"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80015505550014","Nodes",,21.000000,69.766804,"Default Known Flow Node","Known Flow",485852.017856,238885.386048,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015505550017","Nodes",,21.000000,69.796837,"Default Known Flow Node","Known Flow",485858.732363,238888.682214,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015505550015","Nodes",,21.000000,68.178108,"DDS demands","Known Flow",486002.433402,238951.102231,,0.000000,,,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,"",,,,,,,
"80015505550016","Nodes",,21.000000,68.178108,"Default Known Flow Node","Known Flow",486011.641404,238947.915230,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015505550019","Nodes",,21.000000,69.995980,"DDS demands","Known Flow",488691.340028,236681.482942,,0.000000,,,,,,,,-20.889999,,,,-18.680209,-20.889999,,"",,,,,,,,"I2 PROFILE",,,
"80015505550018","Nodes","SNOW DOME DG",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",485833.005356,238923.932223,,1055.000029,,,,,,,,,,,,187.329526,209.489833,,"",,,,,,,,,,,
"80015505550021","Nodes",,21.000000,68.178108,"DDS demands","Known Flow",485946.339142,238931.850531,,0.000000,,,,,,,,-159.999991,,,,-143.074840,-159.999991,,"",,,,,,,,"I2 PROFILE",,,
"80015505550022","Nodes",,21.000000,68.943837,"DDS demands","Known Flow",485828.758059,238832.703842,,0.000000,,,,-30.469999,,,,,,,,-27.246815,-30.469999,,"",,,,"C4 PROFILE",,,,,,,
"80015505550024","Nodes",,21.000000,68.943837,"Default Known Flow Node","Known Flow",485835.427356,238836.833200,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015505550025","Nodes",,21.000000,68.842387,"Default Known Flow Node","Known Flow",485866.273365,238792.454187,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015505550026","Nodes",,21.000000,68.178108,"Default Known Flow Node","Known Flow",485949.268387,238927.782224,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000894","Nodes","894",21.000000,23.110937,"DDS demands","Known Flow",485259.273200,237260.216771,,0.000000,,,,,,-19.530001,,,,,,-17.464073,-19.530001,,"",,,,,,"D1 PROFILE",,,,,
"80015500007820","Nodes","-113386",21.000000,23.112143,"Default Known Flow Node","Known Flow",485266.273201,237264.966772,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000359","Nodes","359",21.000000,43.301288,"DDS demands","Known Flow",485072.523149,237110.091730,,0.000000,0.000000,,,,,,,0.000000,,,,0.000000,0.000000,,"","",,,,,,,"",,,
"80015500000358","Nodes","358",21.000000,43.344582,"DDS demands","Known Flow",485031.648138,237163.966744,,0.000000,-17.909999,,,,,,,,,,,-16.015440,-17.909999,,"","C1 PROFILE",,,,,,,,,,
"80015500000357","Nodes","357",21.000000,43.312749,"DDS demands","Known Flow",484980.648124,237234.841764,,0.000000,0.000000,,,,,,,,,,,0.000000,0.000000,,"","",,,,,,,,,,
"80015500000356","Nodes","356,",21.000000,43.284516,"DDS demands","Known Flow",484913.898106,237324.466788,,0.000000,-43.980000,,,,,,,,,,,-39.327696,-43.980000,,"","C1 PROFILE",,,,,,,,,,
"80015500008091","Nodes","-298548",21.000000,43.309597,"Default Known Flow Node","Known Flow",484995.004120,237214.368865,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000895","Nodes","895",21.000000,22.736208,"DDS demands","Known Flow",485215.523188,237224.591761,,0.000000,,,,,,-3.920000,,,,,,-3.505333,-3.920000,,"",,,,,,"D1 PROFILE",,,,,
"80015500000898","Nodes","898",21.000000,22.780610,"Default Known Flow Node","Known Flow",485199.148183,237245.591767,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500008163","Nodes","-6245",21.000000,43.301243,"Default Known Flow Node","Known Flow",485067.023147,237105.716729,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500004508","Nodes","4508",21.000000,22.750240,"DDS demands","Known Flow",485191.371011,237724.754620,,0.000000,,,,,,-9.549999,,,,,,-8.539780,-9.549999,,"",,,,,,"D1 PROFILE",,,,,
"80015500007914","Nodes","-135910",21.000000,22.883457,"Default Known Flow Node","Known Flow",485202.773184,237732.966899,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000348","Nodes","348",21.000000,43.423088,"Default Known Flow Node","Known Flow",484745.648060,237559.716852,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500008094","Nodes","-298639",21.000000,40.920558,"Default Known Flow Node","Known Flow",484663.898037,237696.716889,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500008099","Nodes","-298649",21.000000,40.920558,"Default Known Flow Node","Known Flow",484758.273063,237727.341898,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000438","Nodes","438",21.000000,23.103057,"Default Known Flow Node","Known Flow",485171.523176,237557.716851,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000437","Nodes","437",21.000000,23.051334,"DDS demands","Known Flow",485172.648176,237581.966858,,0.000000,,,,,,-3.609999,,,,,,-3.228126,-3.609999,,"",,,,,,"D1 PROFILE",,,,,
"80015500004503","Nodes","4503",21.000000,23.287245,"DDS demands","Known Flow",485192.246637,237660.378064,,0.000000,,,,,,-12.760000,,,,,,-11.410219,-12.760000,,"",,,,,,"D1 PROFILE",,,,,
"80015500004501","Nodes","4501",21.000000,24.035931,"DDS demands","Known Flow",485259.773200,237720.341896,,0.000000,,,,,,-4.999999,,,,,,-4.471088,-4.999999,,"",,,,,,"D1 PROFILE",,,,,
"80015500000354","Nodes","354",21.000000,43.394345,"Default Known Flow Node","Known Flow",484664.273038,237443.216820,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000442","Nodes","442,",21.000000,22.615316,"DDS demands","Known Flow",485145.023168,237419.966814,,0.000000,-6.000000,,,-12.969999,,-13.369999,,,,,,-28.919002,-32.339999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,
"80015500004507","Nodes","4507",21.000000,22.998727,"Default Known Flow Node","Known Flow",485165.511540,237708.982305,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000875","Nodes","875",21.000000,43.380780,"DDS demands","Known Flow",484876.023095,237379.341803,,0.000000,,,,,,,,-17.389999,,,,-15.550446,-17.389999,,"",,,,,,,,"I2 PROFILE",,,
"80015500000351","Nodes","351",21.000000,43.459491,"Default Known Flow Node","Known Flow",484765.148065,237504.341837,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000446","Nodes","446",21.000000,23.656391,"DDS demands","Known Flow",485270.023202,237393.216807,,0.000000,,,,,,-1.169999,,,,,,-1.046234,-1.169999,,"",,,,,,"D1 PROFILE",,,,,
"80015500000447","Nodes","447",21.000000,23.738123,"DDS demands","Known Flow",485281.398206,237401.216809,,0.000000,,,,,,-6.170000,,,,,,-5.517324,-6.170000,,"",,,,,,"D1 PROFILE",,,,,
"80015500007814","Nodes","-113374",21.000000,22.890324,"Default Known Flow Node","Known Flow",485024.112926,237625.395119,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000491","Nodes","491",21.000000,23.112061,"DDS demands","Known Flow",485099.148156,237592.466861,,0.000000,,,,,,-0.869999,,,,,,-0.777969,-0.869999,,"",,,,,,"D1 PROFILE",,,,,
"80015500004504","Nodes","4504",21.000000,23.046268,"DDS demands","Known Flow",485167.148174,237695.841889,,0.000000,,,,,,-6.900000,,,,,,-6.170102,-6.900000,,"",,,,,,"D1 PROFILE",,,,,
"80015500000347","Nodes","347,",21.000000,43.566570,"DDS demands","Known Flow",484759.898064,237539.341846,,0.000000,-21.620001,,,,,,,,,,,-19.332990,-21.620001,,"","C1 PROFILE",,,,,,,,,,
"80015500002552","Nodes","2552",21.000000,27.017064,"DDS demands","Known Flow",485193.648182,237824.841924,,0.000000,,,,,,-5.050000,,,,,,-4.515799,-5.050000,,"",,,,,,"D1 PROFILE",,,,,
"80015500002558","Nodes","2558",21.000000,26.450957,"DDS demands","Known Flow",485207.273185,237822.716924,,0.000000,,,,,,-2.079999,,,,,,-1.859973,-2.079999,,"",,,,,,"D1 PROFILE",,,,,
"80015500000345","Nodes","345",21.000000,40.767414,"Default Known Flow Node","Known Flow",484991.202794,237435.313400,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500007810","Nodes","-113367",21.000000,24.250392,"Default Known Flow Node","Known Flow",484962.898119,237636.716873,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000469","Nodes","469",21.000000,24.248060,"DDS demands","Known Flow",484968.398120,237640.591874,,0.000000,,,,,,-2.219999,,,,,,-1.985163,-2.219999,,"",,,,,,"D1 PROFILE",,,,,
"80015500004512","Nodes","4512",21.000000,23.578917,"DDS demands","Known Flow",485081.023151,237673.591883,,0.000000,,,,,,-30.489999,,,,,,-27.264699,-30.489999,,"",,,,,,"D1 PROFILE",,,,,
"80015500007909","Nodes","-135879",21.000000,23.464058,"Default Known Flow Node","Known Flow",485083.148152,237670.466882,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000464","Nodes","464",21.000000,24.553584,"DDS demands","Known Flow",485081.648151,237731.591899,,0.000000,,,,,,-12.689999,,,,,,-11.347623,-12.689999,,"",,,,,,"D1 PROFILE",,,,,
"80015500001018","Nodes","P00101659-CP2, Ashlands PH1-Marlborough Street, -13.38SCMH",22.999998,68.930661,"CSEP DDS Matched","Known Flow",487733.170951,236032.575372,,0.000000,,,,,,,-13.380000,,,,,-11.964634,-13.380000,,"",,,,,,,"DC PROFILE",,,,
"80015500002553","Nodes","2553",21.000000,25.908228,"DDS demands","Known Flow",485212.174840,237799.861005,,0.000000,,,,,,-7.770000,,,,,,-6.948072,-7.770000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003501","Nodes","3501",21.000000,24.104323,"DDS demands","Known Flow",485265.898201,237724.841897,,0.000000,,,,,,-10.270000,,,,,,-9.183617,-10.270000,,"",,,,,,"D1 PROFILE",,,,,
"80015500000835","Nodes","835",21.000000,68.012450,"Default Known Flow Node","Known Flow",485197.262801,238271.481630,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000834","Nodes","834",21.000000,68.143136,"DDS demands","Known Flow",485213.398187,238282.967049,,0.000000,,,,-11.180000,,,,,,,,-9.997355,-11.180000,,"",,,,"C4 PROFILE",,,,,,,
"80015500000338","Nodes","338",21.000000,32.808642,"DDS demands","Known Flow",485230.398192,237975.216965,,0.000000,-3.339999,,,,,,,,,,,-2.986687,-3.339999,,"","C1 PROFILE",,,,,,,,,,
"80015500007919","Nodes","-135927",21.000000,32.952420,"Default Known Flow Node","Known Flow",485264.039662,237999.104832,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000790","Nodes","P00070246,Phoenix Drive. SCH 110.4",36.000000,43.033511,"CSEP DDS Matched","Known Flow",485576.158393,236891.772765,,0.000000,,,,,,,-83.349997,,,,,-74.533051,-83.349997,,"",,,,,,,"DC PROFILE",,,,
"80015500008144","Nodes","-308790",21.000000,38.714050,"Default Known Flow Node","Known Flow",485801.773347,237283.091777,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500002134","Nodes","2134",21.000000,38.715678,"Default Known Flow Node","Known Flow",485803.398348,237280.841776,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500000429","Nodes","429",21.000000,39.012949,"DDS demands","Known Flow",485849.148360,237215.841758,,0.000000,,,,,,-1.279999,,,,,,-1.144598,-1.279999,,"",,,,,,"D1 PROFILE",,,,,
"80015500002253","Nodes","2253",21.000000,38.575183,"Default Known Flow Node","Known Flow",485750.273333,237245.466767,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500003516","Nodes","3516",21.000000,36.897256,"DDS demands","Known Flow",485705.922259,237883.359501,,0.000000,,,,,,-5.019999,,,,,,-4.488973,-5.019999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003515","Nodes","3515",21.000000,36.808776,"Default Known Flow Node","Known Flow",485720.148325,237863.966935,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500003594","Nodes","3594",21.000000,25.396659,"DDS demands","Known Flow",485393.398236,237590.216860,,0.000000,,,,,,-10.880000,,,,,,-9.729089,-10.880000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003596","Nodes","3596",21.000000,25.187310,"DDS demands","Known Flow",485378.898232,237567.966854,,0.000000,,,,,,-11.880000,,,,,,-10.623307,-11.880000,,"",,,,,,"D1 PROFILE",,,,,
"80015500002561","Nodes","2561",21.000000,24.526417,"DDS demands","Known Flow",485269.667386,237788.855738,,0.000000,,,,,,-5.630000,,,,,,-5.034446,-5.630000,,"",,,,,,"D1 PROFILE",,,,,
"80015500002563","Nodes","2563",21.000000,24.486982,"DDS demands","Known Flow",485282.648206,237770.841909,,0.000000,,,,,,-3.930000,,,,,,-3.514275,-3.930000,,"",,,,,,"D1 PROFILE",,,,,
"80015500008168","Nodes","-6254",21.000000,25.187310,"Default Known Flow Node","Known Flow",485373.648231,237562.466853,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500007924","Nodes","-135981",21.000000,27.112740,"Default Known Flow Node","Known Flow",485494.214687,237715.891544,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500007925","Nodes","-135983",21.000000,27.112740,"Default Known Flow Node","Known Flow",485497.148264,237711.966893,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500003623","Nodes","3623",21.000000,24.035156,"DDS demands","Known Flow",485562.026315,237468.212665,,0.000000,,,,,,-7.560000,,,,,,-6.760286,-7.560000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003624","Nodes","3624",21.000000,24.075508,"DDS demands","Known Flow",485616.398297,237507.841838,,0.000000,,,,,,-6.360000,,,,,,-5.687225,-6.360000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003507","Nodes","3507",21.000000,27.117152,"DDS demands","Known Flow",485501.523265,237677.466884,,0.000000,,,,,,-3.549999,,,,,,-3.174472,-3.549999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003605","Nodes","3605",21.000000,27.229171,"DDS demands","Known Flow",485506.523267,237670.716882,,0.000000,,,,,,-7.389999,,,,,,-6.608269,-7.389999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003535","Nodes","3535",21.000000,33.491693,"DDS demands","Known Flow",485793.780776,237625.706571,,0.000000,,,,,,-2.609999,,,,,,-2.333908,-2.609999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003540","Nodes","3540",21.000000,33.602841,"DDS demands","Known Flow",485844.898359,237662.591880,,0.000000,,,,,,-2.840000,,,,,,-2.539578,-2.840000,,"",,,,,,"D1 PROFILE",,,,,
"80015500002559","Nodes","2559",21.000000,25.778227,"DDS demands","Known Flow",485235.006820,237836.955129,,0.000000,,,,,,-4.230000,,,,,,-3.782541,-4.230000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003509","Nodes","3509",21.000000,27.585286,"DDS demands","Known Flow",485525.273272,237673.091883,,0.000000,,,,,,-4.449999,,,,,,-3.979268,-4.449999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003530","Nodes","3530",21.000000,26.470324,"DDS demands","Known Flow",485571.523284,237608.841865,,0.000000,,,,,,-1.129999,,,,,,-1.010466,-1.129999,,"",,,,,,"D1 PROFILE",,,,,
"80015500000759","Nodes","759",21.000000,27.477226,"DDS demands","Known Flow",485603.523293,237615.216867,,0.000000,,,,,,-5.480000,,,,,,-4.900313,-5.480000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003585","Nodes","3585",21.000000,26.700022,"DDS demands","Known Flow",485472.523258,237656.216878,,0.000000,,,,,,-1.760000,,,,,,-1.573823,-1.760000,,"",,,,,,"D1 PROFILE",,,,,
"80015500008169","Nodes","-6259",21.000000,32.781438,"Default Known Flow Node","Known Flow",485712.273323,237527.466843,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500003631","Nodes","3631,",21.000000,32.825187,"DDS demands","Known Flow",485742.398331,237548.091849,,0.000000,-26.040001,,,,,,,,,,,-23.285431,-26.040001,,"","C1 PROFILE",,,,,,,,,,
"80015500003602","Nodes","3602",21.000000,26.298093,"DDS demands","Known Flow",485565.523283,237604.841864,,0.000000,,,,,,-1.409999,,,,,,-1.260847,-1.409999,,"",,,,,,"D1 PROFILE",,,,,
"80015500007934","Nodes","-136029",21.000000,37.223911,"Default Known Flow Node","Known Flow",485684.984101,237899.812785,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500007936","Nodes","-136033",21.000000,37.223911,"Default Known Flow Node","Known Flow",485688.773316,237894.716943,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500007938","Nodes","-136035",21.000000,37.223911,"Default Known Flow Node","Known Flow",485690.956866,237903.759896,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80015500003588","Nodes","3588",21.000000,26.144556,"DDS demands","Known Flow",485429.898246,237637.841873,,0.000000,,,,,,-7.129999,,,,,,-6.375773,-7.129999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003587","Nodes","3587",21.000000,26.236823,"DDS demands","Known Flow",485436.898248,237642.216874,,0.000000,,,,,,-1.729999,,,,,,-1.546996,-1.729999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003600","Nodes","3600",21.000000,23.901970,"DDS demands","Known Flow",485440.273249,237497.841835,,0.000000,,,,,,-14.310000,,,,,,-12.796257,-14.310000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003618","Nodes","3618",21.000000,24.742533,"DDS demands","Known Flow",485514.523269,237550.466850,,0.000000,,,,,,-8.669999,,,,,,-7.752867,-8.669999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003544","Nodes","3544",21.000000,36.221770,"DDS demands","Known Flow",485821.773353,237887.091941,,0.000000,,,,,,-4.990000,,,,,,-4.462146,-4.990000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003546","Nodes","3546",21.000000,34.789691,"DDS demands","Known Flow",485869.523366,237820.591923,,0.000000,,,,,,-4.480000,,,,,,-4.006095,-4.480000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003601","Nodes","3601",21.000000,25.918360,"DDS demands","Known Flow",485565.273283,237587.341860,,0.000000,,,,,,-4.829999,,,,,,-4.319071,-4.829999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003514","Nodes","3514",21.000000,36.513740,"DDS demands","Known Flow",485728.773327,237852.466932,,0.000000,,,,,,-4.999999,,,,,,-4.471088,-4.999999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003519","Nodes","3519",21.000000,37.262833,"DDS demands","Known Flow",485793.273345,237888.091941,,0.000000,,,,,,-5.789999,,,,,,-5.177521,-5.789999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003611","Nodes","3611",21.000000,28.418007,"DDS demands","Known Flow",485558.648281,237709.216893,,0.000000,,,,,,-10.270000,,,,,,-9.183617,-10.270000,,"",,,,,,"D1 PROFILE",,,,,
"80015500002505","Nodes","2505",21.000000,36.217689,"DDS demands","Known Flow",485613.523296,237900.091945,,0.000000,,,,,,-6.150000,,,,,,-5.499439,-6.150000,,"",,,,,,"D1 PROFILE",,,,,
"80015500002504","Nodes","2504",21.000000,37.733813,"DDS demands","Known Flow",485672.398312,237942.591956,,0.000000,,,,,,-6.710000,,,,,,-6.000201,-6.710000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003591","Nodes","3591",21.000000,25.127797,"DDS demands","Known Flow",485345.077982,237614.541289,,0.000000,,,,,,-8.560000,,,,,,-7.654504,-8.560000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003505","Nodes","3505",21.000000,25.353909,"DDS demands","Known Flow",485362.773228,237589.966860,,0.000000,,,,,,-5.840000,,,,,,-5.222232,-5.840000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003619","Nodes","3619",21.000000,24.202922,"DDS demands","Known Flow",485540.648276,237497.591835,,0.000000,,,,,,-6.179999,,,,,,-5.526266,-6.179999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003621","Nodes","3621",21.000000,24.165587,"DDS demands","Known Flow",485544.369698,237492.446165,,0.000000,,,,,,-1.869999,,,,,,-1.672187,-1.869999,,"",,,,,,"D1 PROFILE",,,,,
"80015500000785","Nodes","785",21.000000,23.565750,"DDS demands","Known Flow",485529.648273,237393.341807,,0.000000,,,,,,-4.169999,,,,,,-3.728888,-4.169999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003532","Nodes","3532",21.000000,30.506074,"DDS demands","Known Flow",485684.125956,237747.325854,,0.000000,,,,,,-11.350000,,,,,,-10.149371,-11.350000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003528","Nodes","3528",21.000000,30.247891,"DDS demands","Known Flow",485712.898323,237692.966888,,0.000000,,,,,,-3.420000,,,,,,-3.058224,-3.420000,,"",,,,,,"D1 PROFILE",,,,,
"80015500003522","Nodes","3522",21.000000,34.274265,"DDS demands","Known Flow",485734.023329,237709.341893,,0.000000,,,,,,-6.179999,,,,,,-5.526266,-6.179999,,"",,,,,,"D1 PROFILE",,,,,
"80015500003523","Nodes","3523",21.000000,33.468513,"DDS demands","Known Flow",485772.773339,237638.216873,,0.000000,,,,,,-2.130000,,,,,,-1.904684,-2.130000,,"",,,,,,"D1 PROFILE",,,,,
