"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(I2)"
"80019200001015","Nodes","1015",21.000000,24.895605,"DDS demands","Known Flow",487214.546407,237703.721363,,0.000000,,,,-7.459999,,-6.670865,-7.459999,,"",,,,"D1 PROFILE",
"80019200009004","Nodes","9004",21.000000,24.895605,"Default Known Flow Node","Known Flow",487217.636317,237697.137747,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000168","Nodes","168",21.000000,24.712979,"DDS demands","Known Flow",487286.593750,237585.500000,,0.000000,,,,-2.419999,,-2.164007,-2.419999,,"",,,,"D1 PROFILE",
"80019200000169","Nodes","169",21.000000,24.466787,"DDS demands","Known Flow",487233.000000,237561.296875,,0.000000,,,,-1.659999,-6.000000,-6.849709,-7.660000,,"",,,,"D1 PROFILE","I2 PROFILE"
"80019200009003","Nodes","9003",21.000000,24.510928,"Default Known Flow Node","Known Flow",487194.250000,237555.750000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001053","Nodes","1053",21.000000,24.555074,"Default Known Flow Node","Known Flow",487202.593750,237595.593750,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009005","Nodes","9005",21.000000,24.849421,"Default Known Flow Node","Known Flow",487265.500000,237840.125000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000175","Nodes","175",21.000000,24.831559,"DDS demands","Known Flow",487278.812500,237844.406250,,0.000000,,,,-4.320000,,-3.863021,-4.320000,,"",,,,"D1 PROFILE",
"80019200009022","Nodes","9022",21.000000,24.849421,"Default Known Flow Node","Known Flow",487264.500000,237841.375000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001014","Nodes","1014",21.000000,25.001828,"DDS demands","Known Flow",487286.906250,237759.000000,,0.000000,,,,-15.399999,,-13.770955,-15.399999,,"",,,,"D1 PROFILE",
"80019200001013","Nodes","1013",21.000000,25.207778,"DDS demands","Known Flow",487318.593750,237766.796875,,0.000000,,,,-9.659999,,-8.638144,-9.659999,,"",,,,"D1 PROFILE",
"80019200000167","Nodes","167",21.000000,25.092826,"DDS demands","Known Flow",487329.000000,237725.296875,,0.000000,,,-6.679999,,,-5.973375,-6.679999,,"",,,"C4 PROFILE",,
"80019200001010","Nodes","1010",21.000000,23.996403,"Default Known Flow Node","Known Flow",487381.593750,237886.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001011","Nodes","1011",21.000000,23.512467,"DDS demands","Known Flow",487386.906250,237903.906250,,0.000000,,,,-8.909999,,-7.967481,-8.909999,,"",,,,"D1 PROFILE",
"80019200001042","Nodes","1042",21.000000,23.701054,"DDS demands","Known Flow",487353.000000,237905.406250,,0.000000,,,,-8.949999,,-8.003250,-8.949999,,"",,,,"D1 PROFILE",
"80019200009007","Nodes","9007",21.000000,23.433590,"Default Known Flow Node","Known Flow",487390.250000,237909.875000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009008","Nodes","9008",21.000000,23.512467,"Default Known Flow Node","Known Flow",487395.125000,237899.375000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001012","Nodes","1012",21.000000,26.102813,"Default Known Flow Node","Known Flow",487392.093750,237794.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000163","Nodes","163",21.000000,26.097417,"Default Known Flow Node","Known Flow",487393.406250,237788.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001016","Nodes","1016",21.000000,26.060219,"DDS demands","Known Flow",487424.406250,237709.906250,,0.000000,,,,-7.300000,,-6.527790,-7.300000,,"",,,,"D1 PROFILE",
"80019200000164","Nodes","164",21.000000,26.097417,"Default Known Flow Node","Known Flow",487423.593750,237783.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001009","Nodes","1009",21.000000,26.337440,"DDS demands","Known Flow",487398.812500,237835.593750,,0.000000,,,,-14.189999,,-12.688951,-14.189999,,"",,,,"D1 PROFILE",
"80019200000165","Nodes","165",21.000000,26.056500,"DDS demands","Known Flow",487434.593750,237687.500000,,0.000000,,,-1.240000,,,-1.108830,-1.240000,,"",,,"C4 PROFILE",,
"80019200001017","Nodes","1017",21.000000,25.821805,"Default Known Flow Node","Known Flow",487444.500000,237703.406250,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001051","Nodes","1051",21.000000,24.949361,"DDS demands","Known Flow",487430.312500,237527.000000,,0.000000,,,,-20.620000,,-18.438774,-20.620000,,"",,,,"D1 PROFILE",
"80019200009009","Nodes","9009",21.000000,24.949361,"Default Known Flow Node","Known Flow",487427.500000,237526.875000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009010","Nodes","9010",21.000000,24.949058,"Default Known Flow Node","Known Flow",487431.250000,237523.875000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009011","Nodes","9011",21.000000,26.056500,"Default Known Flow Node","Known Flow",487440.875000,237679.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000166","Nodes","166",21.000000,25.714312,"DDS demands","Known Flow",487370.312500,237661.500000,,0.000000,,,-6.000000,-3.099999,,-8.137383,-9.100000,,"",,,"C4 PROFILE","D1 PROFILE",
"80019200001039","Nodes","1039",21.000000,22.460322,"DDS demands","Known Flow",487486.406250,237954.906250,,0.000000,,,,-2.779999,,-2.485925,-2.779999,,"",,,,"D1 PROFILE",
"80019200001008","Nodes","1008",21.000000,26.527082,"DDS demands","Known Flow",487474.593750,237866.593750,,0.000000,,,,-17.790001,,-15.908137,-17.790001,,"",,,,"D1 PROFILE",
"80019200000162","Nodes","162",21.000000,26.527082,"Default Known Flow Node","Known Flow",487468.812500,237846.296875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001043","Nodes","1043",21.000000,26.552980,"Default Known Flow Node","Known Flow",487483.593750,237862.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001044","Nodes","1044",21.000000,26.229867,"DDS demands","Known Flow",487491.906250,237906.406250,,0.000000,,,,-8.859999,,-7.922770,-8.859999,,"",,,,"D1 PROFILE",
"80019200001041","Nodes","1041",21.000000,24.686478,"DDS demands","Known Flow",487562.906250,237730.796875,,0.000000,,,,-13.380000,,-11.964636,-13.380000,,"",,,,"D1 PROFILE",
"80019200001037","Nodes","1037",21.000000,26.201647,"Default Known Flow Node","Known Flow",487549.312500,237915.406250,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001035","Nodes","1035",21.000000,26.157649,"DDS demands","Known Flow",487577.500000,237934.406250,,0.000000,,,,-8.879999,,-7.940654,-8.879999,,"",,,,"D1 PROFILE",
"80019200001006","Nodes","1006",21.000000,27.994932,"DDS demands","Known Flow",487642.906250,237996.406250,,0.000000,,,,-12.350000,,-11.043591,-12.350000,,"",,,,"D1 PROFILE",
"80019200001032","Nodes","1032",21.000000,27.429845,"Default Known Flow Node","Known Flow",487612.906250,237919.296875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009016","Nodes","9016",21.000000,25.625964,"Default Known Flow Node","Known Flow",487655.750000,237533.375000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000170","Nodes","170",21.000000,25.625964,"DDS demands","Known Flow",487654.812500,237547.406250,,0.000000,,,-11.260000,,,-10.068893,-11.260000,,"",,,"C4 PROFILE",,
"80019200000160","Nodes","160",21.000000,26.673434,"Default Known Flow Node","Known Flow",487516.406250,237837.906250,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000161","Nodes","161",21.000000,26.673434,"Default Known Flow Node","Known Flow",487512.500000,237821.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001036","Nodes","1036",21.000000,24.976601,"DDS demands","Known Flow",487515.593750,237987.593750,,0.000000,,,,-17.339999,,-15.505737,-17.339999,,"",,,,"D1 PROFILE",
"80019200001033","Nodes","1033",21.000000,26.334066,"Default Known Flow Node","Known Flow",487583.500000,237936.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009014","Nodes","9014",21.000000,26.334066,"Default Known Flow Node","Known Flow",487583.500000,237936.750000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001034","Nodes","1034",21.000000,26.334066,"Default Known Flow Node","Known Flow",487606.593750,237973.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001047","Nodes","1047",21.000000,26.905957,"Default Known Flow Node","Known Flow",487594.500000,237836.406250,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001049","Nodes","1049",21.000000,25.751461,"DDS demands","Known Flow",487652.406250,237595.406250,,0.000000,-3.370000,,,,,-3.013514,-3.370000,,"","C1 PROFILE",,,,
"80019200009021","Nodes","9021",21.000000,25.798212,"Default Known Flow Node","Known Flow",487732.875000,237628.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001050","Nodes","1050",21.000000,25.639140,"Default Known Flow Node","Known Flow",487663.593750,237553.906250,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009017","Nodes","9017",21.000000,25.751461,"Default Known Flow Node","Known Flow",487675.250000,237598.250000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000171","Nodes","171",21.000000,25.638279,"Default Known Flow Node","Known Flow",487672.500000,237540.906250,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000172","Nodes","172",21.000000,25.638020,"Default Known Flow Node","Known Flow",487680.812500,237528.593750,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000173","Nodes","173",21.000000,25.636933,"Default Known Flow Node","Known Flow",487696.093750,237544.593750,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000177","Nodes","177",21.000000,25.517600,"DDS demands","Known Flow",487704.312500,237459.406250,,0.000000,,,,-3.459999,,-3.093993,-3.459999,,"",,,,"D1 PROFILE",
"80019200000174","Nodes","174",21.000000,25.636534,"DDS demands","Known Flow",487703.406250,237543.296875,,0.000000,-1.139999,,,-1.510000,,-2.369677,-2.649999,,"","C1 PROFILE",,,"D1 PROFILE",
"80019200009018","Nodes","9018",21.000000,25.636933,"Default Known Flow Node","Known Flow",487693.125000,237536.250000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009020","Nodes","9020",21.000000,25.636534,"Default Known Flow Node","Known Flow",487706.375000,237542.625000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009019","Nodes","9019",21.000000,25.636534,"Default Known Flow Node","Known Flow",487702.875000,237557.875000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001005","Nodes","1005",21.000000,31.894203,"DDS demands","Known Flow",487418.406250,238331.406250,,0.000000,,,,-4.559999,,-4.077633,-4.559999,,"",,,,"D1 PROFILE",
"80019200001004","Nodes","1004",21.000000,32.832619,"DDS demands","Known Flow",487466.312500,238391.796875,,0.000000,,,,-4.210000,,-3.764657,-4.210000,,"",,,,"D1 PROFILE",
"80019200000143","Nodes","143",21.000000,34.139018,"DDS demands","Known Flow",487350.000000,238465.000000,,0.000000,,,,-6.320000,,-5.651457,-6.320000,,"",,,,"D1 PROFILE",
"80019200000144","Nodes","144",21.000000,34.103758,"DDS demands","Known Flow",487316.812500,238444.796875,,0.000000,,,,-3.589999,,-3.210242,-3.589999,,"",,,,"D1 PROFILE",
"80019200000159","Nodes","159",21.000000,33.887649,"DDS demands","Known Flow",487374.812500,238452.296875,,0.000000,,,,-4.289999,,-3.836194,-4.289999,,"",,,,"D1 PROFILE",
"80019200009002","Nodes","9002",21.000000,33.844243,"Default Known Flow Node","Known Flow",487377.125000,238461.250000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001031","Nodes","1031",21.000000,32.546778,"DDS demands","Known Flow",487515.000000,238429.296875,,0.000000,,,,-8.050000,,-7.198454,-8.050000,,"",,,,"D1 PROFILE",
"80019200000141","Nodes","141",21.000000,38.823526,"Default Known Flow Node","Known Flow",487348.406250,238798.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000139","Nodes","139",21.000000,38.823526,"Default Known Flow Node","Known Flow",487330.906250,238796.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001030","Nodes","1030",21.000000,34.653166,"Default Known Flow Node","Known Flow",487431.593750,238552.500000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000157","Nodes","157",21.000000,34.805673,"DDS demands","Known Flow",487429.093750,238929.796875,,0.000000,,-6.000000,-4.880000,-3.940000,,-13.252309,-14.819999,,"",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",
"80019200009023","Nodes","9023",21.000000,34.805673,"Default Known Flow Node","Known Flow",487455.500000,238929.750000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001018","Nodes","1018",21.000000,37.732371,"DDS demands","Known Flow",487255.093750,238733.406250,,0.000000,,,,-10.670000,,-9.541305,-10.670000,,"",,,,"D1 PROFILE",
"80019200000127","Nodes","127",21.000000,39.480790,"DDS demands","Known Flow",487294.500000,238833.093750,,0.000000,,,,-15.359999,,-13.735186,-15.359999,,"",,,,"D1 PROFILE",
"80019200001019","Nodes","1019",21.000000,37.601994,"DDS demands","Known Flow",487290.406250,238732.500000,,0.000000,,,,-3.899999,,-3.487449,-3.899999,,"",,,,"D1 PROFILE",
"80019200001020","Nodes","1020",21.000000,37.073833,"DDS demands","Known Flow",487266.000000,238690.500000,,0.000000,,,,-8.029999,,-7.180569,-8.029999,,"",,,,"D1 PROFILE",
"80019200001021","Nodes","1021",21.000000,36.979098,"DDS demands","Known Flow",487297.906250,238702.000000,,0.000000,,,,-4.760000,,-4.256477,-4.760000,,"",,,,"D1 PROFILE",
"80019200001022","Nodes","1022",21.000000,36.636835,"DDS demands","Known Flow",487273.906250,238658.093750,,0.000000,,,,-6.510000,,-5.821358,-6.510000,,"",,,,"D1 PROFILE",
"80019200001023","Nodes","1023",21.000000,36.433492,"DDS demands","Known Flow",487330.093750,238686.593750,,0.000000,,,,-7.489999,,-6.697691,-7.489999,,"",,,,"D1 PROFILE",
"80019200000136","Nodes","136",21.000000,40.581319,"DDS demands","Known Flow",487292.406250,238890.500000,,0.000000,,,,-3.250000,,-2.906208,-3.250000,,"",,,,"D1 PROFILE",
"80019200000134","Nodes","134",21.000000,41.573692,"DDS demands","Known Flow",487303.406250,238944.093750,,0.000000,,,,-3.950000,,-3.532160,-3.950000,,"",,,,"D1 PROFILE",
"80019200000137","Nodes","137",21.000000,40.534774,"DDS demands","Known Flow",487339.000000,238878.406250,,0.000000,,,,-1.019999,,-0.912102,-1.019999,,"",,,,"D1 PROFILE",
"80019200001002","Nodes","1002",21.000000,35.102291,"DDS demands","Known Flow",487294.500000,238544.406250,,0.000000,,,,-4.670000,,-4.175997,-4.670000,,"",,,,"D1 PROFILE",
"80019200000158","Nodes","158",21.000000,34.693226,"DDS demands","Known Flow",487245.406250,238546.093750,,0.000000,,,,-11.060000,,-9.890050,-11.060000,,"",,,,"D1 PROFILE",
"80019200000138","Nodes","138",21.000000,38.909609,"Default Known Flow Node","Known Flow",487312.500000,238834.296875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000135","Nodes","135",21.000000,41.511062,"DDS demands","Known Flow",487333.093750,238944.500000,,0.000000,,,,-3.049999,,-2.727364,-3.049999,,"",,,,"D1 PROFILE",
"80019200001025","Nodes","1025",21.000000,36.307455,"DDS demands","Known Flow",487371.093750,238669.796875,,0.000000,,,,-5.719999,,-5.114926,-5.719999,,"",,,,"D1 PROFILE",
"80019200001024","Nodes","1024",21.000000,36.295372,"DDS demands","Known Flow",487345.093750,238746.406250,,0.000000,,,,-4.689999,,-4.193881,-4.689999,,"",,,,"D1 PROFILE",
"80019200000140","Nodes","140",21.000000,38.909609,"Default Known Flow Node","Known Flow",487311.593750,238796.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200001029","Nodes","1029",21.000000,34.653166,"Default Known Flow Node","Known Flow",487407.093750,238599.093750,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000132","Nodes","132",21.000000,43.049711,"Default Known Flow Node","Known Flow",487221.906250,239174.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000131","Nodes","131",21.000000,42.964202,"Default Known Flow Node","Known Flow",487231.812500,239188.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000176","Nodes","176",21.000000,42.855339,"Default Known Flow Node","Known Flow",487262.593750,239352.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000154","Nodes","154",21.000000,42.855339,"Default Known Flow Node","Known Flow",487239.093750,239387.296875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000121","Nodes","121",21.000000,42.811009,"DDS demands","Known Flow",487310.812500,239371.000000,,0.000000,,,,-2.759999,,-2.468041,-2.759999,,"",,,,"D1 PROFILE",
"80019200000119","Nodes","119",21.000000,42.785373,"DDS demands","Known Flow",487329.000000,239395.093750,,0.000000,,,,-36.279998,,-32.442223,-36.279998,,"",,,,"D1 PROFILE",
"80019200000106","Nodes","106",21.000000,41.103571,"DDS demands","Known Flow",487396.812500,239420.296875,,0.000000,,,,-5.469999,,-4.891371,-5.469999,,"",,,,"D1 PROFILE",
"80019200000105","Nodes","105",21.000000,41.231930,"DDS demands","Known Flow",487447.000000,239429.093750,,0.000000,,,,-3.940000,,-3.523218,-3.940000,,"",,,,"D1 PROFILE",
"80019200000146","Nodes","146",21.000000,44.776554,"Default Known Flow Node","Known Flow",487436.000000,239371.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000145","Nodes","145",21.000000,44.861722,"Default Known Flow Node","Known Flow",487359.000000,239382.906250,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000156","Nodes","156",21.000000,42.948245,"Default Known Flow Node","Known Flow",487250.812500,239253.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000120","Nodes","120",21.000000,42.797028,"DDS demands","Known Flow",487287.312500,239416.000000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000123","Nodes","123",21.000000,42.966984,"DDS demands","Known Flow",487240.906250,239190.296875,,0.000000,,,,-4.650000,,-4.158113,-4.650000,,"",,,,"D1 PROFILE",
"80019200000133","Nodes","133",21.000000,42.924241,"Default Known Flow Node","Known Flow",487313.312500,239209.093750,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000124","Nodes","124",21.000000,43.142583,"Default Known Flow Node","Known Flow",487274.812500,239155.796875,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200009001","Nodes","9001",21.000000,43.470726,"Default Known Flow Node","Known Flow",487339.875000,239168.125000,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
"80019200000118","Nodes","118",21.000000,44.760893,"DDS demands","Known Flow",487357.906250,239371.593750,,0.000000,,,,-16.290001,-6.000000,-19.932118,-22.290001,,"",,,,"D1 PROFILE","I2 PROFILE"
"80019200000103","Nodes","103",21.000000,43.163620,"DDS demands","Known Flow",487393.000000,239427.796875,,0.000000,,,,-4.019999,,-3.594755,-4.019999,,"",,,,"D1 PROFILE",
"80019200000117","Nodes","117",21.000000,44.265621,"DDS demands","Known Flow",487362.593750,239307.296875,,0.000000,,,-13.149999,-9.989999,,-20.692202,-23.140000,,"",,,"C4 PROFILE","D1 PROFILE",
"80019200000147","Nodes","147",21.000000,42.378371,"DDS demands","Known Flow",487403.812500,239308.500000,,0.000000,,,,,-6.000000,-5.365307,-6.000000,,"",,,,,"I2 PROFILE"
"80019200000104","Nodes","104",21.000000,43.104738,"DDS demands","Known Flow",487390.812500,239453.000000,,0.000000,,,,-3.710000,,-3.317548,-3.710000,,"",,,,"D1 PROFILE",
"80019200000113","Nodes","113",21.000000,39.061734,"DDS demands","Known Flow",487469.593750,239300.796875,,0.000000,,,,-8.609999,,-7.699215,-8.609999,,"",,,,"D1 PROFILE",
"80019200000107","Nodes","107",21.000000,41.097657,"DDS demands","Known Flow",487451.906250,239428.500000,,0.000000,,,,-0.999999,,-0.894217,-0.999999,,"",,,,"D1 PROFILE",
"80019200000109","Nodes","109",21.000000,40.593118,"DDS demands","Known Flow",487470.000000,239416.000000,,0.000000,,,,-9.899999,,-8.852757,-9.899999,,"",,,,"D1 PROFILE",
"80019200000108","Nodes","108",21.000000,40.961276,"DDS demands","Known Flow",487470.812500,239457.093750,,0.000000,,,,-5.729999,,-5.123868,-5.729999,,"",,,,"D1 PROFILE",
"80019200000114","Nodes","114",21.000000,35.646332,"DDS demands","Known Flow",487476.906250,239276.906250,,0.000000,,,,-1.669999,,-1.493343,-1.669999,,"",,,,"D1 PROFILE",
"80019200000110","Nodes","110",21.000000,40.530031,"DDS demands","Known Flow",487478.406250,239399.906250,,0.000000,,,,-3.299999,,-2.950918,-3.299999,,"",,,,"D1 PROFILE",
"80019200000112","Nodes","112",21.000000,39.247340,"DDS demands","Known Flow",487470.312500,239304.406250,,0.000000,,,,-7.440000,,-6.652981,-7.440000,,"",,,,"D1 PROFILE",
"80019200000115","Nodes","115",21.000000,35.457101,"DDS demands","Known Flow",487471.093750,239262.500000,,0.000000,-3.280000,,,-0.689999,,-3.550045,-3.970000,,"","C1 PROFILE",,,"D1 PROFILE",
"80019200000149","Nodes","149",21.000000,32.770013,"Default Known Flow Node","Known Flow",487541.906250,239265.406250,,0.000000,,,,,,0.000000,0.000000,,"",,,,,
