"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80061600000021","Nodes","21",21.000000,34.923631,"DDS demands","Known Flow",474825.997803,216873.867374,,0.000000,,,,,-1.080000,,,,-0.965755,-1.080000,,"",,,,,"D1 PROFILE",,,
"80061600000001","Nodes","1, WADDESDON VILLAGE LAYBY A41,",21.000000,34.999999,"Default Known Pressure Node","Known Pressure",474829.772500,216866.386875,,1230.999982,,,,,,,,,639.759260,715.440010,,"",,,,,,,,
"80061600001000","Nodes","1000",21.000000,32.345032,"DDS demands","Known Flow",474453.085000,216947.840000,,0.000000,,,,,-0.880000,,,,-0.786911,-0.880000,,"",,,,,"D1 PROFILE",,,
"80061600000114","Nodes","114",21.000000,32.370696,"DDS demands","Known Flow",474484.241504,216959.081587,,0.000000,,,,,-4.999999,,,,-4.471089,-4.999999,,"",,,,,"D1 PROFILE",,,
"80061600000107","Nodes","107",21.000000,32.766876,"DDS demands","Known Flow",474570.460000,216903.965000,,0.000000,,,,,-7.239999,,,,-6.474137,-7.239999,,"",,,,,"D1 PROFILE",,,
"80061600000102","Nodes","102",21.000000,30.100097,"Default Known Flow Node","Known Flow",473455.460000,216669.183750,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80061600000108","Nodes","108",21.000000,30.144376,"Default Known Flow Node","Known Flow",473705.089615,216741.687761,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80061600000073","Nodes","73",21.000000,25.432396,"DDS demands","Known Flow",474432.960000,217278.496250,,0.000000,,,,,-14.359999,,,,-12.840968,-14.359999,,"",,,,,"D1 PROFILE",,,
"80061600000074","Nodes","74",21.000000,25.380673,"DDS demands","Known Flow",474418.115250,217285.471335,,0.000000,,,,,-0.930000,,,,-0.831622,-0.930000,,"",,,,,"D1 PROFILE",,,
"80061600000024","Nodes","24",21.000000,32.940973,"DDS demands","Known Flow",474727.818823,216993.375174,,0.000000,,,,,-2.219999,,,,-1.985163,-2.219999,,"",,,,,"D1 PROFILE",,,
"80061600000025","Nodes","25",21.000000,32.939781,"DDS demands","Known Flow",474746.133235,216999.990306,,0.000000,,,,,-2.850000,,,,-2.548521,-2.850000,,"",,,,,"D1 PROFILE",,,
"80061600000023","Nodes","23",21.000000,32.969335,"DDS demands","Known Flow",474734.553750,216968.386875,,0.000000,,,,,-6.150000,,,,-5.499440,-6.150000,,"",,,,,"D1 PROFILE",,,
"80061600000111","Nodes","111",21.000000,33.323658,"Default Known Flow Node","Known Flow",474648.460000,216889.386875,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80061600000103","Nodes","103",21.000000,30.238975,"DDS demands","Known Flow",473377.053750,216613.793125,,0.000000,,,,,,,-39.999997,,-35.768714,-39.999997,,"",,,,,,,"I2 PROFILE",
