"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80013900003662","Nodes","3662",21.000000,35.197552,"Default Known Flow Node","Known Flow",479049.396510,239874.592482,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000052","Nodes","52",21.000000,27.946600,"DDS demands","Known Flow",479054.435561,239637.837514,,0.000000,,,,,,,-11.799999,,,,,,-10.551771,-11.799999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000063","Nodes","63",21.000000,32.163778,"DDS demands","Known Flow",479021.146502,239963.717506,,0.000000,,-4.119999,,,,,-5.050000,,,,,,-8.199978,-9.170000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"80013900000275","Nodes","275",21.000000,27.467579,"DDS demands","Known Flow",479013.661500,239833.092471,,0.000000,,,,,,,-3.989999,,,,,,-3.567929,-3.989999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000276","Nodes","276",21.000000,27.173217,"DDS demands","Known Flow",479056.740512,239762.436451,,0.000000,,,,,,,-9.149999,,,,,,-8.182093,-9.149999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000060","Nodes","60",21.000000,36.469689,"DDS demands","Known Flow",479122.271530,239962.467506,,0.000000,,,,,,,-9.500000,,,,,,-8.495070,-9.500000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000059","Nodes","59",21.000000,36.113478,"DDS demands","Known Flow",479076.521517,239887.967486,,0.000000,,,,,,,-12.399999,,,,,,-11.088301,-12.399999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000359","Nodes","359",21.000000,27.937236,"DDS demands","Known Flow",479191.271548,239575.842401,,0.000000,,,,,,,-7.360000,,,,,,-6.581443,-7.360000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000357","Nodes","357",21.000000,28.129181,"DDS demands","Known Flow",479212.396554,239552.592394,,0.000000,,,,,,,-20.750000,,,,,,-18.555022,-20.750000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003667","Nodes","3667",21.000000,34.975913,"Default Known Flow Node","Known Flow",479370.858336,239745.374452,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003668","Nodes","3668",21.000000,38.057473,"Default Known Flow Node","Known Flow",479391.646603,239874.467482,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000439","Nodes","439",21.000000,38.014240,"DDS demands","Known Flow",479343.021590,239972.967509,,0.000000,,-9.260000,,,,,-5.379999,,,,,,-13.091350,-14.640000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"80013900000353","Nodes","353",21.000000,32.325318,"DDS demands","Known Flow",479379.396600,239605.592409,,0.000000,,,,,,,-7.360000,,,,,,-6.581443,-7.360000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000064","Nodes","64",21.000000,32.193464,"DDS demands","Known Flow",479042.146508,239942.342500,,0.000000,,,,,,,-2.470000,,,,,,-2.208718,-2.470000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000360","Nodes","360",21.000000,36.013240,"DDS demands","Known Flow",479065.521514,239895.092488,,0.000000,,,,,,,-9.300000,,,,,,-8.316226,-9.300000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000053","Nodes","53",21.000000,35.512388,"DDS demands","Known Flow",479240.838473,239761.049341,,0.000000,,,,,,,-13.359999,,,,,,-11.946751,-13.359999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000361","Nodes","361",21.000000,36.036723,"DDS demands","Known Flow",479092.021521,239933.842498,,0.000000,,,,,,,-4.469999,,,,,,-3.997153,-4.469999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000062","Nodes","62",21.000000,36.698561,"DDS demands","Known Flow",479091.396521,239985.467512,,0.000000,,,,,,,-13.139999,,,,,,-11.750022,-13.139999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000061","Nodes","61",21.000000,36.015008,"DDS demands","Known Flow",479211.771554,239900.842489,,0.000000,,-6.000000,,,,,-14.970000,,,,,,-18.751750,-20.969999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,
"80013900000055","Nodes","55",21.000000,35.474781,"DDS demands","Known Flow",479299.521578,239915.592493,,0.000000,,,,,,,-13.869999,,,,,,-12.402802,-13.869999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000056","Nodes","56",21.000000,35.168234,"DDS demands","Known Flow",479253.271565,239953.092503,,0.000000,,,,,,,-8.609999,,,,,,-7.699215,-8.609999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000358","Nodes","358",21.000000,27.185075,"DDS demands","Known Flow",479281.396573,239659.342423,,0.000000,,,,,,,-9.620000,,,,,,-8.602376,-9.620000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003679","Nodes","3679",21.000000,38.014240,"Default Known Flow Node","Known Flow",479345.021590,239970.592508,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000278","Nodes","278",21.000000,35.094236,"DDS demands","Known Flow",479373.146598,239754.092449,,0.000000,,,,,,,-19.739999,,,,,,-17.651861,-19.739999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000355","Nodes","355",21.000000,29.192949,"DDS demands","Known Flow",479299.646578,239505.717382,,0.000000,,,,,,,-16.049999,,,,,,-14.352197,-16.049999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000354","Nodes","354",21.000000,32.271686,"DDS demands","Known Flow",479443.646617,239545.467392,,0.000000,,,,,,,-3.069999,,,,,,-2.745248,-3.069999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003669","Nodes","3669",21.000000,33.420569,"Default Known Flow Node","Known Flow",479448.271618,239778.967456,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000438","Nodes","438",21.000000,38.669502,"DDS demands","Known Flow",479310.146581,239998.592516,,0.000000,,,,,,,-3.549999,,,,,,-3.174473,-3.549999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000356","Nodes","356",21.000000,28.549003,"DDS demands","Known Flow",479364.271595,239477.217374,,0.000000,,,,,,,-9.450000,,,,,,-8.450359,-9.450000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000204","Nodes","204",21.000000,45.140977,"DDS demands","Known Flow",479958.396757,239555.467395,,0.000000,,,,,,,-6.040000,,,,,,-5.401076,-6.040000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000203","Nodes","203",21.000000,45.142008,"DDS demands","Known Flow",479968.521760,239567.717398,,0.000000,,,,,,,-5.519999,,,,,,-4.936082,-5.519999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000197","Nodes","197",21.000000,45.261236,"DDS demands","Known Flow",479842.521726,239768.717453,,0.000000,,,,,,,-18.379999,,,,,,-16.435724,-18.379999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000196","Nodes","196",21.000000,45.365361,"DDS demands","Known Flow",479833.896723,239676.217428,,0.000000,,,,,,,-16.770000,,,,,,-14.996035,-16.770000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000401","Nodes","401",21.000000,45.863115,"DDS demands","Known Flow",479859.646730,239962.717506,,0.000000,,,,,,,-2.970000,,,,,,-2.655827,-2.970000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000193","Nodes","193",21.000000,45.862400,"DDS demands","Known Flow",479831.896723,239934.467498,,0.000000,,,,,,,-4.389999,,,,,,-3.925616,-4.389999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003675","Nodes","3675",21.000000,45.656464,"Default Known Flow Node","Known Flow",479905.396743,239767.467453,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000195","Nodes","195",21.000000,45.432569,"DDS demands","Known Flow",479875.298784,239708.563632,,0.000000,,,,,,,-7.690000,,,,,,-6.876535,-7.690000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000190","Nodes","190",21.000000,45.750915,"DDS demands","Known Flow",479936.646751,239789.342459,,0.000000,,,,,,,-1.570000,,,,,,-1.403922,-1.570000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000191","Nodes","191",21.000000,45.688548,"DDS demands","Known Flow",479911.521744,239765.217452,,0.000000,,,,,,,-3.229999,,,,,,-2.888323,-3.229999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003677","Nodes","3677",21.000000,45.750915,"Default Known Flow Node","Known Flow",479939.271752,239788.342458,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003678","Nodes","3678",21.000000,45.463745,"Default Known Flow Node","Known Flow",479940.396752,239731.467443,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000202","Nodes","202",21.000000,45.463745,"DDS demands","Known Flow",479942.146753,239738.717445,,0.000000,,,,,,,-19.950001,,,,,,-17.839648,-19.950001,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000199","Nodes","199",21.000000,44.732578,"DDS demands","Known Flow",479942.771753,239653.342422,,0.000000,,,,,,,-14.880000,,,,,,-13.305963,-14.880000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000200","Nodes","200",21.000000,44.543742,"DDS demands","Known Flow",479912.396745,239600.592407,,0.000000,,,,,,,-7.760000,,,,,,-6.939131,-7.760000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003676","Nodes","3676",21.000000,45.595494,"Default Known Flow Node","Known Flow",479913.271745,239748.717448,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000201","Nodes","201",21.000000,45.082908,"DDS demands","Known Flow",479995.771767,239604.217408,,0.000000,,,,,,,-16.549998,,,,,,-14.799305,-16.549998,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003731","Nodes","3731",21.000000,45.096006,"Default Known Flow Node","Known Flow",479990.146766,239552.967394,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003670","Nodes","3670",21.000000,32.188294,"DDS demands","Known Flow",479537.771643,239751.217448,,0.000000,,,,,,,-7.340000,,,,,,-6.563559,-7.340000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000198","Nodes","198",21.000000,45.403481,"DDS demands","Known Flow",479859.146730,239642.592419,,0.000000,,,,,,,-7.849999,,,,,,-7.019610,-7.849999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000192","Nodes","192",21.000000,45.863477,"DDS demands","Known Flow",479852.521728,239951.217503,,0.000000,,,,,,,-1.729999,,,,,,-1.546996,-1.729999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000132","Nodes","132",21.000000,45.828381,"Default Known Flow Node","Known Flow",479879.521736,239952.342503,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000188","Nodes","188",21.000000,45.782957,"Default Known Flow Node","Known Flow",479879.771736,239892.092487,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000350","Nodes","350",21.000000,45.867870,"DDS demands","Known Flow",479780.771709,239873.217482,,0.000000,,,,-1.169999,,,,,,,,,-1.046234,-1.169999,,"",,,,"C4 PROFILE",,,,,,,,
"80013900003674","Nodes","3674",21.000000,45.798368,"Default Known Flow Node","Known Flow",479898.771741,239901.592489,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000189","Nodes","189",21.000000,45.752275,"Default Known Flow Node","Known Flow",479882.521736,239882.717484,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000133","Nodes","133",21.000000,45.756188,"Default Known Flow Node","Known Flow",479882.646736,239957.467504,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000150","Nodes","P00108073, Cleveland Cable, 24",68.000000,68.622729,"CSEP DDS Matched","Known Flow",480306.508852,240478.728646,,0.000000,,,,,-24.000000,,,,,,,,-21.461229,-24.000000,,"",,,,,"CC PROFILE",,,,,,,
"80013900000412","Nodes","412",21.000000,45.824489,"DDS demands","Known Flow",479899.146741,239815.342466,,0.000000,,,,,,,-1.059999,,,,,,-0.947870,-1.059999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000413","Nodes","413",21.000000,45.734209,"DDS demands","Known Flow",479931.021750,239832.967471,,0.000000,,,,,,,-4.190000,,,,,,-3.746773,-4.190000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003671","Nodes","3671",21.000000,45.261532,"Default Known Flow Node","Known Flow",479861.397389,239995.091349,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000186","Nodes","186",21.000000,45.253161,"DDS demands","Known Flow",479924.271748,239972.592509,,0.000000,,,,,,,-4.869999,,,,,,-4.354840,-4.869999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003687","Nodes","3687",21.000000,45.253161,"Default Known Flow Node","Known Flow",479921.896747,239991.092514,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000210","Nodes","210",21.000000,44.830102,"DDS demands","Known Flow",480175.535816,239438.700363,,0.000000,,,,,,,-6.710000,,,,,,-6.000202,-6.710000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003618","Nodes","3618",21.000000,45.069840,"Default Known Flow Node","Known Flow",480174.896816,239406.092354,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000208","Nodes","208",21.000000,45.069840,"DDS demands","Known Flow",480169.021814,239408.467355,,0.000000,,,,,,,-11.629999,,,,,,-10.399753,-11.629999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000209","Nodes","209",21.000000,45.089743,"DDS demands","Known Flow",480121.396801,239495.967379,,0.000000,,,,,,,-5.330000,,,,,,-4.766181,-5.330000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000205","Nodes","205",21.000000,45.079510,"DDS demands","Known Flow",480114.021799,239498.842380,,0.000000,,,,,,,-15.290000,,,,,,-13.672592,-15.290000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000207","Nodes","207",21.000000,44.471450,"DDS demands","Known Flow",480010.798354,239506.531110,,0.000000,,,,,,,-10.729999,,,,,,-9.594957,-10.729999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000211","Nodes","211",21.000000,45.177614,"DDS demands","Known Flow",480144.396808,239554.342395,,0.000000,,,,,,,-5.749999,,,,,,-5.141752,-5.749999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000226","Nodes","226",21.000000,45.372446,"DDS demands","Known Flow",480040.896780,239885.092485,,0.000000,,,,,,,-2.349999,,,,,,-2.101411,-2.349999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003617","Nodes","3617",21.000000,45.372446,"Default Known Flow Node","Known Flow",480031.396777,239889.092486,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000212","Nodes","212",21.000000,45.159976,"DDS demands","Known Flow",480263.396840,239505.717382,,0.000000,,,,,,,-9.930000,,,,,,-8.879584,-9.930000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003619","Nodes","3619",21.000000,44.273014,"Default Known Flow Node","Known Flow",480196.646822,239885.467485,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000232","Nodes","232",21.000000,44.273014,"DDS demands","Known Flow",480201.771823,239883.342484,,0.000000,,,,,,,-8.209999,,,,,,-7.341529,-8.209999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000217","Nodes","217",21.000000,45.946339,"DDS demands","Known Flow",480206.146824,239673.342427,,0.000000,,,,,,,-4.990000,,,,,,-4.462147,-4.990000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000218","Nodes","218",21.000000,45.902715,"DDS demands","Known Flow",480246.271835,239656.717423,,0.000000,,,,,,,-3.790000,,,,,,-3.389085,-3.790000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000230","Nodes","230",21.000000,44.425681,"DDS demands","Known Flow",480212.771826,239845.717474,,0.000000,,,,,,,-7.570000,,,,,,-6.769229,-7.570000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003620","Nodes","3620",21.000000,44.425681,"Default Known Flow Node","Known Flow",480207.896825,239848.092475,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000225","Nodes","225",21.000000,45.372631,"DDS demands","Known Flow",480062.396785,239876.342482,,0.000000,,,,,,,-14.819999,,,,,,-13.252309,-14.819999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000214","Nodes","214",21.000000,45.244074,"DDS demands","Known Flow",480244.271835,239546.842393,,0.000000,,,,,,,-16.899999,,,,,,-15.112282,-16.899999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003625","Nodes","3625",21.000000,45.194669,"Default Known Flow Node","Known Flow",480347.271863,239540.342391,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000432","Nodes","432",21.000000,45.194669,"Default Known Flow Node","Known Flow",480348.780047,239541.329892,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000233","Nodes","233",21.000000,44.362525,"DDS demands","Known Flow",480365.646868,239815.342466,,0.000000,,,,,,,-9.439999,,,,,,-8.441416,-9.439999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003626","Nodes","3626",21.000000,44.362525,"Default Known Flow Node","Known Flow",480372.521870,239812.592465,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000446","Nodes","446",21.000000,45.193078,"DDS demands","Known Flow",480366.146868,239553.217394,,0.000000,-2.460000,,,,,,,,,,,,-2.199776,-2.460000,,"","C1 PROFILE",,,,,,,,,,,
"80013900000433","Nodes","433",21.000000,45.193078,"Default Known Flow Node","Known Flow",480382.146872,239572.217400,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000240","Nodes","240",21.000000,43.449303,"DDS demands","Known Flow",480438.660888,239668.974426,,0.000000,,,,-8.409999,,,-8.499999,,,,,,-15.121224,-16.909999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900003628","Nodes","3628",21.000000,43.449303,"Default Known Flow Node","Known Flow",480436.323887,239663.398424,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000234","Nodes","234",21.000000,43.629459,"DDS demands","Known Flow",480438.396888,239735.217444,,0.000000,,,,,,,-7.580000,,,,,,-6.778171,-7.580000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003629","Nodes","3629",21.000000,43.535095,"Default Known Flow Node","Known Flow",480495.021903,239774.342455,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000237","Nodes","237",21.000000,43.476283,"DDS demands","Known Flow",480497.646904,239781.092456,,0.000000,,,,,,,-5.469999,,,,,,-4.891371,-5.469999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003591","Nodes","3591",21.000000,45.090811,"Default Known Flow Node","Known Flow",480029.021776,239535.592390,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000223","Nodes","223",21.000000,45.458143,"DDS demands","Known Flow",480053.271783,239846.842474,,0.000000,,,,,,,-19.610001,,,,,,-17.535615,-19.610001,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000231","Nodes","231",21.000000,44.375063,"DDS demands","Known Flow",480273.877975,239853.422006,,0.000000,,,,-7.479999,,,-13.569999,,,,,,-18.823285,-21.049999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900000222","Nodes","222",21.000000,45.638801,"DDS demands","Known Flow",480209.271825,239710.467437,,0.000000,,,,,,,-14.649999,,,,,,-13.100292,-14.649999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003622","Nodes","3622",21.000000,45.657734,"Default Known Flow Node","Known Flow",480251.396837,239688.342431,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003592","Nodes","3592",21.000000,45.902715,"Default Known Flow Node","Known Flow",480250.521837,239654.842422,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000229","Nodes","229",21.000000,44.429754,"DDS demands","Known Flow",480258.146839,239827.092469,,0.000000,,,,,,,-8.060000,,,,,,-7.207396,-8.060000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003623","Nodes","3623",21.000000,45.159976,"Default Known Flow Node","Known Flow",480268.396841,239503.467381,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000447","Nodes","447",21.000000,45.197484,"Default Known Flow Node","Known Flow",480308.146852,239552.717394,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003624","Nodes","3624",21.000000,45.154707,"Default Known Flow Node","Known Flow",480346.521863,239626.092414,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900003627","Nodes","3627",21.000000,43.790753,"DDS demands","Known Flow",480396.021876,239765.467452,,0.000000,,,,,,,-4.289999,,,,,,-3.836194,-4.289999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000236","Nodes","236",21.000000,43.537602,"DDS demands","Known Flow",480472.271897,239721.342440,,0.000000,,,,,,,-4.380000,,,,,,-3.916674,-4.380000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000224","Nodes","224",21.000000,45.412597,"DDS demands","Known Flow",479994.396767,239871.217481,,0.000000,,,,,,,-5.509999,,,,,,-4.927140,-5.509999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900003630","Nodes","3630",21.000000,43.479069,"Default Known Flow Node","Known Flow",480520.146910,239757.842450,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000239","Nodes","239",21.000000,43.479069,"DDS demands","Known Flow",480517.896909,239751.467448,,0.000000,,,,,,,-8.300000,,,,,,-7.422008,-8.300000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000238","Nodes","238",21.000000,43.483552,"DDS demands","Known Flow",480500.521905,239710.092437,,0.000000,,,,,,,-9.649999,,,,-9.880000,,-17.464075,-19.529998,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",
"80013900000025","Nodes","25",21.000000,23.064994,"DDS demands","Known Flow",478456.146348,240447.217638,,0.000000,,,,,,,-2.730000,,,,,,-2.441214,-2.730000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000023","Nodes","23",21.000000,23.080579,"DDS demands","Known Flow",478471.271352,240437.842635,,0.000000,,,,,,,-16.840000,,,,,,-15.058629,-16.840000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000024","Nodes","24",21.000000,22.631222,"DDS demands","Known Flow",478499.394964,240490.840018,,0.000000,,,,,,,-9.239999,,,,,,-8.262573,-9.239999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000467","Nodes","467",21.000000,37.715312,"Default Known Flow Node","Known Flow",478852.646456,240461.092642,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000466","Nodes","466",21.000000,37.672169,"Default Known Flow Node","Known Flow",478871.518680,240477.466005,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000034","Nodes","34",21.000000,29.224166,"DDS demands","Known Flow",478720.707420,240114.806547,,0.000000,,,,,,,-9.409999,,,,,,-8.414590,-9.409999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000033","Nodes","33",21.000000,29.580760,"DDS demands","Known Flow",478660.213670,240140.760116,,0.000000,,,,,,,-4.650000,,,,,,-4.158113,-4.650000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000032","Nodes","32",21.000000,30.204641,"DDS demands","Known Flow",478652.896402,240217.842575,,0.000000,,,,,,,-12.919999,,,,,,-11.553295,-12.919999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000373","Nodes","373",21.000000,32.217536,"DDS demands","Known Flow",478780.771437,240092.967541,,0.000000,,,,,,,-6.610000,,,,,,-5.910780,-6.610000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000372","Nodes","372",21.000000,32.390944,"DDS demands","Known Flow",478825.146449,240123.592550,,0.000000,,,,,,,-5.530000,,,,,,-4.945025,-5.530000,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000035","Nodes","35",21.000000,28.381056,"DDS demands","Known Flow",478786.771438,240005.092517,,0.000000,,,,,,,-21.540001,,,,,,-19.261455,-21.540001,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000371","Nodes","371",21.000000,31.288755,"DDS demands","Known Flow",478866.021460,240059.092532,,0.000000,,,,,,,-6.179999,,,,,,-5.526266,-6.179999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000370","Nodes","370",21.000000,31.340536,"DDS demands","Known Flow",478878.271463,240040.467527,,0.000000,,,,,,,-15.789999,,,,,,-14.119700,-15.789999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000020","Nodes","20",21.000000,25.246542,"DDS demands","Known Flow",478537.896371,240402.467626,,0.000000,,,,,,,-4.619999,,,,,,-4.131286,-4.619999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000026","Nodes","26",21.000000,25.975911,"DDS demands","Known Flow",478619.271393,240358.842614,,0.000000,-6.900000,,,,,,-7.829999,,,,,,-13.171829,-14.730000,,"","",,,,,,"D1 PROFILE",,,,,
"80013900000378","Nodes","Logger 144, York Road",21.000000,25.244812,"Val Log Cath","Known Flow",478540.271371,240409.217627,,0.000000,,,,,,,-18.549999,,,,,,-16.587741,-18.549999,,"",,,,,,,"D1 PROFILE",,,,,
"80013900000029","Nodes","29",21.000000,30.727368,"DDS demands","Known Flow",478660.521404,240320.717603,,0.000000,,,,-11.449999,,,-16.190000,,,,,,-24.716183,-27.640000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80013900003728","Nodes","3728",21.000000,25.884791,"Default Known Flow Node","Known Flow",478628.896395,240378.217619,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80013900000434","Nodes","434",21.000000,25.884791,"Default Known Flow Node","Known Flow",478642.021399,240372.217617,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
