"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80008900000873","Nodes","P10124846, GREEN RD, -10.89 SCMH",22.999998,32.399854,"CSEP DDS Matched","Known Flow",449499.706571,213990.115955,,0.000000,,,,,,-10.889999,,,-9.738032,-10.889999,,"",,,,,,"DC PROFILE",,
"80008900000879","Nodes","879",21.000000,49.948304,"Default Known Flow Node","Known Flow",447989.127030,214951.555003,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80008900000899","Nodes","899",21.000000,49.907902,"Default Known Flow Node","Known Flow",448060.611077,214969.167705,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80008900010669","Nodes","-85883",21.000000,49.988800,"Default Known Flow Node","Known Flow",447921.187039,214937.978696,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80008900000920","Nodes","920",21.000000,63.221599,"DDS demands","Known Flow",447575.247765,215163.459124,,0.000000,-55.720002,,,,,,,,-49.825822,-55.720002,,"","C1 PROFILE",,,,,,,
"80008900010753","Nodes","-914",21.000000,69.882818,"Default Known Flow Node","Known Flow",447642.272963,215029.613721,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80008900000906","Nodes","906",21.000000,55.776138,"DDS demands","Known Flow",447784.816002,214970.103705,,0.000000,-61.549998,,,,,,,,-55.039110,-61.549998,,"","C1 PROFILE",,,,,,,
"80008900000902","Nodes","902",21.000000,69.542404,"Default Known Flow Node","Known Flow",447735.667949,215036.659158,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80008900000903","Nodes","903",21.000000,69.180652,"Default Known Flow Node","Known Flow",447673.323972,215013.436717,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80008900000904","Nodes","904",21.000000,67.674555,"DDS demands","Known Flow",447675.646973,214990.077711,,0.000000,-24.999999,,,,,,,,-22.355447,-24.999999,,"","C1 PROFILE",,,,,,,
"80008900000901","Nodes","P09122597, MORTON AVE, -4.80 SCMH",22.999998,32.694103,"CSEP DDS Matched","Known Flow",449126.188711,213502.102554,,0.000000,,,,,,-4.800000,,,-4.292246,-4.800000,,"",,,,,,"DC PROFILE",,
"80008900000006","Nodes","Science Park Langford Lane RRI",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",447729.648748,215041.755510,,999998.967025,,,,,,,,,326.192804,364.780021,,"",,,,,,,,
"80008900000917","Nodes","917",21.000000,69.882818,"Default Known Flow Node","Known Flow",447635.623257,215028.599120,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80008900000781","Nodes","781",21.000000,49.999172,"DDS demands","Known Flow",448176.305109,215033.100722,,0.000000,,,,,-0.389999,,,,-0.348744,-0.389999,,"",,,,,"D1 PROFILE",,,
