"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80003700000082","Nodes","82","21.000000","32.416781","DDS demands","Known Flow","471038.051326","205669.147742","","0.000000","","","","","","-4.570000","","","","","-4.086576","-4.570000","","","","","","","","D1 PROFILE","","","",""
"80003700009191","Nodes","-80943","21.000000","31.718707","Default Known Flow Node","Known Flow","471136.138362","205923.514687","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009189","Nodes","-80940","21.000000","30.976832","Default Known Flow Node","Known Flow","471103.472050","205501.814530","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000359","Nodes","359","21.000000","32.916868","DDS demands","Known Flow","471165.976365","205821.928216","","0.000000","","","","","","-10.289999","","","","","-9.201502","-10.289999","","","","","","","","D1 PROFILE","","","",""
"80003700000360","Nodes","360","21.000000","32.842583","DDS demands","Known Flow","471192.026372","205864.998228","","0.000000","","","","","","-4.579999","","","","","-4.095518","-4.579999","","","","","","","","D1 PROFILE","","","",""
"80003700009196","Nodes","-80968","21.000000","33.671517","Default Known Flow Node","Known Flow","471246.625233","205843.214443","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009197","Nodes","-80970","21.000000","33.746143","Default Known Flow Node","Known Flow","471250.983388","205791.182208","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009198","Nodes","-80972","21.000000","33.744491","Default Known Flow Node","Known Flow","471252.172186","205790.797233","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000379","Nodes","379","21.000000","32.951508","DDS demands","Known Flow","471258.110390","205885.189233","","0.000000","","","","","","-2.130000","","","","","-1.904684","-2.130000","","","","","","","","D1 PROFILE","","","",""
"80003700000323","Nodes","323","21.000000","30.464167","DDS demands","Known Flow","471280.580446","205980.200481","","0.000000","","","","","","-4.880000","","","","","-4.363783","-4.880000","","","","","","","","D1 PROFILE","","","",""
"80003700000324","Nodes","324","21.000000","29.757626","DDS demands","Known Flow","471324.965408","205973.322257","","0.000000","","","","","","-9.430000","","","","","-8.432475","-9.430000","","","","","","","","D1 PROFILE","","","",""
"80003700000364","Nodes","364","21.000000","33.688940","DDS demands","Known Flow","471285.513397","205788.702207","","0.000000","","","","","","-5.110000","","","","","-4.569453","-5.110000","","","","","","","","D1 PROFILE","","","",""
"80003700000365","Nodes","365","21.000000","33.516014","DDS demands","Known Flow","471282.561396","205750.984197","","0.000000","","","","","","-2.079999","","","","","-1.859973","-2.079999","","","","","","","","D1 PROFILE","","","",""
"80003700000372","Nodes","372","21.000000","33.781829","DDS demands","Known Flow","471339.685364","205888.429166","","0.000000","","","","","","-4.219999","","","","","-3.773599","-4.219999","","","","","","","","D1 PROFILE","","","",""
"80003700000373","Nodes","373","21.000000","33.482391","DDS demands","Known Flow","471346.374414","205818.395215","","0.000000","","","","","","-3.759999","","","","","-3.362259","-3.759999","","","","","","","","D1 PROFILE","","","",""
"80003700000375","Nodes","375","21.000000","33.407412","DDS demands","Known Flow","471373.936421","205824.643217","","0.000000","","","","","","-4.940000","","","","","-4.417436","-4.940000","","","","","","","","D1 PROFILE","","","",""
"80003700000187","Nodes","187","21.000000","34.748377","DDS demands","Known Flow","471471.100448","205685.707179","","0.000000","","","","","","-0.669999","","","","","-0.599125","-0.669999","","","","","","","","D1 PROFILE","","","",""
"80003700000186","Nodes","186","21.000000","34.743043","DDS demands","Known Flow","471453.517983","205679.205294","","0.000000","","","","","","-5.670000","","","","","-5.070216","-5.670000","","","","","","","","D1 PROFILE","","","",""
"80003700000118","Nodes","118","21.000000","33.875375","DDS demands","Known Flow","471471.545448","205747.281196","","0.000000","","","","","","-12.590000","","","","","-11.258204","-12.590000","","","","","","","","D1 PROFILE","","","",""
"80003700000119","Nodes","119","21.000000","33.399844","DDS demands","Known Flow","471477.961449","205749.528196","","0.000000","","","","","","-17.610000","","","","","-15.747177","-17.610000","","","","","","","","D1 PROFILE","","","",""
"80003700000574","Nodes","574","21.000000","24.415670","DDS demands","Known Flow","471397.664028","205943.880488","","0.000000","","","","","","-7.799999","","","","","-6.974899","-7.799999","","","","","","","","D1 PROFILE","","","",""
"80003700000576","Nodes","576","21.000000","24.415670","Default Known Flow Node","Known Flow","471378.677422","205945.503250","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000572","Nodes","572","21.000000","25.292732","DDS demands","Known Flow","471435.715438","205953.747252","","0.000000","","","","","","-8.649999","","","","","-7.734984","-8.649999","","","","","","","","D1 PROFILE","","","",""
"80003700000124","Nodes","124","21.000000","34.578724","DDS demands","Known Flow","471478.348532","205562.660200","","0.000000","","-6.000000","","","","-18.790001","","","","","-22.167662","-24.790001","","","","C2 PROFILE","","","","D1 PROFILE","","","",""
"80003700000078","Nodes","78","21.000000","33.040883","DDS demands","Known Flow","471083.739555","205760.303187","","0.000000","","","","","","-14.270000","","","","","-12.760490","-14.270000","","","","","","","","D1 PROFILE","","","",""
"80003700000172","Nodes","172","21.000000","32.416824","Default Known Flow Node","Known Flow","471037.727136","205683.358107","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009187","Nodes","-80936","21.000000","32.378677","Default Known Flow Node","Known Flow","471072.296495","205814.020522","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000356","Nodes","356","21.000000","33.814568","DDS demands","Known Flow","471214.589513","205727.413968","","0.000000","","","","","","-17.709998","","","","","-15.836598","-17.709998","","","","","","","","D1 PROFILE","","","",""
"80003700009193","Nodes","-80948","21.000000","31.489137","Default Known Flow Node","Known Flow","471163.913882","205957.190291","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000115","Nodes","115","21.000000","32.990335","DDS demands","Known Flow","471143.197358","205657.379171","","0.000000","","","","","","-16.780000","","","","","-15.004977","-16.780000","","","","","","","","D1 PROFILE","","","",""
"80003700000395","Nodes","395","21.000000","32.600371","DDS demands","Known Flow","471155.517362","205611.276159","","0.000000","","","","","","-6.840000","","","","","-6.116450","-6.840000","","","","","","","","D1 PROFILE","","","",""
"80003700000344","Nodes","344","21.000000","31.218271","DDS demands","Known Flow","471182.173369","205945.536250","","0.000000","","","","","","-16.500000","","","","","-14.754595","-16.500000","","","","","","","","D1 PROFILE","","","",""
"80003700009192","Nodes","-80947","21.000000","32.916868","Default Known Flow Node","Known Flow","471158.390749","205828.333191","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000358","Nodes","358","21.000000","33.614636","DDS demands","Known Flow","471181.886369","205792.685208","","0.000000","","","","","","-6.939999","","","","","-6.205872","-6.939999","","","","","","","","D1 PROFILE","","","",""
"80003700009194","Nodes","-80952","21.000000","33.614636","Default Known Flow Node","Known Flow","471186.072370","205798.586210","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000378","Nodes","378","21.000000","32.781648","DDS demands","Known Flow","471215.482298","205907.158326","","0.000000","","","","","","-7.119999","","","","","-6.366831","-7.119999","","","","","","","","D1 PROFILE","","","",""
"80003700000361","Nodes","361","21.000000","33.788505","DDS demands","Known Flow","471242.885385","205801.022210","","0.000000","","","","","","-1.999999","","","","","-1.788435","-1.999999","","","","","","","","D1 PROFILE","","","",""
"80003700000377","Nodes","377","21.000000","32.854351","DDS demands","Known Flow","471231.604827","205892.398301","","0.000000","","","","","","-4.110000","","","","","-3.675235","-4.110000","","","","","","","","D1 PROFILE","","","",""
"80003700000368","Nodes","368","21.000000","33.786927","DDS demands","Known Flow","471239.812813","205814.939637","","0.000000","","","","","","-4.050000","","","","","-3.621582","-4.050000","","","","","","","","D1 PROFILE","","","",""
"80003700000369","Nodes","369","21.000000","33.761135","DDS demands","Known Flow","471250.955740","205838.662021","","0.000000","","","","","","-4.889999","","","","","-4.372725","-4.889999","","","","","","","","D1 PROFILE","","","",""
"80003700009195","Nodes","-80963","21.000000","33.786927","Default Known Flow Node","Known Flow","471232.190383","205815.322214","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000362","Nodes","362","21.000000","33.752585","DDS demands","Known Flow","471254.147979","205797.150477","","0.000000","","","","","","-1.609999","","","","","-1.439690","-1.609999","","","","","","","","D1 PROFILE","","","",""
"80003700000376","Nodes","376","21.000000","32.972144","DDS demands","Known Flow","471249.141387","205886.753234","","0.000000","","","","","","-0.860000","","","","","-0.769027","-0.860000","","","","","","","","D1 PROFILE","","","",""
"80003700000370","Nodes","370","21.000000","33.783023","DDS demands","Known Flow","471303.124517","205835.847012","","0.000000","","","","","","-3.359999","","","","","-3.004572","-3.359999","","","","","","","","D1 PROFILE","","","",""
"80003700000381","Nodes","381","21.000000","32.945179","DDS demands","Known Flow","471273.580226","205883.593623","","0.000000","","","","","","-2.190000","","","","","-1.958337","-2.190000","","","","","","","","D1 PROFILE","","","",""
"80003700000366","Nodes","366","21.000000","33.461295","DDS demands","Known Flow","471306.295403","205727.135190","","0.000000","","","","","","-4.019999","","","","","-3.594755","-4.019999","","","","","","","","D1 PROFILE","","","",""
"80003700000367","Nodes","367","21.000000","33.504513","DDS demands","Known Flow","471269.943393","205738.143193","","0.000000","","","","","","-2.640000","","","","","-2.360735","-2.640000","","","","","","","","D1 PROFILE","","","",""
"80003700009090","Nodes","-149772","21.000000","33.782061","Default Known Flow Node","Known Flow","471310.669404","205844.421222","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009203","Nodes","-81002","21.000000","34.017999","Default Known Flow Node","Known Flow","471473.721860","205736.520060","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000374","Nodes","374","21.000000","33.470954","DDS demands","Known Flow","471332.472410","205809.265212","","0.000000","","","","","","-2.240000","","","","","-2.003048","-2.240000","","","","","","","","D1 PROFILE","","","",""
"80003700009221","Nodes","-84240","21.000000","34.679438","Default Known Flow Node","Known Flow","471479.892450","205571.660148","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000185","Nodes","185","21.000000","34.992651","DDS demands","Known Flow","471470.629690","205638.522283","","0.000000","","","","","","-6.079999","","","","","-5.436844","-6.079999","","","","","","","","D1 PROFILE","","","",""
"80003700000188","Nodes","188","21.000000","34.706504","DDS demands","Known Flow","471419.860434","205665.421173","","0.000000","","","","","","-3.800000","","","","","-3.398028","-3.800000","","","","","","","","D1 PROFILE","","","",""
"80003700009204","Nodes","-81003","21.000000","34.643862","Default Known Flow Node","Known Flow","471482.339451","205568.099147","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000075","Nodes","75","21.000000","32.159243","DDS demands","Known Flow","471061.021441","205842.132325","","0.000000","","","","","","-6.569999","","","","","-5.875011","-6.569999","","","","","","","","D1 PROFILE","","","",""
"80003700000573","Nodes","573","21.000000","25.235738","DDS demands","Known Flow","471459.002444","205874.853230","","0.000000","","","","","","-3.099999","","","","","-2.772075","-3.099999","","","","","","","","D1 PROFILE","","","",""
"80003700000570","Nodes","570","21.000000","25.462039","DDS demands","Known Flow","471464.953350","205961.306875","","0.000000","","","","","","-19.010001","","","","","-16.999083","-19.010001","","","","","","","","D1 PROFILE","","","",""
"80003700009084","Nodes","-131535","21.000000","25.992555","Default Known Flow Node","Known Flow","471497.335708","205966.669125","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000597","Nodes","597","21.000000","33.364602","DDS demands","Known Flow","471551.221247","205443.992564","","0.000000","","","","","","-10.050000","","","","","-8.986890","-10.050000","","","","","","","","D1 PROFILE","","","",""
"80003700000390","Nodes","390","21.000000","30.980833","DDS demands","Known Flow","471077.520340","205521.514134","","0.000000","","","","","","-6.429999","","","","","-5.749820","-6.429999","","","","","","","","D1 PROFILE","","","",""
"80003700000631","Nodes","631","21.000000","30.953143","DDS demands","Known Flow","471071.933339","205527.474136","","0.000000","","","","","","-7.730000","","","","","-6.912304","-7.730000","","","","","","","","D1 PROFILE","","","",""
"80003700000176","Nodes","176","21.000000","30.994672","DDS demands","Known Flow","471080.093969","205524.814759","","0.000000","","","","","","-9.710000","","","","","-8.682855","-9.710000","","","","","","","","D1 PROFILE","","","",""
"80003700009109","Nodes","-171946","21.000000","33.782435","Default Known Flow Node","Known Flow","471305.886403","205843.042222","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009201","Nodes","-80998","21.000000","33.407412","Default Known Flow Node","Known Flow","471376.001422","205822.540216","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009108","Nodes","-171945","21.000000","33.782435","Default Known Flow Node","Known Flow","471298.953401","205845.725222","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000178","Nodes","178","21.000000","29.143885","DDS demands","Known Flow","471652.116892","205801.508394","","0.000000","","","","","","-15.880000","","","","","-14.200180","-15.880000","","","","","","","","D1 PROFILE","","","",""
"80003700000121","Nodes","121","21.000000","28.985573","DDS demands","Known Flow","471672.404502","205808.889212","","0.000000","","","","","","-8.970000","","","","","-8.021135","-8.970000","","","","","","","","D1 PROFILE","","","",""
"80003700000568","Nodes","568","21.000000","26.129747","DDS demands","Known Flow","471505.707300","205967.678050","","0.000000","","","","","","-19.080000","","","","","-17.061678","-19.080000","","","","","","","","D1 PROFILE","","","",""
"80003700009257","Nodes","-89235","21.000000","33.361380","Default Known Flow Node","Known Flow","471721.192492","205670.608048","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009258","Nodes","-89236","21.000000","33.361380","Default Known Flow Node","Known Flow","471723.087516","205669.820175","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000527","Nodes","527","21.000000","27.525952","DDS demands","Known Flow","471957.307247","205784.585757","","0.000000","","","","","","-0.999999","","","","","-0.894217","-0.999999","","","","","","","","D1 PROFILE","","","",""
"80003700000120","Nodes","120","21.000000","28.970269","DDS demands","Known Flow","471683.761127","205814.044133","","0.000000","","","","","","-7.669999","","","","","-6.858651","-7.669999","","","","","","","","D1 PROFILE","","","",""
"80003700009224","Nodes","-84252","21.000000","28.985518","Default Known Flow Node","Known Flow","471668.578501","205807.275212","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000179","Nodes","179","21.000000","34.850644","DDS demands","Known Flow","471667.275215","205758.380461","","0.000000","","","","","","-9.060000","","","","","-8.101614","-9.060000","","","","","","","","D1 PROFILE","","","",""
"80003700009225","Nodes","-84257","21.000000","34.189318","Default Known Flow Node","Known Flow","471698.628510","205757.361198","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009092","Nodes","-149777","21.000000","28.967004","Default Known Flow Node","Known Flow","471684.388506","205812.472213","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000180","Nodes","180","21.000000","34.050742","DDS demands","Known Flow","471733.480073","205782.050142","","0.000000","","","","","","-2.190000","","","","","-1.958337","-2.190000","","","","","","","","D1 PROFILE","","","",""
"80003700000523","Nodes","523","21.000000","28.877501","Default Known Flow Node","Known Flow","471742.067521","205821.974216","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000524","Nodes","524","21.000000","28.877501","Default Known Flow Node","Known Flow","471758.702526","205827.732218","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009226","Nodes","-84259","21.000000","28.786075","Default Known Flow Node","Known Flow","471755.770525","205866.249228","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000521","Nodes","521","21.000000","28.779633","Default Known Flow Node","Known Flow","471760.151526","205867.289228","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000516","Nodes","516","21.000000","28.757912","DDS demands","Known Flow","471732.688519","205958.763253","","0.000000","","","","","","-6.079999","","","","","-5.436844","-6.079999","","","","","","","","D1 PROFILE","","","",""
"80003700009229","Nodes","-86265","21.000000","28.105376","Default Known Flow Node","Known Flow","471740.627521","205965.226255","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000510","Nodes","510","21.000000","23.314590","DDS demands","Known Flow","471856.831553","205929.191245","","0.000000","","","","","","-4.880000","","","","","-4.363783","-4.880000","","","","","","","","D1 PROFILE","","","",""
"80003700000511","Nodes","511","21.000000","22.615466","DDS demands","Known Flow","471878.248014","205946.797468","","0.000000","","","","","","-4.219999","","","","","-3.773599","-4.219999","","","","","","","","D1 PROFILE","","","",""
"80003700000461","Nodes","461","21.000000","27.495093","DDS demands","Known Flow","471548.144469","205995.050263","","0.000000","","","","","","-6.530000","","","","","-5.839243","-6.530000","","","","","","","","D1 PROFILE","","","",""
"80003700009254","Nodes","-89218","21.000000","26.129747","Default Known Flow Node","Known Flow","471507.903546","205961.746665","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000470","Nodes","470","21.000000","26.034246","DDS demands","Known Flow","471576.337476","205928.292245","","0.000000","","","","","","-5.260000","","","","","-4.703586","-5.260000","","","","","","","","D1 PROFILE","","","",""
"80003700000463","Nodes","463","21.000000","26.128521","DDS demands","Known Flow","471593.057481","205936.169247","","0.000000","","","","","","-5.209999","","","","","-4.658875","-5.209999","","","","","","","","D1 PROFILE","","","",""
"80003700009256","Nodes","-89234","21.000000","33.361380","Default Known Flow Node","Known Flow","471719.692515","205661.373172","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009259","Nodes","-89237","21.000000","28.713169","Default Known Flow Node","Known Flow","471722.622516","205916.906242","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000518","Nodes","518","21.000000","28.756989","Default Known Flow Node","Known Flow","471729.773518","205910.795240","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009260","Nodes","-89238","21.000000","33.317890","Default Known Flow Node","Known Flow","471723.740516","205677.211177","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000517","Nodes","517","21.000000","28.756989","DDS demands","Known Flow","471746.184522","205932.451246","","0.000000","","","","","","-3.479999","","","","","-3.111878","-3.479999","","","","","","","","D1 PROFILE","","","",""
"80003700000519","Nodes","519","21.000000","28.756989","DDS demands","Known Flow","471762.436527","205915.180241","","0.000000","","","","","","-2.890000","","","","","-2.584289","-2.890000","","","","","","","","D1 PROFILE","","","",""
"80003700000522","Nodes","522","21.000000","28.417206","DDS demands","Known Flow","471787.181534","205865.190228","","0.000000","","","","","","-14.770000","","","","","-13.207598","-14.770000","","","","","","","","D1 PROFILE","","","",""
"80003700000630","Nodes","630","21.000000","26.145372","DDS demands","Known Flow","471768.132528","205982.127260","","0.000000","","","","","","-6.719999","","","","","-6.009144","-6.719999","","","","","","","","D1 PROFILE","","","",""
"80003700009261","Nodes","-89245","21.000000","26.145372","Default Known Flow Node","Known Flow","471763.605527","205988.675261","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000508","Nodes","508","21.000000","23.412696","DDS demands","Known Flow","471838.643148","205963.512781","","0.000000","","","","","","-6.390000","","","","","-5.714052","-6.390000","","","","","","","","D1 PROFILE","","","",""
"80003700000529","Nodes","529","21.000000","26.352553","DDS demands","Known Flow","471950.207578","205837.466220","","0.000000","","","","","","-5.980000","","","","","-5.347423","-5.980000","","","","","","","","D1 PROFILE","","","",""
"80003700000551","Nodes","551","21.000000","28.693329","DDS demands","Known Flow","471980.104290","205607.254240","","0.000000","","","","","","-5.429999","","","","","-4.855602","-5.429999","","","","","","","","D1 PROFILE","","","",""
"80003700009290","Nodes","-92411","21.000000","28.146521","Default Known Flow Node","Known Flow","471996.118617","205546.435976","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000526","Nodes","526","21.000000","27.554762","DDS demands","Known Flow","471967.572819","205788.680791","","0.000000","","","","","","-1.599999","","","","","-1.430748","-1.599999","","","","","","","","D1 PROFILE","","","",""
"80003700000532","Nodes","532","21.000000","25.744518","DDS demands","Known Flow","471842.321775","205801.041861","","0.000000","","","","","","-6.530000","","","","","-5.839243","-6.530000","","","","","","","","D1 PROFILE","","","",""
"80003700000552","Nodes","552","21.000000","28.096914","DDS demands","Known Flow","472002.558949","205549.449205","","0.000000","","","","","","-7.450000","","","","","-6.661923","-7.450000","","","","","","","","D1 PROFILE","","","",""
"80003700000553","Nodes","553","21.000000","27.935783","DDS demands","Known Flow","472029.863600","205567.985147","","0.000000","","","","","","-8.100000","","","","","-7.243165","-8.100000","","","","","","","","D1 PROFILE","","","",""
"80003700009292","Nodes","-93172","21.000000","27.971037","Default Known Flow Node","Known Flow","472025.867464","205556.169020","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009293","Nodes","-93174","21.000000","27.896637","Default Known Flow Node","Known Flow","472035.935312","205543.999236","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009295","Nodes","-93180","21.000000","27.680039","Default Known Flow Node","Known Flow","472063.160609","205512.809132","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009169","Nodes","","21.000000","28.451287","DDS demands","Known Flow","469980.417705","206000.010940","","0.000000","","","","","","-2.279999","","","","","-2.038816","-2.279999","","","","","","","","D1 PROFILE","","","",""
"80003700000335","Nodes","335","21.000000","28.337478","DDS demands","Known Flow","470336.632139","206001.969265","","0.000000","","","","","","-10.830000","","","","","-9.684380","-10.830000","","","","","","","","D1 PROFILE","","","",""
"80003700000027","Nodes","27","21.000000","25.478818","DDS demands","Known Flow","470405.959785","206112.841000","","0.000000","-4.639999","","-4.400000","-4.909999","","-14.310000","","","","","-25.270598","-28.259999","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","","D1 PROFILE","","","",""
"80003700000174","Nodes","174","21.000000","26.269870","DDS demands","Known Flow","470453.732652","206084.566728","","0.000000","-0.990000","","","","","-6.769999","","","","","-6.939130","-7.759999","","","C1 PROFILE","","","","","D1 PROFILE","","","",""
"80003700000330","Nodes","330","21.000000","26.884941","DDS demands","Known Flow","470045.687570","206038.462540","","0.000000","","","","","","-14.710000","","","","","-13.153945","-14.710000","","","","","","","","D1 PROFILE","","","",""
"80003700000481","Nodes","481","21.000000","24.311613","DDS demands","Known Flow","470306.276478","206171.533225","","0.000000","","","","","","-26.470000","","","","","-23.669947","-26.470000","","","","","","","","D1 PROFILE","","","",""
"80003700000482","Nodes","482","21.000000","23.281978","DDS demands","Known Flow","470255.524117","206091.927289","","0.000000","","","","","","-16.090000","","","","","-14.387966","-16.090000","","","","","","","","D1 PROFILE","","","",""
"80003700000028","Nodes","28","21.000000","24.351556","DDS demands","Known Flow","470334.795996","206153.403567","","0.000000","-15.999999","","","-11.249999","","-5.960000","","-13.319999","","","-41.607958","-46.530000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","I2 PROFILE","",""
"80003700009140","Nodes","-76333","21.000000","22.153492","Default Known Flow Node","Known Flow","470376.019150","206213.468322","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009141","Nodes","-76337","21.000000","25.467494","Default Known Flow Node","Known Flow","470406.301158","206099.950292","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000034","Nodes","34","21.000000","26.265195","DDS demands","Known Flow","470440.210363","206092.859910","","0.000000","","","","-8.050000","","-3.680000","","","","","-10.489175","-11.730000","","","","","","C4 PROFILE","","D1 PROFILE","","","",""
"80003700000471","Nodes","471","21.000000","25.942958","DDS demands","Known Flow","470466.514890","206161.505249","","0.000000","","","","","","-6.480000","","","","","-5.794532","-6.480000","","","","","","","","D1 PROFILE","","","",""
"80003700000230","Nodes","230","21.000000","29.256693","Default Known Flow Node","Known Flow","470885.290288","206011.728268","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009142","Nodes","-76346","21.000000","27.166576","Default Known Flow Node","Known Flow","470523.913094","206011.729356","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009122","Nodes","-75478","21.000000","34.095863","Default Known Flow Node","Known Flow","470689.169235","206452.609388","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000048","Nodes","48","21.000000","28.060059","DDS demands","Known Flow","470759.383681","206336.883891","","0.000000","","","","","","-19.840000","","","","","-17.741284","-19.840000","","","","","","","","D1 PROFILE","","","",""
"80003700000042","Nodes","42","21.000000","28.304800","DDS demands","Known Flow","470671.049230","206179.013313","","0.000000","-5.879999","","","-2.359999","","-12.380000","","","","","-18.438774","-20.620000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","","",""
"80003700000256","Nodes","256","21.000000","29.581495","DDS demands","Known Flow","470831.940274","206223.624325","","0.000000","","","","","","-5.199999","","","","","-4.649932","-5.199999","","","","","","","","D1 PROFILE","","","",""
"80003700000301","Nodes","301","21.000000","32.918173","DDS demands","Known Flow","470948.792811","206178.322684","","0.000000","","","","","","-5.290000","","","","","-4.730413","-5.290000","","","","","","","","D1 PROFILE","","","",""
"80003700000051","Nodes","51","21.000000","28.172056","DDS demands","Known Flow","470598.427210","206372.144366","","0.000000","","","-2.130000","","","-12.919999","","","","","-13.457979","-15.049999","","","","","C3 PROFILE","","","D1 PROFILE","","","",""
"80003700009116","Nodes","-75472","21.000000","34.095863","Default Known Flow Node","Known Flow","470687.265234","206483.316396","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009118","Nodes","-75474","21.000000","34.095863","Default Known Flow Node","Known Flow","470687.739234","206473.846393","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700009127","Nodes","-75493","21.000000","28.325330","Default Known Flow Node","Known Flow","470723.781273","206193.789396","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80003700000043","Nodes","43","21.000000","28.326735","DDS demands","Known Flow","470714.703253","206171.661428","","0.000000","","","","","","-7.960000","","","","","-7.117974","-7.960000","","","","","","","","D1 PROFILE","","","",""
"80003700009128","Nodes","-75494","21.000000","28.280023","Default Known Flow Node","Known Flow","470726.059245","206236.754329","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
