"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80008400000033","Nodes","33","21.000000","35.971372","DDS demands","Known Flow","443326.636789","209697.959271","","0.000000","","","","","-18.570000","","","","","","","","-16.605626","-18.570000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000163","Nodes","163","21.000000","28.839600","DDS demands","Known Flow","444771.637182","207044.208549","","0.000000","","","","","-2.890000","","","","","","","","-2.584289","-2.890000","","","","","","","D1 PROFILE","","","","","","",""
"80008400008001","Nodes","8001","21.000000","28.064792","Default Known Flow Node","Known Flow","444742.891958","207091.403521","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000164","Nodes","164","21.000000","27.824828","DDS demands","Known Flow","444730.887171","207103.583565","","0.000000","","","","","-7.690000","","","","","","","","-6.876535","-7.690000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000237","Nodes","237","21.000000","33.812634","DDS demands","Known Flow","443272.746953","209463.045832","","0.000000","-2.799999","-13.529999","","","-13.600000","","","","","","","","-26.763942","-29.930000","","","C1 PROFILE","C2 PROFILE","","","D1 PROFILE","","","","","","",""
"80008400000238","Nodes","238","21.000000","33.387700","DDS demands","Known Flow","443311.261785","209470.834209","","0.000000","","","","-5.119999","-7.320000","","","","","","","","-11.124070","-12.440000","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"800084-198631","Nodes","-198631","21.000000","34.005609","Default Known Flow Node","Known Flow","443277.261776","209487.084213","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000185","Nodes","185","21.000000","32.887743","DDS demands","Known Flow","443250.136768","209321.959168","","0.000000","","-13.210000","","","-16.459998","","","","-5.260000","","","","-31.235031","-34.929998","","","","C2 PROFILE","","","D1 PROFILE","","","","I2 PROFILE","","",""
"80008400008000","Nodes","8000","21.000000","26.974750","DDS demands","Known Flow","444631.476387","207141.667453","","0.000000","","","","","-5.739999","","","","","","","","-5.132810","-5.739999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000168","Nodes","168","21.000000","26.929314","DDS demands","Known Flow","444563.340906","207200.404689","","0.000000","","","","","-6.239999","","","","","","","","-5.579919","-6.239999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000169","Nodes","169","21.000000","27.217366","DDS demands","Known Flow","444622.137142","207154.208578","","0.000000","","","","","-7.159999","","","","","","","","-6.402599","-7.159999","","","","","","","D1 PROFILE","","","","","","",""
"800084-999988","Nodes","-999988","21.000000","27.144026","Default Known Flow Node","Known Flow","444638.063791","207106.059034","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000166","Nodes","166","21.000000","27.373625","DDS demands","Known Flow","444677.262157","207131.708572","","0.000000","","","","","-9.930000","","","","","","","","-8.879584","-9.930000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000160","Nodes","160","21.000000","29.066838","DDS demands","Known Flow","444888.488391","207033.593252","","0.000000","","","","","-6.939999","","","","","","","","-6.205872","-6.939999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000199","Nodes","199","21.000000","29.100393","DDS demands","Known Flow","444787.312821","207039.828065","","0.000000","","","","","-5.570000","","","","","","","","-4.980793","-5.570000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000162","Nodes","162","21.000000","29.111590","DDS demands","Known Flow","444783.262186","207037.708547","","0.000000","","","","","-1.209999","","","","","","","","-1.082003","-1.209999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000161","Nodes","161","21.000000","29.136461","DDS demands","Known Flow","444787.637187","207030.958545","","0.000000","","","","","-3.619999","","","","","","","","-3.237068","-3.619999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000231","Nodes","231","21.000000","29.103036","DDS demands","Known Flow","444836.658604","207050.604270","","0.000000","","","","","-3.359999","","","","","","","","-3.004572","-3.359999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000300","Nodes","Oakenholt Nursing Home Eynsham Road Farmoor, NA:14661","21.000000","31.055770","DDS demands","Known Flow","445907.869701","206595.241854","","0.000000","","","","","-5.110000","","","","","-55.439996","","","-54.144890","-60.549997","","","","","","","D1 PROFILE","","","","","PL-AF PROFILE","",""
"80008400000145","Nodes","145","21.000000","31.100192","Default Known Flow Node","Known Flow","445796.762461","206689.333452","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000144","Nodes","144","21.000000","31.063276","Default Known Flow Node","Known Flow","445402.520575","206936.261061","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000143","Nodes","143","21.000000","31.103449","Default Known Flow Node","Known Flow","445617.401248","206827.081568","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000299","Nodes","299","21.000000","30.979391","Default Known Flow Node","Known Flow","445186.122002","207032.047935","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000061","Nodes","61","21.000000","31.384356","Default Known Flow Node","Known Flow","444934.998074","207138.675824","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000140","Nodes","140","21.000000","32.189642","DDS demands","Known Flow","444697.966353","207241.647244","","0.000000","","","","","-8.579999","","","","","","","","-7.672389","-8.579999","","","","","","","D1 PROFILE","","","","","","",""
"800084-274129","Nodes","-274129","21.000000","32.344136","Default Known Flow Node","Known Flow","444654.887151","207260.333607","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800084-274138","Nodes","-274138","21.000000","31.602734","Default Known Flow Node","Known Flow","444845.887203","207160.583580","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000148","Nodes","148","21.000000","32.088416","Default Known Flow Node","Known Flow","444690.373107","207227.961881","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000058","Nodes","58","21.000000","32.691171","DDS demands","Known Flow","444489.387106","207353.583633","","0.000000","","","","","-6.949999","","","","","","","","-6.214813","-6.949999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000059","Nodes","59","21.000000","32.711930","DDS demands","Known Flow","444497.762108","207359.333634","","0.000000","","","-15.030000","","-9.249999","","","","","","","","-21.711611","-24.280000","","","","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"80008400000139","Nodes","139","21.000000","34.032296","Default Known Flow Node","Known Flow","444409.434464","207630.028054","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000138","Nodes","138","21.000000","35.567995","Default Known Flow Node","Known Flow","444399.393679","207916.901399","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800084-207429","Nodes","-207429","21.000000","38.754074","Default Known Flow Node","Known Flow","443941.405159","209001.465091","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000298","Nodes","298","21.000000","38.395261","Default Known Flow Node","Known Flow","443968.210317","209010.315451","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000251","Nodes","251","21.000000","36.236001","DDS demands","Known Flow","444128.262007","209066.584099","","0.000000","","-108.969998","","-0.660000","0.000000","","","","","","","","-98.033105","-109.630001","","","","C2 PROFILE","","C4 PROFILE","D1 PROFILE","","","","","","",""
"80008400000328","Nodes","328","21.000000","36.798629","Default Known Flow Node","Known Flow","442897.636672","208746.709012","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000330","Nodes","330","21.000000","36.798629","Default Known Flow Node","Known Flow","442889.460912","208754.128023","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000373","Nodes","373","21.000000","36.798629","Default Known Flow Node","Known Flow","442843.136658","208807.084028","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000189","Nodes","189","21.000000","28.927708","DDS demands","Known Flow","443063.511718","209228.459143","","0.000000","","","-3.650000","","-4.829999","","","","","","","","-7.582967","-8.479999","","","","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"80008400000223","Nodes","223","21.000000","30.819523","DDS demands","Known Flow","443024.410093","209073.145256","","0.000000","","","","","-3.420000","","","","","","","","-3.058225","-3.420000","","","","","","","D1 PROFILE","","","","","","",""
"800084-198564","Nodes","-198564","21.000000","31.800028","Default Known Flow Node","Known Flow","443001.624935","209022.295113","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000190","Nodes","190","21.000000","28.772213","DDS demands","Known Flow","443053.504278","209288.556438","","0.000000","-2.730000","","","","-26.390000","","","","","","","","-26.039625","-29.120000","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"80008400000303","Nodes","303","21.000000","28.777017","DDS demands","Known Flow","443054.118217","209288.486273","","0.000000","-3.440000","","","","-0.759999","","","","","","","","-3.755715","-4.200000","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"80008400000077","Nodes","77","21.000000","28.872847","DDS demands","Known Flow","443065.488328","209287.426819","","0.000000","","","","","-16.129999","","","","","","","","-14.423734","-16.129999","","","","","","","D1 PROFILE","","","","","","",""
"800084-198571","Nodes","-198571","21.000000","28.750512","Default Known Flow Node","Known Flow","443044.511712","209289.584160","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800084-999998","Nodes","-999998","21.000000","28.456715","Default Known Flow Node","Known Flow","443039.364507","209290.052087","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800084-198563","Nodes","-198563","21.000000","26.298890","Default Known Flow Node","Known Flow","443001.552326","209292.707355","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000186","Nodes","186","21.000000","30.395407","DDS demands","Known Flow","443239.011765","209281.459157","","0.000000","-1.640000","","","","-28.049999","","","","","","","","-26.549330","-29.689999","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"80008400000345","Nodes","345","21.000000","20.585609","DDS demands","Known Flow","442802.138722","209143.206616","","0.000000","","","","","-1.770000","","","","","","","","-1.582765","-1.770000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000346","Nodes","346","21.000000","20.566101","DDS demands","Known Flow","442802.511647","209122.459114","","0.000000","","","","","-3.219999","","","","","","","","-2.879381","-3.219999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000191","Nodes","191","21.000000","23.743289","DDS demands","Known Flow","442842.386657","209308.959165","","0.000000","","","","","-14.510000","","","","","","","","-12.975102","-14.510000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000434","Nodes","434","21.000000","23.411112","Default Known Flow Node","Known Flow","442674.993350","209312.284606","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000372","Nodes","372","21.000000","31.028155","DDS demands","Known Flow","442717.011623","209676.334265","","0.000000","","","","","-2.779999","","","","","","","","-2.485925","-2.779999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000363","Nodes","363","21.000000","30.525508","DDS demands","Known Flow","442716.781274","209632.030422","","0.000000","","","","","-15.460000","","","","","","","","-13.824608","-15.460000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000104","Nodes","104","21.000000","29.878142","DDS demands","Known Flow","442722.136625","209564.334234","","0.000000","","","","-11.199999","-13.820000","","","","","","","","-22.373331","-25.020001","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"80008400000057","Nodes","57","21.000000","36.626922","DDS demands","Known Flow","443452.386823","209254.084150","","0.000000","","","","-6.210000","-13.250000","","","","","","","","-17.401481","-19.460001","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"80008400000133","Nodes","133","21.000000","38.629191","DDS demands","Known Flow","443696.873420","209096.840766","","0.000000","","","","","-1.700000","","","0.000000","","","","","-1.520170","-1.700000","","","","","","","D1 PROFILE","","","DM PROFILE","","","",""
"80008400000384","Nodes","384","21.000000","39.933162","Default Known Flow Node","Known Flow","443831.011926","209001.834081","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000193","Nodes","193","21.000000","36.648781","DDS demands","Known Flow","443338.761792","209271.834155","","0.000000","-10.119999","","","","-20.030001","","","","","","","","-26.960670","-30.150001","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"80008400000352","Nodes","352","21.000000","36.612732","DDS demands","Known Flow","443380.251403","209263.190486","","0.000000","","","","","-2.720000","","","","","","","","-2.432272","-2.720000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000208","Nodes","208","21.000000","35.355068","DDS demands","Known Flow","443555.761852","209377.459183","","0.000000","","","","","-3.420000","","","","","","","","-3.058225","-3.420000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000276","Nodes","276","21.000000","35.479909","DDS demands","Known Flow","443525.889822","209366.604092","","0.000000","","","","","-7.099999","","","","","","","","-6.348946","-7.099999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000207","Nodes","207","21.000000","35.768378","DDS demands","Known Flow","443479.386831","209369.459181","","0.000000","","","","-3.329999","-17.559999","","","","","","","","-18.680211","-20.889999","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"80008400000360","Nodes","360","21.000000","35.215276","DDS demands","Known Flow","443622.011870","209452.834204","","0.000000","-5.409999","","","","","","","","","","","","-4.837718","-5.409999","","","C1 PROFILE","","","","","","","","","","",""
"80008400000359","Nodes","359","21.000000","35.367002","Default Known Flow Node","Known Flow","443541.134504","209454.123228","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000358","Nodes","358","21.000000","35.391163","DDS demands","Known Flow","443528.136844","209452.834204","","0.000000","","","","","-1.450000","","","","","","","","-1.296616","-1.450000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000209","Nodes","209","21.000000","34.268865","DDS demands","Known Flow","443357.636798","209517.459222","","0.000000","","","","-3.420000","-14.239999","","","","","","","","-15.791887","-17.659999","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"80008400000210","Nodes","210","21.000000","34.067583","DDS demands","Known Flow","443349.386795","209411.084193","","0.000000","","","","","-8.369999","","","","","","","","-7.484603","-8.369999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000211","Nodes","211","21.000000","32.669587","DDS demands","Known Flow","443301.136782","209405.084191","","0.000000","","","","","-7.770000","","","","","","","","-6.948073","-7.770000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000043","Nodes","43","21.000000","35.724311","DDS demands","Known Flow","443446.136822","209681.459266","","0.000000","","","","","-3.720000","","","","","","","","-3.326490","-3.720000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000181","Nodes","181","21.000000","35.743429","DDS demands","Known Flow","443406.845992","209672.603238","","0.000000","","","","","-5.339999","","","","","","","","-4.775123","-5.339999","","","","","","","D1 PROFILE","","","","","","",""
"800084-198668","Nodes","-198668","21.000000","35.819605","Default Known Flow Node","Known Flow","443412.400488","209712.827882","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000038","Nodes","38","21.000000","35.523874","DDS demands","Known Flow","443518.511841","209761.459288","","0.000000","","","","","-11.779999","","","","","","","","-10.533886","-11.779999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000037","Nodes","37","21.000000","34.603078","DDS demands","Known Flow","443472.040732","209759.593647","","0.000000","","","","","-3.720000","","","","","","","","-3.326490","-3.720000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000036","Nodes","36","21.000000","35.748426","DDS demands","Known Flow","443436.886994","209761.208184","","0.000000","","","","","-11.620000","","","","","","","","-10.390811","-11.620000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000029","Nodes","29","21.000000","26.447670","DDS demands","Known Flow","443111.511731","209731.709280","","0.000000","-0.869999","","","","-16.770000","","","","","","","","-15.774004","-17.640000","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"80008400000030","Nodes","30","21.000000","28.667626","DDS demands","Known Flow","443172.452571","209722.600219","","0.000000","","","","-4.550000","-3.899999","","","","","","","","-7.556141","-8.450000","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"800084-198613","Nodes","-198613","21.000000","31.158175","Default Known Flow Node","Known Flow","443224.558001","209714.451281","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000252","Nodes","252","21.000000","34.064172","DDS demands","Known Flow","443515.136840","209835.584308","","0.000000","","","","","-16.819999","","","","","","","","-15.040745","-16.819999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000046","Nodes","46","21.000000","33.841027","DDS demands","Known Flow","443450.638583","209829.764727","","0.000000","","","","","-2.039999","","","","","","","","-1.824204","-2.039999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000271","Nodes","271","21.000000","33.145312","DDS demands","Known Flow","443400.761809","209827.834306","","0.000000","","","","","-5.870000","","","","","","","","-5.249059","-5.870000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000206","Nodes","206","21.000000","25.831183","DDS demands","Known Flow","442930.709634","209742.915063","","0.000000","","","","","-4.519999","","","","","","","","-4.041864","-4.519999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000205","Nodes","205","21.000000","25.962392","DDS demands","Known Flow","442904.817544","209727.576503","","0.000000","","","","","-3.819999","","","","","","","","-3.415912","-3.819999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000204","Nodes","204","21.000000","26.151481","DDS demands","Known Flow","442909.877231","209696.551451","","0.000000","","","","","-9.949999","","","","","","","","-8.897467","-9.949999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000173","Nodes","173","21.000000","40.167590","DDS demands","Known Flow","442724.261625","209850.209312","","0.000000","","","","","-0.249999","","","","","","","","-0.223554","-0.249999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000172","Nodes","172","21.000000","40.251446","DDS demands","Known Flow","442720.215669","209860.029160","","0.000000","","","","","-0.839999","","","","","","","","-0.751143","-0.839999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000098","Nodes","98","21.000000","40.290257","DDS demands","Known Flow","442720.011624","209865.334316","","0.000000","","","","","-34.679999","","","","","","","","-31.011475","-34.679999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000020","Nodes","20","21.000000","39.913000","Default Known Flow Node","Known Flow","443395.620994","210012.662988","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000001","Nodes","HANBOROUGH ROAD, SITE ID 4299","21.000000","40.000000","Default Known Pressure Node","Known Pressure","443395.637908","210012.821526","","999998.967025","","","","","","","","","","","","","810.302069","906.157275","","","","","","","","","","","","","",""
"80008400000385","Nodes","385","21.000000","37.922226","Default Known Flow Node","Known Flow","444355.965724","208545.911727","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000351","Nodes","351","21.000000","39.000432","Default Known Flow Node","Known Flow","444247.762040","208680.708994","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000136","Nodes","136","21.000000","37.429744","DDS demands","Known Flow","444414.474670","208472.375813","","0.000000","","","","","-3.710000","","","","","","","","-3.317548","-3.710000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000347","Nodes","347","21.000000","37.215310","DDS demands","Known Flow","444428.637089","208431.833926","","0.000000","-9.580000","","","","-2.160000","","","","","","","","-10.498118","-11.740000","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"80008400000137","Nodes","137","21.000000","37.014252","Default Known Flow Node","Known Flow","444445.670652","208188.155180","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000386","Nodes","386","21.000000","37.129772","DDS demands","Known Flow","444433.043795","208402.015527","","0.000000","","","","","-2.750000","","","","-3.089999","","","","-5.222232","-5.839999","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"80008400000071","Nodes","71","21.000000","29.114058","DDS demands","Known Flow","444974.762238","206890.708507","","0.000000","","","","","-2.130000","","","","","","","","-1.904684","-2.130000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000233","Nodes","233","21.000000","29.113351","DDS demands","Known Flow","444979.277903","206887.732273","","0.000000","","","","","-0.899999","","","","","","","","-0.804796","-0.899999","","","","","","","D1 PROFILE","","","","","","",""
"80008400000158","Nodes","158","21.000000","29.619752","DDS demands","Known Flow","444907.503413","206965.449257","","0.000000","","","","","-3.819999","","","","","","","","-3.415912","-3.819999","","","","","","","D1 PROFILE","","","","","","",""
"800084-291824","Nodes","-291824","21.000000","29.557226","Default Known Flow Node","Known Flow","444893.262215","206950.458523","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800084-274149","Nodes","-274149","21.000000","29.113351","Default Known Flow Node","Known Flow","444980.262239","206887.083506","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800084-292269","Nodes","-292269","21.000000","29.603227","Default Known Flow Node","Known Flow","444908.512220","206963.208526","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80008400000157","Nodes","157","21.000000","29.631988","DDS demands","Known Flow","444910.171128","206967.921928","","0.000000","","","","","-2.140000","","","","","","","","-1.913626","-2.140000","","","","","","","D1 PROFILE","","","","","","",""
"80008400000234","Nodes","234","21.000000","28.933211","DDS demands","Known Flow","445007.762247","206867.208500","","0.000000","","","","","-6.010000","","","","","","","","-5.374249","-6.010000","","","","","","","D1 PROFILE","","","","","","",""
"800084-274155","Nodes","-274155","21.000000","30.370647","Default Known Flow Node","Known Flow","445143.637284","206830.333490","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800084-274156","Nodes","-274156","21.000000","30.326974","Default Known Flow Node","Known Flow","445145.762284","206793.708480","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
