"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80300100058955","Nodes","-264341",21.000000,26.153714,"Default Known Flow Node","Known Flow",471323.894408,174808.574777,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031199","Nodes","31199",21.000000,25.841843,"DDS demands","Known Flow",471327.894409,174712.199751,,0.000000,-3.899999,,,,,,,,,,,,,,,-3.487449,-3.899999,,"","C1 PROFILE",,,,,,,,,,,,,,
"80300100031200","Nodes","31200",21.000000,25.344299,"DDS demands","Known Flow",471360.769418,174751.574761,,0.000000,-12.720000,,,,,,,,,,,,,,,-11.374452,-12.720000,,"","C1 PROFILE",,,,,,,,,,,,,,
"80300100030681","Nodes","30681",21.000000,26.207382,"DDS demands","Known Flow",471356.893513,174946.320297,,0.000000,,,,,,,-35.669997,,,,,,,,,-31.896749,-35.669997,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100058305","Nodes","-245584",21.000000,26.200903,"Default Known Flow Node","Known Flow",471358.519417,174951.449816,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100030680","Nodes","30680",21.000000,25.893441,"DDS demands","Known Flow",471370.643378,174997.070379,,0.000000,-1.120000,-15.999999,,,,,-16.530000,,,,,,,,,-30.090433,-33.650000,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80300100058304","Nodes","-245582",21.000000,25.344299,"Default Known Flow Node","Known Flow",471348.644414,174753.574762,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058956","Nodes","-264342",21.000000,25.344299,"Default Known Flow Node","Known Flow",471365.269419,174759.199764,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031447","Nodes","31447",21.000000,26.762469,"Default Known Flow Node","Known Flow",471367.519419,174601.324721,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031448","Nodes","31448",21.000000,26.762469,"Default Known Flow Node","Known Flow",471338.519412,174609.449723,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031446","Nodes","31446",21.000000,26.762469,"Default Known Flow Node","Known Flow",471374.926213,174577.531361,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031228","Nodes","31228",21.000000,26.762469,"Default Known Flow Node","Known Flow",471366.894419,174553.949708,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031226","Nodes","31226",21.000000,26.806113,"DDS demands","Known Flow",471381.144423,174579.449715,,0.000000,,,,,,,-8.479999,,,,,,,,,-7.582967,-8.479999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030404","Nodes","30404",21.000000,26.155738,"DDS demands","Known Flow",471414.646197,174781.466828,,0.000000,-4.999999,,,-11.579999,,,-1.830000,,,,,,,,,-16.462551,-18.409999,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"80300100058308","Nodes","-245600",21.000000,26.155738,"Default Known Flow Node","Known Flow",471418.769433,174781.449770,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058310","Nodes","-245602",21.000000,26.172072,"Default Known Flow Node","Known Flow",471443.040507,174791.983480,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058309","Nodes","-245601",21.000000,26.172072,"Default Known Flow Node","Known Flow",471441.894440,174792.699773,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031340","Nodes","31340",21.000000,26.142670,"DDS demands","Known Flow",471443.519440,174797.574774,,0.000000,-6.569999,,,,,,-3.749999,,,,,,,,,-9.228329,-10.320000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300100058311","Nodes","-245611",21.000000,26.712359,"Default Known Flow Node","Known Flow",471461.644445,174541.074704,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058316","Nodes","-245622",21.000000,25.460633,"Default Known Flow Node","Known Flow",471496.011189,174948.511414,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031222","Nodes","31222",21.000000,26.694258,"DDS demands","Known Flow",471461.269445,174531.449702,,0.000000,,,,,,,-5.330000,,,,,,,,,-4.766181,-5.330000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100058957","Nodes","-264343",21.000000,26.712359,"Default Known Flow Node","Known Flow",471454.144443,174542.449705,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058377","Nodes","-248749",21.000000,26.054770,"Default Known Flow Node","Known Flow",471454.644443,174814.949779,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031445","Nodes","31445",21.000000,25.772443,"DDS demands","Known Flow",471495.519454,174846.199787,,0.000000,,,,-6.090000,,,,,,,,,,,,-5.445787,-6.090000,,"",,,,"C4 PROFILE",,,,,,,,,,,
"80300100058379","Nodes","-248752",21.000000,26.909568,"Default Known Flow Node","Known Flow",471496.394454,174595.199719,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058378","Nodes","-248751",21.000000,26.054770,"Default Known Flow Node","Known Flow",471462.019445,174810.824778,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058226","Nodes",,21.000000,22.813117,"DDS demands","Known Flow",471387.894425,174718.324752,,0.000000,-22.899999,,,,,,,,,,,,,,,-20.477590,-22.899999,,"","C1 PROFILE",,,,,,,,,,,,,,
"80300100031202","Nodes","31202",21.000000,22.812593,"DDS demands","Known Flow",471379.144423,174719.824753,,0.000000,-0.710000,,,,,,,,,,,,,,,-0.634894,-0.710000,,"","C1 PROFILE",,,,,,,,,,,,,,
"80300100058228","Nodes","-243138",21.000000,25.975917,"Default Known Flow Node","Known Flow",471449.403556,174765.205290,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058227","Nodes",,21.000000,24.144486,"DDS demands","Known Flow",471420.644434,174773.949768,,0.000000,-39.990001,,,,,,,,,,,,,,,-35.759775,-39.990001,,"","C1 PROFILE",,,,,,,,,,,,,,
"80300100031051","Nodes","31051",21.000000,26.512877,"DDS demands","Known Flow",471256.019389,174579.574715,,0.000000,,,,,,,-10.600000,,,,,,,,,-9.478710,-10.600000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030599","Nodes","30599",21.000000,25.398823,"DDS demands","Known Flow",471567.644474,174854.949790,,0.000000,,,,,,,-6.789999,,,,,,,,,-6.071739,-6.789999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031219","Nodes","31219",21.000000,26.963366,"DDS demands","Known Flow",471506.019457,174656.324736,,0.000000,,,,,,,-18.189999,,,,-11.910000,,,,,-26.915959,-30.100001,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"80300100030423","Nodes","30423",21.000000,26.716994,"DDS demands","Known Flow",471534.769465,174645.699733,,0.000000,,,,,,,,,,,-0.639999,,,,,-0.572299,-0.639999,,"",,,,,,,,,,,"I2 PROFILE",,,,
"80300100058380","Nodes","-248759",21.000000,25.808461,"Default Known Flow Node","Known Flow",471564.457391,174945.261031,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100030411","Nodes","30411",21.000000,25.825276,"DDS demands","Known Flow",471557.019471,174937.949812,,0.000000,-4.050000,,,-1.090000,,,-18.159999,,,,,,,,,-20.835277,-23.300000,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"80300100030600","Nodes","30600",21.000000,24.804353,"DDS demands","Known Flow",471601.769483,174859.199791,,0.000000,,,,,,,-15.100000,,,,,,,,,-13.502690,-15.100000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100058381","Nodes","-248767",21.000000,25.857684,"Default Known Flow Node","Known Flow",471606.030765,174979.431939,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058383","Nodes","-248769",21.000000,25.823252,"Default Known Flow Node","Known Flow",471622.894489,174994.449828,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100001415","Nodes","1415",21.000000,29.844090,"Default Known Flow Node","Known Flow",471631.993817,174697.143393,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100030420","Nodes","30420",21.000000,27.112830,"DDS demands","Known Flow",471518.894461,174745.824760,,0.000000,-3.609999,-7.139999,,,,,-16.840000,,,,,,,,,-24.671472,-27.590000,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80300100031109","Nodes","31109",21.000000,26.126088,"DDS demands","Known Flow",471634.394492,174799.324774,,0.000000,,,,,,,-26.040001,,,,,,,,,-23.285435,-26.040001,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031341","Nodes","31341",21.000000,25.912559,"DDS demands","Known Flow",471648.769299,174987.320028,,0.000000,,,,,,,-0.469999,,,,,,,,,-0.420282,-0.469999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030419","Nodes","30419",21.000000,26.080677,"DDS demands","Known Flow",471634.394492,174800.824775,,0.000000,-1.770000,,,,,,-28.610000,,,,,,,,,-27.166341,-30.380000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300100031203","Nodes","31203",21.000000,24.390932,"DDS demands","Known Flow",471718.519515,174943.699814,,0.000000,,,,,,,-19.730000,,,,,,,,,-17.642920,-19.730000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030414","Nodes","30414",21.000000,24.371724,"DDS demands","Known Flow",471720.894516,174993.574827,,0.000000,,,,,,,-7.210000,,,,,,,,,-6.447310,-7.210000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030428","Nodes","30428",21.000000,33.696853,"DDS demands","Known Flow",471734.035518,174653.503520,,0.000000,-4.019999,,,,,,-11.360000,,,,,,,,,-13.753071,-15.380000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300100030422","Nodes","422, 830288, GOSBROOK ROAD, CAVERSHAM, 55.14scm/h",26.000000,30.984920,"CSEP DDS Matched","Known Flow",471664.019500,174679.074742,,0.000000,,,,-5.840000,,,-20.679999,-55.139997,,,-6.000000,,,,,-78.387138,-87.660001,,"",,,,"C4 PROFILE",,,"D1 PROFILE","DC PROFILE",,,"I2 PROFILE",,,,
"80300100031205","Nodes","31205",21.000000,36.519966,"DDS demands","Known Flow",471945.269577,174798.699774,,0.000000,-0.739999,,,,,,-4.780000,,,,,,,,,-4.936083,-5.520000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300100031204","Nodes","31204",21.000000,36.640944,"DDS demands","Known Flow",471951.019578,174735.449757,,0.000000,,,,,,,-22.510000,,,,,,,,,-20.128844,-22.510000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030426","Nodes","30426",21.000000,26.377260,"DDS demands","Known Flow",471575.394476,174627.449728,,0.000000,,-33.249999,,,,,,,,,-0.070000,,,,,-29.795340,-33.319998,,"",,"C2 PROFILE",,,,,,,,,"I2 PROFILE",,,,
"80300100031317","Nodes","31317",21.000000,26.716920,"DDS demands","Known Flow",471541.019467,174660.074737,,0.000000,,,,,,,-0.029999,,,,,,,,,-0.026826,-0.030000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031319","Nodes","31319",21.000000,26.716920,"Default Known Flow Node","Known Flow",471604.644484,174645.324733,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031318","Nodes","31318",21.000000,26.716641,"DDS demands","Known Flow",471592.519481,174668.949739,,0.000000,,,,,,,-0.230000,,,,,,,,,-0.205670,-0.230000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031157","Nodes","31157",21.000000,25.360067,"DDS demands","Known Flow",471604.644484,174910.824805,,0.000000,,,,,,,-8.960000,,,,,,,,,-8.012192,-8.960000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100058382","Nodes","-248768",21.000000,25.726238,"Default Known Flow Node","Known Flow",471608.269485,174973.324822,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031229","Nodes","31229",21.000000,26.177932,"DDS demands","Known Flow",471494.020626,174781.815106,,0.000000,,,,,,,-11.350000,,,,,,,,,-10.149373,-11.350000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030418","Nodes","30418",21.000000,26.022359,"DDS demands","Known Flow",471713.269513,174811.449778,,0.000000,,,,,,,-7.570000,,,,,,,,,-6.769229,-7.570000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030416","Nodes","30416",21.000000,24.612828,"DDS demands","Known Flow",471715.519514,174868.699793,,0.000000,,,,,,,-37.529998,,,,,,,,,-33.559996,-37.529998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100058384","Nodes","-248783",21.000000,26.180468,"Default Known Flow Node","Known Flow",471753.769525,174818.699780,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100030417","Nodes","30417",21.000000,24.545324,"DDS demands","Known Flow",471818.644542,174866.824793,,0.000000,,,,,,,-1.809999,,,,,,,,,-1.618534,-1.809999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100058388","Nodes","-248790",21.000000,26.515891,"Default Known Flow Node","Known Flow",471839.394548,174835.449784,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058385","Nodes","-248784",21.000000,26.136742,"Default Known Flow Node","Known Flow",471760.269526,174757.824763,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100030429","Nodes","30429",21.000000,26.545343,"DDS demands","Known Flow",471769.644529,174650.699734,,0.000000,-7.610000,,,,,,-9.939999,,,,,,,,,-15.693524,-17.549999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300100030430","Nodes","30430",21.000000,27.306540,"DDS demands","Known Flow",471790.775940,174675.489243,,0.000000,,,,,,,-16.600000,,,,,,,,,-14.844017,-16.600000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100058387","Nodes","-248788",21.000000,27.306540,"Default Known Flow Node","Known Flow",471804.894538,174673.199740,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058390","Nodes","-248792",21.000000,34.277916,"Default Known Flow Node","Known Flow",471858.644553,174664.449738,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100058389","Nodes","-248791",21.000000,34.277916,"Default Known Flow Node","Known Flow",471846.894550,174666.449738,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031233","Nodes","31233",21.000000,37.691858,"DDS demands","Known Flow",471913.150568,174625.724727,,0.000000,-3.680000,,,,,,-19.780000,,,,,,,,,-20.978351,-23.460001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300100030433","Nodes","30433",21.000000,37.230647,"DDS demands","Known Flow",471953.019579,174615.699724,,0.000000,,,,,,,-9.370000,,,,,,,,,-8.378822,-9.370000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057914","Nodes","-237678",21.000000,30.984920,"Default Known Flow Node","Known Flow",471649.644496,174641.824732,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031232","Nodes","31232",21.000000,38.118923,"DDS demands","Known Flow",471912.272766,174582.949859,,0.000000,,,,,,,-4.990000,,,,,,,,,-4.462147,-4.990000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030434","Nodes","30434",21.000000,37.702177,"DDS demands","Known Flow",471914.894568,174539.324704,,0.000000,,,,,,,-6.610000,,,,,,,,,-5.910780,-6.610000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057915","Nodes",,21.000000,37.407092,"DDS demands","Known Flow",471928.269572,174533.699702,,0.000000,,,,,,,-15.120000,,,,,,,,,-13.520574,-15.120000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031167","Nodes","31167",21.000000,34.223429,"DDS demands","Known Flow",472179.894640,174521.449699,,0.000000,,,,,,,-11.609999,,,,,,,,,-10.381868,-11.609999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057111","Nodes",,21.000000,28.471576,"Default Known Flow Node","Known Flow",472007.131626,174870.011214,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100030457","Nodes","30457",21.000000,28.644538,"DDS demands","Known Flow",472025.394598,174873.699795,,0.000000,,,,,,,-17.940000,,,,,,,,,-16.042270,-17.940000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057113","Nodes",,21.000000,35.243324,"DDS demands","Known Flow",472015.520798,174519.074484,,0.000000,,,,,,,-25.140000,,,,,,,,,-22.480638,-25.140000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057117","Nodes",,21.000000,34.446371,"DDS demands","Known Flow",472104.645782,174503.199491,,0.000000,,,,,,,-39.229998,,,,,,,,,-35.080169,-39.229998,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057119","Nodes","-221284",21.000000,29.667137,"Default Known Flow Node","Known Flow",472190.769643,174786.199771,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031207","Nodes","31207",21.000000,29.465841,"DDS demands","Known Flow",472245.519658,174791.824772,,0.000000,-6.910000,,,,,,-11.180000,,,,,,,,,-16.176402,-18.090000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300100057120","Nodes","-221290",21.000000,29.537812,"Default Known Flow Node","Known Flow",472226.549787,174986.879020,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031209","Nodes","31209",21.000000,28.897196,"DDS demands","Known Flow",472292.644671,174830.699783,,0.000000,,,,,,,-3.099999,,,,,,,,,-2.772075,-3.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031208","Nodes","31208",21.000000,28.920763,"DDS demands","Known Flow",472257.644662,174827.074782,,0.000000,-7.679999,,,,,,-0.620000,,,,-33.349998,,,,,-37.244176,-41.649996,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"80300100031297","Nodes","31297",21.000000,30.464025,"DDS demands","Known Flow",472313.394677,174988.074826,,0.000000,,,,,,,-8.109999,,,,,,,,,-7.252106,-8.109999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057124","Nodes",,21.000000,30.507416,"DDS demands","Known Flow",472334.268843,174994.820210,,0.000000,,,,,,,-3.099999,,,,,,,,,-2.772075,-3.099999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031017","Nodes","31017",21.000000,32.088326,"DDS demands","Known Flow",472344.519755,174899.683355,,0.000000,,,,,,,-29.889999,,,,-6.000000,,,,,-32.093479,-35.889998,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,,
"80300100030445","Nodes","30445",21.000000,31.998096,"DDS demands","Known Flow",472359.519689,174887.199798,,0.000000,-1.320000,,,,,,-2.119999,,,,,,,,,-3.076109,-3.439999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,,
"80300100057126","Nodes","-221322",21.000000,31.345854,"Default Known Flow Node","Known Flow",472387.645086,174984.070007,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031503","Nodes","1503, P08118401, 70-72 (FLATS1-9) HIGH STREET THEALE, -8.49SCMH",22.999998,38.939774,"CSEP DDS Matched","Known Flow",464579.534931,171442.941569,,0.000000,,,,,,,,-8.489999,,,,,,,,-7.591909,-8.489999,,"",,,,,,,,"DC PROFILE",,,,,,,
"80300100057130","Nodes","-221339",21.000000,33.732339,"Default Known Flow Node","Known Flow",472463.019718,174642.824732,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100057131","Nodes","-221340",21.000000,33.732339,"Default Known Flow Node","Known Flow",472464.268837,174642.857894,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100030683","Nodes","30683",21.000000,36.706435,"DDS demands","Known Flow",472001.758153,174608.737071,,0.000000,,,,,,,-2.650000,,,,,,,,,-2.369677,-2.650000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100058573","Nodes","-255531",21.000000,32.830223,"Default Known Flow Node","Known Flow",472232.269655,174863.949792,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100057121","Nodes",,21.000000,32.873456,"DDS demands","Known Flow",472228.769687,174899.192056,,0.000000,,,,,,,-22.089999,,,,,,,,,-19.753273,-22.089999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057114","Nodes","-221269",21.000000,28.644538,"Default Known Flow Node","Known Flow",472027.144599,174873.949795,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031302","Nodes","31302",21.000000,34.103487,"DDS demands","Known Flow",472038.644602,174872.824794,,0.000000,,,,,,,-11.949999,,,,,,,,,-10.685903,-11.949999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031303","Nodes","31303, Cantay House 29a Ardler Road",21.000000,34.420717,"Point Loads","Known Flow",472083.989614,174754.694762,,0.000000,,,,,,,,,,,,-49.849999,,,,-44.576759,-49.849999,,"",,,,,,,,,,,,"PL-AF PROFILE",,,
"80300100057116","Nodes","-221273",21.000000,36.223594,"Default Known Flow Node","Known Flow",472053.269606,174599.824720,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100030454","Nodes","30454",21.000000,34.420604,"Default Known Flow Node","Known Flow",472094.894617,174765.824765,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031163","Nodes","31163",21.000000,34.419638,"DDS demands","Known Flow",472104.394620,174775.199768,,0.000000,,,,,,,-0.790000,,,,,,,,,-0.706432,-0.790000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031164","Nodes","31164",21.000000,29.670552,"DDS demands","Known Flow",472190.894643,174784.824771,,0.000000,,,,,,,-12.210000,,,,,,,,,-10.918401,-12.210000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031171","Nodes","31171",21.000000,30.277264,"DDS demands","Known Flow",472195.644645,174721.074753,,0.000000,,,,,,,-13.229999,,,,,,,,,-11.830502,-13.229999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031165","Nodes","31165",21.000000,29.626576,"DDS demands","Known Flow",472180.361444,174798.817054,,0.000000,,,-0.119999,,,,-5.260000,,,,,,,,,-4.810892,-5.380000,,"",,,"C3  PROFILE",,,,"D1 PROFILE",,,,,,,,
"80300100030461","Nodes","30461",21.000000,31.959811,"DDS demands","Known Flow",472202.519647,174639.824731,,0.000000,,,,-5.870000,,,-23.409999,,,,,,,,,-26.182700,-29.280000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,,
"80300100031308","Nodes","31308",21.000000,30.141578,"DDS demands","Known Flow",472253.019660,174727.324755,,0.000000,,,,,,,-5.780000,,,,,,,,,-5.168579,-5.780000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100057118","Nodes","-221282",21.000000,35.341523,"Default Known Flow Node","Known Flow",472187.393718,174570.570266,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031312","Nodes","31312",21.000000,31.947055,"DDS demands","Known Flow",472286.144669,174647.699733,,0.000000,,-10.849999,,,,,-2.309999,,,,,,,,,-11.767907,-13.159999,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,,
"80300100030686","Nodes","30686",21.000000,35.483830,"DDS demands","Known Flow",472237.162056,174508.330866,,0.000000,,,,,,,-0.720000,,,,,,,,,-0.643836,-0.720000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100030495","Nodes","30495",21.000000,30.788377,"DDS demands","Known Flow",472366.019691,174804.199776,,0.000000,,,,,,,-21.779999,,,,,,,,,-19.476065,-21.779999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031304","Nodes","31304",21.000000,30.191914,"DDS demands","Known Flow",472309.769676,174733.574757,,0.000000,,,,,,,-7.920000,,,,,,,,,-7.082205,-7.920000,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031309","Nodes","31309",21.000000,30.081288,"Default Known Flow Node","Known Flow",472254.269661,174717.449752,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
"80300100031311","Nodes","31311",21.000000,30.071341,"DDS demands","Known Flow",472239.269657,174705.574749,,0.000000,,,,,,,-2.329999,,,,,,,,,-2.083527,-2.329999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031310","Nodes","31310",21.000000,30.066345,"DDS demands","Known Flow",472274.394666,174708.699750,,0.000000,,,,,,,-2.799999,,,,,,,,,-2.503810,-2.799999,,"",,,,,,,"D1 PROFILE",,,,,,,,
"80300100031313","Nodes","31313",21.000000,31.946872,"Default Known Flow Node","Known Flow",472283.769669,174667.824739,,0.000000,,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,,
