"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80003600003843","Nodes","3843",21.000000,60.309572,"DDS demands","Known Flow",481591.921500,206750.564096,,0.000000,,,,,-2.089999,,,,,,-1.868915,-2.089999,,"",,,,,"D1 PROFILE",,,,,
"80003600003844","Nodes","3844",21.000000,60.483227,"DDS demands","Known Flow",481781.242428,206518.013341,,0.000000,,,,,-5.199999,,,,,,-4.649932,-5.199999,,"",,,,,"D1 PROFILE",,,,,
"80003600003846","Nodes","3846",21.000000,60.584952,"DDS demands","Known Flow",481829.290205,206378.446535,,0.000000,,,,,-13.729999,,,,,,-12.277611,-13.729999,,"",,,,,"D1 PROFILE",,,,,
"80003600003912","Nodes","3912",21.000000,38.274808,"Default Known Flow Node","Known Flow",482279.699569,206115.375195,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80003600003913","Nodes","Church Lane, Little Kimble RRI",21.000000,40.000004,"Default Known Pressure Node","Known Pressure",482550.637121,206000.598619,,0.000000,,,,,,,,,,,10.659077,11.920000,,"",,,,,,,,,,
"80003600003921","Nodes","3921",21.000000,58.476685,"Default Known Flow Node","Known Flow",481864.013839,206277.268082,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80003600003918","Nodes","3918",21.000000,60.855191,"Default Known Flow Node","Known Flow",481868.189607,206404.700027,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80003600003923","Nodes","3923",21.000000,59.595464,"DDS demands","Known Flow",481916.742268,206360.062801,,0.000000,,,,,-2.549999,,,,,,-2.280255,-2.549999,,"",,,,,"D1 PROFILE",,,,,
"80003600003916","Nodes","3916",21.000000,58.640933,"DDS demands","Known Flow",481881.406280,206285.394342,,0.000000,,,,,-4.659999,,,,,,-4.167055,-4.659999,,"",,,,,"D1 PROFILE",,,,,
"80003600003919","Nodes","3919",21.000000,59.113191,"DDS demands","Known Flow",481946.818563,206325.739201,,0.000000,,,,,-18.969999,,,,,,-16.963314,-18.969999,,"",,,,,"D1 PROFILE",,,,,
"80003600003924","Nodes","3924",21.000000,64.244370,"DDS demands","Known Flow",482131.476874,206707.041630,,0.000000,,,,,-12.029999,,,,,,-10.757440,-12.029999,,"",,,,,"D1 PROFILE",,,,,
"80003600003926","Nodes","Grove Lane, Great Kimble DG, OG36D, Constant/Seasonal Settings",21.000000,64.999998,"Default Known Pressure Node","Known Pressure",482175.434126,206760.194568,,2099.999985,,,,,,,,,,,102.253811,114.349995,,"",,,,,,,,,,
"80003600003927","Nodes","3927",21.000000,57.404668,"DDS demands","Known Flow",482019.293637,206241.987543,,0.000000,,,,,-3.049999,,,,,,-2.727364,-3.049999,,"",,,,,"D1 PROFILE",,,,,
"80003600003928","Nodes","3928",21.000000,57.405403,"DDS demands","Known Flow",482021.361682,206245.477067,,0.000000,,,,,-6.260000,,,,,,-5.597804,-6.260000,,"",,,,,"D1 PROFILE",,,,,
"80003600003937","Nodes","3937",21.000000,49.983124,"Default Known Flow Node","Known Flow",482362.507654,207027.502118,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80003600003933","Nodes","3933",21.000000,49.932104,"DDS demands","Known Flow",482396.531674,207132.590059,,0.000000,,,,,-7.360000,,,,,,-6.581443,-7.360000,,"",,,,,"D1 PROFILE",,,,,
"80003600003934","Nodes","3934",21.000000,50.279780,"Default Known Flow Node","Known Flow",482190.508364,207440.274656,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80003600003947","Nodes","3947",21.000000,50.283524,"Default Known Flow Node","Known Flow",482191.454365,207438.240656,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80003600003942","Nodes","3942",21.000000,49.996896,"Default Known Flow Node","Known Flow",482370.284575,207034.557826,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80003600003936","Nodes","3936",21.000000,49.972049,"DDS demands","Known Flow",482347.258499,207062.566359,,0.000000,,,,,-1.649999,,,,,,-1.475459,-1.649999,,"",,,,,"D1 PROFILE",,,,,
"80003600003938","Nodes","3938",21.000000,49.871508,"Default Known Flow Node","Known Flow",482374.177040,207165.763809,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80003600003941","Nodes","3941",21.000000,49.872256,"DDS demands","Known Flow",482377.577631,207160.477689,,0.000000,,,,,-2.019999,,,,,,-1.806320,-2.019999,,"",,,,,"D1 PROFILE",,,,,
"80003600003940","Nodes","3940",21.000000,49.795098,"DDS demands","Known Flow",482337.318380,207179.404225,,0.000000,,,,,-2.920000,,,,,,-2.611116,-2.920000,,"",,,,,"D1 PROFILE",,,,,
"80003600003931","Nodes","3931",21.000000,49.936756,"DDS demands","Known Flow",482378.486516,207045.502802,,0.000000,,,,,-3.869999,,,,,,-3.460623,-3.869999,,"",,,,,"D1 PROFILE",,,,,
"80003600003944","Nodes","3944",21.000000,50.293765,"DDS demands","Known Flow",482191.867533,207436.932723,,0.000000,,,,,-9.419999,,,,,,-8.423532,-9.419999,,"",,,,,"D1 PROFILE",,,,,
"80003600003946","Nodes","3946",21.000000,50.253248,"DDS demands","Known Flow",482167.089131,207434.767398,,0.000000,,,,,-3.609999,,,,,,-3.228126,-3.609999,,"",,,,,"D1 PROFILE",,,,,
"80003600003966","Nodes","3966",21.000000,47.787125,"DDS demands","Known Flow",483209.529511,206565.959745,,0.000000,,,,,-1.830000,,,,,,-1.636418,-1.830000,,"",,,,,"D1 PROFILE",,,,,
