"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80014000000264","Nodes","264","21.000000","29.857368","DDS demands","Known Flow","447259.137357","235584.065178","","0.000000","-1.190000","","","-5.940000","-11.790000","","","","","","","-16.918603","-18.920000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","","",""
"80014000000206","Nodes","206","21.000000","40.866825","DDS demands","Known Flow","442965.240691","235311.349240","","0.000000","","","","","-0.680000","","","","","","","-0.608068","-0.680000","","","","","","","D1 PROFILE","","","","","",""
"80014000000006","Nodes","Barford Road DG, Constant/Seasonal, Site ID 4310","21.000000","47.999998","Default Known Pressure Node","Known Pressure","442966.404691","235301.189237","","9999.989670","","","","","","","","","","","","1157.723174","1294.676991","","","","","","","","","","","","",""
"80014000000225","Nodes","225","21.000000","39.045358","Default Known Flow Node","Known Flow","445202.643300","234949.082142","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000007","Nodes","Deddington Lane DG, Constant/Seasonal, Site ID 4311","21.000000","39.045358","Default Known Flow Node","Known Flow","445202.125300","234943.892140","","9999.989670","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000278","Nodes","278","21.000000","47.973175","Default Known Flow Node","Known Flow","446849.391912","234793.328243","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000027","Nodes","27","21.000000","24.812010","DDS demands","Known Flow","442479.098559","235712.589349","","0.000000","","","","","-6.719999","","","","","","","-6.009144","-6.719999","","","","","","","D1 PROFILE","","","","","",""
"80014000000293","Nodes","293","21.000000","23.631806","DDS demands","Known Flow","442426.750777","235777.403062","","0.000000","","","","","-0.889999","","","","","","","-0.795853","-0.889999","","","","","","","D1 PROFILE","","","","","",""
"80014000000370","Nodes","370","21.000000","24.209286","DDS demands","Known Flow","442452.536110","235742.378199","","0.000000","","","","","-22.269999","","","","","","","-19.914232","-22.269999","","","","","","","D1 PROFILE","","","","","",""
"80014000000248","Nodes","248","21.000000","23.600733","DDS demands","Known Flow","443043.164277","236001.633397","","0.000000","","","","","-7.089999","","","","","","","-6.340004","-7.089999","","","","","","","D1 PROFILE","","","","","",""
"80014000010568","Nodes","10568","21.000000","32.104129","DDS demands","Known Flow","447433.081907","236580.047585","","0.000000","","","","","-8.380000","","","","","","","-7.493546","-8.380000","","","","","","","D1 PROFILE","","","","","",""
"80014000000085","Nodes","85","21.000000","32.097743","DDS demands","Known Flow","447527.450932","236609.764594","","0.000000","","","","","-9.840000","","","","","","","-8.799104","-9.840000","","","","","","","D1 PROFILE","","","","","",""
"80014000008002","Nodes","8002","21.000000","28.839631","Default Known Flow Node","Known Flow","446846.264343","235502.883614","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000168","Nodes","168","21.000000","28.917584","DDS demands","Known Flow","446808.012478","235508.347233","","0.000000","","","","","-1.739999","","","","","","","-1.555939","-1.739999","","","","","","","D1 PROFILE","","","","","",""
"80014000000247","Nodes","247","21.000000","24.381971","DDS demands","Known Flow","443100.626411","235967.679016","","0.000000","","","","","-9.419999","","","","","","","-8.423532","-9.419999","","","","","","","D1 PROFILE","","","","","",""
"80014000005000","Nodes","5000","21.000000","27.836068","DDS demands","Known Flow","443194.518753","236072.000447","","0.000000","","-12.000000","","","","","","","","","","-10.730614","-12.000000","","","","C2 PROFILE","","","","","","","","",""
"80014000007001","Nodes","7001","21.000000","37.644754","DDS demands","Known Flow","447657.123968","235686.072342","","0.000000","","","","","-6.599999","","","","","","","-5.901837","-6.599999","","","","","","","D1 PROFILE","","","","","",""
"80014000007007","Nodes","7007","21.000000","37.167955","DDS demands","Known Flow","447693.164977","235724.928353","","0.000000","","","","","-10.660000","","","","","","","-9.532363","-10.660000","","","","","","","D1 PROFILE","","","","","",""
"80014000007004","Nodes","7004","21.000000","38.089552","Default Known Flow Node","Known Flow","447548.484938","235616.765323","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000007005","Nodes","7005","21.000000","38.089552","Default Known Flow Node","Known Flow","447555.748940","235617.598324","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000329","Nodes","329","21.000000","21.021654","DDS demands","Known Flow","443053.518715","236123.740461","","0.000000","","-18.930000","","","-1.469999","","","","","","","-18.242045","-20.400002","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"80014000000243","Nodes","243","21.000000","21.858262","DDS demands","Known Flow","443082.831936","236221.973249","","0.000000","","-80.089994","","","-11.270000","","","","","","","-81.695739","-91.359997","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"80014000000009","Nodes","Manor Farm DG, Constant/Seasonal","21.000000","69.999999","Default Known Pressure Node","Known Pressure","447802.663375","236913.824057","","999998.967025","","","","","","","","","","","","9.273038","10.369999","","","","","","","","","","","","",""
"80014000000282","Nodes","282","21.000000","69.992158","Default Known Flow Node","Known Flow","447802.008658","236915.118399","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000283","Nodes","283","21.000000","69.499360","DDS demands","Known Flow","447762.385996","236997.153699","","0.000000","","","","","-2.809999","","","","","","","-2.512752","-2.809999","","","","","","","D1 PROFILE","","","","","",""
"80014000010609","Nodes","10609","21.000000","69.090882","Default Known Flow Node","Known Flow","447721.950504","237103.663004","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000285","Nodes","285","21.000000","68.730783","Default Known Flow Node","Known Flow","447693.801078","237213.911388","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000286","Nodes","286","21.000000","68.389132","DDS demands","Known Flow","447711.375982","237283.368777","","0.000000","","","","","-1.559999","","","","-6.000000","","","-6.760287","-7.560000","","","","","","","D1 PROFILE","","","","I2 PROFILE","",""
"80014000000284","Nodes","284","21.000000","69.241022","Default Known Flow Node","Known Flow","447736.119652","237060.221671","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000010605","Nodes","10605","21.000000","32.917817","DDS demands","Known Flow","447553.906939","236373.240529","","0.000000","","","","","-14.890000","","","","","","","-13.314905","-14.890000","","","","","","","D1 PROFILE","","","","","",""
"80014000000111","Nodes","111","21.000000","32.870359","DDS demands","Known Flow","447617.695557","236341.808820","","0.000000","","","","","-13.000000","","","","","","","-11.624833","-13.000000","","","","","","","D1 PROFILE","","","","","",""
"80014000000089","Nodes","89","21.000000","32.769255","DDS demands","Known Flow","447639.670102","236164.794656","","0.000000","","","","","-13.279999","","","","","","","-11.875213","-13.279999","","","","","","","D1 PROFILE","","","","","",""
"80014000010569","Nodes","10569","21.000000","33.379923","DDS demands","Known Flow","447537.854935","236371.257529","","0.000000","","","","","-11.910000","","","","","","","-10.650135","-11.910000","","","","","","","D1 PROFILE","","","","","",""
"80014000000091","Nodes","91","21.000000","36.049154","DDS demands","Known Flow","447526.797200","236218.436570","","0.000000","","","","","-24.319998","","","","","","","-21.747379","-24.319998","","","","","","","D1 PROFILE","","","","","",""
"80014000000092","Nodes","92","21.000000","40.115611","DDS demands","Known Flow","447592.241800","236028.220416","","0.000000","","","","","-15.750000","","","","","","","-14.083932","-15.750000","","","","","","","D1 PROFILE","","","","","",""
"80014000000069","Nodes","69","21.000000","44.706149","DDS demands","Known Flow","447404.734967","235885.298483","","0.000000","","","","","-2.829999","","","","","","","-2.530636","-2.829999","","","","","","","D1 PROFILE","","","","","",""
"80014000000070","Nodes","70","21.000000","40.865863","DDS demands","Known Flow","447384.729893","235968.904419","","0.000000","","","","","-15.100000","","","","","","","-13.502690","-15.100000","","","","","","","D1 PROFILE","","","","","",""
"80014000000256","Nodes","P08118411, Greenhill House, 39.69","24.000000","32.283706","CSEP DDS Matched","Known Flow","447315.827460","236493.461725","","0.000000","","","","","-11.260000","-39.689998","","","","","","-45.560401","-50.949999","","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"80014000000008","Nodes","Adderbury Station Ind. Units DG, Constant/Seasonal","21.000000","69.999999","Default Known Pressure Node","Known Pressure","447403.991758","234958.929029","","9999.989670","","","","","","","","","","","","7.913827","8.850000","","","","","","","","","","","","",""
"80014000010600","Nodes","10600","21.000000","69.660743","Default Known Flow Node","Known Flow","448682.102246","235168.272201","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000343","Nodes","343","21.000000","69.985771","Default Known Flow Node","Known Flow","448660.293729","235276.945461","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000349","Nodes","349","21.000000","69.848355","Default Known Flow Node","Known Flow","448655.453032","235227.829213","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000050","Nodes","50","21.000000","44.889646","DDS demands","Known Flow","446234.985307","234991.109436","","0.000000","","","","","-0.910000","","","","-5.909999","","","-6.098566","-6.819999","","","","","","","D1 PROFILE","","","","I2 PROFILE","",""
"80014000000056","Nodes","56","21.000000","47.143916","DDS demands","Known Flow","446693.789190","234942.059120","","0.000000","","","-2.470000","","-20.020000","","","","","","","-20.110960","-22.490000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"80014000000057","Nodes","57","21.000000","47.518633","DDS demands","Known Flow","446819.688321","234821.077505","","0.000000","","","","","-8.609999","","","","","","","-7.699215","-8.609999","","","","","","","D1 PROFILE","","","","","",""
"80014000000279","Nodes","279","21.000000","47.497851","DDS demands","Known Flow","446838.240745","234806.040103","","0.000000","","","","","-4.400000","","","","","","","-3.934558","-4.400000","","","","","","","D1 PROFILE","","","","","",""
"80014000000341","Nodes","341","21.000000","28.554509","Default Known Flow Node","Known Flow","446611.308683","235459.617281","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000367","Nodes","367","21.000000","28.513808","Default Known Flow Node","Known Flow","446963.907072","235475.345224","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000062","Nodes","62","21.000000","25.080348","DDS demands","Known Flow","447148.134883","235404.525289","","0.000000","","","","-2.900000","-2.799999","","","","","","","-5.097042","-5.700000","","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"80014000000266","Nodes","266","21.000000","23.456157","DDS demands","Known Flow","447107.655117","235325.726582","","0.000000","","","-6.820000","","-4.709999","","","","","","","-10.310332","-11.530000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"80014000000167","Nodes","167","21.000000","22.981246","DDS demands","Known Flow","447033.255970","235250.235395","","0.000000","","","","","-8.020000","","","","","","","-7.171628","-8.020000","","","","","","","D1 PROFILE","","","","","",""
"80014000000108","Nodes","108","21.000000","38.457747","DDS demands","Known Flow","447457.976910","235660.770384","","0.000000","","","-3.339999","","-14.359999","","","","","","","-15.827656","-17.699999","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"80014000000261","Nodes","261","21.000000","38.965484","DDS demands","Known Flow","447414.036619","235735.532056","","0.000000","","","","-2.799999","-12.659999","","","","","","","-13.824608","-15.460000","","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"80014000000107","Nodes","107","21.000000","39.034229","DDS demands","Known Flow","447412.801901","235744.164358","","0.000000","","-6.000000","","","-2.819999","","","","","","","-7.887001","-8.820000","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"80014000000154","Nodes","154","21.000000","44.004020","DDS demands","Known Flow","447526.575350","235781.282725","","0.000000","","","","","-11.239999","","","","","","","-10.051008","-11.239999","","","","","","","D1 PROFILE","","","","","",""
"80014000000067","Nodes","67","21.000000","46.155242","DDS demands","Known Flow","447438.018033","235826.756473","","0.000000","","-17.440000","","","","","","","","","","-15.595160","-17.440000","","","","C2 PROFILE","","","","","","","","",""
"80014000000323","Nodes","323","21.000000","39.098754","DDS demands","Known Flow","444999.925244","234953.984143","","0.000000","","","","","-1.809999","","","","","","","-1.618534","-1.809999","","","","","","","D1 PROFILE","","","","","",""
"80014000000044","Nodes","44","21.000000","39.176684","Default Known Flow Node","Known Flow","444708.001026","234949.354041","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000043","Nodes","43","21.000000","39.242931","Default Known Flow Node","Known Flow","444502.638142","234967.240260","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000040","Nodes","40","21.000000","39.271792","DDS demands","Known Flow","443866.769298","235102.573291","","0.000000","","","","","-2.450000","","","","","","","-2.190834","-2.450000","","","","","","","D1 PROFILE","","","","","",""
"80014000000039","Nodes","P07116390, Milton Road, 64.99","25.000000","39.711667","CSEP DDS Matched","Known Flow","443301.903310","235262.644231","","0.000000","","","","","","-64.989998","","","","","","-58.115219","-64.989998","","","","","","","","DC PROFILE","","","","",""
"80014000000037","Nodes","37","21.000000","39.931144","DDS demands","Known Flow","443200.825754","235278.764911","","0.000000","","","","-4.570000","-19.180000","","","","","","","-21.237674","-23.750001","","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"80014000000038","Nodes","38","21.000000","39.593520","DDS demands","Known Flow","443425.193633","235235.950981","","0.000000","","","","","-4.550000","","","","","","","-4.068691","-4.550000","","","","","","","D1 PROFILE","","","","","",""
"80014000000226","Nodes","226","21.000000","40.706362","DDS demands","Known Flow","443000.729700","235307.601239","","0.000000","","","","","-14.869999","","","","","","","-13.297020","-14.869999","","","","","","","D1 PROFILE","","","","","",""
"80014000000330","Nodes","330","21.000000","20.465153","DDS demands","Known Flow","443074.963721","236121.889461","","0.000000","-24.999999","","","","","","","","","","","-22.355447","-24.999999","","","C1 PROFILE","","","","","","","","","",""
"80014000000231","Nodes","231","21.000000","35.772899","DDS demands","Known Flow","442868.906665","235468.915283","","0.000000","","","","","-2.450000","","","","","","","-2.190834","-2.450000","","","","","","","D1 PROFILE","","","","","",""
"80014000000179","Nodes","179","21.000000","33.822234","DDS demands","Known Flow","442841.574061","235559.450677","","0.000000","","","","","-7.320000","","","","","","","-6.545675","-7.320000","","","","","","","D1 PROFILE","","","","","",""
"80014000000022","Nodes","22","21.000000","31.999390","DDS demands","Known Flow","442833.140655","235661.734336","","0.000000","","","","","-14.550000","","","","","","","-13.010870","-14.550000","","","","","","","D1 PROFILE","","","","","",""
"80014000000121","Nodes","121","21.000000","28.161675","DDS demands","Known Flow","442542.663381","235422.616922","","0.000000","","","","","-3.880000","","","","","","","-3.469565","-3.880000","","","","","","","D1 PROFILE","","","","","",""
"80014000000123","Nodes","123","21.000000","27.984874","DDS demands","Known Flow","442586.324629","235495.337416","","0.000000","","","","","-5.830000","","","","","","","-5.213290","-5.830000","","","","","","","D1 PROFILE","","","","","",""
"80014000000195","Nodes","195","21.000000","27.981603","DDS demands","Known Flow","442592.098996","235499.691127","","0.000000","","","","","-1.259999","","","","","","","-1.126714","-1.259999","","","","","","","D1 PROFILE","","","","","",""
"80014000000214","Nodes","214","21.000000","21.380399","DDS demands","Known Flow","442693.805617","235967.562419","","0.000000","","","","","-4.289999","","","","","","","-3.836194","-4.289999","","","","","","","D1 PROFILE","","","","","",""
"80014000000033","Nodes","33","21.000000","21.430456","DDS demands","Known Flow","442698.171004","235976.616123","","0.000000","","","","","-0.629999","","","","","","","-0.563357","-0.629999","","","","","","","D1 PROFILE","","","","","",""
"80014000010578","Nodes","10578","21.000000","21.266310","Default Known Flow Node","Known Flow","442740.359622","235995.758396","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000189","Nodes","189","21.000000","21.389058","DDS demands","Known Flow","442686.569500","235964.012303","","0.000000","","","","","-15.659999","","","","","","","-14.003452","-15.659999","","","","","","","D1 PROFILE","","","","","",""
"80014000000032","Nodes","32","21.000000","21.702698","DDS demands","Known Flow","442526.582571","235899.461400","","0.000000","","","","","-15.739999","","","","","","","-14.074989","-15.739999","","","","","","","D1 PROFILE","","","","","",""
"80014000000294","Nodes","294","21.000000","24.140639","DDS demands","Known Flow","442411.388045","235768.384445","","0.000000","","","","","-6.840000","","","","","","","-6.116450","-6.840000","","","","","","","D1 PROFILE","","","","","",""
"80014000000184","Nodes","184","21.000000","24.099315","DDS demands","Known Flow","442358.072526","235838.355384","","0.000000","","","","","-4.070000","","","","","","","-3.639466","-4.070000","","","","","","","D1 PROFILE","","","","","",""
"80014000000183","Nodes","P00022622, Cumberford Close, 17.63","24.000000","24.707509","CSEP DDS Matched","Known Flow","442436.622763","235684.751599","","0.000000","","","","","-4.110000","-17.629998","","","","","","-19.440295","-21.739998","","","","","","","D1 PROFILE","DC PROFILE","","","","",""
"80014000000028","Nodes","28","21.000000","24.507934","DDS demands","Known Flow","442447.543479","235716.633248","","0.000000","","","","","-3.739999","","","","","","","-3.344374","-3.739999","","","","","","","D1 PROFILE","","","","","",""
"80014000000077","Nodes","77","21.000000","32.088285","DDS demands","Known Flow","447310.565495","236547.606704","","0.000000","-5.010000","","","","-3.899999","","","","","","","-7.967481","-8.910000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"80014000000288","Nodes","288","21.000000","28.058438","DDS demands","Known Flow","447338.513424","236729.657730","","0.000000","","","","","-5.919999","","","","","","","-5.293770","-5.919999","","","","","","","D1 PROFILE","","","","","",""
"80014000000359","Nodes","359","21.000000","28.056239","DDS demands","Known Flow","447309.398873","236726.788625","","0.000000","","","","","-4.360000","","","","","","","-3.898790","-4.360000","","","","","","","D1 PROFILE","","","","","",""
"80014000000176","Nodes","176","21.000000","24.771468","DDS demands","Known Flow","443126.181735","236271.925502","","0.000000","","","","-6.000000","-17.120000","","","","","","","-20.674318","-23.120000","","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"80014000000114","Nodes","114","21.000000","35.911544","DDS demands","Known Flow","443167.711746","236325.678516","","0.000000","","","","","-4.590000","","","","","","","-4.104460","-4.590000","","","","","","","D1 PROFILE","","","","","",""
"80014000000292","Nodes","292","21.000000","45.168314","DDS demands","Known Flow","443313.380770","236570.362305","","0.000000","","","","","-12.279999","","","","","","","-10.980995","-12.279999","","","","","","","D1 PROFILE","","","","","",""
"80014000000145","Nodes","145","21.000000","47.500678","DDS demands","Known Flow","443330.937068","236602.489275","","0.000000","","","","","-3.790000","","","","","","","-3.389085","-3.790000","","","","","","","D1 PROFILE","","","","","",""
"80014000000146","Nodes","146","21.000000","45.762270","DDS demands","Known Flow","443456.379824","236593.895589","","0.000000","","","","","-6.569999","","","","","","","-5.875011","-6.569999","","","","","","","D1 PROFILE","","","","","",""
"80014000000147","Nodes","147","21.000000","45.659222","DDS demands","Known Flow","443455.196824","236614.235595","","0.000000","","","","","-2.089999","","","","","","","-1.868915","-2.089999","","","","","","","D1 PROFILE","","","","","",""
"80014000000174","Nodes","174","21.000000","45.652198","DDS demands","Known Flow","443456.796418","236616.754292","","0.000000","","","","","-2.910000","","","","","","","-2.602174","-2.910000","","","","","","","D1 PROFILE","","","","","",""
"80014000000251","Nodes","251","21.000000","38.839697","DDS demands","Known Flow","443258.739771","236385.229532","","0.000000","","","","","-3.359999","","","","","","","-3.004572","-3.359999","","","","","","","D1 PROFILE","","","","","",""
"80014000000208","Nodes","208","21.000000","25.814595","DDS demands","Known Flow","443110.698330","234852.791434","","0.000000","","","","","-17.010000","","","","","","","-15.210646","-17.010000","","","","","","","D1 PROFILE","","","","","",""
"80014000000255","Nodes","255","21.000000","23.171710","DDS demands","Known Flow","442960.873690","234808.049103","","0.000000","","","","","-9.180000","","","","","","","-8.208920","-9.180000","","","","","","","D1 PROFILE","","","","","",""
"80014000000254","Nodes","254","21.000000","23.308691","DDS demands","Known Flow","442987.754697","234880.805123","","0.000000","","","","","-6.829999","","","","","","","-6.107508","-6.829999","","","","","","","D1 PROFILE","","","","","",""
"80014000000209","Nodes","209","21.000000","25.546624","DDS demands","Known Flow","443037.778116","234904.037658","","0.000000","","","","","-7.030000","","","","","","","-6.286352","-7.030000","","","","","","","D1 PROFILE","","","","","",""
"80014000000252","Nodes","252","21.000000","22.937849","DDS demands","Known Flow","443193.662753","234811.141104","","0.000000","","","","","-10.509999","","","","","","","-9.398229","-10.509999","","","","","","","D1 PROFILE","","","","","",""
"80014000000298","Nodes","298","21.000000","38.726806","DDS demands","Known Flow","445199.052299","234979.786150","","0.000000","","","","","-2.140000","","","","","","","-1.913626","-2.140000","","","","","","","D1 PROFILE","","","","","",""
"80014000010556","Nodes","10556","21.000000","38.726806","Default Known Flow Node","Known Flow","445176.323131","234997.776542","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000053","Nodes","53","21.000000","45.387935","DDS demands","Known Flow","446531.011187","234855.132949","","0.000000","","","","","-8.680000","","","","","","","-7.761811","-8.680000","","","","","","","D1 PROFILE","","","","","",""
"80014000000052","Nodes","52","21.000000","45.504688","DDS demands","Known Flow","446562.821632","234883.614801","","0.000000","","","","","-24.570000","","","","","","","-21.970934","-24.570000","","","","","","","D1 PROFILE","","","","","",""
"80014000000054","Nodes","54","21.000000","45.160715","DDS demands","Known Flow","446596.234148","234770.762784","","0.000000","","","","","-15.299999","","","","","","","-13.681533","-15.299999","","","","","","","D1 PROFILE","","","","","",""
"80014000010604","Nodes","10604","21.000000","45.049645","DDS demands","Known Flow","446508.828655","234760.353090","","0.000000","","","","","-25.829999","","","","","","","-23.097648","-25.829999","","","","","","","D1 PROFILE","","","","","",""
"80014000000281","Nodes","281","21.000000","69.426464","DDS demands","Known Flow","447442.278659","234908.506064","","0.000000","","","","","","","","","-8.850000","","","-7.913828","-8.850000","","","","","","","","","","","I2 PROFILE","",""
"80014000010554","Nodes","10554","21.000000","69.426464","Default Known Flow Node","Known Flow","447443.445909","234910.574131","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80014000000119","Nodes","119","21.000000","28.110521","DDS demands","Known Flow","442467.562489","235471.059918","","0.000000","","","","","-14.239999","","","","","","","-12.733662","-14.239999","","","","","","","D1 PROFILE","","","","","",""
