"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80015300000042","Nodes",,21.000000,24.877190,"DDS demands","Known Flow",469417.708889,209276.489156,,0.000000,,,,,-2.300000,,,,-2.056701,-2.300000,,"",,,,,"D1 PROFILE",,,
"80015300000140","Nodes",,21.000000,26.037803,"DDS demands","Known Flow",469416.867889,209185.924131,,0.000000,,,,,-7.940000,,,,-7.100090,-7.940000,,"",,,,,"D1 PROFILE",,,
"80015300000150","Nodes",,21.000000,26.817973,"DDS demands","Known Flow",469460.786338,209034.004841,,0.000000,,,,,-0.639999,,,,-0.572299,-0.639999,,"",,,,,"D1 PROFILE",,,
"80015300000149","Nodes","P08118184, 24 Bichester Road, 9.88",22.999998,37.076853,"CSEP DDS Matched","Known Flow",469063.977979,208936.810222,,0.000000,,,,,,-9.880000,,,-8.834873,-9.880000,,"",,,,,,"DC PROFILE",,
"80015300000113","Nodes",,21.000000,26.238892,"DDS demands","Known Flow",469113.774806,209046.641093,,0.000000,,,,,-1.609999,,,,-1.439690,-1.609999,,"",,,,,"D1 PROFILE",,,
"80015300000106","Nodes",,21.000000,27.034680,"DDS demands","Known Flow",469207.295394,209115.083412,,0.000000,,,,,-8.390000,,,,-7.502488,-8.390000,,"",,,,,"D1 PROFILE",,,
"80015300000115","Nodes",,21.000000,29.844610,"DDS demands","Known Flow",469183.833825,209047.989094,,0.000000,,,,,-8.390000,,,,-7.502488,-8.390000,,"",,,,,"D1 PROFILE",,,
"80015300000107","Nodes",,21.000000,26.867405,"DDS demands","Known Flow",469214.233518,209153.547075,,0.000000,,,,,-3.999999,,,,-3.576871,-3.999999,,"",,,,,"D1 PROFILE",,,
"80015300000109","Nodes",,21.000000,26.899750,"DDS demands","Known Flow",469220.622835,209175.307128,,0.000000,,,,,-2.470000,,,,-2.208718,-2.470000,,"",,,,,"D1 PROFILE",,,
"80015300000108","Nodes",,21.000000,26.946905,"DDS demands","Known Flow",469222.530836,209242.092147,,0.000000,,,,,-2.679999,,,,-2.396503,-2.679999,,"",,,,,"D1 PROFILE",,,
"80015300000098","Nodes",,21.000000,27.472726,"DDS demands","Known Flow",469255.065367,209014.986735,,0.000000,,,,,-2.140000,,,,-1.913626,-2.140000,,"",,,,,"D1 PROFILE",,,
"80015300000037","Nodes",,21.000000,27.084252,"DDS demands","Known Flow",469353.762161,209042.437167,,0.000000,,,,,-6.500000,,,,-5.812416,-6.500000,,"",,,,,"D1 PROFILE",,,
"80015300000094","Nodes",,21.000000,26.866518,"DDS demands","Known Flow",469372.162941,209067.077166,,0.000000,,,,,-8.229999,,,,-7.359412,-8.229999,,"",,,,,"D1 PROFILE",,,
"80015300000043","Nodes",,21.000000,23.915707,"DDS demands","Known Flow",469372.758108,209270.020963,,0.000000,,,,,-7.799999,,,,-6.974899,-7.799999,,"",,,,,"D1 PROFILE",,,
"80015300000044","Nodes",,21.000000,23.857704,"DDS demands","Known Flow",469362.458874,209298.989162,,0.000000,,,,,-5.739999,,,,-5.132810,-5.739999,,"",,,,,"D1 PROFILE",,,
"80015300000045","Nodes",,21.000000,23.697578,"DDS demands","Known Flow",469323.208863,209272.988155,,0.000000,,,,,-4.439999,,,,-3.970327,-4.439999,,"",,,,,"D1 PROFILE",,,
"80015300000095","Nodes",,21.000000,26.984909,"DDS demands","Known Flow",469361.475874,209017.377085,,0.000000,,,,,-4.219999,,,,-3.773599,-4.219999,,"",,,,,"D1 PROFILE",,,
"80015300000138","Nodes",,21.000000,26.419470,"DDS demands","Known Flow",469413.707888,209051.988095,,0.000000,,,,,-4.579999,,,,-4.095518,-4.579999,,"",,,,,"D1 PROFILE",,,
"80015300000036","Nodes",,21.000000,26.914421,"DDS demands","Known Flow",469460.828815,209024.302516,,0.000000,,,,,-8.159999,,,,-7.296817,-8.159999,,"",,,,,"D1 PROFILE",,,
"80015300000091","Nodes",,21.000000,27.006402,"DDS demands","Known Flow",469472.357221,209008.492383,,0.000000,,,,,-1.559999,,,,-1.394979,-1.559999,,"",,,,,"D1 PROFILE",,,
"80015300000087","Nodes",,21.000000,24.505910,"DDS demands","Known Flow",469719.562051,209110.513427,,0.000000,,,,,-13.199999,,,,-11.803675,-13.199999,,"",,,,,"D1 PROFILE",,,
"80015300000151","Nodes",,21.000000,26.847909,"Default Known Flow Node","Known Flow",469508.847408,209093.722714,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000092","Nodes",,21.000000,26.804639,"DDS demands","Known Flow",469534.641921,209066.073099,,0.000000,,,,,-5.349999,,,,-4.784065,-5.349999,,"",,,,,"D1 PROFILE",,,
"80015300108842","Nodes",,21.000000,21.720827,"Default Known Flow Node","Known Flow",469767.867984,209046.765093,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000081","Nodes",,21.000000,21.934557,"DDS demands","Known Flow",469746.570978,209040.738092,,0.000000,,,,,-22.230000,,,,-19.878464,-22.230000,,"",,,,,"D1 PROFILE",,,
"80015300000082","Nodes",,21.000000,21.688879,"DDS demands","Known Flow",469771.323336,209047.279588,,0.000000,-4.940000,,,,-3.999999,,,,-7.994308,-8.940000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"80015300000084","Nodes",,21.000000,21.559476,"DDS demands","Known Flow",469823.078240,209016.431908,,0.000000,,,,,-3.020000,,,,-2.700538,-3.020000,,"",,,,,"D1 PROFILE",,,
"80015300000083","Nodes",,21.000000,21.593140,"DDS demands","Known Flow",469788.332365,209023.509615,,0.000000,,,,,-1.779999,,,,-1.591707,-1.779999,,"",,,,,"D1 PROFILE",,,
"80015300000325","Nodes",,21.000000,32.479938,"Default Known Flow Node","Known Flow",468655.712896,209197.178784,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000169","Nodes",,21.000000,25.978196,"Default Known Flow Node","Known Flow",469376.959269,209142.317827,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000301","Nodes",,21.000000,32.096118,"Default Known Flow Node","Known Flow",468498.871639,209123.317114,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000303","Nodes",,21.000000,32.353983,"Default Known Flow Node","Known Flow",468623.484673,209187.436132,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000305","Nodes",,21.000000,32.764061,"Default Known Flow Node","Known Flow",468681.511689,209205.166137,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000302","Nodes",,21.000000,33.168696,"DDS demands","Known Flow",468686.364690,209178.145129,,0.000000,,,,,-7.649999,,,,-6.840766,-7.649999,,"",,,,,"D1 PROFILE",,,
"80015300000347","Nodes",,21.000000,35.971631,"Default Known Flow Node","Known Flow",468869.509869,209057.948265,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000308","Nodes",,21.000000,32.482584,"Default Known Flow Node","Known Flow",468657.922682,209197.885135,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000313","Nodes",,21.000000,37.285452,"Default Known Flow Node","Known Flow",469165.601673,208878.611824,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80015300000312","Nodes",,21.000000,37.117016,"Default Known Flow Node","Known Flow",469108.926805,208838.511037,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
