"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80017400000050","Nodes","50",21.000000,22.997407,"DDS demands","Known Flow",485076.285150,225213.482493,,0.000000,,,,,-2.669999,,,,-2.387561,-2.669999,,"",,,,,"D1 PROFILE",,,
"80017400000049","Nodes","49",21.000000,23.410132,"DDS demands","Known Flow",485183.658179,225213.655493,,0.000000,,,,,-19.149999,,,,-17.124272,-19.149999,,"",,,,,"D1 PROFILE",,,
"80017400000071","Nodes","71",21.000000,38.589168,"DDS demands","Known Flow",485154.696487,226139.950077,,0.000000,-6.630000,,,,,,-6.000000,,-11.293971,-12.630000,,"","C1 PROFILE",,,,,,"I2 PROFILE",
"80017400000021","Nodes","21",21.000000,40.537749,"DDS demands","Known Flow",485195.556093,225912.149254,,0.000000,,,,,-7.420000,,,,-6.635097,-7.420000,,"",,,,,"D1 PROFILE",,,
"80017400000022","Nodes","22",21.000000,34.515301,"DDS demands","Known Flow",485272.149670,225977.799741,,0.000000,,,,,-4.730000,,,,-4.229650,-4.730000,,"",,,,,"D1 PROFILE",,,
"80017400000053","Nodes","53",21.000000,34.719655,"DDS demands","Known Flow",485268.867202,226015.547711,,0.000000,,,,,-6.110000,,,,-5.463671,-6.110000,,"",,,,,"D1 PROFILE",,,
"80017400000019","Nodes","19",21.000000,40.345367,"DDS demands","Known Flow",485184.310327,225919.661319,,0.000000,,,,,-11.709999,,,,-10.471291,-11.709999,,"",,,,,"D1 PROFILE",,,
"80017400000018","Nodes","18",21.000000,39.506130,"DDS demands","Known Flow",485202.652184,226024.036713,,0.000000,-9.319999,,,,-15.039999,,,,-21.783146,-24.360000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"80017400000016","Nodes","16",21.000000,33.268604,"Default Known Flow Node","Known Flow",485031.637510,226486.713229,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017400000076","Nodes","76",21.000000,28.807081,"DDS demands","Known Flow",484931.535110,226669.992889,,0.000000,-18.159999,,,,-5.179999,,,,-20.871044,-23.339999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"80017400000055","Nodes","55",21.000000,27.090760,"DDS demands","Known Flow",484890.009885,226586.057634,,0.000000,,,,,-9.149999,,,,-8.182093,-9.149999,,"",,,,,"D1 PROFILE",,,
"80017400000015","Nodes","15",21.000000,27.742536,"DDS demands","Known Flow",484856.663400,226672.418896,,0.000000,,,,,-14.510000,,,,-12.975102,-14.510000,,"",,,,,"D1 PROFILE",,,
"80017400000042","Nodes","42",21.000000,35.821248,"DDS demands","Known Flow",485327.555218,225633.008607,,0.000000,,,,,-31.739999,,,,-28.382475,-31.739999,,"",,,,,"D1 PROFILE",,,
"80017400000058","Nodes","58",21.000000,35.910418,"Default Known Flow Node","Known Flow",485012.793798,226291.439940,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017400000059","Nodes","59",21.000000,35.910418,"Default Known Flow Node","Known Flow",484981.206124,226317.006793,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017400000062","Nodes","62",21.000000,36.125843,"DDS demands","Known Flow",485029.751945,226312.693061,,0.000000,,-6.000000,,,-16.979999,,,,-20.549127,-22.980000,,"",,"C2 PROFILE",,,"D1 PROFILE",,,
"80017400277214","Nodes","277214",21.000000,35.848783,"Default Known Flow Node","Known Flow",485003.586130,226281.954783,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017400000060","Nodes","60",21.000000,40.441256,"DDS demands","Known Flow",485253.568158,225757.139789,,0.000000,,,,,-4.179999,,,,-3.737830,-4.179999,,"",,,,,"D1 PROFILE",,,
"80017400000061","Nodes","61",21.000000,40.354054,"Default Known Flow Node","Known Flow",485206.839185,225739.248636,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017400000067","Nodes","67",21.000000,34.819202,"DDS demands","Known Flow",485272.558203,225532.324579,,0.000000,,,,,-4.689999,,,,-4.193881,-4.689999,,"",,,,,"D1 PROFILE",,,
"80017400000043","Nodes","43",21.000000,32.643093,"DDS demands","Known Flow",485381.210880,225480.008141,,0.000000,,,-1.980000,,-11.029999,,,,-11.633774,-13.009999,,"",,,"C3  PROFILE",,"D1 PROFILE",,,
"80017400000044","Nodes","44",21.000000,31.795065,"DDS demands","Known Flow",485281.848206,225456.040559,,0.000000,,,,,-13.020000,,,,-11.642717,-13.020000,,"",,,,,"D1 PROFILE",,,
"80017400000069","Nodes","69",21.000000,34.810621,"DDS demands","Known Flow",485349.802865,225593.958210,,0.000000,,,,,-17.329999,,,,-15.496796,-17.329999,,"",,,,,"D1 PROFILE",,,
"80017400000026","Nodes","26",21.000000,41.865173,"DDS demands","Known Flow",485235.751785,225796.199900,,0.000000,,,,,-2.409999,,,,-2.155065,-2.409999,,"",,,,,"D1 PROFILE",,,
"80017400000013","Nodes","GRUBBS CLOSE CSEP, GT-PPS24517 P00105708, Lu7 0EX, -14.95",22.999998,25.515525,"CSEP DDS Matched","Known Flow",484512.722996,226898.276951,,0.000000,,,,,,-8.899999,,,-7.958538,-8.899999,,"",,,,,,"DC PROFILE",,
"80017400000014","Nodes","14",21.000000,25.912481,"DDS demands","Known Flow",484671.201952,226760.530742,,0.000000,,,,-3.839999,-11.159999,,,,-13.413268,-14.999999,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"80017400000045","Nodes","45",21.000000,31.153064,"DDS demands","Known Flow",485385.869490,225347.649360,,0.000000,,,,,-13.930000,,,,-12.456455,-13.930000,,"",,,,,"D1 PROFILE",,,
"80017400000051","Nodes","51",21.000000,23.140997,"DDS demands","Known Flow",485130.150164,225141.205473,,0.000000,,,,,-4.670000,,,,-4.175997,-4.670000,,"",,,,,"D1 PROFILE",,,
"80017400000048","Nodes","48",21.000000,28.531003,"DDS demands","Known Flow",485344.082223,225279.981511,,0.000000,-6.000000,,,,-16.950000,,,,-20.522300,-22.950002,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"80017400000047","Nodes","47",21.000000,29.590356,"DDS demands","Known Flow",485404.250239,225312.049519,,0.000000,,,,-3.880000,-10.629999,,,,-12.975102,-14.510000,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"80017400000046","Nodes","46",21.000000,31.012417,"DDS demands","Known Flow",485332.364219,225348.698529,,0.000000,,,,,-5.650000,,,,-5.052331,-5.650000,,"",,,,,"D1 PROFILE",,,
"80017400000052","Nodes","52",21.000000,29.404719,"DDS demands","Known Flow",485467.392256,225233.344498,,0.000000,,,,,-5.339999,,,,-4.775123,-5.339999,,"",,,,,"D1 PROFILE",,,
"80017400000077","Nodes","77",21.000000,29.679152,"DDS demands","Known Flow",485470.783602,225340.496703,,0.000000,,,,,-5.199999,,,,-4.649932,-5.199999,,"",,,,,"D1 PROFILE",,,
"80017400000085","Nodes","85",21.000000,38.738835,"Default Known Flow Node","Known Flow",485104.641530,225900.326399,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017400000084","Nodes","84",21.000000,38.738835,"Default Known Flow Node","Known Flow",485107.352219,225892.766214,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80017400000024","Nodes","24",21.000000,34.455854,"DDS demands","Known Flow",485252.691198,225963.809697,,0.000000,,,,,-3.020000,,,,-2.700538,-3.020000,,"",,,,,"D1 PROFILE",,,
"80017400000034","Nodes","34",21.000000,42.859987,"DDS demands","Known Flow",485359.778227,225957.209695,,0.000000,,,,,-4.099999,,,,-3.666293,-4.099999,,"",,,,,"D1 PROFILE",,,
"80017400000033","Nodes","33",21.000000,42.912376,"DDS demands","Known Flow",485363.568630,225915.581805,,0.000000,,,,,-2.099999,,,,-1.877857,-2.099999,,"",,,,,"D1 PROFILE",,,
"80017400000038","Nodes","38",21.000000,43.891146,"DDS demands","Known Flow",485411.254422,225840.837934,,0.000000,,,,,-11.719999,,,,-10.480234,-11.719999,,"",,,,,"D1 PROFILE",,,
"80017400000037","Nodes","37",21.000000,43.913987,"DDS demands","Known Flow",485326.032776,225784.653621,,0.000000,,,,,-18.270000,,,,-16.337361,-18.270000,,"",,,,,"D1 PROFILE",,,
