"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowByCategory(TT)","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)","NodeFlowProfileNameByCategory(TT)"
"80000600000550","Nodes","550","21.000000","38.485088","DDS demands","Known Flow","464215.024651","154752.708582","","0.000000","","","","","","","-1.440000","","","","","","","","-1.287673","-1.440000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000622009201","Nodes","-112622","21.000000","38.525116","Default Known Flow Node","Known Flow","464233.642478","154741.819317","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600000549","Nodes","549","21.000000","38.460447","DDS demands","Known Flow","464201.392469","154759.569321","","0.000000","","","","","","","-3.910000","","","","","","","","-3.496392","-3.910000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004137","Nodes","4137","21.000000","38.032704","Default Known Flow Node","Known Flow","463863.392377","151049.318312","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000622010744","Nodes","-77093","21.000000","38.149416","Default Known Flow Node","Known Flow","463847.244122","150997.529092","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600000580","Nodes","580","21.000000","38.939951","DDS demands","Known Flow","464278.875945","154586.504399","","0.000000","","","","","","","-5.749999","","","","","","","","-5.141752","-5.749999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600000579","Nodes","579","21.000000","38.946793","DDS demands","Known Flow","464299.642496","154611.194281","","0.000000","","","","","","","-3.920000","","","","","","","","-3.505334","-3.920000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001683","Nodes","1683","21.000000","37.949259","DDS demands","Known Flow","461401.766708","152366.193670","","0.000000","","","","","","","-12.329999","","","","","","","","-11.025706","-12.329999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600002857","Nodes","2857,","26.000000","37.949259","Default Known Flow Node","Known Flow","461403.391708","152365.693670","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600001219","Nodes","1219","21.000000","27.809953","DDS demands","Known Flow","463345.267236","151459.193423","","0.000000","","","","","","","-8.539999","","","","","","","","-7.636620","-8.539999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001220","Nodes","1220","21.000000","27.257322","DDS demands","Known Flow","463309.017227","151458.193423","","0.000000","","","","","","","-3.960000","","","","","","","","-3.541102","-3.960000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600000983","Nodes","983","21.000000","39.974665","DDS demands","Known Flow","461816.266820","149893.192997","","0.000000","","","","","","","-3.989999","","","","","","","","-3.567929","-3.989999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600009013","Nodes","","21.000000","39.036580","Default Known Flow Node","Known Flow","464366.613514","153883.132083","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600004567","Nodes","4567","21.000000","35.249858","DDS demands","Known Flow","460086.766350","149342.692848","","0.000000","","","","","","","-16.819999","","","","","","","","-15.040745","-16.819999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600008020","Nodes","Logger 4007, Kempshott Ln/Gracemere Cr (354 Kempshott)","21.000000","34.164605","Val Log Post","Known Flow","460071.484199","149192.435462","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600000459","Nodes","459","21.000000","34.030153","DDS demands","Known Flow","460068.141345","149159.567798","","0.000000","","","","","","","-24.919999","","","","","","","","-22.283908","-24.919999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600000484","Nodes","484","21.000000","30.650066","DDS demands","Known Flow","459660.016234","149324.567843","","0.000000","","","","","","","-2.319999","","","","","","","","-2.074585","-2.319999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001323","Nodes","1323","21.000000","30.404271","Default Known Flow Node","Known Flow","459660.578437","149334.982464","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600001324","Nodes","1324","21.000000","29.882817","Default Known Flow Node","Known Flow","459674.516238","149363.317853","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600002820","Nodes","2820","21.000000","26.788483","Default Known Flow Node","Known Flow","459788.016268","149371.067855","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600008000","Nodes","Logger 6631, Teal Road","21.000000","26.687689","Val Log Post","Known Flow","459789.856719","149377.952504","","0.000000","","","","","","","-6.690000","","","","","","","","-5.982318","-6.690000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001326","Nodes","1326","21.000000","26.691922","DDS demands","Known Flow","459788.748841","149397.733215","","0.000000","","","","","","","-18.120000","","","","","","","","-16.203228","-18.120000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000622009729","Nodes","-157737","21.000000","35.789037","Default Known Flow Node","Known Flow","460102.640596","149498.185448","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600004565","Nodes","4565","21.000000","37.927807","DDS demands","Known Flow","460119.170518","149784.998091","","0.000000","","","","","","","-38.499998","","","","","","","","-34.427387","-38.499998","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000622010118","Nodes","-210927","21.000000","39.694415","Default Known Flow Node","Known Flow","460138.891364","149976.193020","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600004511","Nodes","4511","21.000000","37.222284","DDS demands","Known Flow","459892.016297","150195.318080","","0.000000","","","","","","","-1.039999","","","","","","","","-0.929986","-1.039999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004510","Nodes","4510","21.000000","37.338885","DDS demands","Known Flow","459888.303341","150176.998615","","0.000000","","","","","","","-3.589999","","","","","","","","-3.210242","-3.589999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004509","Nodes","4509","21.000000","37.405892","DDS demands","Known Flow","459903.882222","150168.934464","","0.000000","","","","","","","-4.210000","","","","","","","","-3.764657","-4.210000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004506","Nodes","4506","21.000000","38.255637","DDS demands","Known Flow","460012.891330","150139.443064","","0.000000","","","","","","","-14.609999","","","","","","","","-13.064523","-14.609999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004505","Nodes","4505","21.000000","38.968923","DDS demands","Known Flow","460072.930215","150204.629189","","0.000000","","","","","","","-8.290000","","","","","","","","-7.413066","-8.290000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000622009355","Nodes","-119643","21.000000","40.011873","Default Known Flow Node","Known Flow","460102.141354","150286.568104","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000622009010","Nodes","9010","21.000000","41.867610","Default Known Flow Node","Known Flow","460187.763798","150229.939650","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600000076","Nodes","Group Profile 3, Kempshot Lane DG,4035","21.000000","42.000001","Default Known Pressure Node","Known Pressure","460186.641377","150228.443089","","4090.000036","","","","","","","","","","","","","","","1780.054499","1990.627143","","","","","","","","","","","","","","","","","",""
"80000600004628","Nodes","4628","21.000000","41.026232","DDS demands","Known Flow","460285.732161","150251.946465","","0.000000","","","","","","","-2.349999","","","","","","","","-2.101411","-2.349999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004629","Nodes","4629","21.000000","40.923636","DDS demands","Known Flow","460295.922667","150274.857262","","0.000000","","","","","","","-5.349999","","","","","","","","-4.784065","-5.349999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004630","Nodes","4630","21.000000","40.797500","DDS demands","Known Flow","460290.766405","150298.193107","","0.000000","","","","","","","-5.670000","","","","","","","","-5.070216","-5.670000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004636","Nodes","4636","21.000000","40.216379","DDS demands","Known Flow","460426.266442","150350.568122","","0.000000","","","","","","","-3.209999","","","","","","","","-2.870439","-3.209999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004635","Nodes","4635","21.000000","40.173055","DDS demands","Known Flow","460408.587746","150367.118821","","0.000000","","","","","","","-5.140000","","","","","","","","-4.596280","-5.140000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004634","Nodes","4634","21.000000","40.174707","DDS demands","Known Flow","460378.899945","150371.462433","","0.000000","","","","","","","-1.820000","","","","","","","","-1.627476","-1.820000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004640","Nodes","4640","21.000000","39.308811","DDS demands","Known Flow","460555.266477","150305.318109","","0.000000","","","","","","","-7.669999","","","","","","","","-6.858651","-7.669999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600002722","Nodes","2722","21.000000","39.292801","DDS demands","Known Flow","460568.047138","150334.296681","","0.000000","","","","","","","-2.859999","","","","","","","","-2.557463","-2.859999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600002721","Nodes","2721","21.000000","39.377984","Default Known Flow Node","Known Flow","460608.266492","150349.693122","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600004655","Nodes","4655","21.000000","37.516313","DDS demands","Known Flow","460538.641473","149853.817987","","0.000000","","","","","","","-6.099999","","","","","","","","-5.454729","-6.099999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004654","Nodes","4654","21.000000","37.600979","DDS demands","Known Flow","460544.608780","149899.749122","","0.000000","","","","","","","-4.300000","","","","","","","","-3.845137","-4.300000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600004653","Nodes","4653","21.000000","37.751308","DDS demands","Known Flow","460564.516480","149941.193010","","0.000000","","","","","","","-10.430000","","","","","","","","-9.326693","-10.430000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001371","Nodes","1371","21.000000","25.060153","DDS demands","Known Flow","460961.391588","149623.692924","","0.000000","","","","","","","-4.980000","","","","","","","","-4.453205","-4.980000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001373","Nodes","1373","21.000000","25.055100","DDS demands","Known Flow","460980.923313","149636.922209","","0.000000","","","","","","","-2.019999","","","","","","","","-1.806320","-2.019999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001476","Nodes","1476","21.000000","25.027098","DDS demands","Known Flow","460989.266595","149651.692932","","0.000000","","","","","","","-1.109999","","","","","","","","-0.992581","-1.109999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001426","Nodes","1426","21.000000","25.799624","DDS demands","Known Flow","460959.391587","149371.317855","","0.000000","","","","","","","-0.850000","","","","","","","","-0.760085","-0.850000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001425","Nodes","1425","21.000000","25.667060","Default Known Flow Node","Known Flow","460973.141591","149383.567859","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600001424","Nodes","1424","21.000000","25.756530","DDS demands","Known Flow","460976.540193","149389.605797","","0.000000","","","","","","","-3.769999","","","","","","","","-3.371201","-3.769999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001423","Nodes","1423","21.000000","25.777358","DDS demands","Known Flow","460982.891594","149401.067863","","0.000000","","","","","","","-6.130000","","","","","","","","-5.481555","-6.130000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001412","Nodes","1412","21.000000","27.121173","DDS demands","Known Flow","461117.641630","149350.692850","","0.000000","","","","","","","-2.679999","","","","","","","","-2.396503","-2.679999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001413","Nodes","1413","21.000000","26.769182","DDS demands","Known Flow","461089.455358","149329.656945","","0.000000","","","","","","","-10.010000","","","","","","","","-8.951121","-10.010000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001414","Nodes","1414","21.000000","26.701374","DDS demands","Known Flow","461048.891612","149335.317845","","0.000000","","","","","","","-4.050000","","","","","","","","-3.621582","-4.050000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600002444","Nodes","2444","21.000000","27.380786","DDS demands","Known Flow","461170.891645","149349.567849","","0.000000","","","","","","","-3.749999","","","","","","","","-3.353317","-3.749999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001397","Nodes","1397","21.000000","27.557974","DDS demands","Known Flow","461205.641654","149319.817841","","0.000000","","","","","","","-3.079999","","","","","","","","-2.754191","-3.079999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600002898","Nodes","2898","21.000000","27.570555","DDS demands","Known Flow","461220.266658","149332.067845","","0.000000","","","","","","","-5.820000","","","","","","","","-5.204348","-5.820000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001087","Nodes","1087","21.000000","37.933318","Default Known Flow Node","Known Flow","462240.891936","149519.317896","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600001086","Nodes","1086","21.000000","37.482170","Default Known Flow Node","Known Flow","462257.895014","149526.859757","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600005193","Nodes","5193","21.000000","36.256381","DDS demands","Known Flow","462308.641954","149561.442907","","0.000000","","","","","","","-2.170000","","","","","","","","-1.940452","-2.170000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600000010","Nodes","Beethoven Road / Schubert Road DG, Site ID 4020","21.000000","40.000000","Default Known Pressure Node","Known Pressure","462257.266940","149553.067905","","10099.999614","","","","","","","","","","","","","","","279.263547","312.299227","","","","","","","","","","","","","","","","","",""
"80000600008012","Nodes","8012","21.000000","39.986800","Default Known Flow Node","Known Flow","462258.641066","149552.915224","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600001085","Nodes","1085","21.000000","39.956776","DDS demands","Known Flow","462261.766942","149552.567905","","0.000000","","","","","","","-3.729999","","","","","","","","-3.335432","-3.729999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005087","Nodes","5087","21.000000","37.599701","DDS demands","Known Flow","461433.391716","150057.693042","","0.000000","","","","","","","-1.150000","","","","","","","","-1.028350","-1.150000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600008029","Nodes","Logger 4016, Quilter Road (o/s 231)","21.000000","38.148755","Val Log Post","Known Flow","461475.963263","150048.678549","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000622009449","Nodes","-123469","21.000000","38.563873","Default Known Flow Node","Known Flow","461502.896331","150031.812184","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600001998","Nodes","1998","21.000000","37.116170","DDS demands","Known Flow","461317.641685","149957.443015","","0.000000","","","","","","","-4.249999","","","","","","","","-3.800425","-4.249999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005106","Nodes","5106","21.000000","37.115364","DDS demands","Known Flow","461330.292245","149968.601458","","0.000000","","","","","","","-2.720000","","","","","","","","-2.432272","-2.720000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005105","Nodes","5105","21.000000","37.251412","DDS demands","Known Flow","461342.016691","149978.943021","","0.000000","","","","","","","-1.860000","","","","","","","","-1.663245","-1.860000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005262","Nodes","5262","21.000000","23.386861","DDS demands","Known Flow","461401.766708","149655.192933","","0.000000","","","","","","","-6.360000","","","","","","","","-5.687226","-6.360000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600008001","Nodes","8001","21.000000","23.334628","DDS demands","Known Flow","461416.268585","149661.282119","","0.000000","","","","","","","-1.779999","","","","","","","","-1.591707","-1.779999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005264","Nodes","5264","21.000000","23.307826","DDS demands","Known Flow","461424.391714","149664.692935","","0.000000","","","-20.059999","","","","-5.030000","","","","","","","","-22.435926","-25.090000","","","","","","C3 PROFILE","","","","D1 PROFILE","","","","","","","",""
"80000600005253","Nodes","5253","21.000000","23.935016","DDS demands","Known Flow","461464.687867","149551.013428","","0.000000","","","","","","","-6.710000","","","","","","","","-6.000202","-6.710000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600008021","Nodes","Logger 4008, Stanford Rd (2 Dankworth)","21.000000","23.802459","Val Log Post","Known Flow","461480.700695","149566.317119","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600005254","Nodes","5254","21.000000","23.415575","DDS demands","Known Flow","461457.391723","149596.192916","","0.000000","","","","","","","-1.159999","","","","","","","","-1.037292","-1.159999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001351","Nodes","1351","21.000000","24.686492","DDS demands","Known Flow","461718.266794","149311.567839","","0.000000","","","","","","","-3.349999","","","","","","","","-2.995629","-3.349999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001350","Nodes","1350","21.000000","24.731702","DDS demands","Known Flow","461703.455641","149310.309021","","0.000000","","","","","","","-0.620000","","","","","","","","-0.554415","-0.620000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001349","Nodes","1349","21.000000","24.748841","DDS demands","Known Flow","461693.087724","149321.473651","","0.000000","","","","","","","-3.349999","","","","","","","","-2.995629","-3.349999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600001336","Nodes","1336","21.000000","24.764069","Default Known Flow Node","Known Flow","461675.516782","149327.067843","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600006318","Nodes","6318","21.000000","22.565339","Default Known Flow Node","Known Flow","461818.141821","149131.692790","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600006319","Nodes","6319","21.000000","22.699764","Default Known Flow Node","Known Flow","461842.175527","149084.122267","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000622006320","Nodes","6320","21.000000","22.834238","Default Known Flow Node","Known Flow","461852.516830","149057.442770","","0.000000","","","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","","","","","",""
"80000600005218","Nodes","5218","21.000000","21.916413","DDS demands","Known Flow","461854.137154","149366.322911","","0.000000","","","","","","","-10.430000","","","","","","","","-9.326693","-10.430000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005220","Nodes","5220","21.000000","21.826592","DDS demands","Known Flow","461920.266849","149372.817856","","0.000000","","","","","","","-5.160000","","","","","","","","-4.614164","-5.160000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005221","Nodes","5221","21.000000","22.044887","DDS demands","Known Flow","461985.516866","149317.692841","","0.000000","","","","","","","-18.930000","","","","","","","","-16.927546","-18.930000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005223","Nodes","5223","21.000000","22.612351","DDS demands","Known Flow","461875.123043","149207.065806","","0.000000","","","","","","","-6.989999","","","","","","","","-6.250582","-6.989999","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005222","Nodes","5222","21.000000","22.482362","DDS demands","Known Flow","461884.766839","149246.567821","","0.000000","","","","","","","-10.960000","","","","","","","","-9.800629","-10.960000","","","","","","","","","","D1 PROFILE","","","","","","","",""
"80000600005219","Nodes","5219","21.000000","21.875161","DDS demands","Known Flow","461884.141839","149332.692845","","0.000000","","","","","","","-2.779999","","","","","","","","-2.485925","-2.779999","","","","","","","","","","D1 PROFILE","","","","","","","",""
