"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"80220000000117","Nodes","117","21.000000","37.257729","DDS demands","Known Flow","446435.031250","231856.578125","","0.000000","","","","","-3.880000","","","-3.469565","-3.880000","","","","","","","D1 PROFILE","",""
"80220000000120","Nodes","120","21.000000","37.332084","Default Known Flow Node","Known Flow","446366.343750","231919.234375","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000121","Nodes","121","21.000000","37.275223","Default Known Flow Node","Known Flow","446426.625000","231900.328125","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000028","Nodes","28","21.000000","32.700380","DDS demands","Known Flow","446256.593750","231938.500000","","0.000000","","","","","-1.269999","","","-1.135656","-1.269999","","","","","","","D1 PROFILE","",""
"80220000000097","Nodes","97","21.000000","29.504683","Default Known Flow Node","Known Flow","446097.312500","231651.656250","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"802200-201102","Nodes","-201102","21.000000","29.724861","Default Known Flow Node","Known Flow","446106.000000","231683.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000074","Nodes","74","21.000000","32.442777","DDS demands","Known Flow","446658.312500","231434.593750","","0.000000","","","-4.559999","0.000000","-4.349999","","","-7.967481","-8.909999","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","",""
"802200-199962","Nodes","-199962","21.000000","34.795148","Default Known Flow Node","Known Flow","446602.000000","231549.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"802200-201868","Nodes","-201868","21.000000","20.268659","Default Known Flow Node","Known Flow","446831.250000","231441.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000077","Nodes","77","21.000000","24.158428","DDS demands","Known Flow","446886.406250","231568.093750","","0.000000","-6.360000","","","","-6.630000","","","-11.615891","-12.990000","","","C1 PROFILE","","","","D1 PROFILE","",""
"80220000000044","Nodes","44","21.000000","31.983714","DDS demands","Known Flow","446676.468750","231594.375000","","0.000000","","","","","-7.289999","","","-6.518848","-7.289999","","","","","","","D1 PROFILE","",""
"80220000000045","Nodes","45","21.000000","31.820473","DDS demands","Known Flow","446684.468750","231543.500000","","0.000000","","","","","-6.619999","","","-5.919722","-6.619999","","","","","","","D1 PROFILE","",""
"80220000000015","Nodes","15","21.000000","34.883139","DDS demands","Known Flow","446597.000000","231560.906250","","0.000000","-6.000000","","","-11.400000","-14.479999","","","-28.507667","-31.880000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","",""
"80220000000013","Nodes","13","21.000000","31.346034","DDS demands","Known Flow","446698.906250","231599.906250","","0.000000","","","-7.089999","","-3.440000","","","-9.416114","-10.530000","","","","","C3 PROFILE","","D1 PROFILE","",""
"80220000000082","Nodes","82","21.000000","18.883606","DDS demands","Known Flow","446864.312500","231171.296875","","0.000000","","","","-6.159999","-2.259999","","","-7.529314","-8.419999","","","","","","C4 PROFILE","D1 PROFILE","",""
"80220000008000","Nodes","8000","21.000000","18.727944","DDS demands","Known Flow","446933.625000","231151.250000","","0.000000","","","","","-1.409999","","","-1.260847","-1.409999","","","","","","","D1 PROFILE","",""
"80220000000083","Nodes","83","21.000000","18.719752","DDS demands","Known Flow","446940.093750","231125.906250","","0.000000","","","","","-2.099999","","","-1.877857","-2.099999","","","","","","","D1 PROFILE","",""
"802200-168077","Nodes","-168077","21.000000","30.282009","Default Known Flow Node","Known Flow","446100.875000","231745.375000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000125","Nodes","125","21.000000","28.459288","DDS demands","Known Flow","446019.781250","231758.406250","","0.000000","-8.010000","","","","-14.979999","","","-20.558068","-22.989998","","","C1 PROFILE","","","","D1 PROFILE","",""
"80220000000019","Nodes","19","21.000000","40.844666","DDS demands","Known Flow","446489.375000","231750.828125","","0.000000","","","0.000000","","-7.699999","","-6.000000","-12.250785","-13.699999","","","","","C3 PROFILE","","D1 PROFILE","","I2 PROFILE"
"80220000000126","Nodes","126","21.000000","40.844666","Default Known Flow Node","Known Flow","446507.156250","231767.484375","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000018","Nodes","18","21.000000","44.025259","DDS demands","Known Flow","446560.906250","231742.796875","","0.000000","","","","","-8.510000","","","-7.609794","-8.510000","","","","","","","D1 PROFILE","",""
"802200-19","Nodes","-19","21.000000","40.268645","Default Known Flow Node","Known Flow","446475.406250","231751.796875","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"802200-199961","Nodes","-199961","21.000000","47.673112","Default Known Flow Node","Known Flow","446601.500000","231837.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000042","Nodes","42","21.000000","42.636499","DDS demands","Known Flow","446789.500000","231849.906250","","0.000000","","-17.989999","","","-12.289999","","","-27.076916","-30.279999","","","","C2 PROFILE","","","D1 PROFILE","",""
"80220000000114","Nodes","114","21.000000","37.319944","DDS demands","Known Flow","446403.250000","231755.531250","","0.000000","","","","","-23.879999","","","-21.353922","-23.879999","","","","","","","D1 PROFILE","",""
"80220000000095","Nodes","95","21.000000","35.621329","DDS demands","Known Flow","446351.500000","231755.906250","","0.000000","","","","","-22.940001","","","-20.513360","-22.940001","","","","","","","D1 PROFILE","",""
"80220000000016","Nodes","16","21.000000","29.820329","DDS demands","Known Flow","446667.406250","231413.796875","","0.000000","","","-3.609999","","-16.500000","","","-17.982721","-20.109999","","","","","C3 PROFILE","","D1 PROFILE","",""
"80220000000062","Nodes","62","21.000000","22.067745","DDS demands","Known Flow","446763.906250","231269.500000","","0.000000","","","","","-2.679999","","","-2.396503","-2.679999","","","","","","","D1 PROFILE","",""
"80220000000060","Nodes","60","21.000000","22.083596","DDS demands","Known Flow","446740.906250","231290.500000","","0.000000","","","","","-0.829999","","","-0.742200","-0.829999","","","","","","","D1 PROFILE","",""
"80220000000080","Nodes","80","21.000000","19.794857","DDS demands","Known Flow","446790.812500","231447.906250","","0.000000","","","","","-17.389999","","","-15.550448","-17.389999","","","","","","","D1 PROFILE","",""
"802200-201866","Nodes","-201866","21.000000","19.652490","Default Known Flow Node","Known Flow","446805.625000","231403.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000088","Nodes","88","21.000000","19.502874","DDS demands","Known Flow","446766.406250","231378.500000","","0.000000","","","","","-8.290000","","","-7.413066","-8.290000","","","","","","","D1 PROFILE","",""
"80220000000081","Nodes","81","21.000000","19.887985","DDS demands","Known Flow","446838.093750","231430.906250","","0.000000","","","","","-12.470000","","","-11.150897","-12.470000","","","","","","","D1 PROFILE","",""
"80220000000063","Nodes","63","21.000000","19.287010","Default Known Flow Node","Known Flow","446839.312500","231204.906250","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000059","Nodes","59","21.000000","22.114668","DDS demands","Known Flow","446748.406250","231297.796875","","0.000000","","","-1.990000","","-6.910000","","","-7.958539","-8.900000","","","","","C3 PROFILE","","D1 PROFILE","",""
"802200-201856","Nodes","-201856","21.000000","29.820329","Default Known Flow Node","Known Flow","446653.625000","231407.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000061","Nodes","61","21.000000","22.053234","DDS demands","Known Flow","446715.593750","231312.093750","","0.000000","","","","","-3.589999","","","-3.210242","-3.589999","","","","","","","D1 PROFILE","",""
"80220000000017","Nodes","17","21.000000","19.341973","Default Known Flow Node","Known Flow","446836.312500","231211.906250","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"802200-201867","Nodes","-201867","21.000000","19.652490","Default Known Flow Node","Known Flow","446806.375000","231402.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000075","Nodes","75","21.000000","19.196184","DDS demands","Known Flow","446836.000000","231259.296875","","0.000000","","","","","-13.729999","","","-12.277611","-13.729999","","","","","","","D1 PROFILE","",""
"802200-204675","Nodes","-204675","21.000000","19.376963","Default Known Flow Node","Known Flow","446835.750000","231309.500000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000076","Nodes","76","21.000000","19.109130","DDS demands","Known Flow","446880.906250","231250.406250","","0.000000","","","","","","","-5.429999","-4.855602","-5.429999","","","","","","","","","I2 PROFILE"
"802200-204676","Nodes","-204676","21.000000","19.610634","Default Known Flow Node","Known Flow","446846.500000","231364.625000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000090","Nodes","90","21.000000","30.240072","DDS demands","Known Flow","446100.406250","231741.500000","","0.000000","","","","","-5.639999","","","-5.043388","-5.639999","","","","","","","D1 PROFILE","",""
"80220000000091","Nodes","91","21.000000","29.759128","DDS demands","Known Flow","446106.093750","231690.406250","","0.000000","","","","","-5.919999","","","-5.293770","-5.919999","","","","","","","D1 PROFILE","",""
"802200-201123","Nodes","-201123","21.000000","32.784298","Default Known Flow Node","Known Flow","446303.750000","231862.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"802200-201126","Nodes","-201126","21.000000","32.784298","Default Known Flow Node","Known Flow","446313.250000","231860.125000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000071","Nodes","71","21.000000","30.240072","Default Known Flow Node","Known Flow","446125.312500","231745.796875","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000092","Nodes","92","21.000000","29.573091","DDS demands","Known Flow","446128.406250","231685.593750","","0.000000","","","","","-7.159999","","","-6.402599","-7.159999","","","","","","","D1 PROFILE","",""
"802200-201104","Nodes","-201104","21.000000","31.346191","Default Known Flow Node","Known Flow","446111.500000","231893.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"802200-201110","Nodes","-201110","21.000000","31.339077","Default Known Flow Node","Known Flow","446141.875000","231890.000000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000020","Nodes","20","21.000000","31.435780","DDS demands","Known Flow","446127.500000","231753.593750","","0.000000","","","","","-4.810000","","","-4.301188","-4.810000","","","","","","","D1 PROFILE","",""
"80220000000021","Nodes","21","21.000000","31.386226","DDS demands","Known Flow","446128.312500","231756.593750","","0.000000","-2.970000","","","-2.630000","-13.499999","","","-17.079562","-19.099999","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","",""
"802200-201114","Nodes","-201114","21.000000","31.336013","Default Known Flow Node","Known Flow","446170.500000","231864.000000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000069","Nodes","69","21.000000","31.662621","Default Known Flow Node","Known Flow","446139.500000","231754.593750","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000070","Nodes","70","21.000000","31.633108","DDS demands","Known Flow","446143.593750","231730.593750","","0.000000","","","","","-4.169999","","","-3.728888","-4.169999","","","","","","","D1 PROFILE","",""
"802200-201112","Nodes","-201112","21.000000","31.824527","Default Known Flow Node","Known Flow","446147.625000","231755.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"802200-201113","Nodes","-201113","21.000000","31.336923","Default Known Flow Node","Known Flow","446162.125000","231871.875000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000022","Nodes","22","21.000000","31.321942","DDS demands","Known Flow","446195.812500","231891.000000","","0.000000","","","","","-15.140000","","","-13.538459","-15.140000","","","","","","","D1 PROFILE","",""
"80220000000037","Nodes","37","21.000000","32.957132","DDS demands","Known Flow","446242.406250","231821.000000","","0.000000","","","","","-2.539999","","","-2.271313","-2.539999","","","","","","","D1 PROFILE","",""
"80220000000025","Nodes","25","21.000000","32.793165","DDS demands","Known Flow","446265.500000","231863.406250","","0.000000","","","","","-16.270000","","","-14.548925","-16.270000","","","","","","","D1 PROFILE","",""
"80220000000038","Nodes","38","21.000000","32.928699","DDS demands","Known Flow","446220.312500","231848.000000","","0.000000","","","","","-2.309999","","","-2.065643","-2.309999","","","","","","","D1 PROFILE","",""
"80220000000024","Nodes","24","21.000000","33.214100","DDS demands","Known Flow","446250.593750","231758.296875","","0.000000","","","","","-5.879999","","","-5.258001","-5.879999","","","","","","","D1 PROFILE","",""
"80220000000029","Nodes","29","21.000000","32.685832","DDS demands","Known Flow","446308.093750","231937.406250","","0.000000","","","","","-8.479999","","","-7.582967","-8.479999","","","","","","","D1 PROFILE","",""
"802200-201125","Nodes","-201125","21.000000","32.784298","Default Known Flow Node","Known Flow","446313.000000","231852.750000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"802200-201127","Nodes","-201127","21.000000","32.685832","Default Known Flow Node","Known Flow","446319.250000","231937.000000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80220000000027","Nodes","27","21.000000","32.778660","DDS demands","Known Flow","446343.812500","231849.796875","","0.000000","","","","","-6.659999","","","-5.955491","-6.659999","","","","","","","D1 PROFILE","",""
"802200-201128","Nodes","-201128","21.000000","32.784298","Default Known Flow Node","Known Flow","446321.750000","231858.250000","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
