"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"80062100000078","Nodes","78",21.000000,56.703797,"DDS demands","Known Flow",451233.250000,233310.750000,,0.000000,,,,-13.739999,,-12.286554,-13.739999,,"",,,,"D1 PROFILE",
"80062100000072","Nodes","72",21.000000,59.012835,"DDS demands","Known Flow",451235.500000,233209.250000,,0.000000,,,,-4.340000,,-3.880905,-4.340000,,"",,,,"D1 PROFILE",
"80062100000070","Nodes","70",21.000000,59.103550,"DDS demands","Known Flow",451290.375000,233162.125000,,0.000000,,,,-6.999999,,-6.259525,-6.999999,,"",,,,"D1 PROFILE",
"80062100000076","Nodes","76",21.000000,57.314672,"DDS demands","Known Flow",451292.875000,233270.375000,,0.000000,,,,-7.070000,,-6.322121,-7.070000,,"",,,,"D1 PROFILE",
"80062100000075","Nodes","75",21.000000,59.746270,"DDS demands","Known Flow",451368.000000,233220.000000,,0.000000,,,,-4.760000,,-4.256477,-4.760000,,"",,,,"D1 PROFILE",
"80062100000067","Nodes","67",21.000000,61.084026,"DDS demands","Known Flow",451468.500000,233192.125000,,0.000000,-2.710000,,,,,-2.423330,-2.710000,,"","C1 PROFILE",,,,
"80062100000065","Nodes","65",21.000000,61.086989,"DDS demands","Known Flow",451474.000000,233194.500000,,0.000000,,,,-1.269999,,-1.135656,-1.269999,,"",,,,"D1 PROFILE",
"80062100000089","Nodes","89",21.000000,65.167525,"DDS demands","Known Flow",451447.250000,233424.250000,,0.000000,,,,-3.489999,,-3.120820,-3.489999,,"",,,,"D1 PROFILE",
"80062100000088","Nodes","88",21.000000,65.203439,"DDS demands","Known Flow",451422.375000,233460.125000,,0.000000,,,,-3.069999,,-2.745248,-3.069999,,"",,,,"D1 PROFILE",
"80062100000069","Nodes","Aynhoe Park RAF.162652",21.000000,59.872073,"DDS demands","Known Flow",451333.250000,233114.375000,,0.000000,,,-6.000000,,,-5.365307,-6.000000,,"",,,"C4 PROFILE",,
"80062100000071","Nodes","71",21.000000,59.077721,"DDS demands","Known Flow",451314.125000,233171.000000,,0.000000,,,,-3.930000,,-3.514276,-3.930000,,"",,,,"D1 PROFILE",
"80062100000077","Nodes","77",21.000000,57.179585,"DDS demands","Known Flow",451331.000000,233299.750000,,0.000000,,,,-6.999999,,-6.259525,-6.999999,,"",,,,"D1 PROFILE",
