"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80004300001023","Nodes","P09121191-ESN010596, Moreton Road, Cond.16 - 257.91",25.000000,31.963748,"CSEP DDS Matched","Known Flow",470047.540900,234958.359379,,0.000000,,,,,,,,0.000000,,,,,0.000000,0.000000,,"",,,,,,,,"DC PROFILE",,,,
"80004300089607","Nodes","89607",21.000000,38.256702,"Default Known Flow Node","Known Flow",469536.658820,233921.161646,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300001027","Nodes","1027",21.000000,37.636009,"Default Known Flow Node","Known Flow",469542.690954,233941.615657,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300089608","Nodes","89608",21.000000,37.366370,"DDS demands","Known Flow",469546.136642,233951.159620,,0.000000,,,,,,,-0.920000,,,,,,-0.822680,-0.920000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000347","Nodes","347",21.000000,38.009945,"DDS demands","Known Flow",469539.473001,233929.838624,,0.000000,,,,-6.000000,,,-3.140000,,,,,,-8.173151,-9.139999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80004300001018","Nodes","1018",21.000000,38.218236,"Default Known Flow Node","Known Flow",470227.728950,234310.216991,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300001019","Nodes","1019",21.000000,39.096613,"Default Known Flow Node","Known Flow",470280.311528,234296.569172,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000285","Nodes","285",21.000000,41.939914,"DDS demands","Known Flow",470503.982184,234259.361954,,0.000000,,,,,,,-4.619999,,,,,,-4.131286,-4.619999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300001014","Nodes","1014",21.000000,38.170819,"Default Known Flow Node","Known Flow",470232.792111,234320.365971,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000284","Nodes","284",21.000000,38.004451,"DDS demands","Known Flow",470224.864242,234324.662156,,0.000000,,,,,,,-1.940000,,,,,,-1.734782,-1.940000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000129","Nodes","129",21.000000,46.226412,"DDS demands","Known Flow",469654.905953,233447.617733,,0.000000,,,,,,,-14.369999,,,,,,-12.849910,-14.369999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000124","Nodes","124",21.000000,46.112218,"DDS demands","Known Flow",469624.035945,233472.722740,,0.000000,,,,-2.740000,,,-10.670000,,,,,,-11.991461,-13.410000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80004300000228","Nodes","228",21.000000,34.879798,"DDS demands","Known Flow",466340.874612,232640.185620,,0.000000,,,,,,,-2.970000,,,-6.679999,,,-8.629202,-9.649999,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,
"80004300001004","Nodes","1004",21.000000,36.584080,"Default Known Flow Node","Known Flow",465224.425083,232718.478593,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000769","Nodes","769",21.000000,36.540477,"DDS demands","Known Flow",465245.319753,232733.055539,,0.000000,,,,,,,-13.239999,,,,,,-11.839444,-13.239999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000005","Nodes","Stratford Road DG,Clocked, Site ID 5626",21.000000,45.999998,"Default Known Pressure Node","Known Pressure",470613.088214,234238.639948,,0.000000,,,,,,,,,,,,,1966.717628,2199.371746,,"",,,,,,,,,,,,
"80004300009004","Nodes","9004",21.000000,47.939057,"Default Known Flow Node","Known Flow",470119.814890,233069.519312,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000007","Nodes","London Road,Clocked, Site ID 5623",21.000000,47.999990,"Default Known Pressure Node","Known Pressure",470122.087081,233067.463630,,0.000000,,,,,,,,,,,,,631.504850,706.209112,,"",,,,,,,,,,,,
"80004300000003","Nodes","Bourtonville London Road DG, Clocked, Site ID 5624",21.000000,49.999998,"Default Known Pressure Node","Known Pressure",469859.330009,233482.027742,,1831.000019,,,,,,,,,,,,,1319.082218,1475.123917,,"",,,,,,,,,,,,
"80004300000102","Nodes","102",21.000000,47.221990,"DDS demands","Known Flow",465286.761574,232994.367710,,0.000000,,,,,,,-24.540000,,,,,,-21.944107,-24.540000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000002","Nodes","Water Stratford Road DG, Clock, Site ID 5622",21.000000,47.999998,"Default Known Pressure Node","Known Pressure",465280.239763,233096.315638,,791.000027,,,,,,,,,,,,,531.376855,594.236442,,"",,,,,,,,,,,,
"80004300000009","Nodes","Tinglewick Road DG, Clocked, Site ID 5621",21.000000,47.999998,"Default Known Pressure Node","Known Pressure",469042.094787,233768.276820,,3300.000059,,,,,,,,,,,,,1303.795497,1458.028794,,"",,,,,,,,,,,,
"80004300000225","Nodes","225",21.000000,36.969239,"DDS demands","Known Flow",465899.178192,232953.592097,,0.000000,,,,,,,-12.199999,,,,,,-10.909458,-12.199999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300001010","Nodes","1010",21.000000,37.403895,"Default Known Flow Node","Known Flow",469074.235780,233363.704993,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000121","Nodes","121",21.000000,37.135764,"DDS demands","Known Flow",469058.214480,233327.931740,,0.000000,,,,,,,-0.620000,,,,,,-0.554415,-0.620000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000137","Nodes","137",21.000000,37.651486,"DDS demands","Known Flow",469136.375458,233424.226931,,0.000000,,,,,,,-17.569999,,,,,,-15.711408,-17.569999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300008002","Nodes","Logger 0156, DUCK LANE MAIDS MORETON",21.000000,26.513633,"Val Log Post","Known Flow",470339.551600,235572.322671,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000870","Nodes","870",21.000000,26.653657,"DDS demands","Known Flow",470335.920139,235567.568310,,0.000000,,,,,,,-9.760000,,,,,,-8.727566,-9.760000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000869","Nodes","869",21.000000,26.005868,"DDS demands","Known Flow",470381.506151,235530.448300,,0.000000,,,,-1.980000,,,-12.600000,,,,,,-13.037697,-14.580000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80004300000622","Nodes","622",21.000000,24.284009,"DDS demands","Known Flow",470385.784152,235591.951317,,0.000000,,,,,,,-2.419999,,,,,,-2.164007,-2.419999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000040","Nodes","40",21.000000,23.749665,"DDS demands","Known Flow",470547.552196,235525.649299,,0.000000,,,,,,,-4.780000,,,,,,-4.274362,-4.780000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000042","Nodes","42",21.000000,24.367847,"DDS demands","Known Flow",470513.448187,235479.965286,,0.000000,,,,-1.249999,,,-15.449999,,,,,,-14.933437,-16.699999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80004300000825","Nodes","825",21.000000,24.367838,"DDS demands","Known Flow",470521.002189,235462.682281,,0.000000,,,,,,,-8.539999,,,,,,-7.636620,-8.539999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000375","Nodes","375",21.000000,23.253004,"DDS demands","Known Flow",470448.441917,235645.460317,,0.000000,,,,,,,-1.869999,,,-24.399999,,,-23.491102,-26.269998,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,
"80004300000624","Nodes","P09122571-9006353, Towcester Road, 9.05",22.999998,22.969906,"CSEP DDS Matched","Known Flow",470348.640036,235663.518534,,0.000000,,,,,,,,-3.859999,,,,,-3.451680,-3.859999,,"",,,,,,,,"DC PROFILE",,,,
"80004300000903","Nodes","903",21.000000,47.200912,"DDS demands","Known Flow",469118.896808,233772.385821,,0.000000,-14.300000,,,,,,-0.419999,,,,,,-13.162887,-14.720000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,
"80004300000061","Nodes","61",21.000000,32.122206,"DDS demands","Known Flow",469288.727854,234213.254941,,0.000000,,,,,,,-22.530001,,,,,,-20.146730,-22.530001,,"",,,,,,,"D1 PROFILE",,,,,
"80004300008008","Nodes","Logger 8996, 75 Overn Crescent",21.000000,31.898666,"Default Known Flow Node","Known Flow",469307.258859,234213.102941,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300071244","Nodes","71244",21.000000,31.328098,"Default Known Flow Node","Known Flow",469350.988503,234186.587634,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000063","Nodes","63",21.000000,32.328563,"DDS demands","Known Flow",469280.000932,234204.875973,,0.000000,,,,,,,-4.559999,,,,,,-4.077633,-4.559999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000064","Nodes","64",21.000000,31.736633,"DDS demands","Known Flow",469269.700467,234276.501548,,0.000000,,,,,,,-14.900000,,,,,,-13.323847,-14.900000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000858","Nodes","858",21.000000,27.760123,"DDS demands","Known Flow",468191.077555,231825.086292,,0.000000,-16.540001,,,,,,,,,,,,-14.790365,-16.540001,,"","C1 PROFILE",,,,,,,,,,,
"80004300000922","Nodes","922",21.000000,59.557093,"DDS demands","Known Flow",469884.519016,232611.340506,,0.000000,-8.850000,,,,,,-4.780000,,,-26.639999,,,-36.010153,-40.269998,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,
"80004300001001","Nodes","1001",21.000000,58.819388,"DDS demands","Known Flow",469918.892019,232548.221506,,0.000000,,,,,,,-1.330000,,,,,,-1.189309,-1.330000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000718","Nodes","718",21.000000,58.666905,"DDS demands","Known Flow",469933.049754,232517.731913,,0.000000,-14.330000,,,,,,,,,-1.169999,,,-13.860377,-15.500000,,"","C1 PROFILE",,,,,,,,,"I2 PROFILE",,
"80004300000762","Nodes","762",21.000000,30.125382,"DDS demands","Known Flow",469497.937911,234184.320934,,0.000000,,,,,,,-2.769999,,,,,,-2.476983,-2.769999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000213","Nodes","213",21.000000,32.088079,"DDS demands","Known Flow",470097.221955,235011.954397,,0.000000,,,,,,,-18.290000,,,,,,-16.355246,-18.290000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000209","Nodes","209",21.000000,31.560744,"DDS demands","Known Flow",469937.643087,234750.059094,,0.000000,,,,,,,-11.969999,,,,,,-10.703788,-11.969999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000250","Nodes","250",21.000000,31.553477,"DDS demands","Known Flow",469929.081028,234736.886084,,0.000000,,,,,,,-0.999999,,,,,,-0.894217,-0.999999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000196","Nodes","196",21.000000,30.399449,"DDS demands","Known Flow",469426.433272,234196.238377,,0.000000,,,,,,,-27.239999,,,,,,-24.358494,-27.239999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000056","Nodes","56",21.000000,30.529906,"DDS demands","Known Flow",469527.270919,234326.479972,,0.000000,,,,,,,-0.399999,,,,,,-0.357687,-0.399999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000982","Nodes","982",21.000000,30.635074,"Default Known Flow Node","Known Flow",465799.498856,232576.580440,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000983","Nodes","983",21.000000,28.757895,"DDS demands","Known Flow",465741.002888,232562.095492,,0.000000,,,,,,,-21.829999,,,,,,-19.520775,-21.829999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000971","Nodes","971",21.000000,31.687961,"DDS demands","Known Flow",465779.409352,232624.210419,,0.000000,,,,,,,-2.480000,,,,,,-2.217660,-2.480000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300008000","Nodes","Logger 5632",21.000000,32.475460,"Default Known Flow Node","Known Flow",465761.354359,232695.408949,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000774","Nodes","774",21.000000,31.076276,"DDS demands","Known Flow",465814.830908,232698.506529,,0.000000,,,,,,,-2.259999,,,,,,-2.020932,-2.259999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000986","Nodes","986",21.000000,27.769081,"DDS demands","Known Flow",467844.329553,231854.956505,,0.000000,,,,,,,-4.400000,,,,,,-3.934558,-4.400000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000988","Nodes","988",21.000000,28.034459,"Default Known Flow Node","Known Flow",467840.074548,231938.950432,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000966","Nodes","966",21.000000,35.254971,"DDS demands","Known Flow",470172.058682,233720.300634,,0.000000,,,,,,,-15.439999,,,,,,-13.806723,-15.439999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000957","Nodes","957",21.000000,25.384986,"Default Known Flow Node","Known Flow",470461.527468,234717.293320,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000958","Nodes","958",21.000000,25.112861,"DDS demands","Known Flow",470511.755112,234739.700212,,0.000000,,,,,,,-7.909999,,,,,,-7.073263,-7.909999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000956","Nodes","956",21.000000,25.654310,"DDS demands","Known Flow",470389.927183,234688.782192,,0.000000,,,,,,,-9.270000,,,,,,-8.289400,-9.270000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000960","Nodes","960",21.000000,25.670609,"DDS demands","Known Flow",470300.566129,234791.852099,,0.000000,,,,,,,-1.590000,,,,,,-1.421806,-1.590000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000953","Nodes","953",21.000000,26.937312,"Default Known Flow Node","Known Flow",470389.326818,234582.155724,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000329","Nodes","329",21.000000,27.354842,"DDS demands","Known Flow",470367.850541,234576.108844,,0.000000,,,,,,,-8.520000,,,,,,-7.618736,-8.520000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000331","Nodes","331",21.000000,26.839460,"DDS demands","Known Flow",470407.467466,234542.190335,,0.000000,,,,,,,-2.759999,,,,,,-2.468041,-2.759999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000998","Nodes","998",21.000000,30.376741,"Default Known Flow Node","Known Flow",469528.611638,234299.100101,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000249","Nodes","249",21.000000,30.399611,"DDS demands","Known Flow",469530.755908,234315.424303,,0.000000,,,,,,,-5.969999,,,,,,-5.338480,-5.969999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000761","Nodes","761",21.000000,30.313700,"DDS demands","Known Flow",469500.321382,234261.296252,,0.000000,,,,,,,-0.360000,,,,,,-0.321918,-0.360000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000233","Nodes","233",21.000000,27.781786,"DDS demands","Known Flow",467763.623802,231873.819772,,0.000000,,,,-2.409999,,,-20.869999,,,,,,-20.817393,-23.279999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80004300000117","Nodes","117",21.000000,27.724825,"DDS demands","Known Flow",467954.408491,231877.109306,,0.000000,,,,,,,-25.700001,,,,,,-22.981400,-25.700001,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000229","Nodes","229",21.000000,31.930795,"Default Known Flow Node","Known Flow",466782.895792,232387.094377,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000230","Nodes","230",21.000000,30.612587,"DDS demands","Known Flow",466968.407127,232130.231064,,0.000000,,,,,,,-3.119999,,,,,,-2.789959,-3.119999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300080332","Nodes","80332",21.000000,30.392955,"Default Known Flow Node","Known Flow",466996.652513,232084.830355,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000232","Nodes","232",21.000000,28.485335,"DDS demands","Known Flow",467461.790357,231883.689308,,0.000000,,,,,,,-1.179999,,,,,,-1.055177,-1.179999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000843","Nodes","843",21.000000,27.778597,"Default Known Flow Node","Known Flow",467763.404750,231872.817236,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000118","Nodes","118",21.000000,27.342752,"DDS demands","Known Flow",467812.174452,231812.456288,,0.000000,,,,,,,-21.280001,,,,,,-19.028959,-21.280001,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000778","Nodes","778",21.000000,28.181290,"DDS demands","Known Flow",468300.753585,231986.707336,,0.000000,,,,-1.739999,,,-12.329999,,,,,,-12.581645,-14.069999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,
"80004300000855","Nodes","855",21.000000,25.846812,"DDS demands","Known Flow",468311.949719,231674.064797,,0.000000,,,,,,,-27.830000,,,,,,-24.886084,-27.830000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000518","Nodes","518",21.000000,42.390371,"DDS demands","Known Flow",470345.673141,233232.846675,,0.000000,,,,,,,-8.739999,,,,,,-7.815464,-8.739999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000405","Nodes","405",21.000000,37.786547,"DDS demands","Known Flow",470347.608431,233356.542226,,0.000000,,,,,,,-3.950000,,,,,,-3.532160,-3.950000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000406","Nodes","406",21.000000,37.697747,"DDS demands","Known Flow",470353.628625,233360.144219,,0.000000,,,,,,,-6.540000,,,,,,-5.848185,-6.540000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000490","Nodes","490",21.000000,37.690128,"DDS demands","Known Flow",470346.548142,233370.728712,,0.000000,,,,,,,-2.269999,,,,,,-2.029874,-2.269999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000240","Nodes","240",21.000000,31.864367,"DDS demands","Known Flow",468733.234246,232557.130627,,0.000000,-11.850000,,,,,,-2.789999,,,-5.050000,,,-17.607150,-19.690001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,"I2 PROFILE",,
"80004300000241","Nodes","241",21.000000,33.857402,"DDS demands","Known Flow",468849.907247,232839.974349,,0.000000,,,,,,,-3.479999,,,-8.970000,,,-11.133013,-12.450000,,"",,,,,,,"D1 PROFILE",,,"I2 PROFILE",,
"80004300037551","Nodes","37551",21.000000,34.295543,"Default Known Flow Node","Known Flow",468871.572248,232895.585458,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000109","Nodes","109",21.000000,36.836791,"DDS demands","Known Flow",465925.273939,232967.139602,,0.000000,,,,,,,-8.689999,,,,,,-7.770753,-8.689999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000414","Nodes","414",21.000000,38.236696,"DDS demands","Known Flow",470306.895131,233607.366777,,0.000000,,,,,,,-12.109999,,,,,,-10.828979,-12.109999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000359","Nodes","359",21.000000,37.986977,"Default Known Flow Node","Known Flow",470381.414567,233541.362902,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000395","Nodes","395",21.000000,37.958189,"DDS demands","Known Flow",470362.789146,233495.084746,,0.000000,,,,,,,-4.210000,,,,,,-3.764657,-4.210000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000470","Nodes","470",21.000000,41.184961,"DDS demands","Known Flow",470065.271463,233646.131317,,0.000000,,,,,,,-6.220000,,,,,,-5.562035,-6.220000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000357","Nodes","357",21.000000,40.730941,"DDS demands","Known Flow",470068.296066,233642.826786,,0.000000,,,,,,,-3.839999,,,,,,-3.433796,-3.839999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000965","Nodes","965",21.000000,38.924075,"Default Known Flow Node","Known Flow",470095.142073,233623.868781,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000189","Nodes","189",21.000000,41.946062,"DDS demands","Known Flow",469895.880019,233641.375786,,0.000000,,,,,,,-9.779999,,,,,,-8.745450,-9.779999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000188","Nodes","188",21.000000,41.942331,"DDS demands","Known Flow",469858.443613,233564.291584,,0.000000,,,,,,,-5.940000,,,,,,-5.311654,-5.940000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000187","Nodes","187",21.000000,41.900614,"DDS demands","Known Flow",469835.135002,233613.142778,,0.000000,,,,,,,-7.250000,,,,,,-6.483080,-7.250000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000678","Nodes","678",21.000000,37.632125,"DDS demands","Known Flow",470611.849697,233750.104195,,0.000000,,,,,,,-5.290000,,,,,,-4.730413,-5.290000,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000679","Nodes","679",21.000000,37.351514,"DDS demands","Known Flow",470597.597210,233787.882826,,0.000000,,,,,,,-9.419999,,,,,,-8.423532,-9.419999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300146630","Nodes","146630",21.000000,38.576005,"Default Known Flow Node","Known Flow",470660.769293,233891.467356,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80004300000681","Nodes","681",21.000000,38.576909,"DDS demands","Known Flow",470657.803226,233887.539853,,0.000000,,,,,,,-7.799999,,,,,,-6.974899,-7.799999,,"",,,,,,,"D1 PROFILE",,,,,
"80004300000053","Nodes","53",21.000000,30.552508,"Default Known Flow Node","Known Flow",469538.572795,234347.145529,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
