"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80014300000077","Nodes",,21.000000,32.372870,"DDS demands","Known Flow",449865.507568,241754.111993,,0.000000,,,,-5.469999,,,,-4.891371,-5.469999,,"",,,,"D1 PROFILE",,,
"80014300031641","Nodes",,21.000000,30.045115,"Default Known Flow Node","Known Flow",449868.072569,241543.264936,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000042","Nodes",,21.000000,30.045115,"DDS demands","Known Flow",449867.920569,241544.786936,,0.000000,,,,-13.420000,,,,-12.000404,-13.420000,,"",,,,"D1 PROFILE",,,
"80014300000009","Nodes",,21.000000,33.351614,"DDS demands","Known Flow",449826.709039,241935.788583,,0.000000,-7.210000,,,-4.790000,,,,-10.730614,-12.000000,,"","C1 PROFILE",,,"D1 PROFILE",,,
"80014300000076","Nodes",,21.000000,31.103170,"DDS demands","Known Flow",449774.800544,241751.576993,,0.000000,-5.320000,,,-7.690000,,,,-11.633774,-13.009999,,"","C1 PROFILE",,,"D1 PROFILE",,,
"80014300031635","Nodes",,21.000000,33.368582,"Default Known Flow Node","Known Flow",449835.186816,241995.918410,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000040","Nodes",,21.000000,38.526871,"DDS demands","Known Flow",449870.746045,241914.577622,,0.000000,,,,-1.269999,,,,-1.135656,-1.269999,,"",,,,"D1 PROFILE",,,
"80014300000041","Nodes",,21.000000,31.195128,"DDS demands","Known Flow",449860.587567,241737.390989,,0.000000,,,,-25.250000,,,,-22.579002,-25.250000,,"",,,,"D1 PROFILE",,,
"80014300000107","Nodes",,21.000000,39.140039,"Default Known Flow Node","Known Flow",449868.971916,241869.567240,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300031649","Nodes",,21.000000,38.247402,"Default Known Flow Node","Known Flow",450021.823830,241973.585081,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300031644","Nodes",,21.000000,39.202377,"Default Known Flow Node","Known Flow",449878.587486,241913.064613,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000010","Nodes",,21.000000,33.300778,"DDS demands","Known Flow",449824.258557,242053.617075,,0.000000,,,,-6.840000,,,,-6.116450,-6.840000,,"",,,,"D1 PROFILE",,,
"80014300000039","Nodes",,21.000000,37.261958,"DDS demands","Known Flow",449925.310955,242007.433836,,0.000000,,,,-2.549999,,,,-2.280255,-2.549999,,"",,,,"D1 PROFILE",,,
"80014300121294","Nodes",,21.000000,32.825070,"Default Known Flow Node","Known Flow",449819.090556,242167.260106,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300121320","Nodes",,21.000000,32.835052,"Default Known Flow Node","Known Flow",449964.197595,242180.810109,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000015","Nodes",,21.000000,22.454744,"DDS demands","Known Flow",449902.865579,242459.918185,,0.000000,,,,-20.969999,,,,-18.751748,-20.969999,,"",,,,"D1 PROFILE",,,
"80014300000013","Nodes",,21.000000,22.341736,"DDS demands","Known Flow",449820.825556,242315.287146,,0.000000,,,,-11.079999,,,,-9.907934,-11.079999,,"",,,,"D1 PROFILE",,,
"80014300000029","Nodes",,21.000000,37.126748,"DDS demands","Known Flow",449932.805801,242016.604246,,0.000000,,,,-7.820000,,,,-6.992784,-7.820000,,"",,,,"D1 PROFILE",,,
"80014300121306","Nodes",,21.000000,38.514603,"Default Known Flow Node","Known Flow",449936.695211,242001.520680,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000075","Nodes",,21.000000,36.924309,"Default Known Flow Node","Known Flow",449945.473590,242033.027069,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300121310","Nodes",,21.000000,38.426535,"Default Known Flow Node","Known Flow",449943.428868,242010.560022,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000168","Nodes",,21.000000,38.441724,"Default Known Flow Node","Known Flow",449942.095910,242008.719723,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300121311","Nodes",,21.000000,38.396218,"Default Known Flow Node","Known Flow",449945.299467,242008.428834,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000072","Nodes",,21.000000,38.281630,"Default Known Flow Node","Known Flow",449942.221589,241998.931060,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000073","Nodes",,21.000000,38.376402,"Default Known Flow Node","Known Flow",449947.146051,242009.377099,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000012","Nodes","P00034187, Chacombe Road, 9.41",22.999998,23.872686,"CSEP DDS Matched","Known Flow",449957.302699,242273.695663,,0.000000,,,,-4.260000,-9.409999,,,-12.223958,-13.669999,,"",,,,"D1 PROFILE","DC PROFILE",,
"80014300000027","Nodes",,21.000000,23.860221,"DDS demands","Known Flow",449966.903596,242275.919135,,0.000000,,,,-7.639999,,,,-6.831824,-7.639999,,"",,,,"D1 PROFILE",,,
"80014300000011","Nodes",,21.000000,32.804452,"DDS demands","Known Flow",449965.850195,242181.868126,,0.000000,,,,-4.409999,,,,-3.943500,-4.409999,,"",,,,"D1 PROFILE",,,
"80014300121323","Nodes",,21.000000,23.815422,"Default Known Flow Node","Known Flow",449967.605596,242274.033135,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000074","Nodes",,21.000000,38.264378,"Default Known Flow Node","Known Flow",449960.656544,242035.101834,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000016","Nodes",,21.000000,22.353411,"DDS demands","Known Flow",449870.254546,242551.185178,,0.000000,,,,-16.520000,,,,-14.772480,-16.520000,,"",,,,"D1 PROFILE",,,
"80014300000094","Nodes",,21.000000,25.941544,"DDS demands","Known Flow",450566.576984,241453.484167,,0.000000,,,,-5.130000,,,,-4.587338,-5.130000,,"",,,,"D1 PROFILE",,,
"80014300000037","Nodes",,21.000000,37.361336,"DDS demands","Known Flow",450016.782604,241963.756421,,0.000000,,,,-16.719998,,,,-14.951322,-16.719998,,"",,,,"D1 PROFILE",,,
"80014300000044","Nodes",,21.000000,30.313988,"DDS demands","Known Flow",450125.588830,241490.195252,,0.000000,,,,-8.499999,,,,-7.600851,-8.499999,,"",,,,"D1 PROFILE",,,
"80014300000043","Nodes",,21.000000,30.616141,"DDS demands","Known Flow",450112.856290,241518.464709,,0.000000,,,,-13.279999,,,,-11.875213,-13.279999,,"",,,,"D1 PROFILE",,,
"80014300000053","Nodes",,21.000000,24.604428,"DDS demands","Known Flow",450482.279785,241536.869305,,0.000000,,,,-16.190000,,,,-14.477388,-16.190000,,"",,,,"D1 PROFILE",,,
"80014300121337","Nodes",,21.000000,38.159477,"Default Known Flow Node","Known Flow",450099.753701,241938.732524,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300121358","Nodes",,21.000000,27.796986,"Default Known Flow Node","Known Flow",450242.686158,241636.132862,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300121361","Nodes",,21.000000,26.615212,"Default Known Flow Node","Known Flow",450248.479394,241585.023488,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000057","Nodes",,21.000000,24.766864,"DDS demands","Known Flow",450352.394930,241707.523402,,0.000000,,,,-11.870000,,,,-10.614366,-11.870000,,"",,,,"D1 PROFILE",,,
"80014300000055","Nodes",,21.000000,24.764757,"DDS demands","Known Flow",450429.329722,241607.850954,,0.000000,,,,-25.419999,,,,-22.731018,-25.419999,,"",,,,"D1 PROFILE",,,
"80014300121389","Nodes",,21.000000,32.059699,"Default Known Flow Node","Known Flow",450449.481071,241633.872140,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000114","Nodes",,21.000000,31.696330,"DDS demands","Known Flow",450461.139731,241724.591985,,0.000000,,,,-12.250000,,,,-10.954169,-12.250000,,"",,,,"D1 PROFILE",,,
"80014300121396","Nodes",,21.000000,32.365319,"Default Known Flow Node","Known Flow",450499.497688,241769.194564,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000036","Nodes",,21.000000,35.769554,"DDS demands","Known Flow",450198.715937,241931.523683,,0.000000,,,,-9.999999,,,,-8.942178,-9.999999,,"",,,,"D1 PROFILE",,,
"80014300000038","Nodes",,21.000000,37.344782,"DDS demands","Known Flow",449956.637593,241907.120035,,0.000000,,,,-6.459999,,,,-5.776647,-6.459999,,"",,,,"D1 PROFILE",,,
"80014300121353","Nodes",,21.000000,35.765674,"Default Known Flow Node","Known Flow",450204.841502,241932.394698,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000060","Nodes",,21.000000,26.050052,"DDS demands","Known Flow",450231.163854,241580.939216,,0.000000,,,,-27.419999,,,,-24.519454,-27.419999,,"",,,,"D1 PROFILE",,,
"80014300000058","Nodes",,21.000000,27.836273,"DDS demands","Known Flow",450270.730809,241628.993674,,0.000000,,,,-10.209999,,,,-9.129964,-10.209999,,"",,,,"D1 PROFILE",,,
"80014300155674","Nodes",,21.000000,26.665010,"Default Known Flow Node","Known Flow",450247.924696,241587.094961,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000119","Nodes",,21.000000,31.119575,"DDS demands","Known Flow",450288.536992,241755.970431,,0.000000,,,,-16.010000,,,,-14.316429,-16.010000,,"",,,,"D1 PROFILE",,,
"80014300000086","Nodes",,21.000000,30.294827,"DDS demands","Known Flow",450357.199831,241970.394486,,0.000000,,,,-15.899999,,,,-14.218064,-15.899999,,"",,,,"D1 PROFILE",,,
"80014300000085","Nodes",,21.000000,30.763421,"DDS demands","Known Flow",450371.670312,241983.142295,,0.000000,,,,-15.270000,,,,-13.654708,-15.270000,,"",,,,"D1 PROFILE",,,
"80014300121385","Nodes",,21.000000,24.603053,"Default Known Flow Node","Known Flow",450413.392718,241501.419925,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300121388","Nodes",,21.000000,24.763432,"Default Known Flow Node","Known Flow",450430.328810,241607.336312,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000052","Nodes",,21.000000,24.584223,"DDS demands","Known Flow",450485.870737,241528.097932,,0.000000,,,,-11.190000,,,,-10.006298,-11.190000,,"",,,,"D1 PROFILE",,,
"80014300121394","Nodes",,21.000000,24.579970,"Default Known Flow Node","Known Flow",450492.431739,241520.130930,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000113","Nodes",,21.000000,32.538919,"DDS demands","Known Flow",450504.946742,241778.400000,,0.000000,,,,-12.029999,,,,-10.757440,-12.029999,,"",,,,"D1 PROFILE",,,
"80014300000088","Nodes",,21.000000,23.425477,"DDS demands","Known Flow",450552.150738,241589.492300,,0.000000,,,,-6.959999,,,,-6.223756,-6.959999,,"",,,,"D1 PROFILE",,,
"80014300121407","Nodes",,21.000000,33.224658,"Default Known Flow Node","Known Flow",450580.058133,241766.819488,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000133","Nodes",,21.000000,32.657073,"DDS demands","Known Flow",450520.470747,241830.941014,,0.000000,,,,-5.989999,,,,-5.356365,-5.989999,,"",,,,"D1 PROFILE",,,
"80014300000090","Nodes",,21.000000,24.463086,"DDS demands","Known Flow",450574.476543,241520.846045,,0.000000,,,,-7.309999,,,,-6.536732,-7.309999,,"",,,,"D1 PROFILE",,,
"80014300000116","Nodes",,21.000000,24.095559,"DDS demands","Known Flow",450579.433992,241525.964057,,0.000000,,,,-4.960000,,,,-4.435321,-4.960000,,"",,,,"D1 PROFILE",,,
"80014300000129","Nodes",,21.000000,33.187211,"Default Known Flow Node","Known Flow",450579.728915,241776.747354,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300140136","Nodes",,21.000000,33.142497,"DDS demands","Known Flow",450584.459764,241785.169002,,0.000000,,,,,-5.599999,,,-5.007620,-5.599999,,"",,,,,"DC PROFILE",,
"80014300121326","Nodes",,21.000000,22.511992,"Default Known Flow Node","Known Flow",450008.872607,242392.434167,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000079","Nodes",,21.000000,38.134741,"DDS demands","Known Flow",450108.884143,242038.119805,,0.000000,,,,-6.619999,,,,-5.919722,-6.619999,,"",,,,"D1 PROFILE",,,
"80014300121364","Nodes",,21.000000,32.219013,"Default Known Flow Node","Known Flow",450252.310391,242003.640442,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000083","Nodes",,21.000000,32.219919,"DDS demands","Known Flow",450305.256609,242005.938151,,0.000000,,,,-2.209999,,,,-1.976221,-2.209999,,"",,,,"D1 PROFILE",,,
"80014300121325","Nodes",,21.000000,22.153553,"Default Known Flow Node","Known Flow",450004.868606,242289.733139,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000026","Nodes",,21.000000,22.153553,"DDS demands","Known Flow",450018.915610,242289.564139,,0.000000,,,,-8.779999,,,,-7.851233,-8.779999,,"",,,,"D1 PROFILE",,,
"80014300121332","Nodes",,21.000000,22.511992,"Default Known Flow Node","Known Flow",450044.820617,242344.718154,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000157","Nodes",,21.000000,35.377079,"DDS demands","Known Flow",450056.093596,242183.634488,,0.000000,,,,-7.760000,,,,-6.939131,-7.760000,,"",,,,"D1 PROFILE",,,
"80014300000080","Nodes",,21.000000,38.045978,"DDS demands","Known Flow",450198.637269,242036.862952,,0.000000,,,,-4.699999,,,,-4.202823,-4.699999,,"",,,,"D1 PROFILE",,,
"80014300121363","Nodes",,21.000000,32.224719,"Default Known Flow Node","Known Flow",450251.526032,242010.601701,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300121366","Nodes",,21.000000,32.219724,"Default Known Flow Node","Known Flow",450254.709276,242004.058236,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300009003","Nodes",,21.000000,34.946751,"Default Known Flow Node","Known Flow",450089.756249,242236.261118,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000158","Nodes",,21.000000,30.564336,"DDS demands","Known Flow",450144.329133,242299.584768,,0.000000,,-81.469997,,-9.100000,,,,-80.989312,-90.570000,,"",,"C2 PROFILE",,"D1 PROFILE",,,
"80014300001001","Nodes",,21.000000,35.227026,"Default Known Flow Node","Known Flow",450085.986959,242231.855482,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300001000","Nodes",,21.000000,35.382759,"Default Known Flow Node","Known Flow",450056.942621,242182.769110,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000155","Nodes",,21.000000,36.005786,"Default Known Flow Node","Known Flow",449963.850799,242139.057439,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80014300000156","Nodes",,21.000000,36.271635,"DDS demands","Known Flow",449963.598595,242137.202098,,0.000000,,,,-6.910000,,,,-6.179045,-6.910000,,"",,,,"D1 PROFILE",,,
"80014300000151","Nodes",,21.000000,36.596729,"Default Known Flow Node","Known Flow",449963.411062,242135.470971,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
