"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80060800000093","Nodes","93",21.000000,56.172611,"DDS demands","Known Flow",493470.312500,215947.593750,,0.000000,,,,,,-3.270000,,,,-2.924092,-3.270000,,"",,,,,,"D1 PROFILE",,,
"80060800000092","Nodes","92",21.000000,56.184673,"DDS demands","Known Flow",493456.906250,215957.296875,,0.000000,,,,,,-5.919999,,,,-5.293770,-5.919999,,"",,,,,,"D1 PROFILE",,,
"80060800000026","Nodes","26",21.000000,57.863323,"Default Known Flow Node","Known Flow",493215.500000,215964.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000028","Nodes","28",21.000000,57.833870,"DDS demands","Known Flow",493199.906250,215967.593750,,0.000000,,,,,,-5.440000,,,,-4.864545,-5.440000,,"",,,,,,"D1 PROFILE",,,
"80060800000027","Nodes","27",21.000000,57.863323,"Default Known Flow Node","Known Flow",493222.812500,215918.296875,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000020","Nodes","20",21.000000,54.163820,"DDS demands","Known Flow",493370.906250,215731.093750,,0.000000,,,,,,-15.630000,,,,-13.976626,-15.630000,,"",,,,,,"D1 PROFILE",,,
"80060800000021","Nodes","21",21.000000,54.160874,"DDS demands","Known Flow",493346.312500,215701.000000,,0.000000,,,,,,-1.029999,,,,-0.921044,-1.029999,,"",,,,,,"D1 PROFILE",,,
"80060800000013","Nodes","13",21.000000,58.928559,"DDS demands","Known Flow",493435.500000,215837.093750,,0.000000,,,,,,-3.670000,,,,-3.281779,-3.670000,,"",,,,,,"D1 PROFILE",,,
"80060800000024","Nodes","24",21.000000,58.377754,"DDS demands","Known Flow",493412.406250,215909.593750,,0.000000,,,,,,-0.059999,,,,-0.053653,-0.059999,,"",,,,,,"D1 PROFILE",,,
"80060800000016","Nodes","16",21.000000,53.629211,"DDS demands","Known Flow",493452.406250,215781.500000,,0.000000,,,,,,-9.829999,,,,-8.790161,-9.829999,,"",,,,,,"D1 PROFILE",,,
"80060800000017","Nodes","17",21.000000,60.935969,"DDS demands","Known Flow",493489.312500,215781.500000,,0.000000,,,,,,-2.190000,,,,-1.958337,-2.190000,,"",,,,,,"D1 PROFILE",,,
"80060800000022","Nodes","22",21.000000,56.184673,"Default Known Flow Node","Known Flow",493437.500000,215972.906250,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000010","Nodes","10",21.000000,61.190008,"Default Known Flow Node","Known Flow",493494.406250,215776.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000018","Nodes","18",21.000000,59.735450,"DDS demands","Known Flow",493550.312500,215833.593750,,0.000000,,,,,,-11.019999,,,,-9.854281,-11.019999,,"",,,,,,"D1 PROFILE",,,
"80060800000008","Nodes","8",21.000000,61.375412,"Default Known Flow Node","Known Flow",493511.312500,215758.593750,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000009","Nodes","9",21.000000,58.174128,"DDS demands","Known Flow",493418.406250,215636.906250,,0.000000,,,,,,-21.790000,,,,-19.485008,-21.790000,,"",,,,,,"D1 PROFILE",,,
"80060800000019","Nodes","19",21.000000,59.735450,"Default Known Flow Node","Known Flow",493572.593750,215834.500000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000011","Nodes","11",21.000000,59.630067,"DDS demands","Known Flow",493566.000000,215807.593750,,0.000000,,,,,,-7.340000,,,,-6.563559,-7.340000,,"",,,,,,"D1 PROFILE",,,
"80060800000052","Nodes","52",21.000000,56.552239,"DDS demands","Known Flow",493688.000000,215963.796875,,0.000000,,,,,,-4.190000,,,,-3.746773,-4.190000,,"",,,,,,"D1 PROFILE",,,
"80060800000053","Nodes","53",21.000000,56.459892,"DDS demands","Known Flow",493644.906250,215934.906250,,0.000000,,,,,,-5.310000,,,,-4.748297,-5.310000,,"",,,,,,"D1 PROFILE",,,
"80060800000051","Nodes","51",21.000000,57.446088,"DDS demands","Known Flow",493777.500000,215817.000000,,0.000000,,,,,,-34.729999,,,,-31.056186,-34.729999,,"",,,,,,"D1 PROFILE",,,
"80060800000054","Nodes","54",21.000000,55.037997,"DDS demands","Known Flow",493904.593750,215892.296875,,0.000000,,,,,,-7.739999,,,,-6.921246,-7.739999,,"",,,,,,"D1 PROFILE",,,
"80060800000060","Nodes","60",21.000000,53.828810,"DDS demands","Known Flow",493988.093750,215945.000000,,0.000000,,,,,,-26.019999,,,,-23.267549,-26.019999,,"",,,,,,"D1 PROFILE",,,
"80060800000031","Nodes","31",21.000000,56.874370,"DDS demands","Known Flow",493520.093750,216120.593750,,0.000000,,,,,,-25.360001,,-6.000000,,-28.042674,-31.360002,,"",,,,,,"D1 PROFILE",,"I2 PROFILE",
"80060800000097","Nodes","97",21.000000,50.861172,"DDS demands","Known Flow",493612.406250,216064.796875,,0.000000,,,,,,-9.249999,,,,-8.271515,-9.249999,,"",,,,,,"D1 PROFILE",,,
"80060800000096","Nodes","S13132480",21.000000,51.114932,"Point Loads","Known Flow",493659.812500,216094.500000,,0.000000,,-6.000000,,,,-15.449999,,,-33.229999,-19.180972,-21.450000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,"PL-AF PROFILE"
"80060800000098","Nodes","98",21.000000,51.072451,"Default Known Flow Node","Known Flow",493637.000000,216134.593750,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000059","Nodes","59",21.000000,40.277739,"Default Known Flow Node","Known Flow",493695.406250,216143.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000057","Nodes","57",21.000000,40.277739,"Default Known Flow Node","Known Flow",493736.000000,216167.406250,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000061","Nodes","61",21.000000,47.275489,"DDS demands","Known Flow",493886.500000,216160.906250,,0.000000,,,,,,-23.649999,,,,-21.148253,-23.649999,,"",,,,,,"D1 PROFILE",,,
"80060800000058","Nodes","58",21.000000,40.277739,"Default Known Flow Node","Known Flow",493776.500000,216192.906250,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000055","Nodes","55",21.000000,40.321013,"DDS demands","Known Flow",493805.406250,216056.296875,,0.000000,,,,,,-43.570000,,,,-38.961073,-43.570000,,"",,,,,,"D1 PROFILE",,,
"80060800000056","Nodes","56",21.000000,40.240749,"DDS demands","Known Flow",493733.406250,216013.093750,,0.000000,,,,,,-3.710000,,,,-3.317548,-3.710000,,"",,,,,,"D1 PROFILE",,,
"80060800000084","Nodes","84",21.000000,36.639518,"DDS demands","Known Flow",494227.209547,216433.445462,,0.000000,,,,,,-3.440000,,,,-3.076109,-3.440000,,"",,,,,,"D1 PROFILE",,,
"80060800000083","Nodes","83",21.000000,36.735025,"Default Known Flow Node","Known Flow",494284.812500,216364.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000063","Nodes","63",21.000000,51.844068,"DDS demands","Known Flow",494008.000000,216099.500000,,0.000000,,,,,,-1.890000,,,,-1.690071,-1.890000,,"",,,,,,"D1 PROFILE",,,
"80060800000064","Nodes","64",21.000000,51.842038,"DDS demands","Known Flow",493997.812500,216115.796875,,0.000000,,,,,,-1.240000,,,,-1.108830,-1.240000,,"",,,,,,"D1 PROFILE",,,
"80060800000062","Nodes","62",21.000000,52.851063,"DDS demands","Known Flow",494074.812500,216004.296875,,0.000000,,,,,,-26.830000,,,,-23.991866,-26.830000,,"",,,,,,"D1 PROFILE",,,
"80060800000066","Nodes","66",21.000000,51.702189,"Point Loads","Known Flow",494219.093750,216086.406250,,0.000000,,,,-2.650000,,-14.170000,,,-37.849996,-15.040745,-16.820000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,"PL-AF PROFILE"
"80060800000068","Nodes","68",21.000000,51.630209,"DDS demands","Known Flow",494253.812500,215974.906250,,0.000000,,,,,,-3.569999,,,,-3.192357,-3.569999,,"",,,,,,"D1 PROFILE",,,
"80060800000082","Nodes","82",21.000000,37.117312,"DDS demands","Known Flow",494330.312500,216333.406250,,0.000000,,,,,,-44.389999,,,,-39.694332,-44.389999,,"",,,,,,"D1 PROFILE",,,
"80060800000078","Nodes","P00105477, Stahan Road, Kings Head, -52.56",26.000000,42.627421,"CSEP DDS Matched","Known Flow",494499.812500,216154.906250,,0.000000,,,,,-52.559999,,,,,-47.000091,-52.559999,,"",,,,,"CC PROFILE",,,,
"80060800000081","Nodes","81",21.000000,38.043192,"DDS demands","Known Flow",494492.500000,216326.406250,,0.000000,,,,-4.389999,,-12.300000,,,,-14.924497,-16.690000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,
"80060800000070","Nodes","70",21.000000,47.350415,"DDS demands","Known Flow",494338.093750,216113.000000,,0.000000,,-2.759999,,-0.959999,,-33.319998,,,,-33.121829,-37.039998,,"",,"C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,
"80060800000071","Nodes","71",21.000000,47.350415,"Default Known Flow Node","Known Flow",494324.500000,216055.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000072","Nodes","72",21.000000,46.049987,"DDS demands","Known Flow",494383.312500,216092.406250,,0.000000,,,,,,-1.080000,,,,-0.965755,-1.080000,,"",,,,,,"D1 PROFILE",,,
"80060800000073","Nodes","73",21.000000,45.969525,"DDS demands","Known Flow",494369.500000,216033.296875,,0.000000,,,-1.690000,,,-1.159999,,,,-2.548520,-2.850000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,
"80060800000076","Nodes","76",21.000000,45.725600,"Default Known Flow Node","Known Flow",494394.593750,216087.500000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800007000","Nodes","7000",21.000000,45.680846,"Default Known Flow Node","Known Flow",494413.250000,216031.750000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800007001","Nodes","7001",21.000000,45.677485,"Default Known Flow Node","Known Flow",494415.125000,216028.375000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000067","Nodes","67",21.000000,45.709375,"DDS demands","Known Flow",494429.312500,216032.796875,,0.000000,,,-2.259999,,,-0.999999,,,,-2.915150,-3.259999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,
"80060800000074","Nodes","74",21.000000,44.334378,"Default Known Flow Node","Known Flow",494446.500000,216107.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000075","Nodes","75",21.000000,44.334378,"Default Known Flow Node","Known Flow",494456.312500,216090.906250,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000087","Nodes","87",21.000000,35.622492,"DDS demands","Known Flow",494533.312500,216404.000000,,0.000000,,,,,,-24.819999,,,,-22.194487,-24.819999,,"",,,,,,"D1 PROFILE",,,
"80060800000079","Nodes","79",21.000000,39.708642,"DDS demands","Known Flow",494576.406250,216221.500000,,0.000000,-7.010000,,,,,-14.109999,,,,-18.885882,-21.119999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,
"80060800000077","Nodes","77",21.000000,42.442029,"DDS demands","Known Flow",494528.812500,216052.296875,,0.000000,,,,,,-3.349999,,,,-2.995629,-3.349999,,"",,,,,,"D1 PROFILE",,,
"80060800000069","Nodes","69",21.000000,35.578717,"Default Known Flow Node","Known Flow",494541.406250,216425.593750,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000089","Nodes","89",21.000000,35.598599,"DDS demands","Known Flow",494571.500000,216383.093750,,0.000000,,,,,,-2.799999,,,,-2.503810,-2.799999,,"",,,,,,"D1 PROFILE",,,
"80060800000088","Nodes","88",21.000000,35.359938,"Default Known Flow Node","Known Flow",494508.906250,216441.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000080","Nodes","80",21.000000,39.925954,"Default Known Flow Node","Known Flow",494635.812500,216198.796875,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000105","Nodes","105",21.000000,56.665315,"Default Known Flow Node","Known Flow",493529.397087,216037.015232,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000108","Nodes",,21.000000,58.329043,"Default Known Flow Node","Known Flow",493693.156250,215288.968750,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000109","Nodes",,21.000000,59.621190,"Default Known Flow Node","Known Flow",493583.156250,215785.843750,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000107","Nodes",,21.000000,58.479467,"Default Known Flow Node","Known Flow",493507.812500,215937.578125,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000106","Nodes",,21.000000,58.959624,"Default Known Flow Node","Known Flow",493466.093750,215905.750000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000114","Nodes",,21.000000,36.206009,"Default Known Flow Node","Known Flow",494320.375000,216450.250000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000111","Nodes",,21.000000,53.813309,"Default Known Flow Node","Known Flow",493430.125000,215764.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000112","Nodes",,21.000000,56.552239,"Default Known Flow Node","Known Flow",493680.875000,215976.000000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000110","Nodes",,21.000000,49.771764,"Default Known Flow Node","Known Flow",493911.855540,216097.100153,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000113","Nodes",,21.000000,51.496430,"Default Known Flow Node","Known Flow",494063.750000,216136.375000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000115","Nodes",,21.000000,42.580013,"Default Known Flow Node","Known Flow",494501.125000,216156.625000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000116","Nodes",,21.000000,35.578717,"Default Known Flow Node","Known Flow",494543.000000,216431.625000,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000030","Nodes",,21.000000,58.357383,"Default Known Flow Node","Known Flow",493673.746054,215315.276029,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000005","Nodes",,21.000000,57.649398,"Default Known Flow Node","Known Flow",493856.353354,215235.008420,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000003","Nodes",,21.000000,57.900223,"Default Known Flow Node","Known Flow",493235.136750,215959.695567,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000002","Nodes",,21.000000,36.639518,"Default Known Flow Node","Known Flow",494181.148197,216572.422822,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000004","Nodes",,21.000000,57.900223,"Default Known Flow Node","Known Flow",493210.870108,216031.579640,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000029","Nodes",,21.000000,57.649398,"Default Known Flow Node","Known Flow",493810.319725,215186.097247,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000033","Nodes",,21.000000,58.357383,"Default Known Flow Node","Known Flow",493660.060930,215328.391549,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80060800000034","Nodes","P00073243, Ridgeway View CSEP, -9.42",22.999998,54.381399,"CSEP Unmatched","Known Flow",493948.990335,215920.310068,,0.000000,,,,,,,-9.419999,,,-8.423532,-9.419999,,"",,,,,,,"DC PROFILE",,
