"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80019600000067","Nodes","67","21.000000","23.341237","DDS demands","Known Flow","486819.492500","218766.196875","","0.000000","","","","","-4.990000","","","","-4.462147","-4.990000","","","","","","","D1 PROFILE","","",""
"80019600000066","Nodes","66","21.000000","23.527578","DDS demands","Known Flow","486836.212551","218788.775002","","0.000000","","","","","-2.859999","","","","-2.557463","-2.859999","","","","","","","D1 PROFILE","","",""
"80019600000021","Nodes","21","21.000000","50.294891","DDS demands","Known Flow","486513.180000","219278.493750","","0.000000","","","","","-10.220000","","","","-9.138907","-10.220000","","","","","","","D1 PROFILE","","",""
"80019600000023","Nodes","23","21.000000","50.140518","DDS demands","Known Flow","486466.773750","219253.493750","","0.000000","","","","","-0.939999","","","","-0.840564","-0.939999","","","","","","","D1 PROFILE","","",""
"80019600000018","Nodes","18","21.000000","51.660834","DDS demands","Known Flow","486568.425873","219416.721382","","0.000000","","","","","-31.959998","","","","-28.579203","-31.959998","","","","","","","D1 PROFILE","","",""
"80019600000074","Nodes","74","21.000000","54.507481","DDS demands","Known Flow","486459.273750","219471.493750","","0.000000","","","","","-3.150000","","","","-2.816786","-3.150000","","","","","","","D1 PROFILE","","",""
"80019600000098","Nodes","98","21.000000","49.535368","DDS demands","Known Flow","486673.948009","219332.834101","","0.000000","","","","","-5.870000","","","","-5.249059","-5.870000","","","","","","","D1 PROFILE","","",""
"80019600000097","Nodes","97","21.000000","49.578177","Default Known Flow Node","Known Flow","486646.680000","219311.728125","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000085","Nodes","85","21.000000","32.014166","Default Known Flow Node","Known Flow","487067.549037","218981.615761","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000086","Nodes","86","21.000000","32.011113","DDS demands","Known Flow","487115.299501","219015.565805","","0.000000","","","","","-2.409999","","","","-2.155065","-2.409999","","","","","","","D1 PROFILE","","",""
"80019600000068","Nodes","68","21.000000","32.575171","DDS demands","Known Flow","487058.784998","219003.259598","","0.000000","","","","-4.570000","","","","","-4.086576","-4.570000","","","","","","C4 PROFILE","","","",""
"80019600000099","Nodes","99","21.000000","30.570817","Default Known Flow Node","Known Flow","487079.235296","219020.509510","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000069","Nodes","P00092463, WINGRAVE SCHOOL COMPLEX,LEIGHTON RD, 29.78","22.999998","24.133731","CSEP DDS Matched","Known Flow","487095.058538","219059.475589","","0.000000","","","","","-16.520000","-29.780000","","","-41.402290","-46.300002","","","","","","","D1 PROFILE","DC PROFILE","",""
"80019600000029","Nodes","29","21.000000","48.622951","DDS demands","Known Flow","486700.555000","219286.025000","","0.000000","","","","","-17.419999","","","","-15.577275","-17.419999","","","","","","","D1 PROFILE","","",""
"80019600000093","Nodes","93","21.000000","24.426199","DDS demands","Known Flow","486825.994790","218837.025962","","0.000000","","","","","-3.559999","","","","-3.183415","-3.559999","","","","","","","D1 PROFILE","","",""
"80019600000094","Nodes","P00083514, Church Street CSEP, -9.32","22.999998","24.413299","CSEP DDS Matched","Known Flow","486828.720936","218837.273794","","0.000000","","","","","","-9.319999","","","-8.334110","-9.319999","","","","","","","","DC PROFILE","",""
"80019600000056","Nodes","56","21.000000","26.253898","DDS demands","Known Flow","486823.847493","218883.573775","","0.000000","","","","","-7.219999","","","","-6.456253","-7.219999","","","","","","","D1 PROFILE","","",""
"80019600000050","Nodes","50","21.000000","37.998631","DDS demands","Known Flow","487329.182521","219458.036274","","0.000000","","","","","-4.159999","","","","-3.719946","-4.159999","","","","","","","D1 PROFILE","","",""
"80019600000049","Nodes","49","21.000000","38.383405","DDS demands","Known Flow","487205.751103","219333.598750","","0.000000","","","","","-4.849999","","","","-4.336956","-4.849999","","","","","","","D1 PROFILE","","",""
"80019600000048","Nodes","48","21.000000","39.076233","DDS demands","Known Flow","487101.992500","219228.400000","","0.000000","","","","","-5.919999","","","","-5.293770","-5.919999","","","","","","","D1 PROFILE","","",""
"80019600000090","Nodes","90","21.000000","28.536836","Default Known Flow Node","Known Flow","486837.242972","218929.685135","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000089","Nodes","89","21.000000","28.359618","DDS demands","Known Flow","486821.013834","218920.153737","","0.000000","","","","","-3.880000","","","","-3.469565","-3.880000","","","","","","","D1 PROFILE","","",""
"80019600000055","Nodes","55","21.000000","26.958916","Default Known Flow Node","Known Flow","486866.609984","218894.650806","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000054","Nodes","54","21.000000","26.825672","DDS demands","Known Flow","486824.457169","218894.837243","","0.000000","","","","","-3.609999","","","","-3.228126","-3.609999","","","","","","","D1 PROFILE","","",""
"80019600000095","Nodes","95","21.000000","21.897969","DDS demands","Known Flow","486982.274792","218688.051305","","0.000000","","","","","-4.400000","","","","-3.934558","-4.400000","","","","","","","D1 PROFILE","","",""
"80019600000057","Nodes","57","21.000000","21.925526","DDS demands","Known Flow","486989.487742","218707.371707","","0.000000","","","","","-7.580000","","","","-6.778171","-7.580000","","","","","","","D1 PROFILE","","",""
"800196-33960","Nodes","-33960","21.000000","34.969826","Default Known Flow Node","Known Flow","486990.430000","218999.275000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000062","Nodes","62","21.000000","34.969826","DDS demands","Known Flow","486992.680000","218999.900000","","0.000000","-7.860000","","","","-0.750000","","","","-7.699216","-8.610000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"80019600000091","Nodes","91","21.000000","26.571993","DDS demands","Known Flow","486975.626573","218868.646369","","0.000000","","","","","-4.500000","","-6.000000","","-9.389288","-10.499999","","","","","","","D1 PROFILE","","I2 PROFILE",""
"800196-33943","Nodes","-33943","21.000000","23.500862","Default Known Flow Node","Known Flow","486837.758183","218785.426132","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000058","Nodes","58","21.000000","29.448655","DDS demands","Known Flow","487068.071305","218844.330083","","0.000000","","","","","-19.350001","","","","-17.303117","-19.350001","","","","","","","D1 PROFILE","","",""
"80019600000092","Nodes","92","21.000000","25.989649","DDS demands","Known Flow","487035.086250","218914.493750","","0.000000","","","","","-13.220000","","","","-11.821560","-13.220000","","","","","","","D1 PROFILE","","",""
"80019600000064","Nodes","64","21.000000","31.329886","DDS demands","Known Flow","487136.180000","218921.900000","","0.000000","","","","","-1.059999","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","",""
"80019600000061","Nodes","61","21.000000","31.420424","DDS demands","Known Flow","487138.787646","218951.012237","","0.000000","","","","-0.349999","-8.920000","","","","-8.289399","-9.269999","","","","","","C4 PROFILE","D1 PROFILE","","",""
"80019600000059","Nodes","59","21.000000","26.446192","DDS demands","Known Flow","487212.680000","218877.696875","","0.000000","","","","","-8.680000","","-10.649999","","-17.285231","-19.329999","","","","","","","D1 PROFILE","","I2 PROFILE",""
"80019600000060","Nodes","60","21.000000","31.991089","DDS demands","Known Flow","487067.403652","218980.598067","","0.000000","","","0.000000","","-1.510000","","","","-1.350269","-1.510000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"800196-33970","Nodes","-33970","21.000000","31.931972","Default Known Flow Node","Known Flow","487076.490209","218975.146133","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"800196-33972","Nodes","-33972","21.000000","31.931972","Default Known Flow Node","Known Flow","487085.067919","218985.250384","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000027","Nodes","27","21.000000","49.745939","DDS demands","Known Flow","486426.273750","219319.900000","","0.000000","","","","","-2.799999","","","","-2.503810","-2.799999","","","","","","","D1 PROFILE","","",""
"80019600000026","Nodes","26","21.000000","49.760072","DDS demands","Known Flow","486430.586250","219295.696875","","0.000000","","","","","-5.320000","","","","-4.757239","-5.320000","","","","","","","D1 PROFILE","","",""
"800196-40343","Nodes","-40343","21.000000","49.836646","Default Known Flow Node","Known Flow","486391.430000","219258.525000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000076","Nodes","76","21.000000","49.524831","DDS demands","Known Flow","486373.773750","219308.196875","","0.000000","","","","","-7.239999","","","","-6.474137","-7.239999","","","","","","","D1 PROFILE","","",""
"80019600000025","Nodes","25","21.000000","50.076272","DDS demands","Known Flow","486433.773750","219253.696875","","0.000000","","","","","-1.539999","","","","-1.377095","-1.539999","","","","","","","D1 PROFILE","","",""
"80019600000028","Nodes","28","21.000000","49.749580","DDS demands","Known Flow","486455.773750","219310.696875","","0.000000","","","","","-2.160000","","","","-1.931510","-2.160000","","","","","","","D1 PROFILE","","",""
"80019600000013","Nodes","13","21.000000","53.880279","DDS demands","Known Flow","486434.992500","219453.400000","","0.000000","","","","","-14.800000","","","","-13.234425","-14.800000","","","","","","","D1 PROFILE","","",""
"80019600000014","Nodes","14","21.000000","52.787237","DDS demands","Known Flow","486388.680000","219469.696875","","0.000000","","","","","-29.030001","","","","-25.959147","-29.030001","","","","","","","D1 PROFILE","","",""
"80019600000075","Nodes","75","21.000000","53.784891","DDS demands","Known Flow","486454.492500","219380.696875","","0.000000","","","","","-3.769999","","","","-3.371201","-3.769999","","","","","","","D1 PROFILE","","",""
"80019600000011","Nodes","11","21.000000","54.784595","DDS demands","Known Flow","486447.680000","219473.696875","","0.000000","","","","","-8.709999","","","","-7.788637","-8.709999","","","","","","","D1 PROFILE","","",""
"80019600000001","Nodes","ABBOTS WAY  DG","21.000000","55.000000","Default Known Pressure Node","Known Pressure","486440.055000","219475.900000","","999998.967025","","","","","","","","","558.412214","624.469983","","","","","","","","","",""
"80019600000024","Nodes","24","21.000000","50.044407","DDS demands","Known Flow","486478.773750","219227.306250","","0.000000","","","","","-7.659999","","","","-6.849708","-7.659999","","","","","","","D1 PROFILE","","",""
"80019600000053","Nodes","53","21.000000","36.443252","Default Known Flow Node","Known Flow","486867.086250","218968.306250","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80019600000052","Nodes","52","21.000000","36.486986","DDS demands","Known Flow","486857.586250","219001.696875","","0.000000","-4.869999","","","","-7.139999","","","","-10.739556","-12.010000","","","C1 PROFILE","","","","D1 PROFILE","","",""
"80019600000022","Nodes","22","21.000000","50.248358","DDS demands","Known Flow","486542.604253","219279.047091","","0.000000","","","","","-1.259999","","","","-1.126714","-1.259999","","","","","","","D1 PROFILE","","",""
"80019600000020","Nodes","20","21.000000","50.636813","DDS demands","Known Flow","486609.377403","219322.931147","","0.000000","","","","","-7.970000","","","","-7.126916","-7.970000","","","","","","","D1 PROFILE","","",""
