"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-AF)"
"80061300000013","Nodes","13",21.000000,29.083427,"DDS demands","Known Flow",449652.593750,248626.000000,,0.000000,,,,,-8.739999,,-7.815464,-8.739999,,"",,,,,"D1 PROFILE",
"80061300000018","Nodes","18",21.000000,29.543615,"DDS demands","Known Flow",449737.593750,248682.093750,,0.000000,,,,,-8.079999,,-7.225280,-8.079999,,"",,,,,"D1 PROFILE",
"80061300000001","Nodes","ALLENS ORCHARD",21.000000,31.000000,"Default Known Pressure Node","Known Pressure",449712.593750,248764.500000,,999998.967025,,,,,,,155.149191,173.502689,,"",,,,,,
"80061300000021","Nodes","21",21.000000,30.949140,"Default Known Flow Node","Known Flow",449711.500000,248766.906250,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000016","Nodes","16",21.000000,25.194601,"DDS demands","Known Flow",449798.812500,248660.093750,,0.000000,,,,,-7.639999,,-6.831824,-7.639999,,"",,,,,"D1 PROFILE",
"80061300000014","Nodes","14",21.000000,25.364204,"DDS demands","Known Flow",449737.000000,248614.500000,,0.000000,,,,,-8.380000,,-7.493546,-8.380000,,"",,,,,"D1 PROFILE",
"80061300000450","Nodes","450",21.000000,30.710171,"Default Known Flow Node","Known Flow",449810.125000,248935.375000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000017","Nodes","17",21.000000,29.603646,"DDS demands","Known Flow",449698.406250,248727.906250,,0.000000,,,,,-18.540000,,-16.578800,-18.540000,,"",,,,,"D1 PROFILE",
"80061300000011","Nodes","11",21.000000,27.649870,"Default Known Flow Node","Known Flow",449662.000000,248599.593750,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000012","Nodes","12",21.000000,27.440197,"DDS demands","Known Flow",449645.593750,248577.093750,,0.000000,,,,,-11.230000,,-10.042066,-11.230000,,"",,,,,"D1 PROFILE",
"80061300000020","Nodes","20",21.000000,29.885162,"Default Known Flow Node","Known Flow",449690.000000,248744.593750,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000040","Nodes","40",21.000000,30.775078,"Default Known Flow Node","Known Flow",449716.406250,248764.093750,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000022","Nodes","22",21.000000,30.825492,"Default Known Flow Node","Known Flow",449716.093750,248783.906250,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000023","Nodes","23",21.000000,30.746644,"Default Known Flow Node","Known Flow",449806.906250,248803.000000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000041","Nodes","41",21.000000,30.819266,"Default Known Flow Node","Known Flow",449744.406250,248756.593750,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000015","Nodes","15",21.000000,25.174270,"DDS demands","Known Flow",449757.093750,248583.500000,,0.000000,,,,,-9.790000,,-8.754393,-9.790000,,"",,,,,"D1 PROFILE",
"80061300000024","Nodes","24",21.000000,30.727088,"DDS demands","Known Flow",449812.906250,248813.906250,,0.000000,,,,,-21.909999,,-19.592315,-21.909999,,"",,,,,"D1 PROFILE",
"80061300000025","Nodes","25",21.000000,30.580680,"DDS demands","Known Flow",449856.312500,248895.593750,,0.000000,,,,,-16.920000,,-15.130167,-16.920000,,"",,,,,"D1 PROFILE",
"80061300000026","Nodes","26",21.000000,24.256811,"DDS demands","Known Flow",449856.906250,248816.406250,,0.000000,,,,-3.800000,-5.480000,,-8.298342,-9.280000,,"",,,,"C4 PROFILE","D1 PROFILE",
"80061300007000","Nodes","7000",21.000000,23.918491,"Default Known Flow Node","Known Flow",449859.375000,248801.125000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000027","Nodes","27",21.000000,23.799374,"DDS demands","Known Flow",449864.812500,248767.296875,,0.000000,,,,,-7.770000,,-6.948073,-7.770000,,"",,,,,"D1 PROFILE",
"80061300000028","Nodes","28",21.000000,22.289848,"DDS demands","Known Flow",449921.906250,248853.296875,,0.000000,-3.530000,,-5.929999,,-11.570000,,-18.805402,-21.030000,,"","C1 PROFILE",,"C3  PROFILE",,"D1 PROFILE",
"80061300000030","Nodes","30",21.000000,24.890384,"DDS demands","Known Flow",449935.093750,248948.296875,,0.000000,,,-2.170000,,-11.939999,,-12.617414,-14.109999,,"",,,"C3  PROFILE",,"D1 PROFILE",
"80061300000029","Nodes","29",21.000000,21.268720,"DDS demands","Known Flow",449968.406250,248854.906250,,0.000000,,,,-4.320000,-10.399999,,-13.162887,-14.719999,,"",,,,"C4 PROFILE","D1 PROFILE",
"80061300000031","Nodes","31",21.000000,29.446448,"DDS demands","Known Flow",449948.000000,249051.500000,,0.000000,,,,,-8.390000,,-7.502488,-8.390000,,"",,,,,"D1 PROFILE",
"80061300000033","Nodes","33",21.000000,29.870815,"DDS demands","Known Flow",449896.906250,249039.296875,,0.000000,,,,,-5.689999,,-5.088099,-5.689999,,"",,,,,"D1 PROFILE",
"80061300000046","Nodes","46",21.000000,21.125974,"DDS demands","Known Flow",450141.906250,248869.296875,,0.000000,-2.039999,,,,,,-1.824204,-2.039999,,"","C1 PROFILE",,,,,
"80061300000366","Nodes","366",21.000000,21.852556,"Point Loads","Known Flow",449942.072891,248686.065841,,0.000000,,,,,,-5.780000,-5.168579,-5.780000,,"",,,,,,"PL-AF PROFILE"
"80061300000057","Nodes",,21.000000,30.011519,"Default Known Flow Node","Known Flow",449960.500000,249118.515625,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000066","Nodes",,21.000000,29.531710,"Default Known Flow Node","Known Flow",449948.250000,249062.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000064","Nodes",,21.000000,23.150332,"Default Known Flow Node","Known Flow",449902.250000,248777.125000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000059","Nodes",,21.000000,29.543615,"Default Known Flow Node","Known Flow",449703.125000,248659.000000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000061","Nodes","-29117",21.000000,30.710171,"Default Known Flow Node","Known Flow",449806.625000,248935.125000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000058","Nodes",,21.000000,29.036394,"Default Known Flow Node","Known Flow",449653.000000,248624.500000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000060","Nodes",,21.000000,30.892596,"Default Known Flow Node","Known Flow",449709.500000,248776.000000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000062","Nodes",,21.000000,30.743502,"Default Known Flow Node","Known Flow",449811.500000,248803.750000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000063","Nodes",,21.000000,30.321393,"Default Known Flow Node","Known Flow",449816.250000,248804.750000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000065","Nodes",,21.000000,22.804217,"Default Known Flow Node","Known Flow",449913.500000,248834.000000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000067","Nodes",,21.000000,29.531710,"Default Known Flow Node","Known Flow",449972.250000,249065.875000,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80061300000238","Nodes","238, Maximo Ref:393680",21.000000,21.111309,"Point Loads","Known Flow",449924.272791,248579.208890,,0.000000,,,,,,-6.900000,-6.170103,-6.900000,,"",,,,,,"PL-AF PROFILE"
