"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80420000000047","Nodes","47",21.000000,41.457456,"DDS demands","Known Flow",447622.958958,211938.360880,,0.000000,,,,,-2.470000,,,,-2.208718,-2.470000,,"",,,,,"D1 PROFILE",,,
"80420000000046","Nodes","46",21.000000,41.506340,"DDS demands","Known Flow",447590.226949,211976.189891,,0.000000,,,,,-11.660000,,,,-10.426580,-11.660000,,"",,,,,"D1 PROFILE",,,
"80420000003002","Nodes","3002",21.000000,39.326569,"Default Known Flow Node","Known Flow",447470.649917,212297.901978,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80420000000175","Nodes","175",21.000000,39.980028,"DDS demands","Known Flow",447536.510728,212315.431047,,0.000000,,-1.029999,,,,,,,-0.921044,-1.029999,,"",,"C2 PROFILE",,,,,,
"80420000000176","Nodes","176",21.000000,39.130714,"DDS demands","Known Flow",447451.378912,212296.086978,,0.000000,,,,,-14.749999,,,,-13.189713,-14.749999,,"",,,,,"D1 PROFILE",,,
"80420000000143","Nodes","143",21.000000,38.043068,"DDS demands","Known Flow",447479.490919,212956.467157,,0.000000,,,,,-1.700000,,,,-1.520170,-1.700000,,"",,,,,"D1 PROFILE",,,
"80420000000144","Nodes","144",21.000000,37.057567,"DDS demands","Known Flow",447511.682041,212987.054554,,0.000000,,,,,-9.809999,,,,-8.772278,-9.809999,,"",,,,,"D1 PROFILE",,,
"80420000000155","Nodes","155",21.000000,40.581792,"DDS demands","Known Flow",447570.311944,212217.806956,,0.000000,,,,,-11.750000,,,,-10.507060,-11.750000,,"",,,,,"D1 PROFILE",,,
"80420000000184","Nodes","184",21.000000,40.399095,"Default Known Flow Node","Known Flow",447555.896974,212246.967387,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80420000000012","Nodes","12",21.000000,41.094583,"DDS demands","Known Flow",447641.644963,212163.960942,,0.000000,,,,,-8.109999,,,,-7.252106,-8.109999,,"",,,,,"D1 PROFILE",,,
"80420000000185","Nodes","185",21.000000,40.922407,"Default Known Flow Node","Known Flow",447624.433292,212195.928295,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80420000000035","Nodes","35",21.000000,37.236593,"DDS demands","Known Flow",447739.756990,212526.032040,,0.000000,,,,,-20.629999,,,,-18.447715,-20.629999,,"",,,,,"D1 PROFILE",,,
"80420000000036","Nodes","36",21.000000,35.134843,"DDS demands","Known Flow",447869.299025,212578.995055,,0.000000,,,,,-14.479999,,,,-12.948275,-14.479999,,"",,,,,"D1 PROFILE",,,
"80420000000021","Nodes","21",21.000000,38.717909,"DDS demands","Known Flow",447452.360912,212769.399106,,0.000000,,,,,-20.090000,,,,-17.964837,-20.090000,,"",,,,,"D1 PROFILE",,,
"80420000008001","Nodes","Logger 4330, Nr The Spears",21.000000,38.760974,"Default Known Flow Node","Known Flow",447447.041263,212784.852060,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80420000000142","Nodes","142",21.000000,38.760974,"DDS demands","Known Flow",447446.412694,212786.585425,,0.000000,,,,,-2.480000,,,,-2.217660,-2.480000,,"",,,,,"D1 PROFILE",,,
"80420000000122","Nodes","122",21.000000,38.230425,"DDS demands","Known Flow",448061.334736,212307.515211,,0.000000,,,,,-2.980000,,,,-2.664769,-2.980000,,"",,,,,"D1 PROFILE",,,
"80420000008000","Nodes","Logger 4329, Meadow Way",21.000000,38.402757,"Default Known Flow Node","Known Flow",448061.689316,212293.527379,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
