"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"80004700001810","Nodes","1810",21.000000,42.726968,"Default Known Flow Node","Known Flow",448426.565071,197124.036694,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001946","Nodes","1946",21.000000,42.726968,"Default Known Flow Node","Known Flow",448429.496830,197119.003074,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001890","Nodes","1890",21.000000,42.726968,"Default Known Flow Node","Known Flow",448442.758702,197080.233113,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001888","Nodes","1888",21.000000,41.336096,"Default Known Flow Node","Known Flow",448313.949482,197655.396405,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001889","Nodes","1889",21.000000,41.336096,"Default Known Flow Node","Known Flow",448356.388158,197670.080998,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700002347","Nodes","2347,''72813.01''.''Wyndyke Furlon''",37.000000,41.353454,"CSEP Unmatched","Known Flow",448322.013148,197634.080988,,0.000000,,,,,-120.179995,,,,,,,-107.467103,-120.179995,,"",,,,,"CC PROFILE",,,,,,
"80004700002341","Nodes","2341",21.000000,41.303967,"DDS demands","Known Flow",448307.375362,197670.814619,,0.000000,-74.430000,,,,,,,,,,,-66.556637,-74.430000,,"","C1 PROFILE",,,,,,,,,,
"80004700002321","Nodes","2321,",0.000000,41.040718,"Default Known Flow Node","Known Flow",448976.013326,196890.830786,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700002322","Nodes","2322",21.000000,40.997979,"Default Known Flow Node","Known Flow",448948.263319,196853.205775,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700002316","Nodes","2316",21.000000,40.938805,"DDS demands","Known Flow",449063.888350,196899.580788,,0.000000,,,,,,-1.209999,,,,,,-1.082003,-1.209999,,"",,,,,,"D1 PROFILE",,,,,
"80004700000295","Nodes","295",21.000000,47.711513,"DDS demands","Known Flow",448987.388330,196962.830805,,0.000000,,,,,,-1.070000,,,,,,-0.956813,-1.070000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001822","Nodes","1822",21.000000,46.776567,"DDS demands","Known Flow",449029.513341,196972.205808,,0.000000,,,,,,-5.140000,,,,,,-4.596280,-5.140000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001887","Nodes","1887",21.000000,47.654821,"Default Known Flow Node","Known Flow",448981.763328,196983.455811,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001818","Nodes","1818",21.000000,47.674456,"Default Known Flow Node","Known Flow",448986.263329,196971.205808,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700002198","Nodes","2198",21.000000,47.629370,"Default Known Flow Node","Known Flow",448980.638328,196990.580813,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000306","Nodes","306",21.000000,46.956403,"DDS demands","Known Flow",448878.513300,196959.580804,,0.000000,,,,-6.939999,,-4.449999,,,,,,-10.185141,-11.389999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"80004700000296","Nodes","296",21.000000,47.735467,"DDS demands","Known Flow",448988.888330,196957.830804,,0.000000,,,,-4.539999,,-11.660000,,,,,,-14.486329,-16.200000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"80004700001540","Nodes","1540",21.000000,47.800518,"Default Known Flow Node","Known Flow",448979.138327,196957.830804,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"800047-206979","Nodes","-206979",21.000000,43.202423,"Default Known Flow Node","Known Flow",449016.261475,196952.978299,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000303","Nodes","303",21.000000,47.975213,"Default Known Flow Node","Known Flow",448953.014026,196956.070830,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001364","Nodes","1364",21.000000,48.092197,"Default Known Flow Node","Known Flow",448935.510550,196955.122286,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000302","Nodes","302",21.000000,48.234286,"DDS demands","Known Flow",448914.263310,196953.705803,,0.000000,,,,,,-2.750000,,,,,,-2.459099,-2.750000,,"",,,,,,"D1 PROFILE",,,,,
"80004700000304","Nodes","304",21.000000,47.935531,"Default Known Flow Node","Known Flow",448860.763295,196951.205802,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001112","Nodes","1112",21.000000,47.766581,"Default Known Flow Node","Known Flow",448849.388292,196930.955797,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000336","Nodes","336",21.000000,47.913651,"DDS demands","Known Flow",448843.013290,196969.580807,,0.000000,,,,,,-4.880000,,,,,,-4.363783,-4.880000,,"",,,,,,"D1 PROFILE",,,,,
"80004700000301","Nodes","301",21.000000,48.937134,"Default Known Flow Node","Known Flow",448910.415687,196925.458403,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000002","Nodes","Group Profile 2, Ock Street DG, Site ID 4368",21.000000,48.999998,"Default Known Pressure Node","Known Pressure",448909.763308,196920.830794,,8469.999873,,,,,,,,,,,,1980.272239,2214.529852,,"",,,,,,,,,,,
"80004700001694","Nodes","1694",21.000000,48.092197,"Default Known Flow Node","Known Flow",448937.263316,196943.455800,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001692","Nodes","1692",21.000000,47.975151,"Default Known Flow Node","Known Flow",448953.638320,196946.830801,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001616","Nodes","1616",21.000000,47.975069,"Default Known Flow Node","Known Flow",448964.763323,196945.955801,,0.000000,,,,,,-0.310000,,,,,,-0.277207,-0.310000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001607","Nodes","1607",21.000000,47.800518,"Default Known Flow Node","Known Flow",448979.638327,196947.080801,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001539","Nodes","1539",21.000000,36.644014,"Default Known Flow Node","Known Flow",448911.388309,196598.705706,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000798","Nodes","798",21.000000,36.309962,"DDS demands","Known Flow",448920.263311,196598.705706,,0.000000,,,,,,-4.380000,,,,,,-3.916674,-4.380000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001600","Nodes","1600",21.000000,37.433706,"DDS demands","Known Flow",448908.638308,196557.580695,,0.000000,,,,,,-8.369999,,,,,,-7.484603,-8.369999,,"",,,,,,"D1 PROFILE",,,,,
"800047-173990","Nodes","-173990",21.000000,36.167876,"Default Known Flow Node","Known Flow",448890.638303,196620.455712,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001528","Nodes","1528",21.000000,39.541337,"Default Known Flow Node","Known Flow",448073.013081,198119.456120,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001527","Nodes","1527",21.000000,39.388123,"DDS demands","Known Flow",448001.298815,197995.235720,,0.000000,,,,,,-3.660000,,,,,,-3.272837,-3.660000,,"",,,,,,"D1 PROFILE",,,,,
"80004700000274","Nodes","274",21.000000,39.774046,"DDS demands","Known Flow",448063.513078,198158.456131,,0.000000,,,,,,-0.430000,,,,,,-0.384513,-0.430000,,"",,,,,,"D1 PROFILE",,,,,
"80004700002079","Nodes","2079",21.000000,39.361718,"DDS demands","Known Flow",448120.763094,198131.206123,,0.000000,,,,,,-6.910000,,,,,,-6.179045,-6.910000,,"",,,,,,"D1 PROFILE",,,,,
"80004700000439","Nodes","439",21.000000,38.512602,"DDS demands","Known Flow",449813.138554,197065.580833,,0.000000,,,-21.559998,,,-11.119999,,,,,,-29.223039,-32.679997,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,,
"80004700000438","Nodes","438",21.000000,38.456038,"DDS demands","Known Flow",449822.263557,197068.580834,,0.000000,-6.150000,,,,,,,,,,,-5.499440,-6.150000,,"","C1 PROFILE",,,,,,,,,,
"80004700000440","Nodes","440",21.000000,38.561317,"Default Known Flow Node","Known Flow",449808.013553,197069.455834,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000442","Nodes","442",21.000000,38.514180,"DDS demands","Known Flow",449808.013553,197061.580832,,0.000000,,-4.289999,,-14.949999,,-0.310000,,,,,,-17.481959,-19.550000,,"",,"C2 PROFILE",,"C4 PROFILE",,"D1 PROFILE",,,,,
"80004700000441","Nodes","441",21.000000,38.754600,"DDS demands","Known Flow",449792.513549,197059.080831,,0.000000,-9.039999,,,,,,,,,,,-8.083729,-9.039999,,"","C1 PROFILE",,,,,,,,,,
"80004700001538","Nodes","1538",21.000000,38.249584,"Default Known Flow Node","Known Flow",449797.263550,197044.455828,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001537","Nodes","1537",21.000000,38.337673,"Default Known Flow Node","Known Flow",449835.513560,197033.955825,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001583","Nodes","1583",21.000000,38.410355,"Default Known Flow Node","Known Flow",449825.513558,197069.830834,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000457","Nodes","457",21.000000,37.611339,"DDS demands","Known Flow",449892.763134,197078.826981,,0.000000,-0.920000,,,0.000000,,-2.349999,,,,,,-2.924092,-3.269999,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,,
"80004700001896","Nodes","1896",21.000000,38.640990,"DDS demands","Known Flow",449804.888552,197079.205837,,0.000000,-0.389999,,,,,,,,,,,-0.348744,-0.389999,,"","C1 PROFILE",,,,,,,,,,
"80004700000456","Nodes","456",21.000000,39.191573,"DDS demands","Known Flow",449765.138541,197054.330830,,0.000000,-7.949999,,,,,,,,,,,-7.109032,-7.949999,,"","C1 PROFILE",,,,,,,,,,
"80004700001863","Nodes","1863",21.000000,38.007841,"DDS demands","Known Flow",449782.337703,197029.737284,,0.000000,,,,-9.699999,,-12.010000,,,,,,-19.413470,-21.710000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,
"800047-194524","Nodes","-194524",21.000000,36.092400,"Default Known Flow Node","Known Flow",449851.499357,196997.471996,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001532","Nodes","1532",21.000000,35.597423,"Default Known Flow Node","Known Flow",449607.263498,196536.955689,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001533","Nodes","1533",21.000000,35.597423,"Default Known Flow Node","Known Flow",449581.513491,196533.205688,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000386","Nodes","386",21.000000,35.655997,"DDS demands","Known Flow",449639.763507,196400.330652,,0.000000,,,,,,-5.650000,,,,,,-5.052331,-5.650000,,"",,,,,,"D1 PROFILE",,,,,
"80004700000952","Nodes","952",21.000000,35.578864,"DDS demands","Known Flow",449602.263497,196581.830702,,0.000000,,,,,,-26.619999,,,,,,-23.804081,-26.619999,,"",,,,,,"D1 PROFILE",,,,,
"80004700001531","Nodes","1531",21.000000,34.022820,"Default Known Flow Node","Known Flow",452166.805179,198662.229674,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001530","Nodes","1530",21.000000,34.022820,"Default Known Flow Node","Known Flow",452172.639196,198683.456274,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700002466","Nodes","2466",21.000000,34.253088,"Default Known Flow Node","Known Flow",452162.889302,198655.429690,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001046","Nodes","1046",21.000000,30.826086,"DDS demands","Known Flow",452254.382489,198635.372630,,0.000000,,,,,,-7.639999,,,,,,-6.831824,-7.639999,,"",,,,,,"D1 PROFILE",,,,,
"800047-204879","Nodes","-204879",21.000000,33.678816,"Default Known Flow Node","Known Flow",452257.928132,198704.691687,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001529","Nodes","1529",21.000000,33.678816,"Default Known Flow Node","Known Flow",452226.139211,198694.581277,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"800047-206994","Nodes","-206994",21.000000,46.668978,"Default Known Flow Node","Known Flow",449051.638347,196971.205808,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001526","Nodes","1526",21.000000,46.711307,"Default Known Flow Node","Known Flow",449065.388351,197012.955819,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000418","Nodes","418",21.000000,30.672959,"DDS demands","Known Flow",449176.013381,197014.830819,,0.000000,,,,,,-5.840000,,,,,,-5.222232,-5.840000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001525","Nodes","1525",21.000000,30.672959,"Default Known Flow Node","Known Flow",449211.763391,197023.705822,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001524","Nodes","1524",21.000000,37.587142,"Default Known Flow Node","Known Flow",449368.609892,197020.693660,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001519","Nodes","1519",21.000000,37.630128,"Default Known Flow Node","Known Flow",449343.763426,197043.830827,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001835","Nodes","1835",21.000000,37.590742,"DDS demands","Known Flow",449372.011900,197012.709277,,0.000000,-18.419999,,,,,-15.310000,,-15.109999,,,,-43.673600,-48.839997,,"","C1 PROFILE",,,,,"D1 PROFILE",,"I2 PROFILE",,,
"80004700001836","Nodes","1836",21.000000,37.627247,"DDS demands","Known Flow",449365.888433,197027.080823,,0.000000,,,,-7.629999,,,,,,,,-6.822882,-7.629999,,"",,,,"C4 PROFILE",,,,,,,
"80004700001521","Nodes","1521",21.000000,37.688250,"Default Known Flow Node","Known Flow",449393.513440,197050.080829,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001518","Nodes","1518",21.000000,37.688250,"Default Known Flow Node","Known Flow",449379.513436,197045.205828,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001838","Nodes","1838",21.000000,37.688250,"DDS demands","Known Flow",449402.638443,197036.330825,,0.000000,,-3.629999,,,,-0.289999,,,,,,-3.505334,-3.920000,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,
"80004700001457","Nodes","1457",21.000000,37.731240,"Default Known Flow Node","Known Flow",449387.013438,197081.080837,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001449","Nodes","1449",21.000000,36.431675,"Default Known Flow Node","Known Flow",451280.225853,197272.058185,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001088","Nodes","1088",21.000000,36.431675,"Default Known Flow Node","Known Flow",451330.217290,197269.876021,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001445","Nodes","1445,",0.000000,36.431675,"Default Known Flow Node","Known Flow",451280.638954,197279.205891,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001065","Nodes","1065",21.000000,36.431675,"Default Known Flow Node","Known Flow",451298.138958,197257.455885,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001076","Nodes","1076",21.000000,36.388590,"Default Known Flow Node","Known Flow",451145.513917,197271.830889,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001446","Nodes","1446,",0.000000,35.120464,"DDS demands","Known Flow",451145.763917,197416.580929,,0.000000,-302.840012,,,,,,,,,,,-270.804972,-302.840012,,"","C1 PROFILE",,,,,,,,,,
"80004700002238","Nodes","2238",21.000000,37.269010,"Default Known Flow Node","Known Flow",451055.132348,197299.447804,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700002274","Nodes","2274",21.000000,41.163949,"DDS demands","Known Flow",450815.263827,197871.581053,,0.000000,,,,,,-3.370000,,,,,,-3.013514,-3.370000,,"",,,,,,"D1 PROFILE",,,,,
"80004700002275","Nodes","2275",21.000000,41.172883,"DDS demands","Known Flow",450811.138826,197897.206060,,0.000000,,,,,,-4.239999,,,,,,-3.791483,-4.239999,,"",,,,,,"D1 PROFILE",,,,,
"80004700002276","Nodes","2276",21.000000,41.030243,"DDS demands","Known Flow",450827.061281,197833.961177,,0.000000,,,,,,-7.369999,,,,,,-6.590385,-7.369999,,"",,,,,,"D1 PROFILE",,,,,
"80004700002273","Nodes","2273",21.000000,41.966643,"DDS demands","Known Flow",450770.342379,197918.996506,,0.000000,,,,,,-16.799999,,,,,,-15.022860,-16.799999,,"",,,,,,"D1 PROFILE",,,,,
"80004700001274","Nodes","1274",21.000000,40.604181,"Default Known Flow Node","Known Flow",450919.638855,198172.206134,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001367","Nodes","1367",21.000000,40.647011,"Default Known Flow Node","Known Flow",450948.513863,198201.081142,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000800","Nodes","800",21.000000,41.377520,"DDS demands","Known Flow",450939.388861,198159.581131,,0.000000,,,,,,-11.830000,,,,,,-10.578598,-11.830000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001437","Nodes","1437",21.000000,39.663527,"DDS demands","Known Flow",450896.300309,198188.365040,,0.000000,,,,,,-9.670000,,,,,,-8.647087,-9.670000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001130","Nodes","1130",21.000000,41.638623,"Default Known Flow Node","Known Flow",451090.638902,198192.956140,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001174","Nodes","1174",21.000000,41.638623,"Default Known Flow Node","Known Flow",451138.888915,198183.456137,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700000677","Nodes","677",21.000000,41.647336,"DDS demands","Known Flow",451100.763905,198231.456151,,0.000000,,,,,,-23.430000,,,,,,-20.951527,-23.430000,,"",,,,,,"D1 PROFILE",,,,,
"80004700000679","Nodes","679",21.000000,41.620940,"DDS demands","Known Flow",451010.013880,198188.331139,,0.000000,,,,,,-9.600000,,,,,,-8.584492,-9.600000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001089","Nodes","1089",21.000000,36.345115,"Default Known Flow Node","Known Flow",450619.887325,199222.581860,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001090","Nodes","1090",21.000000,36.345115,"Default Known Flow Node","Known Flow",450667.638787,199191.831412,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001664","Nodes","1664",21.000000,36.431507,"Default Known Flow Node","Known Flow",450572.551167,199227.079551,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001665","Nodes","1665",21.000000,36.388307,"Default Known Flow Node","Known Flow",450628.013776,199249.331427,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001699","Nodes","1699",21.000000,34.403516,"DDS demands","Known Flow",449016.460894,199529.606628,,0.000000,,,,,,-7.450000,,,,,,-6.661923,-7.450000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001055","Nodes","1055",21.000000,34.448987,"Default Known Flow Node","Known Flow",449193.233103,199440.623377,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001700","Nodes","1700",21.000000,34.008446,"DDS demands","Known Flow",449035.975654,199677.257178,,0.000000,,,,,,-7.159999,,,,,,-6.402599,-7.159999,,"",,,,,,"D1 PROFILE",,,,,
"80004700001698","Nodes","1698",21.000000,34.551170,"DDS demands","Known Flow",448922.138312,199495.831495,,0.000000,,,,,,-3.170000,,,,,,-2.834670,-3.170000,,"",,,,,,"D1 PROFILE",,,,,
"80004700002244","Nodes","2244",21.000000,43.602533,"DDS demands","Known Flow",449630.513505,197094.830841,,0.000000,-14.749999,,,,,-14.399999,,,,,,-26.066450,-29.149998,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"80004700001122","Nodes","1122",21.000000,43.602533,"Default Known Flow Node","Known Flow",449602.010743,197085.089630,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700002245","Nodes","2245",21.000000,43.602533,"Default Known Flow Node","Known Flow",449595.513495,197105.830844,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001094","Nodes","1094",21.000000,33.193018,"Default Known Flow Node","Known Flow",449641.648924,195882.189413,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001119","Nodes","1119",21.000000,32.930988,"Default Known Flow Node","Known Flow",449640.263507,195865.830507,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001959","Nodes","1959",21.000000,32.780957,"Default Known Flow Node","Known Flow",449648.263509,195864.705507,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001410","Nodes","1410",21.000000,33.847966,"DDS demands","Known Flow",449626.638503,195896.955515,,0.000000,,,,,,-2.730000,,,,,,-2.441214,-2.730000,,"",,,,,,"D1 PROFILE",,,,,
"80004700001093","Nodes","1093",21.000000,33.846115,"Default Known Flow Node","Known Flow",449633.230014,195882.080990,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
"80004700001411","Nodes","1411",21.000000,33.845330,"DDS demands","Known Flow",449624.513503,195882.205511,,0.000000,,,,,,-0.880000,,,,,,-0.786911,-0.880000,,"",,,,,,"D1 PROFILE",,,,,
"80004700000409","Nodes","409",21.000000,34.103014,"DDS demands","Known Flow",449668.354297,196919.326019,,0.000000,,,,,,-11.379999,,,,,,-10.176199,-11.379999,,"",,,,,,"D1 PROFILE",,,,,
"80004700001883","Nodes","1883, ""N8974A  68380.01 A1089"", ""WEST CENTRAL ACTION AREA,OCK ST''58.6",27.000000,34.166933,"CSEP DDS Matched","Known Flow",449666.077730,196944.080241,,0.000000,,,,,-9.960000,-2.580000,-48.639997,,,,,-54.708250,-61.179997,,"",,,,,"CC PROFILE","D1 PROFILE","DC PROFILE",,,,
"80004700001845","Nodes","1845",21.000000,35.910291,"DDS demands","Known Flow",449665.722451,196973.075831,,0.000000,-4.119999,,,,,-2.009999,,,,,,-5.481555,-6.130000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,
"80004700002234","Nodes","2234",21.000000,37.862554,"DDS demands","Known Flow",450876.361370,197378.274481,,0.000000,,,,-11.859999,,,,,,,,-10.605423,-11.859999,,"",,,,"C4 PROFILE",,,,,,,
"80004700001092","Nodes","1092",21.000000,37.847595,"Default Known Flow Node","Known Flow",450867.506566,197361.565921,,0.000000,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,
