"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80013800000431","Nodes","431",21.000000,38.760731,"DDS demands","Known Flow",481273.522115,239989.717513,,0.000000,,,,,,,-1.460000,,,,-1.305558,-1.460000,,"",,,,,,,"D1 PROFILE",,,
"80013800000593","Nodes","593",21.000000,32.699680,"DDS demands","Known Flow",480413.021881,240039.967527,,0.000000,,,,,,,-13.340000,,,,-11.928865,-13.340000,,"",,,,,,,"D1 PROFILE",,,
"80013800000594","Nodes","594",21.000000,31.525708,"DDS demands","Known Flow",480290.021847,240056.842532,,0.000000,,,,,,,-10.989999,,,,-9.827452,-10.989999,,"",,,,,,,"D1 PROFILE",,,
"80013800000615","Nodes","615",21.000000,34.412693,"DDS demands","Known Flow",480439.896888,240302.717598,,0.000000,,,,,,,-3.089999,,,,-2.763133,-3.089999,,"",,,,,,,"D1 PROFILE",,,
"80013800000598","Nodes","598",21.000000,33.180334,"DDS demands","Known Flow",480463.396894,240358.592614,,0.000000,-1.549999,,,,,,-4.679999,,,,-5.570976,-6.229999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,
"80013800000586","Nodes","586",21.000000,33.274670,"DDS demands","Known Flow",480339.518950,240169.088966,,0.000000,,,,,,,-5.110000,,,,-4.569453,-5.110000,,"",,,,,,,"D1 PROFILE",,,
"80013800000588","Nodes","588",21.000000,33.231065,"DDS demands","Known Flow",480347.271863,240202.717571,,0.000000,,,,,,,-0.039999,,,,-0.035768,-0.039999,,"",,,,,,,"D1 PROFILE",,,
"80013800000587","Nodes","587",21.000000,33.229123,"DDS demands","Known Flow",480360.771867,240196.217569,,0.000000,,,,,,,-0.899999,,,,-0.804796,-0.899999,,"",,,,,,,"D1 PROFILE",,,
"80013800000591","Nodes","591",21.000000,32.785618,"DDS demands","Known Flow",480413.146881,240079.092538,,0.000000,,,,,,,-14.219999,,,,-12.715776,-14.219999,,"",,,,,,,"D1 PROFILE",,,
"80013800000592","Nodes","592",21.000000,32.479837,"DDS demands","Known Flow",480312.021853,240128.092551,,0.000000,,,,,,,-3.999999,,,,-3.576871,-3.999999,,"",,,,,,,"D1 PROFILE",,,
"80013800000616","Nodes","616",21.000000,33.412356,"DDS demands","Known Flow",480413.146881,240132.842552,,0.000000,,,,,,,-8.039999,,,,-7.189510,-8.039999,,"",,,,,,,"D1 PROFILE",,,
"80013800000585","Nodes","585",21.000000,33.505019,"DDS demands","Known Flow",480413.146881,240138.342554,,0.000000,,,,,,,-5.630000,,,,-5.034446,-5.630000,,"",,,,,,,"D1 PROFILE",,,
"80013800000590","Nodes","590",21.000000,33.417897,"DDS demands","Known Flow",480481.396899,240080.592538,,0.000000,,,,,,,-1.960000,,,,-1.752666,-1.960000,,"",,,,,,,"D1 PROFILE",,,
"80013800000597","Nodes","597",21.000000,34.424006,"DDS demands","Known Flow",480463.271894,240291.967596,,0.000000,-21.709998,-25.610000,,,,,-2.219999,,-23.809999,,-65.590873,-73.349996,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,"I2 PROFILE",
"80013800174342","Nodes","174342",21.000000,34.421732,"Default Known Flow Node","Known Flow",480458.396893,240293.717596,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000600","Nodes","600",21.000000,32.982742,"DDS demands","Known Flow",480484.390033,240389.882299,,0.000000,,,,,,,-3.999999,,,,-3.576871,-3.999999,,"",,,,,,,"D1 PROFILE",,,
"80013800171289","Nodes","171289",21.000000,32.972937,"Default Known Flow Node","Known Flow",480497.521904,240384.592621,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000602","Nodes","602",21.000000,32.972695,"DDS demands","Known Flow",480486.021901,240407.967627,,0.000000,,,,,,,-2.759999,,,,-2.468041,-2.759999,,"",,,,,,,"D1 PROFILE",,,
"80013800000599","Nodes","599",21.000000,33.173424,"DDS demands","Known Flow",480495.271903,240340.092609,,0.000000,,,,,,,-4.510000,,,,-4.032922,-4.510000,,"",,,,,,,"D1 PROFILE",,,
"80013800000613","Nodes","613",21.000000,34.903563,"DDS demands","Known Flow",480546.891698,240303.982344,,0.000000,,,,,,,-6.969999,,,,-6.232697,-6.969999,,"",,,,,,,"D1 PROFILE",,,
"80013800000601","Nodes","601",21.000000,32.956979,"DDS demands","Known Flow",480514.521908,240393.717623,,0.000000,,,,,,,-3.079999,,,,-2.754190,-3.079999,,"",,,,,,,"D1 PROFILE",,,
"80013800000584","Nodes","584",21.000000,35.167235,"Default Known Flow Node","Known Flow",480587.887533,240318.494144,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000604","Nodes","604",21.000000,35.078887,"DDS demands","Known Flow",480558.521920,240296.342597,,0.000000,,,,,,,-1.940000,,,,-1.734782,-1.940000,,"",,,,,,,"D1 PROFILE",,,
"80013800000278","Nodes","278",21.000000,36.569943,"DDS demands","Known Flow",480722.646965,240041.592527,,0.000000,,,,,,,-2.910000,,,,-2.602173,-2.910000,,"",,,,,,,"D1 PROFILE",,,
"80013800174377","Nodes","174377",21.000000,36.635565,"Default Known Flow Node","Known Flow",480783.271982,240011.217519,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000397","Nodes","397",21.000000,36.400496,"DDS demands","Known Flow",480732.771968,240339.842609,,0.000000,,,,,,,-1.940000,,,,-1.734782,-1.940000,,"",,,,,,,"D1 PROFILE",,,
"80013800000395","Nodes","395",21.000000,36.412179,"DDS demands","Known Flow",480733.937626,240357.012596,,0.000000,,,,,,,-3.250000,,,,-2.906207,-3.250000,,"",,,,,,,"D1 PROFILE",,,
"80013800000270","Nodes","270",21.000000,36.524741,"Default Known Flow Node","Known Flow",480761.896976,240292.467596,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000576","Nodes","576",21.000000,36.527392,"Default Known Flow Node","Known Flow",480750.896973,240304.967599,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800174386","Nodes","174386",21.000000,36.027706,"Default Known Flow Node","Known Flow",480874.022006,240241.092582,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000577","Nodes","577",21.000000,35.734232,"Default Known Flow Node","Known Flow",480670.271951,240336.092608,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000614","Nodes","614",21.000000,34.793052,"DDS demands","Known Flow",480564.146922,240370.967617,,0.000000,,,,,,,-4.670000,,,,-4.175997,-4.670000,,"",,,,,,,"D1 PROFILE",,,
"80013800000617","Nodes","617",21.000000,34.753008,"DDS demands","Known Flow",480611.021935,240272.967590,,0.000000,,,,,,,-7.960000,,,,-7.117974,-7.960000,,"",,,,,,,"D1 PROFILE",,,
"80013800000619","Nodes","619",21.000000,34.761260,"DDS demands","Known Flow",480627.771939,240197.717570,,0.000000,,,,,,,-2.160000,,,,-1.931510,-2.160000,,"",,,,,,,"D1 PROFILE",,,
"80013800000618","Nodes","618",21.000000,34.665141,"DDS demands","Known Flow",480576.771925,240232.592579,,0.000000,,,,,,,-3.579999,,,,-3.201299,-3.579999,,"",,,,,,,"D1 PROFILE",,,
"80013800000275","Nodes","275",21.000000,36.468892,"DDS demands","Known Flow",480632.271940,240128.967551,,0.000000,,,,,,,-2.490000,,,,-2.226602,-2.490000,,"",,,,,,,"D1 PROFILE",,,
"80013800000671","Nodes","671",21.000000,36.444506,"DDS demands","Known Flow",480635.271941,240134.842553,,0.000000,,,,,,,-3.010000,,,,-2.691595,-3.010000,,"",,,,,,,"D1 PROFILE",,,
"80013800000416","Nodes","416",21.000000,36.424492,"DDS demands","Known Flow",480658.646948,240134.342553,,0.000000,,,,,,,-3.119999,,,,-2.789959,-3.119999,,"",,,,,,,"D1 PROFILE",,,
"80013800174356","Nodes","174356",21.000000,36.518429,"Default Known Flow Node","Known Flow",480658.271948,240097.092542,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000276","Nodes","276",21.000000,36.566437,"DDS demands","Known Flow",480731.521967,240059.842532,,0.000000,,,,,,,-3.609999,,,,-3.228126,-3.609999,,"",,,,,,,"D1 PROFILE",,,
"80013800174355","Nodes","174355",21.000000,36.518429,"Default Known Flow Node","Known Flow",480645.771944,240078.592537,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000274","Nodes","274",21.000000,36.517771,"DDS demands","Known Flow",480663.396949,240107.717545,,0.000000,,,,-4.300000,,,-5.010000,,,,-8.325167,-9.310000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,
"80013800000279","Nodes","279",21.000000,36.554330,"DDS demands","Known Flow",480671.896951,240024.467523,,0.000000,,,,,,,-9.930000,,,,-8.879583,-9.930000,,"",,,,,,,"D1 PROFILE",,,
"80013800000418","Nodes","418",21.000000,36.548450,"DDS demands","Known Flow",480708.646961,240030.467524,,0.000000,,,,,,,-0.990000,,,,-0.885275,-0.990000,,"",,,,,,,"D1 PROFILE",,,
"80013800000273","Nodes","273",21.000000,36.504029,"DDS demands","Known Flow",480675.521952,240211.342574,,0.000000,,,,,,,-6.099999,,,,-5.454728,-6.099999,,"",,,,,,,"D1 PROFILE",,,
"80013800000415","Nodes","415",21.000000,36.502788,"DDS demands","Known Flow",480684.896955,240186.967567,,0.000000,,,,,,,-0.710000,,,,-0.634894,-0.710000,,"",,,,,,,"D1 PROFILE",,,
"80013800174362","Nodes","174362",21.000000,36.514689,"Default Known Flow Node","Known Flow",480676.396952,240213.592574,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000272","Nodes","272",21.000000,36.517903,"DDS demands","Known Flow",480710.146962,240198.342570,,0.000000,,,,,,,-6.289999,,,,-5.624629,-6.289999,,"",,,,,,,"D1 PROFILE",,,
"80013800000277","Nodes","277",21.000000,36.549929,"DDS demands","Known Flow",480717.521964,240112.342547,,0.000000,,,,,,,-7.610000,,,,-6.804997,-7.610000,,"",,,,,,,"D1 PROFILE",,,
"80013800000417","Nodes","417",21.000000,36.468908,"DDS demands","Known Flow",480734.146968,240078.592537,,0.000000,,,,,,,-3.650000,,,,-3.263894,-3.650000,,"",,,,,,,"D1 PROFILE",,,
"80013800174367","Nodes","174367",21.000000,36.519082,"Default Known Flow Node","Known Flow",480720.396964,240217.342575,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000396","Nodes","396",21.000000,36.422869,"DDS demands","Known Flow",480753.771974,240379.842619,,0.000000,,,,,,,-2.660000,,,,-2.378619,-2.660000,,"",,,,,,,"D1 PROFILE",,,
"80013800000394","Nodes","394",21.000000,36.627543,"Default Known Flow Node","Known Flow",480767.896977,240339.217608,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000404","Nodes","404",21.000000,35.931887,"DDS demands","Known Flow",480821.271992,240214.842575,,0.000000,,,,,,,-5.960000,,,,-5.329538,-5.960000,,"",,,,,,,"D1 PROFILE",,,
"80013800174382","Nodes","174382",21.000000,35.972124,"Default Known Flow Node","Known Flow",480835.521996,240208.217573,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000400","Nodes","400",21.000000,36.029124,"DDS demands","Known Flow",480872.147006,240241.967582,,0.000000,,,,,,,-0.579999,,,,-0.518646,-0.579999,,"",,,,,,,"D1 PROFILE",,,
"80013800000406","Nodes","406",21.000000,36.048916,"DDS demands","Known Flow",480894.147012,240172.092563,,0.000000,,,,,,,-4.849999,,,,-4.336955,-4.849999,,"",,,,,,,"D1 PROFILE",,,
"80013800000581","Nodes","581",21.000000,32.987662,"DDS demands","Known Flow",480616.913695,240403.612958,,0.000000,,,,,,,-16.040000,,,,-14.343254,-16.040000,,"",,,,,,,"D1 PROFILE",,,
"80013800000582","Nodes","582",21.000000,32.853625,"DDS demands","Known Flow",480662.271949,240458.592641,,0.000000,,,,,,,-6.350000,,,,-5.678283,-6.350000,,"",,,,,,,"D1 PROFILE",,,
"80013800000578","Nodes","578",21.000000,35.521466,"DDS demands","Known Flow",480668.021950,240360.342614,,0.000000,,,,,,,-0.970000,,,,-0.867391,-0.970000,,"",,,,,,,"D1 PROFILE",,,
"80013800000579","Nodes","579",21.000000,35.574853,"DDS demands","Known Flow",480696.271958,240383.842621,,0.000000,,,,,,,-3.559999,,,,-3.183415,-3.559999,,"",,,,,,,"D1 PROFILE",,,
"80013800000605","Nodes","605",21.000000,35.154203,"DDS demands","Known Flow",480663.021949,240295.717597,,0.000000,,,,,,,-1.879999,,,,-1.681129,-1.879999,,"",,,,,,,"D1 PROFILE",,,
"80013800000298","Nodes","298",21.000000,39.226829,"Default Known Flow Node","Known Flow",481244.897107,240048.717529,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000299","Nodes","299",21.000000,39.148500,"DDS demands","Known Flow",481306.897124,240017.717521,,0.000000,,,,,,,-7.719999,,,,-6.903361,-7.719999,,"",,,,,,,"D1 PROFILE",,,
"80013800000307","Nodes","307",21.000000,35.564838,"Default Known Flow Node","Known Flow",481434.522159,240226.717578,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000313","Nodes","313",21.000000,27.129361,"DDS demands","Known Flow",481476.522170,240244.092582,,0.000000,,,,,,,-2.669999,,,,-2.387561,-2.669999,,"",,,,,,,"D1 PROFILE",,,
"80013800000072","Nodes","72",21.000000,35.132262,"Default Known Flow Node","Known Flow",481471.841169,240251.769585,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000442","Nodes","442",21.000000,27.059628,"DDS demands","Known Flow",481490.274174,240261.378587,,0.000000,,,,,,,-12.359999,,,,-11.052532,-12.359999,,"",,,,,,,"D1 PROFILE",,,
"80013800000414","Nodes","414",21.000000,37.268101,"DDS demands","Known Flow",481107.272070,240008.967519,,0.000000,,,,,,,-3.209999,,,,-2.870439,-3.209999,,"",,,,,,,"D1 PROFILE",,,
"80013800000428","Nodes","428",21.000000,37.155005,"DDS demands","Known Flow",481070.457060,240002.883517,,0.000000,,,,,,,-2.289999,,,,-2.047758,-2.289999,,"",,,,,,,"D1 PROFILE",,,
"80013800175848","Nodes","175848",21.000000,38.470881,"Default Known Flow Node","Known Flow",481167.645641,240024.339674,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000296","Nodes","296",21.000000,38.667472,"DDS demands","Known Flow",481182.272090,240052.217530,,0.000000,,,,,,,-4.960000,,,,-4.435320,-4.960000,,"",,,,,,,"D1 PROFILE",,,
"80013800000297","Nodes","297",21.000000,38.661431,"DDS demands","Known Flow",481213.647099,240031.842525,,0.000000,,,,,,,-4.530000,,,,-4.050806,-4.530000,,"",,,,,,,"D1 PROFILE",,,
"80013800000440","Nodes","440",21.000000,33.537242,"DDS demands","Known Flow",481205.739819,240407.416653,,0.000000,,,,,,,-9.399999,,,,-8.405646,-9.399999,,"",,,,,,,"D1 PROFILE",,,
"80013800000672","Nodes","672",21.000000,33.521718,"DDS demands","Known Flow",481215.159099,240395.322624,,0.000000,,,,,,,-1.669999,,,,-1.493343,-1.669999,,"",,,,,,,"D1 PROFILE",,,
"80013800000441","Nodes","441",21.000000,33.494128,"DDS demands","Known Flow",481231.503104,240404.573626,,0.000000,,,,,,,-4.150000,,,,-3.711003,-4.150000,,"",,,,,,,"D1 PROFILE",,,
"80013800000430","Nodes","430",21.000000,38.601361,"DDS demands","Known Flow",481185.397091,240026.467523,,0.000000,,,,,,,-4.750000,,,,-4.247534,-4.750000,,"",,,,,,,"D1 PROFILE",,,
"80013800000673","Nodes","673",21.000000,34.045289,"DDS demands","Known Flow",481259.700111,240349.929611,,0.000000,,,,,,,-3.910000,,,,-3.496391,-3.910000,,"",,,,,,,"D1 PROFILE",,,
"80013800000439","Nodes","439",21.000000,34.027500,"DDS demands","Known Flow",481273.897115,240366.842616,,0.000000,,,,,,,-3.260000,,,,-2.915150,-3.260000,,"",,,,,,,"D1 PROFILE",,,
"80013800000438","Nodes","438",21.000000,34.069589,"DDS demands","Known Flow",481273.374115,240338.884608,,0.000000,,,,,,,-1.990000,,,,-1.779493,-1.990000,,"",,,,,,,"D1 PROFILE",,,
"80013800000300","Nodes","300",21.000000,39.136114,"DDS demands","Known Flow",481293.647120,240073.467536,,0.000000,,,,,,,-6.900000,,,,-6.170102,-6.900000,,"",,,,,,,"D1 PROFILE",,,
"80013800000432","Nodes","432",21.000000,39.106492,"DDS demands","Known Flow",481305.772124,240041.967527,,0.000000,,,,,,,-2.319999,,,,-2.074585,-2.319999,,"",,,,,,,"D1 PROFILE",,,
"80013800175874","Nodes","175874",21.000000,39.077848,"Default Known Flow Node","Known Flow",481298.466177,240001.492968,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000437","Nodes","437",21.000000,34.142803,"DDS demands","Known Flow",481300.162174,240362.607067,,0.000000,,,,,,,-5.260000,,,,-4.703585,-5.260000,,"",,,,,,,"D1 PROFILE",,,
"80013800000311","Nodes","311",21.000000,34.724332,"DDS demands","Known Flow",481315.897126,240292.717596,,0.000000,,,,,,,-4.909999,,,,-4.390609,-4.909999,,"",,,,,,,"D1 PROFILE",,,
"80013800175881","Nodes","175881",21.000000,34.717436,"Default Known Flow Node","Known Flow",481318.022127,240290.592595,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000436","Nodes","436",21.000000,34.697073,"DDS demands","Known Flow",481349.897136,240295.092596,,0.000000,,,,,,,-4.610000,,,,-4.122344,-4.610000,,"",,,,,,,"D1 PROFILE",,,
"80013800000312","Nodes","312",21.000000,34.595434,"Default Known Flow Node","Known Flow",481320.219128,240340.613609,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800306749","Nodes","306749",21.000000,34.081572,"DDS demands","Known Flow",481268.940114,240311.510601,,0.000000,,-25.100001,,,,,,,,,-22.444867,-25.100001,,"",,"C2 PROFILE",,,,,,,,
"80013800000310","Nodes","310",21.000000,34.773996,"DDS demands","Known Flow",481342.022134,240320.592603,,0.000000,,,,,,,-6.900000,,,,-6.170102,-6.900000,,"",,,,,,,"D1 PROFILE",,,
"80013800000674","Nodes","674",21.000000,35.321768,"DDS demands","Known Flow",481378.772144,240229.342578,,0.000000,,,,,,,-2.759999,,,,-2.468041,-2.759999,,"",,,,,,,"D1 PROFILE",,,
"80013800000435","Nodes","435",21.000000,35.306809,"DDS demands","Known Flow",481384.147145,240249.717584,,0.000000,,,,,,,-2.769999,,,,-2.476983,-2.769999,,"",,,,,,,"D1 PROFILE",,,
"80013800000309","Nodes","309",21.000000,35.352044,"DDS demands","Known Flow",481385.772145,240222.592577,,0.000000,,,,-1.580000,,,-2.099999,,,,-3.290721,-3.679999,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,
"80013800000308","Nodes","308",21.000000,35.357924,"DDS demands","Known Flow",481413.490738,240248.061628,,0.000000,,,,,,,-6.429999,,,,-5.749820,-6.429999,,"",,,,,,,"D1 PROFILE",,,
"80013800000304","Nodes","304",21.000000,35.800322,"DDS demands","Known Flow",481446.647162,240187.967567,,0.000000,,,,,,,-4.999999,,,,-4.471088,-4.999999,,"",,,,,,,"D1 PROFILE",,,
"80013800000305","Nodes","305",21.000000,35.797972,"DDS demands","Known Flow",481474.147170,240212.967574,,0.000000,,,,,,,-4.330000,,,,-3.871963,-4.330000,,"",,,,,,,"D1 PROFILE",,,
"80013800000433","Nodes","433",21.000000,35.783987,"DDS demands","Known Flow",481468.522168,240175.842564,,0.000000,,,,,,,-1.519999,,,,-1.359210,-1.519999,,"",,,,,,,"D1 PROFILE",,,
"80013800000306","Nodes","306",21.000000,35.706303,"DDS demands","Known Flow",481543.772188,240143.092555,,0.000000,,,,,,,-13.260000,,,,-11.857327,-13.260000,,"",,,,,,,"D1 PROFILE",,,
"80013800000071","Nodes","71",21.000000,25.138881,"DDS demands","Known Flow",481535.760911,240267.409928,,0.000000,,,,,,,-11.100000,,,,-9.925817,-11.100000,,"",,,,,,,"D1 PROFILE",,,
"80013800000434","Nodes","434",21.000000,35.674992,"DDS demands","Known Flow",481507.647179,240137.717554,,0.000000,,,,,,,-2.309999,,,,-2.065643,-2.309999,,"",,,,,,,"D1 PROFILE",,,
"80013800175913","Nodes","175913",21.000000,24.708220,"Default Known Flow Node","Known Flow",481600.647204,240341.717609,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000082","Nodes","82",21.000000,23.204252,"DDS demands","Known Flow",481772.772251,240447.342638,,0.000000,,,,,,,-20.940001,,,,-18.724921,-20.940001,,"",,,,,,,"D1 PROFILE",,,
"80013800175907","Nodes","175907",21.000000,25.235999,"Default Known Flow Node","Known Flow",481534.418186,240269.635589,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000073","Nodes","73",21.000000,22.182723,"DDS demands","Known Flow",481608.232206,240137.826554,,0.000000,,,,,,,-8.539999,,,,-7.636620,-8.539999,,"",,,,,,,"D1 PROFILE",,,
"80013800000075","Nodes","75",21.000000,23.835151,"DDS demands","Known Flow",481610.570205,240168.504247,,0.000000,,,,,,,-11.369999,,,,-10.167255,-11.369999,,"",,,,,,,"D1 PROFILE",,,
"80013800175919","Nodes","175919",21.000000,22.563042,"DDS demands","Known Flow",481667.147222,240215.342575,,0.000000,,,,,,,-6.249999,,,,-5.588860,-6.249999,,"",,,,,,,"D1 PROFILE",,,
"80013800000688","Nodes","688",21.000000,24.691395,"DDS demands","Known Flow",481615.147208,240338.592608,,0.000000,,,,,,,-11.109999,,,,-9.934759,-11.109999,,"",,,,,,,"D1 PROFILE",,,
"80013800000076","Nodes","76",21.000000,21.124965,"DDS demands","Known Flow",481709.378375,240284.569453,,0.000000,,,,,,,-16.679999,,,,-14.915553,-16.679999,,"",,,,,,,"D1 PROFILE",,,
"80013800000078","Nodes","78",21.000000,20.879850,"DDS demands","Known Flow",481876.522279,240396.842624,,0.000000,,,,,,,-16.700000,,,,-14.933437,-16.700000,,"",,,,,,,"D1 PROFILE",,,
"80013800175944","Nodes",,21.000000,21.135496,"Default Known Flow Node","Known Flow",481923.147292,240412.842628,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000080","Nodes","80",21.000000,21.321264,"DDS demands","Known Flow",481938.022296,240454.217640,,0.000000,,,,,,,-2.160000,,,,-1.931510,-2.160000,,"",,,,,,,"D1 PROFILE",,,
"80013800184572","Nodes","184572",21.000000,21.635245,"Default Known Flow Node","Known Flow",481908.022288,240494.717651,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000085","Nodes","85",21.000000,24.394596,"DDS demands","Known Flow",481543.647188,240422.592631,,0.000000,,,,,,,-22.089999,,,,-19.753271,-22.089999,,"",,,,,,,"D1 PROFILE",,,
"80013800000084","Nodes","84",21.000000,24.446268,"DDS demands","Known Flow",481548.772190,240416.967630,,0.000000,,,,,,,-15.070000,,,,-13.475862,-15.070000,,"",,,,,,,"D1 PROFILE",,,
"80013800000083","Nodes","83",21.000000,22.681412,"DDS demands","Known Flow",481772.144496,240459.465722,,0.000000,,,,,,,-20.950000,,,,-18.733862,-20.950000,,"",,,,,,,"D1 PROFILE",,,
"80013800000583","Nodes","583",21.000000,32.363046,"DDS demands","Known Flow",480595.271930,240505.592654,,0.000000,,,,,,,-8.430000,,,,-7.538256,-8.430000,,"",,,,,,,"D1 PROFILE",,,
"80013800299843","Nodes","299843",21.000000,34.071171,"Default Known Flow Node","Known Flow",480966.147031,240924.967768,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800299844","Nodes","299844",21.000000,33.984109,"Default Known Flow Node","Known Flow",480977.522034,240929.217769,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800178370","Nodes","178370",21.000000,23.334857,"DDS demands","Known Flow",481212.325494,240884.663556,,0.000000,,,,,,,-32.439999,,,,-29.008423,-32.439999,,"",,,,,,,"D1 PROFILE",,,
"80013800178369","Nodes","178369",21.000000,33.194933,"Default Known Flow Node","Known Flow",480925.522020,240827.217741,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800178371","Nodes","178371",21.000000,33.194933,"Default Known Flow Node","Known Flow",480944.397025,240835.092743,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800178372","Nodes","178372",21.000000,33.238546,"Default Known Flow Node","Known Flow",480949.022027,240823.342740,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800178373","Nodes","178373",21.000000,34.137183,"Default Known Flow Node","Known Flow",480974.522674,240937.840930,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000667","Nodes","667",21.000000,34.701075,"DDS demands","Known Flow",480958.772656,240985.965869,,0.000000,,,,,,,,,-9.489999,,-8.486126,-9.489999,,"",,,,,,,,,"I2 PROFILE",
"80013800000624","Nodes","624",21.000000,33.733481,"Default Known Flow Node","Known Flow",480985.647037,240906.092763,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800178375","Nodes","178375",21.000000,33.194933,"Default Known Flow Node","Known Flow",480991.397038,240853.342748,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800178377","Nodes","178377",21.000000,33.733481,"Default Known Flow Node","Known Flow",481031.522049,240914.842765,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000382","Nodes","382",21.000000,26.225047,"DDS demands","Known Flow",481120.147073,240730.217715,,0.000000,,,,,,,-4.610000,,,,-4.122344,-4.610000,,"",,,,,,,"D1 PROFILE",,,
"80013800000538","Nodes","538",21.000000,26.567867,"DDS demands","Known Flow",481125.772075,240980.842783,,0.000000,,,,,,,-10.889999,,,,-9.738031,-10.889999,,"",,,,,,,"D1 PROFILE",,,
"80013800000537","Nodes","537",21.000000,24.679017,"DDS demands","Known Flow",481200.147095,240989.967785,,0.000000,,,,,,,-29.530001,,,,-26.406253,-29.530001,,"",,,,,,,"D1 PROFILE",,,
"80013800175845","Nodes","175845",21.000000,31.461911,"Default Known Flow Node","Known Flow",481135.272077,240588.592676,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80013800000043","Nodes","43",21.000000,28.115261,"DDS demands","Known Flow",481164.147085,240592.092677,,0.000000,,,,,,,-10.419999,,,,-9.317749,-10.419999,,"",,,,,,,"D1 PROFILE",,,
