"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80016300011010","Nodes","-298614",21.000000,23.801487,"Default Known Flow Node","Known Flow",484247.272924,237977.341966,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80016300000482","Nodes","482",21.000000,23.757171,"DDS demands","Known Flow",484257.897927,237962.466962,,0.000000,-24.999999,,,,,,,,-22.355447,-24.999999,,"","C1 PROFILE",,,,,,,
"80016300000497","Nodes","497",21.000000,48.752251,"DDS demands","Known Flow",484477.522987,238626.217142,,0.000000,-66.199995,,,,,,,,-59.197220,-66.199995,,"","C1 PROFILE",,,,,,,
"80016300001333","Nodes","1333, FITNESS FIRST, SAVOY CRESCENT",21.000000,48.759287,"DDS demands","Known Flow",485838.039666,239088.982140,,0.000000,-14.609999,,,,,,,,-13.064523,-14.609999,,"","C1 PROFILE",,,,,,,
"80016300001332","Nodes","1332",21.000000,48.180512,"Default Known Flow Node","Known Flow",484328.022946,238588.592132,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80016300001327","Nodes","1327",21.000000,48.041957,"Default Known Flow Node","Known Flow",484387.272962,238532.467117,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80016300001331","Nodes","1331",21.000000,46.864463,"Default Known Flow Node","Known Flow",484392.897964,238524.592115,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80016300001330","Nodes","1330",21.000000,46.864463,"Default Known Flow Node","Known Flow",484398.272965,238513.217111,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80016300001328","Nodes","1328",21.000000,41.990816,"DDS demands","Known Flow",484341.272950,238528.842116,,0.000000,,,,-0.239999,-62.699998,,,,-56.282072,-62.939996,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"80016300001329","Nodes","1329",21.000000,46.157391,"Default Known Flow Node","Known Flow",484357.522954,238508.467110,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
