"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80014500008017","Nodes","P07112313, Wroslyn Road, 11.17",22.999998,36.860191,"CSEP DDS Matched","Known Flow",440930.660577,213515.201242,,0.000000,,,,,,-11.170000,,,-9.988414,-11.170000,,"",,,,,,"DC PROFILE",,
"80014500008018","Nodes","8018",21.000000,40.898872,"Default Known Flow Node","Known Flow",440961.685383,213318.983372,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003010","Nodes","3010",21.000000,41.769757,"Default Known Flow Node","Known Flow",441839.259533,213994.241984,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000271","Nodes","271",21.000000,46.263895,"DDS demands","Known Flow",446462.329287,216430.940503,,0.000000,,,,,-1.029999,,,,-0.921044,-1.029999,,"",,,,,"D1 PROFILE",,,
"80014500008012","Nodes","8012",21.000000,44.725106,"DDS demands","Known Flow",446586.513908,216465.732261,,0.000000,,,,,-13.029999,,,,-11.651658,-13.029999,,"",,,,,"D1 PROFILE",,,
"80014500003032","Nodes","3032",21.000000,24.089945,"DDS demands","Known Flow",444986.111423,214517.509097,,0.000000,,,,,-11.430000,,,,-10.220911,-11.430000,,"",,,,,"D1 PROFILE",,,
"80014500000053","Nodes","53",21.000000,33.461695,"DDS demands","Known Flow",441621.969535,214313.557863,,0.000000,,,,,-2.409999,,,,-2.155065,-2.409999,,"",,,,,"D1 PROFILE",,,
"80014500000050","Nodes","50",21.000000,34.111153,"DDS demands","Known Flow",441676.591092,214284.505472,,0.000000,,,,,-3.769999,,,,-3.371201,-3.769999,,"",,,,,"D1 PROFILE",,,
"80014500000121","Nodes","121",21.000000,69.923059,"DDS demands","Known Flow",441496.784978,212616.270401,,0.000000,-24.999999,,,-4.800000,-10.239999,,,,-35.804485,-40.040001,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,
"80014500003060","Nodes","3060",21.000000,49.903830,"Default Known Flow Node","Known Flow",441959.941851,213690.492087,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000003","Nodes","Blandon DG, Constant/Seasonal, Site ID 5251",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",445480.591344,215924.960620,,1630.000028,,,,,,,,,175.284008,196.019344,,"",,,,,,,,
"80014500003059","Nodes","3059",21.000000,39.985814,"Default Known Flow Node","Known Flow",445480.728141,215923.975273,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000080","Nodes","80",21.000000,39.960918,"Default Known Flow Node","Known Flow",445480.968272,215922.245595,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000270","Nodes","270",21.000000,46.650140,"DDS demands","Known Flow",446434.505536,216394.003067,,0.000000,,,,,-5.059999,,,,-4.524742,-5.059999,,"",,,,,"D1 PROFILE",,,
"80014500000014","Nodes","14",21.000000,48.536267,"Default Known Flow Node","Known Flow",442138.841535,213459.432994,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000013","Nodes","13",21.000000,48.494259,"DDS demands","Known Flow",442371.388144,213216.726259,,0.000000,,,,,-9.620000,,-29.309998,,-34.811901,-38.929999,,"",,,,,"D1 PROFILE",,"I2 PROFILE",
"80014500000012","Nodes","12",21.000000,48.565651,"DDS demands","Known Flow",442545.679577,213012.069172,,0.000000,,,,,-5.099999,,,,-4.560511,-5.099999,,"",,,,,"D1 PROFILE",,,
"80014500003012","Nodes","3012",21.000000,48.791362,"Default Known Flow Node","Known Flow",441993.961145,213660.769362,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000229","Nodes","229",21.000000,38.318452,"DDS demands","Known Flow",443580.182858,214359.348539,,0.000000,-7.210000,,,,-1.929999,,,,-8.173151,-9.139999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"80014500000101","Nodes","101",21.000000,38.409065,"Default Known Flow Node","Known Flow",443802.193820,214363.331799,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000226","Nodes","226",21.000000,39.486272,"Default Known Flow Node","Known Flow",443754.756053,214270.805789,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000225","Nodes","225",21.000000,38.717572,"Default Known Flow Node","Known Flow",443804.282658,214339.556352,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000011","Nodes","11",21.000000,48.695650,"DDS demands","Known Flow",442686.081635,212788.741718,,0.000000,-7.380000,,,,-13.329999,,,,-18.519252,-20.709999,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"80014500000017","Nodes","17",21.000000,46.489713,"DDS demands","Known Flow",441992.834150,213792.479430,,0.000000,,,,,-2.740000,,,,-2.450157,-2.740000,,"",,,,,"D1 PROFILE",,,
"80014500000021","Nodes","21",21.000000,46.453187,"DDS demands","Known Flow",441987.822965,213806.903259,,0.000000,,,,,-6.429999,,,,-5.749820,-6.429999,,"",,,,,"D1 PROFILE",,,
"80014500000026","Nodes","26",21.000000,42.440011,"DDS demands","Known Flow",441674.408340,213861.265404,,0.000000,,,,,-20.150000,,,,-18.018490,-20.150000,,"",,,,,"D1 PROFILE",,,
"80014500000028","Nodes","28",21.000000,39.743837,"DDS demands","Known Flow",441530.444062,213901.032128,,0.000000,,,,,-8.669999,,,,-7.752868,-8.669999,,"",,,,,"D1 PROFILE",,,
"80014500000040","Nodes","40",21.000000,23.192161,"DDS demands","Known Flow",442660.222505,214299.999162,,0.000000,,,,-6.880000,-24.319998,,,,-27.899597,-31.199999,,"",,,,"C4 PROFILE","D1 PROFILE",,,
"80014500008000","Nodes","Logger 73, Wroslyn Road (Bus Stop)",21.000000,22.931594,"Val Log Post","Known Flow",440829.822523,213948.203503,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500001560","Nodes","1560",21.000000,23.239350,"DDS demands","Known Flow",440826.551148,213843.362037,,0.000000,,,-37.220000,,,,,,-33.282790,-37.220000,,"",,,"C3  PROFILE",,,,,
"80014500003029","Nodes","3029",21.000000,33.986341,"DDS demands","Known Flow",440882.997124,213690.107357,,0.000000,,,,,-6.079999,,,,-5.436844,-6.079999,,"",,,,,"D1 PROFILE",,,
"80014500000096","Nodes","96",21.000000,23.470798,"DDS demands","Known Flow",445133.756281,214447.314563,,0.000000,,,,,-1.200000,,,,-1.073061,-1.200000,,"",,,,,"D1 PROFILE",,,
"80014500000244","Nodes","244",21.000000,22.880999,"DDS demands","Known Flow",440850.556638,213960.238862,,0.000000,-5.689999,,,,,,,,-5.088099,-5.689999,,"","C1 PROFILE",,,,,,,
"80014500003026","Nodes","3026",21.000000,49.145260,"Default Known Flow Node","Known Flow",441162.011269,212900.068669,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000137","Nodes","137",21.000000,50.438788,"DDS demands","Known Flow",441176.094204,212948.709155,,0.000000,,,,,-9.450000,,,,-8.450359,-9.450000,,"",,,,,"D1 PROFILE",,,
"80014500000124","Nodes","124",21.000000,56.073586,"DDS demands","Known Flow",441270.594815,212745.671451,,0.000000,,,,,-15.169999,,,,-13.565285,-15.169999,,"",,,,,"D1 PROFILE",,,
"80014500000125","Nodes","125",21.000000,55.967398,"DDS demands","Known Flow",441272.767353,212723.221894,,0.000000,,,,,-4.419999,,,,-3.952443,-4.419999,,"",,,,,"D1 PROFILE",,,
"80014500003037","Nodes","3037",21.000000,55.909954,"Default Known Flow Node","Known Flow",441214.361573,212797.697380,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000133","Nodes","133",21.000000,49.546278,"DDS demands","Known Flow",441085.539179,212897.677141,,0.000000,,,,,-5.830000,,,,-5.213290,-5.830000,,"",,,,,"D1 PROFILE",,,
"80014500000134","Nodes","134",21.000000,49.522480,"DDS demands","Known Flow",441040.929167,212889.342139,,0.000000,,,,,-6.780000,,,,-6.062797,-6.780000,,"",,,,,"D1 PROFILE",,,
"80014500000135","Nodes","135",21.000000,49.438385,"DDS demands","Known Flow",441069.648175,212931.483151,,0.000000,,,,,-4.929999,,,,-4.408494,-4.929999,,"",,,,,"D1 PROFILE",,,
"80014500003020","Nodes","3020",21.000000,49.352984,"Default Known Flow Node","Known Flow",441112.597187,212829.180123,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000128","Nodes","128",21.000000,49.351570,"DDS demands","Known Flow",441112.579187,212831.445123,,0.000000,,,,,-3.710000,,,,-3.317548,-3.710000,,"",,,,,"D1 PROFILE",,,
"80014500003023","Nodes","3023",21.000000,49.324767,"Default Known Flow Node","Known Flow",441136.897193,212859.945131,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000129","Nodes","129",21.000000,48.992042,"DDS demands","Known Flow",441078.306177,212856.816130,,0.000000,,,,,-9.249999,,,,-8.271515,-9.249999,,"",,,,,"D1 PROFILE",,,
"80014500000126","Nodes","126",21.000000,49.472335,"DDS demands","Known Flow",441115.293668,212806.856458,,0.000000,,,,,-11.069999,,,,-9.898992,-11.069999,,"",,,,,"D1 PROFILE",,,
"80014500003021","Nodes","3021",21.000000,49.503403,"Default Known Flow Node","Known Flow",441127.249191,212901.430142,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000132","Nodes","132",21.000000,49.629736,"DDS demands","Known Flow",441109.986186,212907.113144,,0.000000,,,,,-6.220000,,,,-5.562035,-6.220000,,"",,,,,"D1 PROFILE",,,
"80014500003022","Nodes","3022",21.000000,49.503403,"Default Known Flow Node","Known Flow",441136.074193,212904.178143,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000136","Nodes","136",21.000000,50.964151,"DDS demands","Known Flow",441128.259191,212987.100166,,0.000000,,,,,-8.669999,,,,-7.752868,-8.669999,,"",,,,,"D1 PROFILE",,,
"80014500000130","Nodes","130",21.000000,49.330348,"DDS demands","Known Flow",441133.839192,212873.337135,,0.000000,,,,,-10.509999,,,,-9.398229,-10.509999,,"",,,,,"D1 PROFILE",,,
"80014500003002","Nodes","3002",21.000000,49.145260,"Default Known Flow Node","Known Flow",441164.171201,212892.968140,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003025","Nodes","3025",21.000000,49.324767,"Default Known Flow Node","Known Flow",441144.123195,212860.825131,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003024","Nodes","3024",21.000000,49.324767,"Default Known Flow Node","Known Flow",441142.282195,212869.936134,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003027","Nodes","3027",21.000000,49.145260,"Default Known Flow Node","Known Flow",441168.773202,212903.692143,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000256","Nodes","256",21.000000,55.551672,"DDS demands","Known Flow",441274.602556,212950.361444,,0.000000,,,,,-4.280000,,,,-3.827252,-4.280000,,"",,,,,"D1 PROFILE",,,
"80014500000148","Nodes","148",21.000000,57.335187,"DDS demands","Known Flow",441328.572536,212872.304579,,0.000000,,,,,-16.850000,,,,-15.067571,-16.850000,,"",,,,,"D1 PROFILE",,,
"80014500000257","Nodes","257",21.000000,55.509388,"Default Known Flow Node","Known Flow",441292.926503,212961.478723,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000140","Nodes","140",21.000000,56.287388,"DDS demands","Known Flow",441273.322901,212762.366859,,0.000000,,,,,-4.439999,,,,-3.970327,-4.439999,,"",,,,,"D1 PROFILE",,,
"80014500000141","Nodes","141",21.000000,55.723745,"DDS demands","Known Flow",441229.341464,212833.305325,,0.000000,,,,,-11.249999,,,,-10.059950,-11.249999,,"",,,,,"D1 PROFILE",,,
"80014500003044","Nodes","3044",21.000000,49.774361,"Default Known Flow Node","Known Flow",441108.083554,212915.087197,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000127","Nodes","127",21.000000,49.445018,"DDS demands","Known Flow",441092.530181,212792.230113,,0.000000,,,,,-2.929999,,,,-2.620058,-2.929999,,"",,,,,"D1 PROFILE",,,
"80014500000259","Nodes","259",21.000000,55.429152,"DDS demands","Known Flow",441319.053430,212966.953882,,0.000000,,,,,-5.700000,,,,-5.097042,-5.700000,,"",,,,,"D1 PROFILE",,,
"80014500000153","Nodes","153",21.000000,49.180697,"DDS demands","Known Flow",441478.993642,212948.227155,,0.000000,,,,,-20.879998,,,,-18.671268,-20.879998,,"",,,,,"D1 PROFILE",,,
"80014500000241","Nodes","241",21.000000,62.622034,"DDS demands","Known Flow",441402.405710,212751.807252,,0.000000,-14.210000,,,,-2.880000,,,,-15.282183,-17.090000,,"","C1 PROFILE",,,,"D1 PROFILE",,,
"80014500000131","Nodes","131",21.000000,49.139219,"DDS demands","Known Flow",441165.696957,212892.967602,,0.000000,,,,,-8.449999,,,,-7.556141,-8.449999,,"",,,,,"D1 PROFILE",,,
"80014500003055","Nodes","3055",21.000000,49.096611,"Default Known Flow Node","Known Flow",441177.040204,212879.792136,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000249","Nodes","249",21.000000,47.926325,"Default Known Flow Node","Known Flow",442678.178251,212634.742212,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003058","Nodes","3058",21.000000,48.590288,"Default Known Flow Node","Known Flow",442624.411377,212917.321242,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003056","Nodes","3056",21.000000,48.589507,"Default Known Flow Node","Known Flow",442527.666572,212875.876135,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003057","Nodes","3057",21.000000,48.599785,"Default Known Flow Node","Known Flow",442602.802592,212881.437137,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000199","Nodes","199",21.000000,39.574920,"DDS demands","Known Flow",440911.183235,213258.997028,,0.000000,,,,,-3.029999,,,,-2.709480,-3.029999,,"",,,,,"D1 PROFILE",,,
"80014500000172","Nodes","172",21.000000,44.373798,"DDS demands","Known Flow",440978.573150,213081.946191,,0.000000,,,,,-3.520000,,,,-3.147647,-3.520000,,"",,,,,"D1 PROFILE",,,
"80014500000170","Nodes","170",21.000000,44.457046,"DDS demands","Known Flow",440930.847137,213146.423209,,0.000000,,,,,-7.280000,,,,-6.509906,-7.280000,,"",,,,,"D1 PROFILE",,,
"80014500000171","Nodes","171",21.000000,44.500007,"Default Known Flow Node","Known Flow",440904.518130,213141.752208,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003031","Nodes","3031",21.000000,44.967811,"Default Known Flow Node","Known Flow",440998.185449,213184.254269,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000198","Nodes","198",21.000000,39.615523,"DDS demands","Known Flow",440919.712778,213263.370034,,0.000000,,,,,-5.940000,,,,-5.311654,-5.940000,,"",,,,,"D1 PROFILE",,,
"80014500003040","Nodes","3040",21.000000,39.574920,"Default Known Flow Node","Known Flow",440908.372131,213266.440242,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000197","Nodes","197",21.000000,39.832945,"DDS demands","Known Flow",440938.838803,213272.809758,,0.000000,,,,,-5.310000,,,,-4.748297,-5.310000,,"",,,,,"D1 PROFILE",,,
"80014500003030","Nodes","3030",21.000000,40.842985,"Default Known Flow Node","Known Flow",440991.433272,213303.255500,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000163","Nodes","163",21.000000,52.622097,"DDS demands","Known Flow",441002.553157,213008.015171,,0.000000,,,,,-5.680000,,,,-5.079157,-5.680000,,"",,,,,"D1 PROFILE",,,
"80014500000162","Nodes","162",21.000000,53.016528,"DDS demands","Known Flow",441158.746321,213120.226020,,0.000000,,,,,-23.580000,,,,-21.085659,-23.580000,,"",,,,,"D1 PROFILE",,,
"80014500003005","Nodes","3005",21.000000,51.871993,"Default Known Flow Node","Known Flow",441151.183927,213005.733356,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003007","Nodes","3007",21.000000,53.651970,"Default Known Flow Node","Known Flow",441208.076746,213028.450291,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003033","Nodes","3033",21.000000,54.156106,"Default Known Flow Node","Known Flow",441225.244621,213009.007553,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000138","Nodes","138",21.000000,53.721977,"DDS demands","Known Flow",441210.752545,213027.916815,,0.000000,,,,,-10.620000,,,,-9.496594,-10.620000,,"",,,,,"D1 PROFILE",,,
"80014500000158","Nodes","158",21.000000,46.630623,"DDS demands","Known Flow",441344.496719,213067.836594,,0.000000,,,,,-8.830000,,,,-7.895944,-8.830000,,"",,,,,"D1 PROFILE",,,
"80014500000159","Nodes","159",21.000000,46.068583,"DDS demands","Known Flow",441277.957232,213103.944197,,0.000000,,,,,-7.210000,,,,-6.447311,-7.210000,,"",,,,,"D1 PROFILE",,,
"80014500000157","Nodes","157",21.000000,46.771743,"DDS demands","Known Flow",441371.170682,213108.349981,,0.000000,,,,,-2.679999,,,,-2.396503,-2.679999,,"",,,,,"D1 PROFILE",,,
"80014500000156","Nodes","156",21.000000,46.730515,"DDS demands","Known Flow",441382.487807,213093.475169,,0.000000,,,,,-9.949999,,,,-8.897467,-9.949999,,"",,,,,"D1 PROFILE",,,
"80014500003043","Nodes","3043",21.000000,41.089997,"Default Known Flow Node","Known Flow",441004.150912,213309.779470,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003003","Nodes","3003",21.000000,44.398361,"Default Known Flow Node","Known Flow",441072.239338,213251.905605,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000169","Nodes","169",21.000000,44.833756,"DDS demands","Known Flow",441029.494458,213124.103957,,0.000000,,,,,-5.530000,,,,-4.945025,-5.530000,,"",,,,,"D1 PROFILE",,,
"80014500003004","Nodes","3004",21.000000,45.461940,"Default Known Flow Node","Known Flow",441091.869522,213238.011219,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003006","Nodes","3006",21.000000,53.019327,"Default Known Flow Node","Known Flow",441159.060619,213119.770372,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000139","Nodes","139",21.000000,53.456879,"DDS demands","Known Flow",441197.477210,213045.429182,,0.000000,,,,,-3.579999,,,,-3.201299,-3.579999,,"",,,,,"D1 PROFILE",,,
"80014500000160","Nodes","160",21.000000,46.057351,"DDS demands","Known Flow",441276.806231,213113.846200,,0.000000,,,,,-3.670000,,,,-3.281779,-3.670000,,"",,,,,"D1 PROFILE",,,
"80014500003042","Nodes","3042",21.000000,46.068583,"Default Known Flow Node","Known Flow",441268.817229,213096.382195,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000155","Nodes","155",21.000000,46.869580,"DDS demands","Known Flow",441339.036176,213031.825758,,0.000000,,,,,-6.070000,,,,-5.427902,-6.070000,,"",,,,,"D1 PROFILE",,,
"80014500000214","Nodes","214",21.000000,51.159007,"DDS demands","Known Flow",441020.060162,212957.521158,,0.000000,,,,,-14.029999,,,,-12.545876,-14.029999,,"",,,,,"D1 PROFILE",,,
"80014500000180","Nodes","180",21.000000,48.569941,"DDS demands","Known Flow",442551.386578,213003.377170,,0.000000,,,,,-1.909999,,,,-1.707956,-1.909999,,"",,,,,"D1 PROFILE",,,
"80014500000181","Nodes","181",21.000000,48.157071,"DDS demands","Known Flow",442508.173566,212948.070155,,0.000000,,,,,-7.050000,,,,-6.304236,-7.050000,,"",,,,,"D1 PROFILE",,,
"80014500000263","Nodes","P00093136, Witney Road, 10.52",22.999998,23.428935,"CSEP DDS Matched","Known Flow",440457.679345,213718.602918,,0.000000,,,,,,-10.520000,,,-9.407172,-10.520000,,"",,,,,,"DC PROFILE",,
"80014500000264","Nodes","264",21.000000,22.844839,"DDS demands","Known Flow",440491.505975,213644.614167,,0.000000,,,,,-8.229999,,,,-7.359412,-8.229999,,"",,,,,"D1 PROFILE",,,
"80014500003039","Nodes","3039",21.000000,33.990781,"Default Known Flow Node","Known Flow",440883.370804,213688.976277,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000175","Nodes","175",21.000000,33.941924,"DDS demands","Known Flow",440883.184770,213687.889650,,0.000000,,,,,-17.110001,,,,-15.300069,-17.110001,,"",,,,,"D1 PROFILE",,,
"80014500000027","Nodes","27",21.000000,41.357009,"DDS demands","Known Flow",441633.666328,213766.336378,,0.000000,,,,,-19.719999,,,,-17.633977,-19.719999,,"",,,,,"D1 PROFILE",,,
"80014500000267","Nodes","267",21.000000,42.273922,"Default Known Flow Node","Known Flow",441661.566336,213767.432378,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000025","Nodes","25",21.000000,42.655794,"DDS demands","Known Flow",441669.787338,213890.335411,,0.000000,,,,,-22.389998,,,,-20.021537,-22.389998,,"",,,,,"D1 PROFILE",,,
"80014500000219","Nodes","219",21.000000,44.327133,"DDS demands","Known Flow",441829.972812,213897.035462,,0.000000,,,,,-6.710000,,,,-6.000202,-6.710000,,"",,,,,"D1 PROFILE",,,
"80014500000079","Nodes","79",21.000000,48.791284,"DDS demands","Known Flow",441966.604174,213700.781689,,0.000000,,,,,-15.079999,,,,-13.484805,-15.079999,,"",,,,,"D1 PROFILE",,,
"80014500000024","Nodes","24",21.000000,44.304078,"DDS demands","Known Flow",441846.620744,213903.054219,,0.000000,,,,,-13.510000,,,,-12.080884,-13.510000,,"",,,,,"D1 PROFILE",,,
"80014500000016","Nodes","16",21.000000,47.014200,"DDS demands","Known Flow",441923.670500,213765.238194,,0.000000,,,,,-18.000000,,,,-16.095922,-18.000000,,"",,,,,"D1 PROFILE",,,
"80014500003011","Nodes","3011",21.000000,45.850334,"Default Known Flow Node","Known Flow",441961.238736,213994.563994,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000029","Nodes","29",21.000000,39.847588,"DDS demands","Known Flow",441607.370459,213947.097755,,0.000000,,,,,-17.770000,,,,-15.890252,-17.770000,,"",,,,,"D1 PROFILE",,,
"80014500003009","Nodes","3009",21.000000,38.793419,"Default Known Flow Node","Known Flow",441634.509268,213995.288379,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003001","Nodes","3001",21.000000,39.781283,"Default Known Flow Node","Known Flow",441606.874721,213949.728144,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003035","Nodes","3035",21.000000,46.461501,"Default Known Flow Node","Known Flow",442005.983184,213776.770086,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000018","Nodes","18",21.000000,46.460712,"DDS demands","Known Flow",442004.970763,213758.236708,,0.000000,,,,,-13.619999,,,,-12.179247,-13.619999,,"",,,,,"D1 PROFILE",,,
"80014500003036","Nodes","3036",21.000000,46.419476,"Default Known Flow Node","Known Flow",442049.541559,213831.842649,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500003053","Nodes","3053",21.000000,46.419476,"Default Known Flow Node","Known Flow",442075.625114,213818.874701,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000210","Nodes","210",21.000000,31.433100,"DDS demands","Known Flow",441476.790286,214007.230443,,0.000000,,,,,-12.220000,,,,-10.927343,-12.220000,,"",,,,,"D1 PROFILE",,,
"80014500003046","Nodes","3046",21.000000,31.612821,"Default Known Flow Node","Known Flow",441454.633280,214005.328443,,0.000000,,,,,,,,,0.000000,0.000000,,"",,,,,,,,
"80014500000114","Nodes","114",21.000000,31.794165,"DDS demands","Known Flow",441313.970389,214248.538939,,0.000000,,,,,-8.250000,,,,-7.377297,-8.250000,,"",,,,,"D1 PROFILE",,,
"80014500000069","Nodes","69",21.000000,32.886440,"DDS demands","Known Flow",441391.614044,214324.481895,,0.000000,,,,,-6.589999,,,,-5.892895,-6.589999,,"",,,,,"D1 PROFILE",,,
