"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80620000000035","Nodes","35",21.000000,33.946893,"Default Known Flow Node","Known Flow",475759.906615,196378.898646,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000055","Nodes","55",21.000000,27.275040,"DDS demands","Known Flow",475987.213676,196094.962569,,0.000000,,,,-4.790000,-1.720000,,,,,-5.821358,-6.510000,,"",,,,"C4 PROFILE","D1 PROFILE",,,,
"80620000000053","Nodes","53",21.000000,27.374585,"DDS demands","Known Flow",475997.943679,196116.144575,,0.000000,,,,,-1.630000,,,,,-1.457575,-1.630000,,"",,,,,"D1 PROFILE",,,,
"80620000008824","Nodes","8824",21.000000,27.637102,"Default Known Flow Node","Known Flow",475998.180356,196076.485209,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000046","Nodes","46",21.000000,27.409358,"DDS demands","Known Flow",475970.337672,196093.743569,,0.000000,,,,,-8.539999,,,,,-7.636620,-8.539999,,"",,,,,"D1 PROFILE",,,,
"80620000008814","Nodes","8814",21.000000,33.827918,"Default Known Flow Node","Known Flow",475692.263596,196418.721657,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000204","Nodes","204",21.000000,33.819697,"DDS demands","Known Flow",475677.866592,196421.225658,,0.000000,,,,,-2.720000,,,,,-2.432272,-2.720000,,"",,,,,"D1 PROFILE",,,,
"80620000008816","Nodes","8816",21.000000,33.827918,"Default Known Flow Node","Known Flow",475696.011597,196417.534657,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008815","Nodes","8815",21.000000,33.787165,"Default Known Flow Node","Known Flow",475695.100597,196425.926659,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000153","Nodes","153",21.000000,33.778714,"DDS demands","Known Flow",475672.401591,196474.796673,,0.000000,,,,,-3.640000,,,,,-3.254953,-3.640000,,"",,,,,"D1 PROFILE",,,,
"80620000000152","Nodes","152",21.000000,33.919716,"DDS demands","Known Flow",475722.397123,196422.727225,,0.000000,,,,,-2.539999,,,,,-2.271313,-2.539999,,"",,,,,"D1 PROFILE",,,,
"80620000008817","Nodes","8817",21.000000,33.919716,"Default Known Flow Node","Known Flow",475709.872601,196420.313658,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000037","Nodes","37",21.000000,33.904794,"DDS demands","Known Flow",475728.786606,196420.529658,,0.000000,,,,,-5.130000,,,,,-4.587338,-5.130000,,"",,,,,"D1 PROFILE",,,,
"80620000000173","Nodes","173",21.000000,35.321933,"DDS demands","Known Flow",475856.532641,196348.112638,,0.000000,-3.270000,,,-2.300000,-6.760000,,,,,-11.025707,-12.329999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"80620000000039","Nodes","39",21.000000,33.797133,"DDS demands","Known Flow",475743.747610,196494.037678,,0.000000,,,,,-13.780000,,,,,-12.322322,-13.780000,,"",,,,,"D1 PROFILE",,,,
"80620000008819","Nodes","8819",21.000000,33.797133,"Default Known Flow Node","Known Flow",475737.287608,196490.613677,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000036","Nodes","36",21.000000,33.925293,"DDS demands","Known Flow",475765.515616,196389.525649,,0.000000,,,,,-1.399999,,,,,-1.251905,-1.399999,,"",,,,,"D1 PROFILE",,,,
"80620000000038","Nodes","38",21.000000,33.886757,"DDS demands","Known Flow",475789.522623,196397.771652,,0.000000,,,,,-13.569999,,,,,-12.134536,-13.569999,,"",,,,,"D1 PROFILE",,,,
"80620000000139","Nodes","139",21.000000,33.522657,"DDS demands","Known Flow",475834.383635,196425.014659,,0.000000,,,,,-9.630000,,,,,-8.611318,-9.630000,,"",,,,,"D1 PROFILE",,,,
"80620000000040","Nodes","40",21.000000,33.468834,"DDS demands","Known Flow",475841.657637,196449.421666,,0.000000,,,,,-1.429999,,,,,-1.278731,-1.429999,,"",,,,,"D1 PROFILE",,,,
"80620000000188","Nodes","188",21.000000,32.860655,"DDS demands","Known Flow",475893.229651,196410.780655,,0.000000,,,,,-3.769999,,,,,-3.371201,-3.769999,,"",,,,,"D1 PROFILE",,,,
"80620000000041","Nodes","41",21.000000,33.423741,"DDS demands","Known Flow",475850.919639,196479.597674,,0.000000,,,,,-1.919999,,,,,-1.716898,-1.919999,,"",,,,,"D1 PROFILE",,,,
"80620000000042","Nodes","42",21.000000,33.461208,"DDS demands","Known Flow",475812.834629,196464.130670,,0.000000,,,,,-10.220000,,,,,-9.138907,-10.220000,,"",,,,,"D1 PROFILE",,,,
"80620000000050","Nodes","50",21.000000,27.453526,"DDS demands","Known Flow",475850.797639,196165.585588,,0.000000,,,,,-5.320000,,,,,-4.757239,-5.320000,,"",,,,,"D1 PROFILE",,,,
"80620000000151","Nodes","151",21.000000,27.394305,"DDS demands","Known Flow",475818.872631,196179.998592,,0.000000,,,,,-4.340000,,,,,-3.880905,-4.340000,,"",,,,,"D1 PROFILE",,,,
"80620000008823","Nodes","8823",21.000000,35.231460,"Default Known Flow Node","Known Flow",475997.144404,196302.429937,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000071","Nodes","71",21.000000,32.939600,"DDS demands","Known Flow",475889.975650,196396.377651,,0.000000,,,,,-13.239999,,,,,-11.839444,-13.239999,,"",,,,,"D1 PROFILE",,,,
"80620000000048","Nodes","48",21.000000,27.288561,"DDS demands","Known Flow",475933.081662,196113.998574,,0.000000,,,,,-15.359999,,,,,-13.735186,-15.359999,,"",,,,,"D1 PROFILE",,,,
"80620000000047","Nodes","47",21.000000,27.441130,"DDS demands","Known Flow",475991.956169,196119.727469,,0.000000,,,,,-5.039999,,,,,-4.506857,-5.039999,,"",,,,,"D1 PROFILE",,,,
"80620000008822","Nodes","8822",21.000000,27.531615,"Default Known Flow Node","Known Flow",475995.870679,196127.264578,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008825","Nodes","8825",21.000000,31.474593,"Default Known Flow Node","Known Flow",475998.549467,196370.147482,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000054","Nodes","54",21.000000,27.372990,"DDS demands","Known Flow",475999.098680,196118.117575,,0.000000,,,,,-2.419999,,,,,-2.164007,-2.419999,,"",,,,,"D1 PROFILE",,,,
"80620000000142","Nodes","142",21.000000,29.205363,"DDS demands","Known Flow",476189.456732,196007.094545,,0.000000,,,,,-3.309999,,,,,-2.959861,-3.309999,,"",,,,,"D1 PROFILE",,,,
"80620000000149","Nodes","149",21.000000,30.941336,"DDS demands","Known Flow",476298.249761,196008.082546,,0.000000,,,,,-8.140000,,,,,-7.278933,-8.140000,,"",,,,,"D1 PROFILE",,,,
"80620000000065","Nodes","65",21.000000,36.169952,"Default Known Flow Node","Known Flow",476395.939788,195999.161543,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008827","Nodes","8827",21.000000,31.405523,"Default Known Flow Node","Known Flow",476059.030696,196374.261645,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000189","Nodes","189",21.000000,30.391842,"DDS demands","Known Flow",476094.490706,196442.164664,,0.000000,,,,,-7.739999,,,,,-6.921246,-7.739999,,"",,,,,"D1 PROFILE",,,,
"80620000008829","Nodes","8829",21.000000,30.561241,"Default Known Flow Node","Known Flow",476102.676708,196420.730658,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008833","Nodes","8833",21.000000,35.266478,"Default Known Flow Node","Known Flow",476209.142737,196193.597596,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000126","Nodes","126",21.000000,35.266478,"Default Known Flow Node","Known Flow",476207.011736,196194.970596,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008834","Nodes","8834",21.000000,34.259869,"Default Known Flow Node","Known Flow",476219.575740,196253.586612,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008835","Nodes","8835",21.000000,34.259869,"Default Known Flow Node","Known Flow",476220.501740,196254.754613,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000044","Nodes","44",21.000000,30.061521,"DDS demands","Known Flow",476115.607711,196001.040544,,0.000000,,,,,-6.719999,,,,,-6.009144,-6.719999,,"",,,,,"D1 PROFILE",,,,
"80620000000045","Nodes","45",21.000000,29.515510,"DDS demands","Known Flow",476167.023725,196024.239550,,0.000000,,,,,-4.559999,,,,,-4.077633,-4.559999,,"",,,,,"D1 PROFILE",,,,
"80620000008859","Nodes","8859",21.000000,31.327708,"Default Known Flow Node","Known Flow",476326.149769,196329.719633,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008860","Nodes","8860",21.000000,31.327708,"Default Known Flow Node","Known Flow",476328.555769,196332.675634,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008826","Nodes","8826",21.000000,35.186406,"Default Known Flow Node","Known Flow",476040.478691,196272.630618,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000136","Nodes","136",21.000000,31.390724,"DDS demands","Known Flow",476081.338702,196344.787637,,0.000000,,,,,-2.359999,,,,,-2.110354,-2.359999,,"",,,,,"D1 PROFILE",,,,
"80620000008828","Nodes","8828",21.000000,31.000306,"Default Known Flow Node","Known Flow",476066.749772,196395.007508,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000134","Nodes","134",21.000000,30.976763,"DDS demands","Known Flow",476130.236715,196358.066641,,0.000000,,,,,-11.439999,,,,,-10.229852,-11.439999,,"",,,,,"D1 PROFILE",,,,
"80620000000220","Nodes","220",21.000000,30.553047,"DDS demands","Known Flow",476105.777709,196418.270657,,0.000000,,,,,-2.339999,,,,,-2.092469,-2.339999,,"",,,,,"D1 PROFILE",,,,
"80620000000133","Nodes","133",21.000000,31.941930,"DDS demands","Known Flow",476215.968739,196357.225641,,0.000000,,,,,-5.150000,,,,,-4.605222,-5.150000,,"",,,,,"D1 PROFILE",,,,
"80620000000196","Nodes","196",21.000000,35.200617,"DDS demands","Known Flow",476155.638722,196195.886597,,0.000000,,,,,-5.030000,,,,,-4.497916,-5.030000,,"",,,,,"D1 PROFILE",,,,
"80620000008830","Nodes","8830",21.000000,35.221634,"Default Known Flow Node","Known Flow",476166.045725,196210.232601,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000178","Nodes","178",21.000000,35.234891,"Default Known Flow Node","Known Flow",476171.505727,196192.877596,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008831","Nodes","8831",21.000000,35.234891,"Default Known Flow Node","Known Flow",476167.019725,196186.722594,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008832","Nodes","8832",21.000000,35.238052,"Default Known Flow Node","Known Flow",476207.212736,196208.504600,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000128","Nodes","128",21.000000,34.215130,"DDS demands","Known Flow",476227.394742,196248.609611,,0.000000,,,,,-3.629999,,,,,-3.246011,-3.629999,,"",,,,,"D1 PROFILE",,,,
"80620000000125","Nodes","125",21.000000,35.289919,"Default Known Flow Node","Known Flow",476215.471739,196206.197599,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000120","Nodes","120",21.000000,35.987736,"DDS demands","Known Flow",476303.802763,196139.833581,,0.000000,,,,,-11.910000,,,,,-10.650135,-11.910000,,"",,,,,"D1 PROFILE",,,,
"80620000008836","Nodes","8836",21.000000,34.259869,"Default Known Flow Node","Known Flow",476221.379740,196255.862613,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000129","Nodes","129",21.000000,32.746159,"DDS demands","Known Flow",476265.609752,196286.595621,,0.000000,,,,,-4.610000,,,,,-4.122344,-4.610000,,"",,,,,"D1 PROFILE",,,,
"80620000000074","Nodes","74",21.000000,32.075249,"DDS demands","Known Flow",476229.365660,196340.031313,,0.000000,,,,,-1.909999,,,,,-1.707956,-1.909999,,"",,,,,"D1 PROFILE",,,,
"80620000000076","Nodes","76",21.000000,31.961315,"DDS demands","Known Flow",476222.917741,196365.314643,,0.000000,,,,,-3.119999,,,,,-2.789959,-3.119999,,"",,,,,"D1 PROFILE",,,,
"80620000000075","Nodes","75",21.000000,32.064630,"DDS demands","Known Flow",476248.745748,196362.307642,,0.000000,,,,,-1.739999,,,,,-1.555939,-1.739999,,"",,,,,"D1 PROFILE",,,,
"80620000008838","Nodes","8838",21.000000,32.236810,"Default Known Flow Node","Known Flow",476235.388744,196315.927629,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008837","Nodes","8837",21.000000,32.236810,"Default Known Flow Node","Known Flow",476231.030743,196322.178631,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008839","Nodes","8839",21.000000,32.236810,"Default Known Flow Node","Known Flow",476238.265745,196311.789628,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000132","Nodes","132",21.000000,32.236810,"DDS demands","Known Flow",476242.439512,196320.111344,,0.000000,,,,,-4.960000,,,,,-4.435321,-4.960000,,"",,,,,"D1 PROFILE",,,,
"80620000008840","Nodes","8840",21.000000,32.746159,"Default Known Flow Node","Known Flow",476275.798755,196292.763623,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000073","Nodes","73",21.000000,32.485015,"DDS demands","Known Flow",476262.087751,196296.387624,,0.000000,,,,,-3.020000,,,,,-2.700538,-3.020000,,"",,,,,"D1 PROFILE",,,,
"80620000000148","Nodes","148",21.000000,28.045772,"DDS demands","Known Flow",476059.574696,196075.970564,,0.000000,,,,,-2.450000,,,,,-2.190834,-2.450000,,"",,,,,"D1 PROFILE",,,,
"80620000000057","Nodes","57",21.000000,27.882597,"DDS demands","Known Flow",476046.921693,196056.672559,,0.000000,,,,,-3.150000,,,,,-2.816786,-3.150000,,"",,,,,"D1 PROFILE",,,,
"80620000008841","Nodes","8841",21.000000,28.045772,"Default Known Flow Node","Known Flow",476064.001697,196082.681566,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000059","Nodes","59",21.000000,28.342662,"DDS demands","Known Flow",476098.056707,196124.741577,,0.000000,,,,,-0.750000,,,-6.000000,,-6.035971,-6.750000,,"",,,,,"D1 PROFILE",,,"I2 PROFILE",
"80620000000061","Nodes","61",21.000000,28.342662,"Default Known Flow Node","Known Flow",476106.779709,196119.982576,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008842","Nodes","8842",21.000000,28.342662,"Default Known Flow Node","Known Flow",476103.791747,196135.832962,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000147","Nodes","147",21.000000,28.342662,"Default Known Flow Node","Known Flow",476121.404713,196112.375574,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000127","Nodes","127",21.000000,29.913984,"DDS demands","Known Flow",476074.219700,196027.394551,,0.000000,,,,,-4.280000,,,,,-3.827252,-4.280000,,"",,,,,"D1 PROFILE",,,,
"80620000000063","Nodes","63",21.000000,28.592963,"DDS demands","Known Flow",476116.813712,196071.420563,,0.000000,,,,,-3.260000,,,,,-2.915150,-3.260000,,"",,,,,"D1 PROFILE",,,,
"80620000008843","Nodes","8843",21.000000,28.638117,"Default Known Flow Node","Known Flow",476104.835708,196077.026564,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000064","Nodes","64",21.000000,28.626727,"DDS demands","Known Flow",476134.028716,196063.214561,,0.000000,,,,,-2.240000,,,,,-2.003048,-2.240000,,"",,,,,"D1 PROFILE",,,,
"80620000000062","Nodes","62",21.000000,28.661001,"DDS demands","Known Flow",476119.598341,196078.126128,,0.000000,,,,,-6.650000,,,,,-5.946549,-6.650000,,"",,,,,"D1 PROFILE",,,,
"80620000000141","Nodes","141",21.000000,29.463059,"DDS demands","Known Flow",476176.009728,196011.624546,,0.000000,,,,,-1.840000,,,,,-1.645360,-1.840000,,"",,,,,"D1 PROFILE",,,,
"80620000008846","Nodes","8846",21.000000,35.910673,"Default Known Flow Node","Known Flow",476207.343269,196061.881335,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000124","Nodes","124",21.000000,35.910673,"Default Known Flow Node","Known Flow",476200.261734,196051.722557,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008844","Nodes","8844",21.000000,35.910673,"Default Known Flow Node","Known Flow",476203.546735,196061.263560,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008848","Nodes","8848",21.000000,35.910673,"Default Known Flow Node","Known Flow",476210.497737,196066.406561,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008849","Nodes","8849",21.000000,35.910673,"Default Known Flow Node","Known Flow",476211.600738,196068.012562,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008845","Nodes","8845",21.000000,35.910673,"Default Known Flow Node","Known Flow",476204.875736,196072.917563,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008847","Nodes","8847",21.000000,35.910673,"Default Known Flow Node","Known Flow",476209.772737,196075.370564,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000077","Nodes","77",21.000000,31.791500,"DDS demands","Known Flow",476221.983740,196383.132648,,0.000000,,,,,-6.780000,,,,,-6.062797,-6.780000,,"",,,,,"D1 PROFILE",,,,
"80620000000079","Nodes","79",21.000000,31.574053,"DDS demands","Known Flow",476233.005743,196419.155657,,0.000000,,,,,-9.479999,,,,,-8.477185,-9.479999,,"",,,,,"D1 PROFILE",,,,
"80620000000078","Nodes","78",21.000000,31.732441,"DDS demands","Known Flow",476228.005742,196403.642653,,0.000000,,,,,-2.349999,,,,,-2.101411,-2.349999,,"",,,,,"D1 PROFILE",,,,
"80620000008850","Nodes","8850",21.000000,35.999909,"Default Known Flow Node","Known Flow",476229.405230,196086.797656,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008851","Nodes","8851",21.000000,35.999909,"Default Known Flow Node","Known Flow",476233.385743,196092.311568,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000080","Nodes","80",21.000000,30.878165,"DDS demands","Known Flow",476256.880750,196412.649656,,0.000000,,,,,-9.249999,,,,,-8.271515,-9.249999,,"",,,,,"D1 PROFILE",,,,
"80620000000121","Nodes","121",21.000000,35.999909,"DDS demands","Known Flow",476245.605747,196075.444564,,0.000000,-6.000000,,,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,,,
"80620000008855","Nodes","8855",21.000000,35.867148,"Default Known Flow Node","Known Flow",476255.711750,196064.322561,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008852","Nodes","8852",21.000000,35.752676,"Default Known Flow Node","Known Flow",476248.225747,196050.001557,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000122","Nodes","122",21.000000,35.741633,"DDS demands","Known Flow",476247.496747,196048.622557,,0.000000,,,,,,,,-11.830000,,-10.578598,-11.830000,,"",,,,,,,,"I2 PROFILE",
"80620000008854","Nodes","8854",21.000000,35.752676,"Default Known Flow Node","Known Flow",476252.735749,196047.876556,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008853","Nodes","8853",21.000000,35.817237,"Default Known Flow Node","Known Flow",476252.649749,196057.973559,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008856","Nodes","8856",21.000000,35.817237,"Default Known Flow Node","Known Flow",476256.777750,196055.978559,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008858","Nodes","8858",21.000000,35.867148,"Default Known Flow Node","Known Flow",476264.028752,196059.212559,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000081","Nodes","81",21.000000,31.684248,"DDS demands","Known Flow",476295.297390,196314.492420,,0.000000,,,,,-4.719999,,,,,-4.220708,-4.719999,,"",,,,,"D1 PROFILE",,,,
"80620000000600","Nodes","600",21.000000,35.940866,"DDS demands","Known Flow",476278.516756,196105.001572,,0.000000,,,,,,,,-6.000000,,-5.365307,-6.000000,,"",,,,,,,,"I2 PROFILE",
"80620000008857","Nodes","8857",21.000000,36.030098,"Default Known Flow Node","Known Flow",476261.665751,196117.863575,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000082","Nodes","82",21.000000,31.462504,"DDS demands","Known Flow",476322.649768,196337.925635,,0.000000,,,,,-4.639999,,,,,-4.149170,-4.639999,,"",,,,,"D1 PROFILE",,,,
"80620000000119","Nodes","119",21.000000,36.887241,"DDS demands","Known Flow",476387.179929,196076.557938,,0.000000,-1.630000,,,,-4.760000,,,,,-5.714052,-6.390000,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"80620000000083","Nodes","83",21.000000,30.243340,"DDS demands","Known Flow",476336.361771,196369.455644,,0.000000,,,,,-3.869999,,,,,-3.460623,-3.869999,,"",,,,,"D1 PROFILE",,,,
"80620000008861","Nodes","8861",21.000000,31.327708,"Default Known Flow Node","Known Flow",476331.772770,196336.948635,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000086","Nodes","86",21.000000,31.358359,"DDS demands","Known Flow",476329.860770,196268.593616,,0.000000,,,,,-6.049999,,,,,-5.410018,-6.049999,,"",,,,,"D1 PROFILE",,,,
"80620000000087","Nodes","87",21.000000,31.274910,"DDS demands","Known Flow",476337.313772,196269.234617,,0.000000,,,,,-1.779999,,,,,-1.591707,-1.779999,,"",,,,,"D1 PROFILE",,,,
"80620000000088","Nodes","88",21.000000,31.124174,"DDS demands","Known Flow",476360.153778,196305.555626,,0.000000,,,,,-5.680000,,,,,-5.079157,-5.680000,,"",,,,,"D1 PROFILE",,,,
"80620000000198","Nodes","198",21.000000,36.818257,"DDS demands","Known Flow",476373.054781,196055.086558,,0.000000,,,,,-11.430000,,,,,-10.220911,-11.430000,,"",,,,,"D1 PROFILE",,,,
"80620000000005","Nodes","5",21.000000,36.948708,"Default Known Flow Node","Known Flow",476381.934784,196064.850561,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000001","Nodes","Oxford/Marlow Road DG, Constant/Seasonal, Site ID 5491",21.000000,37.000000,"Default Known Pressure Node","Known Pressure",476380.222783,196065.817561,,1831.000019,,,,,,,,,,1176.059538,1315.182383,,"",,,,,,,,,
"80620000000164","Nodes","164",21.000000,36.120386,"DDS demands","Known Flow",476497.627754,196135.452390,,0.000000,,,,,-11.419999,,,,,-10.211968,-11.419999,,"",,,,,"D1 PROFILE",,,,
"80620000000217","Nodes","217",21.000000,31.967861,"DDS demands","Known Flow",476726.070878,196011.520546,,0.000000,,,,,-11.570000,,,,,-10.346101,-11.570000,,"",,,,,"D1 PROFILE",,,,
"80620000000199","Nodes","199",21.000000,36.058972,"DDS demands","Known Flow",476516.321895,196140.901088,,0.000000,,,,,-10.140000,,,,,-9.067369,-10.140000,,"",,,,,"D1 PROFILE",,,,
"80620000000200","Nodes","200",21.000000,36.042513,"DDS demands","Known Flow",476516.050820,196148.107584,,0.000000,,,,,-2.970000,,,,,-2.655827,-2.970000,,"",,,,,"D1 PROFILE",,,,
"80620000000201","Nodes","201",21.000000,36.042439,"DDS demands","Known Flow",476501.012816,196143.913582,,0.000000,,,,,-0.259999,,,,,-0.232496,-0.259999,,"",,,,,"D1 PROFILE",,,,
"80620000000202","Nodes","202",21.000000,36.019467,"DDS demands","Known Flow",476544.484828,196173.371590,,0.000000,,,,,-2.840000,,,,,-2.539578,-2.840000,,"",,,,,"D1 PROFILE",,,,
"80620000008862","Nodes","8862",21.000000,36.008638,"Default Known Flow Node","Known Flow",476543.028828,196144.762583,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008863","Nodes","8863",21.000000,35.979094,"Default Known Flow Node","Known Flow",476558.963832,196144.969583,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008865","Nodes","8865",21.000000,36.142397,"Default Known Flow Node","Known Flow",476567.279834,196111.089574,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008864","Nodes","8864",21.000000,35.979094,"Default Known Flow Node","Known Flow",476558.715832,196152.199585,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000203","Nodes","203",21.000000,35.734109,"Default Known Flow Node","Known Flow",476592.716841,196200.658598,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008867","Nodes","8867",21.000000,35.734109,"Default Known Flow Node","Known Flow",476590.841841,196204.172599,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008868","Nodes","8868",21.000000,35.734109,"Default Known Flow Node","Known Flow",476598.419843,196203.564599,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008869","Nodes","8869",21.000000,35.838410,"Default Known Flow Node","Known Flow",476608.386846,196159.331587,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000008870","Nodes","8870",21.000000,35.902536,"Default Known Flow Node","Known Flow",476614.323105,196107.806266,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000165","Nodes","165",21.000000,35.823262,"DDS demands","Known Flow",476610.409803,196160.620966,,0.000000,,,,,-5.780000,,,,,-5.168579,-5.780000,,"",,,,,"D1 PROFILE",,,,
"80620000000167","Nodes","167",21.000000,35.363115,"Default Known Flow Node","Known Flow",476638.598854,196223.086604,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000166","Nodes","166",21.000000,35.873280,"DDS demands","Known Flow",476666.239861,196096.965570,,0.000000,,,,,-8.109999,,,,,-7.252106,-8.109999,,"",,,,,"D1 PROFILE",,,,
"80620000008866","Nodes","8866",21.000000,35.902536,"Default Known Flow Node","Known Flow",476590.794841,196101.706571,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80620000000168","Nodes","168",21.000000,34.592463,"DDS demands","Known Flow",476655.124858,196223.063604,,0.000000,-31.429999,,,,,,,,,-28.105268,-31.429999,,"","C1 PROFILE",,,,,,,,
