"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"80015200000089","Nodes","","21.000000","43.393125","DDS demands","Known Flow","461470.884726","191095.154209","","0.000000","","","","","-16.190000","","","-14.477388","-16.190000","","","","","","","D1 PROFILE","",""
"80015200005834","Nodes","","21.000000","43.393125","Default Known Flow Node","Known Flow","461449.044720","191090.198207","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80015200000022","Nodes","","21.000000","42.600766","DDS demands","Known Flow","461774.479242","191685.294599","","0.000000","","","","","-2.640000","","","-2.360735","-2.640000","","","","","","","D1 PROFILE","",""
"80015200000152","Nodes","","21.000000","43.462117","Default Known Flow Node","Known Flow","461773.401809","191673.300366","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80015200000024","Nodes","","21.000000","39.296581","DDS demands","Known Flow","461825.997823","191704.562374","","0.000000","-4.199999","","","","-2.309999","","","-5.821358","-6.509999","","","C1 PROFILE","","","","D1 PROFILE","",""
"80015200001012","Nodes","","21.000000","49.062164","Default Known Flow Node","Known Flow","461186.615548","191830.744526","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80015200001010","Nodes","","21.000000","49.062164","Default Known Flow Node","Known Flow","461186.281649","191834.596410","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80015200001011","Nodes","","21.000000","49.062164","Default Known Flow Node","Known Flow","461184.531648","191830.624409","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80015200001013","Nodes","","21.000000","49.062164","Default Known Flow Node","Known Flow","461183.851648","191826.811408","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
"80015200005828","Nodes","","21.000000","49.062164","Default Known Flow Node","Known Flow","461178.457598","191832.136500","","0.000000","","","","","","","","0.000000","0.000000","","","","","","","","",""
