"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"80011900000748","Nodes","748","21.000000","36.575910","DDS demands","Known Flow","459689.453299","161945.232014","","0.000000","","","","","-10.310000","","","","","","","-9.219387","-10.310000","","","","","","","D1 PROFILE","","","","","",""
"80011900000751","Nodes","751","21.000000","34.860643","DDS demands","Known Flow","459741.977256","161857.120253","","0.000000","","","","","-9.109999","","","","","","","-8.146324","-9.109999","","","","","","","D1 PROFILE","","","","","",""
"80011900000912","Nodes","912","21.000000","34.829208","DDS demands","Known Flow","459663.218235","161871.070257","","0.000000","","","","","-1.990000","","","","","","","-1.779493","-1.990000","","","","","","","D1 PROFILE","","","","","",""
"80011900000217","Nodes","217","21.000000","34.030470","DDS demands","Known Flow","459706.250246","161651.610197","","0.000000","","","","","-10.439999","","","","","","","-9.335634","-10.439999","","","","","","","D1 PROFILE","","","","","",""
"80011900003857","Nodes","-205309","21.000000","34.087570","Default Known Flow Node","Known Flow","459682.856240","161709.997213","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000216","Nodes","216","21.000000","33.963586","DDS demands","Known Flow","459760.647287","161652.847448","","0.000000","","","","","-5.949999","","","","","","","-5.320596","-5.949999","","","","","","","D1 PROFILE","","","","","",""
"80011900000752","Nodes","752","21.000000","34.851363","DDS demands","Known Flow","459759.381261","161846.705250","","0.000000","","","","","-2.170000","","","","","","","-1.940452","-2.170000","","","","","","","D1 PROFILE","","","","","",""
"80011900000221","Nodes","221","21.000000","33.663594","DDS demands","Known Flow","459758.378260","161599.852183","","0.000000","","","","","-2.819999","","","","","","","-2.521694","-2.819999","","","","","","","D1 PROFILE","","","","","",""
"80011900000222","Nodes","222","21.000000","33.645906","DDS demands","Known Flow","459756.022260","161556.965171","","0.000000","","","","","-2.019999","","","","","","","-1.806320","-2.019999","","","","","","","D1 PROFILE","","","","","",""
"80011900000822","Nodes","822","21.000000","33.908090","DDS demands","Known Flow","459845.825284","161688.634207","","0.000000","","","","","-10.189999","","","","","","","-9.112080","-10.189999","","","","","","","D1 PROFILE","","","","","",""
"80011900000219","Nodes","219","21.000000","33.689007","DDS demands","Known Flow","459771.469367","161604.216679","","0.000000","","","","","-5.019999","","","","","","","-4.488973","-5.019999","","","","","","","D1 PROFILE","","","","","",""
"80011900000220","Nodes","220","21.000000","33.635856","DDS demands","Known Flow","459795.093270","161542.073167","","0.000000","","","","","-5.379999","","","","","","","-4.810892","-5.379999","","","","","","","D1 PROFILE","","","","","",""
"80011900003869","Nodes","","21.000000","38.873227","DDS demands","Known Flow","459800.438272","161510.992159","","0.000000","","-21.459999","","","","","","","","","","-19.189915","-21.459999","","","","C2 PROFILE","","","","","","","","",""
"80011900003867","Nodes","","21.000000","38.532521","DDS demands","Known Flow","459782.616267","161495.747154","","0.000000","","-24.520000","","","","","","","","","","-21.926223","-24.520000","","","","C2 PROFILE","","","","","","","","",""
"80011900003871","Nodes","","21.000000","38.794319","DDS demands","Known Flow","459831.018280","161512.508159","","0.000000","","-6.000000","","","","","","","","","","-5.365307","-6.000000","","","","C2 PROFILE","","","","","","","","",""
"80011900000647","Nodes","647","21.000000","35.740713","DDS demands","Known Flow","459839.587283","161892.542262","","0.000000","","","","","-11.859999","","","","","","","-10.605423","-11.859999","","","","","","","D1 PROFILE","","","","","",""
"80011900000648","Nodes","648","21.000000","35.689889","DDS demands","Known Flow","459763.723262","161954.015279","","0.000000","","","","","-3.609999","","","","","","","-3.228126","-3.609999","","","","","","","D1 PROFILE","","","","","",""
"80011900000823","Nodes","823","21.000000","33.721165","DDS demands","Known Flow","459819.213277","161769.916229","","0.000000","","","","","-6.619999","","","","","","","-5.919722","-6.619999","","","","","","","D1 PROFILE","","","","","",""
"80011900000214","Nodes","214","21.000000","33.864023","DDS demands","Known Flow","459865.519290","161658.147199","","0.000000","","","","","-11.319999","","","","","","","-10.122546","-11.319999","","","","","","","D1 PROFILE","","","","","",""
"80011900000994","Nodes","994","21.000000","33.864625","Default Known Flow Node","Known Flow","459869.666291","161646.228195","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003874","Nodes","-205400","21.000000","33.804275","Default Known Flow Node","Known Flow","459893.663297","161573.812176","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000993","Nodes","993","21.000000","33.865839","Default Known Flow Node","Known Flow","459879.739293","161663.896200","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000210","Nodes","210","21.000000","33.869032","DDS demands","Known Flow","459925.315267","161689.969975","","0.000000","","","","","-6.040000","","","","","","","-5.401076","-6.040000","","","","","","","D1 PROFILE","","","","","",""
"80011900003875","Nodes","-205403","21.000000","33.804275","Default Known Flow Node","Known Flow","459900.401299","161552.868170","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000995","Nodes","995","21.000000","33.621896","Default Known Flow Node","Known Flow","459911.940302","161554.807171","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000644","Nodes","644","21.000000","36.309649","DDS demands","Known Flow","459902.545300","161961.188281","","0.000000","","","","","-8.930000","","","","","","","-7.985365","-8.930000","","","","","","","D1 PROFILE","","","","","",""
"80011900000645","Nodes","645","21.000000","35.977680","DDS demands","Known Flow","459916.135303","161923.411271","","0.000000","","","","","-6.249999","","","","","","","-5.588861","-6.249999","","","","","","","D1 PROFILE","","","","","",""
"80011900000996","Nodes","996","21.000000","33.620137","Default Known Flow Node","Known Flow","459922.345305","161549.582169","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000211","Nodes","211","21.000000","33.893449","DDS demands","Known Flow","459920.400305","161739.872221","","0.000000","","","","","-3.430000","","","","","","","-3.067167","-3.430000","","","","","","","D1 PROFILE","","","","","",""
"80011900003877","Nodes","-205412","21.000000","33.893449","Default Known Flow Node","Known Flow","459917.452304","161746.015223","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000215","Nodes","215","21.000000","33.611864","DDS demands","Known Flow","459959.278315","161555.636171","","0.000000","","","","","-10.339999","","","","","","","-9.246212","-10.339999","","","","","","","D1 PROFILE","","","","","",""
"80011900000265","Nodes","265","21.000000","33.879635","DDS demands","Known Flow","459963.197905","161711.752721","","0.000000","","","","","-8.979999","","","","","","","-8.030076","-8.979999","","","","","","","D1 PROFILE","","","","","",""
"80011900000643","Nodes","643","21.000000","36.832924","DDS demands","Known Flow","459933.623046","161978.686527","","0.000000","","","","","-11.790000","","","","","","","-10.542829","-11.790000","","","","","","","D1 PROFILE","","","","","",""
"80011900003878","Nodes","","21.000000","36.409632","DDS demands","Known Flow","459946.584413","161957.883286","","0.000000","","","","","-11.600000","","","","","","","-10.372928","-11.600000","","","","","","","D1 PROFILE","","","","","",""
"80011900000340","Nodes","340","21.000000","36.049779","DDS demands","Known Flow","459963.673754","161928.524523","","0.000000","","","","","-2.209999","","","","","","","-1.976221","-2.209999","","","","","","","D1 PROFILE","","","","","",""
"80011900003891","Nodes","-205460","21.000000","35.258715","Default Known Flow Node","Known Flow","459999.086213","161885.290014","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000417","Nodes","417","21.000000","35.908898","DDS demands","Known Flow","459975.732320","161935.458274","","0.000000","","","","","-0.810000","","","","","","","-0.724316","-0.810000","","","","","","","D1 PROFILE","","","","","",""
"80011900000915","Nodes","915","21.000000","33.945347","DDS demands","Known Flow","459998.670326","161731.944219","","0.000000","","","","","-1.370000","","","","","","","-1.225078","-1.370000","","","","","","","D1 PROFILE","","","","","",""
"80011900000266","Nodes","266","21.000000","33.806494","DDS demands","Known Flow","459999.183326","161628.641191","","0.000000","","","","","-11.409999","","","","","","","-10.203026","-11.409999","","","","","","","D1 PROFILE","","","","","",""
"80011900003884","Nodes","-205451","21.000000","35.571932","Default Known Flow Node","Known Flow","459999.036879","161948.827732","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003841","Nodes","-205197","21.000000","35.423587","Default Known Flow Node","Known Flow","459527.070197","161995.805291","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000874","Nodes","874","21.000000","29.294927","Default Known Flow Node","Known Flow","457397.610618","162349.601387","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000875","Nodes","875","21.000000","29.130788","DDS demands","Known Flow","457326.688599","162304.422374","","0.000000","","","","","-4.600000","","","","","","","-4.113402","-4.600000","","","","","","","D1 PROFILE","","","","","",""
"80011900003687","Nodes","-190229","21.000000","28.428458","Default Known Flow Node","Known Flow","457955.273797","162000.668735","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003689","Nodes","-190242","21.000000","28.534555","Default Known Flow Node","Known Flow","457998.894581","162373.404154","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003690","Nodes","-190243","21.000000","28.597607","Default Known Flow Node","Known Flow","457999.087673","162068.609476","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000162","Nodes","162","21.000000","28.600288","DDS demands","Known Flow","457989.522519","162074.972399","","0.000000","","","","","-2.529999","","","","","","","-2.262371","-2.529999","","","","","","","D1 PROFILE","","","","","",""
"80011900003694","Nodes","-190247","21.000000","29.006470","Default Known Flow Node","Known Flow","457999.376539","162490.247855","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000029","Nodes","29","21.000000","28.926787","DDS demands","Known Flow","457973.645775","162473.837421","","0.000000","","","","","-6.949999","","","","","","","-6.214813","-6.949999","","","","","","","D1 PROFILE","","","","","",""
"80011900003698","Nodes","-190252","21.000000","28.638768","Default Known Flow Node","Known Flow","457999.523887","162156.744895","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003693","Nodes","-190246","21.000000","28.626491","Default Known Flow Node","Known Flow","457999.484587","162170.148428","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000873","Nodes","873","21.000000","29.325932","Default Known Flow Node","Known Flow","457545.759219","162311.107612","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000176","Nodes","176","21.000000","29.327220","Default Known Flow Node","Known Flow","457549.720659","162307.769375","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000409","Nodes","409","21.000000","29.125043","DDS demands","Known Flow","457772.706963","162109.964024","","0.000000","","","","","-3.629999","","","","","","","-3.246011","-3.629999","","","","","","","D1 PROFILE","","","","","",""
"80011900000171","Nodes","171","21.000000","29.008638","DDS demands","Known Flow","457834.605338","162058.283067","","0.000000","","","","","-9.270000","","","","","","","-8.289400","-9.270000","","","","","","","D1 PROFILE","","","","","",""
"80011900000410","Nodes","410","21.000000","28.754813","DDS demands","Known Flow","457800.583728","162124.558326","","0.000000","","","","","-9.359999","","","","","","","-8.369879","-9.359999","","","","","","","D1 PROFILE","","","","","",""
"80011900000178","Nodes","178","21.000000","30.953017","DDS demands","Known Flow","457780.376722","162248.371359","","0.000000","","","","","-3.749999","","","","","","","-3.353317","-3.749999","","","","","","","D1 PROFILE","","","","","",""
"80011900000179","Nodes","179","21.000000","30.948071","DDS demands","Known Flow","457787.737781","162232.391604","","0.000000","","","","","-7.159999","","","","","","","-6.402599","-7.159999","","","","","","","D1 PROFILE","","","","","",""
"80011900000406","Nodes","406","21.000000","28.387898","DDS demands","Known Flow","457795.058581","162445.063329","","0.000000","","","","","-9.859999","","","","","","","-8.816988","-9.859999","","","","","","","D1 PROFILE","","","","","",""
"80011900002002","Nodes","-190198","21.000000","28.343743","Default Known Flow Node","Known Flow","457861.739383","162405.511011","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000411","Nodes","411","21.000000","28.451926","DDS demands","Known Flow","457836.095737","162116.561323","","0.000000","","","","","-5.789999","","","","","","","-5.177521","-5.789999","","","","","","","D1 PROFILE","","","","","",""
"80011900000188","Nodes","188","21.000000","29.443138","DDS demands","Known Flow","457910.043757","162402.518401","","0.000000","","","","","-1.720000","","","","","","","-1.538054","-1.720000","","","","","","","D1 PROFILE","","","","","",""
"80011900000180","Nodes","180","21.000000","31.744721","DDS demands","Known Flow","457821.417025","162284.961617","","0.000000","","","","","-5.260000","","","","","","","-4.703586","-5.260000","","","","","","","D1 PROFILE","","","","","",""
"80011900002000","Nodes","-190191","21.000000","28.622511","Default Known Flow Node","Known Flow","457830.614862","162000.939019","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000631","Nodes","631","21.000000","28.955875","DDS demands","Known Flow","457861.025744","162034.891301","","0.000000","","","","","-0.280000","","","","","","","-0.250381","-0.280000","","","","","","","D1 PROFILE","","","","","",""
"80011900000172","Nodes","172","21.000000","28.998007","DDS demands","Known Flow","457869.771747","162099.601319","","0.000000","","","","","-9.609999","","","","","","","-8.593433","-9.609999","","","","","","","D1 PROFILE","","","","","",""
"80011900002001","Nodes","-190195","21.000000","32.122014","Default Known Flow Node","Known Flow","457843.458341","162301.619561","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000169","Nodes","169","21.000000","28.890592","DDS demands","Known Flow","457877.800749","162020.126297","","0.000000","","","","","-0.829999","","","","","","","-0.742200","-0.829999","","","","","","","D1 PROFILE","","","","","",""
"80011900000170","Nodes","170","21.000000","28.888967","DDS demands","Known Flow","457896.848754","162003.152293","","0.000000","","","","","-6.919999","","","","","","","-6.187987","-6.919999","","","","","","","D1 PROFILE","","","","","",""
"80011900000168","Nodes","168","21.000000","28.849829","DDS demands","Known Flow","457894.053753","162036.489302","","0.000000","","","","","-9.090000","","","","","","","-8.128440","-9.090000","","","","","","","D1 PROFILE","","","","","",""
"80011900000159","Nodes","159","21.000000","28.575037","DDS demands","Known Flow","457997.977781","162052.201306","","0.000000","","","","","-3.370000","","","","","","","-3.013514","-3.370000","","","","","","","D1 PROFILE","","","","","",""
"80011900000187","Nodes","187","21.000000","29.566253","DDS demands","Known Flow","457905.596756","162394.170399","","0.000000","","","","","-2.720000","","","","","","","-2.432272","-2.720000","","","","","","","D1 PROFILE","","","","","",""
"80011900001093","Nodes","1093","21.000000","29.515982","Default Known Flow Node","Known Flow","457907.412675","162397.579280","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000189","Nodes","189","21.000000","29.268114","DDS demands","Known Flow","457914.960237","162393.489164","","0.000000","","","","","-6.220000","","","","","","","-5.562035","-6.220000","","","","","","","D1 PROFILE","","","","","",""
"80011900000190","Nodes","190","21.000000","29.266456","DDS demands","Known Flow","457895.799754","162358.632389","","0.000000","","","","","-0.699999","","","","","","","-0.625952","-0.699999","","","","","","","D1 PROFILE","","","","","",""
"80011900000191","Nodes","191","21.000000","29.057473","DDS demands","Known Flow","457940.407766","162435.422410","","0.000000","","","","","-3.999999","","","","","","","-3.576871","-3.999999","","","","","","","D1 PROFILE","","","","","",""
"80011900000194","Nodes","194","21.000000","28.596226","DDS demands","Known Flow","457989.500779","162391.649398","","0.000000","","","","","-4.469999","","","","","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","","","","","",""
"80011900003697","Nodes","-190251","21.000000","28.596226","Default Known Flow Node","Known Flow","457998.833676","162399.423325","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000028","Nodes","28","21.000000","28.857886","DDS demands","Known Flow","457967.288897","162482.821091","","0.000000","","","","","-4.839999","","","","","","","-4.328014","-4.839999","","","","","","","D1 PROFILE","","","","","",""
"80011900000160","Nodes","160","21.000000","28.478433","DDS demands","Known Flow","457972.624775","162015.958296","","0.000000","","","","","-5.059999","","","","","","","-4.524742","-5.059999","","","","","","","D1 PROFILE","","","","","",""
"80011900003688","Nodes","-190241","21.000000","28.565708","Default Known Flow Node","Known Flow","457998.390699","162040.806262","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000163","Nodes","163","21.000000","28.606695","DDS demands","Known Flow","457982.865661","162079.400668","","0.000000","","","","","-12.399999","","","","","","","-11.088301","-12.399999","","","","","","","D1 PROFILE","","","","","",""
"80011900003695","Nodes","-190248","21.000000","28.603031","Default Known Flow Node","Known Flow","457999.097323","162104.041682","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003692","Nodes","-190245","21.000000","28.595125","Default Known Flow Node","Known Flow","457999.022902","162090.741782","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003696","Nodes","-190250","21.000000","28.550872","Default Known Flow Node","Known Flow","457999.289423","162380.617868","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900003691","Nodes","-190244","21.000000","28.575027","Default Known Flow Node","Known Flow","457999.447000","162051.195939","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001937","Nodes","-188865","21.000000","28.568601","Default Known Flow Node","Known Flow","458000.894976","162042.234595","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001938","Nodes","-188866","21.000000","28.575016","Default Known Flow Node","Known Flow","458001.190089","162050.003167","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001941","Nodes","-188870","21.000000","28.593920","Default Known Flow Node","Known Flow","458001.131088","162094.480116","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001942","Nodes","-188872","21.000000","28.626181","Default Known Flow Node","Known Flow","458001.469880","162168.629210","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001940","Nodes","-188868","21.000000","28.602637","Default Known Flow Node","Known Flow","458000.726045","162106.774382","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000196","Nodes","196","21.000000","28.534555","DDS demands","Known Flow","458002.810783","162376.649394","","0.000000","","","","","-7.269999","","","","","","","-6.500963","-7.269999","","","","","","","D1 PROFILE","","","","","",""
"80011900003763","Nodes","-196454","21.000000","28.596226","Default Known Flow Node","Known Flow","458020.687788","162425.017407","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000158","Nodes","158","21.000000","28.574994","DDS demands","Known Flow","458004.302783","162047.631305","","0.000000","","","","","-2.289999","","","","","","","-2.047759","-2.289999","","","","","","","D1 PROFILE","","","","","",""
"80011900001939","Nodes","-188867","21.000000","28.597040","Default Known Flow Node","Known Flow","458001.103167","162067.247266","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000157","Nodes","157","21.000000","28.592634","DDS demands","Known Flow","458016.599786","162056.462307","","0.000000","","","","","-3.020000","","","","","","","-2.700538","-3.020000","","","","","","","D1 PROFILE","","","","","",""
"80011900001936","Nodes","-188864","21.000000","28.638997","Default Known Flow Node","Known Flow","458000.976993","162155.615824","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000164","Nodes","164","21.000000","28.621272","DDS demands","Known Flow","458033.164791","162145.000331","","0.000000","","","","","-14.330000","","","","","","","-12.814142","-14.330000","","","","","","","D1 PROFILE","","","","","",""
"80011900000412","Nodes","412","21.000000","28.547168","Default Known Flow Node","Known Flow","458036.335792","162013.203295","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000156","Nodes","156","21.000000","28.591290","DDS demands","Known Flow","458049.042795","162035.453301","","0.000000","","","","","-0.910000","","","","","","","-0.813738","-0.910000","","","","","","","D1 PROFILE","","","","","",""
"80011900001943","Nodes","-188889","21.000000","28.620674","Default Known Flow Node","Known Flow","458038.043792","162130.975327","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000165","Nodes","165","21.000000","28.620674","DDS demands","Known Flow","458041.204793","162138.221329","","0.000000","","","","","-3.700000","","","","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","","","","",""
"80011900001957","Nodes","-188958","21.000000","34.426791","Default Known Flow Node","Known Flow","458257.452852","162478.981422","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000040","Nodes","40","21.000000","34.426791","DDS demands","Known Flow","458230.998845","162457.827416","","0.000000","","","","","-9.189999","","","","","","","-8.217862","-9.189999","","","","","","","D1 PROFILE","","","","","",""
"80011900000043","Nodes","43","21.000000","34.849473","DDS demands","Known Flow","458284.332859","162427.802408","","0.000000","","","","","-6.949999","","","","","","","-6.214813","-6.949999","","","","","","","D1 PROFILE","","","","","",""
"80011900000721","Nodes","721","21.000000","32.635889","DDS demands","Known Flow","458328.230871","162384.440396","","0.000000","","","","","-5.209999","","","","","","","-4.658875","-5.209999","","","","","","","D1 PROFILE","","","","","",""
"80011900000720","Nodes","720","21.000000","31.664134","DDS demands","Known Flow","458386.509887","162363.779391","","0.000000","","","","","-5.689999","","","","","","","-5.088099","-5.689999","","","","","","","D1 PROFILE","","","","","",""
"80011900000185","Nodes","185","21.000000","33.219007","DDS demands","Known Flow","458031.656898","162292.648105","","0.000000","","","","","-17.290000","","","","","","","-15.461028","-17.290000","","","","","","","D1 PROFILE","","","","","",""
"80011900000166","Nodes","166","21.000000","28.617031","DDS demands","Known Flow","458051.196796","162163.969336","","0.000000","","","","","-1.370000","","","","","","","-1.225078","-1.370000","","","","","","","D1 PROFILE","","","","","",""
"80011900001947","Nodes","-188905","21.000000","33.458295","Default Known Flow Node","Known Flow","458084.271794","162309.026058","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000034","Nodes","34","21.000000","30.216206","DDS demands","Known Flow","458116.664768","162472.029787","","0.000000","","","","","-10.249999","","","","","","","-9.165733","-10.249999","","","","","","","D1 PROFILE","","","","","",""
"80011900000473","Nodes","473","21.000000","33.716038","DDS demands","Known Flow","458142.131821","162323.411380","","0.000000","","","","","-8.149999","","","","","","","-7.287875","-8.149999","","","","","","","D1 PROFILE","","","","","",""
"80011900001950","Nodes","-188919","21.000000","33.581993","Default Known Flow Node","Known Flow","458162.675826","162315.313377","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001951","Nodes","-188921","21.000000","33.504526","Default Known Flow Node","Known Flow","458175.582549","162308.800596","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001928","Nodes","-155470","21.000000","33.581993","Default Known Flow Node","Known Flow","458164.951827","162321.344379","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001953","Nodes","-188925","21.000000","33.417301","Default Known Flow Node","Known Flow","458189.791154","162300.180253","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001952","Nodes","-188923","21.000000","33.504526","Default Known Flow Node","Known Flow","458178.745831","162313.638377","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000038","Nodes","38","21.000000","33.964215","DDS demands","Known Flow","458177.426453","162364.734034","","0.000000","","","","","-6.150000","","","","","","","-5.499440","-6.150000","","","","","","","D1 PROFILE","","","","","",""
"80011900001954","Nodes","-188930","21.000000","34.222207","Default Known Flow Node","Known Flow","458199.092739","162409.587144","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000474","Nodes","474","21.000000","33.402022","DDS demands","Known Flow","458192.279834","162298.670373","","0.000000","","","","","-7.519999","","","","","","","-6.724518","-7.519999","","","","","","","D1 PROFILE","","","","","",""
"80011900001929","Nodes","-155471","21.000000","33.417301","Default Known Flow Node","Known Flow","458192.488834","162304.841375","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000039","Nodes","39","21.000000","34.433237","DDS demands","Known Flow","458218.163841","162426.157408","","0.000000","","","","","-2.119999","","","","","","","-1.895741","-2.119999","","","","","","","D1 PROFILE","","","","","",""
"80011900001955","Nodes","","21.000000","34.822469","Default Known Flow Node","Known Flow","458251.691850","162441.763412","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000608","Nodes","608","21.000000","68.910023","DDS demands","Known Flow","458192.661834","162099.882319","","0.000000","","","","","-12.700000","","","","","","","-11.356567","-12.700000","","","","","","","D1 PROFILE","","","","","",""
"80011900001949","Nodes","-188917","21.000000","34.426791","Default Known Flow Node","Known Flow","458149.114823","162471.643420","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900001956","Nodes","-188956","21.000000","34.822469","Default Known Flow Node","Known Flow","458255.115851","162440.571412","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000041","Nodes","41","21.000000","34.895213","Default Known Flow Node","Known Flow","458257.215852","162442.164412","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"80011900000002","Nodes","2, WOODLANDS ROAD DG, GR065D, Constant Setting, Site ID 4247","21.000000","34.999999","Default Known Pressure Node","Known Pressure","458258.095852","162438.569411","","6670.000051","","","","","","","","","","","","838.104056","937.248136","","","","","","","","","","","","",""
"80011900000609","Nodes","609","21.000000","68.772089","DDS demands","Known Flow","458261.408347","162134.727798","","0.000000","","","","","-5.989999","","","","","","","-5.356365","-5.989999","","","","","","","D1 PROFILE","","","","","",""
"80011900000611","Nodes","611","21.000000","67.412659","DDS demands","Known Flow","458291.152861","162164.868337","","0.000000","","","","","-5.469999","","","","","","","-4.891371","-5.469999","","","","","","","D1 PROFILE","","","","","",""
"80011900000613","Nodes","613","21.000000","66.861570","DDS demands","Known Flow","458305.780138","162177.869502","","0.000000","","","","","-2.730000","","","","","","","-2.441214","-2.730000","","","","","","","D1 PROFILE","","","","","",""
"80011900000621","Nodes","621","21.000000","65.935235","DDS demands","Known Flow","458373.235884","162160.476335","","0.000000","","","","","-6.210000","","","","","","","-5.553093","-6.210000","","","","","","","D1 PROFILE","","","","","",""
"80011900000614","Nodes","614","21.000000","66.609759","DDS demands","Known Flow","458317.971868","162219.533351","","0.000000","","","","","-2.039999","","","","","","","-1.824204","-2.039999","","","","","","","D1 PROFILE","","","","","",""
