"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"80015700009039","Nodes","561","21.000000","31.679105","DDS demands","Known Flow","483006.279572","239765.976198","","0.000000","","","","-2.170000","-0.759999","","","","","-2.620058","-2.929999","","","","","","C4 PROFILE","D1 PROFILE","","","",""
"80015700009040","Nodes","2006","21.000000","28.788888","DDS demands","Known Flow","483145.022624","239379.967347","","0.000000","","","","","-1.999999","","","","","-1.788435","-1.999999","","","","","","","D1 PROFILE","","","",""
"80015700009041","Nodes","2004","21.000000","28.897774","DDS demands","Known Flow","483206.272641","239422.967359","","0.000000","","","","","-5.290000","","","","","-4.730413","-5.290000","","","","","","","D1 PROFILE","","","",""
"80015700009042","Nodes","-124697","21.000000","28.901162","Default Known Flow Node","Known Flow","483205.772641","239271.217318","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009043","Nodes","2012","21.000000","28.901162","DDS demands","Known Flow","483208.772642","239262.592315","","0.000000","","","","","-1.549999","","","","","-1.386037","-1.549999","","","","","","","D1 PROFILE","","","",""
"80015700009044","Nodes","2011","21.000000","29.029318","DDS demands","Known Flow","483226.647646","239308.092328","","0.000000","","","","","-1.860000","","","","","-1.663245","-1.860000","","","","","","","D1 PROFILE","","","",""
"80015700009045","Nodes","2010","21.000000","29.032266","DDS demands","Known Flow","483230.321548","239296.482799","","0.000000","","","","","-1.970000","","","","","-1.761609","-1.970000","","","","","","","D1 PROFILE","","","",""
"80015700009046","Nodes","-124703","21.000000","29.020620","Default Known Flow Node","Known Flow","483228.272647","239390.217350","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009047","Nodes","2002","21.000000","29.043498","DDS demands","Known Flow","483243.147651","239375.967346","","0.000000","","","","","-0.839999","","","","","-0.751143","-0.839999","","","","","","","D1 PROFILE","","","",""
"80015700009048","Nodes","2021","21.000000","28.676710","DDS demands","Known Flow","483262.272656","239165.842289","","0.000000","","","","","-6.099999","","","","","-5.454729","-6.099999","","","","","","","D1 PROFILE","","","",""
"80015700009049","Nodes","2020","21.000000","28.939478","DDS demands","Known Flow","483300.956694","239189.527394","","0.000000","","","","","-3.739999","","","","","-3.344374","-3.739999","","","","","","","D1 PROFILE","","","",""
"80015700009050","Nodes","589","21.000000","30.178706","DDS demands","Known Flow","483384.263026","239410.874318","","0.000000","","","","","-2.359999","","","","","-2.110354","-2.359999","","","","","","","D1 PROFILE","","","",""
"80015700009051","Nodes","738","21.000000","29.713736","DDS demands","Known Flow","483354.400341","239402.331766","","0.000000","","","","","-6.280000","","","","","-5.615688","-6.280000","","","","","","","D1 PROFILE","","","",""
"80015700009052","Nodes","2061","21.000000","28.801231","DDS demands","Known Flow","483423.897700","239209.967301","","0.000000","","","","","-2.799999","","","","","-2.503810","-2.799999","","","","","","","D1 PROFILE","","","",""
"80015700009053","Nodes","2060","21.000000","28.817974","DDS demands","Known Flow","483448.897707","239198.217298","","0.000000","","","","","-1.139999","","","","","-1.019408","-1.139999","","","","","","","D1 PROFILE","","","",""
"80015700009054","Nodes","591","21.000000","30.465650","DDS demands","Known Flow","483438.272704","239440.467364","","0.000000","","","","","-1.890000","","","","","-1.690071","-1.890000","","","","","","","D1 PROFILE","","","",""
"80015700009055","Nodes","590","21.000000","30.465876","DDS demands","Known Flow","483435.772703","239437.717363","","0.000000","","","","","-5.339999","","","","","-4.775123","-5.339999","","","","","","","D1 PROFILE","","","",""
"80015700009056","Nodes","594","21.000000","30.464025","DDS demands","Known Flow","483440.022704","239424.967360","","0.000000","","","","","-4.039999","","","","","-3.612640","-4.039999","","","","","","","D1 PROFILE","","","",""
"80015700009057","Nodes","-255741","21.000000","29.198927","Default Known Flow Node","Known Flow","483373.897686","239229.967307","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009058","Nodes","2005","21.000000","28.917434","DDS demands","Known Flow","483273.647659","239459.967369","","0.000000","","","","","-2.119999","","","","","-1.895741","-2.119999","","","","","","","D1 PROFILE","","","",""
"80015700009059","Nodes","2013","21.000000","28.894410","DDS demands","Known Flow","483207.522641","239241.592310","","0.000000","","","","","-1.869999","","","","","-1.672187","-1.869999","","","","","","","D1 PROFILE","","","",""
"80015700009060","Nodes","2007","21.000000","29.039729","DDS demands","Known Flow","483231.522648","239344.467338","","0.000000","","","","","-4.780000","","","","","-4.274362","-4.780000","","","","","","","D1 PROFILE","","","",""
"80015700009061","Nodes","2009","21.000000","29.054927","DDS demands","Known Flow","483237.292885","239298.973254","","0.000000","","","","","-2.209999","","","","","-1.976221","-2.209999","","","","","","","D1 PROFILE","","","",""
"80015700009062","Nodes","2008","21.000000","28.976752","DDS demands","Known Flow","483193.022637","239318.467331","","0.000000","","","","","-2.140000","","","","","-1.913626","-2.140000","","","","","","","D1 PROFILE","","","",""
"80015700009063","Nodes","2079","21.000000","29.056887","DDS demands","Known Flow","483254.397654","239253.592313","","0.000000","","","","","-1.679999","","","","","-1.502286","-1.679999","","","","","","","D1 PROFILE","","","",""
"80015700009064","Nodes","2001","21.000000","29.098246","DDS demands","Known Flow","483248.897652","239370.717345","","0.000000","","","","","-0.990000","","","","","-0.885275","-0.990000","","","","","","","D1 PROFILE","","","",""
"80015700009065","Nodes","2003","21.000000","29.073968","DDS demands","Known Flow","483281.272661","239391.342350","","0.000000","","","","","-2.130000","","","","","-1.904684","-2.130000","","","","","","","D1 PROFILE","","","",""
"80015700009066","Nodes","2015","21.000000","29.056347","DDS demands","Known Flow","483240.022650","239263.592316","","0.000000","","","","","-0.550000","","","","","-0.491819","-0.550000","","","","","","","D1 PROFILE","","","",""
"80015700009067","Nodes","2022","21.000000","28.895472","DDS demands","Known Flow","483329.022674","239213.592302","","0.000000","","","","","-4.110000","","","","","-3.675235","-4.110000","","","","","","","D1 PROFILE","","","",""
"80015700009068","Nodes","2000","21.000000","29.233536","DDS demands","Known Flow","483304.147667","239370.342345","","0.000000","","","","","-1.519999","","","","","-1.359211","-1.519999","","","","","","","D1 PROFILE","","","",""
"80015700009069","Nodes","2018","21.000000","29.166373","DDS demands","Known Flow","483318.935988","239279.223539","","0.000000","","","","","-0.680000","","","","","-0.608068","-0.680000","","","","","","","D1 PROFILE","","","",""
"80015700009070","Nodes","2019","21.000000","28.997840","DDS demands","Known Flow","483271.897659","239325.842333","","0.000000","","","","","-3.589999","","","","","-3.210242","-3.589999","","","","","","","D1 PROFILE","","","",""
"80015700009071","Nodes","2057","21.000000","29.114937","DDS demands","Known Flow","483333.494837","239263.196027","","0.000000","","","","","-0.529999","","","","","-0.473935","-0.529999","","","","","","","D1 PROFILE","","","",""
"80015700009072","Nodes","-124734","21.000000","28.895472","Default Known Flow Node","Known Flow","483321.772672","239221.342304","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009073","Nodes","2059","21.000000","29.118385","DDS demands","Known Flow","483347.647679","239237.842309","","0.000000","","","","","-4.770000","","","","","-4.265419","-4.770000","","","","","","","D1 PROFILE","","","",""
"80015700009074","Nodes","2058","21.000000","29.143737","DDS demands","Known Flow","483345.397679","239279.217320","","0.000000","","","","","-2.920000","","","","","-2.611116","-2.920000","","","","","","","D1 PROFILE","","","",""
"80015700009075","Nodes","2027","21.000000","28.304656","DDS demands","Known Flow","483336.814453","239150.558287","","0.000000","","","","","-4.510000","","","","","-4.032922","-4.510000","","","","","","","D1 PROFILE","","","",""
"80015700009076","Nodes","2029","21.000000","28.226810","DDS demands","Known Flow","483313.522670","239127.467279","","0.000000","","","","","-6.040000","","","","","-5.401076","-6.040000","","","","","","","D1 PROFILE","","","",""
"80015700009077","Nodes","2028","21.000000","28.080149","DDS demands","Known Flow","483391.522691","239112.717275","","0.000000","","","","","-5.729999","","","","","-5.123868","-5.729999","","","","","","","D1 PROFILE","","","",""
"80015700009078","Nodes","586","21.000000","30.408401","DDS demands","Known Flow","483337.022676","239455.217368","","0.000000","","","","","-4.920000","","","","","-4.399552","-4.920000","","","","","","","D1 PROFILE","","","",""
"80015700009079","Nodes","-124735","21.000000","30.364634","Default Known Flow Node","Known Flow","483322.897673","239450.467367","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009080","Nodes","2075","21.000000","29.254922","DDS demands","Known Flow","483428.022701","239280.467320","","0.000000","","","","","-5.590000","","","","","-4.998678","-5.590000","","","","","","","D1 PROFILE","","","",""
"80015700009081","Nodes","751","21.000000","28.653247","DDS demands","Known Flow","483392.147691","239358.967342","","0.000000","","","","","-9.779999","","","","","-8.745450","-9.779999","","","","","","","D1 PROFILE","","","",""
"80015700009082","Nodes","585","21.000000","30.484390","DDS demands","Known Flow","483355.897682","239470.842372","","0.000000","","","","","-4.369999","","","","","-3.907732","-4.369999","","","","","","","D1 PROFILE","","","",""
"80015700009083","Nodes","587","21.000000","30.453500","DDS demands","Known Flow","483359.397683","239468.842372","","0.000000","","","","","-4.309999","","","","","-3.854079","-4.309999","","","","","","","D1 PROFILE","","","",""
"80015700009084","Nodes","588","21.000000","30.306763","DDS demands","Known Flow","483405.772695","239464.217370","","0.000000","","","","","-5.729999","","","","","-5.123868","-5.729999","","","","","","","D1 PROFILE","","","",""
"80015700009085","Nodes","-124755","21.000000","28.901082","Default Known Flow Node","Known Flow","483395.522692","239170.092290","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009086","Nodes","750","21.000000","30.191439","DDS demands","Known Flow","483388.020156","239412.348233","","0.000000","","","","","-1.770000","","","","","-1.582765","-1.770000","","","","","","","D1 PROFILE","","","",""
"80015700009087","Nodes","-124752","21.000000","30.191439","Default Known Flow Node","Known Flow","483391.272691","239401.467353","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009088","Nodes","739","21.000000","28.562069","DDS demands","Known Flow","483429.772702","239344.342338","","0.000000","","","","","-5.090000","","","","","-4.551569","-5.090000","","","","","","","D1 PROFILE","","","",""
"80015700009089","Nodes","752","21.000000","28.537148","DDS demands","Known Flow","483347.522679","239326.467333","","0.000000","","","","","-5.260000","","","","","-4.703586","-5.260000","","","","","","","D1 PROFILE","","","",""
"80015700009090","Nodes","296","21.000000","28.641678","DDS demands","Known Flow","483402.647694","239100.717271","","0.000000","","","","","-1.109999","","","","","-0.992581","-1.109999","","","","","","","D1 PROFILE","","","",""
"80015700009091","Nodes","298","21.000000","28.575361","Default Known Flow Node","Known Flow","483399.647693","239066.967262","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009092","Nodes","300","21.000000","28.505918","DDS demands","Known Flow","483423.272700","239020.842250","","0.000000","","","","","-6.560000","","","","","-5.866069","-6.560000","","","","","","","D1 PROFILE","","","",""
"80015700009093","Nodes","299","21.000000","28.516767","DDS demands","Known Flow","483462.147710","239098.217271","","0.000000","","","","","-3.459999","","","","","-3.093993","-3.459999","","","","","","","D1 PROFILE","","","",""
"80015700009094","Nodes","297","21.000000","28.613312","DDS demands","Known Flow","483454.772708","239113.092275","","0.000000","","","","","-2.609999","","","","","-2.333908","-2.609999","","","","","","","D1 PROFILE","","","",""
"80015700009095","Nodes","-124764","21.000000","28.591097","Default Known Flow Node","Known Flow","483433.911176","239001.319643","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009096","Nodes","301","21.000000","28.449236","DDS demands","Known Flow","483496.397720","239064.467261","","0.000000","","","","","-4.679999","","","","","-4.184939","-4.679999","","","","","","","D1 PROFILE","","","",""
"80015700009097","Nodes","2076","21.000000","29.196728","DDS demands","Known Flow","483418.647699","239314.342329","","0.000000","","","","","-5.039999","","","","","-4.506857","-5.039999","","","","","","","D1 PROFILE","","","",""
"80015700009098","Nodes","302","21.000000","28.590201","DDS demands","Known Flow","483437.772704","238994.842243","","0.000000","","","","","-3.930000","","","","","-3.514276","-3.930000","","","","","","","D1 PROFILE","","","",""
"80015700009099","Nodes","592","21.000000","30.456786","DDS demands","Known Flow","483461.522710","239464.342370","","0.000000","","","","","-1.949999","","","","","-1.743724","-1.949999","","","","","","","D1 PROFILE","","","",""
"80015700009100","Nodes","2033","21.000000","30.468679","DDS demands","Known Flow","483481.296979","239381.616329","","0.000000","","","","","-5.189999","","","","","-4.640990","-5.189999","","","","","","","D1 PROFILE","","","",""
"80015700009101","Nodes","2030","21.000000","29.530411","DDS demands","Known Flow","483441.522705","239267.842317","","0.000000","","","","","-6.419999","","","","","-5.740878","-6.419999","","","","","","","D1 PROFILE","","","",""
"80015700009102","Nodes","2031","21.000000","28.926105","DDS demands","Known Flow","483469.147712","239228.842306","","0.000000","","","","","-4.990000","","","","","-4.462147","-4.990000","","","","","","","D1 PROFILE","","","",""
"80015700009103","Nodes","2062","21.000000","28.810095","DDS demands","Known Flow","483470.772713","239196.092297","","0.000000","","","","","-2.109999","","","","","-1.886799","-2.109999","","","","","","","D1 PROFILE","","","",""
"80015700009104","Nodes","2064","21.000000","30.198368","DDS demands","Known Flow","483509.772723","239298.842325","","0.000000","","","","","-2.660000","","","","","-2.378619","-2.660000","","","","","","","D1 PROFILE","","","",""
"80015700009105","Nodes","2037","21.000000","30.354161","DDS demands","Known Flow","483524.272727","239324.092332","","0.000000","","","","","-9.439999","","","","","-8.441416","-9.439999","","","","","","","D1 PROFILE","","","",""
"80015700009106","Nodes","2063","21.000000","28.856293","DDS demands","Known Flow","483504.022722","239218.217303","","0.000000","","","","","-4.269999","","","","","-3.818310","-4.269999","","","","","","","D1 PROFILE","","","",""
"80015700009107","Nodes","2034","21.000000","29.864094","DDS demands","Known Flow","483508.397723","239415.592357","","0.000000","","","","","-4.449999","","","","","-3.979269","-4.449999","","","","","","","D1 PROFILE","","","",""
"80015700009108","Nodes","2036","21.000000","30.016558","DDS demands","Known Flow","483526.022728","239464.842370","","0.000000","","","","","-5.119999","","","","","-4.578395","-5.119999","","","","","","","D1 PROFILE","","","",""
"80015700009109","Nodes","2068","21.000000","30.456301","DDS demands","Known Flow","483527.632423","239311.831198","","0.000000","","","","","-0.959999","","","","","-0.858449","-0.959999","","","","","","","D1 PROFILE","","","",""
"80015700009110","Nodes","2032","21.000000","30.529702","DDS demands","Known Flow","483533.022730","239314.842330","","0.000000","","","","","-2.769999","","","","","-2.476983","-2.769999","","","","","","","D1 PROFILE","","","",""
"80015700009111","Nodes","2077","21.000000","30.356507","DDS demands","Known Flow","483619.897753","239328.217333","","0.000000","","","","","-3.650000","","","","","-3.263895","-3.650000","","","","","","","D1 PROFILE","","","",""
"80015700009112","Nodes","2073","21.000000","29.609441","DDS demands","Known Flow","483646.647761","239282.217321","","0.000000","","","","","-4.409999","","","","","-3.943500","-4.409999","","","","","","","D1 PROFILE","","","",""
"80015700009113","Nodes","2042","21.000000","33.292518","DDS demands","Known Flow","483640.772759","239481.092375","","0.000000","","","","","-8.149999","","","","","-7.287875","-8.149999","","","","","","","D1 PROFILE","","","",""
"80015700009114","Nodes","2044","21.000000","33.030843","Default Known Flow Node","Known Flow","483636.772758","239458.592369","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009115","Nodes","2054","21.000000","32.401637","DDS demands","Known Flow","483740.897786","239380.217347","","0.000000","","","","","-2.970000","","","","","-2.655827","-2.970000","","","","","","","D1 PROFILE","","","",""
"80015700009116","Nodes","2052","21.000000","32.354221","DDS demands","Known Flow","483692.147773","239372.967345","","0.000000","","","","","-10.520000","","","","","-9.407172","-10.520000","","","","","","","D1 PROFILE","","","",""
"80015700009117","Nodes","-176861","21.000000","32.945744","Default Known Flow Node","Known Flow","483577.772742","239464.092370","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009118","Nodes","2043","21.000000","32.945744","DDS demands","Known Flow","483579.397742","239463.092370","","0.000000","","","","","-6.929999","","","","","-6.196929","-6.929999","","","","","","","D1 PROFILE","","","",""
"80015700009119","Nodes","2035","21.000000","29.887122","DDS demands","Known Flow","483501.897721","239430.467361","","0.000000","","","","","-3.289999","","","","","-2.941976","-3.289999","","","","","","","D1 PROFILE","","","",""
"80015700009120","Nodes","-124796","21.000000","29.370147","Default Known Flow Node","Known Flow","483543.272733","239254.467313","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009121","Nodes","2038","21.000000","30.044844","DDS demands","Known Flow","483559.897737","239349.467339","","0.000000","","","","","-2.949999","","","","","-2.637942","-2.949999","","","","","","","D1 PROFILE","","","",""
"80015700009122","Nodes","-124795","21.000000","30.529702","Default Known Flow Node","Known Flow","483535.147730","239312.592329","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009123","Nodes","2065","21.000000","29.347828","DDS demands","Known Flow","483544.636582","239252.708665","","0.000000","","","","","-5.739999","","","","","-5.132810","-5.739999","","","","","","","D1 PROFILE","","","",""
"80015700009124","Nodes","2066","21.000000","29.361511","DDS demands","Known Flow","483533.522730","239244.342310","","0.000000","","","","","-2.750000","","","","","-2.459099","-2.750000","","","","","","","D1 PROFILE","","","",""
"80015700009125","Nodes","2067","21.000000","28.823682","DDS demands","Known Flow","483524.647727","239186.967295","","0.000000","","","","","-8.839999","","","","","-7.904886","-8.839999","","","","","","","D1 PROFILE","","","",""
"80015700009126","Nodes","-124801","21.000000","29.347828","Default Known Flow Node","Known Flow","483555.522736","239261.092315","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009127","Nodes","-124803","21.000000","30.035778","Default Known Flow Node","Known Flow","483562.272738","239351.967340","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80015700009128","Nodes","2056","21.000000","30.089706","DDS demands","Known Flow","483547.647734","239381.842348","","0.000000","","","","","-4.099999","","","","","-3.666293","-4.099999","","","","","","","D1 PROFILE","","","",""
"80015700009129","Nodes","2039","21.000000","29.992066","DDS demands","Known Flow","483591.147746","239411.342356","","0.000000","","","","","-2.580000","","","","","-2.307082","-2.580000","","","","","","","D1 PROFILE","","","",""
"80015700009130","Nodes","-124807","21.000000","32.958742","Default Known Flow Node","Known Flow","483581.897743","239466.967371","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
