"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80018900009048","Nodes","9048",21.000000,59.956899,"DDS demands","Known Flow",489030.486914,238468.760209,,0.000000,,,,,,,-1.809999,,,,,,,-1.618534,-1.809999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001212","Nodes","P00007219, 4 & 5 MONKSTON WEST, 47.08",27.000000,59.955395,"CSEP DDS Matched","Known Flow",488982.073973,238435.895877,,0.000000,,,,,,,,-47.080002,,,,,,-42.099782,-47.080002,,"",,,,,,,,"DC PROFILE",,,,,
"80018900009047","Nodes","P00007218, 4 & 5 MONSTON WEST, 5.70",24.000000,59.961839,"CSEP DDS Matched","Known Flow",488962.498942,238414.425299,,0.000000,,,,,,,,-5.700000,,,,,,-5.097042,-5.700000,,"",,,,,,,,"DC PROFILE",,,,,
"80018900001343","Nodes","1343",21.000000,66.498936,"Default Known Flow Node","Known Flow",488655.149124,239488.342377,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011379","Nodes","-1212",21.000000,65.683481,"Default Known Flow Node","Known Flow",488649.524122,239420.342358,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001151","Nodes","1151",21.000000,59.409567,"DDS demands","Known Flow",488832.033702,238040.457452,,0.000000,,,,,,,-2.180000,,,,,,,-1.949395,-2.180000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001211","Nodes","P00004953, NOON LAYER DRIVE - COND 13, 106.99",26.000000,65.675463,"CSEP DDS Matched","Known Flow",488644.262121,239422.568359,,0.000000,,,,,,,,-106.989998,,,,,,-95.672373,-106.989998,,"",,,,,,,,"DC PROFILE",,,,,
"80018900001210","Nodes","1210",21.000000,59.227528,"Default Known Flow Node","Known Flow",488923.024196,238061.466989,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001369","Nodes","P00003696,BRIDLINGTON PH1, 8.12",22.999998,59.151636,"CSEP DDS Matched","Known Flow",488929.274198,238054.216987,,0.000000,,,,,,,,-8.120000,,,,,,-7.261049,-8.120000,,"",,,,,,,,"DC PROFILE",,,,,
"80018900009010","Nodes","P00011454, SITE 9 MONKSTON WEST, 45.34",26.000000,59.151192,"CSEP DDS Matched","Known Flow",488960.365685,238080.848129,,0.000000,,,,,,,,-45.340000,,,,,,-40.543842,-45.340000,,"",,,,,,,,"DC PROFILE",,,,,
"80018900001081","Nodes","1081",21.000000,50.885682,"Default Known Flow Node","Known Flow",490729.625688,236958.217688,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011482","Nodes","-21135",21.000000,42.980106,"Default Known Flow Node","Known Flow",490965.933110,237297.926026,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011380","Nodes","-12225",21.000000,43.069124,"Default Known Flow Node","Known Flow",491000.659762,237332.871790,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001205","Nodes","1205",21.000000,43.069124,"Default Known Flow Node","Known Flow",491000.385762,237335.121791,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011385","Nodes","-12245",21.000000,47.256547,"Default Known Flow Node","Known Flow",491038.389772,237215.716758,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000452","Nodes","452",21.000000,47.238798,"DDS demands","Known Flow",491031.516449,237216.353978,,0.000000,,,,,,,-3.739999,,,,,,,-3.344374,-3.739999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001207","Nodes","1207",21.000000,47.153553,"Default Known Flow Node","Known Flow",490979.781015,237264.426951,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000451","Nodes","451",21.000000,49.969337,"Default Known Flow Node","Known Flow",491072.560781,237154.784742,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001091","Nodes","1091",21.000000,56.594038,"Default Known Flow Node","Known Flow",490422.524604,237057.091715,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000429","Nodes","429",21.000000,57.246436,"DDS demands","Known Flow",490393.774597,237031.591708,,0.000000,,,,,,,-2.440000,,,,,,,-2.181891,-2.440000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900000445","Nodes","445",21.000000,55.351177,"DDS demands","Known Flow",490494.526525,237073.986810,,0.000000,,,,,,,-8.609999,,,,,,,-7.699215,-8.609999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900011509","Nodes","-22566",21.000000,61.145986,"Default Known Flow Node","Known Flow",490289.399568,237083.091722,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001199","Nodes","1199",21.000000,61.145986,"Default Known Flow Node","Known Flow",490295.524570,237098.966727,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000512","Nodes","512",21.000000,59.045453,"Default Known Flow Node","Known Flow",490336.774581,237058.591716,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000510","Nodes","510",21.000000,62.420655,"Default Known Flow Node","Known Flow",490261.649561,237099.341727,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011484","Nodes","-21336",21.000000,52.373039,"Default Known Flow Node","Known Flow",491144.659801,235953.923415,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011635","Nodes","-9010",21.000000,52.795736,"Default Known Flow Node","Known Flow",491054.631776,235965.454418,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001194","Nodes","1194",21.000000,52.373039,"Default Known Flow Node","Known Flow",491146.514801,235953.812415,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001329","Nodes","1329",21.000000,52.270698,"DDS demands","Known Flow",491137.721799,235932.711409,,0.000000,,,,,,,-9.100000,,,,,,,-8.137383,-9.100000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001084","Nodes","1084",21.000000,55.740725,"DDS demands","Known Flow",490808.649710,236120.841461,,0.000000,,,,,,,-7.580000,,,,,,,-6.778171,-7.580000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001193","Nodes","1193",21.000000,55.698824,"Default Known Flow Node","Known Flow",490801.149708,236167.091473,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000578","Nodes","578",21.000000,54.307290,"DDS demands","Known Flow",490471.274618,235579.341313,,0.000000,,,,,,,-0.270000,,,,,,,-0.241438,-0.270000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900000579","Nodes","579",21.000000,54.283348,"DDS demands","Known Flow",490456.149614,235576.966313,,0.000000,,,,,,,-4.340000,,,,,,,-3.880905,-4.340000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900000580","Nodes","580",21.000000,54.280492,"DDS demands","Known Flow",490472.607566,235532.102349,,0.000000,,,,,,,-2.190000,,,,,,,-1.958337,-2.190000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900011614","Nodes","-303471",21.000000,62.382280,"Default Known Flow Node","Known Flow",489323.399305,234790.966099,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011384","Nodes","-12237",21.000000,61.410932,"Default Known Flow Node","Known Flow",489236.899282,234783.466097,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001192","Nodes","1192",21.000000,61.323570,"DDS demands","Known Flow",489236.899282,234786.091097,,0.000000,-98.510003,,,,,,,,,,,,,-88.089408,-98.510003,,"","C1 PROFILE",,,,,,,,,,,,
"80018900001056","Nodes","1056",21.000000,63.427679,"DDS demands","Known Flow",489600.401414,235321.093626,,0.000000,,,,,,,-0.550000,,,,,,,-0.491819,-0.550000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001054","Nodes","1054",21.000000,63.537997,"DDS demands","Known Flow",489610.111656,235283.738919,,0.000000,,,,,,,-13.689999,,,,,,,-12.241842,-13.689999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001052","Nodes","1052",21.000000,63.702738,"DDS demands","Known Flow",489602.274381,235239.091221,,0.000000,,,,,,,-12.470000,,,,,,,-11.150897,-12.470000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001055","Nodes","1055",21.000000,63.536567,"DDS demands","Known Flow",489641.649392,235287.091234,,0.000000,,,,,,,-0.799999,,,,,,,-0.715374,-0.799999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001053","Nodes","1053",21.000000,63.634371,"DDS demands","Known Flow",489611.024384,235223.716216,,0.000000,,,,,,,-7.349999,,,,,,,-6.572501,-7.349999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900009043","Nodes","9043",21.000000,59.859029,"DDS demands","Known Flow",489086.906256,238272.719030,,0.000000,,,,,,,-20.510000,,,,,,,-18.340410,-20.510000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900009046","Nodes","9046",21.000000,59.984660,"DDS demands","Known Flow",488896.330498,238382.785586,,0.000000,,,,,,,-19.069999,,,,,,,-17.052735,-19.069999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001377","Nodes","1377",21.000000,55.789367,"DDS demands","Known Flow",489428.524334,238152.842013,,0.000000,,-25.969999,,,,,,,,,,,,-23.222839,-25.969999,,"",,"C2 PROFILE",,,,,,,,,,,
"80018900001374","Nodes","1374",21.000000,56.341191,"DDS demands","Known Flow",489433.149335,238234.717036,,0.000000,,,,,,,-2.200000,,,,,,,-1.967279,-2.200000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900001373","Nodes","1373",21.000000,56.335861,"DDS demands","Known Flow",489472.524346,238222.717032,,0.000000,,,,,,,-2.440000,,,,,,,-2.181891,-2.440000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900011501","Nodes","-22351",21.000000,59.781633,"Default Known Flow Node","Known Flow",489360.399315,238215.092030,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011387","Nodes","-12253",21.000000,59.743619,"Default Known Flow Node","Known Flow",489341.298138,238196.752094,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900009008","Nodes","9008",21.000000,60.039860,"DDS demands","Known Flow",489392.535953,238278.624028,,0.000000,,,,,,,-2.230000,,,,,,,-1.994105,-2.230000,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900000780","Nodes","780",21.000000,57.935295,"DDS demands","Known Flow",490132.649526,238278.092048,,0.000000,-38.570000,,,,,,,,,,,,,-34.489984,-38.570000,,"","C1 PROFILE",,,,,,,,,,,,
"80018900000802","Nodes","802",21.000000,57.935295,"Default Known Flow Node","Known Flow",490121.149522,238290.467051,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011383","Nodes","-122365",21.000000,57.935295,"Default Known Flow Node","Known Flow",490128.274524,238274.217046,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000801","Nodes","801",21.000000,57.976904,"Default Known Flow Node","Known Flow",490120.524522,238258.717042,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000800","Nodes","800",21.000000,57.980484,"Default Known Flow Node","Known Flow",490141.399528,238252.842041,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000778","Nodes","778",21.000000,58.208817,"Default Known Flow Node","Known Flow",490175.899537,238151.967013,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011628","Nodes","-31233",21.000000,57.980484,"Default Known Flow Node","Known Flow",490150.149530,238260.842043,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000779","Nodes","779",21.000000,57.980484,"Default Known Flow Node","Known Flow",490148.899530,238261.592043,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000798","Nodes","798",21.000000,57.980484,"Default Known Flow Node","Known Flow",490163.024534,238241.967038,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001271","Nodes","1271",21.000000,58.143639,"DDS demands","Known Flow",490247.899557,238797.717189,,0.000000,,,,,,,,,-8.899999,,,,,-7.958538,-8.899999,,"",,,,,,,,,"I2 PROFILE",,,,
"80018900001273","Nodes","1273,",21.000000,58.191096,"Default Known Flow Node","Known Flow",490255.399559,238793.717188,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001272","Nodes","1272",21.000000,58.733473,"Default Known Flow Node","Known Flow",490254.524559,238762.092179,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011389","Nodes","-12333",21.000000,58.729671,"Default Known Flow Node","Known Flow",490262.011403,238761.831292,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001275","Nodes","1275",21.000000,58.716697,"DDS demands","Known Flow",490374.899592,238750.842176,,0.000000,,,,,,,,,-31.479999,,,,,-28.149979,-31.479999,,"",,,,,,,,,"I2 PROFILE",,,,
"80018900011545","Nodes","-277382",21.000000,58.716804,"Default Known Flow Node","Known Flow",490378.149592,238750.592176,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011377","Nodes","-11233",21.000000,58.723762,"Default Known Flow Node","Known Flow",490519.395031,238737.506576,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001278","Nodes","1278",21.000000,58.720129,"Default Known Flow Node","Known Flow",490475.654111,238741.641369,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000961","Nodes","961",21.000000,58.789638,"DDS demands","Known Flow",490583.798666,238731.589319,,0.000000,-30.110000,,,,,,,,-64.999999,,,,,-85.049062,-95.109997,,"","C1 PROFILE",,,,,,,,"I2 PROFILE",,,,
"80018900011483","Nodes","-21315",21.000000,63.249803,"Default Known Flow Node","Known Flow",490049.384295,237508.170355,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001103","Nodes","1103",21.000000,63.291113,"Default Known Flow Node","Known Flow",490023.729496,237502.581836,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001027","Nodes","1027",21.000000,63.249803,"Default Known Flow Node","Known Flow",490049.855503,237505.166837,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001104","Nodes","1104",21.000000,63.249803,"Default Known Flow Node","Known Flow",490048.542075,237513.538732,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900011388","Nodes","-12254",21.000000,63.249803,"Default Known Flow Node","Known Flow",490047.856503,237518.176841,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001102","Nodes","1102",21.000000,63.291113,"Default Known Flow Node","Known Flow",490021.232495,237513.457839,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001138","Nodes","1138",21.000000,59.937284,"Default Known Flow Node","Known Flow",489511.961806,238580.812900,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000825","Nodes","825",21.000000,59.937284,"Default Known Flow Node","Known Flow",489521.264323,238551.558808,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000827","Nodes","827",21.000000,59.937284,"Default Known Flow Node","Known Flow",489561.899370,238597.217134,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900001108","Nodes","1108",21.000000,60.585215,"DDS demands","Known Flow",489408.024328,238455.467096,,0.000000,,,,,,,-5.389999,,,,,,,-4.819834,-5.389999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900000843","Nodes","843",21.000000,60.751872,"DDS demands","Known Flow",489472.351281,238422.392891,,0.000000,,,,,,,-11.239999,,,,,,,-10.051008,-11.239999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900000844","Nodes","844",21.000000,60.639573,"DDS demands","Known Flow",489456.899342,238484.842104,,0.000000,,,,,,,-5.409999,,,,,,,-4.837718,-5.409999,,"",,,,,,,"D1 PROFILE",,,,,,
"80018900011381","Nodes","-12232",21.000000,56.511057,"Default Known Flow Node","Known Flow",490004.024491,236622.091597,,0.000000,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,
"80018900000755","Nodes","755",21.000000,56.965381,"DDS demands","Known Flow",489998.524489,236666.966609,,0.000000,,-42.189998,,,,,,,,,,,,-37.727050,-42.189998,,"",,"C2 PROFILE",,,,,,,,,,,
