"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80003400000529","Nodes","529","21.000000","37.587959","DDS demands","Known Flow","446281.500000","237474.125000","","0.000000","","","","","","-12.770000","","","","","","","-11.419162","-12.770000","","","","","","","","D1 PROFILE","","","","","",""
"80003400000530","Nodes","530","21.000000","37.552650","DDS demands","Known Flow","446279.875000","237445.125000","","0.000000","","","","","","-4.199999","","","","","","","-3.755715","-4.199999","","","","","","","","D1 PROFILE","","","","","",""
"80003400000307","Nodes","","21.000000","31.177936","DDS demands","Known Flow","446724.831862","242222.542616","","0.000000","","","","","","","","","-8.699999","","","","-7.779695","-8.699999","","","","","","","","","","","I2 PROFILE","","",""
"80003400000172","Nodes","172","21.000000","38.992241","DDS demands","Known Flow","444006.125000","240159.250000","","0.000000","","","","","","-3.749999","","","","","","","-3.353317","-3.749999","","","","","","","","D1 PROFILE","","","","","",""
"80003400002565","Nodes","2565","21.000000","44.712531","DDS demands","Known Flow","446034.625000","238065.375000","","0.000000","-80.329997","","","","","-12.520000","","","","","","","-83.028130","-92.849999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"80003400001230","Nodes","1230","21.000000","44.705541","Default Known Flow Node","Known Flow","446034.625000","238064.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400151230","Nodes","151230","21.000000","40.081083","Default Known Flow Node","Known Flow","444169.531250","239991.812500","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400171230","Nodes","171230","21.000000","39.815179","Default Known Flow Node","Known Flow","444153.250000","239975.718750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400161230","Nodes","161230","21.000000","39.627864","Default Known Flow Node","Known Flow","444198.593750","240023.109375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000166","Nodes","166","21.000000","40.115969","DDS demands","Known Flow","444159.687500","240001.718750","","0.000000","","","","","","-10.459999","","","","","","","-9.353518","-10.459999","","","","","","","","D1 PROFILE","","","","","",""
"80003400000168","Nodes","168","21.000000","40.017926","DDS demands","Known Flow","444120.375000","239963.500000","","0.000000","","","","","","-5.889999","","","","","","","-5.266943","-5.889999","","","","","","","","D1 PROFILE","","","","","",""
"80003400000385","Nodes","385","21.000000","32.696088","DDS demands","Known Flow","444967.875000","239951.000000","","0.000000","","","","","","-12.199999","","","","","","","-10.909458","-12.199999","","","","","","","","D1 PROFILE","","","","","",""
"80003400000386","Nodes","386","21.000000","32.475686","DDS demands","Known Flow","444871.500000","239895.500000","","0.000000","","","","","","-7.780000","","","","","","","-6.957015","-7.780000","","","","","","","","D1 PROFILE","","","","","",""
"80003400001172","Nodes","1172","21.000000","39.833274","Default Known Flow Node","Known Flow","446685.343750","240754.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001173","Nodes","1173","21.000000","39.738552","Default Known Flow Node","Known Flow","446686.406250","240750.906250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000740","Nodes","740","21.000000","39.734105","DDS demands","Known Flow","446688.625000","240751.625000","","0.000000","","","","","","-2.329999","","","","","","","-2.083527","-2.329999","","","","","","","","D1 PROFILE","","","","","",""
"80003400001360","Nodes","1360","21.000000","39.639835","DDS demands","Known Flow","446640.500000","240736.375000","","0.000000","","","","","","-3.299999","","","","","","","-2.950918","-3.299999","","","","","","","","D1 PROFILE","","","","","",""
"80003400177029","Nodes","177029","21.000000","42.371323","Default Known Flow Node","Known Flow","446573.500000","240997.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400002670","Nodes","2670","21.000000","31.060072","DDS demands","Known Flow","445642.968750","240745.750000","","0.000000","-26.450000","","","","","","","","","","","","-23.652063","-26.450000","","","C1 PROFILE","","","","","","","","","","",""
"80003400002680","Nodes","2680","21.000000","30.957978","DDS demands","Known Flow","445654.375000","240743.812500","","0.000000","-97.910005","","","","","","","","","","","","-87.552881","-97.910005","","","C1 PROFILE","","","","","","","","","","",""
"80003400000394","Nodes","394","21.000000","25.943724","DDS demands","Known Flow","445060.625000","239332.875000","","0.000000","","","","","","-12.069999","","","","","","","-10.793209","-12.069999","","","","","","","","D1 PROFILE","","","","","",""
"80003400001144","Nodes","1144","21.000000","25.577453","Default Known Flow Node","Known Flow","445035.906250","239340.796875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400167948","Nodes","167948","21.000000","25.360184","Default Known Flow Node","Known Flow","444998.750000","239358.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000222","Nodes","222","21.000000","39.898300","DDS demands","Known Flow","443969.875000","240950.000000","","0.000000","","","","","","-6.260000","","","","","","","-5.597804","-6.260000","","","","","","","","D1 PROFILE","","","","","",""
"80003400001121","Nodes","1121","21.000000","40.028788","Default Known Flow Node","Known Flow","443956.125000","240915.015625","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000114","Nodes","114","21.000000","32.626420","DDS demands","Known Flow","444812.312500","240703.906250","","0.000000","","","","","","-23.780001","","","","","","","-21.264503","-23.780001","","","","","","","","D1 PROFILE","","","","","",""
"80003400001120","Nodes","1120","21.000000","32.544752","Default Known Flow Node","Known Flow","444832.406250","240705.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400207101","Nodes","207101","21.000000","32.364072","Default Known Flow Node","Known Flow","444917.625000","240781.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001112","Nodes","1112","21.000000","33.108348","Default Known Flow Node","Known Flow","444653.937500","240335.906250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001101","Nodes","1101","21.000000","33.134672","Default Known Flow Node","Known Flow","444652.468750","240311.531250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001111","Nodes","1111","21.000000","33.571746","Default Known Flow Node","Known Flow","444628.468750","240343.250000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001098","Nodes","Maximo, 213551, -20.00 scmh","21.000000","32.716998","Point Loads","Known Flow","444674.406250","240327.531250","","0.000000","","","","","","","","","","","-19.999998","","-17.884357","-19.999998","","","","","","","","","","","","","PL-DC PROFILE",""
"80003400001104","Nodes","1104","21.000000","34.386550","Default Known Flow Node","Known Flow","444630.906250","240400.281250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001103","Nodes","1103","21.000000","33.712054","Default Known Flow Node","Known Flow","444584.593750","240262.609375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000133","Nodes","133","21.000000","34.630879","DDS demands","Known Flow","444606.500000","240393.500000","","0.000000","","","","","","-10.520000","","","","","","","-9.407172","-10.520000","","","","","","","","D1 PROFILE","","","","","",""
"80003400001423","Nodes","1423","21.000000","34.340187","DDS demands","Known Flow","444637.687500","240401.296875","","0.000000","","","","","","-12.289999","","","","","","","-10.989937","-12.289999","","","","","","","","D1 PROFILE","","","","","",""
"80003400002012","Nodes","2012","21.000000","37.961259","Default Known Flow Node","Known Flow","446520.625000","241180.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001061","Nodes","1061","21.000000","37.926278","DDS demands","Known Flow","446522.625000","241180.703125","","0.000000","","","","","","-0.790000","","","","","","","-0.706432","-0.790000","","","","","","","","D1 PROFILE","","","","","",""
"80003400002013","Nodes","2013","21.000000","37.011659","DDS demands","Known Flow","446574.125000","241186.000000","","0.000000","","","","","","-14.860000","","","","","","","-13.288078","-14.860000","","","","","","","","D1 PROFILE","","","","","",""
"80003400000235","Nodes","235","21.000000","43.503406","DDS demands","Known Flow","443861.375000","241076.625000","","0.000000","","","","","","-9.689999","","","","","","","-8.664970","-9.689999","","","","","","","","D1 PROFILE","","","","","",""
"80003400001002","Nodes","","21.000000","31.783959","DDS demands","Known Flow","446822.533704","242316.436994","","0.000000","-4.699999","","","","","","","","","","","","-4.202823","-4.699999","","","C1 PROFILE","","","","","","","","","","",""
"80003400000234","Nodes","234","21.000000","44.910157","DDS demands","Known Flow","443853.500000","241149.125000","","0.000000","","","","","","-12.950000","","","","","","","-11.580122","-12.950000","","","","","","","","D1 PROFILE","","","","","",""
"80003400000952","Nodes","952","21.000000","27.176126","DDS demands","Known Flow","446257.625000","238797.625000","","0.000000","","","","","","-8.830000","","","","","","","-7.895944","-8.830000","","","","","","","","D1 PROFILE","","","","","",""
"80003400000948","Nodes","948","21.000000","27.234555","DDS demands","Known Flow","446244.000000","238792.625000","","0.000000","","","","","","-7.940000","","","","","","","-7.100090","-7.940000","","","","","","","","D1 PROFILE","","","","","",""
"80003400000708","Nodes","708","21.000000","47.035985","DDS demands","Known Flow","446330.625000","241572.500000","","0.000000","","","","","","-5.670000","","","","","","","-5.070216","-5.670000","","","","","","","","D1 PROFILE","","","","","",""
"80003400002650","Nodes","2650","21.000000","47.555771","Default Known Flow Node","Known Flow","446406.093750","241580.593750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000515","Nodes","515","21.000000","44.270708","DDS demands","Known Flow","446454.500000","238105.000000","","0.000000","","","","","","-7.050000","","","","","","","-6.304236","-7.050000","","","","","","","","D1 PROFILE","","","","","",""
"80003400002665","Nodes","2665","21.000000","43.813705","Default Known Flow Node","Known Flow","446413.875000","238091.125000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001510","Nodes","1510","21.000000","43.128208","DDS demands","Known Flow","446349.875000","238073.250000","","0.000000","","","","","","-13.489999","","","","","","","-12.062999","-13.489999","","","","","","","","D1 PROFILE","","","","","",""
"80003400002507","Nodes","2507","21.000000","32.641455","DDS demands","Known Flow","445804.875000","240218.125000","","0.000000","-3.520000","","","","","","","","-6.000000","","","","-8.512954","-9.519999","","","C1 PROFILE","","","","","","","","I2 PROFILE","","",""
"80003400008012","Nodes","8012","21.000000","32.409645","Default Known Flow Node","Known Flow","445839.687500","240189.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400002508","Nodes","2508","21.000000","32.357470","DDS demands","Known Flow","445833.750000","240175.875000","","0.000000","-1.869999","","","","","","","","-6.179999","","","","-7.198453","-8.049999","","","C1 PROFILE","","","","","","","","I2 PROFILE","","",""
"80003400001011","Nodes","1011","21.000000","40.850169","DDS demands","Known Flow","443984.375000","241665.375000","","0.000000","","","","","","-6.139999","","","","","","","-5.490497","-6.139999","","","","","","","","D1 PROFILE","","","","","",""
"80003400008010","Nodes","Logger 5502, Riley Drive","21.000000","41.063506","Val Log Post","Known Flow","443974.437500","241664.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400142605","Nodes","142605","21.000000","39.110651","Default Known Flow Node","Known Flow","444640.500000","241526.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400008009","Nodes","8009","21.000000","40.386257","Default Known Flow Node","Known Flow","444736.875000","241575.484375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000796","Nodes","796","21.000000","40.554031","DDS demands","Known Flow","444749.625000","241580.875000","","0.000000","-6.000000","","","","","-10.719999","","","","","","","-14.951323","-16.720000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"80003400002543","Nodes","GROUP PROFILE 3, REFERENCE POINT, RUSKIN ROAD, ID 5500","21.000000","27.154767","Referencing Low Point","Known Flow","445115.625000","239372.625000","","0.000000","","","","","","-1.100000","","","","","","","-0.983639","-1.100000","","","","","","","","D1 PROFILE","","","","","",""
"80003400008008","Nodes","","21.000000","27.328654","Default Known Flow Node","Known Flow","445123.593750","239381.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000411","Nodes","411","21.000000","27.548848","DDS demands","Known Flow","445133.875000","239381.625000","","0.000000","","","","","","-6.910000","","","","","","","-6.179045","-6.910000","","","","","","","","D1 PROFILE","","","","","",""
"80003400194730","Nodes","194730","21.000000","33.545995","Default Known Flow Node","Known Flow","444640.375000","240691.625000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400008006","Nodes","Logger 5498, Hilton Road","21.000000","33.711553","Val Log Post","Known Flow","444621.000000","240689.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000108","Nodes","108","21.000000","33.973771","DDS demands","Known Flow","444577.875000","240660.375000","","0.000000","-10.800000","","","","","-0.589999","","","","","","","-10.185141","-11.390000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"80003400008005","Nodes","Logger 5497, High Street","21.000000","34.764018","Val Log Post","Known Flow","445495.468750","240463.984375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400177393","Nodes","177393","21.000000","34.401013","Default Known Flow Node","Known Flow","445475.000000","240456.000000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000923","Nodes","923","21.000000","27.216871","DDS demands","Known Flow","446168.500000","238881.375000","","0.000000","","","","","","-6.619999","","","","","","","-5.919722","-6.619999","","","","","","","","D1 PROFILE","","","","","",""
"80003400008004","Nodes","Logger 5490, Chatsworth Drive","21.000000","27.177378","Val Log Post","Known Flow","446176.906250","238877.046875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001378","Nodes","1378","21.000000","38.403677","DDS demands","Known Flow","443574.250000","241160.500000","","0.000000","","","","","","-7.450000","","","","","","","-6.661923","-7.450000","","","","","","","","D1 PROFILE","","","","","",""
"80003400008003","Nodes","Logger 5489, Bretch hill","21.000000","38.556394","Val Log Post","Known Flow","443551.562500","241169.156250","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001096","Nodes","1096","21.000000","38.644873","DDS demands","Known Flow","443537.750000","241172.500000","","0.000000","","","","","","-2.669999","","","","","","","-2.387561","-2.669999","","","","","","","","D1 PROFILE","","","","","",""
"80003401000365","Nodes","1000365","21.000000","39.379838","Default Known Flow Node","Known Flow","443839.812500","239657.796875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400008002","Nodes","Logger 5488, Broughton Road","21.000000","39.815447","Val Log Post","Known Flow","443983.562500","239714.359375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400157650","Nodes","157650","21.000000","39.853070","Default Known Flow Node","Known Flow","444008.125000","239725.750000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000693","Nodes","693","21.000000","39.519609","DDS demands","Known Flow","446205.625000","240598.375000","","0.000000","-46.750001","","","","","-6.390000","","","","","","","-47.518741","-53.140000","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"80003400177845","Nodes","177845","21.000000","39.494006","Default Known Flow Node","Known Flow","446207.875000","240599.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400001405","Nodes","1405","21.000000","34.399314","DDS demands","Known Flow","444250.000000","240384.000000","","0.000000","","","","","","-3.430000","","","","","","","-3.067167","-3.430000","","","","","","","","D1 PROFILE","","","","","",""
"80003400001404","Nodes","1404","21.000000","34.398578","DDS demands","Known Flow","444235.906250","240399.796875","","0.000000","","","","","","-2.059999","","","","","","","-1.842088","-2.059999","","","","","","","","D1 PROFILE","","","","","",""
"80003400002434","Nodes","2434","21.000000","33.316374","DDS demands","Known Flow","444671.375000","240646.125000","","0.000000","","","","","","-12.109999","","","","","","","-10.828979","-12.109999","","","","","","","","D1 PROFILE","","","","","",""
"80003400000568","Nodes","568","21.000000","27.983011","Default Known Flow Node","Known Flow","442242.906250","238414.203125","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400008000","Nodes","PROFILE GROUP 2 , WYKHAM LANE, SENSE POINT, ID: 5702","21.000000","27.624461","Low Point","Known Flow","442162.500000","238408.406250","","0.000000","","","","","","-3.110000","","","","","","","-2.781017","-3.110000","","","","","","","","D1 PROFILE","","","","","",""
"80003400002070","Nodes","2070","21.000000","27.343594","DDS demands","Known Flow","442097.375000","238435.500000","","0.000000","","","","-7.259999","","-5.079999","","","","","","","-11.034649","-12.339999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"80003400001867","Nodes","1867","21.000000","47.669212","DDS demands","Known Flow","444134.250000","242376.125000","","0.000000","","","","","","-7.080000","","","","","","","-6.331062","-7.080000","","","","","","","","D1 PROFILE","","","","","",""
"80003400001871","Nodes","1871","21.000000","47.716641","DDS demands","Known Flow","444078.500000","242428.203125","","0.000000","","","","","","-10.710000","","","","","","","-9.577073","-10.710000","","","","","","","","D1 PROFILE","","","","","",""
"80003400001872","Nodes","1872","21.000000","47.755419","Default Known Flow Node","Known Flow","444053.875000","242444.375000","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80003400000970","Nodes","970","21.000000","30.045117","DDS demands","Known Flow","445551.125000","240074.000000","","0.000000","","","","","","-2.250000","","","","","","","-2.011990","-2.250000","","","","","","","","D1 PROFILE","","","","","",""
"80003400002497","Nodes","2497","21.000000","30.045015","DDS demands","Known Flow","445549.593750","240069.000000","","0.000000","","","","","","-1.779999","","","","","","","-1.591707","-1.779999","","","","","","","","D1 PROFILE","","","","","",""
"80003400000971","Nodes","971","21.000000","30.045002","DDS demands","Known Flow","445544.125000","240050.750000","","0.000000","","","","","","-0.399999","","","","","","","-0.357687","-0.399999","","","","","","","","D1 PROFILE","","","","","",""
"80003400001831","Nodes","1831","21.000000","41.773369","DDS demands","Known Flow","446387.500000","241291.750000","","0.000000","","","","","","-2.300000","","","","","","","-2.056701","-2.300000","","","","","","","","D1 PROFILE","","","","","",""
"80003400002282","Nodes","2282","21.000000","42.263348","DDS demands","Known Flow","446381.906250","241301.500000","","0.000000","","","","","","-1.420000","","","","","","","-1.269789","-1.420000","","","","","","","","D1 PROFILE","","","","","",""
"80003400002111","Nodes","2111","21.000000","43.415148","DDS demands","Known Flow","446381.250000","241337.875000","","0.000000","","","","","","-0.739999","","","","","","","-0.661721","-0.739999","","","","","","","","D1 PROFILE","","","","","",""
