"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80520800000018","Nodes","18","21.000000","24.091306","DDS demands","Known Flow","456269.250000","189708.875000","","0.000000","-8.069999","","","","-1.381999","","","","","-8.452146","-9.451999","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"80520800000011","Nodes","11","21.000000","40.376661","Default Known Flow Node","Known Flow","456123.750000","188946.000000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"805208-4904547","Nodes","-4904547","21.000000","44.744520","Default Known Flow Node","Known Flow","456001.625000","188699.000000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000001","Nodes","1, ""NORTH MORETON OD43D""","21.000000","45.000001","Default Known Pressure Node","Known Pressure","455990.375000","188701.500000","","632.999974","","","","","","","","","","136.981641","153.186009","","","","","","","","","","",""
"80520800000012","Nodes","12","21.000000","39.523830","DDS demands","Known Flow","456128.375000","188998.875000","","0.000000","","","","","-7.569000","","","","","-6.768335","-7.569000","","","","","","","D1 PROFILE","","","",""
"805208-1462511","Nodes","-1462511","21.000000","35.903358","Default Known Flow Node","Known Flow","456156.500000","189229.500000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000013","Nodes","13","21.000000","35.825226","DDS demands","Known Flow","456156.250000","189230.625000","","0.000000","-6.569999","","","-4.909999","-25.958999","","","","","-33.478622","-37.439000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","",""
"80520800000014","Nodes","14","21.000000","35.566593","DDS demands","Known Flow","456274.875000","189255.125000","","0.000000","","","","","-13.350000","","","","","-11.937809","-13.350000","","","","","","","D1 PROFILE","","","",""
"80520800000015","Nodes","15","21.000000","35.480316","Default Known Flow Node","Known Flow","456361.875000","189227.625000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000020","Nodes","20","21.000000","22.128448","DDS demands","Known Flow","455944.500000","189588.000000","","0.000000","","","","","-11.349000","","","","","-10.148479","-11.349000","","","","","","","D1 PROFILE","","","",""
"80520800000023","Nodes","23","21.000000","22.060163","DDS demands","Known Flow","455883.125000","189545.750000","","0.000000","","","","","-4.176000","","","","","-3.734253","-4.176000","","","","","","","D1 PROFILE","","","",""
"80520800000021","Nodes","21","21.000000","22.250982","DDS demands","Known Flow","455924.000000","189705.625000","","0.000000","","","","","-3.170000","","","","","-2.834670","-3.170000","","","","","","","D1 PROFILE","","","",""
"80520800000016","Nodes","16","21.000000","24.843888","DDS demands","Known Flow","456122.125000","189555.125000","","0.000000","","","","","-41.422002","","-10.079999","","","-46.054013","-51.502000","","","","","","","D1 PROFILE","","I2 PROFILE","",""
"80520800000017","Nodes","17","21.000000","24.094195","DDS demands","Known Flow","456265.500000","189705.875000","","0.000000","","","","","-8.279999","","","","","-7.404124","-8.279999","","","","","","","D1 PROFILE","","","",""
"80520800000019","Nodes","19","21.000000","23.699717","DDS demands","Known Flow","456140.125000","189679.750000","","0.000000","","","","","-6.899000","","","","","-6.169209","-6.899000","","","","","","","D1 PROFILE","","","",""
"80520800000100","Nodes","100","21.000000","27.762506","Default Known Flow Node","Known Flow","452765.012864","185592.178275","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002027","Nodes","","21.000000","27.762506","Default Known Flow Node","Known Flow","452772.082730","185589.823436","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002019","Nodes","","21.000000","27.792492","Default Known Flow Node","Known Flow","453023.318428","185884.117791","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000092","Nodes","92","21.000000","27.717042","DDS demands","Known Flow","453079.474443","185956.501810","","0.000000","","","","","-2.209999","","","","","-1.976221","-2.209999","","","","","","","D1 PROFILE","","","",""
"80520800002034","Nodes","","21.000000","28.567685","Default Known Flow Node","Known Flow","453001.040044","185551.808540","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002028","Nodes","","21.000000","29.191437","Default Known Flow Node","Known Flow","453031.346088","185545.573223","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000104","Nodes","104","21.000000","31.492726","DDS demands","Known Flow","453197.018475","185555.992701","","0.000000","","","","","-8.290000","","","","","-7.413066","-8.290000","","","","","","","D1 PROFILE","","","",""
"80520800001002","Nodes","1002","21.000000","31.740512","DDS demands","Known Flow","453243.704488","185558.216702","","0.000000","","","","","-3.549999","","","","","-3.174473","-3.549999","","","","","","","D1 PROFILE","","","",""
"80520800002074","Nodes","","21.000000","31.917932","Default Known Flow Node","Known Flow","453295.475548","185555.197167","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002033","Nodes","","21.000000","29.085880","Default Known Flow Node","Known Flow","452977.157080","185994.636000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000081","Nodes","81","21.000000","29.094558","DDS demands","Known Flow","452977.764885","185995.575868","","0.000000","","-13.060000","","","-6.110000","","","","","-17.142158","-19.170001","","","","C2 PROFILE","","","D1 PROFILE","","","",""
"80520800002035","Nodes","2035, P13131968, LONDON ROAD, SCH 8.31","22.999998","31.692054","CSEP Unmatched","Known Flow","453244.179921","185551.889336","","0.000000","","","","","","","","","-8.310000","-7.430950","-8.310000","","","","","","","","","","","PL-DC PROFILE"
"80520800000082","Nodes","82","21.000000","28.731744","DDS demands","Known Flow","453013.030425","185971.284814","","0.000000","","","","","-4.630000","","","","","-4.140228","-4.630000","","","","","","","D1 PROFILE","","","",""
"80520800002039","Nodes","","21.000000","27.619702","Default Known Flow Node","Known Flow","452834.645032","185770.576702","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002016","Nodes","","21.000000","27.564576","Default Known Flow Node","Known Flow","452858.806383","185812.907771","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000108","Nodes","108","21.000000","31.875622","DDS demands","Known Flow","453137.783459","185809.492770","","0.000000","","","","","-12.170000","","","","","-10.882632","-12.170000","","","","","","","D1 PROFILE","","","",""
"80520800000110","Nodes","110","21.000000","31.421986","DDS demands","Known Flow","453093.847447","185903.986796","","0.000000","","","","","-7.620000","","","","","-6.813940","-7.620000","","","","","","","D1 PROFILE","","","",""
"80520800000107","Nodes","107","21.000000","32.309488","DDS demands","Known Flow","453252.100490","185718.480746","","0.000000","","","","","-11.180000","","","","","-9.997356","-11.180000","","","","","","","D1 PROFILE","","","",""
"80520800002020","Nodes","","21.000000","32.616485","Default Known Flow Node","Known Flow","453270.544495","185749.097754","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002044","Nodes","","21.000000","29.069397","Default Known Flow Node","Known Flow","452975.669465","185992.335655","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002047","Nodes","","21.000000","29.664799","Default Known Flow Node","Known Flow","453005.528175","186042.573224","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002023","Nodes","","21.000000","30.024991","Default Known Flow Node","Known Flow","453028.573429","186072.723842","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002055","Nodes","","21.000000","32.279198","Default Known Flow Node","Known Flow","453133.045191","186069.062672","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000077","Nodes","77","21.000000","32.326352","DDS demands","Known Flow","453134.383070","186070.127275","","0.000000","","","","","-1.259999","","","","","-1.126714","-1.259999","","","","","","","D1 PROFILE","","","",""
"80520800002057","Nodes","","21.000000","31.566405","Default Known Flow Node","Known Flow","453112.211018","186053.975995","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000123","Nodes","123","21.000000","31.648932","DDS demands","Known Flow","453114.922824","186055.236314","","0.000000","","","","","0.000000","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","",""
"80520800002060","Nodes","","21.000000","31.196400","Default Known Flow Node","Known Flow","453126.692456","186000.016822","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000125","Nodes","125","21.000000","31.196825","Default Known Flow Node","Known Flow","453127.893408","186001.077111","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002066","Nodes","","21.000000","33.875158","Default Known Flow Node","Known Flow","453313.504111","185786.859131","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000113","Nodes","113","21.000000","38.223196","DDS demands","Known Flow","453392.819528","185945.694807","","0.000000","","","","","-17.530000","","","","","-15.675640","-17.530000","","","","","","","D1 PROFILE","","","",""
"80520800002070","Nodes","","21.000000","33.563488","Default Known Flow Node","Known Flow","453509.727403","185571.534452","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002026","Nodes","","21.000000","33.976250","Default Known Flow Node","Known Flow","453562.275574","185578.059707","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002072","Nodes","","21.000000","34.673101","Default Known Flow Node","Known Flow","453574.132521","185627.769971","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002064","Nodes","","21.000000","36.136117","Default Known Flow Node","Known Flow","453579.577579","185712.766744","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002085","Nodes","","21.000000","32.545753","Default Known Flow Node","Known Flow","453378.482448","185558.220194","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000063","Nodes","63","21.000000","40.754744","DDS demands","Known Flow","453427.548538","186028.355830","","0.000000","","","","","-4.269999","","","","","-3.818310","-4.269999","","","","","","","D1 PROFILE","","","",""
"80520800002082","Nodes","","21.000000","39.620491","Default Known Flow Node","Known Flow","453622.546692","185830.433326","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000057","Nodes","57","21.000000","44.425940","DDS demands","Known Flow","453663.512602","186005.151824","","0.000000","","","","","-6.110000","","","","","-5.463671","-6.110000","","","","","","","D1 PROFILE","","","",""
"80520800002088","Nodes","","21.000000","35.605043","Default Known Flow Node","Known Flow","453453.428117","185743.035228","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000120","Nodes","120","21.000000","35.656170","Default Known Flow Node","Known Flow","453482.173553","185721.979747","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002089","Nodes","","21.000000","33.481199","Default Known Flow Node","Known Flow","453509.178294","185581.687213","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000148","Nodes","","21.000000","33.481199","Default Known Flow Node","Known Flow","453511.695561","185610.098716","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000149","Nodes","Maximo Ref:144851","21.000000","34.691377","Point Loads","Known Flow","453554.758809","185629.998876","","0.000000","","","","","","","","-5.480000","","-4.900314","-5.480000","","","","","","","","","","PL-AF PROFILE",""
"80520800002081","Nodes","","21.000000","34.635840","Default Known Flow Node","Known Flow","453526.789565","185626.375721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000073","Nodes","73","21.000000","39.729655","DDS demands","Known Flow","453382.947009","186107.245774","","0.000000","","","","","-3.240000","","","","","-2.897266","-3.240000","","","","","","","D1 PROFILE","","","",""
"80520800000064","Nodes","64","21.000000","40.404010","DDS demands","Known Flow","453403.151531","186102.460850","","0.000000","","","","","-2.939999","","","","","-2.629000","-2.939999","","","","","","","D1 PROFILE","","","",""
"80520800002104","Nodes","","21.000000","33.143428","Default Known Flow Node","Known Flow","453462.435547","186216.544881","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000072","Nodes","72","21.000000","33.076702","DDS demands","Known Flow","453494.022556","186199.637877","","0.000000","","","","","-5.119999","","","","","-4.578395","-5.119999","","","","","","","D1 PROFILE","","","",""
"80520800000058","Nodes","58","21.000000","44.163218","DDS demands","Known Flow","453653.407114","186012.705932","","0.000000","","","","","-6.840000","","","","","-6.116450","-6.840000","","","","","","","D1 PROFILE","","","",""
"80520800000060","Nodes","60","21.000000","43.416439","DDS demands","Known Flow","453609.944866","186018.099322","","0.000000","","","","","-9.779999","","","","","-8.745450","-9.779999","","","","","","","D1 PROFILE","","","",""
"80520801462507","Nodes","-1462507","21.000000","44.102688","Default Known Flow Node","Known Flow","453650.146582","186014.089076","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000131","Nodes","131","21.000000","39.950048","DDS demands","Known Flow","453567.046576","186112.630853","","0.000000","","","","","-2.079999","","","","","-1.859973","-2.079999","","","","","","","D1 PROFILE","","","",""
"80520800000130","Nodes","130","21.000000","40.329672","DDS demands","Known Flow","453589.584582","186110.174852","","0.000000","","","","","-4.999999","","","","","-4.471089","-4.999999","","","","","","","D1 PROFILE","","","",""
"80520800002116","Nodes","","21.000000","37.937953","Default Known Flow Node","Known Flow","453439.228761","186116.749545","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800001577","Nodes","MAXIMO, 205373","21.000000","33.225507","Point Loads","Known Flow","453463.420326","186203.487443","","0.000000","","","","","","","","-22.150000","","-19.806927","-22.150000","","","","","","","","","","PL-AF PROFILE",""
"80520800002140","Nodes","2140","21.000000","25.958414","DDS demands","Known Flow","455532.534286","185802.268016","","0.000000","","","","","-0.349999","","","","","-0.312976","-0.349999","","","","","","","D1 PROFILE","","","",""
"80520800002128","Nodes","","21.000000","24.415130","Default Known Flow Node","Known Flow","455578.182123","185738.120751","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800002146","Nodes","2146","21.000000","36.342752","DDS demands","Known Flow","455477.125431","186078.478030","","0.000000","","","","","-2.019999","","","","","-1.806320","-2.019999","","","","","","","D1 PROFILE","","","",""
"80520800002125","Nodes","2125","21.000000","29.626288","DDS demands","Known Flow","455510.025104","185947.439808","","0.000000","-4.340000","","","","-4.679999","","","","","-8.065845","-9.020000","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"80520800000027","Nodes","27","21.000000","63.954303","Default Known Flow Node","Known Flow","456173.024837","188206.633999","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"80520800000029","Nodes","29","21.000000","63.908925","DDS demands","Known Flow","456197.900292","188252.144435","","0.000000","","","","","-1.109999","","","","","-0.992581","-1.109999","","","","","","","D1 PROFILE","","","",""
"80520800000036","Nodes","36","21.000000","63.098151","DDS demands","Known Flow","455877.807489","188308.146683","","0.000000","","","","","-3.810000","","","","","-3.406970","-3.810000","","","","","","","D1 PROFILE","","","",""
"80520800002161","Nodes","","21.000000","63.098151","Default Known Flow Node","Known Flow","455878.326205","188309.247451","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
