"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-AF)"
"80007900000053","Nodes","53",21.000000,31.828867,"DDS demands","Known Flow",444576.499951,216786.066655,,0.000000,-6.429999,,-44.790002,-11.140000,-19.739999,,,-73.415289,-82.099997,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,
"80007900000240","Nodes","240",21.000000,30.945369,"Default Known Flow Node","Known Flow",444952.440207,216989.471812,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900001002","Nodes","1002",21.000000,30.945369,"Default Known Flow Node","Known Flow",444950.332282,216995.214091,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000061","Nodes","61",21.000000,31.053172,"DDS demands","Known Flow",444967.152886,216993.976693,,0.000000,,,,,-7.669999,,,-6.858651,-7.669999,,"",,,,,"D1 PROFILE",,
"80007900000062","Nodes","62",21.000000,30.788601,"DDS demands","Known Flow",444930.958695,216983.221147,,0.000000,,,,,-7.900000,,,-7.064321,-7.900000,,"",,,,,"D1 PROFILE",,
"80007900000057","Nodes","57",21.000000,31.470985,"Default Known Flow Node","Known Flow",445000.316338,216934.412331,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000290","Nodes","290",21.000000,31.069968,"DDS demands","Known Flow",444968.475728,216989.152211,,0.000000,,,,,-0.349999,,,-0.312976,-0.349999,,"",,,,,"D1 PROFILE",,
"80007900002001","Nodes","2001",21.000000,31.042754,"Default Known Flow Node","Known Flow",444974.537076,216991.577466,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900002000","Nodes","2000",21.000000,31.042754,"Default Known Flow Node","Known Flow",444969.020427,217006.582599,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000058","Nodes","58",21.000000,30.981871,"DDS demands","Known Flow",444985.643505,216968.980979,,0.000000,,,,,-8.699999,,,-7.779695,-8.699999,,"",,,,,"D1 PROFILE",,
"80007900000116","Nodes","116",21.000000,31.594143,"DDS demands","Known Flow",444943.015192,216901.172750,,0.000000,-3.569999,,,,-11.589999,,,-13.556343,-15.159999,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80007900000157","Nodes","157",21.000000,31.953449,"DDS demands","Known Flow",444843.670677,216839.695792,,0.000000,,,,,-0.860000,,,-0.769027,-0.860000,,"",,,,,"D1 PROFILE",,
"80007900000117","Nodes","117",21.000000,31.473204,"DDS demands","Known Flow",444947.691012,216889.940615,,0.000000,,,,,-2.939999,,,-2.629000,-2.939999,,"",,,,,"D1 PROFILE",,
"80007900000163","Nodes","163",21.000000,31.397145,"DDS demands","Known Flow",444952.570130,216877.844470,,0.000000,,,,,-7.999999,,,-7.153743,-7.999999,,"",,,,,"D1 PROFILE",,
"80007900000118","Nodes","118",21.000000,31.497783,"DDS demands","Known Flow",444985.915842,216926.358558,,0.000000,,,,,-3.190000,,,-2.852555,-3.190000,,"",,,,,"D1 PROFILE",,
"80007900000458","Nodes","458",21.000000,31.458463,"Default Known Flow Node","Known Flow",445014.308310,216938.806403,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000181","Nodes","181",21.000000,31.471593,"DDS demands","Known Flow",445049.831115,216944.786060,,0.000000,,,,,-5.570000,,,-4.980793,-5.570000,,"",,,,,"D1 PROFILE",,
"80007900000119","Nodes","119",21.000000,31.444311,"DDS demands","Known Flow",444991.781090,216914.452981,,0.000000,,,,,-4.349999,,,-3.889847,-4.349999,,"",,,,,"D1 PROFILE",,
"80007900000121","Nodes","121",21.000000,31.461611,"DDS demands","Known Flow",445066.895792,216941.671385,,0.000000,,,,,-3.899999,,,-3.487449,-3.899999,,"",,,,,"D1 PROFILE",,
"80007900000210","Nodes","210",21.000000,43.944891,"DDS demands","Known Flow",444998.931470,216576.613823,,0.000000,,,,,-12.029999,,,-10.757440,-12.029999,,"",,,,,"D1 PROFILE",,
"80007900000080","Nodes","80",21.000000,43.987800,"Default Known Flow Node","Known Flow",444978.399930,216682.668786,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000078","Nodes","78",21.000000,44.343991,"DDS demands","Known Flow",444994.532959,216508.661974,,0.000000,,,,,-6.510000,,,-5.821358,-6.510000,,"",,,,,"D1 PROFILE",,
"80007900000076","Nodes","76",21.000000,44.479899,"DDS demands","Known Flow",444964.011084,216475.017135,,0.000000,,,,,-8.369999,,,-7.484603,-8.369999,,"",,,,,"D1 PROFILE",,
"80007900000287","Nodes","287",21.000000,38.283862,"Default Known Flow Node","Known Flow",444648.855913,216614.704798,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000267","Nodes","267",21.000000,31.503670,"Default Known Flow Node","Known Flow",444530.175246,216601.348910,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000148","Nodes","148",21.000000,40.487550,"Default Known Flow Node","Known Flow",444691.524036,216618.599204,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000251","Nodes","251",21.000000,38.259533,"Default Known Flow Node","Known Flow",444647.725478,216614.660467,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000012","Nodes","12",21.000000,31.508289,"DDS demands","Known Flow",444531.776905,216601.577718,,0.000000,,,,,-6.800000,,,-6.080681,-6.800000,,"",,,,,"D1 PROFILE",,
"80007900000297","Nodes","297",21.000000,30.080499,"Default Known Flow Node","Known Flow",444473.773943,216631.179822,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000179","Nodes","179",21.000000,25.910533,"DDS demands","Known Flow",444402.857653,216628.825823,,0.000000,,,,,-1.879999,,,-1.681129,-1.879999,,"",,,,,"D1 PROFILE",,
"80007900000015","Nodes","15",21.000000,30.240705,"DDS demands","Known Flow",444473.945550,216633.410705,,0.000000,,,,-6.579999,-6.059999,,,-11.302913,-12.639999,,"",,,,"C4 PROFILE","D1 PROFILE",,
"80007900001001","Nodes","1001",21.000000,28.922464,"DDS demands","Known Flow",444562.030126,216892.166228,,0.000000,,,,,-0.850000,,,-0.760085,-0.850000,,"",,,,,"D1 PROFILE",,
"80007900001000","Nodes","1000",21.000000,29.045664,"Default Known Flow Node","Known Flow",444497.243756,216883.787518,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000052","Nodes","52",21.000000,29.509631,"DDS demands","Known Flow",444495.590527,216864.196379,,0.000000,,,,,-17.860000,,,-15.970732,-17.860000,,"",,,,,"D1 PROFILE",,
"80007900000044","Nodes","44",21.000000,27.095628,"DDS demands","Known Flow",444539.529251,216951.480384,,0.000000,,,,,-16.930000,,,-15.139109,-16.930000,,"",,,,,"D1 PROFILE",,
"80007900000239","Nodes","239",21.000000,23.845852,"DDS demands","Known Flow",444161.700109,217140.907490,,0.000000,-4.449999,,,,,,,-3.979269,-4.449999,,"","C1 PROFILE",,,,,,
"80007900000200","Nodes","200",21.000000,23.900045,"DDS demands","Known Flow",444131.770401,217145.168669,,0.000000,,,,,-5.019999,,,-4.488973,-5.019999,,"",,,,,"D1 PROFILE",,
"80007900000213","Nodes","213",21.000000,34.870711,"Default Known Flow Node","Known Flow",444803.727010,216712.833259,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000101","Nodes","101",21.000000,34.870711,"DDS demands","Known Flow",444842.684556,216742.429521,,0.000000,,,,,-7.610000,,,-6.804998,-7.610000,,"",,,,,"D1 PROFILE",,
"80007900000292","Nodes","292",21.000000,35.007483,"DDS demands","Known Flow",444877.386550,216764.968343,,0.000000,,,,,-6.880000,,,-6.152219,-6.880000,,"",,,,,"D1 PROFILE",,
"80007900000019","Nodes","19",21.000000,29.687543,"DDS demands","Known Flow",444311.235085,216764.770563,,0.000000,,,-3.559999,,-10.379999,,,-12.465397,-13.939999,,"",,,"C3  PROFILE",,"D1 PROFILE",,
"80007900000178","Nodes","178",21.000000,29.943014,"DDS demands","Known Flow",444386.286364,216754.996405,,0.000000,-25.639998,,,,-6.579999,,,-28.811699,-32.219998,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80007900000016","Nodes","16",21.000000,30.087635,"DDS demands","Known Flow",444417.751279,216752.697093,,0.000000,,,,,-5.169999,,,-4.623106,-5.169999,,"",,,,,"D1 PROFILE",,
"80007900000202","Nodes","202",21.000000,26.661730,"DDS demands","Known Flow",444782.676481,216962.309593,,0.000000,,,,,-0.899999,,,-0.804796,-0.899999,,"",,,,,"D1 PROFILE",,
"80007900000161","Nodes","161",21.000000,26.775624,"DDS demands","Known Flow",444788.715406,216932.954871,,0.000000,,,,,-6.309999,,,-5.642515,-6.309999,,"",,,,,"D1 PROFILE",,
"80007900000160","Nodes","160",21.000000,27.329285,"DDS demands","Known Flow",444752.065797,216907.764065,,0.000000,,,,,-7.430000,,,-6.644039,-7.430000,,"",,,,,"D1 PROFILE",,
"80007900000142","Nodes","142",21.000000,33.758108,"DDS demands","Known Flow",444596.638633,216752.355137,,0.000000,-8.949999,,,-6.000000,-21.959999,,,-33.005583,-36.909998,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,
"80007900000054","Nodes","54",21.000000,37.603855,"DDS demands","Known Flow",444633.678470,216692.685639,,0.000000,,,-4.790000,-7.420000,-2.269999,,,-12.948275,-14.479999,,"",,,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,
"80007900000127","Nodes","127",21.000000,23.404775,"DDS demands","Known Flow",444069.980638,217455.597024,,0.000000,,,,,-0.790000,,,-0.706432,-0.790000,,"",,,,,"D1 PROFILE",,
"80007900000128","Nodes","128",21.000000,23.384005,"DDS demands","Known Flow",444097.071453,217464.639243,,0.000000,,,,,-3.209999,,,-2.870439,-3.209999,,"",,,,,"D1 PROFILE",,
"80007900000028","Nodes","28",21.000000,22.747458,"DDS demands","Known Flow",444064.776910,217638.714932,,0.000000,,,,,-12.859999,,,-11.499641,-12.859999,,"",,,,,"D1 PROFILE",,
"80007900000114","Nodes","114",21.000000,23.204648,"DDS demands","Known Flow",444237.483135,217254.791600,,0.000000,,,,,-5.709999,,,-5.105984,-5.709999,,"",,,,,"D1 PROFILE",,
"80007900000113","Nodes","113",21.000000,23.204120,"DDS demands","Known Flow",444235.724551,217255.731028,,0.000000,,,,,-1.779999,,,-1.591707,-1.779999,,"",,,,,"D1 PROFILE",,
"80007900000041","Nodes","41",21.000000,23.330036,"DDS demands","Known Flow",444205.727154,217269.462171,,0.000000,,,,,-6.390000,,,-5.714052,-6.390000,,"",,,,,"D1 PROFILE",,
"80007900000091","Nodes","91",21.000000,39.423991,"DDS demands","Known Flow",445272.220553,216632.737139,,0.000000,,,,,-18.850000,,,-16.856008,-18.850000,,"",,,,,"D1 PROFILE",,
"80007900000183","Nodes","183",21.000000,33.762292,"DDS demands","Known Flow",445259.146311,216763.614013,,0.000000,,,,,-5.369999,,,-4.801949,-5.369999,,"",,,,,"D1 PROFILE",,
"80007900000093","Nodes","93",21.000000,33.845675,"DDS demands","Known Flow",445298.656290,216774.207632,,0.000000,,,,,-5.070000,,,-4.533684,-5.070000,,"",,,,,"D1 PROFILE",,
"80007900000195","Nodes","195",21.000000,30.996045,"DDS demands","Known Flow",445093.879913,216971.553121,,0.000000,-8.529999,,,,-10.600000,,,-17.106388,-19.130000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80007900000104","Nodes","104",21.000000,30.138787,"DDS demands","Known Flow",445255.427670,217067.611053,,0.000000,,,,,-12.350000,,,-11.043591,-12.350000,,"",,,,,"D1 PROFILE",,
"80007900000060","Nodes","60",21.000000,29.895481,"DDS demands","Known Flow",445461.328168,217137.953770,,0.000000,,,,,-7.070000,,,-6.322121,-7.070000,,"",,,,,"D1 PROFILE",,
"80007900000206","Nodes","206",21.000000,44.904700,"DDS demands","Known Flow",444818.892483,216578.395772,,0.000000,,-15.999999,,,,,,-14.307486,-15.999999,,"",,"C2 PROFILE",,,,,
"80007900000075","Nodes","75",21.000000,44.672368,"DDS demands","Known Flow",444790.624855,216597.792625,,0.000000,,,,,-11.689999,,,-10.453406,-11.689999,,"",,,,,"D1 PROFILE",,
"80007900000022","Nodes","22",21.000000,26.567649,"DDS demands","Known Flow",444318.057345,216876.600446,,0.000000,,,,,-1.580000,,,-1.412864,-1.580000,,"",,,,,"D1 PROFILE",,
"80007900000134","Nodes","134",21.000000,28.244319,"DDS demands","Known Flow",444309.891974,216819.040317,,0.000000,,,,,-5.290000,,,-4.730413,-5.290000,,"",,,,,"D1 PROFILE",,
"80007900000205","Nodes","205",21.000000,44.947431,"Default Known Flow Node","Known Flow",444812.942500,216568.659436,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000010","Nodes","10",21.000000,45.568811,"Default Known Flow Node","Known Flow",444827.060187,216558.652647,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000253","Nodes","253",21.000000,26.742369,"Default Known Flow Node","Known Flow",444762.744640,216999.005765,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000201","Nodes","201",21.000000,26.402121,"Default Known Flow Node","Known Flow",444746.409753,217028.546256,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000046","Nodes","46",21.000000,26.845906,"DDS demands","Known Flow",444688.625053,216985.432486,,0.000000,,,,,-7.300000,,,-6.527790,-7.300000,,"",,,,,"D1 PROFILE",,
"80007900000156","Nodes","156",21.000000,32.011135,"DDS demands","Known Flow",444832.795294,216807.529160,,0.000000,,,,,-2.850000,,,-2.548521,-2.850000,,"",,,,,"D1 PROFILE",,
"80007900000155","Nodes","155",21.000000,32.023731,"DDS demands","Known Flow",444822.296084,216827.062878,,0.000000,-2.990000,,,,-7.620000,,,-9.487651,-10.610000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80007900000158","Nodes","158",21.000000,31.900425,"DDS demands","Known Flow",444878.808914,216829.557279,,0.000000,,,,,-3.499999,,,-3.129762,-3.499999,,"",,,,,"D1 PROFILE",,
"80007900000286","Nodes","286",21.000000,31.517014,"Default Known Flow Node","Known Flow",444940.677281,216872.202991,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000120","Nodes","120",21.000000,31.255147,"DDS demands","Known Flow",444986.111087,216876.411660,,0.000000,,,,,-6.159999,,,-5.508382,-6.159999,,"",,,,,"D1 PROFILE",,
"80007900000285","Nodes","285",21.000000,31.255147,"Default Known Flow Node","Known Flow",444981.719360,216874.348879,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000262","Nodes","262",21.000000,31.305908,"Default Known Flow Node","Known Flow",444998.354690,216882.200755,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000266","Nodes","266",21.000000,44.359763,"Default Known Flow Node","Known Flow",444944.328848,216455.985814,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000188","Nodes","188",21.000000,42.262904,"DDS demands","Known Flow",445094.221820,216385.262786,,0.000000,,,,,-5.409999,,,-4.837718,-5.409999,,"",,,,,"D1 PROFILE",,
"80007900000276","Nodes","276",21.000000,42.309211,"Default Known Flow Node","Known Flow",445129.627594,216352.187963,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000187","Nodes","187",21.000000,42.313883,"DDS demands","Known Flow",445127.899061,216350.333260,,0.000000,,,,,-5.909999,,,-5.284827,-5.909999,,"",,,,,"D1 PROFILE",,
"80007900000284","Nodes","284",21.000000,43.604329,"DDS demands","Known Flow",445111.247003,216326.505543,,0.000000,,,,,-2.939999,,,-2.629000,-2.939999,,"",,,,,"D1 PROFILE",,
"80007900000189","Nodes","189",21.000000,41.170680,"DDS demands","Known Flow",445172.958327,216335.458757,,0.000000,,,,,-11.319999,,,-10.122546,-11.319999,,"",,,,,"D1 PROFILE",,
"80007900000277","Nodes","277",21.000000,42.309211,"Default Known Flow Node","Known Flow",445130.864062,216350.737005,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000098","Nodes","98",21.000000,41.212890,"DDS demands","Known Flow",445173.093489,216483.531625,,0.000000,,,,,-13.839999,,,-12.375975,-13.839999,,"",,,,,"D1 PROFILE",,
"80007900000271","Nodes","271",21.000000,40.924528,"Default Known Flow Node","Known Flow",445189.160086,216486.084398,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000190","Nodes","190",21.000000,41.074553,"DDS demands","Known Flow",445196.067324,216321.278989,,0.000000,,,,,-5.449999,,,-4.873487,-5.449999,,"",,,,,"D1 PROFILE",,
"80007900000269","Nodes","269",21.000000,41.141173,"DDS demands","Known Flow",445182.883615,216346.771452,,0.000000,,,,,-5.610000,,,-5.016562,-5.610000,,"",,,,,"D1 PROFILE",,
"80007900000296","Nodes","296",21.000000,40.444885,"Default Known Flow Node","Known Flow",445201.454140,216456.751283,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000097","Nodes","97",21.000000,39.351670,"DDS demands","Known Flow",445277.407757,216486.564704,,0.000000,,,,,-13.669999,,,-12.223958,-13.669999,,"",,,,,"D1 PROFILE",,
"80007900000295","Nodes","295",21.000000,40.404565,"DDS demands","Known Flow",445169.755848,216431.502155,,0.000000,,,,,-3.729999,,,-3.335432,-3.729999,,"",,,,,"D1 PROFILE",,
"80007900000136","Nodes","136",21.000000,29.514345,"DDS demands","Known Flow",444277.306726,216754.736431,,0.000000,,,,,-1.339999,,,-1.198251,-1.339999,,"",,,,,"D1 PROFILE",,
"80007900000020","Nodes","20",21.000000,29.516475,"DDS demands","Known Flow",444290.517130,216759.356463,,0.000000,-6.000000,,,,,,,-5.365307,-6.000000,,"","C1 PROFILE",,,,,,
"80007900000245","Nodes","245",21.000000,37.442328,"Default Known Flow Node","Known Flow",444426.918574,216538.850046,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000151","Nodes","151",21.000000,37.485704,"DDS demands","Known Flow",444496.570669,216579.654107,,0.000000,,,,,-14.959999,,,-13.377499,-14.959999,,"",,,,,"D1 PROFILE",,
"80007900000132","Nodes","132",21.000000,25.667687,"DDS demands","Known Flow",444247.609859,216907.160999,,0.000000,,,,,-2.949999,,,-2.637942,-2.949999,,"",,,,,"D1 PROFILE",,
"80007900000023","Nodes","23",21.000000,26.328031,"DDS demands","Known Flow",444306.898335,216879.100592,,0.000000,,,,,-1.389999,,,-1.242962,-1.389999,,"",,,,,"D1 PROFILE",,
"80007900000021","Nodes","21",21.000000,29.484075,"DDS demands","Known Flow",444301.995021,216734.162851,,0.000000,,,,,-4.090000,,,-3.657351,-4.090000,,"",,,,,"D1 PROFILE",,
"80007900000172","Nodes","172",21.000000,26.442728,"DDS demands","Known Flow",444307.698014,216883.487512,,0.000000,,,,,-9.119999,,,-8.155266,-9.119999,,"",,,,,"D1 PROFILE",,
"80007900000135","Nodes","135",21.000000,27.951765,"DDS demands","Known Flow",444349.359094,216836.024923,,0.000000,-2.419999,,,,-7.770000,,,-9.112081,-10.190000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80007900000133","Nodes","133",21.000000,26.697461,"DDS demands","Known Flow",444336.638092,216907.171942,,0.000000,,,,,-17.759999,,,-15.881309,-17.759999,,"",,,,,"D1 PROFILE",,
"80007900000180","Nodes","180",21.000000,23.847492,"DDS demands","Known Flow",444364.247358,216609.520675,,0.000000,,-26.610001,,,-2.359999,,,-25.905493,-28.970000,,"",,"C2 PROFILE",,,"D1 PROFILE",,
"80007900000017","Nodes","17",21.000000,30.225496,"DDS demands","Known Flow",444429.811180,216753.533902,,0.000000,-10.520000,,-4.780000,-7.570000,-10.880000,,,-30.179856,-33.750002,,"","C1 PROFILE",,"C3  PROFILE","C4 PROFILE","D1 PROFILE",,
"80007900000018","Nodes","18",21.000000,29.365832,"DDS demands","Known Flow",444435.597247,216851.887661,,0.000000,,,,,-11.660000,,,-10.426580,-11.660000,,"",,,,,"D1 PROFILE",,
"80007900000247","Nodes","247",21.000000,37.485704,"Default Known Flow Node","Known Flow",444477.813963,216586.564473,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000246","Nodes","246",21.000000,30.706242,"Default Known Flow Node","Known Flow",444469.942795,216855.755412,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000125","Nodes","125",21.000000,30.706242,"DDS demands","Known Flow",444505.838168,216850.879536,,0.000000,,,,,-11.880000,,,-10.623308,-11.880000,,"",,,,,"D1 PROFILE",,
"80007900000138","Nodes","138",21.000000,28.734506,"DDS demands","Known Flow",444519.405823,216698.705112,,0.000000,-13.159999,,,-4.610000,-13.020000,,,-27.532969,-30.790000,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,
"80007900000074","Nodes","74",21.000000,37.290264,"DDS demands","Known Flow",444811.122816,216704.484050,,0.000000,-5.480000,,,,-13.260000,,,-16.757644,-18.740000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80007900001003","Nodes","1003",21.000000,30.891408,"Default Known Flow Node","Known Flow",444514.780113,216857.291219,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000150","Nodes","150",21.000000,38.147243,"DDS demands","Known Flow",444643.258051,216594.609264,,0.000000,,,,,-4.949999,,,-4.426378,-4.949999,,"",,,,,"D1 PROFILE",,
"80007900000154","Nodes","154",21.000000,32.933627,"DDS demands","Known Flow",444686.881210,216727.607746,,0.000000,,,,,-4.610000,,,-4.122344,-4.610000,,"",,,,,"D1 PROFILE",,
"80007900000164","Nodes","164",21.000000,26.462125,"DDS demands","Known Flow",444789.044738,216980.674890,,0.000000,,,,,-4.829999,,,-4.319072,-4.829999,,"",,,,,"D1 PROFILE",,
"80007900000293","Nodes","293",21.000000,35.051361,"Default Known Flow Node","Known Flow",444880.545837,216768.087720,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000294","Nodes","294",21.000000,35.048032,"DDS demands","Known Flow",444882.857836,216782.933423,,0.000000,,,,,-1.770000,,,-1.582765,-1.770000,,"",,,,,"D1 PROFILE",,
"80007900000072","Nodes","72",21.000000,35.147197,"DDS demands","Known Flow",444883.296677,216760.624399,,0.000000,-6.210000,,,,-15.989999,,,-19.851637,-22.200000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80007900000144","Nodes","144",21.000000,31.009522,"DDS demands","Known Flow",444530.210878,216850.442591,,0.000000,,,,,-0.550000,,,-0.491819,-0.550000,,"",,,,,"D1 PROFILE",,
"80007900000249","Nodes","249",21.000000,30.914903,"Default Known Flow Node","Known Flow",444534.395928,216826.126003,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000248","Nodes","248",21.000000,27.086381,"Default Known Flow Node","Known Flow",444528.809252,216949.853241,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000250","Nodes","250",21.000000,27.086381,"Default Known Flow Node","Known Flow",444559.677108,216967.799669,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80007900000152","Nodes","152",21.000000,29.915984,"DDS demands","Known Flow",444559.332634,216653.767586,,0.000000,,-6.000000,,,-8.499999,,,-12.966159,-14.500000,,"",,"C2 PROFILE",,,"D1 PROFILE",,
"80007900000014","Nodes","14",21.000000,29.928579,"DDS demands","Known Flow",444559.830528,216685.166649,,0.000000,-18.000000,,,-12.539999,-4.839999,,,-31.637430,-35.379999,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,
"80007900000013","Nodes","13",21.000000,38.726880,"DDS demands","Known Flow",444652.546884,216670.621618,,0.000000,,,,,-19.030000,,,-17.016967,-19.030000,,"",,,,,"D1 PROFILE",,
"80007900000146","Nodes","146",21.000000,27.168337,"DDS demands","Known Flow",444618.054001,216924.184130,,0.000000,,,,,-3.579999,,,-3.201299,-3.579999,,"",,,,,"D1 PROFILE",,
"80007900000056","Nodes","56",21.000000,32.300283,"DDS demands","Known Flow",444701.233245,216747.666692,,0.000000,-5.010000,,,,-14.640000,,,-17.571382,-19.650000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80007900000045","Nodes","45",21.000000,27.109280,"DDS demands","Known Flow",444618.779031,216958.842351,,0.000000,,,,,-4.060000,,,-3.630524,-4.060000,,"",,,,,"D1 PROFILE",,
