"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)"
"80017900002016","Nodes",,21.000000,44.866382,"DDS demands","Known Flow",461952.796858,155242.992453,,0.000000,,,,,-11.180000,,,-9.997356,-11.180000,,"",,,,,"D1 PROFILE",,
"80017900002015","Nodes",,21.000000,45.597475,"DDS demands","Known Flow",461976.127864,155367.086487,,0.000000,,,,,-10.869999,,,-9.720147,-10.869999,,"",,,,,"D1 PROFILE",,
"80017900000079","Nodes",,21.000000,48.196301,"DDS demands","Known Flow",465400.082796,159423.140590,,0.000000,,,,,-6.560000,,,-5.866069,-6.560000,,"",,,,,"D1 PROFILE",,
"80017900008004","Nodes","Logger 5430, The Street/Coopers Lane",21.000000,48.089904,"Val Log Post","Known Flow",465402.431280,159421.173707,,0.000000,,,,,-2.269999,,,-2.029874,-2.269999,,"",,,,,"D1 PROFILE",,
"80017900000080","Nodes",,21.000000,42.040924,"DDS demands","Known Flow",465468.734814,159263.651547,,0.000000,,,,,-21.899999,,,-19.583372,-21.899999,,"",,,,,"D1 PROFILE",,
"80017900008003","Nodes","Logger 5428, Bramley Green",21.000000,24.699316,"Val Log Post","Known Flow",466080.101362,158825.334295,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80017900000046","Nodes",,21.000000,24.466454,"DDS demands","Known Flow",466044.842971,158830.940429,,0.000000,,,,,-5.130000,,,-4.587338,-5.130000,,"",,,,,"D1 PROFILE",,
"80017900000059","Nodes",,21.000000,59.757259,"DDS demands","Known Flow",465890.884929,159268.121548,,0.000000,,,,,-3.579999,,,-3.201299,-3.579999,,"",,,,,"D1 PROFILE",,
"80017900000061","Nodes",,21.000000,59.961079,"Default Known Flow Node","Known Flow",465908.278438,159271.264503,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80017900000104","Nodes",,21.000000,25.591814,"DDS demands","Known Flow",464224.472476,159030.083484,,0.000000,,,,,-2.679999,,,-2.396503,-2.679999,,"",,,,,"D1 PROFILE",,
"80017900008002","Nodes",,21.000000,25.644425,"DDS demands","Known Flow",464260.463385,158933.369515,,0.000000,,,,,-4.289999,,,-3.836194,-4.289999,,"",,,,,"D1 PROFILE",,
"80017900000103","Nodes",,21.000000,26.213269,"DDS demands","Known Flow",464420.145529,158890.871446,,0.000000,,,,,-6.860000,,,-6.134335,-6.860000,,"",,,,,"D1 PROFILE",,
"80017900218415","Nodes",,21.000000,31.828503,"Default Known Flow Node","Known Flow",465576.007915,159091.239599,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80017900000021","Nodes",,21.000000,39.439719,"Default Known Flow Node","Known Flow",466379.153161,158848.501957,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80017900002041","Nodes",,21.000000,37.818360,"DDS demands","Known Flow",466311.468044,158699.766394,,0.000000,,,,,,,-14.229999,-12.724720,-14.229999,,"",,,,,,,"I2 PROFILE"
"80017900000001","Nodes","Bramely Green Road/Sherfield Road DG, Site ID 5423",21.000000,40.000025,"Default Known Pressure Node","Known Pressure",466381.266186,158853.986674,,0.000000,,,,,,,,114.594027,128.150001,,"",,,,,,,
"80017900000022","Nodes",,21.000000,35.189123,"DDS demands","Known Flow",466342.519523,158828.811481,,0.000000,,,,,-2.850000,,,-2.548521,-2.850000,,"",,,,,"D1 PROFILE",,
"80017900007000","Nodes",,21.000000,51.795871,"DDS demands","Known Flow",465581.322963,159574.356932,,0.000000,,,,,-2.939999,,,-2.629000,-2.939999,,"",,,,,"D1 PROFILE",,
"80017900007001","Nodes",,21.000000,51.763726,"DDS demands","Known Flow",465525.614830,159577.589632,,0.000000,,,,,-2.819999,,,-2.521694,-2.819999,,"",,,,,"D1 PROFILE",,
"80017900000069","Nodes",,21.000000,51.542145,"DDS demands","Known Flow",465598.797850,159615.095643,,0.000000,,,,,-1.450000,,,-1.296616,-1.450000,,"",,,,,"D1 PROFILE",,
"80017900000132","Nodes",,21.000000,51.955069,"DDS demands","Known Flow",465577.015639,159553.300135,,0.000000,,,,,-11.109999,,,-9.934760,-11.109999,,"",,,,,"D1 PROFILE",,
"80017900000107","Nodes",,21.000000,25.722521,"DDS demands","Known Flow",464006.879416,159160.480519,,0.000000,,,,,-5.059999,,,-4.524742,-5.059999,,"",,,,,"D1 PROFILE",,
"80017900008001","Nodes","Logger 5427, Silchester Road",21.000000,25.725047,"Val Log Post","Known Flow",464066.879379,159135.057602,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80017900000106","Nodes",,21.000000,25.817615,"DDS demands","Known Flow",464176.789953,159085.805952,,0.000000,,,,,-15.380000,,,-13.753071,-15.380000,,"",,,,,"D1 PROFILE",,
"80017900002032","Nodes",,21.000000,36.935536,"DDS demands","Known Flow",462660.477050,155627.483558,,0.000000,,,,,-13.329999,,,-11.919924,-13.329999,,"",,,,,"D1 PROFILE",,
"80017900008000","Nodes","Logger 5426, Vyne Road",21.000000,36.583044,"Val Log Post","Known Flow",462841.079191,155774.515410,,0.000000,,,,,-0.839999,,,-0.751143,-0.839999,,"",,,,,"D1 PROFILE",,
"80017900002040","Nodes",,21.000000,36.526693,"DDS demands","Known Flow",462847.673101,155780.163599,,0.000000,,,,,-4.139999,,,-3.702062,-4.139999,,"",,,,,"D1 PROFILE",,
"80017900000105","Nodes","P00006610, TUDOR FARM SILCHESTER ROAD, 19.01",24.000000,25.901618,"CSEP DDS Matched","Known Flow",464262.040232,158933.862995,,0.000000,,,,,,-19.010001,,-16.999083,-19.010001,,"",,,,,,"DC PROFILE",
"80017900000101","Nodes",,21.000000,26.872390,"DDS demands","Known Flow",464449.769537,158888.580445,,0.000000,,,,,-7.539999,,-6.000000,-12.107710,-13.540000,,"",,,,,"D1 PROFILE",,"I2 PROFILE"
"80017900000100","Nodes",,21.000000,30.453028,"DDS demands","Known Flow",464615.703304,158837.180996,,0.000000,,,,,-9.229999,,-6.000000,-13.618938,-15.229999,,"",,,,,"D1 PROFILE",,"I2 PROFILE"
"80017900000099","Nodes",,21.000000,36.204723,"DDS demands","Known Flow",464756.764211,158953.489078,,0.000000,-3.569999,,,,-11.969999,,,-13.896146,-15.539999,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80017900000098","Nodes",,21.000000,39.446586,"DDS demands","Known Flow",464952.403751,159229.727511,,0.000000,0.000000,,,,-29.809998,,,-26.656635,-29.809998,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80017900000097","Nodes",,21.000000,42.934523,"DDS demands","Known Flow",465098.047034,159367.074765,,0.000000,,,,,-3.410000,,,-3.049283,-3.410000,,"",,,,,"D1 PROFILE",,
"80017900000163","Nodes",,21.000000,44.167669,"DDS demands","Known Flow",465156.266729,159395.952583,,0.000000,,,,,-9.949999,,,-8.897467,-9.949999,,"",,,,,"D1 PROFILE",,
"80017900000063","Nodes",,21.000000,53.581922,"DDS demands","Known Flow",465698.793787,159244.734405,,0.000000,,,,,-15.050000,,,-13.457979,-15.050000,,"",,,,,"D1 PROFILE",,
"80017900000064","Nodes",,21.000000,51.407518,"DDS demands","Known Flow",465802.924337,159195.151518,,0.000000,,,,,-6.409999,,,-5.731936,-6.409999,,"",,,,,"D1 PROFILE",,
"80017900000065","Nodes",,21.000000,50.574220,"DDS demands","Known Flow",465753.718446,159133.499703,,0.000000,,,,,-8.439999,,,-7.547198,-8.439999,,"",,,,,"D1 PROFILE",,
"80017900000060","Nodes",,21.000000,57.512697,"DDS demands","Known Flow",465684.717785,159411.791534,,0.000000,,,,,-25.749998,,,-23.026111,-25.749998,,"",,,,,"D1 PROFILE",,
"80017900000165","Nodes",,21.000000,56.648983,"DDS demands","Known Flow",465674.639764,159375.469512,,0.000000,,,,,-6.500000,,,-5.812416,-6.500000,,"",,,,,"D1 PROFILE",,
"80017900000073","Nodes",,21.000000,50.514236,"DDS demands","Known Flow",465686.831874,159772.466686,,0.000000,,-4.269999,,,-16.719998,,,-18.769632,-20.989999,,"",,"C2 PROFILE",,,"D1 PROFILE",,
"80017900000074","Nodes",,21.000000,47.724462,"DDS demands","Known Flow",465506.139212,159822.619425,,0.000000,,,,,-34.410000,,,-30.770039,-34.410000,,"",,,,,"D1 PROFILE",,
"80017900000072","Nodes",,21.000000,51.453139,"DDS demands","Known Flow",465595.060849,159629.715647,,0.000000,,,,,-12.640000,,,-11.302914,-12.640000,,"",,,,,"D1 PROFILE",,
"80017900002021","Nodes",,21.000000,40.037533,"DDS demands","Known Flow",462214.894929,155049.750400,,0.000000,,,,,-10.920000,,,-9.764859,-10.920000,,"",,,,,"D1 PROFILE",,
"80017900002014","Nodes",,21.000000,47.239562,"DDS demands","Known Flow",462046.945567,155525.280060,,0.000000,,,,,-12.890000,,,-11.526469,-12.890000,,"",,,,,"D1 PROFILE",,
"80017900002001","Nodes",,21.000000,49.547335,"Default Known Flow Node","Known Flow",462027.162878,155654.845565,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80017900002025","Nodes",,21.000000,40.239039,"DDS demands","Known Flow",462428.780863,155492.169151,,0.000000,,-12.819999,,,-3.160000,,,-14.289601,-15.979999,,"",,"C2 PROFILE",,,"D1 PROFILE",,
"80017900002039","Nodes",,21.000000,43.308578,"DDS demands","Known Flow",462299.762546,155576.105645,,0.000000,,,,,-1.580000,,,-1.412864,-1.580000,,"",,,,,"D1 PROFILE",,
"80017900002023","Nodes",,21.000000,46.265568,"DDS demands","Known Flow",462153.618912,155607.655552,,0.000000,,,,,-10.369999,,,-9.273039,-10.369999,,"",,,,,"D1 PROFILE",,
"80017900000161","Nodes",,21.000000,29.929444,"Default Known Flow Node","Known Flow",466620.139287,158754.942245,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80017900000160","Nodes",,21.000000,29.959551,"DDS demands","Known Flow",466620.658901,158756.813390,,0.000000,,,,,-3.069999,,,-2.745248,-3.069999,,"",,,,,"D1 PROFILE",,
"80017900000108","Nodes",,21.000000,29.695259,"DDS demands","Known Flow",466610.915536,158748.868305,,0.000000,,,,,-2.660000,,,-2.378619,-2.660000,,"",,,,,"D1 PROFILE",,
"80017900000109","Nodes",,21.000000,29.151134,"DDS demands","Known Flow",466590.651076,158711.691411,,0.000000,-2.630000,,,,-3.720000,,,-5.678284,-6.350000,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80017900000128","Nodes",,21.000000,26.315896,"DDS demands","Known Flow",466707.881125,158652.073219,,0.000000,,,,,-0.950000,,,-0.849507,-0.950000,,"",,,,,"D1 PROFILE",,
"80017900000130","Nodes",,21.000000,26.282684,"DDS demands","Known Flow",466705.523747,158642.660294,,0.000000,,,,,-1.109999,,,-0.992581,-1.109999,,"",,,,,"D1 PROFILE",,
"80017900000131","Nodes",,21.000000,26.238832,"DDS demands","Known Flow",466705.402520,158630.106380,,0.000000,,,,,-3.759999,,,-3.362259,-3.759999,,"",,,,,"D1 PROFILE",,
"80017900000129","Nodes",,21.000000,26.229175,"DDS demands","Known Flow",466706.782151,158637.947377,,0.000000,,,,,-2.890000,,,-2.584289,-2.890000,,"",,,,,"D1 PROFILE",,
