"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80003000008019","Nodes","Logger 5075,New Yatt Road ,Opp Thornecliffe",21.000000,44.304436,"Val Log Post","Known Flow",437727.959039,212994.321286,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000134179","Nodes",,21.000000,44.359776,"Default Known Flow Node","Known Flow",437744.724232,212996.264590,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000001527","Nodes",,21.000000,57.991719,"DDS demands","Known Flow",431236.741499,210147.245393,,0.000000,,,,,,,-18.159999,,,,-7.739999,,,,-23.160240,-25.899998,,"",,,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,
"80003000008016","Nodes","8016,",21.000000,58.029721,"DDS demands","Known Flow",431238.864347,210154.661427,,0.000000,,,,,,,-2.180000,,,,,,,,-1.949394,-2.180000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000705","Nodes","705",21.000000,29.926475,"DDS demands","Known Flow",436464.844922,210690.101541,,0.000000,,,,,,,-5.160000,,,,,,,,-4.614164,-5.160000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000008014","Nodes","Logger 5070, Woodstock Road o/s 70",21.000000,29.909720,"Val Log Cath","Known Flow",436475.350939,210693.342601,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000000379","Nodes",,21.000000,29.871255,"DDS demands","Known Flow",436494.940795,210699.352768,,0.000000,,,,,,,-24.290000,,,,,,,,-21.720550,-24.290000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000014","Nodes","WITNEY ROAD DG, PMAC, SITE ID 10342",21.000000,70.000015,"Default Known Pressure Node","Known Pressure",435246.825591,208283.095886,,0.000000,,,,,,,,,,,,,,,475.741744,532.020009,,"",,,,,,,,,,,,,,
"80003000000003","Nodes","WITNEY TOWN CENTRE, LANGDALE GATE DG, PMAC, SITE ID 5063",21.000000,49.999978,"Default Known Pressure Node","Known Pressure",435737.089724,209610.152247,,0.000000,,,,,,,,,,,,,,,2885.290440,3226.608006,,"",,,,,,,,,,,,,,
"80003000000497","Nodes",,21.000000,47.258278,"DDS demands","Known Flow",436157.347838,210249.245421,,0.000000,,,,,,,-2.539999,,,,,,,,-2.271313,-2.539999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001458","Nodes",,21.000000,47.844631,"Default Known Flow Node","Known Flow",433807.293529,210323.156012,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000001000","Nodes",,21.000000,47.408849,"Default Known Flow Node","Known Flow",433823.809203,210320.982440,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000001531","Nodes",,21.000000,69.943878,"DDS demands","Known Flow",433110.209878,210616.198320,,0.000000,-1.690000,,,,,,-11.140000,,,,-22.830000,,,,-31.887808,-35.660000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,"I2 PROFILE",,,
"80003000008003","Nodes","8003",21.000000,69.978793,"Default Known Flow Node","Known Flow",433114.132963,210618.242328,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000000024","Nodes","DOWNS ROAD/BURFORD ROAD DG,PMAC, SITE ID 7312",21.000000,69.999999,"Default Known Pressure Node","Known Pressure",433119.166012,210621.259522,,999998.967025,,,,,,,,,,,,,,,398.955252,446.150009,,"",,,,,,,,,,,,,,
"80003000008002","Nodes","8002",21.000000,64.907622,"Default Known Flow Node","Known Flow",431499.912543,211027.352650,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000000025","Nodes","MINSTER LOVELL DG, PMAC, SITE ID 5058",21.000000,64.999998,"Default Known Pressure Node","Known Pressure",431501.441571,211032.983634,,999998.967025,,,,,,,,,,,,,,,376.322614,420.839990,,"",,,,,,,,,,,,,,
"80003000008000","Nodes","8000",21.000000,47.885069,"DDS demands","Known Flow",435113.023408,213056.287617,,0.000000,,,,-7.499999,,,,,,,,,,,-6.706633,-7.499999,,"",,,,"C4 PROFILE",,,,,,,,,,
"80003000001582","Nodes",,21.000000,47.936238,"DDS demands","Known Flow",435117.303523,213061.104609,,0.000000,,,,,,,-1.070000,,,,,,,,-0.956813,-1.070000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001541","Nodes",,21.000000,33.101537,"DDS demands","Known Flow",435448.208132,210692.638394,,0.000000,,,,,,,-12.119999,,,,,,,,-10.837918,-12.119999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001150","Nodes",,21.000000,29.482733,"DDS demands","Known Flow",435829.650172,208890.877308,,0.000000,,,,,,,,,,,-7.570000,,,,-6.769229,-7.570000,,"",,,,,,,,,,,"I2 PROFILE",,,
"80003000001151","Nodes",,21.000000,29.294434,"DDS demands","Known Flow",435875.534832,208867.979424,,0.000000,,,,,,,,,,,-6.309999,,,,-5.642513,-6.309999,,"",,,,,,,,,,,"I2 PROFILE",,,
"80003000001181","Nodes",,21.000000,30.529939,"DDS demands","Known Flow",435691.284410,207791.684819,,0.000000,,,,-2.490000,,,-18.110000,,,,,,,,-18.420888,-20.600001,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,
"80003000000809","Nodes","P10125076, MOORLAND CLOSE CSEP, 11.72 SCMH",22.999998,28.295796,"CSEP Unmatched","Known Flow",434888.487651,209990.597197,,0.000000,,,,,,,,,,,,,-11.719999,,-10.480232,-11.719999,,"",,,,,,,,,,,,,"DC PROFILE",
"80003000000680","Nodes","680",21.000000,34.776236,"DDS demands","Known Flow",435273.455646,209344.026256,,0.000000,,,,,,,-10.130000,,,,,,,,-9.058426,-10.130000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000672","Nodes","672",21.000000,34.071448,"DDS demands","Known Flow",435166.398786,209291.955220,,0.000000,,,,,,,-2.150000,,,,,,,,-1.922568,-2.150000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000626","Nodes","626",21.000000,46.717516,"DDS demands","Known Flow",433973.955834,209054.413758,,0.000000,,,,,,,-1.360000,,,,,,,,-1.216136,-1.360000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001910","Nodes",,21.000000,41.652949,"DDS demands","Known Flow",436653.759044,209857.004858,,0.000000,,,,,,,-1.760000,,,,,,,,-1.573823,-1.760000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001437","Nodes",,21.000000,41.738429,"Default Known Flow Node","Known Flow",436721.312502,209834.443230,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000000609","Nodes","609",21.000000,39.365035,"DDS demands","Known Flow",436483.978691,209780.435762,,0.000000,,,,,,,-6.049999,,,,,,,,-5.410017,-6.049999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000610","Nodes","610",21.000000,39.364916,"Default Known Flow Node","Known Flow",436490.388422,209774.281839,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000001377","Nodes",,21.000000,43.677336,"DDS demands","Known Flow",434244.988134,209557.034184,,0.000000,,,,,,,-0.829999,,,,,,,,-0.742200,-0.829999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001378","Nodes",,21.000000,43.602788,"DDS demands","Known Flow",434253.185239,209561.038073,,0.000000,,,,,,,-2.240000,,,,,,,,-2.003047,-2.240000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001379","Nodes",,21.000000,43.426844,"DDS demands","Known Flow",434277.515953,209579.409754,,0.000000,,,,,,,-2.099999,,,,,,,,-1.877857,-2.099999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001358","Nodes",,21.000000,44.005886,"DDS demands","Known Flow",434107.788401,209642.151346,,0.000000,,,,,,,-1.710000,,,,,,,,-1.529112,-1.710000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000001672","Nodes",,21.000000,43.345375,"DDS demands","Known Flow",433979.163194,209583.882704,,0.000000,,,,,,,-6.849999,,,,,,,,-6.125391,-6.849999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000382","Nodes",,21.000000,45.642549,"DDS demands","Known Flow",435621.715693,209582.474239,,0.000000,,,,,,,-1.869999,,,,,,,,-1.672187,-1.869999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000740","Nodes","740",21.000000,45.485562,"Default Known Flow Node","Known Flow",435620.183692,209590.309241,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000001064","Nodes",,21.000000,48.706281,"DDS demands","Known Flow",435739.178002,209656.434664,,0.000000,-55.999999,,,-1.059999,,,,,,,,,,,-51.024066,-57.060001,,"","C1 PROFILE",,,"C4 PROFILE",,,,,,,,,,
"80003000001065","Nodes",,21.000000,48.706281,"Default Known Flow Node","Known Flow",435730.438404,209657.335453,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000001452","Nodes",,21.000000,43.040756,"DDS demands","Known Flow",433971.892017,209949.636295,,0.000000,,,,,,,-1.999999,,,,,,,,-1.788435,-1.999999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000122","Nodes",,21.000000,26.030412,"DDS demands","Known Flow",435198.032187,210039.779539,,0.000000,,,,,,,-1.039999,,,,,,,,-0.929986,-1.039999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000084857","Nodes","4857, Moorview Day Centre, maximo 198261",21.000000,24.714559,"Point Loads","Known Flow",435219.616583,209965.786344,,0.000000,,,,,,,,,,,,-19.110000,,,-17.088503,-19.110000,,"",,,,,,,,,,,,"PL-AF PROFILE",,
"80003000083594","Nodes",,21.000000,32.120625,"Default Known Flow Node","Known Flow",434214.085339,209951.412246,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80003000000886","Nodes","886",21.000000,34.488638,"DDS demands","Known Flow",435697.109511,210653.238289,,0.000000,,,,,,,-6.409999,,,,,,,,-5.731935,-6.409999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000686","Nodes","686",21.000000,34.446219,"DDS demands","Known Flow",435693.771278,210646.300208,,0.000000,,,,,,,-2.190000,,,,,,,,-1.958337,-2.190000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000687","Nodes","687",21.000000,34.180893,"DDS demands","Known Flow",435698.795254,210617.010227,,0.000000,,,,,,,-8.109999,,,,,,,,-7.252105,-8.109999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000342","Nodes",,21.000000,34.849119,"DDS demands","Known Flow",435875.730994,210801.782866,,0.000000,,,,,,,-4.190000,,,,,,,,-3.746772,-4.190000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000347","Nodes",,21.000000,34.858489,"DDS demands","Known Flow",435901.500769,210781.473565,,0.000000,,,,,,,-1.940000,,,,,,,,-1.734782,-1.940000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000343","Nodes",,21.000000,34.865882,"DDS demands","Known Flow",435914.875319,210798.825491,,0.000000,,,,,,,-1.080000,,,,,,,,-0.965755,-1.080000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80003000000349","Nodes",,21.000000,34.892833,"DDS demands","Known Flow",435966.717644,210764.049993,,0.000000,,,,,,,-2.640000,,,,,,,,-2.360735,-2.640000,,"",,,,,,,"D1 PROFILE",,,,,,,
