"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80004400000428","Nodes","428",21.000000,26.488994,"DDS demands","Known Flow",447199.155000,167544.695000,,0.000000,-54.099997,-12.420000,,,,,-2.349999,,,,,,,,-61.584776,-68.869996,,"","C1 PROFILE","C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
"80004400001121","Nodes","1121",21.000000,26.091545,"Default Known Flow Node","Known Flow",447219.467500,167547.679375,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000429","Nodes","429",21.000000,26.007994,"DDS demands","Known Flow",447267.905000,167548.445000,,0.000000,,,,,,,-3.410000,,,,,,,,-3.049282,-3.410000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400000005","Nodes","Group Profile 2, STATION ROAD DG, 4436",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",452329.155000,166933.570000,,3359.999919,,,,,,,,,,,,,,,991.164966,1108.415628,,"",,,,,,,,,,,,,,
"80004400000011","Nodes","Group Profile 2, BOURNE ROAD DG, 4440",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",450599.155000,167613.570000,,6179.999948,,,,,,,,,,,,,,,2424.811558,2711.656403,,"",,,,,,,,,,,,,,
"80004400000027","Nodes","Group Profile 2, ASHMOOR GREEN ROAD R103D DG, 4445",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",450918.780000,170188.445000,,2239.999994,,,,,,,,,,,,,,,400.987027,448.422105,,"",,,,,,,,,,,,,,
"80004400000006","Nodes","Group Profile 1, ELIZABETH  AVENUE, 4437",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",445700.405000,165033.445000,,6200.000094,,,,,,,,,,,,,,,2734.322642,3057.781454,,"",,,,,,,,,,,,,,
"80004400000007","Nodes","Group Profile 1, NIGHTINGALES, 4438",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",447749.530000,165702.945000,,1850.000042,,,,,,,,,,,,,,,550.868280,616.033682,,"",,,,,,,,,,,,,,
"80004400000430","Nodes",,21.000000,30.604659,"DDS demands","Known Flow",447223.249924,167378.058375,,0.000000,-8.290000,,,,,,-0.950000,,,,,,,,-27.130567,-30.339999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"80004400000003","Nodes","Group Profile 2, LEAD, LONDON ROAD DG,4434",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",449088.030000,167438.945000,,16329.999926,,,,,,,,,,,,,,,2563.786595,2867.071750,,"",,,,,,,,,,,,,,
"80004400000028","Nodes","Group Profile 3, WESTERN AVENUE R847D DG,4446",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",446233.530000,167837.445000,,9060.000126,,,,,,,,,,,,,,,1326.437731,1483.349723,,"",,,,,,,,,,,,,,
"80004400000427","Nodes","427",21.000000,32.204527,"DDS demands","Known Flow",447070.030000,167533.945000,,0.000000,-20.170000,,,-1.890000,,,-1.669999,,,-21.210000,,,,,-40.186149,-44.940002,,"","C1 PROFILE",,,"C4 PROFILE",,,"D1 PROFILE",,,"I2 PROFILE",,,,
"80004400000013","Nodes","Group Profile 3, LEAD, HAWTHORNE ROAD R720D DG,4442",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",447497.030000,167762.695000,,16329.999926,,,,,,,,,,,,,,,3856.067660,4312.224256,,"",,,,,,,,,,,,,,
"80004400002883","Nodes",,21.000000,31.850343,"DDS demands","Known Flow",447212.354686,167484.231220,,0.000000,-3.999999,,,,,,,,,,,,,,-3.576871,-3.999999,,"","C1 PROFILE",,,,,,,,,,,,,
"800044-1464354","Nodes",,21.000000,25.939058,"Default Known Flow Node","Known Flow",445891.655000,166273.820000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-895","Nodes","-895",21.000000,29.890054,"Default Known Flow Node","Known Flow",447213.905000,167266.163750,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001122","Nodes","1122, P07115828, ""Park Way"", 17.63",24.000000,26.128547,"CSEP Unmatched","Known Flow",447220.000000,167567.000000,,0.000000,,,,,,,,-17.629998,,,,,,,-15.765058,-17.629998,,"",,,,,,,,"DC PROFILE",,,,,,
"800044-950","Nodes","-950",21.000000,26.084482,"Default Known Flow Node","Known Flow",447226.780000,167600.320000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001123","Nodes","1123",21.000000,26.084482,"Default Known Flow Node","Known Flow",447267.655000,167592.195000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-911","Nodes","-911",21.000000,30.429714,"Default Known Flow Node","Known Flow",447291.655000,167359.695000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-901","Nodes","-901",21.000000,29.899888,"Default Known Flow Node","Known Flow",447221.811250,167316.632500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-1464073","Nodes","-1464073",21.000000,29.890054,"Default Known Flow Node","Known Flow",447209.936250,167245.757500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000012","Nodes","Group Profile 2, LOWER WAY THATCHAM R420D DG, 4441",21.000000,40.000000,"Default Known Pressure Node","Known Pressure",451386.155000,167179.695000,,6179.999948,,,,,,,,,,,,,,,1694.749125,1895.230955,,"",,,,,,,,,,,,,,
"80004400000004","Nodes","Group Profile 1, LEAD, NEWBURY HOLDER  STATION,4435",21.000000,42.000001,"Default Known Pressure Node","Known Pressure",448666.155000,166938.570000,,16329.999926,,,,,,,,,,,,,,,4835.991361,5408.068429,,"",,,,,,,,,,,,,,
"80004400000129","Nodes",,21.000000,31.211472,"Default Known Flow Node","Known Flow",447214.416395,167429.404824,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000117","Nodes","P10123621, Parkway, 433.03",26.000000,30.078121,"CSEP Unmatched","Known Flow",447234.863677,167326.355482,,0.000000,,,,,,,,,,,,,-313.109990,,-279.988512,-313.109990,,"",,,,,,,,,,,,,"DC PROFILE",
"800044-194589","Nodes","-194589",21.000000,32.634522,"Default Known Flow Node","Known Flow",445229.655000,163999.695000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-194590","Nodes","-194590",21.000000,32.527886,"Default Known Flow Node","Known Flow",445237.655000,163954.945000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000696","Nodes","696",21.000000,34.823385,"DDS demands","Known Flow",448872.786657,167682.180636,,0.000000,,,,,,,-17.759999,,,,,,,,-15.881307,-17.759999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001145","Nodes","1145",21.000000,34.362395,"Default Known Flow Node","Known Flow",448975.248750,167629.679375,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-194866","Nodes","-194866",21.000000,34.277263,"Default Known Flow Node","Known Flow",448998.905000,167640.445000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-194861","Nodes","-194861",21.000000,34.037550,"Default Known Flow Node","Known Flow",448995.030000,167707.695000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001142","Nodes","1142",21.000000,34.062251,"Default Known Flow Node","Known Flow",449002.686250,167705.241875,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001082","Nodes","1082",21.000000,34.260812,"DDS demands","Known Flow",449082.405000,167691.195000,,0.000000,,-20.930000,,-1.409999,,,-15.739999,,,,,,,,-34.051813,-38.079998,,"",,"C2 PROFILE",,"C4 PROFILE",,,"D1 PROFILE",,,,,,,
"800044-1140","Nodes","-1140",21.000000,34.328785,"Default Known Flow Node","Known Flow",449082.436250,167678.038750,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-208399","Nodes","-208399",21.000000,35.053999,"Default Known Flow Node","Known Flow",449072.030000,167595.320000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001841","Nodes","1841",21.000000,29.332715,"DDS demands","Known Flow",445877.623750,167825.070000,,0.000000,,,-6.010000,-6.610000,,,-19.290000,,,-6.000000,,,,,-33.899799,-37.910001,,"",,,"C3  PROFILE","C4 PROFILE",,,"D1 PROFILE",,,"I2 PROFILE",,,,
"80004400001130","Nodes","1130",21.000000,30.925900,"Default Known Flow Node","Known Flow",445775.217500,167888.554375,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-208273","Nodes","-208273",21.000000,30.605438,"Default Known Flow Node","Known Flow",447768.280000,167998.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001124","Nodes","1124",21.000000,30.930700,"Default Known Flow Node","Known Flow",447761.467500,167966.445000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000616","Nodes","616",21.000000,31.485843,"Default Known Flow Node","Known Flow",447743.655000,167915.695000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000270","Nodes","270",21.000000,32.118762,"DDS demands","Known Flow",447618.530000,166623.320000,,0.000000,-4.460000,,,,,,-18.979998,,,,,,,,-20.960464,-23.439999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"80004400001066","Nodes","1066",21.000000,32.107941,"Default Known Flow Node","Known Flow",447630.967500,166624.320000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001007","Nodes","1007",21.000000,32.094166,"Default Known Flow Node","Known Flow",447646.936250,166625.132500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000911","Nodes","911",21.000000,27.777944,"DDS demands","Known Flow",451587.780000,167791.320000,,0.000000,,,,,,,-13.069999,,,,,,,,-11.687426,-13.069999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400006051","Nodes","6051",21.000000,27.765434,"DDS demands","Known Flow",451591.467500,167776.320000,,0.000000,,,,,,,-2.470000,,,,,,,,-2.208718,-2.470000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001723","Nodes","1723",21.000000,27.738305,"DDS demands","Known Flow",451596.155000,167659.570000,,0.000000,,,,,,,-13.009999,,,,,,,,-11.633772,-13.009999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400000771","Nodes","771",21.000000,36.602425,"DDS demands","Known Flow",450671.655000,167838.945000,,0.000000,,,,,,,-16.240000,,,,,,,,-14.522097,-16.240000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001042","Nodes","1042",21.000000,36.361003,"Default Known Flow Node","Known Flow",450668.467500,167865.570000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000729","Nodes","729",21.000000,35.514134,"DDS demands","Known Flow",450672.405000,167960.445000,,0.000000,,,,,,,-7.360000,,,,,,,,-6.581443,-7.360000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400002373","Nodes","2373",21.000000,31.628612,"DDS demands","Known Flow",445473.780000,168102.945000,,0.000000,,,,,,,-7.510000,,,,,,,,-6.715575,-7.510000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001040","Nodes","1040",21.000000,31.681246,"Default Known Flow Node","Known Flow",445447.155000,168150.570000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-196101","Nodes","-196101",21.000000,31.724019,"Default Known Flow Node","Known Flow",445451.530000,168174.570000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000279","Nodes","279",21.000000,32.064244,"DDS demands","Known Flow",447681.655000,166625.070000,,0.000000,,-43.659999,,,,,-29.530001,,,,,,,,-65.447802,-73.190001,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
"800044-189929","Nodes","-189929",21.000000,31.646164,"Default Known Flow Node","Known Flow",446767.780000,169003.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001010","Nodes","1010",21.000000,31.766119,"Default Known Flow Node","Known Flow",446720.905000,168876.695000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000588","Nodes","588",21.000000,31.941994,"DDS demands","Known Flow",446661.405000,168755.945000,,0.000000,,,,-4.159999,,,-7.020000,,,,,,,,-9.997355,-11.180000,,"",,,,"C4 PROFILE",,,"D1 PROFILE",,,,,,,
"80004400001002","Nodes","1002",21.000000,31.741417,"Default Known Flow Node","Known Flow",446775.967500,169016.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000587","Nodes","587",21.000000,31.640918,"DDS demands","Known Flow",446768.780000,169004.570000,,0.000000,,,,,,,-11.960000,,,,,,,,-10.694845,-11.960000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400000060","Nodes","60",21.000000,37.011552,"DDS demands","Known Flow",446120.280000,165040.195000,,0.000000,,0.000000,,,,,-4.610000,,,,,,,,-4.122344,-4.610000,,"",,"C2 PROFILE",,,,,"D1 PROFILE",,,,,,,
"80004400001004","Nodes","1004",21.000000,36.981268,"Default Known Flow Node","Known Flow",446163.405000,165047.648125,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001032","Nodes","1032",21.000000,36.917245,"DDS demands","Known Flow",446193.405000,165051.820000,,0.000000,,,,,,,-1.799999,,,,,,,,-1.609592,-1.799999,,"",,,,,,,"D1 PROFILE",,,,,,,
"800044-1004","Nodes","-1004",21.000000,31.463285,"Default Known Flow Node","Known Flow",446791.623750,169154.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001005","Nodes","1005",21.000000,31.536611,"Default Known Flow Node","Known Flow",446792.342500,169122.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001008","Nodes","1008",21.000000,31.417469,"Default Known Flow Node","Known Flow",446791.280000,169174.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001261","Nodes","1261",21.000000,31.261175,"DDS demands","Known Flow",446791.123750,169203.663750,,0.000000,,,,,,,-16.030001,,,,,,,,-14.334312,-16.030001,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400002459","Nodes","2459",21.000000,22.511692,"DDS demands","Known Flow",446088.530000,166736.695000,,0.000000,,,,,,,-6.190000,,,,,,,,-5.535208,-6.190000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400008001","Nodes",,21.000000,22.508131,"Default Known Flow Node","Known Flow",446078.498750,166727.991875,,0.000000,,,,,,,-1.949999,,,,,,,,-1.743724,-1.949999,,"",,,,,,,"D1 PROFILE",,,,,,,
"800044-193275","Nodes","-193275",21.000000,22.552505,"Default Known Flow Node","Known Flow",446066.030000,166713.570000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400002237","Nodes","2237",21.000000,33.509367,"DDS demands","Known Flow",451268.155000,169319.820000,,0.000000,,,,,,,-22.399999,,,,,,,,-20.030478,-22.399999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400008016","Nodes","Logger 4432, Cold Ash Hill",21.000000,33.706952,"Val Log Cath","Known Flow",451266.280000,169328.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001689","Nodes","1689",21.000000,34.121668,"DDS demands","Known Flow",451247.280000,169417.070000,,0.000000,,,,,,,-10.100000,,,,,,,,-9.031599,-10.100000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001816","Nodes","1816",21.000000,32.646146,"DDS demands","Known Flow",446738.655000,168730.570000,,0.000000,,,,,,,-5.010000,,,,,,,,-4.480031,-5.010000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400008014","Nodes","Logger 4430, Love Lane",21.000000,32.672127,"Val Log Post","Known Flow",446742.217500,168729.632500,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-190781","Nodes","-190781",21.000000,32.995209,"Default Known Flow Node","Known Flow",446786.655000,168718.695000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400002187","Nodes","2187",21.000000,29.076547,"Default Known Flow Node","Known Flow",446969.155000,166486.320000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400008011","Nodes","Logger 4427, Newton Road",21.000000,29.199362,"Val Log Cath","Known Flow",446959.623750,166453.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-233926","Nodes","-233926",21.000000,37.688451,"Default Known Flow Node","Known Flow",447780.655000,165832.570000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400008010","Nodes","Logger 4426, Austen Gardens",21.000000,37.776228,"Val Log Cath","Known Flow",447793.061250,165836.820000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-292515","Nodes","-292515",21.000000,36.669629,"Default Known Flow Node","Known Flow",447846.780000,165851.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400002856","Nodes","2856",21.000000,33.632531,"DDS demands","Known Flow",452367.030000,166719.695000,,0.000000,,,,,,,-6.010000,,,,,,,,-5.374249,-6.010000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400008008","Nodes","Logger 4424, Wheelers Green Way",21.000000,33.632531,"Val Log Cath","Known Flow",452389.123750,166721.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400002857","Nodes","2857",21.000000,33.632531,"Default Known Flow Node","Known Flow",452414.562316,166722.647121,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000106","Nodes","106",21.000000,26.793320,"DDS demands","Known Flow",446058.655000,166106.070000,,0.000000,-1.999999,,,,,,-37.099999,,,,,,,,-34.963915,-39.100001,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"80004400008007","Nodes","Logger 4423, Fifth Road",21.000000,26.902805,"Val Log Cath","Known Flow",446045.155000,166099.413750,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000107","Nodes","107",21.000000,27.006386,"DDS demands","Known Flow",446032.405000,166093.070000,,0.000000,,,,,,,-3.790000,,,,,,,,-3.389085,-3.790000,,"",,,,,,,"D1 PROFILE",,,,,,,
"800044-191552","Nodes","-191552",21.000000,33.008017,"Default Known Flow Node","Known Flow",446646.280000,168217.320000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400008006","Nodes","Logger 4422, Oxford Road",21.000000,32.923883,"Val Log Cath","Known Flow",446555.998750,168374.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-192461","Nodes","-192461",21.000000,32.924388,"Default Known Flow Node","Known Flow",446544.405000,168401.695000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400003014","Nodes","3014",21.000000,32.026372,"DDS demands","Known Flow",452299.030000,167313.070000,,0.000000,,,,,,,-3.890000,,,,,,,,-3.478507,-3.890000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400008004","Nodes","Logger 4420, Stoney Lane",21.000000,31.996659,"Val Log Cath","Known Flow",452279.186250,167316.226250,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-191819","Nodes","-191819",21.000000,31.860905,"Default Known Flow Node","Known Flow",452220.405000,167297.070000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000038","Nodes","38",21.000000,34.732300,"DDS demands","Known Flow",445770.655000,164419.570000,,0.000000,,,,,,,-21.210000,,,,,,,,-18.966358,-21.210000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400008003","Nodes","Logger 4419, Andover Road",21.000000,34.800791,"Val Log Cath","Known Flow",445778.280000,164440.445000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-254947","Nodes","-254947",21.000000,34.810144,"Default Known Flow Node","Known Flow",445781.280000,164448.320000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400000356","Nodes","356",21.000000,29.076401,"Default Known Flow Node","Known Flow",446902.280000,166521.320000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400002189","Nodes","2189",21.000000,29.076401,"Default Known Flow Node","Known Flow",446964.030000,166511.163750,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400002188","Nodes","2188",21.000000,29.076401,"DDS demands","Known Flow",446966.405000,166493.695000,,0.000000,,,,,,,-0.540000,,,,,,,,-0.482877,-0.540000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400002217","Nodes","2217",21.000000,21.490727,"DDS demands","Known Flow",448147.405000,167741.070000,,0.000000,,,,,,,-3.849999,,,,,,,,-3.442738,-3.849999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001621","Nodes","1621",21.000000,21.524919,"DDS demands","Known Flow",448133.217500,167765.163750,,0.000000,,,,,,,-4.909999,,,,,,,,-4.390609,-4.909999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400002881","Nodes","2881",21.000000,21.573585,"DDS demands","Known Flow",448117.655000,167787.820000,,0.000000,,,,,,,-9.989999,,,,,,,,-8.933235,-9.989999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400000164","Nodes","164",21.000000,31.324196,"DDS demands","Known Flow",446939.530000,166247.195000,,0.000000,-2.409999,,,,,,-5.330000,,,,,,,,-6.921245,-7.740000,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"800044-193746","Nodes","-193746",21.000000,29.607267,"Default Known Flow Node","Known Flow",446776.655000,166251.445000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400002836","Nodes","2836",21.000000,31.527109,"DDS demands","Known Flow",445573.780000,163896.445000,,0.000000,,,,,,,-15.310000,,,,,,,,-13.690474,-15.310000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001209","Nodes","1209, P14133308, ""CHERRYDENE, GARDEN CLOSE LANE"", 16.52",24.000000,31.464724,"CSEP DDS Matched","Known Flow",445699.862519,163861.668571,,0.000000,,,,,,,-21.669999,,,,,,-16.520000,,-34.150177,-38.189998,,"",,,,,,,"D1 PROFILE",,,,,,"DC PROFILE",
"800044-8084","Nodes","8084",21.000000,31.463559,"Default Known Flow Node","Known Flow",445726.623750,163856.163750,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"800044-194612","Nodes","-194612",21.000000,31.327085,"Default Known Flow Node","Known Flow",445829.155000,163855.695000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400003360","Nodes","3360",21.000000,33.835251,"DDS demands","Known Flow",445649.030000,164359.070000,,0.000000,,,,,,,-3.769999,,,,,,,,-3.371201,-3.769999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400000037","Nodes","37",21.000000,33.782262,"DDS demands","Known Flow",445636.842500,164368.273125,,0.000000,,,,,,,-3.930000,,,,,,,,-3.514275,-3.930000,,"",,,,,,,"D1 PROFILE",,,,,,,
"800044-310237","Nodes","-310237",21.000000,33.478649,"Default Known Flow Node","Known Flow",445562.905000,164397.570000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001021","Nodes","1021",21.000000,33.438131,"DDS demands","Known Flow",445541.280000,164386.695000,,0.000000,,,,,,,-9.379999,,,,,,,,-8.387762,-9.379999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001020","Nodes","1020",21.000000,33.035947,"DDS demands","Known Flow",445521.123750,164429.366875,,0.000000,,,,,,,-7.889999,,,,,,,,-7.055378,-7.889999,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001023","Nodes","1023",21.000000,32.913344,"DDS demands","Known Flow",445580.405000,164545.070000,,0.000000,,,,,,,-14.900000,,,,,,,,-13.323845,-14.900000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001429","Nodes","1429",21.000000,37.565940,"DDS demands","Known Flow",447702.905000,165755.945000,,0.000000,,,,,,,-4.330000,,,,,,,,-3.871963,-4.330000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001430","Nodes","1430",21.000000,38.582962,"DDS demands","Known Flow",447714.436250,165721.976250,,0.000000,,,,,,,-3.650000,,,,,,,,-3.263894,-3.650000,,"",,,,,,,"D1 PROFILE",,,,,,,
"80004400001431","Nodes","1431",21.000000,39.683639,"DDS demands","Known Flow",447731.030000,165685.695000,,0.000000,-7.129999,,,,,,-1.090000,,,,,,,,-7.350470,-8.219999,,"","C1 PROFILE",,,,,,"D1 PROFILE",,,,,,,
"80004400001516","Nodes","1516",21.000000,39.839422,"Default Known Flow Node","Known Flow",447218.530000,165740.570000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
"80004400001515","Nodes","1515",21.000000,39.931502,"Default Known Flow Node","Known Flow",447226.030000,165742.570000,,0.000000,,,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,,,
