"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)"
"80006900000051","Nodes","51","21.000000","27.276248","Default Known Flow Node","Known Flow","460543.231274","181116.737281","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000275","Nodes","275","21.000000","27.402600","DDS demands","Known Flow","460569.412481","181127.488496","","0.000000","","","","","-6.079999","","","","","","-5.436844","-6.079999","","","","","","","D1 PROFILE","","","","",""
"80006900000253","Nodes","253","21.000000","28.301591","DDS demands","Known Flow","460321.616414","181920.328712","","0.000000","-4.790000","","","","-8.619999","","","","","","-11.991461","-13.410000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"80006900000471","Nodes","471","21.000000","28.634094","DDS demands","Known Flow","460259.961397","181777.009673","","0.000000","","","","","-18.520000","","-5.260000","","","","-21.264501","-23.779999","","","","","","","D1 PROFILE","","I2 PROFILE","","",""
"80006900000256","Nodes","256","21.000000","26.935816","DDS demands","Known Flow","460335.695730","181622.932076","","0.000000","-2.119999","","","","-19.019999","","","","","","-18.903766","-21.140000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"80006900000258","Nodes","258","21.000000","26.522134","DDS demands","Known Flow","460334.574909","181585.874383","","0.000000","","","","","-7.610000","","","","","","-6.804998","-7.610000","","","","","","","D1 PROFILE","","","","",""
"80006900000259","Nodes","259","21.000000","26.325175","DDS demands","Known Flow","460349.011421","181576.509619","","0.000000","","","","","-8.399999","","","","","","-7.511430","-8.399999","","","","","","","D1 PROFILE","","","","",""
"80006900000065","Nodes","P00100859, STATION ROAD, GORING, 8.95scm/h","22.999998","25.423222","CSEP DDS Matched","Known Flow","459958.552388","180627.742217","","0.000000","","","","-5.429999","-4.780000","-4.219999","","","","","-12.903564","-14.430000","","","","","","C4 PROFILE","D1 PROFILE","DC PROFILE","","","",""
"80006900000070","Nodes","70","21.000000","25.631280","DDS demands","Known Flow","459914.098303","180624.626360","","0.000000","","","","","-0.469999","","","","","","-0.420282","-0.469999","","","","","","","D1 PROFILE","","","","",""
"80006900000069","Nodes","69","21.000000","32.195025","DDS demands","Known Flow","459068.433073","181337.624554","","0.000000","","","","","-2.910000","","","","","","-2.602174","-2.910000","","","","","","","D1 PROFILE","","","","",""
"80006900000371","Nodes","371","21.000000","31.694495","DDS demands","Known Flow","458991.617052","181423.345577","","0.000000","","","","","-11.029999","","","","","","-9.863223","-11.029999","","","","","","","D1 PROFILE","","","","",""
"80006900000372","Nodes","372","21.000000","31.562867","DDS demands","Known Flow","458991.171949","181426.864638","","0.000000","","","","","-0.990000","","","","","","-0.885275","-0.990000","","","","","","","D1 PROFILE","","","","",""
"80006900000376","Nodes","376","21.000000","31.462825","DDS demands","Known Flow","458907.941094","181511.534182","","0.000000","","","","","-5.729999","","","","","","-5.123868","-5.729999","","","","","","","D1 PROFILE","","","","",""
"80006900000271","Nodes","271","21.000000","26.513481","DDS demands","Known Flow","460360.985870","180901.331143","","0.000000","","","","","-4.500000","","","","","","-4.023980","-4.500000","","","","","","","D1 PROFILE","","","","",""
"80006900000059","Nodes","59","21.000000","26.512795","DDS demands","Known Flow","460360.356918","180908.904362","","0.000000","","","","","-3.729999","","","","","","-3.335432","-3.729999","","","","","","","D1 PROFILE","","","","",""
"80006900000272","Nodes","272","21.000000","26.591171","DDS demands","Known Flow","460422.577441","180965.557452","","0.000000","","","","","-6.890000","","","","","","-6.161161","-6.890000","","","","","","","D1 PROFILE","","","","",""
"80006900000305","Nodes","305","21.000000","28.783626","Default Known Flow Node","Known Flow","461687.302305","181399.537375","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900001306","Nodes","1306","21.000000","28.757737","Default Known Flow Node","Known Flow","461774.805100","181397.727250","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900001307","Nodes","1307","21.000000","28.783227","Default Known Flow Node","Known Flow","461836.606039","181395.497078","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000306","Nodes","306","21.000000","28.848812","Default Known Flow Node","Known Flow","461911.088165","181392.973833","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000481","Nodes","481","21.000000","28.430233","DDS demands","Known Flow","460837.342457","181458.084966","","0.000000","","","","","-13.009999","","","","","","-11.633774","-13.009999","","","","","","","D1 PROFILE","","","","",""
"80006900000302","Nodes","302","21.000000","28.351023","DDS demands","Known Flow","460873.903238","181464.688420","","0.000000","","","-4.010000","","-17.889999","","","","","","-19.583372","-21.899999","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"80006900000473","Nodes","473","21.000000","16.505830","DDS demands","Known Flow","460773.457307","181660.636039","","0.000000","","","","","-6.630000","","","","","","-5.928664","-6.630000","","","","","","","D1 PROFILE","","","","",""
"80006900000309","Nodes","309","21.000000","15.286948","DDS demands","Known Flow","460901.441794","181793.814476","","0.000000","-6.000000","","-4.519999","","-6.989999","","","","","","-15.657755","-17.509999","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","","","",""
"80006900000299","Nodes","299","21.000000","30.232478","DDS demands","Known Flow","460610.460772","181467.577694","","0.000000","","","-9.649999","","-9.419999","","","","","","-17.052735","-19.069999","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"80006900000475","Nodes","","21.000000","31.723488","DDS demands","Known Flow","460696.763516","181647.028638","","0.000000","","","","","","","-9.800000","","","","-8.763336","-9.800000","","","","","","","","","I2 PROFILE","","",""
"80006900000047","Nodes","47","21.000000","27.902824","DDS demands","Known Flow","460557.082478","181229.370524","","0.000000","","","","","-1.770000","","","","","","-1.582765","-1.770000","","","","","","","D1 PROFILE","","","","",""
"80006900000048","Nodes","48","21.000000","27.611298","DDS demands","Known Flow","460555.598540","181182.076535","","0.000000","","","","","-0.660000","","","","","","-0.590183","-0.660000","","","","","","","D1 PROFILE","","","","",""
"80006900000286","Nodes","286","21.000000","27.559640","Default Known Flow Node","Known Flow","460557.088707","181175.720864","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000050","Nodes","50","21.000000","27.674448","DDS demands","Known Flow","460557.826787","181172.962187","","0.000000","","","","","-1.059999","","","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","","","",""
"80006900285227","Nodes","285227","21.000000","27.073315","Default Known Flow Node","Known Flow","460381.293430","181193.754514","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000049","Nodes","49","21.000000","27.495169","DDS demands","Known Flow","460544.805251","181175.435300","","0.000000","","","","","-9.399999","","","","","","-8.405647","-9.399999","","","","","","","D1 PROFILE","","","","",""
"80006900000288","Nodes","288","21.000000","28.391831","DDS demands","Known Flow","460549.947476","181264.698534","","0.000000","","","","","-15.439999","","","","","","-13.806723","-15.439999","","","","","","","D1 PROFILE","","","","",""
"80006900000287","Nodes","287","21.000000","27.528019","DDS demands","Known Flow","460396.890032","181278.280635","","0.000000","","","","","-30.989999","","","","","","-27.711811","-30.989999","","","","","","","D1 PROFILE","","","","",""
"80006900000315","Nodes","315","21.000000","27.536932","DDS demands","Known Flow","460023.375175","181402.677066","","0.000000","","","","","-6.639999","","","","","","-5.937606","-6.639999","","","","","","","D1 PROFILE","","","","",""
"80006900000319","Nodes","319","21.000000","29.490967","DDS demands","Known Flow","460017.383331","181289.286540","","0.000000","","","","","-4.190000","","","","","","-3.746773","-4.190000","","","","","","","D1 PROFILE","","","","",""
"80006900000321","Nodes","321","21.000000","29.524867","DDS demands","Known Flow","460060.270343","181302.253544","","0.000000","","","","","-10.229999","","","","","","-9.147848","-10.229999","","","","","","","D1 PROFILE","","","","",""
"80006900000320","Nodes","320","21.000000","29.525034","DDS demands","Known Flow","460051.584340","181282.149538","","0.000000","","","","","-10.439999","","","","","","-9.335634","-10.439999","","","","","","","D1 PROFILE","","","","",""
"80006900000446","Nodes","446","21.000000","29.683105","DDS demands","Known Flow","459994.086598","181186.649724","","0.000000","","","","","-13.990000","","","","","","-12.510108","-13.990000","","","","","","","D1 PROFILE","","","","",""
"80006900000447","Nodes","447","21.000000","29.768714","DDS demands","Known Flow","460035.893553","181185.455582","","0.000000","","","","","-4.139999","","","","","","-3.702062","-4.139999","","","","","","","D1 PROFILE","","","","",""
"80006900000329","Nodes","329","21.000000","29.803358","DDS demands","Known Flow","459989.819323","181094.680487","","0.000000","","","-2.130000","","-5.019999","","","","","","-6.393657","-7.150000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"80006900000335","Nodes","335","21.000000","26.717974","DDS demands","Known Flow","459988.811146","181020.927198","","0.000000","","","","","-1.379999","","","","","","-1.234020","-1.379999","","","","","","","D1 PROFILE","","","","",""
"80006900000331","Nodes","331","21.000000","26.849740","DDS demands","Known Flow","459983.766856","181090.507452","","0.000000","","","","","-0.810000","","","","","","-0.724316","-0.810000","","","","","","","D1 PROFILE","","","","",""
"80006900000316","Nodes","316","21.000000","26.922501","DDS demands","Known Flow","459983.663322","181145.596501","","0.000000","","","","","-6.079999","","","","","","-5.436844","-6.079999","","","","","","","D1 PROFILE","","","","",""
"80006900000054","Nodes","54","21.000000","26.894444","DDS demands","Known Flow","460478.550924","181025.907459","","0.000000","","","","","-3.309999","","","","","","-2.959861","-3.309999","","","","","","","D1 PROFILE","","","","",""
"80006900000053","Nodes","53","21.000000","27.251100","DDS demands","Known Flow","460536.338639","181111.416205","","0.000000","","","","","-3.759999","","","","","","-3.362259","-3.759999","","","","","","","D1 PROFILE","","","","",""
"80006900000273","Nodes","273","21.000000","26.884129","DDS demands","Known Flow","460476.038472","181022.118841","","0.000000","","","","","-0.710000","","","","","","-0.634894","-0.710000","","","","","","","D1 PROFILE","","","","",""
"80006900000289","Nodes","289","21.000000","27.218231","DDS demands","Known Flow","460604.683515","180983.134366","","0.000000","","","","","-18.540000","","","","","","-16.578800","-18.540000","","","","","","","D1 PROFILE","","","","",""
"80006900000403","Nodes","403","21.000000","26.932904","DDS demands","Known Flow","460584.565530","180848.548326","","0.000000","","","","","-12.579999","","","","","","-11.249261","-12.579999","","","","","","","D1 PROFILE","","","","",""
"80006900000055","Nodes","55","21.000000","26.791959","DDS demands","Known Flow","460469.298041","181024.332255","","0.000000","","","","","-6.619999","","","","","","-5.919722","-6.619999","","","","","","","D1 PROFILE","","","","",""
"80006900000285","Nodes","285","21.000000","26.643773","DDS demands","Known Flow","460363.295425","181026.930469","","0.000000","","","","","-7.840000","","","","","","-7.010668","-7.840000","","","","","","","D1 PROFILE","","","","",""
"80006900000057","Nodes","57","21.000000","26.749834","Default Known Flow Node","Known Flow","460447.907266","180984.571922","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000056","Nodes","56","21.000000","26.755100","DDS demands","Known Flow","460452.504900","180990.271913","","0.000000","","","","","-4.679999","","","","","","-4.184939","-4.679999","","","","","","","D1 PROFILE","","","","",""
"80006900000058","Nodes","58","21.000000","26.670036","DDS demands","Known Flow","460430.557794","180959.022221","","0.000000","","","","","-5.940000","","","","","","-5.311654","-5.940000","","","","","","","D1 PROFILE","","","","",""
"80006900000280","Nodes","280","21.000000","26.750983","DDS demands","Known Flow","460519.472468","180978.268456","","0.000000","","","","","-14.990000","","","","","","-13.404326","-14.990000","","","","","","","D1 PROFILE","","","","",""
"80006900276157","Nodes","276157","21.000000","26.732800","Default Known Flow Node","Known Flow","460431.486353","180976.147857","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000270","Nodes","270","21.000000","26.558713","DDS demands","Known Flow","460321.559861","180893.218947","","0.000000","","","","","-6.320000","","","","","","-5.651457","-6.320000","","","","","","","D1 PROFILE","","","","",""
"80006900000061","Nodes","61","21.000000","26.583708","DDS demands","Known Flow","460329.352830","180894.753169","","0.000000","","","","","-1.850000","","","","","","-1.654303","-1.850000","","","","","","","D1 PROFILE","","","","",""
"80006900000062","Nodes","62","21.000000","26.570099","DDS demands","Known Flow","460319.486893","180908.631649","","0.000000","","","","","-16.819999","","","","","","-15.040745","-16.819999","","","","","","","D1 PROFILE","","","","",""
"80006900000281","Nodes","281","21.000000","26.993040","DDS demands","Known Flow","460310.727100","181102.755423","","0.000000","","","","","-12.870000","","","","","","-11.508585","-12.870000","","","","","","","D1 PROFILE","","","","",""
"80006900000453","Nodes","453","21.000000","26.670829","DDS demands","Known Flow","459990.405324","180980.235456","","0.000000","","-6.000000","","","-2.740000","","","","","","-7.815464","-8.740000","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"80006900000454","Nodes","454","21.000000","25.790919","DDS demands","Known Flow","460147.279742","181002.610247","","0.000000","","","","","-12.029999","","","","","","-10.757440","-12.029999","","","","","","","D1 PROFILE","","","","",""
"80006900000455","Nodes","455","21.000000","26.664065","DDS demands","Known Flow","460001.206327","180913.996438","","0.000000","","","","","-5.150000","","","","","","-4.605222","-5.150000","","","","","","","D1 PROFILE","","","","",""
"80006900000483","Nodes","483","21.000000","26.538317","Default Known Flow Node","Known Flow","460221.223573","180841.644775","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000075","Nodes","75","21.000000","26.611651","DDS demands","Known Flow","460226.016077","180840.953451","","0.000000","","","","","-4.659999","","","","","","-4.167055","-4.659999","","","","","","","D1 PROFILE","","","","",""
"80006900000269","Nodes","269","21.000000","26.495857","DDS demands","Known Flow","460324.064662","180861.094335","","0.000000","","","","","-9.689999","","","","","","-8.664970","-9.689999","","","","","","","D1 PROFILE","","","","",""
"80006900000408","Nodes","408","21.000000","26.109440","DDS demands","Known Flow","460364.645528","180447.125052","","0.000000","-9.829999","","","","-8.339999","","","","","","-16.247938","-18.169999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"80006900000074","Nodes","74","21.000000","26.030675","DDS demands","Known Flow","460414.360240","180366.583310","","0.000000","","","","","-15.070000","","","","","","-13.475863","-15.070000","","","","","","","D1 PROFILE","","","","",""
"80006900000409","Nodes","409","21.000000","26.052397","DDS demands","Known Flow","460492.762460","180275.759265","","0.000000","","","","","-10.459999","","","","","","-9.353518","-10.459999","","","","","","","D1 PROFILE","","","","",""
"80006900276146","Nodes","276146","21.000000","26.126932","Default Known Flow Node","Known Flow","460362.031698","180455.360947","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000437","Nodes","437","21.000000","24.378061","DDS demands","Known Flow","460232.198563","180396.052501","","0.000000","","","","","-9.600000","","","","","","-8.584492","-9.600000","","","","","","","D1 PROFILE","","","","",""
"80006900000438","Nodes","438","21.000000","24.570920","DDS demands","Known Flow","460113.258963","180506.103239","","0.000000","","","","","-13.979999","","","","","","-12.501165","-13.979999","","","","","","","D1 PROFILE","","","","",""
"80006900000434","Nodes","434","21.000000","24.269276","DDS demands","Known Flow","460173.505600","180327.781456","","0.000000","","","","","-18.680000","","","","","","-16.703991","-18.680000","","","","","","","D1 PROFILE","","","","",""
"80006900000085","Nodes","85","21.000000","27.165411","DDS demands","Known Flow","459969.381955","180766.180012","","0.000000","-14.189999","","","","-0.899999","","","","","","-13.493747","-15.089999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"80006900000389","Nodes","389","21.000000","27.282380","DDS demands","Known Flow","459942.766235","180769.522631","","0.000000","-3.469999","","","-6.000000","-1.440000","","","","","","-9.755917","-10.910000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","",""
"80006900000443","Nodes","443","21.000000","26.360154","DDS demands","Known Flow","459771.846844","180797.387058","","0.000000","","","","","-10.520000","","","","","","-9.407172","-10.520000","","","","","","","D1 PROFILE","","","","",""
"80006900000341","Nodes","341","21.000000","25.677850","DDS demands","Known Flow","459766.600263","180817.598664","","0.000000","-7.539999","-13.130000","","","","","","","","","-18.483484","-20.670000","","","C1 PROFILE","C2 PROFILE","","","","","","","",""
"80006900000342","Nodes","342","21.000000","25.592331","DDS demands","Known Flow","459740.883256","180799.153407","","0.000000","-6.619999","-3.790000","","","-2.250000","","-7.489999","","","","-18.018490","-20.149998","","","C1 PROFILE","C2 PROFILE","","","D1 PROFILE","","I2 PROFILE","","",""
"80006900000340","Nodes","340","21.000000","29.163406","DDS demands","Known Flow","459801.484848","180796.126599","","0.000000","-1.139999","","-3.199999","-3.160000","-3.059999","","","","","","-9.442941","-10.559999","","","C1 PROFILE","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","","","",""
"80006900000353","Nodes","353","21.000000","31.689011","DDS demands","Known Flow","459510.233193","181238.536527","","0.000000","","","","","-2.730000","","","","","","-2.441214","-2.730000","","","","","","","D1 PROFILE","","","","",""
"80006900000496","Nodes","496","21.000000","31.054391","DDS demands","Known Flow","459622.198206","181336.366226","","0.000000","","","","","-6.380000","","","","","","-5.705110","-6.380000","","","","","","","D1 PROFILE","","","","",""
"80006900000470","Nodes","470","21.000000","30.743377","Default Known Flow Node","Known Flow","459762.334594","181340.318230","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900001301","Nodes","1301","21.000000","33.303823","DDS demands","Known Flow","458695.792468","180609.431186","","0.000000","","","","","-6.730000","","","","","","-6.018086","-6.730000","","","","","","","D1 PROFILE","","","","",""
"80006900000472","Nodes","472","21.000000","32.873861","DDS demands","Known Flow","458769.261162","180691.571500","","0.000000","","","","","-18.900000","","","","","","-16.900719","-18.900000","","","","","","","D1 PROFILE","","","","",""
"80006900000387","Nodes","387","21.000000","33.906717","DDS demands","Known Flow","458617.914950","180454.574313","","0.000000","","","","","-17.889999","","","","","","-15.997558","-17.889999","","","","","","","D1 PROFILE","","","","",""
"80006900000377","Nodes","377","21.000000","30.646725","DDS demands","Known Flow","458725.589979","181553.798612","","0.000000","","","","","-3.380000","","","","","","-3.022456","-3.380000","","","","","","","D1 PROFILE","","","","",""
"80006900000079","Nodes","79","21.000000","30.464808","DDS demands","Known Flow","458535.972609","181516.198927","","0.000000","","","","","-2.939999","","","","","","-2.629000","-2.939999","","","","","","","D1 PROFILE","","","","",""
"80006900000378","Nodes","378","21.000000","29.710506","DDS demands","Known Flow","458313.300682","181490.600379","","0.000000","","","","","-6.560000","","","","","","-5.866069","-6.560000","","","","","","","D1 PROFILE","","","","",""
"80006900000379","Nodes","379","21.000000","29.493616","DDS demands","Known Flow","458081.731910","181471.922706","","0.000000","","","","","-1.230000","","","","","","-1.099888","-1.230000","","","","","","","D1 PROFILE","","","","",""
"80006900000493","Nodes","493","21.000000","29.284057","DDS demands","Known Flow","457919.542239","181452.165667","","0.000000","","","","","-1.690000","","","","","","-1.511228","-1.690000","","","","","","","D1 PROFILE","","","","",""
"80006900305420","Nodes","305420","21.000000","28.216446","Default Known Flow Node","Known Flow","460356.577093","181992.736863","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000029","Nodes","29","21.000000","27.351760","Default Known Flow Node","Known Flow","460287.082781","183519.262566","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000030","Nodes","30","21.000000","27.351604","Default Known Flow Node","Known Flow","460331.818846","183337.276103","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000040","Nodes","40","21.000000","27.307818","Default Known Flow Node","Known Flow","460339.614337","183301.674593","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000025","Nodes","25","21.000000","27.351785","DDS demands","Known Flow","460279.242402","183548.806155","","0.000000","","","","","-4.980000","","","","","","-4.453205","-4.980000","","","","","","","D1 PROFILE","","","","",""
"80006900000011","Nodes","11","21.000000","23.380857","DDS demands","Known Flow","460026.256726","183432.752437","","0.000000","","","","","-0.910000","","","","","","-0.813738","-0.910000","","","","","","","D1 PROFILE","","","","",""
"80006900000018","Nodes","18","21.000000","23.444542","DDS demands","Known Flow","459962.033622","183434.961125","","0.000000","-6.000000","","","-3.039999","-4.550000","","","","","","-12.152421","-13.590000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","",""
"80006900000017","Nodes","17","21.000000","23.661461","DDS demands","Known Flow","459974.825046","183440.237252","","0.000000","-3.089999","","","","-6.260000","","","","","","-8.360937","-9.350000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"80006900000426","Nodes","426","21.000000","25.199970","DDS demands","Known Flow","459723.302251","180421.525304","","0.000000","","","","","-11.520000","","","","","","-10.301390","-11.520000","","","","","","","D1 PROFILE","","","","",""
"80006900008083","Nodes","8083","21.000000","25.103583","Default Known Flow Node","Known Flow","459795.565225","180234.075318","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900236548","Nodes","236548","21.000000","25.103583","Default Known Flow Node","Known Flow","459801.204272","180224.863251","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000423","Nodes","423","21.000000","25.147420","DDS demands","Known Flow","459854.394908","180243.546832","","0.000000","","","-2.539999","","-10.239999","","","","","","-11.428104","-12.780000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"80006900000422","Nodes","422","21.000000","25.272899","DDS demands","Known Flow","459971.000318","180294.862270","","0.000000","","","","","-14.710000","","","","","","-13.153945","-14.710000","","","","","","","D1 PROFILE","","","","",""
"80006900000421","Nodes","421","21.000000","25.249663","DDS demands","Known Flow","459974.211969","180296.179932","","0.000000","","","","","-5.140000","","","","","","-4.596280","-5.140000","","","","","","","D1 PROFILE","","","","",""
"80006900008100","Nodes","8100","21.000000","25.232485","Default Known Flow Node","Known Flow","459977.323256","180297.456418","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000381","Nodes","381","21.000000","33.617223","DDS demands","Known Flow","458984.579050","180782.709403","","0.000000","","","","","-16.350000","","","","","","-14.620463","-16.350000","","","","","","","D1 PROFILE","","","","",""
"80006900000384","Nodes","384","21.000000","32.619777","DDS demands","Known Flow","458905.649028","180752.658394","","0.000000","","-16.639999","-11.379999","","-25.540000","","","","","","-47.894311","-53.560000","","","","C2 PROFILE","C3 PROFILE","","D1 PROFILE","","","","",""
"80006900000383","Nodes","383","21.000000","32.007942","DDS demands","Known Flow","458976.986384","180710.913863","","0.000000","","","","","-14.670000","","","","","","-13.118176","-14.670000","","","","","","","D1 PROFILE","","","","",""
"80006900000442","Nodes","442","21.000000","32.915633","DDS demands","Known Flow","459246.104115","180528.248609","","0.000000","","","","","-10.130000","","","","","","-9.058427","-10.130000","","","","","","","D1 PROFILE","","","","",""
"80006900000356","Nodes","356","21.000000","33.587352","DDS demands","Known Flow","459148.321094","180752.259394","","0.000000","","","-6.719999","","-9.220000","","","","","","-14.253833","-15.940000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"80006900001310","Nodes","1310","21.000000","30.675811","Default Known Flow Node","Known Flow","459012.866170","180649.955379","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900006585","Nodes","6585","21.000000","30.273374","Default Known Flow Node","Known Flow","459034.852295","180649.337704","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000465","Nodes","465","21.000000","31.584588","DDS demands","Known Flow","459054.017069","180725.953387","","0.000000","","","","","-7.170000","","","","","","-6.411542","-7.170000","","","","","","","D1 PROFILE","","","","",""
"80006900006588","Nodes","6588","21.000000","29.381642","Default Known Flow Node","Known Flow","459077.240349","180656.672856","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900006589","Nodes","6589","21.000000","29.117062","Default Known Flow Node","Known Flow","459082.172389","180646.346693","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000466","Nodes","466","21.000000","28.222561","DDS demands","Known Flow","459122.264087","180636.939363","","0.000000","","","","","-20.690000","","","","","","-18.501368","-20.690000","","","","","","","D1 PROFILE","","","","",""
"80006900006592","Nodes","6592","21.000000","32.869338","DDS demands","Known Flow","459086.086753","181117.637968","","0.000000","","","","","-11.249999","","","","","","-10.059950","-11.249999","","","","","","","D1 PROFILE","","","","",""
"80006900000361","Nodes","361","21.000000","33.345667","DDS demands","Known Flow","459141.389681","180862.293203","","0.000000","","","","","-13.839999","","","","","","-12.375975","-13.839999","","","","","","","D1 PROFILE","","","","",""
"80006900019746","Nodes","19746","21.000000","33.157236","Default Known Flow Node","Known Flow","459162.160217","180973.633756","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900006594","Nodes","6594","21.000000","33.453032","Default Known Flow Node","Known Flow","459143.074191","180834.028353","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000363","Nodes","363","21.000000","33.210293","DDS demands","Known Flow","459194.657107","180869.122426","","0.000000","","","","","-6.619999","","","","","","-5.919722","-6.619999","","","","","","","D1 PROFILE","","","","",""
"80006900000360","Nodes","360","21.000000","33.566365","DDS demands","Known Flow","459149.793095","180793.298405","","0.000000","","","","","-8.520000","","","","","","-7.618736","-8.520000","","","","","","","D1 PROFILE","","","","",""
"80006900000358","Nodes","358","21.000000","33.710840","DDS demands","Known Flow","459173.884101","180760.959397","","0.000000","","","","","-5.539999","","","","","","-4.953967","-5.539999","","","","","","","D1 PROFILE","","","","",""
"80006900006597","Nodes","6597","21.000000","33.693585","Default Known Flow Node","Known Flow","459172.055708","180757.762362","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000355","Nodes","355","21.000000","33.761858","DDS demands","Known Flow","459179.667103","180759.053396","","0.000000","","","","","-6.760000","","","","","","-6.044912","-6.760000","","","","","","","D1 PROFILE","","","","",""
"80006900000513","Nodes","513","21.000000","35.849707","DDS demands","Known Flow","459317.821448","180774.025495","","0.000000","","","","","-3.370000","","","","","","-3.013514","-3.370000","","","","","","","D1 PROFILE","","","","",""
"80006900006821","Nodes","6821","21.000000","33.301384","Default Known Flow Node","Known Flow","459238.559544","180571.535452","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900006819","Nodes","6819","21.000000","33.349456","Default Known Flow Node","Known Flow","459234.826989","180586.590973","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"80006900000357","Nodes","357","21.000000","33.383755","DDS demands","Known Flow","459235.535118","180590.484350","","0.000000","-12.529999","","","","-12.189999","","","","","","-22.105066","-24.719999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"80006900000066","Nodes","66","21.000000","37.482536","DDS demands","Known Flow","459430.134598","180790.101543","","0.000000","","","","","-15.449999","","","","","","-13.815665","-15.449999","","","","","","","D1 PROFILE","","","","",""
