"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80001400000490","Nodes","490",21.000000,40.874736,"DDS demands","Known Flow",474771.570643,181431.340711,,0.000000,,,,,,-7.280000,,,,,-6.509906,-7.280000,,"",,,,,,"D1 PROFILE",,,,
"80001400000402","Nodes",,21.000000,34.655163,"DDS demands","Known Flow",474845.234261,181182.155321,,0.000000,,-87.279995,,,,-6.959999,,,,,-84.271092,-94.239994,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"80001400008001","Nodes","P10124474, Reading Road - Isep 2, 5.26",22.999998,29.260324,"CSEP DDS Matched","Known Flow",476412.457601,181876.644090,,0.000000,,,,,,,-5.260000,,,,-4.703586,-5.260000,,"",,,,,,,"DC PROFILE",,,
"80001400000731","Nodes","731",21.000000,40.305664,"DDS demands","Known Flow",474748.310528,181416.615390,,0.000000,,,,,,-7.190000,,,,,-6.429426,-7.190000,,"",,,,,,"D1 PROFILE",,,,
"80001400000237","Nodes",,21.000000,31.312960,"DDS demands","Known Flow",475445.018529,180834.015417,,0.000000,,,,,,-6.670000,,,,,-5.964433,-6.670000,,"",,,,,,"D1 PROFILE",,,,
"80001400008005","Nodes","Logger 4492, Gillots Lane",21.000000,31.328550,"Val Log Post","Known Flow",475441.466528,180832.426416,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000384","Nodes","384",21.000000,31.151104,"DDS demands","Known Flow",475627.227618,180875.413138,,0.000000,,,,,,-19.830000,,,,,-17.732341,-19.830000,,"",,,,,,"D1 PROFILE",,,,
"80001400000383","Nodes","383",21.000000,42.027535,"DDS demands","Known Flow",476021.192686,180835.535417,,0.000000,,,,,,-5.659999,,,,,-5.061273,-5.659999,,"",,,,,,"D1 PROFILE",,,,
"80001400000382","Nodes","382",21.000000,42.033416,"DDS demands","Known Flow",476145.910362,180861.757654,,0.000000,-15.999999,,,,,-2.980000,,,,,-16.972255,-18.980000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"80001400000749","Nodes","749",21.000000,42.100575,"DDS demands","Known Flow",476303.395364,180921.370989,,0.000000,-6.000000,,,,,-6.049999,,,,,-10.775325,-12.050000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"80001400000205","Nodes","205",21.000000,33.241464,"DDS demands","Known Flow",476065.226698,181708.413654,,0.000000,,,,,,-9.909999,,,,,-8.861699,-9.909999,,"",,,,,,"D1 PROFILE",,,,
"80001400000392","Nodes","392",21.000000,32.576351,"DDS demands","Known Flow",476018.019785,181567.208639,,0.000000,,,,,,-25.489998,,,,,-22.793613,-25.489998,,"",,,,,,"D1 PROFILE",,,,
"80001400000201","Nodes","201",21.000000,33.069434,"DDS demands","Known Flow",476065.100271,181394.021452,,0.000000,,,,,,-13.179999,,,,,-11.785791,-13.179999,,"",,,,,,"D1 PROFILE",,,,
"80001400000197","Nodes","197",21.000000,34.187910,"DDS demands","Known Flow",475893.590651,181718.533657,,0.000000,,,,,,-27.989999,,,-6.000000,,-30.394466,-33.989998,,"",,,,,,"D1 PROFILE",,,"I2 PROFILE",
"80001400000391","Nodes","391",21.000000,32.810074,"DDS demands","Known Flow",475940.827051,181562.415385,,0.000000,,,,,,-9.829999,,,,,-8.790161,-9.829999,,"",,,,,,"D1 PROFILE",,,,
"80001400000200","Nodes","200",21.000000,33.080064,"DDS demands","Known Flow",475979.866674,181376.996564,,0.000000,,,,,,-19.010001,,,,,-16.999083,-19.010001,,"",,,,,,"D1 PROFILE",,,,
"80001400000196","Nodes","196",21.000000,34.543411,"DDS demands","Known Flow",475821.084631,181671.085644,,0.000000,,,,,,-22.759999,,,-6.000000,,-25.717706,-28.759998,,"",,,,,,"D1 PROFILE",,,"I2 PROFILE",
"80001400000390","Nodes","390",21.000000,33.030089,"DDS demands","Known Flow",475864.331630,181520.627418,,0.000000,,,,,,-10.029999,,,,,-8.969005,-10.029999,,"",,,,,,"D1 PROFILE",,,,
"80001400000388","Nodes","388",21.000000,33.259676,"DDS demands","Known Flow",475903.455654,181335.410553,,0.000000,,,,,,-12.590000,,,,,-11.258204,-12.590000,,"",,,,,,"D1 PROFILE",,,,
"80001400000430","Nodes","430",21.000000,21.436466,"DDS demands","Known Flow",477553.259074,181635.867724,,0.000000,,,,,,-3.819999,,,,,-3.415912,-3.819999,,"",,,,,,"D1 PROFILE",,,,
"80001400000289","Nodes",,21.000000,21.036434,"DDS demands","Known Flow",477647.796871,181512.108754,,0.000000,,,,,,-1.879999,,,,,-1.681129,-1.879999,,"",,,,,,"D1 PROFILE",,,,
"80001400000288","Nodes",,21.000000,21.121044,"DDS demands","Known Flow",477749.938038,181434.919413,,0.000000,,,,,,-6.139999,,,,,-5.490497,-6.139999,,"",,,,,,"D1 PROFILE",,,,
"80001400000674","Nodes","674",21.000000,21.447426,"DDS demands","Known Flow",477433.465866,181752.186222,,0.000000,,,,,,-11.130000,,,,,-9.952645,-11.130000,,"",,,,,,"D1 PROFILE",,,,
"80001400010581","Nodes","-254537",21.000000,21.634287,"Default Known Flow Node","Known Flow",477348.798621,181850.580571,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000453","Nodes","453",21.000000,38.338088,"DDS demands","Known Flow",479880.444736,180747.427393,,0.000000,,,-2.180000,-1.339999,,-12.969999,,,-6.000000,,-20.110960,-22.490000,,"",,,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,"I2 PROFILE",
"80001400001043","Nodes","1043",21.000000,39.305606,"Default Known Flow Node","Known Flow",479955.448036,180857.997009,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000452","Nodes","452",21.000000,37.721410,"DDS demands","Known Flow",479949.936884,181154.659198,,0.000000,,,-5.830000,,,-7.600000,,,,,-12.009346,-13.430000,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"80001400000451","Nodes","451",21.000000,32.209107,"DDS demands","Known Flow",479670.540578,181379.039440,,0.000000,,,,,,-6.829999,,,,,-6.107508,-6.829999,,"",,,,,,"D1 PROFILE",,,,
"80001400000282","Nodes","282",21.000000,36.015620,"DDS demands","Known Flow",479861.974885,181243.220509,,0.000000,,,,,,,,,-17.010000,,-15.210646,-17.010000,,"",,,,,,,,,"I2 PROFILE",
"80001400000443","Nodes","443",21.000000,25.482034,"DDS demands","Known Flow",478101.226576,182797.974532,,0.000000,-6.000000,,-2.700000,,,-14.009999,,,,,-20.307688,-22.709999,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,
"80001400001040","Nodes","1040",21.000000,25.482034,"Default Known Flow Node","Known Flow",478101.322427,182800.095794,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000117","Nodes","117",21.000000,29.567237,"DDS demands","Known Flow",476439.544711,182641.498299,,0.000000,-13.579999,,-2.529999,,,-3.680000,,,,,-17.696571,-19.789998,,"","C1 PROFILE",,"C3  PROFILE",,,"D1 PROFILE",,,,
"80001400000118","Nodes","118",21.000000,29.404452,"DDS demands","Known Flow",476455.800680,182670.267018,,0.000000,,,,-29.269999,,,,,,,-26.173757,-29.269999,,"",,,,"C4 PROFILE",,,,,,
"80001400010495","Nodes","-1030068",21.000000,29.404452,"Default Known Flow Node","Known Flow",476459.398805,182682.165919,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000119","Nodes","119",21.000000,27.780512,"DDS demands","Known Flow",476574.766836,182689.728921,,0.000000,,,,,,-4.060000,,,,,-3.630524,-4.060000,,"",,,,,,"D1 PROFILE",,,,
"80001400000740","Nodes","740",21.000000,27.885159,"DDS demands","Known Flow",476587.663980,182639.807870,,0.000000,,,-3.029999,,,,,,,,-2.709480,-3.029999,,"",,,"C3  PROFILE",,,,,,,
"80001400000120","Nodes","120",21.000000,28.044439,"DDS demands","Known Flow",476534.270825,182601.400897,,0.000000,,,-2.819999,-13.210000,,-7.050000,,,,,-20.638548,-23.079999,,"",,,"C3  PROFILE","C4 PROFILE",,"D1 PROFILE",,,,
"80001400008003","Nodes","Logger 4490, White Hill",21.000000,27.841975,"Val Log Post","Known Flow",476548.342553,182594.100115,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000505","Nodes","505, mprn 9202597508",21.000000,27.625515,"Default Known Flow Node","Known Flow",476563.953622,182588.086814,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000121","Nodes","121",21.000000,27.534861,"DDS demands","Known Flow",476574.351509,182566.224569,,0.000000,,,-16.330000,,,-0.610000,,,,,-15.148051,-16.939999,,"",,,"C3  PROFILE",,,"D1 PROFILE",,,,
"80001400000506","Nodes","506",21.000000,27.579724,"Default Known Flow Node","Known Flow",476560.176832,182575.386890,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400001029","Nodes","1029",21.000000,27.270916,"DDS demands","Known Flow",476588.162037,182558.875846,,0.000000,,,,-2.869999,,-0.490000,,,,,-3.004571,-3.359999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"80001400001056","Nodes","1056",21.000000,27.308227,"Default Known Flow Node","Known Flow",476656.540484,182543.308122,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400001030","Nodes","1030",21.000000,27.348421,"DDS demands","Known Flow",476694.781778,182549.006963,,0.000000,,,,,,-1.120000,,,,,-1.001524,-1.120000,,"",,,,,,"D1 PROFILE",,,,
"80001400000122","Nodes","122",21.000000,27.276536,"DDS demands","Known Flow",476642.941147,182469.922780,,0.000000,,-68.959999,,,,-8.890000,,,,,-69.614860,-77.849999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"80001400001000","Nodes","1000",21.000000,42.862346,"DDS demands","Known Flow",476681.334301,181820.828590,,0.000000,,,,,,,,,-14.659999,,-13.109234,-14.659999,,"",,,,,,,,,"I2 PROFILE",
"80001400000137","Nodes","137",21.000000,34.707659,"DDS demands","Known Flow",476262.858061,182141.308702,,0.000000,,,,,,-11.510000,,,,,-10.292448,-11.510000,,"",,,,,,"D1 PROFILE",,,,
"80001400000142","Nodes","142",21.000000,34.310290,"DDS demands","Known Flow",476283.345422,182098.356453,,0.000000,,,,,,-10.899999,,,,,-9.746974,-10.899999,,"",,,,,,"D1 PROFILE",,,,
"80001400000134","Nodes","134",21.000000,36.533384,"Default Known Flow Node","Known Flow",476211.428558,182262.458191,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000654","Nodes","654",21.000000,36.295023,"Default Known Flow Node","Known Flow",476216.669715,182263.259639,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000133","Nodes","133",21.000000,36.036965,"DDS demands","Known Flow",476222.076740,182265.328806,,0.000000,-1.479999,,,,,-5.830000,,,,,-6.536733,-7.309999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"80001400000173","Nodes","173",21.000000,35.399131,"DDS demands","Known Flow",475537.172323,181940.455704,,0.000000,,,,,,-8.699999,,,,,-7.779695,-8.699999,,"",,,,,,"D1 PROFILE",,,,
"80001400000180","Nodes","180",21.000000,35.014038,"DDS demands","Known Flow",475394.405459,181865.992742,,0.000000,,,,,,-3.599999,,,,,-3.219184,-3.599999,,"",,,,,,"D1 PROFILE",,,,
"80001400000179","Nodes","179",21.000000,35.013479,"DDS demands","Known Flow",475379.759423,181923.496688,,0.000000,,,,,,-2.920000,,,,,-2.611116,-2.920000,,"",,,,,,"D1 PROFILE",,,,
"80001400000178","Nodes","178",21.000000,34.993564,"DDS demands","Known Flow",475417.115264,181937.186383,,0.000000,,,,,,-7.320000,,,,,-6.545675,-7.320000,,"",,,,,,"D1 PROFILE",,,,
"80001400000185","Nodes","185",21.000000,35.393822,"DDS demands","Known Flow",475523.856550,181798.688679,,0.000000,,,,,,-18.989999,,,,,-16.981198,-18.989999,,"",,,,,,"D1 PROFILE",,,,
"80001400008004","Nodes","Logger 4491, Gainsborough Hill",21.000000,35.386145,"Val Log Post","Known Flow",475530.956083,181779.844239,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000510","Nodes","510",21.000000,35.346204,"DDS demands","Known Flow",475580.338185,181763.676161,,0.000000,,,,,,-22.089999,,,,,-19.753273,-22.089999,,"",,,,,,"D1 PROFILE",,,,
"80001400000188","Nodes","188",21.000000,35.414024,"DDS demands","Known Flow",475597.130028,181775.723786,,0.000000,,,,,,-8.260000,,,,,-7.386240,-8.260000,,"",,,,,,"D1 PROFILE",,,,
"80001400000164","Nodes","164",21.000000,35.836705,"DDS demands","Known Flow",475689.045595,182009.345736,,0.000000,,,,,,-8.649999,,,,,-7.734984,-8.649999,,"",,,,,,"D1 PROFILE",,,,
"80001400000397","Nodes","397",21.000000,35.095223,"DDS demands","Known Flow",475860.101624,181845.578588,,0.000000,,,,,,-31.059998,,,,,-27.774406,-31.059998,,"",,,,,,"D1 PROFILE",,,,
"80001400010579","Nodes","-252984",21.000000,35.165817,"DDS demands","Known Flow",475996.426797,181935.964577,,0.000000,,,,,,-29.899999,,,,,-26.737115,-29.899999,,"",,,,,,"D1 PROFILE",,,,
"80001400000161","Nodes",,21.000000,36.896010,"DDS demands","Known Flow",475740.071609,182033.982743,,0.000000,,-12.870000,,,,-25.620001,,,,,-34.418449,-38.490002,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,
"80001400000378","Nodes","378",21.000000,37.341154,"DDS demands","Known Flow",475821.808709,182176.667453,,0.000000,-6.000000,,,,,-27.820000,,,,,-30.242450,-33.819999,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"80001400000493","Nodes","493",21.000000,42.294174,"DDS demands","Known Flow",475980.720675,182285.612812,,0.000000,,,,-3.380000,,-20.709999,,,,,-21.541708,-24.089999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,
"80001400000477","Nodes","477",21.000000,41.437968,"DDS demands","Known Flow",475500.953529,182174.030869,,0.000000,,,,,,-16.500000,,,,,-14.754595,-16.500000,,"",,,,,,"D1 PROFILE",,,,
"80001400000751","Nodes","751",21.000000,41.359660,"Default Known Flow Node","Known Flow",475530.672937,182193.004289,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000475","Nodes","475",21.000000,41.672499,"DDS demands","Known Flow",475590.269568,182254.831803,,0.000000,,,,,,-15.109999,,,,,-13.511631,-15.109999,,"",,,,,,"D1 PROFILE",,,,
"80001400000469","Nodes","469",21.000000,42.667868,"DDS demands","Known Flow",475671.067433,182342.624750,,0.000000,,,,,,-5.189999,,,,,-4.640990,-5.189999,,"",,,,,,"D1 PROFILE",,,,
"80001400001229","Nodes","1229",21.000000,42.907264,"DDS demands","Known Flow",475713.303044,182365.913903,,0.000000,,,,,,-4.739999,,,,,-4.238592,-4.739999,,"",,,,,,"D1 PROFILE",,,,
"80001400001228","Nodes","1228",21.000000,43.168297,"DDS demands","Known Flow",475741.188061,182380.729653,,0.000000,,,,,,-6.639999,,,,,-5.937606,-6.639999,,"",,,,,,"D1 PROFILE",,,,
"80001400000001","Nodes","Deanfield Avenue DG, Constant/Seasonal, Site ID 4495",21.000000,45.999998,"Default Known Pressure Node","Known Pressure",475890.030650,182392.811841,,5459.999904,,,,,,,,,,,4014.360319,4489.241903,,"",,,,,,,,,,
"80001400000090","Nodes","90",21.000000,44.322555,"DDS demands","Known Flow",475944.545665,182378.901837,,0.000000,,,,,,-9.430000,,,,,-8.432475,-9.430000,,"",,,,,,"D1 PROFILE",,,,
"80001400000730","Nodes","P00024660, Greys Road, 25.56",30.000000,43.710197,"CSEP DDS Matched","Known Flow",475975.673673,182394.384841,,0.000000,,,,,,,-25.560000,,,,-22.856209,-25.560000,,"",,,,,,,"DC PROFILE",,,
"80001400000368","Nodes","368",21.000000,45.586050,"DDS demands","Known Flow",475732.044394,182588.656853,,0.000000,-2.619999,,,,,-7.790000,,,,,-9.308808,-10.410000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"80001400009004","Nodes",,21.000000,45.897833,"Default Known Flow Node","Known Flow",475736.899647,182582.612267,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000002","Nodes","Gravel Hill DG, Constant/Seasonal, Site ID 4496",21.000000,45.999998,"Default Known Pressure Node","Known Pressure",475735.162608,182581.130892,,2632.999881,,,,,,,,,,,549.821467,614.862960,,"",,,,,,,,,,
"80001400000364","Nodes","364",21.000000,44.601182,"DDS demands","Known Flow",475654.733586,182596.703896,,0.000000,,,,,,-1.809999,,,,,-1.618534,-1.809999,,"",,,,,,"D1 PROFILE",,,,
"80001400000411","Nodes","411",21.000000,44.639273,"DDS demands","Known Flow",475657.199617,182596.447215,,0.000000,-2.390000,,,,,-2.730000,,,,,-4.578395,-5.120000,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,
"80001400001220","Nodes","1220",21.000000,43.957722,"DDS demands","Known Flow",475515.301548,182503.489871,,0.000000,,,,,,-7.710000,,,,,-6.894420,-7.710000,,"",,,,,,"D1 PROFILE",,,,
"80001400000307","Nodes","307",21.000000,43.716616,"DDS demands","Known Flow",475587.409675,182512.313830,,0.000000,,,,,,-3.780000,,,-6.000000,,-8.745451,-9.779999,,"",,,,,,"D1 PROFILE",,,"I2 PROFILE",
"80001400000354","Nodes","354",21.000000,32.002168,"DDS demands","Known Flow",475790.477623,183139.154044,,0.000000,,,,,,-4.530000,,,,,-4.050807,-4.530000,,"",,,,,,"D1 PROFILE",,,,
"80001400001242","Nodes","1242",21.000000,32.084578,"DDS demands","Known Flow",475805.862221,183123.992263,,0.000000,,,,,,-11.029999,,,,,-9.863223,-11.029999,,"",,,,,,"D1 PROFILE",,,,
"80001400000355","Nodes","355",21.000000,32.967266,"DDS demands","Known Flow",475886.608057,183150.300844,,0.000000,,,,,,-6.639999,,,,,-5.937606,-6.639999,,"",,,,,,"D1 PROFILE",,,,
"80001400008002","Nodes","Logger 4489, Northfield End",21.000000,33.303887,"Val Log Post","Known Flow",475959.161669,183118.686038,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400010602","Nodes","-294815",21.000000,33.472097,"Default Known Flow Node","Known Flow",475982.163447,183094.446390,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000312","Nodes","312",21.000000,32.980540,"DDS demands","Known Flow",475904.887654,183167.028051,,0.000000,-13.510000,,,-2.190000,,-21.370000,,,,,-33.148658,-37.070001,,"","C1 PROFILE",,,"C4 PROFILE",,"D1 PROFILE",,,,
"80001400001032","Nodes","1032",21.000000,27.429224,"Default Known Flow Node","Known Flow",476103.787766,183185.061802,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000026","Nodes","26",21.000000,25.656141,"DDS demands","Known Flow",476153.924452,183136.565937,,0.000000,,,,,,-13.510000,,,,,-12.080884,-13.510000,,"",,,,,,"D1 PROFILE",,,,
"80001400000023","Nodes","23",21.000000,35.321230,"Default Known Flow Node","Known Flow",476270.119102,183007.929384,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000020","Nodes","20",21.000000,34.137693,"DDS demands","Known Flow",476294.375058,182806.326665,,0.000000,,,,,,-9.249999,,,,,-8.271515,-9.249999,,"",,,,,,"D1 PROFILE",,,,
"80001400000360","Nodes","360",21.000000,33.387289,"DDS demands","Known Flow",476294.687558,182817.576665,,0.000000,,,,,,-19.719999,,,,,-17.633977,-19.719999,,"",,,,,,"D1 PROFILE",,,,
"80001400010508","Nodes","-113153",21.000000,32.368892,"Default Known Flow Node","Known Flow",476294.240355,182892.469280,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400001070","Nodes","1070",21.000000,33.863932,"Default Known Flow Node","Known Flow",476219.900974,182886.104923,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000466","Nodes","466",21.000000,35.364220,"Default Known Flow Node","Known Flow",476217.016479,182820.448239,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000467","Nodes","467",21.000000,35.246226,"Default Known Flow Node","Known Flow",476239.477928,182816.480723,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
"80001400000695","Nodes","695",21.000000,35.236646,"Default Known Flow Node","Known Flow",476246.194338,182815.280134,,0.000000,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,
