"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80017700000195","Nodes","195",21.000000,38.720330,"Default Known Flow Node","Known Flow",475254.778161,200657.570382,,0.000000,,,,,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700008003","Nodes","Logger 5414, By Petrol Station Oakley Road",21.000000,37.940094,"Val Log Cath","Known Flow",475181.462959,200606.488744,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000111","Nodes","111",21.000000,37.410524,"DDS demands","Known Flow",475137.145445,200571.206787,,0.000000,-2.499999,,,,,-19.659998,,,,,,,-19.815868,-22.159998,,"","C1 PROFILE",,,,,"D1 PROFILE",,,,,,
"80017700000033","Nodes","33",21.000000,51.987292,"DDS demands","Known Flow",475613.270575,201461.207029,,0.000000,,,,,,-14.319999,,,,,,,-12.805199,-14.319999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000041","Nodes","41",21.000000,48.154132,"DDS demands","Known Flow",475703.895599,201514.332044,,0.000000,,,,,,-4.210000,,,,,,,-3.764657,-4.210000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000132","Nodes","132",21.000000,59.655781,"DDS demands","Known Flow",474803.354554,200957.066738,,0.000000,,,,,,-10.560000,,,,,,,-9.442941,-10.560000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700008001","Nodes","Logger 5412, Side of Mill Lane",21.000000,59.524594,"Val Log Cath","Known Flow",474807.709873,200945.340881,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000134","Nodes","134",21.000000,59.324104,"Default Known Flow Node","Known Flow",474814.770357,200927.581884,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000089","Nodes","89",21.000000,26.010394,"DDS demands","Known Flow",475874.520646,200529.581776,,0.000000,,,,,,-4.130000,,,,,,,-3.693120,-4.130000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700008004","Nodes","Logger 5415, 5 Golden Hills",21.000000,25.765555,"Val Log Post","Known Flow",475915.763516,200588.659114,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000091","Nodes","91",21.000000,25.794289,"DDS demands","Known Flow",475925.145660,200585.956791,,0.000000,,,,,,-4.699999,,,,,,,-4.202823,-4.699999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000206","Nodes","206,",21.000000,50.822304,"Default Known Flow Node","Known Flow",475982.000000,201680.000000,,0.000000,,,,,,-12.899999,,,,,,,-11.535410,-12.899999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000207","Nodes","207,",21.000000,51.505623,"DDS demands","Known Flow",475988.610677,201684.710090,,0.000000,,,,,,-1.169999,,,,,,,-1.046234,-1.169999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009526","Nodes",,21.000000,47.225869,"DDS demands","Known Flow",475921.922694,201639.045213,,0.000000,,-15.999999,,,,-10.719999,,,,,,,-23.893502,-26.719999,,"",,"C2 PROFILE",,,,"D1 PROFILE",,,,,,
"80017700000043","Nodes","43, P09120537, 5-7 Lower Icknield Way, -4.43 SCMHS",22.999998,59.432905,"CSEP Unmatched","Known Flow",475483.346035,201472.672206,,0.000000,,,,,,,,,,,-4.429999,,-3.961385,-4.429999,,"",,,,,,,,,,,"DC PROFILE",
"80017700000042","Nodes","42",21.000000,47.160412,"DDS demands","Known Flow",475912.319364,201632.405874,,0.000000,,,,,,-18.319999,,,,,,,-16.382072,-18.319999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000203","Nodes","203,P07115366,LOWER ICKNIELD WAY,7.4",22.999998,47.890346,"CSEP DDS Matched","Known Flow",475786.020622,201561.082057,,0.000000,,,,,,-12.369999,-7.400000,,,,,,-17.678687,-19.769999,,"",,,,,,"D1 PROFILE","DC PROFILE",,,,,
"80017700000204","Nodes","204",21.000000,25.396507,"Default Known Flow Node","Known Flow",474653.645314,200724.456829,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000122","Nodes","122",21.000000,25.529775,"DDS demands","Known Flow",474787.835172,200578.686308,,0.000000,,,,,,-16.569999,,,,,,,-14.817190,-16.569999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000192","Nodes","192",21.000000,30.218277,"DDS demands","Known Flow",474864.020371,200497.081767,,0.000000,,,,,,-19.290000,,,,,,,-17.249463,-19.290000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000187","Nodes","187",21.000000,29.035688,"DDS demands","Known Flow",475186.742994,200316.633951,,0.000000,,,,,,-15.779999,,,,,,,-14.110758,-15.779999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000115","Nodes","115",21.000000,28.329986,"DDS demands","Known Flow",475044.595420,200279.856708,,0.000000,,,,-2.869999,,-18.950000,,,,,,,-19.511834,-21.820001,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"80017700000093","Nodes","93, P107303/01,Oakley Road, 19.32",24.000000,41.070743,"CSEP DDS Matched","Known Flow",475435.023008,200763.300745,,0.000000,,,,,,,-20.150000,,,,,,-18.018490,-20.150000,,"",,,,,,,"DC PROFILE",,,,,
"80017700000178","Nodes","178",21.000000,38.916099,"DDS demands","Known Flow",475273.930608,200670.379972,,0.000000,,,,,,-5.709999,,,,,,,-5.105984,-5.709999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009515","Nodes","9515",21.000000,53.482088,"DDS demands","Known Flow",475031.192133,201008.791923,,0.000000,,,,,,-16.020000,,,,,,,-14.325371,-16.020000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000125","Nodes","125",21.000000,47.428423,"DDS demands","Known Flow",475065.629600,200901.007803,,0.000000,,,,,,-17.270000,,,,,,,-15.443143,-17.270000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000126","Nodes","126",21.000000,45.407361,"DDS demands","Known Flow",475170.770454,200853.956864,,0.000000,,,,,,-17.249999,,,,,,,-15.425258,-17.249999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000028","Nodes","28",21.000000,60.422853,"DDS demands","Known Flow",475517.398892,201390.334290,,0.000000,,,,-5.889999,,-5.179999,,,,,,,-9.898991,-11.069999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"80017700000045","Nodes","45",21.000000,59.855507,"DDS demands","Known Flow",475523.020550,201383.207008,,0.000000,,,,-3.219999,,-1.599999,,,,,,,-4.310130,-4.819999,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"80017700000121","Nodes","121",21.000000,33.107050,"DDS demands","Known Flow",475000.770408,200329.581721,,0.000000,,,,,,-0.860000,,,,,,,-0.769027,-0.860000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000188","Nodes","188",21.000000,27.678514,"Default Known Flow Node","Known Flow",475012.520411,200219.581691,,0.000000,,,,,,0.000000,,,,,,-16.620000,0.000000,0.000000,,"",,,,,,"D1 PROFILE",,,,,,"PL-PL PROFILE"
"80017700009542","Nodes","9542",21.000000,31.003031,"DDS demands","Known Flow",475002.891230,200340.962032,,0.000000,,,,,,-2.190000,,,,,,,-1.958337,-2.190000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000117","Nodes","117",21.000000,24.676679,"DDS demands","Known Flow",475116.395440,200344.706726,,0.000000,,,,,,-14.659999,,,,,,,-13.109234,-14.659999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000118","Nodes","118",21.000000,24.676679,"Default Known Flow Node","Known Flow",475150.145449,200355.456728,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000119","Nodes","119",21.000000,24.641766,"DDS demands","Known Flow",475093.895433,200325.581720,,0.000000,,,,,,-3.640000,,,,,,,-3.254953,-3.640000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000114","Nodes","114",21.000000,32.396490,"DDS demands","Known Flow",475366.389907,200451.089212,,0.000000,,,,0.000000,,-11.600000,,,,,,,-10.372928,-11.600000,,"",,,,"C4 PROFILE",,"D1 PROFILE",,,,,,
"80017700000108","Nodes","108",21.000000,33.705592,"DDS demands","Known Flow",475609.520574,200464.206758,,0.000000,,,,,,-8.609999,,,,,,,-7.699215,-8.609999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000110","Nodes","110",21.000000,33.462774,"DDS demands","Known Flow",475571.645563,200415.831745,,0.000000,,,,,,-6.320000,,,,,,,-5.651457,-6.320000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000109","Nodes","109",21.000000,33.704266,"DDS demands","Known Flow",475621.520577,200448.206754,,0.000000,,,,,,-0.959999,,,,,,,-0.858449,-0.959999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000106","Nodes","106",21.000000,34.062950,"Default Known Flow Node","Known Flow",475614.796185,200497.462255,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000182","Nodes","182",21.000000,34.044161,"Default Known Flow Node","Known Flow",475636.645581,200499.081768,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000183","Nodes","183",21.000000,34.030798,"DDS demands","Known Flow",475652.895586,200477.081762,,0.000000,,,,,,-2.640000,,,,,,,-2.360735,-2.640000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000160","Nodes","160",21.000000,54.786670,"DDS demands","Known Flow",474819.645359,200794.081848,,0.000000,,,,,,-7.489999,,,,,,,-6.697691,-7.489999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000159","Nodes","159",21.000000,55.101046,"DDS demands","Known Flow",474860.270370,200750.956836,,0.000000,,,,,,-3.010000,,,,,,,-2.691595,-3.010000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000165","Nodes","165",21.000000,50.750957,"DDS demands","Known Flow",474980.134244,200704.614072,,0.000000,,,,,,-16.010000,,,,,,,-14.316429,-16.010000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009505","Nodes","9505",21.000000,49.749773,"Default Known Flow Node","Known Flow",474946.520393,200681.581817,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000146","Nodes","146",21.000000,48.078035,"DDS demands","Known Flow",474681.270321,200793.706848,,0.000000,,,,,,-9.310000,,,,,,,-8.325168,-9.310000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000147","Nodes","147",21.000000,47.891073,"DDS demands","Known Flow",474611.645302,200818.831855,,0.000000,,,,,,-5.219999,,,,,,,-4.667817,-5.219999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000148","Nodes","148",21.000000,48.039360,"DDS demands","Known Flow",474658.520315,200767.331841,,0.000000,,,,,,-6.210000,,,,,,,-5.553093,-6.210000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000145","Nodes","145",21.000000,48.560333,"DDS demands","Known Flow",474707.520328,200793.706848,,0.000000,,,,,,-6.869999,,,,,,,-6.143277,-6.869999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000149","Nodes","149",21.000000,42.377697,"DDS demands","Known Flow",474733.770335,200750.831836,,0.000000,,,,,,-12.890000,,,,,,,-11.526469,-12.890000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000151","Nodes","151",21.000000,36.365252,"DDS demands","Known Flow",474798.145353,200679.206817,,0.000000,,,,,,-11.449999,,,,,,,-10.238795,-11.449999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000150","Nodes","150",21.000000,42.261667,"DDS demands","Known Flow",474786.395350,200799.706849,,0.000000,,,,,,-4.800000,,,,,,,-4.292246,-4.800000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000143","Nodes","143",21.000000,51.495008,"DDS demands","Known Flow",474735.395336,200855.706865,,0.000000,,,,,,-10.629999,,,,,,,-9.505536,-10.629999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000144","Nodes","144",21.000000,51.212325,"DDS demands","Known Flow",474668.270318,200871.581869,,0.000000,,,,,,-6.919999,,,,,,,-6.187987,-6.919999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000153","Nodes","153",21.000000,34.432840,"DDS demands","Known Flow",474858.270369,200633.831804,,0.000000,,,,,,-11.750000,,,,,,,-10.507060,-11.750000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000152","Nodes","152",21.000000,36.320326,"DDS demands","Known Flow",474827.145361,200719.081827,,0.000000,,,,,,-5.090000,,,,,,,-4.551569,-5.090000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009502","Nodes","9502",21.000000,59.707640,"Default Known Flow Node","Known Flow",474801.770354,200961.331893,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000133","Nodes","133",21.000000,59.493937,"DDS demands","Known Flow",474725.270333,200923.081883,,0.000000,,,,,,-5.429999,,,,,,,-4.855602,-5.429999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000135","Nodes","135",21.000000,56.272211,"DDS demands","Known Flow",474804.770355,200895.456875,,0.000000,,,,,,-9.580000,,,,,,,-8.566607,-9.580000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000138","Nodes","138",21.000000,55.611651,"DDS demands","Known Flow",474857.770369,200842.581861,,0.000000,,,,,,-3.380000,,,,,,,-3.022456,-3.380000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000156","Nodes","156",21.000000,57.462432,"DDS demands","Known Flow",474863.145653,200927.087823,,0.000000,,,,,,-17.360000,,,,,,,-15.523622,-17.360000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000140","Nodes","140",21.000000,55.720420,"DDS demands","Known Flow",474878.270375,200823.706856,,0.000000,,,,,,-3.020000,,,,,,,-2.700538,-3.020000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000139","Nodes","139",21.000000,55.537958,"DDS demands","Known Flow",474866.020371,200794.706848,,0.000000,,,,,,-5.409999,,,,,,,-4.837718,-5.409999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000155","Nodes","155",21.000000,34.327657,"DDS demands","Known Flow",474891.895378,200607.331797,,0.000000,,,,,,-9.130000,,,,,,,-8.164209,-9.130000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000154","Nodes","154",21.000000,34.362895,"DDS demands","Known Flow",474902.645381,200687.206819,,0.000000,,,,,,-4.590000,,,,,,,-4.104460,-4.590000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000179","Nodes","179",21.000000,54.964916,"DDS demands","Known Flow",474892.645379,200719.331827,,0.000000,,,,,,-8.539999,,,,,,,-7.636620,-8.539999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000161","Nodes","161",21.000000,53.865887,"DDS demands","Known Flow",474992.900991,200888.711315,,0.000000,,,,,,-20.319999,,,,,,,-18.170506,-20.319999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009504","Nodes","9504",21.000000,56.649809,"Default Known Flow Node","Known Flow",474923.895387,200846.331862,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000157","Nodes","157",21.000000,55.966178,"DDS demands","Known Flow",474903.520382,200780.456844,,0.000000,,,,,,-7.380000,,,,,,,-6.599328,-7.380000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009503","Nodes","9503",21.000000,55.957675,"Default Known Flow Node","Known Flow",474906.895383,200774.956843,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000158","Nodes","158",21.000000,55.382282,"DDS demands","Known Flow",474945.770393,200756.206838,,0.000000,,,,,,-12.109999,,,,,,,-10.828979,-12.109999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009506","Nodes","9506",21.000000,48.386933,"Default Known Flow Node","Known Flow",474946.645393,200624.581802,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000166","Nodes","166",21.000000,47.759143,"DDS demands","Known Flow",474965.995057,200606.429574,,0.000000,,,,,,-9.899999,,,,,,,-8.852757,-9.899999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000167","Nodes","167",21.000000,47.745084,"DDS demands","Known Flow",474990.270405,200583.831791,,0.000000,,,,,,-5.189999,,,,,,,-4.640990,-5.189999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000168","Nodes","168",21.000000,47.308760,"DDS demands","Known Flow",474928.270388,200521.081774,,0.000000,,,,,,-8.939999,,,,,,,-7.994307,-8.939999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009507","Nodes","9507",21.000000,50.868561,"Default Known Flow Node","Known Flow",474982.020403,200705.456824,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000162","Nodes","162",21.000000,53.738724,"Default Known Flow Node","Known Flow",474942.020392,200851.956864,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000190","Nodes","190",21.000000,35.866758,"DDS demands","Known Flow",475074.395428,200524.456774,,0.000000,,,,,,-8.090000,,,,,,,-7.234223,-8.090000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000184","Nodes","184",21.000000,31.948205,"DDS demands","Known Flow",475318.318935,200516.360526,,0.000000,,,,,,-0.710000,,,,,,,-0.634894,-0.710000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000163","Nodes","163",21.000000,52.074691,"DDS demands","Known Flow",475022.395414,200803.706850,,0.000000,,,,,,-16.040000,,,,,,,-14.343256,-16.040000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000176","Nodes","176",21.000000,46.938678,"DDS demands","Known Flow",475161.770452,200760.831839,,0.000000,,,,,,-4.349999,,,,,,,-3.889847,-4.349999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000175","Nodes","175",21.000000,46.999690,"DDS demands","Known Flow",475130.895443,200728.831830,,0.000000,,,,,,-0.920000,,,,,,,-0.822680,-0.920000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000096","Nodes","96",21.000000,34.757907,"DDS demands","Known Flow",475446.395529,200644.706807,,0.000000,,,,,,-14.840000,,,,,,,-13.270194,-14.840000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000200","Nodes","200",21.000000,36.351723,"Default Known Flow Node","Known Flow",475485.645540,200590.956793,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700009530","Nodes","9530",21.000000,35.251663,"Default Known Flow Node","Known Flow",475490.895541,200568.831787,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000185","Nodes","185",21.000000,31.927452,"DDS demands","Known Flow",475302.520490,200503.831769,,0.000000,,,,,,-3.829999,,,,,,,-3.424854,-3.829999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000100","Nodes","100",21.000000,33.287015,"DDS demands","Known Flow",475424.270523,200568.206786,,0.000000,,,,,,-7.629999,,,,,,,-6.822882,-7.629999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000099","Nodes","99",21.000000,33.520958,"DDS demands","Known Flow",475466.770535,200534.956777,,0.000000,,,,,,-2.730000,,,,,,,-2.441214,-2.730000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700009529","Nodes","9529",21.000000,50.399714,"Default Known Flow Node","Known Flow",475004.644243,200708.206934,,0.000000,,,,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,,,,
"80017700000169","Nodes","169",21.000000,49.221522,"DDS demands","Known Flow",475061.770425,200699.081822,,0.000000,,,,,,-1.690000,,,,,,,-1.511228,-1.690000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000170","Nodes","170",21.000000,48.440801,"DDS demands","Known Flow",475064.895426,200675.956816,,0.000000,,,,,,-10.410000,,,,,,,-9.308808,-10.410000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000172","Nodes","172",21.000000,48.067593,"DDS demands","Known Flow",475003.145409,200659.956811,,0.000000,,,,,,-8.460000,,,,,,,-7.565083,-8.460000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000171","Nodes","171",21.000000,48.118819,"DDS demands","Known Flow",475096.395434,200628.831803,,0.000000,,,,,,-9.770000,,,,,,,-8.736509,-9.770000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000173","Nodes","173",21.000000,47.153401,"DDS demands","Known Flow",475108.020437,200724.081829,,0.000000,,,,,,-9.960000,,,,,,,-8.906410,-9.960000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000174","Nodes","174",21.000000,46.957887,"DDS demands","Known Flow",475073.270428,200786.456846,,0.000000,,,,,,-6.280000,,,,,,,-5.615688,-6.280000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000177","Nodes","177",21.000000,46.849710,"DDS demands","Known Flow",475153.520450,200684.706818,,0.000000,,,,,,-7.080000,,,,,,,-6.331062,-7.080000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000127","Nodes","127",21.000000,53.718673,"DDS demands","Known Flow",475136.895445,200950.956891,,0.000000,,,,,,-17.989999,,,,,,,-16.086979,-17.989999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000128","Nodes","128",21.000000,53.435435,"DDS demands","Known Flow",475181.020457,200982.581899,,0.000000,,,,,,-8.159999,,,,,,,-7.296817,-8.159999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000129","Nodes","129",21.000000,39.851927,"DDS demands","Known Flow",475264.270480,200835.081859,,0.000000,,,,,,-18.490000,,,,,,,-16.534088,-18.490000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000130","Nodes","130",21.000000,38.699954,"DDS demands","Known Flow",475304.770491,200767.206841,,0.000000,,,,,,-16.930000,,,,,,,-15.139109,-16.930000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000131","Nodes","131",21.000000,39.099115,"DDS demands","Known Flow",475176.270456,200762.956839,,0.000000,,,,,,-11.520000,,,,,,,-10.301390,-11.520000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000094","Nodes","94",21.000000,38.289274,"DDS demands","Known Flow",475488.270541,200625.581802,,0.000000,,,,,,-9.189999,,,,,,,-8.217862,-9.189999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000097","Nodes","97",21.000000,34.470570,"DDS demands","Known Flow",475386.895513,200609.081797,,0.000000,,,,,,-7.820000,,,,,,,-6.992784,-7.820000,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000201","Nodes","201",21.000000,36.521639,"DDS demands","Known Flow",475494.520542,200593.956793,,0.000000,,,,,,-2.359999,,,,,,,-2.110354,-2.359999,,"",,,,,,"D1 PROFILE",,,,,,
"80017700000196","Nodes","196",21.000000,38.657819,"DDS demands","Known Flow",475222.645468,200697.831822,,0.000000,,,,,,-2.300000,,,,,,,-2.056701,-2.300000,,"",,,,,,"D1 PROFILE",,,,,,
