"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(PL-DC)"
"80120800000043","Nodes","43",21.000000,21.691522,"DDS demands","Known Flow",464765.881100,181683.858688,,0.000000,,,,,-4.050000,,-3.621582,-4.050000,,"",,,,,"D1 PROFILE",
"80120800278671","Nodes","-278671",21.000000,21.691522,"Default Known Flow Node","Known Flow",464752.767619,181678.826646,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000071","Nodes","71",21.000000,21.894205,"DDS demands","Known Flow",464821.386832,181673.181361,,0.000000,,,,,-6.070000,,-5.427902,-6.070000,,"",,,,,"D1 PROFILE",
"80120800000122","Nodes",,0.000000,24.329831,"DDS demands","Known Flow",464748.794381,181747.397263,,0.000000,,,,,-5.769999,,-5.159637,-5.769999,,"",,,,,"D1 PROFILE",
"80120800000069","Nodes","69",21.000000,21.959490,"DDS demands","Known Flow",464849.392646,181664.576643,,0.000000,,,,,-1.590000,,-1.421806,-1.590000,,"",,,,,"D1 PROFILE",
"80120800000078","Nodes","78",21.000000,20.594656,"DDS demands","Known Flow",464826.892640,181747.951665,,0.000000,,,,,-3.790000,,-3.389085,-3.790000,,"",,,,,"D1 PROFILE",
"80120800000066","Nodes","66",21.000000,23.400651,"Default Known Flow Node","Known Flow",464862.642649,181656.826640,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000070","Nodes","70",21.000000,21.659794,"DDS demands","Known Flow",464820.267638,181584.201621,,0.000000,,,,,-6.579999,,-5.883953,-6.579999,,"",,,,,"D1 PROFILE",
"80120800000064","Nodes","64",21.000000,25.462600,"DDS demands","Known Flow",464878.142654,181647.701638,,0.000000,,,,,-0.939999,,-0.840564,-0.939999,,"",,,,,"D1 PROFILE",
"80120800000065","Nodes","65",21.000000,25.496134,"DDS demands","Known Flow",464864.642650,181627.201632,,0.000000,,,,,-1.980000,,-1.770551,-1.980000,,"",,,,,"D1 PROFILE",
"80120800278701","Nodes","-278701",21.000000,21.223209,"Default Known Flow Node","Known Flow",464916.642664,181762.826669,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000075","Nodes","75",21.000000,21.141015,"DDS demands","Known Flow",464924.017666,181776.076673,,0.000000,,,,,-4.709999,,-4.211766,-4.709999,,"",,,,,"D1 PROFILE",
"80120800278703","Nodes","-278703",21.000000,21.223209,"Default Known Flow Node","Known Flow",464932.642668,181744.826664,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000062","Nodes","62",21.000000,25.734008,"DDS demands","Known Flow",464966.892678,181786.701676,,0.000000,,,,,-1.109999,,-0.992581,-1.109999,,"",,,,,"D1 PROFILE",
"80120800000063","Nodes","63",21.000000,25.723666,"DDS demands","Known Flow",464937.267670,181818.451684,,0.000000,,,,,-2.069999,,-1.851031,-2.069999,,"",,,,,"D1 PROFILE",
"80120800000101","Nodes","101",21.000000,34.540571,"DDS demands","Known Flow",463798.267360,182124.451768,,0.000000,,,,,-4.070000,,-3.639466,-4.070000,,"",,,,,"D1 PROFILE",
"80120800000099","Nodes","99",21.000000,34.698178,"Default Known Flow Node","Known Flow",463883.642383,182078.076755,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000098","Nodes","98",21.000000,34.672616,"DDS demands","Known Flow",463898.767387,182073.076754,,0.000000,,,,,-4.639999,,-4.149170,-4.639999,,"",,,,,"D1 PROFILE",
"80120800000096","Nodes","96",21.000000,35.286824,"DDS demands","Known Flow",463966.517406,182042.701745,,0.000000,,,,,-0.930000,,-0.831622,-0.930000,,"",,,,,"D1 PROFILE",
"80120800000012","Nodes","12",21.000000,35.523110,"DDS demands","Known Flow",463963.017405,182026.576741,,0.000000,,,,,-13.149999,,-11.758964,-13.149999,,"",,,,,"D1 PROFILE",
"80120800000097","Nodes","97",21.000000,35.260276,"DDS demands","Known Flow",463981.267410,182062.201751,,0.000000,,,,,-3.780000,,-3.380143,-3.780000,,"",,,,,"D1 PROFILE",
"80120800000100","Nodes","100",21.000000,34.654062,"Default Known Flow Node","Known Flow",463864.267378,182069.451753,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000028","Nodes","28",21.000000,26.494821,"DDS demands","Known Flow",464284.255873,182061.583217,,0.000000,,,,,-4.829999,,-4.319072,-4.829999,,"",,,,,"D1 PROFILE",
"80120800000013","Nodes","13",21.000000,35.046290,"DDS demands","Known Flow",464018.892420,182014.826738,,0.000000,,,,,-10.529999,,-9.416113,-10.529999,,"",,,,,"D1 PROFILE",
"80120800000015","Nodes","15",21.000000,34.854930,"DDS demands","Known Flow",464044.392427,182053.951748,,0.000000,,,,,-10.060000,,-8.995832,-10.060000,,"",,,,,"D1 PROFILE",
"80120800000016","Nodes","16",21.000000,34.832430,"DDS demands","Known Flow",464061.201683,182083.239492,,0.000000,,,,,-10.719999,,-9.586015,-10.719999,,"",,,,,"D1 PROFILE",
"80120800000107","Nodes","107",21.000000,25.602959,"DDS demands","Known Flow",464434.642533,182095.326760,,0.000000,,,,,-7.269999,,-6.500963,-7.269999,,"",,,,,"D1 PROFILE",
"80120800000109","Nodes","109",21.000000,25.418978,"DDS demands","Known Flow",464453.142538,182029.576742,,0.000000,,,,-4.730000,-1.669999,,-5.722994,-6.399999,,"",,,,"C4 PROFILE","D1 PROFILE",
"80120800000134","Nodes","134",21.000000,25.446410,"DDS demands","Known Flow",464460.267540,182123.076767,,0.000000,,,,,-2.480000,,-2.217660,-2.480000,,"",,,,,"D1 PROFILE",
"80120800000018","Nodes","18",21.000000,34.773158,"DDS demands","Known Flow",464094.392440,182166.326779,,0.000000,,,,,-8.229999,,-7.359412,-8.229999,,"",,,,,"D1 PROFILE",
"80120800000017","Nodes","17",21.000000,34.832410,"DDS demands","Known Flow",464071.642434,182077.701755,,0.000000,,,,,-0.920000,,-0.822680,-0.920000,,"",,,,,"D1 PROFILE",
"80120800010728","Nodes","-10728",21.000000,34.920672,"Default Known Flow Node","Known Flow",464086.642438,182069.326753,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000020","Nodes","20",21.000000,32.227890,"DDS demands","Known Flow",464138.517452,182018.576739,,0.000000,,,,,-1.590000,,-1.421806,-1.590000,,"",,,,,"D1 PROFILE",
"80120800000104","Nodes","104",21.000000,25.829332,"DDS demands","Known Flow",464342.514860,182128.693710,,0.000000,,,-0.029999,,-9.009999,,-8.083729,-9.039999,,"",,,"C3  PROFILE",,"D1 PROFILE",
"80120800000123","Nodes","123",21.000000,23.179532,"DDS demands","Known Flow",464142.642453,182199.701788,,0.000000,,,,,-5.460000,,-4.882429,-5.460000,,"",,,,,"D1 PROFILE",
"80120800262494","Nodes","-262494",21.000000,28.524002,"Default Known Flow Node","Known Flow",464186.142465,182016.451738,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800262495","Nodes","-262495",21.000000,29.419140,"Default Known Flow Node","Known Flow",464200.392469,182062.451751,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000030","Nodes","30",21.000000,26.275580,"DDS demands","Known Flow",464301.017497,182091.701759,,0.000000,,,,,-1.879999,,-1.681129,-1.879999,,"",,,,,"D1 PROFILE",
"80120800000029","Nodes","29",21.000000,26.482303,"DDS demands","Known Flow",464323.892503,182039.326745,,0.000000,,,-9.580000,,-2.499999,,-10.802152,-12.080000,,"",,,"C3  PROFILE",,"D1 PROFILE",
"80120800000108","Nodes","108",21.000000,25.097191,"DDS demands","Known Flow",464386.892520,182252.951803,,0.000000,,,,,-3.680000,,-3.290721,-3.680000,,"",,,,,"D1 PROFILE",
"80120800000133","Nodes","133",21.000000,25.455303,"DDS demands","Known Flow",464588.392575,182134.951771,,0.000000,,,,,-1.830000,,-1.636418,-1.830000,,"",,,,,"D1 PROFILE",
"80120800000118","Nodes","118",21.000000,24.079754,"DDS demands","Known Flow",464801.017633,182062.076751,,0.000000,,,,,-1.630000,,-1.457575,-1.630000,,"",,,,,"D1 PROFILE",
"80120800000119","Nodes","119",21.000000,23.998739,"DDS demands","Known Flow",464770.142624,182061.826751,,0.000000,,,,,-4.050000,,-3.621582,-4.050000,,"",,,,,"D1 PROFILE",
"80120800000116","Nodes","116",21.000000,24.112887,"Default Known Flow Node","Known Flow",464817.142637,182062.701751,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000117","Nodes","117",21.000000,24.055883,"DDS demands","Known Flow",464817.767637,182024.326740,,0.000000,,,,,-4.679999,,-4.184939,-4.679999,,"",,,,,"D1 PROFILE",
"80120800000068","Nodes","68",21.000000,23.285330,"DDS demands","Known Flow",464901.767660,181675.076645,,0.000000,,,,,-2.859999,,-2.557463,-2.859999,,"",,,,,"D1 PROFILE",
"80120800001054","Nodes","1054",21.000000,34.542034,"Default Known Flow Node","Known Flow",463799.398275,182123.901593,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001046","Nodes","1046",21.000000,24.000346,"Default Known Flow Node","Known Flow",464214.977316,182199.925526,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001047","Nodes","1047",21.000000,24.000346,"Default Known Flow Node","Known Flow",464206.624471,182185.674784,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001055","Nodes","1055",21.000000,34.497913,"Default Known Flow Node","Known Flow",463787.142357,182137.175771,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001071","Nodes","1071",21.000000,23.124797,"Default Known Flow Node","Known Flow",464548.267564,181634.701634,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001085","Nodes","1085",21.000000,24.247292,"Default Known Flow Node","Known Flow",464654.017593,181878.076701,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001092","Nodes","1092",21.000000,25.607003,"Default Known Flow Node","Known Flow",464547.767564,181759.826668,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001088","Nodes","1088",21.000000,25.512215,"Default Known Flow Node","Known Flow",464930.267668,181956.576722,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001119","Nodes","1119",21.000000,24.493335,"Default Known Flow Node","Known Flow",464838.142643,181331.076552,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001127","Nodes","1127",21.000000,23.310789,"Default Known Flow Node","Known Flow",464885.517656,181654.576640,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001160","Nodes","1160",21.000000,24.551245,"Default Known Flow Node","Known Flow",464663.316595,181372.110563,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001161","Nodes","1161",21.000000,24.551245,"Default Known Flow Node","Known Flow",464639.329589,181357.730559,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001168","Nodes","1168",21.000000,25.532753,"Default Known Flow Node","Known Flow",464449.878522,182074.325767,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800001169","Nodes","1169",21.000000,25.532753,"Default Known Flow Node","Known Flow",464492.392549,182086.826757,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"80120800000124","Nodes","124,",21.000000,25.304037,"DDS demands","Known Flow",464563.142741,181749.227663,,0.000000,,,,,-2.099999,,-1.877857,-2.099999,,"",,,,,"D1 PROFILE",
"801208-135","Nodes","-135",21.000000,27.083319,"Default Known Flow Node","Known Flow",464390.017521,181925.951714,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
"801208-122","Nodes","122",21.000000,21.376770,"Default Known Flow Node","Known Flow",464772.892625,181793.701678,,0.000000,,,,,,,0.000000,0.000000,,"",,,,,,
