"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-CC)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-CC)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"80002500001239","Nodes","1239","21.000000","66.919454","DDS demands","Known Flow","459422.391169","221475.962476","","0.000000","","","","","","-7.129999","","","","","","","-6.375773","-7.129999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001242","Nodes","1242","21.000000","66.358400","DDS demands","Known Flow","459468.947002","221491.705534","","0.000000","","","","","","-14.300000","","","","","","","-12.787315","-14.300000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001240","Nodes","1240","21.000000","66.515871","DDS demands","Known Flow","459488.891187","221412.462458","","0.000000","","","","","","-9.809999","","","","","","","-8.772278","-9.809999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001675","Nodes","1675","21.000000","66.893292","DDS demands","Known Flow","459441.391174","221431.962464","","0.000000","","","","","","-5.709999","","","","","","","-5.105984","-5.709999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001106","Nodes","1106","21.000000","67.315529","Default Known Flow Node","Known Flow","459403.372664","221489.766979","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001238","Nodes","1238","21.000000","67.302415","DDS demands","Known Flow","459392.766161","221505.087483","","0.000000","","","","","","-3.219999","","","","","","","-2.879381","-3.219999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001115","Nodes","1115","21.000000","67.315529","Default Known Flow Node","Known Flow","459405.141164","221487.212479","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001673","Nodes","1673","21.000000","67.320727","DDS demands","Known Flow","459397.516162","221486.587478","","0.000000","","","","","","-2.720000","","","","","","","-2.432272","-2.720000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001237","Nodes","1237","21.000000","67.479555","DDS demands","Known Flow","459397.516162","221474.712475","","0.000000","","","","","","-24.799999","","","","","","","-22.176603","-24.799999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001098","Nodes","1098","21.000000","69.198134","Default Known Flow Node","Known Flow","459360.391152","221464.087472","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001100","Nodes","1100","21.000000","67.125883","Default Known Flow Node","Known Flow","459364.891153","221519.962487","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001674","Nodes","1674","21.000000","67.052584","DDS demands","Known Flow","459351.766150","221519.087487","","0.000000","","","","","","-8.600000","","","","","","","-7.690274","-8.600000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001117","Nodes","1117","21.000000","67.125883","Default Known Flow Node","Known Flow","459364.016153","221535.837492","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001236","Nodes","1236","21.000000","67.660225","DDS demands","Known Flow","459417.016168","221383.087450","","0.000000","","","","","","-18.660000","","","","","","","-16.686106","-18.660000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001234","Nodes","1234","21.000000","68.936818","DDS demands","Known Flow","459315.766140","221491.462480","","0.000000","-3.349999","","","","","-7.280000","","","","","","","-9.505536","-10.629999","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"80002500001233","Nodes","1233","21.000000","69.301696","DDS demands","Known Flow","459352.641150","221459.837471","","0.000000","","","","","","-14.600000","","","","","","","-13.055581","-14.600000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001056","Nodes","1056","21.000000","70.004149","Default Known Flow Node","Known Flow","459319.266141","221433.712464","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001232","Nodes","1232","21.000000","70.005711","DDS demands","Known Flow","459317.581484","221431.631417","","0.000000","","","","","","-1.940000","","","","","","","-1.734782","-1.940000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001035","Nodes","1035","21.000000","72.229906","Default Known Flow Node","Known Flow","459352.290624","221384.548983","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001168","Nodes","1168","21.000000","74.641105","DDS demands","Known Flow","459389.212604","221340.908737","","0.000000","","","","","","-11.579999","","","","","","","-10.355043","-11.579999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001170","Nodes","1170","21.000000","71.672218","DDS demands","Known Flow","459324.467566","221360.121200","","0.000000","","","","","","-7.920000","","","","","","","-7.082205","-7.920000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001537","Nodes","1537","21.000000","71.470075","DDS demands","Known Flow","459312.891139","221343.462439","","0.000000","","","","","","-3.190000","","","","","","","-2.852555","-3.190000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001172","Nodes","1172","21.000000","71.336998","DDS demands","Known Flow","459286.891132","221302.712428","","0.000000","","","","","","-7.780000","","","","","","","-6.957015","-7.780000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001913","Nodes","1913","21.000000","71.328475","Default Known Flow Node","Known Flow","459262.891126","221410.212458","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001529","Nodes","1529","21.000000","71.328475","DDS demands","Known Flow","459255.016123","221392.337453","","0.000000","","","","","","-1.679999","","","","","","","-1.502286","-1.679999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001912","Nodes","1912","21.000000","71.328475","Default Known Flow Node","Known Flow","459285.266132","221410.712458","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-52141","Nodes","-52141","21.000000","71.251741","Default Known Flow Node","Known Flow","459251.891123","221308.337430","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-55225","Nodes","-55225","21.000000","71.251741","Default Known Flow Node","Known Flow","459253.641123","221316.462432","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001174","Nodes","1174","21.000000","71.218017","DDS demands","Known Flow","459235.266118","221316.212432","","0.000000","","","","","","-8.489999","","","","","","","-7.591909","-8.489999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001175","Nodes","1175","21.000000","71.155305","DDS demands","Known Flow","459194.891107","221350.462441","","0.000000","","","","","","-2.079999","","","","","","","-1.859973","-2.079999","","","","","","","","D1 PROFILE","","","","","",""
"800025-1845","Nodes","-1845","21.000000","71.020806","Default Known Flow Node","Known Flow","459188.496652","221295.260989","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-11845","Nodes","-11845","21.000000","71.020806","Default Known Flow Node","Known Flow","459185.391105","221287.837424","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001176","Nodes","1176","21.000000","70.819633","DDS demands","Known Flow","459155.641096","221326.962435","","0.000000","","","","","","-8.039999","","","","","","","-7.189511","-8.039999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001918","Nodes","1918","21.000000","47.397852","Default Known Flow Node","Known Flow","459784.703768","221968.900110","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001920","Nodes","1920","21.000000","47.397852","Default Known Flow Node","Known Flow","459786.391268","221967.212609","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001919","Nodes","1919","21.000000","47.397852","Default Known Flow Node","Known Flow","459782.516267","221971.087610","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001923","Nodes","1923","21.000000","47.397852","Default Known Flow Node","Known Flow","459771.391264","221968.712610","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001915","Nodes","1915","21.000000","55.911857","Default Known Flow Node","Known Flow","459284.391131","221806.837566","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001898","Nodes","1898","21.000000","21.866081","Default Known Flow Node","Known Flow","458331.022310","222216.224354","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001647","Nodes","1647","21.000000","21.477934","DDS demands","Known Flow","458307.237531","222185.969575","","0.000000","-24.999999","","","","","-0.070000","","","","","","","-22.418042","-25.069998","","","C1 PROFILE","","","","","D1 PROFILE","","","","","",""
"80002500001895","Nodes","1895","21.000000","21.440744","Default Known Flow Node","Known Flow","458305.272204","222158.553184","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001897","Nodes","1897","21.000000","21.445119","Default Known Flow Node","Known Flow","458306.068472","222165.270890","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001885","Nodes","1885","21.000000","69.870686","Daily Metered Site","Known Flow","459654.891232","222983.462886","","0.000000","-58.159997","","","","","","","","","","","","-52.007711","-58.159997","","","C1 PROFILE","","","","","","","","","","",""
"80002500001922","Nodes","HOMEBASE JARVIS LANE, 1922","21.000000","69.999999","Default Known Pressure Node","Known Pressure","459649.266231","222975.337884","","999998.967025","","","","","","","","","","","","","52.007711","58.159997","","","","","","","","","","","","","",""
"800025-78189","Nodes","-78189","21.000000","69.870686","Default Known Flow Node","Known Flow","459688.490037","223021.852375","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-999984","Nodes","-999984","21.000000","69.870686","Default Known Flow Node","Known Flow","459648.276502","222988.586973","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001883","Nodes","1883","21.000000","40.441289","DDS demands","Known Flow","459807.345947","223033.409132","","0.000000","","","","","","","","-17.549999","","","","","-15.693524","-17.549999","","","","","","","","","","I2 PROFILE","","","",""
"80002500001884","Nodes","1884","21.000000","40.441289","Default Known Flow Node","Known Flow","459851.766286","223005.087892","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000543","Nodes","543","21.000000","40.439978","DDS demands","Known Flow","459804.141273","223030.462899","","0.000000","","","","","","","","-14.129999","","","","","-12.635299","-14.129999","","","","","","","","","","I2 PROFILE","","","",""
"800025-78228","Nodes","-78228","21.000000","40.466131","Default Known Flow Node","Known Flow","459822.700896","223047.525778","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001879","Nodes","1879","21.000000","44.631420","Default Known Flow Node","Known Flow","459143.766093","223112.962921","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001880","Nodes","1880","21.000000","44.065599","DDS demands","Known Flow","459116.891086","223127.087925","","0.000000","","","","","","","","-18.510000","","","","","-16.551973","-18.510000","","","","","","","","","","I2 PROFILE","","","",""
"800025-302185","Nodes","-302185","21.000000","44.564586","Default Known Flow Node","Known Flow","459135.516091","223100.587918","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000900","Nodes","900","21.000000","38.143548","DDS demands","Known Flow","459305.641137","223912.213138","","0.000000","","","","","","-17.520000","","","","","","","-15.666698","-17.520000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000901","Nodes","901","21.000000","37.658213","DDS demands","Known Flow","459388.016160","223909.463138","","0.000000","","","","","","-9.520000","","","","","","","-8.512955","-9.520000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001837","Nodes","1837","21.000000","28.329877","Default Known Flow Node","Known Flow","457539.015657","223393.087997","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001838","Nodes","1838","21.000000","27.333555","DDS demands","Known Flow","457504.390647","223373.087992","","0.000000","-9.140000","","","-15.229999","","","","","","","","","-21.792089","-24.370001","","","C1 PROFILE","","","C4 PROFILE","","","","","","","",""
"80002500000053","Nodes","53","21.000000","28.682850","DDS demands","Known Flow","457575.274297","223342.299203","","0.000000","","","-2.559999","","","-16.280000","","","","","","","-16.847065","-18.839999","","","","","C3 PROFILE","","","D1 PROFILE","","","","","",""
"800025-67588","Nodes","-67588","21.000000","28.215766","Default Known Flow Node","Known Flow","457511.969295","223440.107107","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001830","Nodes","1830","21.000000","27.262890","Default Known Flow Node","Known Flow","458494.811107","224119.781123","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001832","Nodes","1832","21.000000","22.874627","DDS demands","Known Flow","458462.670523","224076.017689","","0.000000","","-40.650000","","","","","","","","","","","-36.349956","-40.650000","","","","C2 PROFILE","","","","","","","","","",""
"80002500001831","Nodes","1831","21.000000","27.262890","Default Known Flow Node","Known Flow","458506.265920","224093.213188","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001629","Nodes","1629","21.000000","28.815058","DDS demands","Known Flow","458514.140922","224125.213196","","0.000000","","","","-2.269999","","-1.230000","","","","","","","-3.129762","-3.499999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"80002500000942","Nodes","942","21.000000","44.629332","Daily Metered Site","Known Flow","459479.016184","223219.837950","","0.000000","-8.439999","","","0.000000","","-1.659999","","-99.520000","","","","","-98.024170","-109.620000","","","C1 PROFILE","","","C4 PROFILE","","D1 PROFILE","","I2 PROFILE","","","",""
"80002500000943","Nodes","943","21.000000","44.506377","Default Known Flow Node","Known Flow","459513.906051","223187.498173","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000944","Nodes","944","21.000000","44.496740","DDS demands","Known Flow","459516.641195","223184.962941","","0.000000","","","","","","","","-2.599999","","","","","-2.324966","-2.599999","","","","","","","","","","I2 PROFILE","","","",""
"80002500000908","Nodes","908","21.000000","38.686056","Default Known Flow Node","Known Flow","459543.516202","223602.088054","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001302","Nodes","1302","21.000000","38.668146","Default Known Flow Node","Known Flow","459540.032820","223614.870257","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000907","Nodes","907","21.000000","38.594699","DDS demands","Known Flow","459569.141209","223655.588069","","0.000000","","","","","","-4.099999","","","","","","","-3.666293","-4.099999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000058","Nodes","58","21.000000","28.257866","DDS demands","Known Flow","457786.109791","223355.241590","","0.000000","","","","","","-13.139999","","","","","","","-11.750022","-13.139999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000401","Nodes","401","21.000000","27.720360","DDS demands","Known Flow","457649.650802","223447.186004","","0.000000","","","","","","-11.209999","","","","","","","-10.024182","-11.209999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000266","Nodes","266","21.000000","27.548180","DDS demands","Known Flow","457575.946700","223465.690438","","0.000000","","","","","","-24.319998","","","","","","","-21.747379","-24.319998","","","","","","","","D1 PROFILE","","","","","",""
"80002500000339","Nodes","339","21.000000","34.519797","DDS demands","Known Flow","458684.619314","223139.805565","","0.000000","","","","","","-3.530000","","","","","","","-3.156589","-3.530000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000338","Nodes","338","21.000000","34.489501","DDS demands","Known Flow","458640.340648","223160.092747","","0.000000","","","","","","-0.249999","","","","","","","-0.223554","-0.249999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000333","Nodes","333","21.000000","34.516061","DDS demands","Known Flow","458621.140951","223180.962939","","0.000000","","","","","","-9.029999","","","","","","","-8.074787","-9.029999","","","","","","","","D1 PROFILE","","","","","",""
"800025-89410","Nodes","-89410","21.000000","69.911453","Default Known Flow Node","Known Flow","459610.516220","223017.837895","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000996","Nodes","996","21.000000","31.559571","DDS demands","Known Flow","458427.887757","222337.539900","","0.000000","","","","","","-2.669999","","","","","","","-2.387561","-2.669999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000997","Nodes","997","21.000000","31.583676","DDS demands","Known Flow","458423.064412","222337.820353","","0.000000","-2.419999","","","","","-1.179999","","-5.179999","","","","","-7.851232","-8.779999","","","C1 PROFILE","","","","","D1 PROFILE","","I2 PROFILE","","","",""
"80002500000141","Nodes","141","21.000000","31.553228","DDS demands","Known Flow","458461.015907","222343.462712","","0.000000","-7.979999","-3.049999","","-30.920000","","-14.310000","","","","","","","-50.308700","-56.259999","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","","D1 PROFILE","","","","","",""
"80002500000995","Nodes","995","21.000000","31.554471","DDS demands","Known Flow","458455.784052","222347.805404","","0.000000","-2.869999","","","","","","","","","","","","-2.566405","-2.869999","","","C1 PROFILE","","","","","","","","","","",""
"80002500000092","Nodes","92","21.000000","36.906823","Default Known Flow Node","Known Flow","457734.515710","222571.712774","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000106","Nodes","106","21.000000","38.302922","DDS demands","Known Flow","457701.970726","222480.005260","","0.000000","","","","","","-4.689999","","","","","","","-4.193881","-4.689999","","","","","","","","D1 PROFILE","","","","","",""
"800025-69271","Nodes","-69271","21.000000","38.380532","Default Known Flow Node","Known Flow","457699.184709","222472.154627","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-69297","Nodes","-69297","21.000000","39.707163","Default Known Flow Node","Known Flow","457905.515756","222397.212726","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000119","Nodes","119","21.000000","39.669881","DDS demands","Known Flow","457899.813902","222399.209873","","0.000000","","","","","","-1.879999","","","","","","","-1.681129","-1.879999","","","","","","","","D1 PROFILE","","","","","",""
"800025-69287","Nodes","-69287","21.000000","39.242199","Default Known Flow Node","Known Flow","457834.140737","222422.212733","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000118","Nodes","118","21.000000","39.142570","DDS demands","Known Flow","457840.015738","222478.837748","","0.000000","","","","","","-9.760000","","","","","","","-8.727566","-9.760000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000117","Nodes","117","21.000000","39.237457","DDS demands","Known Flow","457838.015738","222433.712736","","0.000000","","","","","","-3.199999","","","","","","","-2.861497","-3.199999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000116","Nodes","116","21.000000","39.224335","DDS demands","Known Flow","457831.265736","222423.087733","","0.000000","","","","","","-2.580000","","","","","","","-2.307082","-2.580000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000115","Nodes","115","21.000000","39.069386","DDS demands","Known Flow","457806.203485","222386.474524","","0.000000","","","","","","-9.720000","","","","","","","-8.691797","-9.720000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000114","Nodes","114","21.000000","39.100981","DDS demands","Known Flow","457811.140731","222429.712735","","0.000000","","","","","","-2.710000","","","","","","","-2.423330","-2.710000","","","","","","","","D1 PROFILE","","","","","",""
"80002500001433","Nodes","1433","21.000000","41.394756","DDS demands","Known Flow","459553.046998","222781.539889","","0.000000","","","","","","","","-237.529990","","","","","-212.403575","-237.529990","","","","","","","","","","I2 PROFILE","","","",""
"80002500000529","Nodes","529","21.000000","45.860896","DDS demands","Known Flow","459420.402851","223036.657345","","0.000000","","","","","","","","-24.169999","","","","","-21.613245","-24.169999","","","","","","","","","","I2 PROFILE","","","",""
"80002500000537","Nodes","537","21.000000","45.818345","Default Known Flow Node","Known Flow","459482.111697","222993.983281","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000533","Nodes","533","21.000000","45.818345","Default Known Flow Node","Known Flow","459452.266177","222943.962875","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000133","Nodes","133","21.000000","38.134482","DDS demands","Known Flow","458029.765790","222464.337744","","0.000000","","","","-2.769999","","-10.029999","","","","","","","-11.445988","-12.799999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"800025-69308","Nodes","-69308","21.000000","40.063777","Default Known Flow Node","Known Flow","457993.770946","222377.140245","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000985","Nodes","985","21.000000","30.634503","DDS demands","Known Flow","458274.515857","222741.212820","","0.000000","","","","","","-3.349999","","","","","","","-2.995629","-3.349999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001309","Nodes","1309","21.000000","30.616367","DDS demands","Known Flow","458285.400023","222732.231480","","0.000000","","","","","","-0.419999","","","","","","","-0.375571","-0.419999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001310","Nodes","1310","21.000000","30.605847","Default Known Flow Node","Known Flow","458292.390862","222726.462816","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000216","Nodes","216","21.000000","33.601144","DDS demands","Known Flow","458203.890837","222847.212849","","0.000000","","","","-4.419999","","-8.239999","","","","","","","-11.320798","-12.659999","","","","","","C4 PROFILE","","D1 PROFILE","","","","","",""
"80002500000215","Nodes","215","21.000000","33.600828","DDS demands","Known Flow","458200.093112","222849.044121","","0.000000","","","","","","-2.319999","","","","","","","-2.074585","-2.319999","","","","","","","","D1 PROFILE","","","","","",""
"800025-70520","Nodes","-70520","21.000000","33.600337","Default Known Flow Node","Known Flow","458193.946144","222852.008204","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000220","Nodes","220","21.000000","32.778518","DDS demands","Known Flow","458295.265862","222975.462884","","0.000000","","","","","","-5.850000","","","","","","","-5.231174","-5.850000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000091","Nodes","91","21.000000","36.905504","DDS demands","Known Flow","457753.819097","222564.811334","","0.000000","","","","","","-6.210000","","","","","","","-5.553093","-6.210000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000090","Nodes","90","21.000000","36.905508","DDS demands","Known Flow","457756.906924","222563.707359","","0.000000","","","","","","-5.899999","","","","","","","-5.275885","-5.899999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000089","Nodes","89","21.000000","36.875713","DDS demands","Known Flow","457793.400943","222608.212112","","0.000000","","","","","","-4.340000","","","","","","","-3.880905","-4.340000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000088","Nodes","88","21.000000","36.913176","DDS demands","Known Flow","457800.168681","222548.240206","","0.000000","","","","","","-4.689999","","","","","","","-4.193881","-4.689999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000653","Nodes","653","21.000000","46.800612","DDS demands","Known Flow","457024.623601","222574.655169","","0.000000","","","","","","-2.619999","","","","","","","-2.342850","-2.619999","","","","","","","","D1 PROFILE","","","","","",""
"800025-999990","Nodes","-999990","21.000000","31.840690","Default Known Flow Node","Known Flow","457296.841472","222854.304435","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000295","Nodes","295","21.000000","31.841265","DDS demands","Known Flow","457301.296652","222849.826697","","0.000000","","","","","","-15.649999","","","","","","","-13.994510","-15.649999","","","","","","","","D1 PROFILE","","","","","",""
"800025-999991","Nodes","-999991","21.000000","31.840690","Default Known Flow Node","Known Flow","457302.140592","222866.337854","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"800025-98037","Nodes","-98037","21.000000","31.783949","Point Loads","Known Flow","457290.140589","222839.087846","","0.000000","","","","","","","","","-7.060000","","","","-6.313178","-7.060000","","","","","","","","","","","PL-AF PROFILE","","",""
"800025-98038","Nodes","-98038","21.000000","31.844648","Default Known Flow Node","Known Flow","457295.495442","222837.317838","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000042","Nodes","42","21.000000","31.857891","DDS demands","Known Flow","457331.015600","222899.087863","","0.000000","","","","","","-6.320000","","","","","","","-5.651457","-6.320000","","","","","","","","D1 PROFILE","","","","","",""
"800025-70066","Nodes","-70066","21.000000","31.755687","Default Known Flow Node","Known Flow","456962.890500","222953.212877","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000671","Nodes","671","21.000000","31.745006","DDS demands","Known Flow","456945.425343","222929.811850","","0.000000","","","","","","-1.770000","","","","","","","-1.582765","-1.770000","","","","","","","","D1 PROFILE","","","","","",""
"800025-70038","Nodes","-70038","21.000000","34.938022","Default Known Flow Node","Known Flow","456831.515464","222781.462831","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000668","Nodes","668","21.000000","37.253796","DDS demands","Known Flow","456933.015492","222783.587831","","0.000000","","","","","","-0.509999","","","","","","","-0.456051","-0.509999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000753","Nodes","753","21.000000","33.993685","DDS demands","Known Flow","456851.640469","222828.712844","","0.000000","","","","","","-3.270000","","","","","","","-2.924092","-3.270000","","","","","","","","D1 PROFILE","","","","","",""
"80002500000752","Nodes","752","21.000000","33.872289","DDS demands","Known Flow","456895.123216","222800.799410","","0.000000","","","","","","-12.459999","","","","","","","-11.141954","-12.459999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000751","Nodes","751","21.000000","34.096313","DDS demands","Known Flow","456835.640465","222820.962842","","0.000000","","","","","","-6.059999","","","","","","","-5.418960","-6.059999","","","","","","","","D1 PROFILE","","","","","",""
"800025-999993","Nodes","-999993","21.000000","31.506880","Default Known Flow Node","Known Flow","456634.081714","223086.414528","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500000822","Nodes","822","21.000000","30.701578","DDS demands","Known Flow","456670.216461","223121.003307","","0.000000","","","","","","-5.729999","","","","","","","-5.123868","-5.729999","","","","","","","","D1 PROFILE","","","","","",""
"80002500000820","Nodes","820","21.000000","31.995067","DDS demands","Known Flow","456622.515407","223066.462908","","0.000000","","","","","","-6.429999","","","","","","","-5.749820","-6.429999","","","","","","","","D1 PROFILE","","","","","",""
"80002500001091","Nodes","1091","21.000000","30.795363","DDS demands","Known Flow","456712.866166","223154.246904","","0.000000","","","","","","-4.419999","","","","","","","-3.952443","-4.419999","","","","","","","","D1 PROFILE","","","","","",""
"800025-69837","Nodes","-69837","21.000000","31.221567","Default Known Flow Node","Known Flow","456744.015440","223121.837923","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"80002500001092","Nodes","1092","21.000000","30.735616","DDS demands","Known Flow","456707.890430","223161.212934","","0.000000","","","","","","-5.949999","","","","","","","-5.320596","-5.949999","","","","","","","","D1 PROFILE","","","","","",""
