"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(PL-DC)"
"80120000000101","Nodes","101",21.000000,24.236210,"Default Known Flow Node","Known Flow",449998.513605,235662.341336,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008188","Nodes","-140244",21.000000,31.305325,"Default Known Flow Node","Known Flow",449870.443481,236103.333763,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000118","Nodes","118",21.000000,32.622035,"DDS demands","Known Flow",449777.287871,236143.840727,,0.000000,,,,-4.030000,,,,-3.603698,-4.030000,,"",,,,"C4 PROFILE",,,
"80120000008185","Nodes","-140226",21.000000,31.075255,"Default Known Flow Node","Known Flow",449776.824572,236146.677204,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000092","Nodes","92",21.000000,39.557886,"DDS demands","Known Flow",449740.896075,236355.651916,,0.000000,,,,,-18.329999,,,-16.391014,-18.329999,,"",,,,,"D1 PROFILE",,
"80120000000007","Nodes","7",21.000000,45.356653,"DDS demands","Known Flow",449718.888529,236445.341549,,0.000000,,,,,-2.480000,,,-2.217660,-2.480000,,"",,,,,"D1 PROFILE",,
"80120000000085","Nodes","-2345",21.000000,38.247356,"DDS demands","Known Flow",449934.138587,236565.216581,,0.000000,,,,,-0.209999,,,-0.187785,-0.209999,,"",,,,,"D1 PROFILE",,
"80120000000081","Nodes","81",21.000000,38.244233,"DDS demands","Known Flow",449933.263587,236549.591577,,0.000000,,,,,-1.669999,,,-1.493343,-1.669999,,"",,,,,"D1 PROFILE",,
"80120000000079","Nodes","79",21.000000,38.264699,"Default Known Flow Node","Known Flow",449932.355305,236565.169653,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000077","Nodes","77",21.000000,38.300592,"DDS demands","Known Flow",449924.678836,236564.543936,,0.000000,,,,,-2.720000,,,-2.432272,-2.720000,,"",,,,,"D1 PROFILE",,
"80120000000078","Nodes",,21.000000,37.231025,"DDS demands","Known Flow",449923.840294,236597.960450,,0.000000,,,,,-2.549999,,,-2.280255,-2.549999,,"",,,,,"D1 PROFILE",,
"80120000008189","Nodes","-140259",21.000000,38.636839,"Default Known Flow Node","Known Flow",449921.763584,236540.966575,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008214","Nodes","-229676",21.000000,45.783529,"Default Known Flow Node","Known Flow",449704.752958,236439.212423,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000122","Nodes","122",21.000000,46.827156,"DDS demands","Known Flow",449663.846711,236508.929672,,0.000000,,,,,-9.920000,,,-8.870642,-9.920000,,"",,,,,"D1 PROFILE",,
"80120000000006","Nodes","6",21.000000,50.103975,"DDS demands","Known Flow",449564.957395,236657.369734,,0.000000,,,,,-22.410000,,,-20.039423,-22.410000,,"",,,,,"D1 PROFILE",,
"80120000007000","Nodes","7000",21.000000,54.358368,"Default Known Flow Node","Known Flow",449466.513460,236818.591650,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000124","Nodes","124",21.000000,54.464630,"Default Known Flow Node","Known Flow",449461.901573,236821.972389,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000005","Nodes","5",21.000000,54.946151,"Default Known Flow Node","Known Flow",449460.361162,236828.540888,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000001","Nodes","1, ADDERBURY ROAD - 1/ OK06D, Site ID  5856",21.000000,55.000000,"Default Known Pressure Node","Known Pressure",449461.263458,236828.841653,,999998.967025,,,,,,,,764.448990,854.879970,,"",,,,,,,
"80120000008181","Nodes","-140213",21.000000,31.915980,"Default Known Flow Node","Known Flow",449717.013528,236245.466494,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008180","Nodes","-140212",21.000000,31.749510,"Default Known Flow Node","Known Flow",449705.625315,236246.928067,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000047","Nodes","47",21.000000,27.032934,"DDS demands","Known Flow",449878.388572,236067.341446,,0.000000,,,,-6.000000,-3.489999,,,-8.486127,-9.490000,,"",,,,"C4 PROFILE","D1 PROFILE",,
"80120000000053","Nodes","53,",21.000000,25.356697,"DDS demands","Known Flow",449897.283635,236020.724285,,0.000000,,,,,-6.449999,,,-5.767705,-6.449999,,"",,,,,"D1 PROFILE",,
"80120000000056","Nodes","56",21.000000,27.139502,"DDS demands","Known Flow",449959.513594,236080.591450,,0.000000,,,,,-6.269999,,,-5.606746,-6.269999,,"",,,,,"D1 PROFILE",,
"80120000008195","Nodes","-140282",21.000000,23.617157,"Default Known Flow Node","Known Flow",449978.013599,236211.591485,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008196","Nodes","-140291",21.000000,23.617157,"Default Known Flow Node","Known Flow",449998.801219,236219.725771,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000117","Nodes","117",21.000000,34.453072,"Default Known Flow Node","Known Flow",449765.888541,236275.091502,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000010","Nodes","10",21.000000,29.800054,"DDS demands","Known Flow",449588.388493,236280.591504,,0.000000,,,,,-34.089999,,,-30.483887,-34.089999,,"",,,,,"D1 PROFILE",,
"80120000000011","Nodes","11",21.000000,27.664246,"DDS demands","Known Flow",449454.513457,236139.341466,,0.000000,,,,,-11.310000,,,-10.113604,-11.310000,,"",,,,,"D1 PROFILE",,
"80120000008179","Nodes","-140204",21.000000,32.012225,"Default Known Flow Node","Known Flow",449609.388499,236143.716467,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008183","Nodes","P13132264, BANBURY LANE CSEP, 58.15 SCMH",25.000000,47.139009,"CSEP Unmatched","Known Flow",449653.542058,236507.950788,,0.000000,,,,,,,-43.479997,-38.880590,-43.479997,,"",,,,,,,"DC PROFILE"
"80120000008184","Nodes","-140217",21.000000,33.482212,"Default Known Flow Node","Known Flow",449727.513531,236235.966492,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008216","Nodes","-229680",21.000000,34.135223,"Default Known Flow Node","Known Flow",449768.638542,236269.966501,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000044","Nodes","44",21.000000,31.633607,"DDS demands","Known Flow",449737.513534,236208.841484,,0.000000,,,,,-4.760000,,,-4.256477,-4.760000,,"",,,,,"D1 PROFILE",,
"80120000000045","Nodes","45",21.000000,31.689430,"DDS demands","Known Flow",449691.763521,236173.841475,,0.000000,,,,,-3.739999,,,-3.344374,-3.739999,,"",,,,,"D1 PROFILE",,
"80120000000029","Nodes","29",21.000000,44.870183,"DDS demands","Known Flow",449762.888541,236452.216551,,0.000000,,,,,-2.349999,,,-2.101411,-2.349999,,"",,,,,"D1 PROFILE",,
"80120000000033","Nodes","33",21.000000,44.746649,"DDS demands","Known Flow",449773.016392,236460.200070,,0.000000,,,,,-5.870000,,,-5.249059,-5.870000,,"",,,,,"D1 PROFILE",,
"80120000000030","Nodes","30",21.000000,41.595649,"DDS demands","Known Flow",449803.388552,236446.716549,,0.000000,,,,,-4.790000,,,-4.283303,-4.790000,,"",,,,,"D1 PROFILE",,
"80120000000052","Nodes","52",21.000000,30.823242,"DDS demands","Known Flow",449803.988552,236103.166456,,0.000000,-7.949999,,-9.540000,,,,,-15.639871,-17.490000,,"","C1 PROFILE",,"C3  PROFILE",,,,
"80120000008186","Nodes","-140229",21.000000,30.823242,"Default Known Flow Node","Known Flow",449783.638546,236079.466449,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000035","Nodes","35",21.000000,44.276396,"DDS demands","Known Flow",449829.888559,236476.216557,,0.000000,,,,,-2.580000,,,-2.307082,-2.580000,,"",,,,,"D1 PROFILE",,
"80120000000036","Nodes","36",21.000000,43.875608,"Default Known Flow Node","Known Flow",449837.956014,236476.790142,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000031","Nodes","31",21.000000,41.240954,"DDS demands","Known Flow",449886.388574,236479.466558,,0.000000,,,,,-2.419999,,,-2.164007,-2.419999,,"",,,,,"D1 PROFILE",,
"80120000000037","Nodes","37",21.000000,43.869834,"DDS demands","Known Flow",449834.138560,236495.216562,,0.000000,,,,,-1.630000,,,-1.457575,-1.630000,,"",,,,,"D1 PROFILE",,
"80120000008187","Nodes","-140243",21.000000,30.769883,"Default Known Flow Node","Known Flow",449869.823821,236108.047119,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000057","Nodes","57",21.000000,30.708106,"DDS demands","Known Flow",449875.263571,236191.341480,,0.000000,,,,,-7.869999,,,-7.037494,-7.869999,,"",,,,,"D1 PROFILE",,
"80120000000058","Nodes","58",21.000000,30.728083,"DDS demands","Known Flow",449931.888587,236210.091485,,0.000000,,,,,-2.380000,,,-2.128238,-2.380000,,"",,,,,"D1 PROFILE",,
"80120000000105","Nodes","105",21.000000,30.823495,"DDS demands","Known Flow",449875.638571,236221.466488,,0.000000,,,,,-8.260000,,,-7.386240,-8.260000,,"",,,,,"D1 PROFILE",,
"80120000000106","Nodes","106",21.000000,30.747367,"DDS demands","Known Flow",449833.513560,236224.966489,,0.000000,,,,,-3.299999,,,-2.950918,-3.299999,,"",,,,,"D1 PROFILE",,
"80120000000046","Nodes","46",21.000000,30.769025,"DDS demands","Known Flow",449870.887459,236108.223170,,0.000000,,,-1.519999,,-3.260000,,,-4.274361,-4.779999,,"",,,"C3  PROFILE",,"D1 PROFILE",,
"80120000000032","Nodes","32",21.000000,40.181710,"DDS demands","Known Flow",449900.763578,236483.841559,,0.000000,,,,,-1.869999,,,-1.672187,-1.869999,,"",,,,,"D1 PROFILE",,
"80120000000054","Nodes","54",21.000000,25.335817,"DDS demands","Known Flow",449914.888582,236027.341435,,0.000000,,,,,-3.970000,,,-3.550045,-3.970000,,"",,,,,"D1 PROFILE",,
"80120000000063","Nodes","63",21.000000,34.595857,"DDS demands","Known Flow",449941.638589,236456.466552,,0.000000,,,,,-3.329999,,,-2.977745,-3.329999,,"",,,,,"D1 PROFILE",,
"80120000000064","Nodes","64",21.000000,34.452239,"DDS demands","Known Flow",449907.013580,236423.966543,,0.000000,,,,,-1.970000,,,-1.761609,-1.970000,,"",,,,,"D1 PROFILE",,
"80120000000067","Nodes","67",21.000000,33.997258,"DDS demands","Known Flow",449958.138594,236400.966537,,0.000000,,,,,-5.199999,,,-4.649932,-5.199999,,"",,,,,"D1 PROFILE",,
"80120000000059","Nodes","59",21.000000,37.391217,"DDS demands","Known Flow",449949.263591,236495.966563,,0.000000,,,,,-2.900000,,,-2.593232,-2.900000,,"",,,,,"D1 PROFILE",,
"80120000008213","Nodes","-229675",21.000000,45.783529,"Default Known Flow Node","Known Flow",449704.263525,236440.466547,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008178","Nodes","-140201",21.000000,54.358368,"Default Known Flow Node","Known Flow",449466.263460,236820.591651,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000034","Nodes","34",21.000000,43.574810,"DDS demands","Known Flow",449775.013544,236559.216580,,0.000000,,,,,-9.200000,,,-8.226804,-9.200000,,"",,,,,"D1 PROFILE",,
"80120000008190","Nodes","-140266",21.000000,37.578968,"Default Known Flow Node","Known Flow",449937.763588,236501.716564,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000042","Nodes","42",21.000000,43.991272,"DDS demands","Known Flow",449835.513560,236568.091582,,0.000000,,,,,-1.700000,,,-1.520170,-1.700000,,"",,,,,"D1 PROFILE",,
"80120000000041","Nodes","41",21.000000,43.998123,"DDS demands","Known Flow",449830.388559,236587.966588,,0.000000,,,,,-3.319999,,,-2.968803,-3.319999,,"",,,,,"D1 PROFILE",,
"80120000000084","Nodes","84",21.000000,36.858880,"DDS demands","Known Flow",449933.888587,236653.341605,,0.000000,,,,,-3.069999,,,-2.745248,-3.069999,,"",,,,,"D1 PROFILE",,
"80120000000083","Nodes","83",21.000000,36.795806,"DDS demands","Known Flow",449929.388586,236623.216597,,0.000000,,,,,-6.550000,,,-5.857127,-6.550000,,"",,,,,"D1 PROFILE",,
"80120000000061","Nodes","61",21.000000,37.472878,"DDS demands","Known Flow",449940.013589,236509.216566,,0.000000,,,,,-2.609999,,,-2.333908,-2.609999,,"",,,,,"D1 PROFILE",,
"80120000000087","Nodes","87",21.000000,36.397973,"DDS demands","Known Flow",449966.763596,236614.591595,,0.000000,,,,,-2.959999,,,-2.646885,-2.959999,,"",,,,,"D1 PROFILE",,
"80120000000086","Nodes","86",21.000000,36.538069,"DDS demands","Known Flow",449976.138599,236624.591598,,0.000000,,,,,-0.910000,,,-0.813738,-0.910000,,"",,,,,"D1 PROFILE",,
"80120000008194","Nodes","-140279",21.000000,37.867227,"Default Known Flow Node","Known Flow",449973.013598,236555.966579,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008192","Nodes","-140277",21.000000,37.867227,"Default Known Flow Node","Known Flow",449969.727940,236557.383921,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000090","Nodes","90",21.000000,36.506047,"DDS demands","Known Flow",449980.013600,236656.216606,,0.000000,,,,,-4.650000,,,-4.158113,-4.650000,,"",,,,,"D1 PROFILE",,
"80120000000088","Nodes","88",21.000000,36.556759,"DDS demands","Known Flow",449982.523089,236625.217693,,0.000000,,,,,-2.209999,,,-1.976221,-2.209999,,"",,,,,"D1 PROFILE",,
"80120000000123","Nodes","123",21.000000,46.812826,"DDS demands","Known Flow",449681.513518,236549.466577,,0.000000,,,,,-1.949999,,,-1.743724,-1.949999,,"",,,,,"D1 PROFILE",,
"80120000000039","Nodes","-140238",21.000000,44.026278,"DDS demands","Known Flow",449840.388562,236590.341588,,0.000000,,,,,-1.269999,,,-1.135656,-1.269999,,"",,,,,"D1 PROFILE",,
"80120000000038","Nodes","38",21.000000,44.027741,"DDS demands","Known Flow",449843.888563,236544.466576,,0.000000,,,,,-10.869999,,,-9.720147,-10.869999,,"",,,,,"D1 PROFILE",,
"80120000000040","Nodes","40",21.000000,43.972294,"DDS demands","Known Flow",449866.638569,236579.216585,,0.000000,,,,,-3.199999,,,-2.861497,-3.199999,,"",,,,,"D1 PROFILE",,
"80120000000082","Nodes","82",21.000000,38.009805,"DDS demands","Known Flow",449933.638587,236570.216583,,0.000000,,,,,-3.289999,,,-2.941976,-3.289999,,"",,,,,"D1 PROFILE",,
"80120000008191","Nodes","-140274",21.000000,37.867227,"Default Known Flow Node","Known Flow",449966.638596,236558.716580,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000089","Nodes","89",21.000000,36.510070,"DDS demands","Known Flow",449984.888601,236604.716592,,0.000000,,,,,-1.500000,,,-1.341326,-1.500000,,"",,,,,"D1 PROFILE",,
"80120000008218","Nodes","-229682",21.000000,43.955276,"Default Known Flow Node","Known Flow",449818.513556,236595.091590,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000094","Nodes","94",21.000000,24.130497,"DDS demands","Known Flow",450068.763624,236187.591479,,0.000000,-15.819999,,,,-16.489999,,,-28.892179,-32.309999,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80120000008198","Nodes","-165368",21.000000,23.617157,"Default Known Flow Node","Known Flow",450058.263621,236240.591493,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000095","Nodes","95",21.000000,23.475419,"DDS demands","Known Flow",450057.888621,236256.966498,,0.000000,-3.749999,,,,-9.569999,,,-11.910981,-13.319999,,"","C1 PROFILE",,,,"D1 PROFILE",,
"80120000008209","Nodes","-165400",21.000000,24.563751,"Default Known Flow Node","Known Flow",450229.426515,236412.543274,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008211","Nodes","-165416",21.000000,22.340715,"Default Known Flow Node","Known Flow",450388.097348,236317.786467,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008212","Nodes","-165418",21.000000,22.524779,"Default Known Flow Node","Known Flow",450400.138714,236393.966535,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000049","Nodes","49",21.000000,22.282449,"DDS demands","Known Flow",450452.888728,236397.591536,,0.000000,,,,,-2.710000,,,-2.423330,-2.710000,,"",,,,,"D1 PROFILE",,
"80120000000048","Nodes","48",21.000000,22.145807,"DDS demands","Known Flow",450487.138738,236391.466534,,0.000000,,,,,-4.790000,,,-4.283303,-4.790000,,"",,,,,"D1 PROFILE",,
"80120000008221","Nodes","-229688",21.000000,24.493189,"Default Known Flow Node","Known Flow",450241.138671,236411.341540,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008200","Nodes","-165371",21.000000,20.705038,"Default Known Flow Node","Known Flow",450064.388623,236050.841441,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000008199","Nodes","-165370",21.000000,20.705038,"Default Known Flow Node","Known Flow",450060.388621,236059.216444,,0.000000,,,,,,,,0.000000,0.000000,,"",,,,,,,
"80120000000141","Nodes","141",21.000000,20.701132,"DDS demands","Known Flow",450055.763620,236044.091440,,0.000000,,,,,-2.230000,,,-1.994105,-2.230000,,"",,,,,"D1 PROFILE",,
"80120000000102","Nodes","102",21.000000,23.465949,"DDS demands","Known Flow",450229.013667,236247.466495,,0.000000,,,,,-10.520000,,,-9.407172,-10.520000,,"",,,,,"D1 PROFILE",,
"80120000000140","Nodes","140",21.000000,20.709953,"DDS demands","Known Flow",450077.888626,236048.091441,,0.000000,,,,,-8.029999,,,-7.180569,-8.029999,,"",,,,,"D1 PROFILE",,
"80120000000138","Nodes","138",21.000000,20.793191,"DDS demands","Known Flow",450155.888647,236067.716446,,0.000000,,,,,-11.010000,,,-9.845339,-11.010000,,"",,,,,"D1 PROFILE",,
"80120000000139","Nodes","139",21.000000,20.780632,"DDS demands","Known Flow",450149.388646,236115.341459,,0.000000,,,,,-1.919999,,,-1.716898,-1.919999,,"",,,,,"D1 PROFILE",,
"80120000008205","Nodes","-165385",21.000000,24.306967,"DDS demands","Known Flow",450176.638653,236488.966561,,0.000000,,,,,-6.929999,,,-6.196929,-6.929999,,"",,,,,"D1 PROFILE",,
"80120000000068","Nodes","68",21.000000,24.705253,"DDS demands","Known Flow",450260.263676,236417.966541,,0.000000,,,,,-4.969999,,,-4.444263,-4.969999,,"",,,,,"D1 PROFILE",,
"80120000000136","Nodes","136",21.000000,21.049658,"DDS demands","Known Flow",450212.669850,236090.183225,,0.000000,,,,,-1.970000,,,-1.761609,-1.970000,,"",,,,,"D1 PROFILE",,
"80120000000137","Nodes","137",21.000000,21.009988,"DDS demands","Known Flow",450253.013674,236078.466449,,0.000000,,,,,-3.469999,,,-3.102936,-3.469999,,"",,,,,"D1 PROFILE",,
"80120000000130","Nodes","130",21.000000,21.643546,"DDS demands","Known Flow",450233.767168,236162.216603,,0.000000,,,,,-11.109999,,,-9.934760,-11.109999,,"",,,,,"D1 PROFILE",,
