"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"80015000009104","Nodes","9104","21.000000","28.613723","Default Known Flow Node","Known Flow","457742.375000","193879.000000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80015000000182","Nodes","182","21.000000","28.337348","DDS demands","Known Flow","457740.750000","193850.250000","","0.000000","","","","","-12.709999","","","","-11.365508","-12.709999","","","","","","","D1 PROFILE","","",""
"80015000000184","Nodes","184","21.000000","29.321909","DDS demands","Known Flow","457879.625000","193897.500000","","0.000000","","","","","-1.549999","","","","-1.386037","-1.549999","","","","","","","D1 PROFILE","","",""
"80015000008001","Nodes","Logger 5274, Bridge End","21.000000","29.144810","Val Log Post","Known Flow","457890.156250","193857.375000","","0.000000","","","","","-0.950000","","","","-0.849506","-0.950000","","","","","","","D1 PROFILE","","",""
"80015000000190","Nodes","190","21.000000","28.908999","DDS demands","Known Flow","457891.500000","193820.000000","","0.000000","","","","","-7.909999","","","","-7.073262","-7.909999","","","","","","","D1 PROFILE","","",""
"80015000009051","Nodes","9051","21.000000","26.102330","DDS demands","Known Flow","457274.250000","195812.750000","","0.000000","","","","","-1.059999","","","","-0.947870","-1.059999","","","","","","","D1 PROFILE","","",""
"80015000008004","Nodes","Logger 5275, 15 Kennet Close","21.000000","26.087620","Val Log Post","Known Flow","457309.968750","195832.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80015000000040","Nodes","40","21.000000","26.073171","DDS demands","Known Flow","457345.375000","195851.750000","","0.000000","","","","","-18.100000","","","","-16.185342","-18.100000","","","","","","","D1 PROFILE","","",""
"80015000009063","Nodes","9063","21.000000","29.092277","Default Known Flow Node","Known Flow","457459.375000","196668.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80015000008000","Nodes","Logger 5273, Fane Drive","21.000000","29.047205","Val Log Post","Known Flow","457473.812500","196669.203125","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80015000009077","Nodes","9077","21.000000","28.903346","Default Known Flow Node","Known Flow","457519.500000","196671.875000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80015000000175","Nodes","175","21.000000","33.016308","Default Known Flow Node","Known Flow","457780.625000","194310.500000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"80015000008005","Nodes","Logger 5276, J/O High/Queen Street","21.000000","32.038337","Val Log Post","Known Flow","457820.906625","194256.684459","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
