"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"80120500000066","Nodes","66",21.000000,26.873919,"DDS demands","Known Flow",489523.253130,127791.050444,,0.000000,,,,,-7.590000,,,,,-6.787114,-7.590000,,"",,,,,"D1 PROFILE",,,,
"80120500000033","Nodes","33",21.000000,26.522345,"DDS demands","Known Flow",489497.493353,127607.655933,,0.000000,,,,,-4.099999,,,,,-3.666293,-4.099999,,"",,,,,"D1 PROFILE",,,,
"80120500000062","Nodes","62",21.000000,29.382983,"DDS demands","Known Flow",489601.645620,128490.884520,,0.000000,,,,,-5.150000,,,,,-4.605222,-5.150000,,"",,,,,"D1 PROFILE",,,,
"80120500000063","Nodes","63",21.000000,29.371914,"DDS demands","Known Flow",489614.485385,128512.895180,,0.000000,,,,,-2.430000,,,,,-2.172949,-2.430000,,"",,,,,"D1 PROFILE",,,,
"80120500000112","Nodes","112",21.000000,29.684463,"DDS demands","Known Flow",489629.070406,128486.609990,,0.000000,,,,,-7.799999,,,,,-6.974899,-7.799999,,"",,,,,"D1 PROFILE",,,,
"80120500000006","Nodes","6",21.000000,29.617366,"DDS demands","Known Flow",489628.402348,128480.273827,,0.000000,-3.370000,,,,,,,,,-3.013514,-3.370000,,"","C1 PROFILE",,,,,,,,
"80120500000041","Nodes","41",21.000000,28.186218,"DDS demands","Known Flow",489613.598904,128378.689455,,0.000000,-4.300000,,,-10.220000,-5.119999,,,,,-17.562439,-19.640001,,"","C1 PROFILE",,,"C4 PROFILE","D1 PROFILE",,,,
"80120500000068","Nodes","68",21.000000,32.262150,"DDS demands","Known Flow",489691.141081,128628.687917,,0.000000,,,-1.770000,,-18.379999,,,,,-18.018490,-20.149998,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"80120500002000","Nodes","2000",21.000000,34.469344,"DDS demands","Known Flow",489746.199420,128734.881240,,0.000000,,,,,-6.619999,,,,,-5.919722,-6.619999,,"",,,,,"D1 PROFILE",,,,
"80120500000087","Nodes","87",21.000000,29.060158,"Default Known Flow Node","Known Flow",490089.782514,128383.568144,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80120500000132","Nodes","132",21.000000,28.604038,"DDS demands","Known Flow",490215.470548,128224.401101,,0.000000,,,,,-3.160000,,,,,-2.825728,-3.160000,,"",,,,,"D1 PROFILE",,,,
"80120500000131","Nodes","131",21.000000,26.964708,"DDS demands","Known Flow",489593.449301,128141.946449,,0.000000,,,,,-11.039999,,,,,-9.872165,-11.039999,,"",,,,,"D1 PROFILE",,,,
"80120500000128","Nodes","128",21.000000,27.512312,"DDS demands","Known Flow",489569.293982,128194.824343,,0.000000,,,,,-4.980000,,,,,-4.453205,-4.980000,,"",,,,,"D1 PROFILE",,,,
"80120500000095","Nodes","95",21.000000,27.839569,"DDS demands","Known Flow",489605.715382,128298.377121,,0.000000,,,,,-11.669999,,,,,-10.435522,-11.669999,,"",,,,,"D1 PROFILE",,,,
"80120500000127","Nodes","127",21.000000,27.415358,"DDS demands","Known Flow",489460.889343,128155.417082,,0.000000,,,,,-7.820000,,,,,-6.992784,-7.820000,,"",,,,,"D1 PROFILE",,,,
"80120500000035","Nodes","35",21.000000,28.733028,"DDS demands","Known Flow",489487.980932,128543.935932,,0.000000,,,,,-3.319999,,,,,-2.968803,-3.319999,,"",,,,,"D1 PROFILE",,,,
"80120500000121","Nodes","121",21.000000,30.572218,"Default Known Flow Node","Known Flow",489653.502817,128544.820173,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80120500000120","Nodes","120",21.000000,30.595534,"DDS demands","Known Flow",489703.236409,128559.311192,,0.000000,-5.530000,,,,-3.569999,,,,,-8.137382,-9.099999,,"","C1 PROFILE",,,,"D1 PROFILE",,,,
"80120500009004","Nodes","9004",21.000000,27.774171,"DDS demands","Known Flow",489663.223398,128365.128139,,0.000000,,,,,-8.949999,,,,,-8.003250,-8.949999,,"",,,,,"D1 PROFILE",,,,
"80120500000042","Nodes","42",21.000000,27.221749,"DDS demands","Known Flow",489775.783428,128298.477992,,0.000000,,,-2.059999,,-14.800000,,,,,-15.076514,-16.860000,,"",,,"C3  PROFILE",,"D1 PROFILE",,,,
"80120500009003","Nodes","9003",21.000000,27.939576,"Default Known Flow Node","Known Flow",489644.324982,128372.534027,,0.000000,,,,,,,,,,0.000000,0.000000,,"",,,,,,,,,
"80120500000085","Nodes","85",21.000000,29.385870,"DDS demands","Known Flow",489799.812500,128497.606175,,0.000000,,,,,-3.950000,,,,,-3.532160,-3.950000,,"",,,,,"D1 PROFILE",,,,
"80120500000086","Nodes","86",21.000000,29.234158,"DDS demands","Known Flow",489961.872479,128492.208174,,0.000000,,,,,-5.330000,,,,,-4.766181,-5.330000,,"",,,,,"D1 PROFILE",,,,
"80120500000070","Nodes","70",21.000000,36.404392,"DDS demands","Known Flow",489844.871253,128930.932636,,0.000000,,,,,-3.089999,,,,,-2.763133,-3.089999,,"",,,,,"D1 PROFILE",,,,
