"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"60604600000005","Nodes","5","21.000000","36.735136","DDS demands","Known Flow","327783.250000","848724.875000","","0.000000","","","","","-14.359999","","","","-12.840968","-14.359999","","","","","","","D1 PROFILE","","",""
"60604600000029","Nodes","29","21.000000","36.732609","DDS demands","Known Flow","327847.750000","848738.000000","","0.000000","","","","","-0.660000","","","","-0.590183","-0.660000","","","","","","","D1 PROFILE","","",""
"60604600000007","Nodes","7","21.000000","63.003614","DDS demands","Known Flow","327732.000000","848942.500000","","0.000000","-9.790000","","","","-29.280000","","","","-34.937094","-39.069998","","","C1 PROFILE","","","","D1 PROFILE","","",""
"60604600000028","Nodes","28","21.000000","62.597162","DDS demands","Known Flow","327737.750000","848716.875000","","0.000000","","","","","-14.999999","","","","-13.413268","-14.999999","","","","","","","D1 PROFILE","","",""
"60604600000030","Nodes","30","21.000000","36.418640","DDS demands","Known Flow","327837.500000","848657.500000","","0.000000","","","","","-6.449999","","","","-5.767705","-6.449999","","","","","","","D1 PROFILE","","",""
"60604600000035","Nodes","35","21.000000","65.213483","Default Known Flow Node","Known Flow","327552.875000","849436.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60604600000034","Nodes","34","21.000000","65.213483","DDS demands","Known Flow","327612.875000","849393.000000","","0.000000","","","","","-4.659999","","","","-4.167055","-4.659999","","","","","","","D1 PROFILE","","",""
"60604600000001","Nodes","ROTHES DG, SITE ID 1170","21.000000","69.999999","Default Known Pressure Node","Known Pressure","327862.625000","849298.375000","","999998.967025","","","","","","","","","495.262534","553.850015","","","","","","","","","",""
"60604600000003","Nodes","3","21.000000","67.772265","DDS demands","Known Flow","327829.625000","849224.500000","","0.000000","-1.120000","","","-4.439999","-7.710000","","","","-11.866271","-13.269999","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","",""
"60604600000004","Nodes","4","21.000000","64.045039","DDS demands","Known Flow","327858.250000","849182.500000","","0.000000","","","","0.000000","-27.330000","","","","-24.438976","-27.330000","","","","","","C4 PROFILE","D1 PROFILE","","",""
"60604600000018","Nodes","18","21.000000","66.612821","DDS demands","Known Flow","327702.125000","849419.000000","","0.000000","","","","","-7.539999","","","","-6.742402","-7.539999","","","","","","","D1 PROFILE","","",""
"60604600000012","Nodes","12","21.000000","67.074657","DDS demands","Known Flow","327701.375000","849387.250000","","0.000000","","","","","-8.100000","","","","-7.243165","-8.100000","","","","","","","D1 PROFILE","","",""
"60604600000038","Nodes","38","21.000000","66.530699","Default Known Flow Node","Known Flow","327704.318062","849517.992898","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60604600000013","Nodes","13","21.000000","67.156734","Default Known Flow Node","Known Flow","327699.875000","849307.750000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60604600000011","Nodes","11","21.000000","68.119185","DDS demands","Known Flow","327745.625000","849385.250000","","0.000000","","","-7.150000","-2.059999","-18.589999","","","","-24.859257","-27.800000","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","",""
"60604600000010","Nodes","10","21.000000","69.515346","DDS demands","Known Flow","327859.125000","849382.250000","","0.000000","","","","","-1.599999","","-39.999997","","-37.199461","-41.599996","","","","","","","D1 PROFILE","","I2 PROFILE",""
"60604600000014","Nodes","14","21.000000","68.001194","DDS demands","Known Flow","327740.625000","849255.500000","","0.000000","","","","","-27.110001","","","","-24.242248","-27.110001","","","","","","","D1 PROFILE","","",""
"60604600000020","Nodes","20","21.000000","66.386625","DDS demands","Known Flow","327659.250000","849390.750000","","0.000000","","","","","-6.280000","","","","-5.615688","-6.280000","","","","","","","D1 PROFILE","","",""
"60604600000015","Nodes","15","21.000000","67.780028","DDS demands","Known Flow","327486.000000","849097.375000","","0.000000","","","","","-3.700000","","","","-3.308606","-3.700000","","","","","","","D1 PROFILE","","",""
"60604600000025","Nodes","25","21.000000","69.701691","Default Known Flow Node","Known Flow","327851.000000","849280.250000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60604600000026","Nodes","26","21.000000","69.526516","Default Known Flow Node","Known Flow","327855.375000","849264.125000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60604600000002","Nodes","2","21.000000","69.330973","DDS demands","Known Flow","327866.125000","849248.875000","","0.000000","","","","","-6.510000","","","","-5.821358","-6.510000","","","","","","","D1 PROFILE","","",""
"60604600000008","Nodes","8","21.000000","55.504736","DDS demands","Known Flow","327905.875000","849214.125000","","0.000000","","","","","-10.960000","","","","-9.800629","-10.960000","","","","","","","D1 PROFILE","","",""
"60604600000009","Nodes","9","21.000000","54.599782","DDS demands","Known Flow","327911.250000","849006.625000","","0.000000","","","","","-9.090000","","","","-8.128440","-9.090000","","","","","","","D1 PROFILE","","",""
"60604600000006","Nodes","6","21.000000","67.097342","DDS demands","Known Flow","327765.000000","849181.250000","","0.000000","-7.809999","-10.050000","","-5.870000","-8.630000","","","","-28.936892","-32.360001","","","C1 PROFILE","C2 PROFILE","","C4 PROFILE","D1 PROFILE","","",""
"60604600000021","Nodes","21","21.000000","61.220555","DDS demands","Known Flow","328085.500000","849397.125000","","0.000000","","","","","-19.990000","","","","-17.875416","-19.990000","","","","","","","D1 PROFILE","","",""
"60604600000022","Nodes","22","21.000000","57.872858","DDS demands","Known Flow","328124.125000","849422.250000","","0.000000","","-26.870001","","","-10.849999","","","","-33.729900","-37.720001","","","","C2 PROFILE","","","D1 PROFILE","","",""
"60604600000016","Nodes","16","21.000000","66.384097","DDS demands","Known Flow","327750.375000","849544.250000","","0.000000","","","-2.529999","","-17.830000","","","","-18.206276","-20.360000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"60604600000033","Nodes","33","21.000000","64.931959","DDS demands","Known Flow","327762.500000","849626.375000","","0.000000","","","","","-7.210000","","","","-6.447311","-7.210000","","","","","","","D1 PROFILE","","",""
"60604600000051","Nodes","51","21.000000","64.488267","DDS demands","Known Flow","327762.875000","849723.250000","","0.000000","","","","","-8.869999","","","","-7.931712","-8.869999","","","","","","","D1 PROFILE","","",""
"60604600000031","Nodes","31","21.000000","65.148962","Default Known Flow Node","Known Flow","327759.500000","849608.375000","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60604600000017","Nodes","17","21.000000","65.359390","DDS demands","Known Flow","327751.625000","849601.500000","","0.000000","","","","","-4.750000","","","","-4.247535","-4.750000","","","","","","","D1 PROFILE","","",""
"60604600000023","Nodes","23","21.000000","56.860331","DDS demands","Known Flow","328322.000000","849550.000000","","0.000000","","","","","-8.109999","","","","-7.252106","-8.109999","","","","","","","D1 PROFILE","","",""
"60604600000019","Nodes","19","21.000000","40.589411","DDS demands","Known Flow","327816.218750","848917.250000","","0.000000","","","","","-28.620001","","","","-25.592517","-28.620001","","","","","","","D1 PROFILE","","",""
"60604600000024","Nodes","24","21.000000","57.787715","DDS demands","Known Flow","328183.250000","849397.500000","","0.000000","","","","","-0.560000","","","","-0.500762","-0.560000","","","","","","","D1 PROFILE","","",""
"60604600000032","Nodes","P00016432, SPEY STREET,","25.000000","45.757009","CSEP DDS Matched","Known Flow","328002.656250","849269.000000","","0.000000","","","","","","-49.799999","","","-44.532049","-49.799999","","","","","","","","DC PROFILE","",""
"60604600000027","Nodes","27","21.000000","62.307945","Default Known Flow Node","Known Flow","328049.396090","849372.731738","","0.000000","","","","","-10.029999","","","","-8.969005","-10.029999","","","","","","","D1 PROFILE","","",""
