"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-836.399999","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-4.369999","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-4.980000","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-35.179999","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-35.320001","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-48.779999","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"DC","Flow Categories","-17.080000","0.000000","1.000000","Volumetric","-1.000000"
"DL","Flow Categories","","","1.000000","Volumetric","0"
