"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-639.860001","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-438.580003","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-107.219997","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-12.079999","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-10.759999","0.000000","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","-54.040001","0.000000","1.000000","Volumetric","-1.000000"
"PL-PL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"DH","Flow Categories","-41.359999","0.000000","1.000000","Volumetric","0"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"PL-DC","Flow Categories","-25.749998","0.000000","1.000000","Volumetric","0"
