"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60203500000111","Nodes","111","21.000000","33.763638","DDS demands","Known Flow","329990.855949","699617.842582","","0.000000","","","","","-11.379999","","-10.176199","-11.379999","","","","","","","D1 PROFILE",""
"60203500000110","Nodes","110","21.000000","34.530852","DDS demands","Known Flow","329924.117095","699603.535043","","0.000000","","","","","-23.729999","","-21.219790","-23.729999","","","","","","","D1 PROFILE",""
"60203500002117","Nodes","-1462471","21.000000","34.530852","Default Known Flow Node","Known Flow","329922.480931","699603.217578","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002127","Nodes","-1462494","21.000000","36.412249","Default Known Flow Node","Known Flow","329822.980904","699494.717548","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000057","Nodes","57","21.000000","36.627333","DDS demands","Known Flow","329813.855901","699534.717559","","0.000000","","","","","-1.929999","","-1.725840","-1.929999","","","","","","","D1 PROFILE",""
"60203500000058","Nodes","58","21.000000","36.396201","DDS demands","Known Flow","329742.855882","699509.342552","","0.000000","","","","","-5.989999","","-5.356365","-5.989999","","","","","","","D1 PROFILE",""
"60203500000128","Nodes","128","21.000000","36.163524","DDS demands","Known Flow","329696.230869","699491.842548","","0.000000","","","","","-1.309999","","-1.171425","-1.309999","","","","","","","D1 PROFILE",""
"60203500002113","Nodes","-11","21.000000","36.778747","DDS demands","Known Flow","329830.605906","699581.092572","","0.000000","","","","","-9.310000","","-8.325168","-9.310000","","","","","","","D1 PROFILE",""
"60203500002159","Nodes","-9","21.000000","36.778747","Default Known Flow Node","Known Flow","329858.230913","699562.842567","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002115","Nodes","-13","21.000000","34.929166","DDS demands","Known Flow","329910.230927","699592.967575","","0.000000","","","","","-12.740000","","-11.392336","-12.740000","","","","","","","D1 PROFILE",""
"60203500002120","Nodes","-1462479","21.000000","34.929166","Default Known Flow Node","Known Flow","329921.980930","699550.592564","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000038","Nodes","38","21.000000","30.381689","DDS demands","Known Flow","330355.231048","699860.217648","","0.000000","","","","","-14.529999","","-12.992986","-14.529999","","","","","","","D1 PROFILE",""
"60203500000039","Nodes","39","21.000000","30.447445","DDS demands","Known Flow","330340.981044","699845.842644","","0.000000","","","","","-1.679999","","-1.502286","-1.679999","","","","","","","D1 PROFILE",""
"60203500000113","Nodes","113","21.000000","31.039222","DDS demands","Known Flow","330227.319164","699722.144633","","0.000000","-8.630000","","-4.639999","","-1.490000","","-13.198656","-14.760000","","","C1 PROFILE","","C4 PROFILE","","D1 PROFILE",""
"60203500000127","Nodes","127","21.000000","31.089275","DDS demands","Known Flow","330222.481012","699718.717609","","0.000000","","","","","-13.780000","","-12.322322","-13.780000","","","","","","","D1 PROFILE",""
"60203500002146","Nodes","-31","21.000000","31.039222","Default Known Flow Node","Known Flow","330240.481017","699710.467607","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000132","Nodes","132","21.000000","31.031461","Default Known Flow Node","Known Flow","330212.606010","699738.717615","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002143","Nodes","-28","21.000000","31.456926","Default Known Flow Node","Known Flow","330174.980999","699687.467601","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000129","Nodes","129","21.000000","30.860843","DDS demands","Known Flow","330187.481003","699781.717627","","0.000000","","","","","-7.750000","","-6.930188","-7.750000","","","","","","","D1 PROFILE",""
"60203500002134","Nodes","-1462511","21.000000","30.904547","Default Known Flow Node","Known Flow","330173.855999","699810.342634","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000114","Nodes","114","21.000000","31.608849","DDS demands","Known Flow","330162.361862","699679.708838","","0.000000","","","-3.010000","","-6.030000","","-8.083730","-9.040000","","","","","C4 PROFILE","","D1 PROFILE",""
"60203500000112","Nodes","112","21.000000","31.815858","DDS demands","Known Flow","330139.605990","699665.717595","","0.000000","","","","","-3.260000","","-2.915150","-3.260000","","","","","","","D1 PROFILE",""
"60203500000125","Nodes","Logger 9660, 56 Main Street","21.000000","32.131729","Val Log Cath","Known Flow","330120.355984","699653.467592","","0.000000","","","","","-19.340000","","-17.294174","-19.340000","","","","","","","D1 PROFILE",""
"60203500000117","Nodes","117","21.000000","31.932844","DDS demands","Known Flow","330143.105991","699607.467579","","0.000000","","","","","-5.639999","","-5.043388","-5.639999","","","","","","","D1 PROFILE",""
"60203500000116","Nodes","116","21.000000","33.454156","DDS demands","Known Flow","330016.355956","699614.217581","","0.000000","-4.369999","","","","-8.520000","","-11.526468","-12.890000","","","C1 PROFILE","","","","D1 PROFILE",""
"60203500000124","Nodes","124","21.000000","30.988033","DDS demands","Known Flow","330103.480980","699740.842615","","0.000000","","-25.740000","","","-14.199999","","-35.715060","-39.940001","","","","C2 PROFILE","","","D1 PROFILE",""
"60203500002150","Nodes","-41","21.000000","30.988033","Default Known Flow Node","Known Flow","330096.105978","699763.217621","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000134","Nodes","134","21.000000","29.347252","DDS demands","Known Flow","330366.731051","699739.592615","","0.000000","","","","","-11.270000","","-10.077835","-11.270000","","","","","","","D1 PROFILE",""
"60203500002125","Nodes","-1462492","21.000000","29.347252","Default Known Flow Node","Known Flow","330354.231048","699759.092620","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002123","Nodes","-1462484","21.000000","30.944317","Default Known Flow Node","Known Flow","330088.605976","699789.092629","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002154","Nodes","-49","21.000000","30.900606","Default Known Flow Node","Known Flow","330086.980975","699855.967647","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002151","Nodes","-42","21.000000","30.988033","Default Known Flow Node","Known Flow","330093.230977","699773.092624","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002152","Nodes","-44","21.000000","30.944317","Default Known Flow Node","Known Flow","330122.355985","699783.342627","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000118","Nodes","118","21.000000","31.011877","DDS demands","Known Flow","330207.231008","699641.342588","","0.000000","","","","","-12.390000","","-11.079359","-12.390000","","","","","","","D1 PROFILE",""
"60203500002148","Nodes","-35","21.000000","31.038102","Default Known Flow Node","Known Flow","330228.481014","699722.967611","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002149","Nodes","-36","21.000000","31.035891","Default Known Flow Node","Known Flow","330231.356015","699725.342611","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002145","Nodes","-30","21.000000","31.035891","Default Known Flow Node","Known Flow","330268.606025","699694.967603","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002121","Nodes","-1462481","21.000000","30.995535","Default Known Flow Node","Known Flow","330275.231027","699715.592609","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002140","Nodes","-25","21.000000","29.846196","Default Known Flow Node","Known Flow","330339.385556","699682.546487","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002135","Nodes","-1462512","21.000000","29.889957","Default Known Flow Node","Known Flow","330321.356039","699703.967605","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000035","Nodes","35","21.000000","23.752587","DDS demands","Known Flow","330118.055984","700214.160744","","0.000000","","","","","-11.880000","","-10.623308","-11.880000","","","","","","","D1 PROFILE",""
"60203500002158","Nodes","-61","21.000000","24.816658","Default Known Flow Node","Known Flow","330274.155026","700208.129743","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000033","Nodes","33","21.000000","24.813242","DDS demands","Known Flow","330273.345385","700211.217478","","0.000000","","","","","-20.339999","","-18.188390","-20.339999","","","","","","","D1 PROFILE",""
"60203500002156","Nodes","-59","21.000000","24.841231","Default Known Flow Node","Known Flow","330283.234029","700175.492734","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000031","Nodes","31","21.000000","24.885298","DDS demands","Known Flow","330279.862028","700174.855733","","0.000000","","","","","-14.340000","","-12.823084","-14.340000","","","","","","","D1 PROFILE",""
"60203500000100","Nodes","Logger 9102, 16 Lady Nina Square","21.000000","24.583853","Val Log Cath","Known Flow","330426.870068","700235.555750","","0.000000","","","","","-14.060000","","-12.572704","-14.060000","","","","","","","D1 PROFILE",""
"60203500000064","Nodes","64","21.000000","25.081653","DDS demands","Known Flow","330254.061618","700170.269735","","0.000000","","","","","-3.549999","","-3.174473","-3.549999","","","","","","","D1 PROFILE",""
"60203500002122","Nodes","-1462483","21.000000","24.978015","Default Known Flow Node","Known Flow","330246.716019","700199.460740","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002155","Nodes","-55","21.000000","23.536886","DDS demands","Known Flow","330437.386903","700148.289757","","0.000000","","","","","-5.729999","","-5.123868","-5.729999","","","","","","","D1 PROFILE",""
"60203500000101","Nodes","101","21.000000","23.182493","DDS demands","Known Flow","330439.926520","700093.131200","","0.000000","","","","","-17.040000","","-15.237473","-17.040000","","","","","","","D1 PROFILE",""
"60203500002136","Nodes","-1462513","21.000000","23.180704","Default Known Flow Node","Known Flow","330426.686068","700090.545711","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000102","Nodes","102","21.000000","22.506882","DDS demands","Known Flow","330413.435064","700063.704703","","0.000000","","","","","-13.340000","","-11.928867","-13.340000","","","","","","","D1 PROFILE",""
"60203500002133","Nodes","-1462508","21.000000","22.418363","Default Known Flow Node","Known Flow","330411.450064","700080.978708","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002157","Nodes","","21.000000","24.777224","DDS demands","Known Flow","330293.986460","700215.965742","","0.000000","","","","","-4.130000","","-3.693120","-4.130000","","","","","","","D1 PROFILE",""
"60203500002124","Nodes","-1462489","21.000000","24.841231","Default Known Flow Node","Known Flow","330322.140039","700181.641735","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000108","Nodes","108","21.000000","25.250308","DDS demands","Known Flow","330492.096481","700379.186314","","0.000000","","","","","-4.559999","","-4.077633","-4.559999","","","","","","","D1 PROFILE",""
"60203500000105","Nodes","105","21.000000","27.848214","DDS demands","Known Flow","330505.046089","700023.406692","","0.000000","","","","","-14.970000","","-13.386442","-14.970000","","","","","","","D1 PROFILE",""
"60203500000022","Nodes","22","21.000000","25.622566","DDS demands","Known Flow","330507.160810","700248.736150","","0.000000","","","","","-2.339999","","-2.092469","-2.339999","","","","","","","D1 PROFILE",""
"60203500000103","Nodes","103","21.000000","26.310968","DDS demands","Known Flow","330513.330971","700166.474720","","0.000000","","","","","-11.260000","","-10.068893","-11.260000","","","","","","","D1 PROFILE",""
"60203500000104","Nodes","104","21.000000","27.763675","DDS demands","Known Flow","330510.638993","700018.419413","","0.000000","","","","","-6.300000","","-5.633573","-6.300000","","","","","","","D1 PROFILE",""
"60203500002130","Nodes","","21.000000","27.048156","DDS demands","Known Flow","330523.963359","700087.954793","","0.000000","","","","","-1.080000","","-0.965755","-1.080000","","","","","","","D1 PROFILE",""
"60203500002116","Nodes","-14","21.000000","34.550278","Default Known Flow Node","Known Flow","329925.730931","699597.342576","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000131","Nodes","131","21.000000","33.762370","Default Known Flow Node","Known Flow","329992.980950","699610.467580","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002137","Nodes","-17","21.000000","33.873491","Default Known Flow Node","Known Flow","329960.605941","699611.217580","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000122","Nodes","P00045460, Main Street, 48.37","27.000000","33.764233","CSEP DDS Matched","Known Flow","329960.105941","699613.342581","","0.000000","","","","-49.330003","","-48.369997","-87.365087","-97.699996","","","","","","CT PROFILE","","DC PROFILE"
"60203500002138","Nodes","-20","21.000000","33.339120","Default Known Flow Node","Known Flow","330010.355955","699647.217590","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002141","Nodes","-26","21.000000","30.674777","Default Known Flow Node","Known Flow","330266.731024","699683.092600","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002142","Nodes","-27","21.000000","33.098534","Default Known Flow Node","Known Flow","330044.355964","699686.967601","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002144","Nodes","-29","21.000000","33.080699","Default Known Flow Node","Known Flow","330048.980965","699689.342601","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002132","Nodes","-1462504","21.000000","33.054965","Default Known Flow Node","Known Flow","330037.230962","699752.717619","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002147","Nodes","-32","21.000000","32.339087","Default Known Flow Node","Known Flow","330044.480964","699717.092609","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000123","Nodes","123","21.000000","33.035477","DDS demands","Known Flow","330049.230965","699687.592601","","0.000000","","","","","-3.859999","","-3.451680","-3.859999","","","","","","","D1 PROFILE",""
"60203500002139","Nodes","-21","21.000000","33.339120","Default Known Flow Node","Known Flow","330005.105953","699651.842591","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002131","Nodes","-1462503","21.000000","33.339120","Default Known Flow Node","Known Flow","329995.980951","699657.092593","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002118","Nodes","-1462474","21.000000","33.339120","Default Known Flow Node","Known Flow","330005.605953","699650.592591","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000126","Nodes","126","21.000000","31.030576","DDS demands","Known Flow","330036.605962","699764.342622","","0.000000","","","","","-3.930000","","-3.514276","-3.930000","","","","","","","D1 PROFILE",""
"60203500002126","Nodes","-1462493","21.000000","32.339087","Default Known Flow Node","Known Flow","330046.480964","699718.092609","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002128","Nodes","-1462497","21.000000","30.718495","Default Known Flow Node","Known Flow","330216.231011","699612.842581","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000121","Nodes","P00105677, Main Street, 19","24.000000","30.912041","CSEP DDS Matched","Known Flow","330236.882650","699740.681128","","0.000000","","","","","-1.970000","-19.000000","-18.751750","-20.969999","","","","","","","D1 PROFILE","DC PROFILE"
"60203500000120","Nodes","120","21.000000","30.617810","DDS demands","Known Flow","330298.231033","699805.092633","","0.000000","","","","","-6.710000","","-6.000202","-6.710000","","","","","","","D1 PROFILE",""
"60203500000119","Nodes","119","21.000000","30.550776","DDS demands","Known Flow","330319.856039","699826.342639","","0.000000","","","","","-9.529999","","-8.521896","-9.529999","","","","","","","D1 PROFILE",""
"60203500001001","Nodes","1001","21.000000","39.456962","DDS demands","Known Flow","329648.762073","699566.146728","","0.000000","","","","","-15.569999","","-13.922972","-15.569999","","","","","","","D1 PROFILE",""
"60203500002153","Nodes","Logger 9084, 1-12 John Ross Place","21.000000","30.550776","Val Log Cath","Known Flow","330291.356031","699854.967646","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500001000","Nodes","1000,","21.000000","30.754390","Default Known Flow Node","Known Flow","330268.903968","699776.098901","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000003","Nodes","","21.000000","39.273103","Default Known Flow Node","Known Flow","329724.147057","699569.361897","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002111","Nodes","","21.000000","30.255286","Default Known Flow Node","Known Flow","330350.936825","699867.634942","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002112","Nodes","","21.000000","30.352449","Default Known Flow Node","Known Flow","330355.133878","699865.103721","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002039","Nodes","","21.000000","39.277172","Default Known Flow Node","Known Flow","329722.759876","699569.342569","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002040","Nodes","","21.000000","39.277172","Default Known Flow Node","Known Flow","329721.883876","699584.789573","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002044","Nodes","","21.000000","39.912737","Default Known Flow Node","Known Flow","329489.393795","699543.998541","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002042","Nodes","","21.000000","39.276387","Default Known Flow Node","Known Flow","329737.612880","699572.924570","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002062","Nodes","","21.000000","30.905073","Default Known Flow Node","Known Flow","330235.356016","699742.467616","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002064","Nodes","","21.000000","30.490752","Default Known Flow Node","Known Flow","330330.104797","699838.071881","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002065","Nodes","","21.000000","30.490501","Default Known Flow Node","Known Flow","330331.550601","699836.848507","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002084","Nodes","","21.000000","31.093679","Default Known Flow Node","Known Flow","330220.124461","699717.167246","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002068","Nodes","","21.000000","25.066155","Default Known Flow Node","Known Flow","330253.854021","700171.423733","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002069","Nodes","","21.000000","23.180704","Default Known Flow Node","Known Flow","330439.679071","700092.035711","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002078","Nodes","","21.000000","31.573211","Default Known Flow Node","Known Flow","330128.730987","699686.234601","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002079","Nodes","","21.000000","31.573211","Default Known Flow Node","Known Flow","330131.604988","699687.739601","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002081","Nodes","","21.000000","30.905073","Default Known Flow Node","Known Flow","330232.731015","699739.842615","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002090","Nodes","","21.000000","24.813105","Default Known Flow Node","Known Flow","330270.963025","700212.676744","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002097","Nodes","","21.000000","24.813105","Default Known Flow Node","Known Flow","330272.890547","700212.952099","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002091","Nodes","","21.000000","25.430701","Default Known Flow Node","Known Flow","330497.925087","700346.001780","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002092","Nodes","","21.000000","25.390735","Default Known Flow Node","Known Flow","330494.284086","700374.269788","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002093","Nodes","","21.000000","25.623359","Default Known Flow Node","Known Flow","330504.965089","700248.347753","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002094","Nodes","Logger 9685, 67 Millburn Avenue","21.000000","25.815725","Val Log Cath","Known Flow","330506.298089","700236.856750","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002099","Nodes","","21.000000","23.525248","DDS demands","Known Flow","330437.529071","700147.205726","","0.000000","","","","","-9.840000","","-8.799104","-9.840000","","","","","","","D1 PROFILE",""
"60203500002100","Nodes","","21.000000","23.569406","Default Known Flow Node","Known Flow","330393.379059","700150.646727","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002106","Nodes","","21.000000","26.311332","Default Known Flow Node","Known Flow","330514.520314","700166.635853","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002107","Nodes","","21.000000","25.561939","Default Known Flow Node","Known Flow","330500.541088","700247.564753","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002109","Nodes","","21.000000","25.250308","Default Known Flow Node","Known Flow","330490.410085","700384.422791","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002110","Nodes","","21.000000","25.250308","Default Known Flow Node","Known Flow","330489.805085","700389.385792","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002105","Nodes","","21.000000","25.250308","Default Known Flow Node","Known Flow","330491.015085","700379.459789","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002101","Nodes","","21.000000","25.621257","Default Known Flow Node","Known Flow","330509.558090","700254.498755","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002085","Nodes","","21.000000","30.490752","Default Known Flow Node","Known Flow","330334.314043","699841.795643","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500002077","Nodes","","21.000000","26.310968","Default Known Flow Node","Known Flow","330510.659091","700166.112731","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000002","Nodes","","21.000000","39.892584","Default Known Flow Node","Known Flow","329493.654869","699545.961977","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000004","Nodes","Logger 9461, 154 - 161 Main Street","21.000000","39.780926","Val Log Cath","Known Flow","329527.325951","699556.167175","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203501002130","Nodes","-1462502","21.000000","27.775299","Default Known Flow Node","Known Flow","330509.878090","700017.464691","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203501002157","Nodes","-60","21.000000","24.841231","Default Known Flow Node","Known Flow","330293.340032","700177.159734","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000006","Nodes","","21.000000","30.379367","Default Known Flow Node","Known Flow","330356.467757","699861.578027","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
"60203500000007","Nodes","","21.000000","30.379367","Default Known Flow Node","Known Flow","330359.231327","699864.971546","","0.000000","","","","","","","0.000000","0.000000","","","","","","","",""
