"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-2308.799996","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-87.060002","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-179.849993","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-63.380002","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-53.630000","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-138.008002","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"CC","Flow Categories","-16.799999","0.000000","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"PL-AF","Flow Categories","-165.790000","0.000000","1.000000","Volumetric","-1.000000"
