"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60201600000105","Nodes","105,","21.000000","41.935702","DDS demands","Known Flow","313642.101501","682920.838039","","0.000000","","","","","-13.159999","","","","","","-11.767906","-13.159999","","","","","","","D1 PROFILE","","","","",""
"60201600002413","Nodes","2413,","21.000000","42.126675","Default Known Flow Node","Known Flow","313632.601498","682979.713055","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000355","Nodes","355,","21.000000","39.146885","Default Known Flow Node","Known Flow","313593.101487","682886.463029","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000352","Nodes","352,","21.000000","39.188421","DDS demands","Known Flow","313580.601484","682930.088041","","0.000000","","","","","-8.109999","","","","","","-7.252106","-8.109999","","","","","","","D1 PROFILE","","","","",""
"60201600000331","Nodes","331,","21.000000","39.739563","Default Known Flow Node","Known Flow","313543.601474","682951.213047","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000332","Nodes","332,","21.000000","39.393576","Default Known Flow Node","Known Flow","313557.851478","682897.838032","","0.000000","","","","","","","0.000000","","","","0.000000","0.000000","","","","","","","","","I2 PROFILE","","",""
"60201600002404","Nodes","2404,","21.000000","39.686175","Default Known Flow Node","Known Flow","313541.476473","682947.838046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000399","Nodes","399,","21.000000","39.316994","DDS demands","Known Flow","313563.601479","682876.463026","","0.000000","","","","","-4.289999","","","","","","-3.836194","-4.289999","","","","","","","D1 PROFILE","","","","",""
"60201600000601","Nodes","601,","21.000000","39.245577","DDS demands","Known Flow","313524.851469","682932.588042","","0.000000","","","","","-6.170000","","","","","","-5.517324","-6.170000","","","","","","","D1 PROFILE","","","","",""
"60201600000333","Nodes","333,","21.000000","38.919994","Default Known Flow Node","Known Flow","313583.351485","682806.213007","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000372","Nodes","372,","21.000000","38.888642","Default Known Flow Node","Known Flow","313582.226484","682795.463004","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000334","Nodes","334,","21.000000","38.692635","Default Known Flow Node","Known Flow","313568.726481","682729.837987","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002353","Nodes","2353,","21.000000","38.711441","Default Known Flow Node","Known Flow","313609.102072","682791.592035","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000347","Nodes","347,","21.000000","38.622078","DDS demands","Known Flow","313563.351479","682801.088006","","0.000000","","","","","-2.880000","","","","","","-2.575347","-2.880000","","","","","","","D1 PROFILE","","","","",""
"60201600000348","Nodes","348,","21.000000","38.631115","DDS demands","Known Flow","313555.726477","682825.463013","","0.000000","","","","","-4.429999","","","","","","-3.961385","-4.429999","","","","","","","D1 PROFILE","","","","",""
"60201600000346","Nodes","346,","21.000000","38.433936","DDS demands","Known Flow","313551.851476","682747.087991","","0.000000","","","","","-7.820000","","","","","","-6.992784","-7.820000","","","","","","","D1 PROFILE","","","","",""
"60201600000368","Nodes","368,","21.000000","38.702021","DDS demands","Known Flow","313612.601492","682791.088003","","0.000000","","","","","-3.899999","","","","","","-3.487449","-3.899999","","","","","","","D1 PROFILE","","","","",""
"60201600002355","Nodes","2355,","21.000000","38.695721","Default Known Flow Node","Known Flow","313608.726491","682801.588006","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000340","Nodes","340,","21.000000","38.419499","Default Known Flow Node","Known Flow","313598.726489","682732.962987","","0.000000","","","","","0.000000","","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","","",""
"60201600000358","Nodes","358,","21.000000","41.613962","Default Known Flow Node","Known Flow","313651.601503","682799.963006","","0.000000","","","","","0.000000","","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","","",""
"60201600000370","Nodes","370,","21.000000","38.400385","DDS demands","Known Flow","313596.851488","682723.337985","","0.000000","","","","","-1.739999","","","","","","-1.555939","-1.739999","","","","","","","D1 PROFILE","","","","",""
"60201600002339","Nodes","2339,","21.000000","38.382615","Default Known Flow Node","Known Flow","313595.226488","682713.837982","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000341","Nodes","341,","21.000000","38.356939","DDS demands","Known Flow","313594.101487","682707.212980","","0.000000","","","","","-1.409999","","","","","","-1.260847","-1.409999","","","","","","","D1 PROFILE","","","","",""
"60201600000338","Nodes","P09120630, BARR CRESCENT, -36.65 scmh","24.000000","37.773664","CSEP Unmatched","Known Flow","313579.351483","682651.962965","","0.000000","","","","","-10.039999","","","-36.650000","","","-41.751032","-46.690000","","","","","","","D1 PROFILE","","","PL-AF PROFILE","",""
"60201600000337","Nodes","337,","21.000000","37.615136","DDS demands","Known Flow","313568.476480","682605.087953","","0.000000","","","","","-6.269999","","","","","","-5.606746","-6.269999","","","","","","","D1 PROFILE","","","","",""
"60201600000085","Nodes","85,","21.000000","37.801264","DDS demands","Known Flow","313553.311476","682658.171967","","0.000000","","","","","-1.900000","","","","","","-1.699014","-1.900000","","","","","","","D1 PROFILE","","","","",""
"60201600000092","Nodes","92,","21.000000","37.791171","Default Known Flow Node","Known Flow","313550.148476","682655.061966","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000336","Nodes","336,","21.000000","37.720572","DDS demands","Known Flow","313531.813471","682663.055968","","0.000000","","","","","-4.249999","","","","","","-3.800425","-4.249999","","","","","","","D1 PROFILE","","","","",""
"60201600000335","Nodes","335,","21.000000","37.691032","DDS demands","Known Flow","313526.794469","682638.590962","","0.000000","","","","","-4.159999","","","","","","-3.719946","-4.159999","","","","","","","D1 PROFILE","","","","",""
"60201600000345","Nodes","345,","21.000000","37.673242","DDS demands","Known Flow","313541.976473","682710.212981","","0.000000","","","","","-5.630000","","","","","","-5.034446","-5.630000","","","","","","","D1 PROFILE","","","","",""
"60201600000098","Nodes","98,","21.000000","41.425660","DDS demands","Known Flow","313689.973514","682724.406985","","0.000000","","","","","-15.089999","","","","","","-13.493747","-15.089999","","","","","","","D1 PROFILE","","","","",""
"60201600000099","Nodes","99,","21.000000","41.429433","DDS demands","Known Flow","313731.837522","682726.913214","","0.000000","","","","","-1.379999","","","","","","-1.234020","-1.379999","","","","","","","D1 PROFILE","","","","",""
"60201600000213","Nodes","213,","21.000000","40.862206","DDS demands","Known Flow","313735.976526","682686.587975","","0.000000","","","","","-5.489999","","","","","","-4.909256","-5.489999","","","","","","","D1 PROFILE","","","","",""
"60201600002205","Nodes","2205,","21.000000","39.686175","Default Known Flow Node","Known Flow","313543.226474","682948.338046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002256","Nodes","2256,","21.000000","39.347807","Default Known Flow Node","Known Flow","313558.976478","682899.713033","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002332","Nodes","2332,","21.000000","37.762925","Default Known Flow Node","Known Flow","313581.226484","682672.962971","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000339","Nodes","339,","21.000000","37.751316","DDS demands","Known Flow","313586.601485","682699.837978","","0.000000","","","","","-2.480000","","","","","","-2.217660","-2.480000","","","","","","","D1 PROFILE","","","","",""
"60201600002237","Nodes","2237,","21.000000","37.762925","Default Known Flow Node","Known Flow","313581.226484","682671.087971","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000371","Nodes","371,","21.000000","38.353532","DDS demands","Known Flow","313593.476487","682704.212980","","0.000000","","","","","-4.019999","","","","","","-3.594755","-4.019999","","","","","","","D1 PROFILE","","","","",""
"60201600002200","Nodes","2200,","21.000000","38.356939","Default Known Flow Node","Known Flow","313594.351488","682708.962981","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002197","Nodes","2197,","21.000000","38.382615","Default Known Flow Node","Known Flow","313594.851488","682711.837982","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000089","Nodes","89,","21.000000","37.773664","DDS demands","Known Flow","313580.929484","682651.584965","","0.000000","","","","","-0.759999","","","","","","-0.679605","-0.759999","","","","","","","D1 PROFILE","","","","",""
"60201600002344","Nodes","2344,","21.000000","38.384025","Default Known Flow Node","Known Flow","313600.226489","682740.212989","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002251","Nodes","2251,","21.000000","38.419499","Default Known Flow Node","Known Flow","313599.101489","682735.087988","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002366","Nodes","2366,","21.000000","38.795868","Default Known Flow Node","Known Flow","313599.226489","682835.588015","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000367","Nodes","367,","21.000000","38.794709","DDS demands","Known Flow","313598.726489","682837.588016","","0.000000","","","","","-2.859999","","","","","","-2.557463","-2.859999","","","","","","","D1 PROFILE","","","","",""
"60201600002280","Nodes","2280,","21.000000","38.795868","Default Known Flow Node","Known Flow","313599.976489","682833.213015","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000343","Nodes","343,","21.000000","38.372231","DDS demands","Known Flow","313600.976489","682745.087991","","0.000000","","","","","-6.340000","","","","","","-5.669341","-6.340000","","","","","","","D1 PROFILE","","","","",""
"60201600002244","Nodes","2244,","21.000000","38.384025","Default Known Flow Node","Known Flow","313600.101489","682737.962989","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002364","Nodes","2364,","21.000000","38.805444","Default Known Flow Node","Known Flow","313601.101489","682825.838013","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002227","Nodes","2227,","21.000000","38.805444","Default Known Flow Node","Known Flow","313600.601489","682828.838013","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002359","Nodes","2359,","21.000000","38.686910","Default Known Flow Node","Known Flow","313606.101491","682810.338008","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002210","Nodes","2210,","21.000000","38.686910","Default Known Flow Node","Known Flow","313606.476491","682809.088008","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002350","Nodes","2350,","21.000000","38.636231","Default Known Flow Node","Known Flow","313607.101491","682773.087998","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000369","Nodes","369,","21.000000","38.632816","DDS demands","Known Flow","313606.351491","682769.962997","","0.000000","","","","","-3.930000","","","","","","-3.514276","-3.930000","","","","","","","D1 PROFILE","","","","",""
"60201600002279","Nodes","2279,","21.000000","38.636231","Default Known Flow Node","Known Flow","313607.601491","682774.837999","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002351","Nodes","2351,","21.000000","38.696354","Default Known Flow Node","Known Flow","313608.226491","682781.213001","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002199","Nodes","2199,","21.000000","38.695721","Default Known Flow Node","Known Flow","313608.226491","682803.838007","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002414","Nodes","2414,","21.000000","42.130123","Default Known Flow Node","Known Flow","313642.226501","682979.963055","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000342","Nodes","342,","21.000000","41.524759","Default Known Flow Node","Known Flow","313684.796512","682741.919990","","0.000000","","","","","0.000000","","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","","",""
"60201600002398","Nodes","2398,","21.000000","42.049534","Default Known Flow Node","Known Flow","313683.101512","682935.588043","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002357","Nodes","2357,","21.000000","41.656328","Default Known Flow Node","Known Flow","313679.976511","682802.463006","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002403","Nodes","2403,","21.000000","42.010982","Default Known Flow Node","Known Flow","313720.976522","682946.838046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000457","Nodes","457,","21.000000","41.227935","Default Known Flow Node","Known Flow","313829.203551","682746.740991","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000108","Nodes","108,","21.000000","40.648729","DDS demands","Known Flow","313699.900516","682864.379023","","0.000000","","","","","-10.209999","","","","","","-9.129964","-10.209999","","","","","","","D1 PROFILE","","","","",""
"60201600000610","Nodes","610,","21.000000","28.225473","DDS demands","Known Flow","312838.675282","683010.816063","","0.000000","","","","","-13.049999","","","","","","-11.669543","-13.049999","","","","","","","D1 PROFILE","","","","",""
"60201600000171","Nodes","171,","21.000000","28.150224","DDS demands","Known Flow","312637.851227","683007.963062","","0.000000","","","","","-5.249999","","","","","","-4.694643","-5.249999","","","","","","","D1 PROFILE","","","","",""
"60201600000190","Nodes","190,","21.000000","25.792701","DDS demands","Known Flow","312989.726323","683363.338159","","0.000000","","","","","-7.080000","","","","","","-6.331062","-7.080000","","","","","","","D1 PROFILE","","","","",""
"60201600000187","Nodes","187,","21.000000","26.082185","DDS demands","Known Flow","312952.601313","683393.713167","","0.000000","","","","","-11.220000","","","","","","-10.033124","-11.220000","","","","","","","D1 PROFILE","","","","",""
"60201600000616","Nodes","616,","21.000000","28.040107","DDS demands","Known Flow","312872.607291","683065.047078","","0.000000","","","","","-5.590000","","","","","","-4.998678","-5.590000","","","","","","","D1 PROFILE","","","","",""
"60201600002520","Nodes","2520,","21.000000","27.533916","Default Known Flow Node","Known Flow","312749.601258","683357.588157","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002198","Nodes","2198,","21.000000","27.314825","Default Known Flow Node","Known Flow","312766.476262","683380.713164","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000033","Nodes","33,","21.000000","28.012199","DDS demands","Known Flow","312782.834153","683274.278346","","0.000000","","","","","-3.640000","","","","","","-3.254953","-3.640000","","","","","","","D1 PROFILE","","","","",""
"60201600002449","Nodes","2449,","21.000000","28.165431","Default Known Flow Node","Known Flow","312815.226276","683114.088091","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000184","Nodes","184,","21.000000","27.682531","DDS demands","Known Flow","312779.476266","683324.213148","","0.000000","","","","","-6.170000","","","","","","-5.517324","-6.170000","","","","","","","D1 PROFILE","","","","",""
"60201600002516","Nodes","2516,","21.000000","27.810498","Default Known Flow Node","Known Flow","312787.351268","683302.338142","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000186","Nodes","186,","21.000000","27.191663","DDS demands","Known Flow","312822.726278","683376.963163","","0.000000","","","","","-6.419999","","","","","","-5.740878","-6.419999","","","","","","","D1 PROFILE","","","","",""
"60201600000191","Nodes","191,","21.000000","27.060534","DDS demands","Known Flow","312789.226268","683405.463170","","0.000000","","","","","-6.569999","","","","","","-5.875011","-6.569999","","","","","","","D1 PROFILE","","","","",""
"60201600000283","Nodes","283,","21.000000","26.882313","DDS demands","Known Flow","312863.226289","683388.713166","","0.000000","","","","","-12.069999","","","","","","-10.793209","-12.069999","","","","","","","D1 PROFILE","","","","",""
"60201600002255","Nodes","2255,","21.000000","26.892817","Default Known Flow Node","Known Flow","312858.036014","683404.105574","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002526","Nodes","2526,","21.000000","27.194700","Default Known Flow Node","Known Flow","312824.726278","683376.838163","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002471","Nodes","2471,","21.000000","26.082185","Default Known Flow Node","Known Flow","312974.243901","683406.848073","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002221","Nodes","2221,","21.000000","25.792701","Default Known Flow Node","Known Flow","312976.101319","683341.713153","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000034","Nodes","34,","21.000000","27.864753","DDS demands","Known Flow","312786.476268","683292.463140","","0.000000","","","","","-4.019999","","","","","","-3.594755","-4.019999","","","","","","","D1 PROFILE","","","","",""
"60201600000215","Nodes","215,","21.000000","27.959175","DDS demands","Known Flow","312783.976267","683280.463136","","0.000000","","","","","-5.619999","","","","","","-5.025504","-5.619999","","","","","","","D1 PROFILE","","","","",""
"60201600002511","Nodes","2511,","21.000000","27.664155","Default Known Flow Node","Known Flow","312727.226252","683269.588133","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000182","Nodes","182,","21.000000","27.418897","DDS demands","Known Flow","312719.726250","683261.713131","","0.000000","","","","","-25.959999","","","","","","-23.213896","-25.959999","","","","","","","D1 PROFILE","","","","",""
"60201600000183","Nodes","183,","21.000000","27.264678","DDS demands","Known Flow","312690.726242","683208.088117","","0.000000","","","","","-5.830000","","","","","","-5.213290","-5.830000","","","","","","","D1 PROFILE","","","","",""
"60201600002509","Nodes","2509,","21.000000","27.418897","Default Known Flow Node","Known Flow","312704.478330","683263.578251","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000031","Nodes","31,","21.000000","28.423298","DDS demands","Known Flow","312824.286278","683128.435095","","0.000000","","","","","-10.670000","","","","","","-9.541305","-10.670000","","","","","","","D1 PROFILE","","","","",""
"60201600000030","Nodes","30,","21.000000","28.076035","DDS demands","Known Flow","312867.298817","683124.503811","","0.000000","","","","","-7.469999","","","","","","-6.679807","-7.469999","","","","","","","D1 PROFILE","","","","",""
"60201600000029","Nodes","29,","21.000000","27.916542","DDS demands","Known Flow","312894.851297","683143.588099","","0.000000","","","","","-6.409999","","","","","","-5.731936","-6.409999","","","","","","","D1 PROFILE","","","","",""
"60201600002470","Nodes","2470,","21.000000","28.072721","Default Known Flow Node","Known Flow","312985.862816","683138.461725","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000290","Nodes","290,","21.000000","28.188918","DDS demands","Known Flow","312703.851245","683014.713064","","0.000000","","","","","-2.700000","","","","","","-2.414388","-2.700000","","","","","","","D1 PROFILE","","","","",""
"60201600000291","Nodes","291,","21.000000","28.027676","DDS demands","Known Flow","312642.698775","683054.908848","","0.000000","","","","","-3.520000","","","","","","-3.147647","-3.520000","","","","","","","D1 PROFILE","","","","",""
"60201600002469","Nodes","2469,","21.000000","28.092998","Default Known Flow Node","Known Flow","312697.774298","683002.274312","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000185","Nodes","185,","21.000000","27.291150","DDS demands","Known Flow","312719.368057","683357.092159","","0.000000","","","","","-23.620001","","","","","","-21.121428","-23.620001","","","","","","","D1 PROFILE","","","","",""
"60201600002193","Nodes","2193,","21.000000","27.291150","Default Known Flow Node","Known Flow","312678.226238","683340.963153","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002276","Nodes","2276,","21.000000","27.418897","Default Known Flow Node","Known Flow","312684.976240","683259.463131","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002209","Nodes","2209,","21.000000","27.374979","Default Known Flow Node","Known Flow","312683.226240","683286.588138","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002521","Nodes","2521,","21.000000","27.467745","Default Known Flow Node","Known Flow","312734.351254","683359.963158","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000609","Nodes","609,","21.000000","28.163383","DDS demands","Known Flow","312814.851275","683117.213092","","0.000000","","","","","-9.920000","","","","","","-8.870642","-9.920000","","","","","","","D1 PROFILE","","","","",""
"60201600002455","Nodes","2455,","21.000000","28.409100","Default Known Flow Node","Known Flow","312814.208634","683133.365972","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002456","Nodes","2456,","21.000000","28.409455","Default Known Flow Node","Known Flow","312814.577054","683133.316736","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000617","Nodes","617,","21.000000","28.095355","DDS demands","Known Flow","312836.137361","683071.837864","","0.000000","","","","","-8.260000","","","","","","-7.386240","-8.260000","","","","","","","D1 PROFILE","","","","",""
"60201600000618","Nodes","618,","21.000000","29.247827","DDS demands","Known Flow","312881.692294","683001.464060","","0.000000","","","","","-7.840000","","","","","","-7.010668","-7.840000","","","","","","","D1 PROFILE","","","","",""
"60201600002203","Nodes","2203,","21.000000","25.776049","Default Known Flow Node","Known Flow","312985.476322","683422.088175","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002425","Nodes","2425,","21.000000","40.313616","Default Known Flow Node","Known Flow","313461.101451","683037.463070","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002423","Nodes","2423,","21.000000","30.389684","Default Known Flow Node","Known Flow","313049.912282","683026.358085","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002523","Nodes","2523,","21.000000","25.792701","Default Known Flow Node","Known Flow","313003.694327","683366.770160","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000386","Nodes","386,","21.000000","28.361621","DDS demands","Known Flow","313022.476332","683134.088097","","0.000000","","","","","-7.469999","","","","","","-6.679807","-7.469999","","","","","","","D1 PROFILE","","","","",""
"60201600000301","Nodes","301,","21.000000","39.184878","DDS demands","Known Flow","313200.268185","683150.980840","","0.000000","","","","","-9.620000","","","","","","-8.602376","-9.620000","","","","","","","D1 PROFILE","","","","",""
"60201600000134","Nodes","134,","21.000000","39.692019","DDS demands","Known Flow","313306.601409","683456.838184","","0.000000","","","","","-5.400000","","","","","","-4.828776","-5.400000","","","","","","","D1 PROFILE","","","","",""
"60201600002536","Nodes","2536,","21.000000","39.692631","Default Known Flow Node","Known Flow","313299.476407","683447.463182","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000296","Nodes","296,","21.000000","39.385529","DDS demands","Known Flow","313356.101423","683117.963092","","0.000000","","","","","-4.419999","","","","","","-3.952443","-4.419999","","","","","","","D1 PROFILE","","","","",""
"60201600000297","Nodes","297,","21.000000","37.843671","DDS demands","Known Flow","313312.351411","683069.088079","","0.000000","","","","","-5.030000","","","","","","-4.497916","-5.030000","","","","","","","D1 PROFILE","","","","",""
"60201600000329","Nodes","329,","21.000000","40.803233","Default Known Flow Node","Known Flow","313494.476460","683092.963085","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002258","Nodes","2258,","21.000000","28.010574","Default Known Flow Node","Known Flow","313099.851353","683169.713106","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000624","Nodes","624,","21.000000","28.010574","Default Known Flow Node","Known Flow","313100.191353","683167.333106","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002517","Nodes","2517,","21.000000","40.213699","Default Known Flow Node","Known Flow","313367.652426","683310.918145","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000136","Nodes","136,","21.000000","40.216009","DDS demands","Known Flow","313368.609230","683310.409270","","0.000000","","","","","-15.599999","","","","","","-13.949799","-15.599999","","","","","","","D1 PROFILE","","","","",""
"60201600002483","Nodes","2483,","21.000000","40.223061","Default Known Flow Node","Known Flow","313427.668442","683180.580109","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002495","Nodes","2495,","21.000000","40.308195","Default Known Flow Node","Known Flow","313481.766457","683225.045121","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000315","Nodes","315,","21.000000","34.288665","DDS demands","Known Flow","313065.226344","683024.213067","","0.000000","","","","","-4.070000","","","","","","-3.639466","-4.070000","","","","","","","D1 PROFILE","","","","",""
"60201600002201","Nodes","2201,","21.000000","30.389684","Default Known Flow Node","Known Flow","313031.476334","683029.463068","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002212","Nodes","2212,","21.000000","26.527575","Default Known Flow Node","Known Flow","313032.601335","683465.838187","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002538","Nodes","2538,","21.000000","26.527575","Default Known Flow Node","Known Flow","313029.973821","683465.481710","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000023","Nodes","Logger 9609, 9 Bannerman Place","21.000000","25.991484","Val Log Post","Known Flow","313055.174628","683384.589162","","0.000000","","","","","-13.020000","","","","","","-11.642717","-13.020000","","","","","","","D1 PROFILE","","","","",""
"60201600002522","Nodes","2522,","21.000000","25.991484","Default Known Flow Node","Known Flow","313053.851340","683362.047159","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000623","Nodes","623,","21.000000","27.513249","DDS demands","Known Flow","313131.726362","683206.463116","","0.000000","-6.000000","","","","-6.929999","","","","","","-11.562237","-12.929999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60201600002485","Nodes","2485,","21.000000","27.513249","Default Known Flow Node","Known Flow","313131.226362","683188.213111","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600002475","Nodes","2475,","21.000000","28.010574","Default Known Flow Node","Known Flow","313101.601353","683163.713105","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000387","Nodes","387,","21.000000","28.662043","DDS demands","Known Flow","312958.601315","683107.338089","","0.000000","","","","","-0.790000","","","","","","-0.706432","-0.790000","","","","","","","D1 PROFILE","","","","",""
"60201600000304","Nodes","304,","21.000000","38.936622","DDS demands","Known Flow","313216.279903","683113.246932","","0.000000","","","","","-9.479999","","","","","","-8.477185","-9.479999","","","","","","","D1 PROFILE","","","","",""
"60201600002445","Nodes","2445,","21.000000","38.936622","Default Known Flow Node","Known Flow","313217.726385","683109.838090","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201600000133","Nodes","133,","21.000000","39.995085","DDS demands","Known Flow","313328.976415","683419.463174","","0.000000","","","","","-16.909999","","","","","","-15.121224","-16.909999","","","","","","","D1 PROFILE","","","","",""
