"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-429.712996","0.000000","1.000000","Volumetric","-1.000000"
"DL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"C3","Flow Categories","-5.119999","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-47.759998","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-88.199993","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-0.070000","0.000000","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","-37.599999","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
