"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"60205500000163","Nodes","163","21.000000","28.262336","DDS demands","Known Flow","324047.354332","701460.343083","","0.000000","","","","","-3.059999","","","","","-2.736306","-3.059999","","","","","","","D1 PROFILE","","","",""
"60205500000060","Nodes","60","21.000000","28.380347","DDS demands","Known Flow","324083.354342","701474.468087","","0.000000","","","","","-4.570000","","","","","-4.086576","-4.570000","","","","","","","D1 PROFILE","","","",""
"60205500002638","Nodes","2638","21.000000","28.452086","Default Known Flow Node","Known Flow","324081.854341","701481.843089","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000204","Nodes","204","21.000000","27.700521","DDS demands","Known Flow","324023.354325","701407.593069","","0.000000","","","","","-15.840000","","","","","-14.164411","-15.840000","","","","","","","D1 PROFILE","","","",""
"60205500000332","Nodes","332","21.000000","27.718835","DDS demands","Known Flow","324085.854342","701397.718066","","0.000000","","","","","-3.790000","","","","","-3.389085","-3.790000","","","","","","","D1 PROFILE","","","",""
"60205500000333","Nodes","333","21.000000","27.457615","DDS demands","Known Flow","324020.479325","701373.093060","","0.000000","","","","","-2.929999","","","","","-2.620058","-2.929999","","","","","","","D1 PROFILE","","","",""
"60205500002565","Nodes","2565","21.000000","28.667920","Default Known Flow Node","Known Flow","324181.229368","701243.343024","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000122","Nodes","122","21.000000","29.212230","DDS demands","Known Flow","324308.604403","701303.718041","","0.000000","","","","","-2.980000","","","","","-2.664769","-2.980000","","","","","","","D1 PROFILE","","","",""
"60205500000123","Nodes","123","21.000000","28.885289","DDS demands","Known Flow","324378.354422","701285.718036","","0.000000","","","","","-6.780000","","","","","-6.062797","-6.780000","","","","","","","D1 PROFILE","","","",""
"60205500002643","Nodes","2643","21.000000","29.354130","Default Known Flow Node","Known Flow","324332.732121","701326.469023","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000034","Nodes","34","21.000000","30.466010","DDS demands","Known Flow","324301.729401","701364.468057","","0.000000","","","","","-1.129999","","","","","-1.010466","-1.129999","","","","","","","D1 PROFILE","","","",""
"60205500002616","Nodes","2616","21.000000","29.957398","Default Known Flow Node","Known Flow","324303.104402","701361.593056","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000188","Nodes","188","21.000000","29.226030","DDS demands","Known Flow","324365.479418","701344.968052","","0.000000","","","","","-27.980000","","","","","-25.020216","-27.980000","","","","","","","D1 PROFILE","","","",""
"60205500002553","Nodes","2553","21.000000","29.226030","Default Known Flow Node","Known Flow","324355.979416","701339.593050","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002615","Nodes","2615","21.000000","29.900628","Default Known Flow Node","Known Flow","324394.979427","701360.093056","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000035","Nodes","35","21.000000","30.609040","Default Known Flow Node","Known Flow","324285.104397","701405.093068","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000030","Nodes","30","21.000000","30.358231","Default Known Flow Node","Known Flow","324274.354394","701424.468074","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000033","Nodes","33","21.000000","32.197732","DDS demands","Known Flow","324419.729219","701446.435755","","0.000000","","","","","-10.859999","","","","","-9.711205","-10.859999","","","","","","","D1 PROFILE","","","",""
"60205500002627","Nodes","2627","21.000000","32.197732","Default Known Flow Node","Known Flow","324422.479434","701441.718078","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000032","Nodes","32","21.000000","32.198636","Default Known Flow Node","Known Flow","324406.229430","701469.593086","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000186","Nodes","186","21.000000","32.485827","DDS demands","Known Flow","324484.268922","701437.534239","","0.000000","-0.059999","","","","-22.100000","","","","","-19.815870","-22.160001","","","C1 PROFILE","","","","D1 PROFILE","","","",""
"60205500002626","Nodes","2626","21.000000","32.572897","Default Known Flow Node","Known Flow","324484.979451","701438.468077","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000031","Nodes","31","21.000000","32.321334","DDS demands","Known Flow","324432.061620","701480.607643","","0.000000","","","","","-17.920000","","","","","-16.024385","-17.920000","","","","","","","D1 PROFILE","","","",""
"60205500000209","Nodes","209","21.000000","29.776699","DDS demands","Known Flow","324246.604386","701474.718087","","0.000000","","","","","-0.899999","","","","","-0.804796","-0.899999","","","","","","","D1 PROFILE","","","",""
"60205500000221","Nodes","221","21.000000","29.651258","DDS demands","Known Flow","324259.729390","701486.093090","","0.000000","","","","","-15.899999","","","","","-14.218064","-15.899999","","","","","","","D1 PROFILE","","","",""
"60205500002641","Nodes","2641","21.000000","29.621689","Default Known Flow Node","Known Flow","324257.104389","701490.593092","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002593","Nodes","2593","21.000000","27.546380","Default Known Flow Node","Known Flow","324028.229327","701345.343052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002636","Nodes","2636","21.000000","27.191451","Default Known Flow Node","Known Flow","324000.354319","701316.468044","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002528","Nodes","2528","21.000000","27.848843","Default Known Flow Node","Known Flow","323980.604314","701429.593075","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000027","Nodes","27","21.000000","28.537619","DDS demands","Known Flow","324105.729348","701493.218092","","0.000000","","","","","-17.309999","","","","","-15.478911","-17.309999","","","","","","","D1 PROFILE","","","",""
"60205500000331","Nodes","331","21.000000","28.984928","DDS demands","Known Flow","324226.979381","701356.593055","","0.000000","","","","","-4.489999","","","","","-4.015038","-4.489999","","","","","","","D1 PROFILE","","","",""
"60205500002556","Nodes","2556","21.000000","28.984928","Default Known Flow Node","Known Flow","324238.729384","701371.093059","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002510","Nodes","2510","21.000000","29.018014","Default Known Flow Node","Known Flow","324230.354382","701332.718049","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000231","Nodes","231","21.000000","28.945616","DDS demands","Known Flow","324200.604374","701329.468048","","0.000000","","","","","-6.300000","","","","","-5.633573","-6.300000","","","","","","","D1 PROFILE","","","",""
"60205500002595","Nodes","2595","21.000000","29.287201","Default Known Flow Node","Known Flow","324272.479393","701345.843052","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000330","Nodes","330","21.000000","29.303354","DDS demands","Known Flow","324274.866014","701347.070457","","0.000000","","","","","-11.279999","","","","","-10.086777","-11.279999","","","","","","","D1 PROFILE","","","",""
"60205500002552","Nodes","2552","21.000000","29.436075","Default Known Flow Node","Known Flow","324263.729391","701379.718061","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002571","Nodes","2571","21.000000","29.287201","Default Known Flow Node","Known Flow","324289.854398","701333.843049","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002547","Nodes","2547","21.000000","29.221495","Default Known Flow Node","Known Flow","324315.854405","701317.593044","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002640","Nodes","2640","21.000000","32.404307","Default Known Flow Node","Known Flow","324452.666492","701487.614936","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002623","Nodes","2623","21.000000","31.890543","DDS demands","Known Flow","324469.479447","701418.593072","","0.000000","","","","-2.200000","","","","","","-1.967279","-2.200000","","","","","","C4 PROFILE","","","","",""
"60205500000326","Nodes","326","21.000000","32.823952","DDS demands","Known Flow","324517.104460","701479.218088","","0.000000","","","","","-2.049999","","","","","-1.833146","-2.049999","","","","","","","D1 PROFILE","","","",""
"60205500000325","Nodes","325","21.000000","32.834530","Default Known Flow Node","Known Flow","324526.104462","701466.593085","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002573","Nodes","2573","21.000000","39.048280","Default Known Flow Node","Known Flow","324722.104516","701443.593079","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002625","Nodes","2625","21.000000","39.048280","Default Known Flow Node","Known Flow","324724.729516","701437.218077","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000229","Nodes","229","21.000000","27.465304","DDS demands","Known Flow","324584.354478","701337.218050","","0.000000","","","","","-22.999999","","","","","-20.567011","-22.999999","","","","","","","D1 PROFILE","","","",""
"60205500002529","Nodes","2529","21.000000","27.465304","Default Known Flow Node","Known Flow","324624.729489","701338.468050","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000228","Nodes","228","21.000000","29.438042","DDS demands","Known Flow","324578.854477","701415.468071","","0.000000","","","-3.629999","","-14.900000","","","","","-16.569857","-18.530000","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"60205500002598","Nodes","2598","21.000000","27.919343","DDS demands","Known Flow","324533.604464","701345.968052","","0.000000","","","","","-3.370000","","","","","-3.013514","-3.370000","","","","","","","D1 PROFILE","","","",""
"60205500000180","Nodes","180","21.000000","40.157488","DDS demands","Known Flow","324800.479537","701477.593088","","0.000000","","","","","-10.060000","","","","","-8.995832","-10.060000","","","","","","","D1 PROFILE","","","",""
"60205500002628","Nodes","2628","21.000000","39.048280","DDS demands","Known Flow","324741.229521","701446.468079","","0.000000","","","","","-12.899999","","","-5.749999","","-16.677163","-18.649999","","","","","","","D1 PROFILE","","","I2 PROFILE",""
"60205500000323","Nodes","323","21.000000","32.904962","DDS demands","Known Flow","324530.854463","701490.843092","","0.000000","","","","","-2.160000","","","","","-1.931510","-2.160000","","","","","","","D1 PROFILE","","","",""
"60205500000321","Nodes","321","21.000000","33.031088","DDS demands","Known Flow","324540.479466","701476.718088","","0.000000","","","","","-7.250000","","","","","-6.483080","-7.250000","","","","","","","D1 PROFILE","","","",""
"60205500002537","Nodes","2537","21.000000","39.048280","Default Known Flow Node","Known Flow","324729.104517","701428.093074","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000313","Nodes","313","21.000000","39.048280","Default Known Flow Node","Known Flow","324733.371484","701442.062816","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000314","Nodes","314","21.000000","39.048280","Default Known Flow Node","Known Flow","324701.729510","701450.718081","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002622","Nodes","2622","21.000000","38.917788","Default Known Flow Node","Known Flow","324756.979525","701416.593071","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002621","Nodes","2621","21.000000","38.917788","Default Known Flow Node","Known Flow","324761.479526","701407.468069","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000213","Nodes","213","21.000000","28.056248","DDS demands","Known Flow","323969.104311","701532.843103","","0.000000","","","","","-2.450000","","","","","-2.190834","-2.450000","","","","","","","D1 PROFILE","","","",""
"60205500000211","Nodes","211","21.000000","28.216670","DDS demands","Known Flow","323951.317306","701640.608132","","0.000000","","","","","-12.499999","","","","","-11.177723","-12.499999","","","","","","","D1 PROFILE","","","",""
"60205500002520","Nodes","2520","21.000000","28.334765","Default Known Flow Node","Known Flow","323984.065315","701668.610140","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000212","Nodes","212","21.000000","27.879778","DDS demands","Known Flow","323993.500317","701565.915112","","0.000000","","","","","-6.220000","","","","","-5.562035","-6.220000","","","","","","","D1 PROFILE","","","",""
"60205500002549","Nodes","2549","21.000000","28.334765","Default Known Flow Node","Known Flow","323987.860316","701669.628140","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000214","Nodes","214","21.000000","28.006524","DDS demands","Known Flow","323993.854317","701548.218107","","0.000000","","","","","-4.330000","","","","","-3.871963","-4.330000","","","","","","","D1 PROFILE","","","",""
"60205500000215","Nodes","215","21.000000","28.062833","DDS demands","Known Flow","324079.104341","701596.843120","","0.000000","","","","","-9.909999","","","","","-8.861699","-9.909999","","","","","","","D1 PROFILE","","","",""
"60205500000222","Nodes","222","21.000000","28.357658","Default Known Flow Node","Known Flow","324363.604418","701540.343105","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002647","Nodes","","0.000000","28.964844","DDS demands","Known Flow","324302.391951","701506.978104","","0.000000","","","","","-11.680000","","","","","-10.444465","-11.680000","","","","","","","D1 PROFILE","","","",""
"60205500002523","Nodes","2523","21.000000","28.710434","Default Known Flow Node","Known Flow","324077.229340","701686.593145","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000026","Nodes","26","21.000000","28.498565","DDS demands","Known Flow","324001.729319","701605.968123","","0.000000","","","","","-7.679999","","","","","-6.867593","-7.679999","","","","","","","D1 PROFILE","","","",""
"60205500000025","Nodes","25","21.000000","28.766053","DDS demands","Known Flow","324077.854340","701620.343127","","0.000000","","","","","-25.850000","","","","","-23.115534","-25.850000","","","","","","","D1 PROFILE","","","",""
"60205500000053","Nodes","53","21.000000","29.110677","DDS demands","Known Flow","324481.854450","701607.718123","","0.000000","","","","","-10.150000","","","","","-9.076311","-10.150000","","","","","","","D1 PROFILE","","","",""
"60205500002502","Nodes","2502","21.000000","29.143137","Default Known Flow Node","Known Flow","324487.229452","701610.343124","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000051","Nodes","51","21.000000","29.715577","DDS demands","Known Flow","324488.979452","701687.968145","","0.000000","","","","","-19.669999","","","","","-17.589266","-19.669999","","","","","","","D1 PROFILE","","","",""
"60205500002521","Nodes","2521","21.000000","29.533935","Default Known Flow Node","Known Flow","324467.479446","701676.343142","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002540","Nodes","2540","21.000000","31.635523","Default Known Flow Node","Known Flow","324351.604415","701733.968158","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002588","Nodes","2588","21.000000","31.635523","Default Known Flow Node","Known Flow","324353.375686","701734.664014","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002548","Nodes","2548","21.000000","31.635523","Default Known Flow Node","Known Flow","324331.604409","701743.843160","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002530","Nodes","2530","21.000000","29.323224","Default Known Flow Node","Known Flow","324439.229439","701635.968131","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002516","Nodes","2516","21.000000","29.323224","Default Known Flow Node","Known Flow","324462.229445","701648.093134","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002558","Nodes","2558","21.000000","29.231709","Default Known Flow Node","Known Flow","324455.229443","701614.468125","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002507","Nodes","2507","21.000000","29.187420","Default Known Flow Node","Known Flow","324478.354449","701626.593129","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002517","Nodes","2517","21.000000","29.401103","Default Known Flow Node","Known Flow","324483.604451","701654.218136","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002543","Nodes","2543","21.000000","29.242061","Default Known Flow Node","Known Flow","324474.104448","701576.843115","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002501","Nodes","2501","21.000000","29.153491","Default Known Flow Node","Known Flow","324499.354455","701590.468119","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000219","Nodes","219","21.000000","29.060653","DDS demands","Known Flow","324181.729368","701526.468101","","0.000000","","","","","-9.419999","","","","","-8.423532","-9.419999","","","","","","","D1 PROFILE","","","",""
"60205500000334","Nodes","334","21.000000","28.810882","DDS demands","Known Flow","324175.729367","701561.593111","","0.000000","","","","","-9.620000","","","","","-8.602376","-9.620000","","","","","","","D1 PROFILE","","","",""
"60205500002504","Nodes","2504","21.000000","28.793926","Default Known Flow Node","Known Flow","324078.104340","701613.718125","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000217","Nodes","217","21.000000","29.121247","DDS demands","Known Flow","324166.479364","701616.718126","","0.000000","","","","","-13.359999","","","","","-11.946751","-13.359999","","","","","","","D1 PROFILE","","","",""
"60205500000218","Nodes","218","21.000000","29.040543","DDS demands","Known Flow","324249.979387","701619.843127","","0.000000","","","","","-17.260000","","","","","-15.434201","-17.260000","","","","","","","D1 PROFILE","","","",""
"60205500000046","Nodes","46","21.000000","28.283747","DDS demands","Known Flow","324334.625000","701707.218150","","0.000000","","","","","-4.709999","","","","","-4.211766","-4.709999","","","","","","","D1 PROFILE","","","",""
"60205500002536","Nodes","2536","21.000000","28.261160","DDS demands","Known Flow","324362.104418","701685.468145","","0.000000","","","","","-2.929999","","","","","-2.620058","-2.929999","","","","","","","D1 PROFILE","","","",""
"60205500000023","Nodes","23","21.000000","28.688010","DDS demands","Known Flow","324241.354385","701695.343147","","0.000000","","","","","-15.769999","","","","","-14.101816","-15.769999","","","","","","","D1 PROFILE","","","",""
"60205500000216","Nodes","216","21.000000","28.535570","DDS demands","Known Flow","324103.854347","701689.218146","","0.000000","","","","","-6.260000","","","","","-5.597804","-6.260000","","","","","","","D1 PROFILE","","","",""
"60205500000220","Nodes","220","21.000000","29.154566","DDS demands","Known Flow","324259.479390","701560.218110","","0.000000","","","","","-17.090000","","","","","-15.282183","-17.090000","","","","","","","D1 PROFILE","","","",""
"60205500002505","Nodes","2505","21.000000","29.047155","Default Known Flow Node","Known Flow","324250.214795","701615.717293","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000227","Nodes","227","21.000000","28.100239","DDS demands","Known Flow","324391.354426","701555.968109","","0.000000","","","","","-4.150000","","","","","-3.711004","-4.150000","","","","","","","D1 PROFILE","","","",""
"60205500002500","Nodes","2500","21.000000","28.290509","Default Known Flow Node","Known Flow","324331.104409","701570.468113","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002652","Nodes","2652","21.000000","27.920181","DDS demands","Known Flow","324388.479425","701561.593111","","0.000000","","","","","-2.619999","","","","","-2.342850","-2.619999","","","","","","","D1 PROFILE","","","",""
"60205500000225","Nodes","225","21.000000","26.680877","DDS demands","Known Flow","324399.229428","701635.968131","","0.000000","","","","","-3.739999","","","","","-3.344374","-3.739999","","","","","","","D1 PROFILE","","","",""
"60205500002566","Nodes","2566","21.000000","26.680877","Default Known Flow Node","Known Flow","324389.229425","701649.218135","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000226","Nodes","226","21.000000","26.733490","DDS demands","Known Flow","324430.604436","701589.343118","","0.000000","","","","","-4.219999","","","","","-3.773599","-4.219999","","","","","","","D1 PROFILE","","","",""
"60205500002577","Nodes","2577","21.000000","26.644550","Default Known Flow Node","Known Flow","324458.479444","701556.968110","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002589","Nodes","2589","21.000000","30.905560","Default Known Flow Node","Known Flow","324459.979444","701734.718158","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000045","Nodes","45","21.000000","31.625849","DDS demands","Known Flow","324445.796292","701759.088562","","0.000000","","","","","-2.440000","","","","","-2.181891","-2.440000","","","","","","","D1 PROFILE","","","",""
"60205500000198","Nodes","198","21.000000","31.666499","DDS demands","Known Flow","324469.816240","701766.841862","","0.000000","","","","","-2.359999","","","","","-2.110354","-2.359999","","","","","","","D1 PROFILE","","","",""
"60205500000109","Nodes","109","21.000000","31.648260","DDS demands","Known Flow","324390.250458","701746.798400","","0.000000","","","","","-3.110000","","","","","-2.781017","-3.110000","","","","","","","D1 PROFILE","","","",""
"60205500000205","Nodes","205","21.000000","26.479098","DDS demands","Known Flow","324440.729439","701832.843185","","0.000000","","","","","-9.370000","","","","","-8.378822","-9.370000","","","","","","","D1 PROFILE","","","",""
"60205500000110","Nodes","110","21.000000","31.602290","DDS demands","Known Flow","324376.854422","701770.843168","","0.000000","","","","","-19.769999","","","","","-17.678687","-19.769999","","","","","","","D1 PROFILE","","","",""
"60205500002562","Nodes","2562","21.000000","31.496493","DDS demands","Known Flow","324418.104433","701794.468174","","0.000000","","-6.000000","","","","","","","","-5.365307","-6.000000","","","","C2 PROFILE","","","","","","",""
"60205500000235","Nodes","235","21.000000","31.497681","DDS demands","Known Flow","324359.479417","701846.468188","","0.000000","","","","","-6.280000","","","","","-5.615688","-6.280000","","","","","","","D1 PROFILE","","","",""
"60205500000206","Nodes","206","21.000000","26.358898","DDS demands","Known Flow","324431.354436","701974.218223","","0.000000","","","","","-15.290000","","","","","-13.672592","-15.290000","","","","","","","D1 PROFILE","","","",""
"60205500000236","Nodes","236","21.000000","30.771507","DDS demands","Known Flow","324328.354408","701964.218220","","0.000000","","","","","-8.539999","","","","","-7.636620","-8.539999","","","","","","","D1 PROFILE","","","",""
"60205500000208","Nodes","208","21.000000","26.595194","DDS demands","Known Flow","324481.702450","701849.434189","","0.000000","","","","","-9.999999","","","","","-8.942178","-9.999999","","","","","","","D1 PROFILE","","","",""
"60205500002591","Nodes","2591","21.000000","31.635523","Default Known Flow Node","Known Flow","324386.104424","701754.968163","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000224","Nodes","224","21.000000","28.274979","DDS demands","Known Flow","324366.354419","701653.468136","","0.000000","","","","","-10.580000","","","","","-9.460826","-10.580000","","","","","","","D1 PROFILE","","","",""
"60205500002648","Nodes","2648","21.000000","29.315929","Default Known Flow Node","Known Flow","324279.104395","701520.843100","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000223","Nodes","223","21.000000","28.353863","DDS demands","Known Flow","324322.229407","701589.468118","","0.000000","","","","","-4.159999","","","","","-3.719946","-4.159999","","","","","","","D1 PROFILE","","","",""
"60205500002522","Nodes","2522","21.000000","29.367519","Default Known Flow Node","Known Flow","324442.729439","701683.843144","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002546","Nodes","2546","21.000000","29.323224","Default Known Flow Node","Known Flow","324419.604433","701672.093141","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500002590","Nodes","2590","21.000000","31.465938","Default Known Flow Node","Known Flow","324445.854440","701752.968163","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205500000199","Nodes","199","21.000000","31.293201","DDS demands","Known Flow","324450.381611","701750.680871","","0.000000","","","","","-5.389999","","","","","-4.819834","-5.389999","","","","","","","D1 PROFILE","","","",""
"60205500002519","Nodes","2519","21.000000","29.323224","Default Known Flow Node","Known Flow","324451.479442","701668.093140","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
