"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"60605700000083","Nodes","83","21.000000","71.216028","DDS demands","Known Flow","306561.745926","861728.652963","","0.000000","","-0.920000","-0.822680","-0.920000","","","","D1 PROFILE"
"60605700000122","Nodes","122","21.000000","71.216028","Default Known Flow Node","Known Flow","306506.862559","861648.519672","","0.000000","","","0.000000","0.000000","","","",""
"60605700000028","Nodes","28","21.000000","71.467889","DDS demands","Known Flow","306587.553045","861735.836506","","0.000000","","-9.460000","-8.459301","-9.460000","","","","D1 PROFILE"
"60605700000027","Nodes","27","21.000000","72.895949","DDS demands","Known Flow","306655.083599","861768.747705","","0.000000","","-3.359999","-3.004572","-3.359999","","","","D1 PROFILE"
"60605700000103","Nodes","103","21.000000","71.144307","DDS demands","Known Flow","306583.625378","861836.601631","","0.000000","","-19.749999","-17.660804","-19.749999","","","","D1 PROFILE"
"60605700000104","Nodes","104","21.000000","70.684986","DDS demands","Known Flow","306430.375050","861841.716365","","0.000000","","-7.050000","-6.304236","-7.050000","","","","D1 PROFILE"
"60605700000105","Nodes","105","21.000000","71.031754","DDS demands","Known Flow","306580.514579","861928.431748","","0.000000","","-4.360000","-3.898790","-4.360000","","","","D1 PROFILE"
"60605700000029","Nodes","29","21.000000","71.028343","DDS demands","Known Flow","306580.375579","861942.571752","","0.000000","","-1.900000","-1.699014","-1.900000","","","","D1 PROFILE"
"60605700000117","Nodes","117","21.000000","71.028343","Default Known Flow Node","Known Flow","306612.924730","861991.157401","","0.000000","","","0.000000","0.000000","","","",""
"60605700000133","Nodes","133","21.000000","71.028343","Default Known Flow Node","Known Flow","306628.265994","861997.388246","","0.000000","","","0.000000","0.000000","","","",""
"60605700000118","Nodes","118","21.000000","71.028343","Default Known Flow Node","Known Flow","306705.033613","861988.766764","","0.000000","","","0.000000","0.000000","","","",""
"60605700000123","Nodes","123","21.000000","74.534181","Default Known Flow Node","Known Flow","306753.553626","861839.420724","","0.000000","","","0.000000","0.000000","","","",""
"60605700000061","Nodes","61","21.000000","74.959064","DDS demands","Known Flow","306765.475629","861850.101727","","0.000000","","-0.529999","-0.473935","-0.529999","","","","D1 PROFILE"
"60605700000002","Nodes","Ellington Park DG, Constant, Site ID 1080","21.000000","74.999996","Default Known Pressure Node","Known Pressure","306771.919631","861855.979728","","775.979970","","","191.890225","214.590004","","","",""
"60605700000062","Nodes","62","21.000000","74.387855","DDS demands","Known Flow","306730.105620","861818.688718","","0.000000","","-1.200000","-1.073061","-1.200000","","","","D1 PROFILE"
"60605700000063","Nodes","63","21.000000","70.772710","DDS demands","Known Flow","306875.881659","861650.406672","","0.000000","","-1.799999","-1.609592","-1.799999","","","","D1 PROFILE"
"60605700000064","Nodes","64","21.000000","70.785285","DDS demands","Known Flow","306835.418648","861670.263678","","0.000000","","-2.750000","-2.459099","-2.750000","","","","D1 PROFILE"
"60605700000065","Nodes","65","21.000000","69.321866","DDS demands","Known Flow","306850.678652","861553.898646","","0.000000","","-2.160000","-1.931510","-2.160000","","","","D1 PROFILE"
"60605700000066","Nodes","66","21.000000","68.183516","DDS demands","Known Flow","306913.837670","861529.973640","","0.000000","","-14.279999","-12.769430","-14.279999","","","","D1 PROFILE"
"60605700000067","Nodes","67","21.000000","60.969656","DDS demands","Known Flow","307053.873708","861466.962623","","0.000000","","-12.470000","-11.150897","-12.470000","","","","D1 PROFILE"
"60605700000014","Nodes","14","21.000000","61.327121","DDS demands","Known Flow","307418.121807","861514.604635","","0.000000","","-2.160000","-1.931510","-2.160000","","","","D1 PROFILE"
"60605700000013","Nodes","13","21.000000","61.312848","DDS demands","Known Flow","307359.313885","861574.533681","","0.000000","","-4.039999","-3.612640","-4.039999","","","","D1 PROFILE"
"60605700000022","Nodes","22","21.000000","49.775282","DDS demands","Known Flow","307475.920823","861586.629655","","0.000000","","-9.100000","-8.137383","-9.100000","","","","D1 PROFILE"
"60605700000012","Nodes","12","21.000000","61.394477","DDS demands","Known Flow","307392.682514","861598.964931","","0.000000","","-9.119999","-8.155266","-9.119999","","","","D1 PROFILE"
"60605700000017","Nodes","17","21.000000","61.348203","DDS demands","Known Flow","307421.134808","861558.256647","","0.000000","","-3.720000","-3.326490","-3.720000","","","","D1 PROFILE"
"60605700000038","Nodes","38","21.000000","50.501743","DDS demands","Known Flow","307849.586529","861523.203622","","0.000000","","-7.380000","-6.599328","-7.380000","","","","D1 PROFILE"
"60605700000041","Nodes","41","21.000000","49.161053","DDS demands","Known Flow","307714.447888","861509.599634","","0.000000","","-6.150000","-5.499440","-6.150000","","","","D1 PROFILE"
"60605700000021","Nodes","21","21.000000","50.992416","DDS demands","Known Flow","307556.744845","861597.892658","","0.000000","","-6.350000","-5.678283","-6.350000","","","","D1 PROFILE"
"60605700000023","Nodes","23","21.000000","49.637902","DDS demands","Known Flow","307505.296831","861538.639642","","0.000000","","-7.560000","-6.760287","-7.560000","","","","D1 PROFILE"
"60605700000020","Nodes","20","21.000000","51.398576","DDS demands","Known Flow","307570.924262","861603.468107","","0.000000","","-10.320000","-9.228329","-10.320000","","","","D1 PROFILE"
"60605700000019","Nodes","19","21.000000","60.969380","DDS demands","Known Flow","307674.113877","861616.167663","","0.000000","","-9.399999","-8.405647","-9.399999","","","","D1 PROFILE"
"60605700000024","Nodes","24","21.000000","50.934709","DDS demands","Known Flow","307535.492839","861632.516668","","0.000000","","-4.679999","-4.184939","-4.679999","","","","D1 PROFILE"
"60605700000015","Nodes","15","21.000000","63.824078","DDS demands","Known Flow","307592.118854","861635.927668","","0.000000","","-6.269999","-5.606746","-6.269999","","","","D1 PROFILE"
"60605700000011","Nodes","11","21.000000","64.303253","DDS demands","Known Flow","307551.321843","861701.574686","","0.000000","","-11.400000","-10.194084","-11.400000","","","","D1 PROFILE"
"60605700000010","Nodes","10","21.000000","67.626732","DDS demands","Known Flow","307598.611856","861731.206694","","0.000000","","-16.379998","-14.647288","-16.379998","","","","D1 PROFILE"
"60605700000001","Nodes","Easter Road DG, Constant, Site ID 1079","21.000000","69.999999","Default Known Pressure Node","Known Pressure","307569.948848","861760.622702","","1690.700002","","","212.931168","238.119996","","","",""
"60605700000018","Nodes","18","21.000000","61.874679","DDS demands","Known Flow","307717.735888","861641.028670","","0.000000","","-17.479999","-15.630928","-17.479999","","","","D1 PROFILE"
"60605700000030","Nodes","30","21.000000","58.817678","DDS demands","Known Flow","307753.526898","861573.501651","","0.000000","","-5.090000","-4.551569","-5.090000","","","","D1 PROFILE"
"60605700000042","Nodes","42","21.000000","58.391045","DDS demands","Known Flow","307745.937537","861565.419833","","0.000000","","-4.449999","-3.979269","-4.449999","","","","D1 PROFILE"
"60605700000043","Nodes","43","21.000000","58.307731","DDS demands","Known Flow","307735.065893","861505.409633","","0.000000","","-4.590000","-4.104460","-4.590000","","","","D1 PROFILE"
"60605700000044","Nodes","44","21.000000","57.043023","DDS demands","Known Flow","307695.273281","861556.257343","","0.000000","","-4.949999","-4.426378","-4.949999","","","","D1 PROFILE"
"60605700000050","Nodes","50","21.000000","56.987338","DDS demands","Known Flow","307690.835940","861577.424842","","0.000000","","-6.939999","-6.205872","-6.939999","","","","D1 PROFILE"
"60605700000045","Nodes","45","21.000000","56.599475","DDS demands","Known Flow","307671.298669","861526.572475","","0.000000","","-9.520000","-8.512955","-9.520000","","","","D1 PROFILE"
"60605700000047","Nodes","47","21.000000","56.622238","DDS demands","Known Flow","307673.317876","861504.416633","","0.000000","","-3.499999","-3.129762","-3.499999","","","","D1 PROFILE"
"60605700000031","Nodes","31","21.000000","57.739707","DDS demands","Known Flow","307792.489941","861550.519051","","0.000000","","-3.000000","-2.682653","-3.000000","","","","D1 PROFILE"
"60605700000033","Nodes","33","21.000000","57.280599","DDS demands","Known Flow","307797.037910","861513.567635","","0.000000","","-4.409999","-3.943500","-4.409999","","","","D1 PROFILE"
"60605700000034","Nodes","34","21.000000","57.271726","DDS demands","Known Flow","307822.048917","861516.917636","","0.000000","","-2.279999","-2.038816","-2.279999","","","","D1 PROFILE"
"60605700000016","Nodes","16","21.000000","63.793170","DDS demands","Known Flow","307627.961864","861639.702670","","0.000000","","-5.010000","-4.480031","-5.010000","","","","D1 PROFILE"
"60605700000032","Nodes","32","21.000000","57.725007","DDS demands","Known Flow","307817.244916","861556.700647","","0.000000","","-5.929999","-5.302711","-5.929999","","","","D1 PROFILE"
"60605700000116","Nodes","116","21.000000","66.628252","DDS demands","Known Flow","306328.400510","862076.761788","","0.000000","","-8.930000","-7.985366","-8.930000","","","","D1 PROFILE"
"60605700000112","Nodes","112","21.000000","69.626395","Default Known Flow Node","Known Flow","306385.724526","862003.386768","","0.000000","","","0.000000","0.000000","","","",""
"60605700000113","Nodes","113","21.000000","69.618234","Default Known Flow Node","Known Flow","306385.849526","862043.386779","","0.000000","","","0.000000","0.000000","","","",""
"60605700000078","Nodes","78","21.000000","36.198748","DDS demands","Known Flow","307658.990872","862582.366926","","0.000000","","-5.169999","-4.623106","-5.169999","","","","D1 PROFILE"
"60605700000079","Nodes","79","21.000000","35.989582","DDS demands","Known Flow","307696.845883","862536.675914","","0.000000","","-7.970000","-7.126916","-7.970000","","","","D1 PROFILE"
"60605700000080","Nodes","80","21.000000","36.102468","DDS demands","Known Flow","307636.479866","862617.385936","","0.000000","","-5.709999","-5.105984","-5.709999","","","","D1 PROFILE"
"60605700000115","Nodes","115","21.000000","69.419173","DDS demands","Known Flow","306402.152530","862187.135818","","0.000000","","-4.289999","-3.836194","-4.289999","","","","D1 PROFILE"
"60605700000121","Nodes","121","21.000000","70.988225","Default Known Flow Node","Known Flow","306430.248314","862150.444948","","0.000000","","","0.000000","0.000000","","","",""
"60605700000053","Nodes","53","21.000000","66.060791","DDS demands","Known Flow","307452.616816","862319.388854","","0.000000","","-3.810000","-3.406970","-3.810000","","","","D1 PROFILE"
"60605700000054","Nodes","54","21.000000","61.581242","DDS demands","Known Flow","307429.730810","862376.252870","","0.000000","","-4.530000","-4.050807","-4.530000","","","","D1 PROFILE"
"60605700000055","Nodes","55","21.000000","61.351897","DDS demands","Known Flow","307422.987808","862462.390893","","0.000000","","-6.409999","-5.731936","-6.409999","","","","D1 PROFILE"
"60605700000056","Nodes","56","21.000000","55.409800","DDS demands","Known Flow","307459.998818","862399.511876","","0.000000","","-3.970000","-3.550045","-3.970000","","","","D1 PROFILE"
"60605700000057","Nodes","57","21.000000","55.363875","DDS demands","Known Flow","307488.081826","862364.281867","","0.000000","","-3.880000","-3.469565","-3.880000","","","","D1 PROFILE"
"60605700000058","Nodes","58","21.000000","48.516430","DDS demands","Known Flow","307500.870829","862431.270885","","0.000000","","-5.659999","-5.061273","-5.659999","","","","D1 PROFILE"
"60605700000059","Nodes","59","21.000000","48.471862","DDS demands","Known Flow","307526.196836","862396.522875","","0.000000","","-3.899999","-3.487449","-3.899999","","","","D1 PROFILE"
"60605700000060","Nodes","60","21.000000","42.732762","DDS demands","Known Flow","307532.848838","862477.254897","","0.000000","","-0.600000","-0.536530","-0.600000","","","","D1 PROFILE"
"60605700000071","Nodes","71","21.000000","42.608772","DDS demands","Known Flow","307568.110848","862433.127885","","0.000000","","-6.040000","-5.401076","-6.040000","","","","D1 PROFILE"
"60605700000072","Nodes","72","21.000000","41.562337","DDS demands","Known Flow","307539.880840","862489.727901","","0.000000","","-4.210000","-3.764657","-4.210000","","","","D1 PROFILE"
"60605700000073","Nodes","73","21.000000","41.517904","DDS demands","Known Flow","307524.471836","862511.510907","","0.000000","","-5.119999","-4.578395","-5.119999","","","","D1 PROFILE"
"60605700000074","Nodes","74","21.000000","37.639551","DDS demands","Known Flow","307594.215855","862532.899913","","0.000000","","-3.150000","-2.816786","-3.150000","","","","D1 PROFILE"
"60605700000075","Nodes","75","21.000000","37.402522","DDS demands","Known Flow","307641.744868","862468.378895","","0.000000","","-7.129999","-6.375773","-7.129999","","","","D1 PROFILE"
"60605700000076","Nodes","76","21.000000","37.292751","DDS demands","Known Flow","307602.595857","862538.891914","","0.000000","","-4.500000","-4.023980","-4.500000","","","","D1 PROFILE"
"60605700000077","Nodes","77","21.000000","37.203466","DDS demands","Known Flow","307578.350851","862567.904922","","0.000000","","-6.289999","-5.624630","-6.289999","","","","D1 PROFILE"
"60605700000119","Nodes","119","21.000000","62.849253","Default Known Flow Node","Known Flow","306334.282209","861653.730767","","0.000000","","","0.000000","0.000000","","","",""
"60605700000090","Nodes","90","21.000000","62.821982","DDS demands","Known Flow","306338.480513","861647.555672","","0.000000","-5.509999","-2.750000","-7.386240","-8.259999","","","C4 PROFILE","D1 PROFILE"
"64301600000002","Nodes","","21.000000","66.008940","Default Known Flow Node","Known Flow","307412.486906","862361.834411","","0.000000","","","0.000000","0.000000","","","",""
"60605700000327","Nodes","","21.000000","68.522484","Default Known Flow Node","Known Flow","307392.617853","862270.445080","","0.000000","","","0.000000","0.000000","","","",""
"60605700000135","Nodes","","21.000000","68.586840","Default Known Flow Node","Known Flow","306451.166544","861727.062693","","0.000000","","","0.000000","0.000000","","","",""
"60605700000137","Nodes","","21.000000","71.216127","Default Known Flow Node","Known Flow","306560.013573","861728.725694","","0.000000","","","0.000000","0.000000","","","",""
"60605700000138","Nodes","","21.000000","71.410609","Default Known Flow Node","Known Flow","306580.467579","861739.248697","","0.000000","","","0.000000","0.000000","","","",""
"60605700000140","Nodes","","21.000000","64.106366","Default Known Flow Node","Known Flow","306318.635508","861757.778702","","0.000000","","","0.000000","0.000000","","","",""
"60605700000141","Nodes","","21.000000","71.148425","Default Known Flow Node","Known Flow","306581.900579","861836.573723","","0.000000","","","0.000000","0.000000","","","",""
"60605700000142","Nodes","","21.000000","71.446108","Default Known Flow Node","Known Flow","306586.081580","861736.374696","","0.000000","","","0.000000","0.000000","","","",""
"60605700000143","Nodes","","21.000000","66.091251","Default Known Flow Node","Known Flow","306399.640530","861666.240677","","0.000000","","","0.000000","0.000000","","","",""
"60605700000152","Nodes","","21.000000","67.898947","Default Known Flow Node","Known Flow","306340.583514","861881.125735","","0.000000","","","0.000000","0.000000","","","",""
"60605700000136","Nodes","","21.000000","70.818466","Default Known Flow Node","Known Flow","306518.278562","861728.351694","","0.000000","","","0.000000","0.000000","","","",""
"60605700000156","Nodes","","21.000000","63.199604","Default Known Flow Node","Known Flow","306190.488473","861847.850726","","0.000000","","","0.000000","0.000000","","","",""
"60605700000157","Nodes","","21.000000","63.117634","Default Known Flow Node","Known Flow","306205.773477","861868.423732","","0.000000","","","0.000000","0.000000","","","",""
"60605700000161","Nodes","","21.000000","70.684986","Default Known Flow Node","Known Flow","306428.606538","861841.713724","","0.000000","","","0.000000","0.000000","","","",""
"60605700000163","Nodes","","21.000000","70.702041","Default Known Flow Node","Known Flow","306515.142561","861728.602694","","0.000000","","","0.000000","0.000000","","","",""
"60605700000162","Nodes","","21.000000","70.601931","Default Known Flow Node","Known Flow","306493.160555","861784.095709","","0.000000","","","0.000000","0.000000","","","",""
"60605700000168","Nodes","","21.000000","66.948073","Default Known Flow Node","Known Flow","306443.161542","861663.509676","","0.000000","","","0.000000","0.000000","","","",""
"60605700000172","Nodes","","21.000000","71.028343","Default Known Flow Node","Known Flow","306627.354592","861998.317767","","0.000000","","","0.000000","0.000000","","","",""
"60605700000176","Nodes","","21.000000","71.028343","Default Known Flow Node","Known Flow","306611.619587","861990.509765","","0.000000","","","0.000000","0.000000","","","",""
"60605700000178","Nodes","","21.000000","71.028343","Default Known Flow Node","Known Flow","306580.362579","861956.889756","","0.000000","","","0.000000","0.000000","","","",""
"60605700000179","Nodes","","21.000000","70.988225","Default Known Flow Node","Known Flow","306428.554538","862150.460808","","0.000000","","","0.000000","0.000000","","","",""
"60605700000173","Nodes","","21.000000","71.028343","Default Known Flow Node","Known Flow","306663.488602","861966.420758","","0.000000","","","0.000000","0.000000","","","",""
"60605700000185","Nodes","","21.000000","71.028343","Default Known Flow Node","Known Flow","306670.096603","862035.036777","","0.000000","","","0.000000","0.000000","","","",""
"60605700000187","Nodes","","21.000000","61.412140","Default Known Flow Node","Known Flow","307391.377800","861600.831659","","0.000000","","","0.000000","0.000000","","","",""
"60605700000191","Nodes","","21.000000","61.319382","Default Known Flow Node","Known Flow","307358.804791","861577.388653","","0.000000","","","0.000000","0.000000","","","",""
"60605700000197","Nodes","","21.000000","58.802251","Default Known Flow Node","Known Flow","306891.816664","861468.800623","","0.000000","","","0.000000","0.000000","","","",""
"60605700000201","Nodes","","21.000000","68.573357","Default Known Flow Node","Known Flow","307390.808542","862269.256146","","0.000000","","","0.000000","0.000000","","","",""
"60605700000202","Nodes","","21.000000","65.962633","Default Known Flow Node","Known Flow","307414.432806","862362.951866","","0.000000","","","0.000000","0.000000","","","",""
"60605700000207","Nodes","","21.000000","51.434687","Default Known Flow Node","Known Flow","307569.635848","861605.530660","","0.000000","","","0.000000","0.000000","","","",""
"60605700000209","Nodes","","21.000000","52.875170","Default Known Flow Node","Known Flow","307785.066907","861478.487626","","0.000000","","","0.000000","0.000000","","","",""
"60605700000213","Nodes","","21.000000","58.400501","Default Known Flow Node","Known Flow","307746.331896","861567.596650","","0.000000","","","0.000000","0.000000","","","",""
"60605700000215","Nodes","","21.000000","57.080433","Default Known Flow Node","Known Flow","307695.200882","861558.951648","","0.000000","","","0.000000","0.000000","","","",""
"60605700000217","Nodes","","21.000000","49.759784","Default Known Flow Node","Known Flow","307698.357883","861461.929621","","0.000000","","","0.000000","0.000000","","","",""
"60605700000216","Nodes","","21.000000","56.620466","Default Known Flow Node","Known Flow","307671.059876","861529.192639","","0.000000","","","0.000000","0.000000","","","",""
"60605700000221","Nodes","","21.000000","50.501743","Default Known Flow Node","Known Flow","307849.027924","861525.773639","","0.000000","","","0.000000","0.000000","","","",""
"60605700000227","Nodes","","21.000000","57.778382","Default Known Flow Node","Known Flow","307792.057909","861553.125646","","0.000000","","","0.000000","0.000000","","","",""
"60605700000230","Nodes","","21.000000","49.355338","Default Known Flow Node","Known Flow","307645.966869","861418.950609","","0.000000","","","0.000000","0.000000","","","",""
"60605700000231","Nodes","","21.000000","49.355338","Default Known Flow Node","Known Flow","307680.224878","861417.916609","","0.000000","","","0.000000","0.000000","","","",""
"60605700000234","Nodes","","21.000000","49.775282","Default Known Flow Node","Known Flow","307469.079821","861597.671658","","0.000000","","","0.000000","0.000000","","","",""
"60605700000222","Nodes","","21.000000","50.943496","Default Known Flow Node","Known Flow","307814.015915","861434.324614","","0.000000","","","0.000000","0.000000","","","",""
"60605700000241","Nodes","-119","21.000000","62.837274","Default Known Flow Node","Known Flow","306336.149259","861651.035333","","0.000000","","","0.000000","0.000000","","","",""
"60605700000242","Nodes","-239635","21.000000","36.186296","Default Known Flow Node","Known Flow","307663.993874","862586.024927","","0.000000","","","0.000000","0.000000","","","",""
"60605700000243","Nodes","-239636","21.000000","36.186296","Default Known Flow Node","Known Flow","307669.388875","862589.431928","","0.000000","","","0.000000","0.000000","","","",""
"60605700000182","Nodes","","21.000000","71.028343","Default Known Flow Node","Known Flow","306580.023579","861959.817757","","0.000000","","","0.000000","0.000000","","","",""
"60605700000167","Nodes","","21.000000","63.117269","Default Known Flow Node","Known Flow","306245.303488","861886.267737","","0.000000","","","0.000000","0.000000","","","",""
"60605700000183","Nodes","","21.000000","66.991187","Default Known Flow Node","Known Flow","306265.273493","861999.509767","","0.000000","","","0.000000","0.000000","","","",""
"60605700000219","Nodes","","21.000000","50.665025","Default Known Flow Node","Known Flow","307443.773814","861498.860631","","0.000000","","","0.000000","0.000000","","","",""
"60605700000240","Nodes","","21.000000","56.987338","Default Known Flow Node","Known Flow","307689.997881","861580.971654","","0.000000","","","0.000000","0.000000","","","",""
"60605700000220","Nodes","","21.000000","56.620466","Default Known Flow Node","Known Flow","307669.376875","861546.711644","","0.000000","","","0.000000","0.000000","","","",""
"60605700000248","Nodes","-250889","21.000000","71.418196","Default Known Flow Node","Known Flow","306581.843780","861739.042068","","0.000000","","","0.000000","0.000000","","","",""
"60605700000247","Nodes","-250888","21.000000","70.834871","Default Known Flow Node","Known Flow","306520.000070","861728.367121","","0.000000","","","0.000000","0.000000","","","",""
"60605700000250","Nodes","-3600413","21.000000","74.534181","Default Known Flow Node","Known Flow","306702.970612","861881.869735","","0.000000","","","0.000000","0.000000","","","",""
"60605700000245","Nodes","-250891","21.000000","71.028343","Default Known Flow Node","Known Flow","306582.000932","861957.333288","","0.000000","","","0.000000","0.000000","","","",""
