"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-17293.149963","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-2008.659993","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-3007.310003","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-665.359990","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-495.590000","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-205.290000","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-1543.928980","0.000000","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","-373.531998","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"CC","Flow Categories","-57.230000","0.000000","1.000000","Volumetric","-1.000000"
"CT","Flow Categories","-163.730008","0.000000","1.000000","Volumetric","-1.000000"
"DH","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"CM","Flow Categories","","","1.000000","Volumetric","0"
"CL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"DL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"PL-DC","Flow Categories","-68.769998","0.000000","1.000000","Volumetric","0"
