"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60605101462472","Nodes","","21.000000","35.087566","Default Known Flow Node","Known Flow","332533.231641","839708.130702","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000055","Nodes","","21.000000","41.691140","DDS demands","Known Flow","332636.106669","839776.755720","","0.000000","","","","","-5.409999","","-9.999999","","","","-13.779897","-15.409999","","","","","","","D1 PROFILE","","DH PROFILE","","",""
"60605110000028","Nodes","","21.000000","34.447322","Default Known Flow Node","Known Flow","331976.856490","840005.380783","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000051","Nodes","","21.000000","34.534156","DDS demands","Known Flow","331971.481488","840004.755782","","0.000000","","","","","-7.909999","","","","","","-7.073263","-7.909999","","","","","","","D1 PROFILE","","","","",""
"60605100000052","Nodes","","21.000000","33.795992","DDS demands","Known Flow","331995.981495","840059.505797","","0.000000","","","","","-11.100000","","","","","","-9.925818","-11.100000","","","","","","","D1 PROFILE","","","","",""
"60605100000045","Nodes","","21.000000","36.291805","DDS demands","Known Flow","332246.981563","840001.005781","","0.000000","","","","","-10.209999","","","","","","-9.129964","-10.209999","","","","","","","D1 PROFILE","","","","",""
"60605100000049","Nodes","","21.000000","33.198887","DDS demands","Known Flow","332128.981531","840032.130790","","0.000000","","","","","-21.739998","","","","","","-19.440295","-21.739998","","","","","","","D1 PROFILE","","","","",""
"60605100000025","Nodes","","21.000000","35.443042","DDS demands","Known Flow","332413.106608","840339.130873","","0.000000","","","","","-13.170000","","","","","","-11.776849","-13.170000","","","","","","","D1 PROFILE","","","","",""
"60605100000023","Nodes","","21.000000","37.286352","DDS demands","Known Flow","332481.106627","840165.005826","","0.000000","-5.260000","","","","-27.759999","","","","","","-29.527074","-33.019999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60605100000034","Nodes","P00088638, Balvenie Street, -12.00","21.000000","33.236543","CSEP DDS Matched","Known Flow","332307.356580","840345.130875","","0.000000","","","","","-9.029999","-12.000000","","","","","-18.805402","-21.030000","","","","","","","D1 PROFILE","DC PROFILE","","","",""
"60605110000049","Nodes","","21.000000","33.232203","Default Known Flow Node","Known Flow","332368.106596","840373.130883","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000033","Nodes","","21.000000","34.288153","DDS demands","Known Flow","332330.981586","840269.255854","","0.000000","","","-1.370000","","-22.280000","","","","","","-21.148253","-23.649999","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"60605100000032","Nodes","","21.000000","37.375884","DDS demands","Known Flow","332355.231593","840075.755802","","0.000000","","","-1.409999","-3.800000","-29.169999","","","-2.759999","","","-33.211252","-37.140000","","","","","C3 PROFILE","C4 PROFILE","D1 PROFILE","","","I2 PROFILE","",""
"60605100000037","Nodes","","21.000000","32.032045","DDS demands","Known Flow","332210.856553","840253.130850","","0.000000","","","","","-13.060000","","-13.430000","","","","-23.687833","-26.490002","","","","","","","D1 PROFILE","","DH PROFILE","","",""
"60605100000040","Nodes","","21.000000","32.202392","DDS demands","Known Flow","332224.856557","840152.380823","","0.000000","","","","","-1.039999","","","","","","-0.929986","-1.039999","","","","","","","D1 PROFILE","","","","",""
"60605100000038","Nodes","","21.000000","31.336266","DDS demands","Known Flow","332124.856530","840246.130848","","0.000000","","","","","-6.939999","","","","","","-6.205872","-6.939999","","","","","","","D1 PROFILE","","","","",""
"60605100000039","Nodes","","21.000000","30.981382","DDS demands","Known Flow","332115.981527","840327.130870","","0.000000","","","","","-4.940000","","","","","","-4.417436","-4.940000","","","","","","","D1 PROFILE","","","","",""
"60605101462471","Nodes","","21.000000","33.198887","Default Known Flow Node","Known Flow","332125.481530","840068.130800","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000050","Nodes","","21.000000","33.151273","DDS demands","Known Flow","332061.356513","840063.380798","","0.000000","","","","","-5.709999","","","","","","-5.105984","-5.709999","","","","","","","D1 PROFILE","","","","",""
"60605100000041","Nodes","","21.000000","36.188013","DDS demands","Known Flow","332239.231561","840060.880798","","0.000000","","-36.460000","","","-15.800000","","","","","","-46.731828","-52.260000","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60605100000021","Nodes","","21.000000","38.022689","DDS demands","Known Flow","332490.106629","840095.005807","","0.000000","","","","","-22.850000","","","","","","-20.432879","-22.850000","","","","","","","D1 PROFILE","","","","",""
"60605100000022","Nodes","","21.000000","37.690925","DDS demands","Known Flow","332382.481600","840079.880803","","0.000000","","","","","-4.600000","","","","","","-4.113402","-4.600000","","","","","","","D1 PROFILE","","","","",""
"60605100000024","Nodes","","21.000000","36.472360","DDS demands","Known Flow","332432.731614","840266.130854","","0.000000","","","","","-10.490000","","","","","","-9.380345","-10.490000","","","","","","","D1 PROFILE","","","","",""
"60605100000036","Nodes","","21.000000","33.370115","DDS demands","Known Flow","332377.481599","840350.005876","","0.000000","","","","","-7.679999","","","","","","-6.867593","-7.679999","","","","","","","D1 PROFILE","","","","",""
"60605101462484","Nodes","","21.000000","33.232203","Default Known Flow Node","Known Flow","332371.231597","840374.630883","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605110000037","Nodes","","21.000000","39.729938","Default Known Flow Node","Known Flow","332564.481650","840105.380810","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605101462502","Nodes","","21.000000","39.185269","Default Known Flow Node","Known Flow","332563.731649","840364.755880","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000030","Nodes","","21.000000","39.185269","DDS demands","Known Flow","332534.856641","840340.380874","","0.000000","","","","","-10.529999","","","","","","-9.416113","-10.529999","","","","","","","D1 PROFILE","","","","",""
"60605100000019","Nodes","","21.000000","39.712029","DDS demands","Known Flow","332564.142643","840108.135241","","0.000000","","","","","-18.149999","","","","","","-16.230054","-18.149999","","","","","","","D1 PROFILE","","","","",""
"60605100000020","Nodes","","21.000000","38.449951","DDS demands","Known Flow","332681.856681","840125.005815","","0.000000","","","","","-12.780000","","","","","","-11.428104","-12.780000","","","","","","","D1 PROFILE","","","","",""
"60605101462501","Nodes","","21.000000","38.876108","Default Known Flow Node","Known Flow","332461.481621","840331.630871","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000027","Nodes","","21.000000","39.132493","DDS demands","Known Flow","332537.981642","840319.130868","","0.000000","","","","","-10.280000","","","","","","-9.192560","-10.280000","","","","","","","D1 PROFILE","","","","",""
"60605100000028","Nodes","","21.000000","38.150727","DDS demands","Known Flow","332599.481659","840327.130870","","0.000000","","","","","-6.540000","","","","","","-5.848185","-6.540000","","","","","","","D1 PROFILE","","","","",""
"60605100000026","Nodes","","21.000000","39.522560","DDS demands","Known Flow","332547.731645","840240.130846","","0.000000","","","","","-17.840000","","","","","","-15.952847","-17.840000","","","","","","","D1 PROFILE","","","","",""
"60605100000029","Nodes","","21.000000","37.515187","DDS demands","Known Flow","332630.731668","840381.005885","","0.000000","","","","","-13.380000","","","","","","-11.964636","-13.380000","","","","","","","D1 PROFILE","","","","",""
"60605100000008","Nodes","","21.000000","41.796539","DDS demands","Known Flow","332596.606658","840001.005781","","0.000000","","-55.290001","","","-3.960000","","","","","","-52.982414","-59.250001","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60605100000015","Nodes","","21.000000","40.004796","DDS demands","Known Flow","332696.606685","840028.380789","","0.000000","","","","","-12.729999","","","","","","-11.383393","-12.729999","","","","","","","D1 PROFILE","","","","",""
"60605104904540","Nodes","","21.000000","39.571801","Default Known Flow Node","Known Flow","332737.997715","840033.721231","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000016","Nodes","","21.000000","39.039604","DDS demands","Known Flow","332796.606713","840040.880792","","0.000000","","","","","-7.539999","","","","","","-6.742402","-7.539999","","","","","","","D1 PROFILE","","","","",""
"60605100000042","Nodes","","21.000000","38.004787","DDS demands","Known Flow","332789.356711","839968.130772","","0.000000","","","","","-15.270000","","","","","","-13.654708","-15.270000","","","","","","","D1 PROFILE","","","","",""
"60605100000017","Nodes","P07111142, Corsemaul Drive, -24.18","22.999998","37.721230","CSEP DDS Matched","Known Flow","332825.981721","840045.005793","","0.000000","","","","","-6.049999","-24.180000","","","","","-27.032207","-30.230001","","","","","","","D1 PROFILE","DC PROFILE","","","",""
"60605101462500","Nodes","","21.000000","37.721230","Default Known Flow Node","Known Flow","332848.172727","840047.899794","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000018","Nodes","","21.000000","37.775620","DDS demands","Known Flow","332802.606714","840145.130821","","0.000000","","","","","-2.140000","","","","","","-1.913626","-2.140000","","","","","","","D1 PROFILE","","","","",""
"60605100000035","Nodes","","21.000000","33.116360","DDS demands","Known Flow","332287.481574","840375.755883","","0.000000","","","-1.760000","","-23.280001","","","","","","-22.391217","-25.040000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"60605100000043","Nodes","","21.000000","32.752533","DDS demands","Known Flow","332236.981560","840513.505921","","0.000000","","","","","-2.230000","","","","","","-1.994105","-2.230000","","","","","","","D1 PROFILE","","","","",""
"60605110000024","Nodes","","21.000000","38.172878","Default Known Flow Node","Known Flow","332370.356597","839979.630776","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605110000018","Nodes","","21.000000","42.266076","Default Known Flow Node","Known Flow","332569.967623","839932.965155","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605101462476","Nodes","","21.000000","42.266076","Default Known Flow Node","Known Flow","332554.856647","839892.755752","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000044","Nodes","P00030517, Off Hill Street, -22.00","26.000000","27.079565","CSEP DDS Matched","Known Flow","332014.359576","840234.338687","","0.000000","","","","","","-22.000000","","","","","-19.672795","-22.000000","","","","","","","","DC PROFILE","","","",""
"60605110000023","Nodes","","21.000000","38.172878","Default Known Flow Node","Known Flow","332345.856590","839979.130775","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100001000","Nodes","","21.000000","36.055191","Default Known Flow Node","Known Flow","332235.326607","840089.626812","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605101462503","Nodes","","21.000000","36.055191","Point Loads","Known Flow","332230.643559","840088.957805","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605101462494","Nodes","","21.000000","36.055191","Default Known Flow Node","Known Flow","332231.727253","840114.286812","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605101462485","Nodes","","21.000000","38.136886","Default Known Flow Node","Known Flow","332732.606695","839978.505775","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000031","Nodes","","21.000000","26.735226","DDS demands","Known Flow","331937.731479","840227.630843","","0.000000","","-4.630000","","","-4.389999","","","","","","-8.065845","-9.020000","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60605100002001","Nodes","","22.999998","33.203103","Default Known Flow Node","Known Flow","332301.918120","840353.711555","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000074","Nodes","","21.000000","36.055191","Default Known Flow Node","Known Flow","332232.586113","840109.800750","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000061","Nodes","","21.000000","36.055191","Default Known Flow Node","Known Flow","332232.455559","840110.761811","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000112","Nodes","","21.000000","33.211750","Default Known Flow Node","Known Flow","332303.324143","840351.493164","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000135","Nodes","","21.000000","40.566377","Default Known Flow Node","Known Flow","332570.268225","840058.974744","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000136","Nodes","","21.000000","40.478489","Default Known Flow Node","Known Flow","332576.221653","840059.717797","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000138","Nodes","","21.000000","37.721230","Default Known Flow Node","Known Flow","332848.291727","840046.897794","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000075","Nodes","","21.000000","35.966675","Default Known Flow Node","Known Flow","332228.695558","840141.778820","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000151","Nodes","","21.000000","38.984577","Default Known Flow Node","Known Flow","332797.297155","840035.868696","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000153","Nodes","","21.000000","39.017971","Default Known Flow Node","Known Flow","332796.878131","840038.910495","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000154","Nodes","","21.000000","49.398243","DDS demands","Known Flow","332387.847649","839188.046976","","0.000000","","","","","-0.779999","","","","","","-0.697489","-0.779999","","","","","","","D1 PROFILE","","","","",""
"60605100000155","Nodes","","21.000000","49.995338","Default Known Flow Node","Known Flow","332363.048118","839197.966788","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000156","Nodes","Glendullan RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","332363.608269","839200.143799","","99.999997","","","","","","","","","","","5.007620","5.599999","","","","","","","","","","","",""
"60605100000157","Nodes","","21.000000","49.953252","Default Known Flow Node","Known Flow","332354.241754","839178.329609","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000159","Nodes","","21.000000","49.951522","Default Known Flow Node","Known Flow","332353.471136","839173.513246","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60605100000158","Nodes","","21.000000","49.640853","DDS demands","Known Flow","332335.819245","839162.943778","","0.000000","","","","","-2.259999","","","","","","-2.020932","-2.259999","","","","","","","D1 PROFILE","","","","",""
"60605100000160","Nodes","","21.000000","49.005887","DDS demands","Known Flow","332430.329484","839152.092248","","0.000000","","","","","-2.559999","","","","","","-2.289197","-2.559999","","","","","","","D1 PROFILE","","","","",""
