"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-748.779999","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-71.639999","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-14.279999","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-11.419999","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-132.969997","0.000000","1.000000","Volumetric","-1.000000"
"DC","Flow Categories","-49.570000","0.000000","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","-11.109999","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-PL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"CC","Flow Categories","","","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","","","1.000000","Volumetric","0"
"PL-DC","Flow Categories","-315.970004","0.000000","1.000000","Volumetric","0"
