"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60205300011858","Nodes","11858,","21.000000","35.255945","Default Known Flow Node","Known Flow","293146.844924","687396.839256","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011774","Nodes","11774,","21.000000","37.206149","Default Known Flow Node","Known Flow","293426.846000","687450.464271","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000164","Nodes","164,","21.000000","37.206149","DDS demands","Known Flow","293431.470001","687445.589270","","0.000000","","","","","-6.840000","","","","","","","-6.116450","-6.840000","","","","","","","D1 PROFILE","","","","","",""
"60205300011863","Nodes","11863,","21.000000","37.331451","Default Known Flow Node","Known Flow","293442.892004","687492.738283","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000067","Nodes","67,","21.000000","38.575294","DDS demands","Known Flow","293204.727939","687166.825194","","0.000000","-4.169999","","","","-5.249999","","","","","","","-8.423532","-9.419999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60205300011769","Nodes","11769,","21.000000","38.702806","Default Known Flow Node","Known Flow","293301.115966","687260.697219","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011868","Nodes","11868,","21.000000","38.660297","Default Known Flow Node","Known Flow","293181.593933","687245.091215","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000156","Nodes","156,","21.000000","38.844382","DDS demands","Known Flow","293357.720981","687316.089234","","0.000000","","","","","-3.390000","","","","","","","-3.031398","-3.390000","","","","","","","D1 PROFILE","","","","","",""
"60205300000063","Nodes","63,","21.000000","38.583669","DDS demands","Known Flow","293454.227075","687318.646554","","0.000000","","","","","-5.840000","","","","","","","-5.222232","-5.840000","","","","","","","D1 PROFILE","","","","","",""
"60205300011844","Nodes","11844,","21.000000","38.602594","Default Known Flow Node","Known Flow","293455.116007","687317.725235","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000059","Nodes","59,","21.000000","37.722306","DDS demands","Known Flow","293476.710013","687469.344276","","0.000000","","","","","-13.859999","","","","","","","-12.393859","-13.859999","","","","","","","D1 PROFILE","","","","","",""
"60205300000099","Nodes","99, P08117101, Regent Street, 24.19 SCMH","24.000000","37.384399","CSEP DDS Matched","Known Flow","293436.637504","687485.122930","","0.000000","","","","","","-24.190001","","","","","","-21.631131","-24.190001","","","","","","","","DC PROFILE","","","","",""
"60205300011771","Nodes","11771,","21.000000","37.206149","Default Known Flow Node","Known Flow","293435.096002","687441.839269","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011857","Nodes","11857,","21.000000","37.453485","Default Known Flow Node","Known Flow","293397.841992","687391.964255","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000061","Nodes","61,","21.000000","36.602474","DDS demands","Known Flow","293270.928957","687387.168254","","0.000000","","","","","-17.930000","","","","","","","-16.033327","-17.930000","","","","","","","D1 PROFILE","","","","","",""
"60205300011796","Nodes","11796,","21.000000","36.602474","Default Known Flow Node","Known Flow","293265.540956","687382.656253","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011848","Nodes","11848,","21.000000","35.286565","Default Known Flow Node","Known Flow","293200.768938","687331.058239","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000060","Nodes","60,","21.000000","37.107260","DDS demands","Known Flow","293403.077235","687498.085467","","0.000000","-6.000000","","","","-16.679999","","","","","","","-20.280862","-22.680001","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60205300000033","Nodes","33,","21.000000","34.704684","DDS demands","Known Flow","293092.158409","687467.651776","","0.000000","-2.609999","","","","-6.800000","","","","","","","-8.414590","-9.410000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60205300000031","Nodes","31,","21.000000","34.464404","DDS demands","Known Flow","293079.089905","687441.714269","","0.000000","","","","-3.140000","-17.899999","","","","","","","-18.814344","-21.039998","","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"60205300000038","Nodes","38,","21.000000","35.167284","DDS demands","Known Flow","293134.844920","687383.714253","","0.000000","","","","","-13.550000","","","","","","","-12.116652","-13.550000","","","","","","","D1 PROFILE","","","","","",""
"60205300000094","Nodes","94,","21.000000","31.197657","Default Known Flow Node","Known Flow","293120.381968","687321.890036","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011837","Nodes","11837,","21.000000","31.197657","Default Known Flow Node","Known Flow","293091.592909","687297.841230","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011760","Nodes","11760,","21.000000","31.197657","Default Known Flow Node","Known Flow","293089.845908","687275.089223","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011861","Nodes","11861,","21.000000","34.731182","Default Known Flow Node","Known Flow","293093.081909","687470.000276","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011853","Nodes","11853,","21.000000","34.719749","Default Known Flow Node","Known Flow","293090.789604","687472.931898","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000090","Nodes","90,","21.000000","31.218255","DDS demands","Known Flow","293125.159918","687312.436234","","0.000000","","","","","-15.129999","","","","","","","-13.529516","-15.129999","","","","","","","D1 PROFILE","","","","","",""
"60205300000216","Nodes","216,","21.000000","35.279439","DDS demands","Known Flow","293150.544934","687399.810731","","0.000000","","","","","-6.500000","","","","","","","-5.812416","-6.500000","","","","","","","D1 PROFILE","","","","","",""
"60205300000053","Nodes","53,","21.000000","37.209918","DDS demands","Known Flow","293446.132005","687491.550282","","0.000000","","","","","-4.190000","","","","","","","-3.746773","-4.190000","","","","","","","D1 PROFILE","","","","","",""
"60205300000157","Nodes","157,","21.000000","37.634069","Default Known Flow Node","Known Flow","293522.221026","687402.839258","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000149","Nodes","149,","21.000000","39.151139","DDS demands","Known Flow","293531.157028","687311.008233","","0.000000","","","","","-3.829999","","","","","","","-3.424854","-3.829999","","","","","","","D1 PROFILE","","","","","",""
"60205300011785","Nodes","11785,","21.000000","39.151139","Default Known Flow Node","Known Flow","293538.011030","687321.702236","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000150","Nodes","150,","21.000000","38.880016","DDS demands","Known Flow","293473.096012","687340.714241","","0.000000","-3.329999","","","","-5.150000","","","","","","","-7.582967","-8.480000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60205300000148","Nodes","148,","21.000000","39.380368","DDS demands","Known Flow","293519.073985","687275.439792","","0.000000","","","","","-0.810000","","","","","","","-0.724316","-0.810000","","","","","","","D1 PROFILE","","","","","",""
"60205300000073","Nodes","73,","21.000000","40.138769","DDS demands","Known Flow","293635.110629","687303.151038","","0.000000","","","","","-12.590000","","","","","","","-11.258204","-12.590000","","","","","","","D1 PROFILE","","","","","",""
"60205300011843","Nodes","11843,","21.000000","40.096173","Default Known Flow Node","Known Flow","293621.960053","687308.218232","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000075","Nodes","75,","21.000000","39.987898","DDS demands","Known Flow","293654.624793","687273.298505","","0.000000","","","","","-6.199999","","","","","","","-5.544150","-6.199999","","","","","","","D1 PROFILE","","","","","",""
"60205300000079","Nodes","79,","21.000000","40.210136","DDS demands","Known Flow","293716.976640","687268.943726","","0.000000","","","","","-6.610000","","","","","","","-5.910780","-6.610000","","","","","","","D1 PROFILE","","","","","",""
"60205300000160","Nodes","160,","21.000000","40.460559","DDS demands","Known Flow","293744.956086","687315.673234","","0.000000","","","","","-7.159999","","","","","","","-6.402599","-7.159999","","","","","","","D1 PROFILE","","","","","",""
"60205300000186","Nodes","186,","21.000000","38.583735","DDS demands","Known Flow","293564.096037","687434.714267","","0.000000","","","","","-9.809999","","","","","","","-8.772278","-9.809999","","","","","","","D1 PROFILE","","","","","",""
"60205300000187","Nodes","187,","21.000000","38.205792","DDS demands","Known Flow","293583.214042","687481.325279","","0.000000","","","","","-6.380000","","","","","","","-5.705110","-6.380000","","","","","","","D1 PROFILE","","","","","",""
"60205300000188","Nodes","188,","21.000000","38.038597","DDS demands","Known Flow","293600.081666","687497.427654","","0.000000","","","","","-17.509999","","","","","","","-15.657755","-17.509999","","","","","","","D1 PROFILE","","","","","",""
"60205300011865","Nodes","11865,","21.000000","38.024653","Default Known Flow Node","Known Flow","293613.967051","687498.340284","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000147","Nodes","147,","21.000000","40.105070","DDS demands","Known Flow","293555.852035","687332.854239","","0.000000","","","","","-2.630000","","","","","","","-2.351793","-2.630000","","","","","","","D1 PROFILE","","","","","",""
"60205300000143","Nodes","143,","21.000000","33.324653","DDS demands","Known Flow","292974.140877","687671.735331","","0.000000","-3.160000","","-2.819999","","-7.600000","","","","","","","-12.143479","-13.579999","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","","","","",""
"60205300011789","Nodes","11789,","21.000000","32.152286","DDS demands","Known Flow","292913.035860","687687.630336","","0.000000","","","","","-5.689999","","","","","","","-5.088099","-5.689999","","","","","","","D1 PROFILE","","","","","",""
"60205300011759","Nodes","11759,","21.000000","32.223678","DDS demands","Known Flow","292931.122865","687660.021328","","0.000000","","","","","-7.510000","","","","","","","-6.715576","-7.510000","","","","","","","D1 PROFILE","","","","","",""
"60205300011742","Nodes","11742,","21.000000","32.636470","DDS demands","Known Flow","292965.073682","687743.054551","","0.000000","","","","","-7.479999","","","","","","","-6.688749","-7.479999","","","","","","","D1 PROFILE","","","","","",""
"60205300011828","Nodes","11828,","21.000000","30.988728","DDS demands","Known Flow","292956.322872","687939.399404","","0.000000","","","","","-11.419999","","","","","","","-10.211968","-11.419999","","","","","","","D1 PROFILE","","","","","",""
"60205300011867","Nodes","11867,","21.000000","35.652882","Default Known Flow Node","Known Flow","293183.555934","687499.674284","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011799","Nodes","11799,","21.000000","35.610138","Default Known Flow Node","Known Flow","293168.806930","687487.425281","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011870","Nodes","11870,","21.000000","33.840058","Default Known Flow Node","Known Flow","293016.339888","687508.596287","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000023","Nodes","23,","21.000000","33.671490","DDS demands","Known Flow","293002.844884","687573.977305","","0.000000","","-6.000000","","","-9.989999","","","","","","","-14.298544","-15.989999","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"60205300000170","Nodes","170,","21.000000","31.074472","DDS demands","Known Flow","293035.372893","687918.721398","","0.000000","","","","","-6.130000","","","","","","","-5.481555","-6.130000","","","","","","","D1 PROFILE","","","","","",""
"60205300011826","Nodes","11826,","21.000000","31.074688","Default Known Flow Node","Known Flow","293036.177893","687915.485398","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011824","Nodes","11824,","21.000000","31.274254","Default Known Flow Node","Known Flow","293017.996888","687885.422389","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011822","Nodes","11822,","21.000000","31.449820","Default Known Flow Node","Known Flow","293026.116891","687870.777385","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011819","Nodes","11819,","21.000000","31.449820","Default Known Flow Node","Known Flow","293024.122994","687864.280665","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011816","Nodes","11816,","21.000000","31.853535","Default Known Flow Node","Known Flow","293036.095893","687828.964374","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011814","Nodes","11814,","21.000000","31.588104","DDS demands","Known Flow","292958.120918","687863.976096","","0.000000","","","","","-7.889999","","","","","","","-7.055379","-7.889999","","","","","","","D1 PROFILE","","","","","",""
"60205300011812","Nodes","11812,","21.000000","32.020413","Default Known Flow Node","Known Flow","293041.470895","687801.089366","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011810","Nodes","11810,","21.000000","32.020413","Default Known Flow Node","Known Flow","293040.595895","687794.339365","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000098","Nodes","98,","21.000000","33.363394","DDS demands","Known Flow","293210.876615","687600.994475","","0.000000","","","","-0.289999","-13.770000","","","","","","","-12.572703","-14.060000","","","","","","C4 PROFILE","D1 PROFILE","","","","","",""
"60205300011787","Nodes","11787,","21.000000","32.237196","Default Known Flow Node","Known Flow","293341.095976","687630.214320","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000145","Nodes","145,","21.000000","32.194156","DDS demands","Known Flow","293341.145961","687622.089625","","0.000000","","","","","-13.770000","","","","","","","-12.313380","-13.770000","","","","","","","D1 PROFILE","","","","","",""
"60205300011765","Nodes","11765,","21.000000","31.794889","Default Known Flow Node","Known Flow","293474.264013","687761.509356","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011773","Nodes","11773,","21.000000","31.794889","Default Known Flow Node","Known Flow","293456.971008","687771.339358","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000146","Nodes","146,","21.000000","33.166168","DDS demands","Known Flow","293460.043233","687626.867651","","0.000000","","","","","-5.119999","","","","","","","-4.578395","-5.119999","","","","","","","D1 PROFILE","","","","","",""
"60205300011754","Nodes","11754,","21.000000","32.322123","DDS demands","Known Flow","293404.078994","687623.339318","","0.000000","","","","","-8.260000","","","","","","","-7.386240","-8.260000","","","","","","","D1 PROFILE","","","","","",""
"60205300000055","Nodes","55,","21.000000","32.939705","DDS demands","Known Flow","293460.062681","687641.994840","","0.000000","","","","","-2.119999","","","","","","","-1.895741","-2.119999","","","","","","","D1 PROFILE","","","","","",""
"60205300011780","Nodes","11780,","21.000000","32.489509","Default Known Flow Node","Known Flow","293339.870976","687583.814307","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000165","Nodes","165,","21.000000","32.170828","DDS demands","Known Flow","293464.976010","687696.494338","","0.000000","","","","","-0.959999","","","","","","","-0.858449","-0.959999","","","","","","","D1 PROFILE","","","","","",""
"60205300000166","Nodes","166,","21.000000","32.120508","DDS demands","Known Flow","293461.006012","687712.949404","","0.000000","","","","","-11.159999","","","","","","","-9.979471","-11.159999","","","","","","","D1 PROFILE","","","","","",""
"60205300011764","Nodes","11764,","21.000000","32.115269","Default Known Flow Node","Known Flow","293459.826009","687717.840344","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000048","Nodes","48,","21.000000","31.285217","DDS demands","Known Flow","293252.222952","687745.971351","","0.000000","-1.809999","","","","-19.440000","","","","","","","-19.002130","-21.249999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60205300000088","Nodes","88,","21.000000","30.408126","DDS demands","Known Flow","293258.343954","687766.331357","","0.000000","-1.729999","","","","-17.290000","","","","","","","-17.008024","-19.020002","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60205300000046","Nodes","46,","21.000000","32.434496","DDS demands","Known Flow","293032.675793","687724.642915","","0.000000","","","","","-2.170000","","","","","","","-1.940452","-2.170000","","","","","","","D1 PROFILE","","","","","",""
"60205300000041","Nodes","41,","21.000000","32.563862","DDS demands","Known Flow","293078.220905","687733.714348","","0.000000","-0.059999","","","","-13.049999","","","","","","","-11.723197","-13.109999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60205300011823","Nodes","11823,","21.000000","31.274254","Default Known Flow Node","Known Flow","293021.115889","687881.028388","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011817","Nodes","11817,","21.000000","31.449820","Default Known Flow Node","Known Flow","293030.616892","687850.654380","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011820","Nodes","11820,","21.000000","31.449820","Default Known Flow Node","Known Flow","293046.595896","687869.589385","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011813","Nodes","11813,","21.000000","31.853535","Default Known Flow Node","Known Flow","293039.845894","687809.089369","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011809","Nodes","11809,","21.000000","32.020413","Default Known Flow Node","Known Flow","293047.095896","687779.589361","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011825","Nodes","11825,","21.000000","31.274254","Default Known Flow Node","Known Flow","293041.618895","687891.048391","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011815","Nodes","11815,","21.000000","31.853535","Default Known Flow Node","Known Flow","293057.970899","687820.214372","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011811","Nodes","11811,","21.000000","32.020413","Default Known Flow Node","Known Flow","293062.845901","687799.839366","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011854","Nodes","11854,","21.000000","34.368773","Default Known Flow Node","Known Flow","293182.117933","687574.317305","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000050","Nodes","50,","21.000000","32.452535","DDS demands","Known Flow","293299.086147","687570.672338","","0.000000","-17.399999","","","","-12.359999","","","","","","","-26.611924","-29.759999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60205300011805","Nodes","11805,","21.000000","32.322123","Default Known Flow Node","Known Flow","293404.845994","687589.218309","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300000200","Nodes","200,","21.000000","21.053014","DDS demands","Known Flow","293220.720944","687937.214404","","0.000000","","","","","-5.810000","","","","","","","-5.195405","-5.810000","","","","","","","D1 PROFILE","","","","","",""
"60205300011795","Nodes","11795,","21.000000","21.118776","Default Known Flow Node","Known Flow","293245.595950","687941.839405","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011869","Nodes","11869,","21.000000","33.840058","Default Known Flow Node","Known Flow","293007.548886","687503.320285","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011827","Nodes","11827,","21.000000","30.975123","Default Known Flow Node","Known Flow","293052.463898","687917.552398","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60205300011779","Nodes","11779,","21.000000","30.975123","Default Known Flow Node","Known Flow","293053.798898","687911.931397","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
