"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(CC)","NodeFlowByCategory(CT)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(CC)","NodeFlowProfileNameByCategory(CT)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"60200700002504","Nodes","2504","21.000000","25.181436","Default Known Flow Node","Known Flow","359897.302878","760080.628768","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000322","Nodes","322","21.000000","27.904345","DDS demands","Known Flow","359883.125347","760268.863988","","0.000000","","","","","","","-7.580000","","","","-6.778171","-7.580000","","","","","","","","","D1 PROFILE","","",""
"60200700000328","Nodes","328","21.000000","28.005108","DDS demands","Known Flow","359931.912097","760215.546071","","0.000000","","","","","","","-21.730000","","","","-19.431354","-21.730000","","","","","","","","","D1 PROFILE","","",""
"60200700000323","Nodes","323","21.000000","25.183757","DDS demands","Known Flow","359896.706086","760081.597334","","0.000000","","","","-1.580000","","","-18.389999","","","","-17.857530","-19.969998","","","","","","C4 PROFILE","","","D1 PROFILE","","",""
"60200700002484","Nodes","2484","21.000000","31.965718","Default Known Flow Node","Known Flow","359878.843709","760027.724951","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002411","Nodes","2411","21.000000","31.965718","Default Known Flow Node","Known Flow","359875.528215","760030.914868","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002492","Nodes","2492","21.000000","28.805312","Default Known Flow Node","Known Flow","359998.590131","760276.940198","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002503","Nodes","2503","21.000000","26.156608","Default Known Flow Node","Known Flow","360003.315233","760071.403090","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002435","Nodes","2435","21.000000","24.114570","Default Known Flow Node","Known Flow","360147.364155","760461.609138","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002502","Nodes","2502","21.000000","24.143311","Default Known Flow Node","Known Flow","360141.636940","760064.816789","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002490","Nodes","2490","21.000000","24.607154","Default Known Flow Node","Known Flow","360242.098752","760389.674439","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002489","Nodes","2489","21.000000","24.312683","Default Known Flow Node","Known Flow","360222.101651","760389.014317","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002487","Nodes","2487","21.000000","22.815591","Default Known Flow Node","Known Flow","360748.858296","760250.325139","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000414","Nodes","414","21.000000","24.345250","DDS demands","Known Flow","360499.642123","760730.434708","","0.000000","","","","","","","-3.980000","","","","-3.558987","-3.980000","","","","","","","","","D1 PROFILE","","",""
"60200700002395","Nodes","2395","21.000000","24.345250","Default Known Flow Node","Known Flow","360492.558937","760733.580452","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000411","Nodes","411","21.000000","24.135274","DDS demands","Known Flow","360391.661804","760721.775642","","0.000000","","","","","","","-14.880000","","","","-13.305963","-14.880000","","","","","","","","","D1 PROFILE","","",""
"60200700002408","Nodes","2408","21.000000","24.267655","Default Known Flow Node","Known Flow","360346.428645","760768.358498","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000417","Nodes","417","21.000000","24.104282","DDS demands","Known Flow","360701.804622","760583.446024","","0.000000","","","","","","","-14.349999","","","","-12.832026","-14.349999","","","","","","","","","D1 PROFILE","","",""
"60200700002499","Nodes","2499","21.000000","24.148222","Default Known Flow Node","Known Flow","360598.972217","760504.131569","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000378","Nodes","378","21.000000","24.446091","DDS demands","Known Flow","360514.634319","760566.008760","","0.000000","","","","","","","-7.109999","","","","-6.357889","-7.109999","","","","","","","","","D1 PROFILE","","",""
"60200700000412","Nodes","412","21.000000","24.335286","DDS demands","Known Flow","360505.392510","760702.397176","","0.000000","","","","","","","-11.239999","","","","-10.051008","-11.239999","","","","","","","","","D1 PROFILE","","",""
"60200700000413","Nodes","413","21.000000","24.267036","DDS demands","Known Flow","360523.823443","760694.918524","","0.000000","","","","","","","-3.940000","","","","-3.523218","-3.940000","","","","","","","","","D1 PROFILE","","",""
"60200700000415","Nodes","415","21.000000","24.215968","DDS demands","Known Flow","360564.627840","760678.182967","","0.000000","","","","","","","-13.529999","","","","-12.098767","-13.529999","","","","","","","","","D1 PROFILE","","",""
"60200700002498","Nodes","2498","21.000000","24.208411","Default Known Flow Node","Known Flow","360571.243162","760503.699564","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002470","Nodes","2470","21.000000","18.288314","Default Known Flow Node","Known Flow","360499.578321","759371.437633","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002376","Nodes","2376","21.000000","30.384977","Default Known Flow Node","Known Flow","359373.937945","760268.671086","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002421","Nodes","2421","21.000000","30.384977","Default Known Flow Node","Known Flow","359394.615950","760253.439081","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002508","Nodes","2508","21.000000","25.025174","Default Known Flow Node","Known Flow","359861.074924","760143.647765","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002491","Nodes","2491","21.000000","25.230071","Default Known Flow Node","Known Flow","358759.327568","760818.505371","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002445","Nodes","2445","21.000000","35.686014","Default Known Flow Node","Known Flow","359768.798052","760626.886183","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001078","Nodes","1078","21.000000","29.099651","DDS demands","Known Flow","360077.709839","760150.642144","","0.000000","","","-4.860000","","","","-2.259999","","","","-6.366831","-7.119999","","","","","C3 PROFILE","","","","D1 PROFILE","","",""
"60200700002409","Nodes","2409","21.000000","32.165073","Default Known Flow Node","Known Flow","359979.279378","759930.054796","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002469","Nodes","2469","21.000000","32.165073","Default Known Flow Node","Known Flow","360000.225886","759928.886627","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002434","Nodes","2434","21.000000","34.767536","Default Known Flow Node","Known Flow","359681.524028","760454.920136","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002481","Nodes","2481","21.000000","31.527853","Default Known Flow Node","Known Flow","359870.060337","760018.551467","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002482","Nodes","2482","21.000000","31.525108","Default Known Flow Node","Known Flow","359868.050208","760020.415544","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002444","Nodes","2444","21.000000","36.019191","Default Known Flow Node","Known Flow","359684.697029","760587.670172","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002461","Nodes","2461","21.000000","39.988013","Default Known Flow Node","Known Flow","359667.311025","760949.784271","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000003","Nodes","COOKSON DG, Tel, Site ID: 1571","21.000000","44.999973","Default Known Pressure Node","Known Pressure","359925.266095","760973.509277","","0.000000","","","","","","","","","","","477.476591","533.960015","","","","","","","","","","","",""
"60200700002459","Nodes","2459","21.000000","39.271891","Default Known Flow Node","Known Flow","359590.432335","760943.568573","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002383","Nodes","2383","21.000000","39.304936","Default Known Flow Node","Known Flow","359557.151995","760964.822275","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002405","Nodes","2405","21.000000","40.074100","Default Known Flow Node","Known Flow","359686.552030","761006.192286","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000731","Nodes","Trinty Village RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","360474.664860","761890.608555","","999998.967025","","","","","","","","","","","54.422100","60.859997","","","","","","","","","","","",""
"60200700001001","Nodes","1001","21.000000","36.740273","Default Known Flow Node","Known Flow","359627.329183","760628.360808","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002438","Nodes","2438","21.000000","32.882544","Default Known Flow Node","Known Flow","359545.757765","760487.561166","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002505","Nodes","2505","21.000000","31.842636","Default Known Flow Node","Known Flow","359763.651544","760122.354010","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002495","Nodes","2495","21.000000","25.062165","Default Known Flow Node","Known Flow","360315.491585","760447.987155","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002506","Nodes","2506","21.000000","31.842465","Default Known Flow Node","Known Flow","359763.184061","760122.765915","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000069","Nodes","69","21.000000","31.867380","DDS demands","Known Flow","359826.376922","760059.885712","","0.000000","-0.079999","","","","","","-18.239999","","","","-16.382072","-18.319999","","","C1 PROFILE","","","","","","D1 PROFILE","","",""
"60200700002480","Nodes","2480","21.000000","36.078727","Default Known Flow Node","Known Flow","360286.344575","759798.767673","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000452","Nodes","452","21.000000","23.232906","DDS demands","Known Flow","360666.505296","760196.267066","","0.000000","","","","","","","-2.529999","","","","-2.262371","-2.529999","","","","","","","","","D1 PROFILE","","",""
"60200700002399","Nodes","2399","21.000000","32.137183","Default Known Flow Node","Known Flow","359741.983807","760143.928331","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000621","Nodes","621","21.000000","31.751460","Default Known Flow Node","Known Flow","359875.446688","760013.766958","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002488","Nodes","2488","21.000000","31.891454","DDS demands","Known Flow","359850.041233","760037.312858","","0.000000","-1.120000","","","","","","-4.829999","","","","-5.320596","-5.949999","","","C1 PROFILE","","","","","","D1 PROFILE","","",""
"60200700002390","Nodes","2390","21.000000","36.119005","Default Known Flow Node","Known Flow","360286.703785","759819.874692","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000337","Nodes","337","21.000000","29.160765","DDS demands","Known Flow","360078.221874","760146.643686","","0.000000","","","","","","","-0.880000","","","","-0.786911","-0.880000","","","","","","","","","D1 PROFILE","","",""
"60200700002391","Nodes","2391","21.000000","39.664986","Default Known Flow Node","Known Flow","359691.414031","760909.676260","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002416","Nodes","2416","21.000000","39.751086","Default Known Flow Node","Known Flow","359693.874061","760941.466569","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002501","Nodes","2501","21.000000","44.022924","Default Known Flow Node","Known Flow","360353.282970","762041.569489","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002466","Nodes","2466","21.000000","31.457908","Default Known Flow Node","Known Flow","359908.364764","759924.826636","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002496","Nodes","2496","21.000000","25.062165","Default Known Flow Node","Known Flow","360294.036195","760454.615136","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000585","Nodes","585","21.000000","43.826831","DDS demands","Known Flow","360320.614202","762083.734579","","0.000000","","","","","","","-6.780000","","","","-6.062797","-6.780000","","","","","","","","","D1 PROFILE","","",""
"60200700002497","Nodes","2497","21.000000","25.062165","Default Known Flow Node","Known Flow","360265.700020","760456.941903","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002477","Nodes","2477","21.000000","24.901194","Default Known Flow Node","Known Flow","360681.078156","759708.757135","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002431","Nodes","2431","21.000000","41.985629","Default Known Flow Node","Known Flow","359898.034571","761082.163080","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000360","Nodes","360","21.000000","24.079723","DDS demands","Known Flow","360780.500197","759780.925157","","0.000000","","","","","","","-1.150000","","","","-1.028350","-1.150000","","","","","","","","","D1 PROFILE","","",""
"60200700000071","Nodes","71","21.000000","31.756059","Default Known Flow Node","Known Flow","359879.016366","760010.882918","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002479","Nodes","2479","21.000000","31.800737","Default Known Flow Node","Known Flow","359916.121732","759990.484139","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002371","Nodes","2371","21.000000","35.096525","Default Known Flow Node","Known Flow","359464.282734","760920.840189","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000005","Nodes","5","21.000000","37.456588","Default Known Flow Node","Known Flow","359746.507046","760760.050219","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700002478","Nodes","2478","21.000000","30.664318","Default Known Flow Node","Known Flow","359386.348948","760330.377102","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000494","Nodes","494","21.000000","32.438166","Default Known Flow Node","Known Flow","360074.421340","759892.423165","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000497","Nodes","497","21.000000","24.958287","Default Known Flow Node","Known Flow","360548.874441","760278.262258","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000498","Nodes","498","21.000000","25.941361","Default Known Flow Node","Known Flow","360349.631210","760272.631087","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000502","Nodes","502","21.000000","24.938704","Default Known Flow Node","Known Flow","360348.520210","760461.825138","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700000495","Nodes","495","21.000000","32.438166","Default Known Flow Node","Known Flow","360076.974613","759891.855351","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001498","Nodes","1498","21.000000","29.189799","Default Known Flow Node","Known Flow","359168.729889","760464.289139","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001499","Nodes","1499","21.000000","29.189799","Default Known Flow Node","Known Flow","359166.807888","760463.600139","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001500","Nodes","1500","21.000000","29.771061","Default Known Flow Node","Known Flow","359201.147898","760471.117141","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001502","Nodes","1502","21.000000","29.651063","Default Known Flow Node","Known Flow","359102.796871","760562.258165","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001503","Nodes","1503","21.000000","29.221236","Default Known Flow Node","Known Flow","358991.861841","760512.657152","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001509","Nodes","1509","21.000000","29.523926","Default Known Flow Node","Known Flow","359165.364376","760487.407855","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001541","Nodes","1541","21.000000","30.674290","Default Known Flow Node","Known Flow","359311.282591","760520.026801","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001518","Nodes","1518","21.000000","32.819421","Default Known Flow Node","Known Flow","358967.135834","760728.604211","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001521","Nodes","1521","21.000000","25.486228","Default Known Flow Node","Known Flow","358752.576776","760832.337239","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001522","Nodes","1522","21.000000","35.470051","Default Known Flow Node","Known Flow","359321.252930","760754.683218","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001523","Nodes","1523","21.000000","33.665759","DDS demands","Known Flow","359047.470856","760784.421226","","0.000000","","-153.109999","","","","","","","","","-136.913703","-153.109999","","","","C2 PROFILE","","","","","","","",""
"60200700001524","Nodes","1524","21.000000","25.110966","Default Known Flow Node","Known Flow","358699.971761","760752.440217","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001525","Nodes","1525","21.000000","24.840814","DDS demands","Known Flow","358670.288753","760764.125220","","0.000000","","","","","","","-11.669999","","","","-10.435522","-11.669999","","","","","","","","","D1 PROFILE","","",""
"60200700001519","Nodes","1519","21.000000","32.973358","Default Known Flow Node","Known Flow","359001.261843","760753.794218","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001532","Nodes","1532","21.000000","32.613035","Default Known Flow Node","Known Flow","359214.339901","761005.026286","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001533","Nodes","1533","21.000000","32.656734","Default Known Flow Node","Known Flow","359171.766890","760977.097278","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001510","Nodes","1510","21.000000","30.715160","Default Known Flow Node","Known Flow","359315.838929","760521.428154","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001540","Nodes","1540","21.000000","30.537245","Default Known Flow Node","Known Flow","359141.588881","760650.691189","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001542","Nodes","1542","21.000000","26.050321","Default Known Flow Node","Known Flow","359789.464058","760426.997129","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001543","Nodes","1543","21.000000","26.050321","Default Known Flow Node","Known Flow","359795.833059","760431.341130","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001544","Nodes","1544","21.000000","32.884540","Default Known Flow Node","Known Flow","359550.155993","760492.688146","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001545","Nodes","1545","21.000000","32.884540","Default Known Flow Node","Known Flow","359595.213005","760533.469158","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001548","Nodes","1548","21.000000","33.269169","Default Known Flow Node","Known Flow","359684.349029","760283.257090","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001549","Nodes","1549","21.000000","33.269169","Default Known Flow Node","Known Flow","359694.056032","760283.855090","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001554","Nodes","Logger 10202, o/s 24 Castle Street, Brechin","21.000000","29.123789","Val Log Cath","Known Flow","359332.396933","760094.677038","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001559","Nodes","1559","21.000000","30.136398","Default Known Flow Node","Known Flow","359269.761916","760353.410109","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001560","Nodes","1560","21.000000","33.358812","Default Known Flow Node","Known Flow","359692.839031","760296.971093","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001562","Nodes","1562","21.000000","29.148599","DDS demands","Known Flow","359785.752057","760256.186082","","0.000000","-6.000000","","","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","","","",""
"60200700001564","Nodes","1564","21.000000","31.519901","Default Known Flow Node","Known Flow","359824.561067","760061.607029","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001567","Nodes","1567","21.000000","31.459685","DDS demands","Known Flow","359763.937051","759943.498997","","0.000000","-13.300000","","","","","","","","","","-11.893098","-13.300000","","","C1 PROFILE","","","","","","","","",""
"60200700001594","Nodes","1594","21.000000","31.467641","Default Known Flow Node","Known Flow","359811.048413","760043.784758","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001569","Nodes","1569","21.000000","29.287059","Default Known Flow Node","Known Flow","359482.662974","760163.910057","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001571","Nodes","1571","21.000000","29.231623","Default Known Flow Node","Known Flow","359373.399137","760214.137822","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001572","Nodes","1572","21.000000","29.231623","Default Known Flow Node","Known Flow","359364.828942","760207.314069","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001573","Nodes","1573","21.000000","30.815329","Default Known Flow Node","Known Flow","359375.819945","760289.791091","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001575","Nodes","1575","21.000000","31.841477","Default Known Flow Node","Known Flow","359760.485050","760125.144046","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001656","Nodes","1656","21.000000","32.144856","Default Known Flow Node","Known Flow","359763.375529","760127.277441","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001579","Nodes","1579","21.000000","31.778522","Default Known Flow Node","Known Flow","359569.131998","760241.708078","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001581","Nodes","1581","21.000000","32.475413","Default Known Flow Node","Known Flow","359704.382035","760210.815070","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001584","Nodes","1584","21.000000","30.647759","DDS demands","Known Flow","359402.255687","760399.748270","","0.000000","","","","","","","-16.909999","","","","-15.121224","-16.909999","","","","","","","","","D1 PROFILE","","",""
"60200700001585","Nodes","1585","21.000000","31.137255","Default Known Flow Node","Known Flow","359348.533938","760542.178160","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001587","Nodes","1587","21.000000","33.842850","Default Known Flow Node","Known Flow","359680.577028","760354.119109","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001588","Nodes","1588","21.000000","33.842850","Default Known Flow Node","Known Flow","359688.313030","760354.303109","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001653","Nodes","1653","21.000000","32.632993","Default Known Flow Node","Known Flow","359686.126476","760260.359742","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001591","Nodes","1591","21.000000","30.384977","Default Known Flow Node","Known Flow","359397.710951","760263.952084","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001592","Nodes","1592","21.000000","32.136655","Default Known Flow Node","Known Flow","359736.012043","760153.843054","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001593","Nodes","1593","21.000000","32.180017","Default Known Flow Node","Known Flow","359699.323033","760131.896048","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001595","Nodes","1595","21.000000","31.495013","Default Known Flow Node","Known Flow","359821.750067","760058.219028","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001596","Nodes","1596","21.000000","31.012717","Default Known Flow Node","Known Flow","359641.222017","760172.933059","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001597","Nodes","1597","21.000000","31.230090","DDS demands","Known Flow","359641.378017","760177.413061","","0.000000","","","","","","","-12.260000","","","","-10.963111","-12.260000","","","","","","","","","D1 PROFILE","","",""
"60200700001558","Nodes","1558","21.000000","29.856859","DDS demands","Known Flow","359772.114053","760283.932090","","0.000000","","-0.070000","","","","","-4.340000","","","","-3.943500","-4.409999","","","","C2 PROFILE","","","","","D1 PROFILE","","",""
"60200700001601","Nodes","1601","21.000000","32.884540","Default Known Flow Node","Known Flow","359544.729991","760490.118146","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001602","Nodes","1602","21.000000","29.616895","Default Known Flow Node","Known Flow","359531.972988","760168.967058","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001603","Nodes","1603","21.000000","29.616895","Default Known Flow Node","Known Flow","359534.197988","760172.248059","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001684","Nodes","1684","21.000000","31.885665","Default Known Flow Node","Known Flow","359421.139415","760551.980913","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001661","Nodes","1661","21.000000","32.436885","Default Known Flow Node","Known Flow","359714.898904","760197.306255","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001620","Nodes","1620","21.000000","29.298235","Default Known Flow Node","Known Flow","359435.685603","760147.314875","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001612","Nodes","1612","21.000000","32.136938","Default Known Flow Node","Known Flow","359737.790044","760147.898053","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001657","Nodes","1657","21.000000","32.136953","Default Known Flow Node","Known Flow","359736.669043","760146.901052","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001619","Nodes","1619","21.000000","29.622357","Default Known Flow Node","Known Flow","359543.081991","760168.461058","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001621","Nodes","1621","21.000000","29.254616","Default Known Flow Node","Known Flow","359414.405956","760161.801056","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001630","Nodes","1630","21.000000","29.303138","DDS demands","Known Flow","359814.893065","760322.910100","","0.000000","","","","","","","-8.669999","","","","-7.752868","-8.669999","","","","","","","","","D1 PROFILE","","",""
"60200700001589","Nodes","1589","21.000000","32.877734","Default Known Flow Node","Known Flow","359691.201429","760261.545127","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001642","Nodes","1642","21.000000","26.050321","Default Known Flow Node","Known Flow","359751.725047","760423.176128","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001634","Nodes","1634","21.000000","32.549628","Default Known Flow Node","Known Flow","359695.043801","760249.528213","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60200700001635","Nodes","1635","21.000000","32.549628","Default Known Flow Node","Known Flow","359693.720032","760249.154080","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
