"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)"
"60203000000087","Nodes","87,","21.000000","29.280200","DDS demands","Known Flow","357249.226367","703833.668729","","0.000000","-2.069999","","","","-2.019999","","","","","","-3.657351","-4.089999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60203000009085","Nodes","-338","21.000000","30.849425","Default Known Flow Node","Known Flow","356659.891206","703577.981659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000312","Nodes","Logger 9752, 32 Gunzie Street","21.000000","30.688735","Val Log Cath","Known Flow","356668.845316","703607.598218","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000056","Nodes","56","21.000000","30.588200","DDS demands","Known Flow","356646.488203","703639.632676","","0.000000","","","","","-4.949999","","","","","","-4.426378","-4.949999","","","","","","","D1 PROFILE","","","","",""
"60203000000132","Nodes","132","21.000000","29.960377","DDS demands","Known Flow","357169.469345","703814.756724","","0.000000","","","","","-13.529999","","","","","","-12.098767","-13.529999","","","","","","","D1 PROFILE","","","","",""
"60203000009127","Nodes","-449","21.000000","29.298811","Default Known Flow Node","Known Flow","357248.706366","703835.793730","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000121","Nodes","121","21.000000","24.277127","DDS demands","Known Flow","357617.084467","704058.861790","","0.000000","","","","","-18.870000","","","","","","-16.873891","-18.870000","","","","","","","D1 PROFILE","","","","",""
"60203000000315","Nodes","Logger 9796, 80 Pickford Crescent","21.000000","24.295267","Val Log Cath","Known Flow","357630.288865","703997.051142","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000123","Nodes","123","21.000000","24.319306","DDS demands","Known Flow","357651.388476","703983.352770","","0.000000","","","","","-19.359999","","","","","","-17.312058","-19.359999","","","","","","","D1 PROFILE","","","","",""
"60203000009136","Nodes","-470","21.000000","34.052992","Default Known Flow Node","Known Flow","356912.354275","703937.245757","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000001002","Nodes","1002","21.000000","34.563198","Default Known Flow Node","Known Flow","356949.556285","703954.609762","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000305","Nodes","305","21.000000","34.854696","DDS demands","Known Flow","356964.727289","703961.833764","","0.000000","","","","","-11.340000","","","","","","-10.140432","-11.340000","","","","","","","D1 PROFILE","","","","",""
"60203000000104","Nodes","104","21.000000","34.991122","DDS demands","Known Flow","357073.084319","704035.315784","","0.000000","-2.099999","","","","-5.519999","","","","","","-6.813940","-7.619999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60203000009061","Nodes","-295","21.000000","30.286509","DDS demands","Known Flow","356111.141057","703472.484631","","0.000000","","","","","-2.949999","","","","","","-2.637942","-2.949999","","","","","","","D1 PROFILE","","","","",""
"60203000000125","Nodes","125","21.000000","30.344729","DDS demands","Known Flow","356110.861057","703461.941628","","0.000000","","","","","-23.360001","","","","","","-20.888930","-23.360001","","","","","","","D1 PROFILE","","","","",""
"60203000000171","Nodes","171","21.000000","34.877776","DDS demands","Known Flow","356341.494120","703380.084606","","0.000000","","","","","-15.560000","","","","","","-13.914031","-15.560000","","","","","","","D1 PROFILE","","","","",""
"60203000000173","Nodes","173","21.000000","34.903687","DDS demands","Known Flow","356323.240115","703384.389607","","0.000000","","","","","-6.699999","","","","","","-5.991259","-6.699999","","","","","","","D1 PROFILE","","","","",""
"60203000009144","Nodes","-4904550","21.000000","34.543830","Default Known Flow Node","Known Flow","356333.664114","703338.914827","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000041","Nodes","41","21.000000","34.764688","DDS demands","Known Flow","356243.474093","703271.416576","","0.000000","","","","","-20.959998","","","","","","-18.742805","-20.959998","","","","","","","D1 PROFILE","","","","",""
"60203000000120","Nodes","120","21.000000","36.296351","DDS demands","Known Flow","356236.862091","703476.131632","","0.000000","","","","","-14.239999","","","","","","-12.733662","-14.239999","","","","","","","D1 PROFILE","","","","",""
"60203000009024","Nodes","-1462522","21.000000","30.344729","Default Known Flow Node","Known Flow","356109.524056","703431.727620","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009057","Nodes","-272","21.000000","36.776996","Default Known Flow Node","Known Flow","356254.344096","703423.979618","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000172","Nodes","172","21.000000","34.502298","DDS demands","Known Flow","356332.243117","703330.568592","","0.000000","","","","","-11.449999","","","","","","-10.238795","-11.449999","","","","","","","D1 PROFILE","","","","",""
"60203000009059","Nodes","-289","21.000000","35.337475","Default Known Flow Node","Known Flow","356359.502124","703439.474622","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009064","Nodes","-299","21.000000","30.468525","Default Known Flow Node","Known Flow","356852.571259","703473.395631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009062","Nodes","-296","21.000000","30.468525","Default Known Flow Node","Known Flow","356855.062259","703472.274631","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000222","Nodes","222","21.000000","30.844117","DDS demands","Known Flow","356839.232248","703489.521746","","0.000000","","","","","-8.239999","","","","","","-7.368355","-8.239999","","","","","","","D1 PROFILE","","","","",""
"60203000009066","Nodes","-302","21.000000","30.807979","Default Known Flow Node","Known Flow","356848.258257","703482.805634","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000170","Nodes","170","21.000000","30.807979","Default Known Flow Node","Known Flow","356847.609257","703480.557633","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009067","Nodes","-303","21.000000","30.802407","Default Known Flow Node","Known Flow","356848.646421","703484.567592","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000193","Nodes","193","21.000000","30.057586","DDS demands","Known Flow","356929.214279","703454.692626","","0.000000","-4.139999","-6.000000","","","","","","","","","-9.067369","-10.140000","","","C1 PROFILE","C2 PROFILE","","","","","","","",""
"60203000009072","Nodes","-313","21.000000","30.100570","Default Known Flow Node","Known Flow","356126.854061","703506.859640","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000052","Nodes","52","21.000000","36.517028","DDS demands","Known Flow","356266.658099","703629.252673","","0.000000","-4.269999","","","","0.000000","","","","-7.510000","","-10.533886","-11.780000","","","C1 PROFILE","","","","D1 PROFILE","","","","I2 PROFILE",""
"60203000000197","Nodes","197","21.000000","36.614680","DDS demands","Known Flow","356333.674117","703698.202692","","0.000000","-3.869999","","","","","","","","","","-3.460623","-3.869999","","","C1 PROFILE","","","","","","","","",""
"60203000000199","Nodes","199","21.000000","35.213497","Default Known Flow Node","Known Flow","356370.166127","703729.937701","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000126","Nodes","126","21.000000","30.078656","DDS demands","Known Flow","356127.124061","703513.874642","","0.000000","","","","","-7.389999","","","","","","-6.608270","-7.389999","","","","","","","D1 PROFILE","","","","",""
"60203000009031","Nodes","-1462539","21.000000","30.100570","Default Known Flow Node","Known Flow","356114.499058","703506.330640","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000196","Nodes","196","21.000000","30.865388","DDS demands","Known Flow","356606.468192","703624.505672","","0.000000","","","","","-4.510000","","","","","","-4.032922","-4.510000","","","","","","","D1 PROFILE","","","","",""
"60203000000195","Nodes","195","21.000000","31.024999","DDS demands","Known Flow","356627.004197","703575.508659","","0.000000","","","","","-3.530000","","","","","","-3.156589","-3.530000","","","","","","","D1 PROFILE","","","","",""
"60203000000063","Nodes","63","21.000000","29.245778","DDS demands","Known Flow","356860.393261","703622.382672","","0.000000","","","","","-23.140000","","","","","","-20.692202","-23.140000","","","","","","","D1 PROFILE","","","","",""
"60203000009092","Nodes","-364","21.000000","29.332316","Default Known Flow Node","Known Flow","356877.759265","703648.619679","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000167","Nodes","167","21.000000","33.554465","DDS demands","Known Flow","356641.684201","703937.471757","","0.000000","","","","","-8.939999","","","","","","-7.994307","-8.939999","","","","","","","D1 PROFILE","","","","",""
"60203000009132","Nodes","-461","21.000000","33.519322","Default Known Flow Node","Known Flow","356612.424193","703892.461745","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000061","Nodes","61","21.000000","26.728425","DDS demands","Known Flow","356759.229233","703877.222741","","0.000000","","","","","-5.409999","","","","","","-4.837718","-5.409999","","","","","","","D1 PROFILE","","","","",""
"60203000000310","Nodes","310","21.000000","26.820120","DDS demands","Known Flow","356691.143215","703851.228734","","0.000000","-4.139999","","","","-19.000000","","","","","","-20.692202","-23.140000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60203000009022","Nodes","-1462520","21.000000","30.908831","Default Known Flow Node","Known Flow","356597.997189","703574.327659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000054","Nodes","54","21.000000","30.908831","DDS demands","Known Flow","356601.491190","703574.343659","","0.000000","","","","","-3.110000","","","","","","-2.781017","-3.110000","","","","","","","D1 PROFILE","","","","",""
"60203000009036","Nodes","-1462545","21.000000","30.849425","Default Known Flow Node","Known Flow","356659.043206","703575.481659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009096","Nodes","-372","21.000000","28.808780","Default Known Flow Node","Known Flow","356765.325235","703673.508685","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009095","Nodes","-371","21.000000","28.808780","Default Known Flow Node","Known Flow","356771.808237","703673.601686","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009034","Nodes","-1462543","21.000000","30.737609","Default Known Flow Node","Known Flow","356849.930135","703506.794009","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000065","Nodes","65","21.000000","30.737609","DDS demands","Known Flow","356854.793259","703506.488640","","0.000000","","","","","-14.029999","","","","","","-12.545876","-14.029999","","","","","","","D1 PROFILE","","","","",""
"60203000009025","Nodes","-1462524","21.000000","32.382622","Default Known Flow Node","Known Flow","356920.510277","703815.235724","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000205","Nodes","205","21.000000","32.382622","DDS demands","Known Flow","356923.133278","703818.240725","","0.000000","","","","","-18.819999","","","","","","-16.829180","-18.819999","","","","","","","D1 PROFILE","","","","",""
"60203000000204","Nodes","204","21.000000","31.209785","Default Known Flow Node","Known Flow","356981.455294","703688.109689","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009026","Nodes","-1462525","21.000000","33.964375","Default Known Flow Node","Known Flow","356903.099272","703933.219756","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000208","Nodes","208","21.000000","33.964375","DDS demands","Known Flow","356905.221273","703933.843756","","0.000000","-0.150000","","","","-19.879999","","","","","","-17.911183","-20.029999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60203000000225","Nodes","225","21.000000","31.077762","DDS demands","Known Flow","356594.940188","703583.630661","","0.000000","-12.029999","","","","-6.670000","","","","","","-16.721874","-18.700000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60203000000226","Nodes","226","21.000000","30.847660","DDS demands","Known Flow","356538.350173","703559.660655","","0.000000","","","","","-6.239999","","","","","","-5.579919","-6.239999","","","","","","","D1 PROFILE","","","","",""
"60203000000191","Nodes","191","21.000000","31.604059","DDS demands","Known Flow","356553.400177","703622.088671","","0.000000","","","-3.059999","","-6.860000","","","","","","-8.870642","-9.920000","","","","","C3 PROFILE","","D1 PROFILE","","","","",""
"60203000009041","Nodes","-1462557","21.000000","31.690108","Default Known Flow Node","Known Flow","356512.109166","703613.217669","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000057","Nodes","57","21.000000","31.361643","DDS demands","Known Flow","356616.241194","703662.629683","","0.000000","-3.359999","","","","-5.670000","","","","","","-8.074788","-9.030000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60203000009071","Nodes","-312","21.000000","30.738036","DDS demands","Known Flow","356856.786260","703506.286640","","0.000000","-15.399999","","","","","","","","","","-13.770955","-15.399999","","","C1 PROFILE","","","","","","","","",""
"60203000009094","Nodes","-367","21.000000","28.841020","Default Known Flow Node","Known Flow","356808.346247","703653.543680","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000166","Nodes","166","21.000000","33.479545","DDS demands","Known Flow","356561.514179","703813.261724","","0.000000","","","","","-23.209999","","","","","","-20.754796","-23.209999","","","","","","","D1 PROFILE","","","","",""
"60203000009126","Nodes","-445","21.000000","33.565495","Default Known Flow Node","Known Flow","356519.424168","703833.461729","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000206","Nodes","206","21.000000","32.473810","Default Known Flow Node","Known Flow","356907.864274","703812.741723","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009128","Nodes","-450","21.000000","32.280569","Default Known Flow Node","Known Flow","356946.231284","703837.973730","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000078","Nodes","78","21.000000","31.499774","DDS demands","Known Flow","356876.331265","703782.676715","","0.000000","","","","","-8.449999","","","","","","-7.556141","-8.449999","","","","","","","D1 PROFILE","","","","",""
"60203000000076","Nodes","76","21.000000","31.038160","DDS demands","Known Flow","356971.872291","703689.068690","","0.000000","","","","","-10.560000","","","","","","-9.442941","-10.560000","","","","","","","D1 PROFILE","","","","",""
"60203000009101","Nodes","9101","21.000000","31.533905","Point Loads","Known Flow","356623.589196","703698.130692","","0.000000","","","","","","","","-4.699999","","","0.000000","0.000000","","","","","","","","","","DM PROFILE","",""
"60203000009047","Nodes","-1462583","21.000000","30.527952","DDS demands","Known Flow","356625.374197","703653.289680","","0.000000","","","","-0.150000","-6.159999","","","","","","-5.642515","-6.309999","","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"60203000000192","Nodes","192","21.000000","30.761767","DDS demands","Known Flow","356670.105209","703567.948657","","0.000000","-9.659999","","","-23.259999","-9.920000","","","","","","-38.308295","-42.840000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","",""
"60203000009075","Nodes","-320","21.000000","30.890611","Default Known Flow Node","Known Flow","356772.794237","703528.208646","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000303","Nodes","303","21.000000","28.283408","DDS demands","Known Flow","356772.007237","703671.615685","","0.000000","","-50.519998","","","","","","","","","-45.175887","-50.519998","","","","C2 PROFILE","","","","","","","",""
"60203000000062","Nodes","62","21.000000","28.852079","DDS demands","Known Flow","356805.726246","703656.985681","","0.000000","","","","","-4.070000","","","","","","-3.639466","-4.070000","","","","","","","D1 PROFILE","","","","",""
"60203000000207","Nodes","P00107884, Ladywalk, 11.4","22.999998","30.316425","CSEP DDS Matched","Known Flow","356826.854252","703713.229696","","0.000000","","","","","-10.960000","-11.400000","","","","","-19.994712","-22.360000","","","","","","","D1 PROFILE","DC PROFILE","","","",""
"60203000000211","Nodes","211","21.000000","31.040868","DDS demands","Known Flow","356979.376293","703681.361688","","0.000000","","","","","-5.039999","","","","","","-4.506857","-5.039999","","","","","","","D1 PROFILE","","","","",""
"60203000009006","Nodes","-1462489","21.000000","33.565495","Default Known Flow Node","Known Flow","356530.153171","703848.316733","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009129","Nodes","-453","21.000000","33.468355","Default Known Flow Node","Known Flow","356592.632188","703861.250737","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009081","Nodes","-326878","21.000000","33.468355","Default Known Flow Node","Known Flow","356583.795185","703867.733738","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009080","Nodes","-326851","21.000000","33.519322","Default Known Flow Node","Known Flow","356603.549191","703896.718746","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009116","Nodes","-415","21.000000","32.290574","Default Known Flow Node","Known Flow","356520.247168","703644.859678","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000309","Nodes","309","21.000000","26.820120","Default Known Flow Node","Known Flow","356644.412202","703969.703766","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009145","Nodes","-4904551","21.000000","28.370089","Default Known Flow Node","Known Flow","356764.907895","703676.707117","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009070","Nodes","-310","21.000000","30.731792","Default Known Flow Node","Known Flow","356886.001268","703504.536640","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000183","Nodes","183","21.000000","29.202517","Default Known Flow Node","Known Flow","356925.190278","703620.838671","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009068","Nodes","-305","21.000000","30.731792","Default Known Flow Node","Known Flow","356882.926267","703495.342637","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009021","Nodes","-1462514","21.000000","30.452715","Default Known Flow Node","Known Flow","356985.745295","703513.940642","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000168","Nodes","168","21.000000","30.384062","DDS demands","Known Flow","356955.003286","703570.868658","","0.000000","","","","","-7.739999","","","","","","-6.921246","-7.739999","","","","","","","D1 PROFILE","","","","",""
"60203000000080","Nodes","80","21.000000","30.835912","DDS demands","Known Flow","357026.602306","703628.467673","","0.000000","","","","","-8.590000","","","","","","-7.681332","-8.590000","","","","","","","D1 PROFILE","","","","",""
"60203000009079","Nodes","-326","21.000000","30.629062","Default Known Flow Node","Known Flow","357030.608307","703552.969653","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009015","Nodes","-1462504","21.000000","30.551666","Default Known Flow Node","Known Flow","357071.385318","703573.712658","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000069","Nodes","69","21.000000","30.551666","DDS demands","Known Flow","357072.893319","703574.419659","","0.000000","","","","","-11.939999","","","","","","-10.676961","-11.939999","","","","","","","D1 PROFILE","","","","",""
"60203000009053","Nodes","-1462604","21.000000","27.436627","Default Known Flow Node","Known Flow","357209.623356","703616.107670","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000216","Nodes","216","21.000000","27.436627","DDS demands","Known Flow","357209.515193","703617.502711","","0.000000","","","","","-3.150000","","","","","","-2.816786","-3.150000","","","","","","","D1 PROFILE","","","","",""
"60203000000187","Nodes","187","21.000000","33.469111","DDS demands","Known Flow","357117.693331","703980.463769","","0.000000","","","","","-5.440000","","","","","","-4.864545","-5.440000","","","","","","","D1 PROFILE","","","","",""
"60203000000188","Nodes","188","21.000000","33.431991","DDS demands","Known Flow","357139.280337","703995.040773","","0.000000","","","","","-4.249999","","","","","","-3.800425","-4.249999","","","","","","","D1 PROFILE","","","","",""
"60203000000067","Nodes","67","21.000000","30.525254","DDS demands","Known Flow","357069.700318","703544.095650","","0.000000","","","","","-12.960000","","","","","","-11.589064","-12.960000","","","","","","","D1 PROFILE","","","","",""
"60203000009082","Nodes","-327","21.000000","30.537243","Default Known Flow Node","Known Flow","357069.378318","703556.504654","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000223","Nodes","223","21.000000","30.655349","DDS demands","Known Flow","357063.123168","703581.101039","","0.000000","","","","","-8.050000","","","","","","-7.198454","-8.050000","","","","","","","D1 PROFILE","","","","",""
"60203000009032","Nodes","-1462540","21.000000","30.655349","Default Known Flow Node","Known Flow","357062.849316","703579.599660","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009043","Nodes","-1462562","21.000000","30.569058","Default Known Flow Node","Known Flow","357047.851312","703574.333659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000224","Nodes","224","21.000000","30.647385","Default Known Flow Node","Known Flow","357067.493317","703580.856660","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000009084","Nodes","-337","21.000000","30.214346","Default Known Flow Node","Known Flow","357091.840324","703577.725659","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000215","Nodes","215","21.000000","27.385473","Default Known Flow Node","Known Flow","357203.224354","703610.699668","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000084","Nodes","84","21.000000","27.377862","DDS demands","Known Flow","357213.973357","703614.433669","","0.000000","","","","","-4.469999","","","","","","-3.997153","-4.469999","","","","","","","D1 PROFILE","","","","",""
"60203000000089","Nodes","89","21.000000","26.458182","DDS demands","Known Flow","357295.110379","703642.342677","","0.000000","","","","","-7.119999","","","","","","-6.366831","-7.119999","","","","","","","D1 PROFILE","","","","",""
"60203000009097","Nodes","-373","21.000000","28.252257","DDS demands","Known Flow","357206.427355","703676.641686","","0.000000","","","","","-3.920000","","","","","","-3.505334","-3.920000","","","","","","","D1 PROFILE","","","","",""
"60203000000175","Nodes","175","21.000000","25.981377","DDS demands","Known Flow","357319.512386","703598.842665","","0.000000","","","","-3.499999","-9.109999","","","","","","-11.276087","-12.610000","","","","","","C4 PROFILE","D1 PROFILE","","","","",""
"60203000000095","Nodes","95","21.000000","24.694097","DDS demands","Known Flow","357499.688435","703681.872688","","0.000000","","","","","-12.000000","","","","","","-10.730614","-12.000000","","","","","","","D1 PROFILE","","","","",""
"60203000000091","Nodes","91","21.000000","26.014603","DDS demands","Known Flow","357316.379385","703609.201668","","0.000000","","","","","-26.690001","","","","","","-23.866677","-26.690001","","","","","","","D1 PROFILE","","","","",""
"60203000000217","Nodes","217","21.000000","26.284568","Default Known Flow Node","Known Flow","357307.993383","703637.569676","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000218","Nodes","218","21.000000","26.288158","DDS demands","Known Flow","357310.040383","703646.204678","","0.000000","","","","","-14.500000","","","","","","-12.966160","-14.500000","","","","","","","D1 PROFILE","","","","",""
"60203000009090","Nodes","-362","21.000000","26.478064","Default Known Flow Node","Known Flow","357298.872041","703646.662709","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000220","Nodes","220","21.000000","25.107414","DDS demands","Known Flow","357439.282029","703678.399488","","0.000000","","","","","-11.230000","","","","","","-10.042066","-11.230000","","","","","","","D1 PROFILE","","","","",""
"60203000000221","Nodes","221","21.000000","25.115236","DDS demands","Known Flow","357364.852398","703715.674697","","0.000000","","","","","-6.760000","","","","","","-6.044912","-6.760000","","","","","","","D1 PROFILE","","","","",""
"60203000009106","Nodes","-393","21.000000","24.882760","Default Known Flow Node","Known Flow","357468.689614","703709.663510","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60203000000094","Nodes","94","21.000000","24.908306","DDS demands","Known Flow","357457.837795","703705.956600","","0.000000","","","","","-11.689999","","","","","","-10.453406","-11.689999","","","","","","","D1 PROFILE","","","","",""
