"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-DC)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-DC)","NodeFlowProfileNameByCategory(PL-PL)"
"60207401462513","Nodes","-1462513","21.000000","48.508466","Default Known Flow Node","Known Flow","307391.885000","725568.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000129","Nodes","129","21.000000","48.000873","DDS demands","Known Flow","307429.385000","725582.355000","","0.000000","","","","","-11.479999","","","","","","","-10.265620","-11.479999","","","","","","","D1 PROFILE","","","","","",""
"60207401462494","Nodes","-1462494","21.000000","48.020460","Default Known Flow Node","Known Flow","307432.010000","725582.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000159","Nodes","159","21.000000","46.233007","Default Known Flow Node","Known Flow","307419.635000","725726.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207404904546","Nodes","-4904546","21.000000","35.748640","Default Known Flow Node","Known Flow","307999.760000","725510.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000173","Nodes","173","21.000000","46.362156","Default Known Flow Node","Known Flow","307586.135000","725914.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462549","Nodes","-1462549","21.000000","46.328568","Default Known Flow Node","Known Flow","307687.885000","725903.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000039","Nodes","39","21.000000","46.328568","DDS demands","Known Flow","307676.635000","725910.355000","","0.000000","","","","","-2.049999","","","","","","","-1.833146","-2.049999","","","","","","","D1 PROFILE","","","","","",""
"60207400000242","Nodes","-142","21.000000","46.332468","Default Known Flow Node","Known Flow","307664.510000","725915.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000077","Nodes","-77","21.000000","35.450000","Default Known Flow Node","Known Flow","308053.635000","725531.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000078","Nodes","-78","21.000000","35.444164","Default Known Flow Node","Known Flow","308054.885000","725532.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462571","Nodes","-1462571","21.000000","37.151977","Default Known Flow Node","Known Flow","306442.885000","726137.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000255","Nodes","-155","21.000000","37.151977","Default Known Flow Node","Known Flow","306444.885000","726136.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462501","Nodes","-1462501","21.000000","37.153633","Default Known Flow Node","Known Flow","306452.135000","726165.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000105","Nodes","105","21.000000","37.153633","DDS demands","Known Flow","306447.885000","726136.605000","","0.000000","","","","","-6.919999","","","","","","","-6.187987","-6.919999","","","","","","","D1 PROFILE","","","","","",""
"60207400000104","Nodes","104","21.000000","37.512972","DDS demands","Known Flow","306492.760000","726108.230000","","0.000000","","","","","-11.629999","","","","","","","-10.399753","-11.629999","","","","","","","D1 PROFILE","","","","","",""
"60207401462565","Nodes","-1462565","21.000000","37.512972","Default Known Flow Node","Known Flow","306482.510000","726174.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207404904551","Nodes","-4904551","21.000000","37.209597","Default Known Flow Node","Known Flow","306433.635000","726080.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000107","Nodes","107","21.000000","30.499663","DDS demands","Known Flow","306465.260000","726497.730000","","0.000000","","","","","-1.909999","","","","","","","-1.707956","-1.909999","","","","","","","D1 PROFILE","","","","","",""
"60207400000154","Nodes","154","21.000000","30.134721","DDS demands","Known Flow","306431.135000","726465.105000","","0.000000","","","","","-5.789999","","","","","","","-5.177521","-5.789999","","","","","","","D1 PROFILE","","","","","",""
"60207400000108","Nodes","108","21.000000","29.699658","DDS demands","Known Flow","306390.385000","726496.980000","","0.000000","","","","","-2.219999","","","","","","","-1.985163","-2.219999","","","","","","","D1 PROFILE","","","","","",""
"60207400000155","Nodes","155","21.000000","30.007718","DDS demands","Known Flow","306467.135000","726402.355000","","0.000000","","","","","-2.819999","","","","","","","-2.521694","-2.819999","","","","","","","D1 PROFILE","","","","","",""
"60207404904544","Nodes","-4904544","21.000000","37.218478","Default Known Flow Node","Known Flow","306414.760000","726159.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207404904549","Nodes","-4904549","21.000000","37.217389","Default Known Flow Node","Known Flow","306413.635000","726161.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000249","Nodes","-149","21.000000","37.132012","Default Known Flow Node","Known Flow","306429.760000","726051.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000106","Nodes","Logger 9710, Scroggiehill","21.000000","37.097479","Val Log Cath","Known Flow","306435.635000","726022.230000","","0.000000","-6.000000","","","","-16.319999","","","","","","","-19.958942","-22.319999","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60207401462471","Nodes","-1462471","21.000000","37.217812","Default Known Flow Node","Known Flow","306398.135000","726011.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207404904550","Nodes","-4904550","21.000000","37.802427","Default Known Flow Node","Known Flow","306507.635000","725999.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000103","Nodes","103","21.000000","37.622903","DDS demands","Known Flow","306504.010000","726034.480000","","0.000000","","","-1.500000","","-17.679999","","","","","","","-17.151099","-19.180000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"60207400000168","Nodes","168","21.000000","30.042982","DDS demands","Known Flow","306847.510000","726219.605000","","0.000000","","","","","-5.989999","","","","","","","-5.356365","-5.989999","","","","","","","D1 PROFILE","","","","","",""
"60207400000169","Nodes","169","21.000000","30.116150","Default Known Flow Node","Known Flow","306787.510000","726183.355000","","0.000000","","","","","-13.890000","","","","","","","-12.420687","-13.890000","","","","","","","D1 PROFILE","","","","","",""
"60207400000170","Nodes","170","21.000000","30.859397","Default Known Flow Node","Known Flow","306685.385000","726459.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000066","Nodes","66","21.000000","30.772516","DDS demands","Known Flow","306738.885000","726352.355000","","0.000000","","","","","-21.099999","","","","","","","-18.867996","-21.099999","","","","","","","D1 PROFILE","","","","","",""
"60207401462551","Nodes","1462551","21.000000","30.465852","Default Known Flow Node","Known Flow","306741.510000","726335.480000","","0.000000","","","","","-5.330000","","","","","","","-4.766181","-5.330000","","","","","","","D1 PROFILE","","","","","",""
"60207400000164","Nodes","164","21.000000","30.506378","DDS demands","Known Flow","306756.010000","726291.355000","","0.000000","","","","","-9.960000","","","","","","","-8.906410","-9.960000","","","","","","","D1 PROFILE","","","","","",""
"60207401462545","Nodes","-1462545","21.000000","30.772462","Default Known Flow Node","Known Flow","306751.135000","726355.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000198","Nodes","-198","21.000000","30.772462","Default Known Flow Node","Known Flow","306747.760000","726354.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462594","Nodes","-1462594","21.000000","30.116150","Default Known Flow Node","Known Flow","306772.385000","726190.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000263","Nodes","-163","21.000000","30.116150","Default Known Flow Node","Known Flow","306786.635000","726190.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462550","Nodes","-1462550","21.000000","33.251278","Default Known Flow Node","Known Flow","306636.260000","726074.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000117","Nodes","117","21.000000","33.251278","DDS demands","Known Flow","306638.135000","726071.480000","","0.000000","","","","","-4.550000","","","","","","","-4.068691","-4.550000","","","","","","","D1 PROFILE","","","","","",""
"60207400000171","Nodes","171","21.000000","30.710196","Default Known Flow Node","Known Flow","306826.510000","726227.730000","","0.000000","","","","","-3.150000","","","","","","","-2.816786","-3.150000","","","","","","","D1 PROFILE","","","","","",""
"60207400000167","Nodes","167","21.000000","30.710196","Default Known Flow Node","Known Flow","306864.635000","726225.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000166","Nodes","166","21.000000","30.722274","Default Known Flow Node","Known Flow","306801.385000","726317.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000174","Nodes","174","21.000000","30.714102","Default Known Flow Node","Known Flow","306816.010000","726278.230000","","0.000000","","","","","-1.739999","","","","","","","-1.555939","-1.739999","","","","","","","D1 PROFILE","","","","","",""
"60207400000264","Nodes","-164","21.000000","30.236127","Default Known Flow Node","Known Flow","306734.760000","726199.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000163","Nodes","163","21.000000","30.461580","DDS demands","Known Flow","306703.635000","726231.855000","","0.000000","","","","","-21.149999","","","","","","","-18.912709","-21.149999","","","","","","","D1 PROFILE","","","","","",""
"60207400000161","Nodes","Logger 9253,Lumsden Crescent,","21.000000","30.568920","Val Log Cath","Known Flow","306682.135000","726264.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000269","Nodes","-169","21.000000","30.419501","Default Known Flow Node","Known Flow","306765.510000","726263.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000276","Nodes","-176","21.000000","30.514645","Default Known Flow Node","Known Flow","306750.260000","726289.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000162","Nodes","162","21.000000","30.525492","Default Known Flow Node","Known Flow","306654.135000","726206.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462474","Nodes","-1462474","21.000000","30.525492","Default Known Flow Node","Known Flow","306673.635000","726186.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000160","Nodes","160","21.000000","30.729535","Default Known Flow Node","Known Flow","306673.260000","726287.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000065","Nodes","65","21.000000","30.779202","DDS demands","Known Flow","306691.510000","726334.105000","","0.000000","","","","","-5.850000","","","","","","","-5.231174","-5.850000","","","","","","","D1 PROFILE","","","","","",""
"60207400000067","Nodes","67","21.000000","30.775312","Default Known Flow Node","Known Flow","306682.135000","726350.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000285","Nodes","-185","21.000000","30.745622","Default Known Flow Node","Known Flow","306660.385000","726322.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000165","Nodes","165","21.000000","30.769037","Default Known Flow Node","Known Flow","306794.135000","726363.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000172","Nodes","172","21.000000","30.855918","Default Known Flow Node","Known Flow","306844.010000","726382.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000300","Nodes","-200","21.000000","30.774895","Default Known Flow Node","Known Flow","306698.760000","726361.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000207","Nodes","-207","21.000000","30.809860","Default Known Flow Node","Known Flow","306624.635000","726410.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000063","Nodes","63","21.000000","30.749333","DDS demands","Known Flow","306653.385000","726319.355000","","0.000000","","","","","-21.399998","","","","","","","-19.136262","-21.399998","","","","","","","D1 PROFILE","","","","","",""
"60207400000279","Nodes","-179","21.000000","30.847896","Default Known Flow Node","Known Flow","306586.635000","726293.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000101","Nodes","101","21.000000","30.813392","DDS demands","Known Flow","306553.260000","726296.230000","","0.000000","","","","","-3.059999","","","","","","","-2.736306","-3.059999","","","","","","","D1 PROFILE","","","","","",""
"60207400000116","Nodes","116","21.000000","32.511097","DDS demands","Known Flow","306586.260000","726175.355000","","0.000000","","","","","0.000000","","","","","","","0.000000","0.000000","","","","","","","D1 PROFILE","","","","","",""
"60207400000060","Nodes","60","21.000000","30.663013","DDS demands","Known Flow","306543.760000","726356.230000","","0.000000","-6.699999","","","","-7.150000","","","","","","","-12.384918","-13.850000","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60207400000203","Nodes","-203","21.000000","30.612178","Default Known Flow Node","Known Flow","306537.760000","726366.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000197","Nodes","-197","21.000000","30.675920","Default Known Flow Node","Known Flow","306545.010000","726353.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462506","Nodes","-1462506","21.000000","32.122049","Default Known Flow Node","Known Flow","306587.385000","726172.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000259","Nodes","-159","21.000000","32.559898","Default Known Flow Node","Known Flow","306590.885000","726176.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000149","Nodes","149","21.000000","33.030389","DDS demands","Known Flow","306630.760000","726104.980000","","0.000000","","","","","-2.669999","","","","","","","-2.387561","-2.669999","","","","","","","D1 PROFILE","","","","","",""
"60207404904555","Nodes","-4904555","21.000000","33.330603","Default Known Flow Node","Known Flow","306635.635000","726078.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000150","Nodes","150","21.000000","28.476678","DDS demands","Known Flow","306662.135000","726124.855000","","0.000000","","","","","-9.239999","","","","","","","-8.262573","-9.239999","","","","","","","D1 PROFILE","","","","","",""
"60207400000308","Nodes","-208","21.000000","30.543358","Default Known Flow Node","Known Flow","306503.260000","726427.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000209","Nodes","-209","21.000000","30.543358","Default Known Flow Node","Known Flow","306511.135000","726430.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000193","Nodes","-193","21.000000","30.675920","Default Known Flow Node","Known Flow","306528.385000","726348.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000286","Nodes","-186","21.000000","30.458873","Default Known Flow Node","Known Flow","306518.010000","726331.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000302","Nodes","-202","21.000000","30.603996","Default Known Flow Node","Known Flow","306535.010000","726365.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462468","Nodes","-1462468","21.000000","30.603996","Default Known Flow Node","Known Flow","306536.135000","726363.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000195","Nodes","-195","21.000000","30.675920","Default Known Flow Node","Known Flow","306535.385000","726350.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000190","Nodes","-190","21.000000","30.675920","Default Known Flow Node","Known Flow","306538.885000","726341.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000156","Nodes","156","21.000000","30.611894","DDS demands","Known Flow","306536.760000","726368.355000","","0.000000","","-20.900000","","","-3.839999","","","","","","","-22.122951","-24.739999","","","","C2 PROFILE","","","D1 PROFILE","","","","","",""
"60207400000191","Nodes","-191","21.000000","30.724329","Default Known Flow Node","Known Flow","306549.760000","726344.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000187","Nodes","-187","21.000000","30.793173","Default Known Flow Node","Known Flow","306556.510000","726332.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000192","Nodes","-192","21.000000","30.724329","Default Known Flow Node","Known Flow","306553.385000","726346.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000281","Nodes","-181","21.000000","30.738759","Default Known Flow Node","Known Flow","306561.635000","726309.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000282","Nodes","-182","21.000000","30.868937","Default Known Flow Node","Known Flow","306585.010000","726317.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000273","Nodes","-173","21.000000","30.847896","Default Known Flow Node","Known Flow","306593.635000","726275.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462553","Nodes","-1462553","21.000000","32.559898","Default Known Flow Node","Known Flow","306589.760000","726179.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000271","Nodes","-171","21.000000","30.847896","Default Known Flow Node","Known Flow","306593.385000","726265.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000272","Nodes","-172","21.000000","30.847896","Default Known Flow Node","Known Flow","306591.135000","726272.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000069","Nodes","69","21.000000","30.888844","DDS demands","Known Flow","306656.260000","726444.355000","","0.000000","","","","","-6.919999","","","","","","","-6.187987","-6.919999","","","","","","","D1 PROFILE","","","","","",""
"60207400000068","Nodes","68","21.000000","30.817902","DDS demands","Known Flow","306694.760000","726383.355000","","0.000000","","","","","-2.970000","","","","","","","-2.655827","-2.970000","","","","","","","D1 PROFILE","","","","","",""
"60207400000257","Nodes","-157","21.000000","30.192701","Default Known Flow Node","Known Flow","306714.135000","726169.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462473","Nodes","-1462473","21.000000","30.514645","Default Known Flow Node","Known Flow","306746.260000","726301.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462497","Nodes","-1462497","21.000000","30.419501","Default Known Flow Node","Known Flow","306759.010000","726261.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462532","Nodes","-1462532","21.000000","30.116150","Default Known Flow Node","Known Flow","306800.260000","726194.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000278","Nodes","-178","21.000000","30.714102","Default Known Flow Node","Known Flow","306847.385000","726292.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462498","Nodes","-1462498","21.000000","30.714102","Default Known Flow Node","Known Flow","306861.010000","726295.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462515","Nodes","-1462515","21.000000","30.714102","Default Known Flow Node","Known Flow","306841.510000","726322.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000251","Nodes","Logger 9775,College Mill ROad,","21.000000","33.239582","Val Log Cath","Known Flow","306638.885000","726072.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462588","Nodes","-1462588","21.000000","33.239582","Default Known Flow Node","Known Flow","306640.385000","726069.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000189","Nodes","-189","21.000000","30.793173","Default Known Flow Node","Known Flow","306569.510000","726339.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000213","Nodes","-213","21.000000","30.424661","Default Known Flow Node","Known Flow","306448.260000","726525.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000182","Nodes","182","21.000000","23.655993","DDS demands","Known Flow","306466.010000","726921.730000","","0.000000","","","","","-3.099999","","","","","","","-2.772075","-3.099999","","","","","","","D1 PROFILE","","","","","",""
"60207400000219","Nodes","-219","21.000000","23.479833","Default Known Flow Node","Known Flow","306466.635000","726928.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462475","Nodes","-1462475","21.000000","23.138644","Default Known Flow Node","Known Flow","306484.385000","726988.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000183","Nodes","183","21.000000","23.138644","DDS demands","Known Flow","306488.760000","726989.105000","","0.000000","-5.290000","","","","-9.999999","","","","","","","-13.672591","-15.289998","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60207400000071","Nodes","","21.000000","26.450172","DDS demands","Known Flow","306354.479626","726667.811666","","0.000000","-50.619998","","","","-4.770000","","","","","","","-49.530726","-55.389996","","","C1 PROFILE","","","","D1 PROFILE","","","","","",""
"60207400000318","Nodes","-218","21.000000","23.585059","Default Known Flow Node","Known Flow","306463.135000","726927.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000070","Nodes","70","21.000000","30.729328","DDS demands","Known Flow","306447.010000","726527.230000","","0.000000","","","","","-1.019999","","","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","","","",""
"60207400000214","Nodes","-214","21.000000","30.705336","Default Known Flow Node","Known Flow","306449.385000","726525.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462482","Nodes","-1462482","21.000000","30.400657","Default Known Flow Node","Known Flow","306450.260000","726524.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462533","Nodes","-1462533","21.000000","23.585059","Default Known Flow Node","Known Flow","306463.510000","726931.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000221","Nodes","-221","21.000000","23.254820","Default Known Flow Node","Known Flow","306472.385000","726972.730000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000223","Nodes","-223","21.000000","23.254820","Default Known Flow Node","Known Flow","306380.385000","727016.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000372","Nodes","-72","21.000000","22.838185","Default Known Flow Node","Known Flow","306289.385000","727152.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000075","Nodes","75","21.000000","22.873963","DDS demands","Known Flow","306208.385000","727179.730000","","0.000000","","","","","-6.599999","","","","","","","-5.901837","-6.599999","","","","","","","D1 PROFILE","","","","","",""
"60207400000231","Nodes","P1127870, CULLODEN COURT, 4.23 scmh","22.999998","22.842757","CSEP Unmatched","Known Flow","306291.760000","727177.605000","","0.000000","","","","","","","","","","-4.230000","","-3.782541","-4.230000","","","","","","","","","","","","DC PROFILE",""
"60207400000073","Nodes","73","21.000000","22.807577","DDS demands","Known Flow","306558.010000","727121.355000","","0.000000","","","-1.309999","","-21.990000","","","","","","","-20.835277","-23.300000","","","","","C3 PROFILE","","D1 PROFILE","","","","","",""
"60207400000224","Nodes","-224","21.000000","22.851698","Default Known Flow Node","Known Flow","306626.635000","727113.230000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000074","Nodes","74","21.000000","22.868103","DDS demands","Known Flow","306363.510000","727143.605000","","0.000000","","","","","-23.930001","","","","","","","-21.398635","-23.930001","","","","","","","D1 PROFILE","","","","","",""
"60207401462503","Nodes","-1462503","21.000000","22.851698","Default Known Flow Node","Known Flow","306629.010000","727112.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000329","Nodes","-229","21.000000","22.939957","Default Known Flow Node","Known Flow","306658.885000","727155.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000230","Nodes","-230","21.000000","22.939957","Default Known Flow Node","Known Flow","306661.760000","727157.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207401462546","Nodes","-1462546","21.000000","22.984096","Default Known Flow Node","Known Flow","306630.385000","727196.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001005","Nodes","Logger 9409, Main Street,","21.000000","38.271196","Val Log Cath","Known Flow","306517.228750","725940.605000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001004","Nodes","1004","21.000000","38.904600","Default Known Flow Node","Known Flow","306507.603750","725804.667500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000148","Nodes","148","21.000000","36.715324","Default Known Flow Node","Known Flow","306842.385000","725767.855000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001003","Nodes","1003","21.000000","36.758121","Default Known Flow Node","Known Flow","306781.135000","725817.542500","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400001002","Nodes","1002","21.000000","37.225838","Default Known Flow Node","Known Flow","306422.010000","726144.355000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000208","Nodes","208","21.000000","37.376118","Default Known Flow Node","Known Flow","306525.135000","725686.230000","","0.000000","","","","","-6.179999","","","","","","","-5.526266","-6.179999","","","","","","","D1 PROFILE","","","","","",""
"60207401462484","Nodes","-1462484","21.000000","37.376118","Default Known Flow Node","Known Flow","306552.260000","725691.105000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000220","Nodes","-220","21.000000","23.263645","Default Known Flow Node","Known Flow","306472.135000","726970.980000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
"60207400000132","Nodes","132","21.000000","49.244264","DDS demands","Known Flow","307325.385000","725708.730000","","0.000000","","","","","-0.499999","","","","","","","-0.447108","-0.499999","","","","","","","D1 PROFILE","","","","","",""
"60207400000131","Nodes","131","21.000000","49.245399","DDS demands","Known Flow","307291.260000","725670.230000","","0.000000","","","","","-15.319999","","","","","","","-13.699417","-15.319999","","","","","","","D1 PROFILE","","","","","",""
"60207400000233","Nodes","233","21.000000","39.061796","Default Known Flow Node","Known Flow","306548.135000","725826.480000","","0.000000","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","",""
