"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60208100000001","Nodes","1","21.000000","29.095279","DDS demands","Known Flow","300203.451841","689336.073345","","0.000000","","","-2.119999","-17.399999","","-17.455132","-19.520000","","","","","C4 PROFILE","D1 PROFILE",""
"60208100001021","Nodes","-1381424","21.000000","28.861052","Default Known Flow Node","Known Flow","300299.905741","689318.453766","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000048","Nodes","48","21.000000","29.037021","DDS demands","Known Flow","300379.501892","689313.841778","","0.000000","","","","-4.889999","","-4.372725","-4.889999","","","","","","D1 PROFILE",""
"60208100000045","Nodes","45","21.000000","29.026688","DDS demands","Known Flow","300401.833898","689320.928780","","0.000000","","","","-7.020000","","-6.277409","-7.020000","","","","","","D1 PROFILE",""
"60208100000047","Nodes","47","21.000000","28.904201","DDS demands","Known Flow","300394.424419","689270.716318","","0.000000","","","","-0.540000","","-0.482877","-0.540000","","","","","","D1 PROFILE",""
"60208100000044","Nodes","44","21.000000","29.114462","Default Known Flow Node","Known Flow","300420.357903","689338.243785","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000046","Nodes","46","21.000000","29.025839","DDS demands","Known Flow","300417.908660","689297.888848","","0.000000","","","","-0.649999","","-0.581241","-0.649999","","","","","","D1 PROFILE",""
"60208100000039","Nodes","39","21.000000","28.186158","DDS demands","Known Flow","300373.423890","689314.579778","","0.000000","","","","-15.399999","","-13.770955","-15.399999","","","","","","D1 PROFILE",""
"60208100001027","Nodes","-59083","21.000000","28.825182","DDS demands","Known Flow","300299.975870","689322.883781","","0.000000","","","","-2.119999","","-1.895741","-2.119999","","","","","","D1 PROFILE",""
"60208100001020","Nodes","","21.000000","25.083136","DDS demands","Known Flow","300477.813044","689689.411621","","0.000000","","","","-5.850000","","-5.231174","-5.850000","","","","","","D1 PROFILE",""
"60208100000012","Nodes","12","21.000000","28.507315","Default Known Flow Node","Known Flow","300207.902548","689385.838131","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000069","Nodes","","21.000000","29.015405","Default Known Flow Node","Known Flow","300204.517844","689325.058781","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000073","Nodes","","21.000000","29.283135","Default Known Flow Node","Known Flow","300190.301840","689334.444784","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000074","Nodes","","21.000000","29.266731","Default Known Flow Node","Known Flow","300189.343840","689330.892783","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000089","Nodes","","21.000000","29.377918","Default Known Flow Node","Known Flow","300431.529906","689382.754797","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000090","Nodes","","21.000000","29.246165","Default Known Flow Node","Known Flow","300448.098910","689364.217792","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000100","Nodes","","21.000000","29.246165","Default Known Flow Node","Known Flow","300430.358905","689347.310787","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000101","Nodes","","21.000000","29.246165","Default Known Flow Node","Known Flow","300441.739909","689334.592784","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000113","Nodes","","21.000000","29.246165","Default Known Flow Node","Known Flow","300440.130908","689355.870790","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000114","Nodes","","21.000000","29.246165","Default Known Flow Node","Known Flow","300449.360911","689347.188787","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000118","Nodes","","21.000000","29.246165","Default Known Flow Node","Known Flow","300456.385913","689369.427793","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000087","Nodes","","21.000000","28.904201","Default Known Flow Node","Known Flow","300398.364897","689271.674767","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000105","Nodes","","21.000000","29.025839","Default Known Flow Node","Known Flow","300417.982902","689297.611774","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000137","Nodes","","21.000000","28.481788","Default Known Flow Node","Known Flow","300209.811341","689376.841022","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100000052","Nodes","","21.000000","28.481788","Default Known Flow Node","Known Flow","300209.794541","689380.353798","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60208100011020","Nodes","20","21.000000","24.605307","Default Known Flow Node","Known Flow","300536.824934","689737.157893","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
