"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60212000000045","Nodes","","21.000000","33.332311","Default Known Flow Node","Known Flow","331213.875000","730046.000000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000053","Nodes","","21.000000","37.831412","Default Known Flow Node","Known Flow","331204.875000","730090.375000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000052","Nodes","","21.000000","30.988228","Default Known Flow Node","Known Flow","331295.093750","729959.062500","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000054","Nodes","","21.000000","37.831412","Default Known Flow Node","Known Flow","331216.375000","730094.125000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000055","Nodes","","21.000000","29.873447","Default Known Flow Node","Known Flow","331352.000000","729897.375000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000056","Nodes","","21.000000","29.830048","Default Known Flow Node","Known Flow","331379.500000","729906.750000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000048","Nodes","","21.000000","26.909689","Default Known Flow Node","Known Flow","331044.750000","730033.375000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000049","Nodes","","21.000000","26.909689","Default Known Flow Node","Known Flow","331045.875000","730027.750000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000050","Nodes","","21.000000","26.822245","Default Known Flow Node","Known Flow","331047.875000","730017.750000","","0.000000","","","","","0.000000","0.000000","","","","","",""
"60212000000051","Nodes","","21.000000","26.822245","Default Known Flow Node","Known Flow","331049.125000","730012.000000","","0.000000","","","","","0.000000","0.000000","","","","","",""
