"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60205900000068","Nodes","68","21.000000","38.993741","DDS demands","Known Flow","322914.855000","717973.220000","","0.000000","","","","","-10.262999","","","","","-9.177357","-10.262999","","","","","","","D1 PROFILE","","","",""
"602059-14","Nodes","-14","21.000000","40.572368","Default Known Flow Node","Known Flow","322897.730000","717960.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205900000235","Nodes","235","21.000000","25.443969","DDS demands","Known Flow","323812.480000","718327.470000","","0.000000","","","","","-1.811000","","","","","-1.619428","-1.811000","","","","","","","D1 PROFILE","","","",""
"60205900000106","Nodes","106","21.000000","25.637629","Default Known Flow Node","Known Flow","323790.605000","718330.720000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205900000028","Nodes","28","21.000000","41.119409","DDS demands","Known Flow","322892.355000","717955.845000","","0.000000","","","","","-0.574000","","","","","-0.513281","-0.574000","","","","","","","D1 PROFILE","","","",""
"60205900000026","Nodes","26","21.000000","43.011060","DDS demands","Known Flow","322844.980000","717878.345000","","0.000000","","","","","-8.864999","","","","","-7.927241","-8.864999","","","","","","","D1 PROFILE","","","",""
"602059-10","Nodes","-10","21.000000","43.309055","Default Known Flow Node","Known Flow","322863.105000","717870.845000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205900000021","Nodes","21","21.000000","44.236812","DDS demands","Known Flow","322825.605000","717834.595000","","0.000000","","","","","-7.777999","","","","","-6.955226","-7.777999","","","","","","","D1 PROFILE","","","",""
"602059-8","Nodes","-8","21.000000","44.203307","Default Known Flow Node","Known Flow","322850.355000","717836.220000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205900000022","Nodes","22","21.000000","44.300088","DDS demands","Known Flow","322894.605000","717837.095000","","0.000000","","","","","-12.386000","","","","","-11.075782","-12.386000","","","","","","","D1 PROFILE","","","",""
"60205900000025","Nodes","25","21.000000","44.426992","DDS demands","Known Flow","322942.355000","717862.345000","","0.000000","","","","","-3.340999","","","","","-2.987582","-3.340999","","","","","","","D1 PROFILE","","","",""
"60205900000067","Nodes","67","21.000000","44.296693","DDS demands","Known Flow","322898.605000","717828.470000","","0.000000","","","","","-6.751999","","","","","-6.037759","-6.751999","","","","","","","D1 PROFILE","","","",""
"60205900000023","Nodes","23","21.000000","44.338225","DDS demands","Known Flow","322858.230000","717804.470000","","0.000000","","","","","-3.289999","","","","","-2.941976","-3.289999","","","","","","","D1 PROFILE","","","",""
"60205900000024","Nodes","24","21.000000","44.423026","DDS demands","Known Flow","322951.105000","717845.720000","","0.000000","","","","","-3.864000","","","","","-3.455257","-3.864000","","","","","","","D1 PROFILE","","","",""
"602059-4","Nodes","-4","21.000000","47.801924","Default Known Flow Node","Known Flow","322753.355000","717695.095000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205900000001","Nodes","1, ""NEWBURGH D.G.TEL""","21.000000","47.999998","Default Known Pressure Node","Known Pressure","322760.230000","717688.470000","","999998.967025","","","","","","","","","","844.670981","944.591994","","","","","","","","","","",""
"602059-5","Nodes","-5","21.000000","44.391843","Default Known Flow Node","Known Flow","322860.855000","717819.970000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60205900000027","Nodes","27","21.000000","43.134286","DDS demands","Known Flow","322916.105000","717898.095000","","0.000000","","","","","-5.382999","","","","","-4.813574","-5.382999","","","","","","","D1 PROFILE","","","",""
"60205900000119","Nodes","119","21.000000","40.443779","Default Known Flow Node","Known Flow","322978.980000","717984.595000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"602059-19","Nodes","-19","21.000000","27.231972","Default Known Flow Node","Known Flow","323641.480000","717991.345000","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
