"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)"
"6.02027E+13","Nodes","3005","21","41.457292","Default Known Flow Node","Known Flow","324937.6188","748009.7348","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3010","21","35.856053","Default Known Flow Node","Known Flow","324965.6112","748440.1072","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3083","21","35.812581","Default Known Flow Node","Known Flow","324976.7474","748436.1049","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3023","21","35.860076","Default Known Flow Node","Known Flow","324977.7551","748492.6601","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3150","21","45.733071","Default Known Flow Node","Known Flow","324991.6246","748193.827","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","112","21","45.725435","DDS demands","Known Flow","324995.489","748188.0775","","0","","","","","-2.789999","","","","","-2.494867","-2.789999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3162","21","45.690372","Default Known Flow Node","Known Flow","325018.8778","748205.0824","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","185","21","41.747967","DDS demands","Known Flow","325091.1323","748278.4662","","0","","","","","-1.44","","","","","-1.287673","-1.44","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","183","21","42.453486","Default Known Flow Node","Known Flow","324992.7506","748296.3858","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3012","21","35.779059","Default Known Flow Node","Known Flow","325022.0362","748444.2777","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3021","21","35.828691","Default Known Flow Node","Known Flow","325020.8587","748477.0317","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","196","21","45.643346","Default Known Flow Node","Known Flow","325027.317","748192.7051","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3164","21","44.266315","Default Known Flow Node","Known Flow","325047.4671","748218.2227","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3082","21","44.266315","Default Known Flow Node","Known Flow","325050.3109","748213.4926","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3090","21","28.346299","Default Known Flow Node","Known Flow","324154.5724","748830.605","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","22","21","28.346299","DDS demands","Known Flow","324148.6684","748828.404","","0","","","","","-17.52","","","","","-15.666698","-17.52","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","141","21","38.736217","DDS demands","Known Flow","324458.6504","748621.6399","","0","-2.48","","","-22.62","-13.77","","","-2.799999","","-37.262062","-41.670002","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","I2 PROFILE",""
"6.02027E+13","Nodes","362","21","38.779553","Default Known Flow Node","Known Flow","324412.9314","748563.3899","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","138","21","35.192242","DDS demands","Known Flow","324377.9284","748710.2739","","0","","","","","-16.169999","","","","","-14.459503","-16.169999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","364","21","35.188436","DDS demands","Known Flow","324410.0874","748665.2189","","0","","","","","-0.98","","","","","-0.876333","-0.98","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3114","21","27.780975","DDS demands","Known Flow","324117.0314","748820.859","","0","","","","","-0.54","","","","","-0.482877","-0.54","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3078","21","27.426608","Default Known Flow Node","Known Flow","324118.7434","748756.158","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","307","21","38.896734","Default Known Flow Node","Known Flow","324475.1984","748608.3409","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","130","21","40.368142","Point Loads","Known Flow","324597.11","748514.6849","","0","","","","","-3.049999","","","","-22.15","-22.534292","-25.2","","","","","","","D1 PROFILE","","","","PL-AF PROFILE"
"6.02027E+13","Nodes","309","21","38.736217","Default Known Flow Node","Known Flow","324510.7035","748692.8159","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3081","21","36.325101","Default Known Flow Node","Known Flow","324767.4881","748515.7003","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","132","21","36.666058","DDS demands","Known Flow","324723.7938","748521.8521","","0","","","","","-2.499999","","","","","-2.235544","-2.499999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","146","21","36.321374","DDS demands","Known Flow","324743.6088","748569.2657","","0","","","","","-15.739999","","","","","-14.074989","-15.739999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","147","21","36.087636","DDS demands","Known Flow","324695.0905","748624.6703","","0","","","","","-9.689999","","","","","-8.66497","-9.689999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3027","21","40.282592","Default Known Flow Node","Known Flow","324593.2999","748517.4063","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","134","21","37.245047","DDS demands","Known Flow","324607.4083","748601.3697","","0","","","-9.039999","","-10.27","","","","","-17.267347","-19.31","","","","","C3 PROFILE","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","133","21","37.081345","DDS demands","Known Flow","324662.1101","748598.4744","","0","","","","","-5.189999","","","","","-4.64099","-5.189999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3109","21","36.220812","Default Known Flow Node","Known Flow","324554.3905","748688.1044","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3071","21","37.081345","Default Known Flow Node","Known Flow","324682.1057","748576.1589","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","3107","21","36.073257","Default Known Flow Node","Known Flow","324682.1893","748614.0845","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","135","21","35.867251","DDS demands","Known Flow","324551.3085","748722.6489","","0","","","","-1.679999","-5.639999","","","","","-6.545675","-7.32","","","","","","C4 PROFILE","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3111","21","35.787172","Default Known Flow Node","Known Flow","324570.9955","748726.4429","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","137","21","35.828843","DDS demands","Known Flow","324550.1245","748741.6549","","0","","","","","-22.2","","","","","-19.851637","-22.2","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","136","21","35.158938","DDS demands","Known Flow","324621.9355","748747.283","","0","","","","","-13.579999","","","","","-12.143478","-13.579999","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3060","21","35.158938","Default Known Flow Node","Known Flow","324627.0385","748747.256","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","179","21","31.469785","DDS demands","Known Flow","324563.2615","748863.383","","0","","","","","-8.05","","","","","-7.198454","-8.05","","","","","","","D1 PROFILE","","","",""
"6.02027E+13","Nodes","3124","21","31.270695","Default Known Flow Node","Known Flow","324576.4265","748871.006","","0","","","","","","","","","","0","0","","","","","","","","","","",""
"6.02027E+13","Nodes","26","21","31.063368","DDS demands","Known Flow","324596.7875","748882.095","","0","","","","","-8.46","","","","","-7.565083","-8.46","","","","","","","D1 PROFILE","","","",""
